,[AGRAS 1;AGRAS 2],[ASSOMATA 1;ASSOMATA 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4],LADONAS,[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[SFIKIA 1;SFIKIA 2;SFIKIA 3],[STRATOS-I NO 1;STRATOS-I NO 2],[STRATOS-II NO 1;STRATOS-II NO 2],THISAVROS 1,THISAVROS 2,THISAVROS 3
2015-07-07 04:00:00,0.00122065527778,0.000594590824331,0.000257263157895,0.000981828227124,0.00280069093895,0.272109428795,0.0036674231174,0.0555163178633,0.188919828042,0.00172231239887,0.0126773070988,0.00358048977204,0.00300619267912,0.0346527791678,0.0,0.030499148016,0.000539433680556,0.00217877156085,0.0,4.81058250415e-05,0.875407769618,0.875407769618,0.875407769618
2015-07-07 05:00:00,0.00122111083333,0.00061820158179,0.000256201754386,0.000980655637255,0.00279964671743,0.271185148678,0.00365884794922,0.0555112724542,0.188794186508,0.00172145125405,0.0126696566358,0.0035695223279,0.00300497264358,0.0351927619485,0.0,0.0304215546289,0.000532278472222,0.00221962460317,0.0,4.69682835821e-05,0.874644426042,0.874644426042,0.874644426042
2015-07-07 06:00:00,0.00122156638889,0.000641812339249,0.000255140350877,0.000979483047386,0.00279860249591,0.27026086856,0.00365027278103,0.0555062270452,0.188668544974,0.00172059010922,0.0126620061728,0.00355855488376,0.00300375260805,0.0357327447293,0.0,0.0303439612417,0.000525123263889,0.0022604776455,0.0,4.58307421227e-05,0.873881082465,0.873881082465,0.873881082465
2015-07-07 07:00:00,0.00122202194444,0.000665423096708,0.000254078947368,0.000978310457516,0.00279755827439,0.269336588443,0.00364169761285,0.0555011816362,0.188542903439,0.0017197289644,0.0126543557099,0.00354758743961,0.00300253257252,0.03627272751,0.0,0.0302663678546,0.000517968055556,0.00230133068783,0.0,4.46932006633e-05,0.873117738889,0.873117738889,0.873117738889
2015-07-07 08:00:00,0.0012224775,0.000689033854167,0.00025301754386,0.000977137867647,0.00279651405287,0.268412308325,0.00363312244466,0.0554961362271,0.188417261905,0.00171886781958,0.0126467052469,0.00353661999547,0.00300131253699,0.0368127102907,0.0,0.0301887744674,0.000510812847222,0.00234218373016,0.0,4.3555659204e-05,0.872354395312,0.872354395312,0.872354395312
2015-07-07 09:00:00,0.00122293305556,0.000712644611626,0.000251956140351,0.000975965277778,0.00279546983136,0.267488028208,0.00362454727648,0.0554910908181,0.18829162037,0.00171800667476,0.012639054784,0.00352565255133,0.00300009250146,0.0373526930714,0.0,0.0301111810803,0.000503657638889,0.00238303677249,0.0,4.24181177446e-05,0.871591051736,0.871591051736,0.871591051736
2015-07-07 10:00:00,0.00122338861111,0.000736255369084,0.000250894736842,0.000974792687908,0.00279442560984,0.26656374809,0.00361597210829,0.055486045409,0.188165978836,0.00171714552994,0.012631404321,0.00351468510719,0.00299887246593,0.0378926758522,0.0,0.0300335876931,0.000496502430556,0.00242388981481,0.0,4.12805762852e-05,0.87082770816,0.87082770816,0.87082770816
2015-07-07 11:00:00,0.00122384416667,0.000759866126543,0.000249833333333,0.000973620098039,0.00279338138832,0.265639467973,0.0036073969401,0.055481,0.188040337302,0.00171628438511,0.012623753858,0.00350371766304,0.00299765243039,0.0384326586329,0.0,0.029955994306,0.000489347222222,0.00246474285714,0.0,4.01430348259e-05,0.870064364583,0.870064364583,0.870064364583
2015-07-07 12:00:00,0.00122429972222,0.000783476884002,0.000248771929825,0.00097244750817,0.0027923371668,0.264715187856,0.00359882177192,0.055475954591,0.187914695767,0.00171542324029,0.0126161033951,0.0034927502189,0.00299643239486,0.0389726414136,0.0,0.0298784009189,0.000482192013889,0.00250559589947,0.0,3.90054933665e-05,0.869301021007,0.869301021007,0.869301021007
2015-07-07 13:00:00,0.00122475527778,0.000807087641461,0.000247710526316,0.000971274918301,0.00279129294528,0.263790907738,0.00359024660373,0.0554709091819,0.187789054233,0.00171456209547,0.0126084529321,0.00348178277476,0.00299521235933,0.0395126241944,0.0,0.0298008075317,0.000475036805556,0.0025464489418,0.0,3.78679519071e-05,0.868537677431,0.868537677431,0.868537677431
