,SI_P2HT_OTH,SI_STUR_BIO_CHP,SI_COMC_GAS_CHP
2016-03-31 13:00:00,517.4108838139329,293.16964055006093,18.199464865455873
2016-03-31 14:00:00,542.6242705835075,307.4557712974459,19.08632318445683
2016-03-31 15:00:00,570.2517050225097,323.10972307383594,20.058093470170654
2016-03-31 16:00:00,579.1032131437433,328.12506684685405,20.369437348117795
2016-03-31 17:00:00,583.3948534449476,330.5567486761962,20.52039195560732
2016-03-31 18:00:00,568.642339909558,322.1978423878326,20.00148549236208
2016-03-31 19:00:00,509.90051328682546,288.9141973487122,17.935294302349206
2016-03-31 20:00:00,385.71117207072854,218.5474044121242,13.56704534812107
2016-03-31 21:00:00,294.7820431889643,167.02614565293774,10.368694601936756
2016-03-31 22:00:00,230.40743867090112,130.55091821280575,8.10437548959388
2016-03-31 23:00:00,245.69640724394114,139.2137847298371,8.642151278775312
2016-04-01 00:00:00,250.2562750639706,141.79744667351315,8.802540549232935
2016-04-01 01:00:00,282.1753498041769,159.88308027924523,9.925265442436277
2016-04-01 02:00:00,363.4482880082317,205.93305492241188,12.783968321769159
2016-04-01 03:00:00,523.0436617092633,296.3612229510725,18.397592787785875
2016-04-01 04:00:00,634.0898545029222,359.28099028530016,22.30354325657734
2016-04-01 05:00:00,611.5587429216002,346.514660681254,21.51103156725733
2016-04-01 06:00:00,575.3480278801896,325.9973452461797,20.237352066564462
2016-04-01 07:00:00,533.5045349434486,302.2884474100939,18.765544643541592
2016-04-01 08:00:00,497.8302749396886,282.07509220368746,17.510734468784918
2016-04-01 09:00:00,473.9580257642401,268.54886202797184,16.671049464624435
2016-04-01 10:00:00,462.15601493592857,261.8617369972809,16.255924294028237
2016-04-01 11:00:00,452.2315967393938,256.2384727669273,15.906841764208714
2016-04-01 12:00:00,456.2550095217727,258.5181744819355,16.048361708730138
2016-04-01 13:00:00,465.1065176430065,263.53351825495366,16.359705586677286
2016-04-01 14:00:00,488.1740842619791,276.60380808766763,17.171086601933485
2016-04-01 15:00:00,515.8015187009812,292.2577598640576,18.142856887647305
2016-04-01 16:00:00,526.2623919351664,298.1849843230791,18.51080874340302
2016-04-01 17:00:00,534.0409899810992,302.5924076387617,18.784413969477786
2016-04-01 18:00:00,521.4342965963117,295.4493422650691,18.3409848099773
2016-04-01 19:00:00,467.5205653124338,264.90133928395863,16.44461755339014
2016-04-01 20:00:00,350.30513958579377,198.4860293200516,12.32166983633249
2016-04-01 21:00:00,262.5947409299327,148.78853193287176,9.236535045765319
2016-04-01 22:00:00,201.1706391189474,113.98508575041248,7.0759972260714905
2016-04-01 23:00:00,214.31378754138535,121.43211135277276,7.538295711508161
2016-04-02 00:00:00,218.06897280493902,123.55983295344716,7.670380993061498
2016-04-02 01:00:00,246.23286228159165,139.51774495850486,8.661020604711503
2016-04-02 02:00:00,319.7272024397138,181.1602962859889,11.24611825796962
2016-04-02 03:00:00,464.8382901241812,263.38153814061974,16.35027092370919
2016-04-02 04:00:00,565.423609683655,320.374081015826,19.888269536744932
2016-04-02 05:00:00,545.5747732905854,309.12755255511865,19.19010447710588
2016-04-02 06:00:00,510.7051958433011,289.3701376917138,17.96359829125349
2016-04-02 07:00:00,473.68979824541486,268.3968819136379,16.661614801656338
2016-04-02 08:00:00,441.234268467558,250.00728807923804,15.520020582516802
2016-04-02 09:00:00,419.7760669615369,237.84887893252736,14.765247545069174
2016-04-02 10:00:00,408.51051117087593,231.4657141305043,14.368991700409174
2016-04-02 11:00:00,398.8543204931665,225.99443001448452,14.029343833557743
2016-04-02 12:00:00,401.2683681625938,227.3622510434894,14.114255800270598
2016-04-02 13:00:00,408.7787386897012,231.61769424483816,14.378426363377267
2016-04-02 14:00:00,429.7004851580716,243.47214316288108,15.114330074888704
2016-04-02 15:00:00,454.1091893711707,257.30233356726444,15.972884404985379
2016-04-02 16:00:00,464.57006260535593,263.22955802628593,16.340836260741096
2016-04-02 17:00:00,472.61688817011384,267.7889614563024,16.623876149783953
