,IE_P2HT_OTH,IE_STUR_BIO_CHP,IE_COMC_GAS_CHP,IE_ICEN_GAS_CHP
2016-01-02 00:00:00,1294.9032695097362,17.650914036217706,1.9732487853725313,0.13830940103006412
2016-01-02 01:00:00,1367.510790228802,18.640632061318026,2.0838923411047303,0.14606465421182036
2016-01-02 02:00:00,1398.2133989900071,19.05914139764616,2.130678758957203,0.14934401841439157
2016-01-02 03:00:00,1574.9608494261327,21.46839784731894,2.4000167860538704,0.1682225204454096
2016-01-02 04:00:00,1940.4878537318286,26.45092116225255,2.9570280580542545,0.20726468074899387
2016-01-02 05:00:00,2579.8489361780007,35.16609531470738,3.9313235973875047,0.275555224480916
2016-01-02 06:00:00,3095.9846834609593,42.20157659027765,4.717841216420964,0.33068399567008605
2016-01-02 07:00:00,3032.9198654649704,41.34193579133336,4.621739385156426,0.32394800433507487
2016-01-02 08:00:00,2979.8126503104536,40.61802775011713,4.540811527249446,0.31827559057927607
2016-01-02 09:00:00,2747.0536838910493,37.44527453822411,4.186119900016512,0.29341446466518895
2016-01-02 10:00:00,2558.689030139873,34.877663204535274,3.8990789040026916,0.27329512212508983
2016-01-02 11:00:00,2425.506092135187,33.06223756992269,3.6961270103453434,0.25906977200312553
2016-01-02 12:00:00,2364.5157747311723,32.23087442883842,3.603186423530297,0.2525553593304503
2016-01-02 13:00:00,2359.122073192041,32.1573525184024,3.594967187961619,0.251979254808377
2016-01-02 14:00:00,2393.558783018798,32.62676163887855,3.647443845823177,0.25565746060315286
2016-01-02 15:00:00,2452.8894999492345,33.43550265367481,3.7378554370786303,0.26199461034595933
2016-01-02 16:00:00,2566.157232270977,34.97946277283131,3.910459384020861,0.2740928053094991
2016-01-02 17:00:00,2681.9143653030874,36.55735608141982,4.0868568243024805,0.28645689466784185
2016-01-02 18:00:00,2718.010675603423,37.04938732818398,4.141862477723632,0.29031236339248645
2016-01-02 19:00:00,2724.6490774977374,37.139875833336006,4.151978459962003,0.2910214151119612
2016-01-02 20:00:00,2642.913754173989,36.02573611365165,4.027425428652043,0.2822912158159271
2016-01-02 21:00:00,2380.281979230169,32.44578462857449,3.6272118813464322,0.25423935716420315
2016-01-02 22:00:00,1801.0814139512227,24.550662554059933,2.7445924310484324,0.19237459464002188
2016-01-02 23:00:00,1422.6925059752919,19.39281776039427,2.1679814434612017,0.15195864662995512
2016-01-03 00:00:00,1856.678029816107,25.30850378470818,2.829313782294802,0.1983129027906238
2016-01-03 01:00:00,1960.8179595331667,26.728042209280638,2.9880082536592703,0.20943615163988563
2016-01-03 02:00:00,2006.8718726749744,27.35580621377284,3.058187880437979,0.21435519794374241
2016-01-03 03:00:00,2240.0457392127737,30.53421495723787,3.413511756560813,0.23926063959029678
2016-01-03 04:00:00,2736.266280812788,37.29823071735206,4.169681428879156,0.2922622556210423
2016-01-03 05:00:00,3649.0465412810418,49.74040017575608,5.560628986655371,0.389756867048835
2016-01-03 06:00:00,4365.164145630226,59.50184766903123,6.651890570619801,0.466245821287185
2016-01-03 07:00:00,4279.694721240927,58.33680816519886,6.521647299300757,0.4571167803989463
2016-01-03 08:00:00,4183.02299365497,57.01906930892243,6.3743333079544575,0.4467912147340937
2016-01-03 09:00:00,3880.145907226868,52.890531261361104,5.912791618328714,0.41444073003305343
2016-01-03 10:00:00,3629.1313355980983,49.46893466029999,5.530281039940254,0.3876297118904104
2016-01-03 11:00:00,3443.2560825572896,46.93525651604317,5.247033537265824,0.3677762637451144
2016-01-03 12:00:00,3350.733356155281,45.674072975486766,5.1060420348185085,0.3578938554049336
2016-01-03 13:00:00,3333.722451301099,45.44219618103469,5.080119830332678,0.35607691037377925
2016-01-03 14:00:00,3371.478362075014,45.95684955408686,5.137654479313422,0.36010964202829254
2016-01-03 15:00:00,3446.5752835044473,46.98050076861919,5.2520915283850105,0.36813078960485185
2016-01-03 16:00:00,3594.279725652946,48.99387000825184,5.477172133188798,0.38390719036316745
2016-01-03 17:00:00,3743.6437682750243,51.0298613741725,5.7047817335521795,0.3998608540513517
2016-01-03 18:00:00,3785.9635803512797,51.60672559451668,5.769271120321804,0.4043810587630039
2016-01-03 19:00:00,3792.187082127199,51.69155856809671,5.778754853670278,0.40504579475001157
2016-01-03 20:00:00,3682.6534508710097,50.19849823308823,5.611841146737132,0.39334644137867647
2016-01-03 21:00:00,3319.2009471572865,45.24425257601463,5.057991119186239,0.3545258597374281
2016-01-03 22:00:00,2541.678125285692,34.645786410083204,3.8731566995168625,0.27147817709393557
2016-01-03 23:00:00,2022.2231770555768,27.56506088193691,3.0815810893642155,0.21599488004502804
2016-01-04 00:00:00,2334.2280660883616,31.818020624082283,3.557032254567722,0.24932031086034628
2016-01-04 01:00:00,2435.0487948582645,33.19231479607873,3.7106687348130043,0.2600890338498707
2016-01-04 02:00:00,2502.262614038199,34.10851091074303,3.8130930549765254,0.2672681825095536
2016-01-04 03:00:00,2681.9143653030874,36.55735608141982,4.0868568243024805,0.28645689466784185
2016-01-04 04:00:00,3103.452885592063,42.30337615857368,4.729221696439134,0.33148167885449525
2016-01-04 05:00:00,4161.0332873800535,56.71932613560634,6.3408241167898485,0.44444248091333327
2016-01-04 06:00:00,5026.514934351315,68.51676499480214,7.65969530111766,0.5368850988398676
2016-01-04 07:00:00,4903.289599188101,66.8370721179176,7.471917380817871,0.5237233262971156
2016-01-04 08:00:00,4789.19206662957,65.28180093561711,7.298048936095845,0.5115364998686416
2016-01-04 09:00:00,4579.6675068402665,62.42575749175618,6.978763246697213,0.4891570549727164
2016-01-04 10:00:00,4374.29194823491,59.62626936361527,6.665800046197564,0.467220767401463
2016-01-04 11:00:00,4183.02299365497,57.01906930892243,6.3743333079544575,0.4467912147340937
2016-01-04 12:00:00,4050.6698558870735,55.21495473745386,6.172645912076907,0.43265449607706385
2016-01-04 13:00:00,4023.286448073026,54.84168965370173,6.13091748534362,0.42972965773423
2016-01-04 14:00:00,4068.095660859649,55.452487063477925,6.199200365452634,0.4345157568406853
2016-01-04 15:00:00,4143.607482407478,56.48179380958227,6.314269663414122,0.44258122014971185
2016-01-04 16:00:00,4311.227130238921,58.766628564671,6.569698214933026,0.4604847760664519
2016-01-04 17:00:00,4404.994556996114,60.0447786999434,6.712586464050036,0.47050013160403414
2016-01-04 18:00:00,4422.42036196869,60.28231102596749,6.739140917425765,0.47236139236765573
2016-01-04 19:00:00,4370.972747287751,59.58102511103927,6.660742055078378,0.4668662415417256
2016-01-04 20:00:00,4228.6620066783835,57.64117778184263,6.443880685843268,0.4516659453054833
2016-01-04 21:00:00,3836.5813947954284,52.2967004463009,5.846405484889393,0.4097875781239997
2016-01-04 22:00:00,3041.217867832864,41.4550464227734,4.634384362954391,0.32483431898441845
2016-01-04 23:00:00,2494.379511788701,34.001055810874995,3.8010803260684582,0.26642618359267717
2016-01-05 00:00:00,2062.8833886582534,28.119302975993087,3.143541480574247,0.22033782182681153
2016-01-05 01:00:00,2117.6502042863485,28.865833143497326,3.2269983340408195,0.22618749851247905
2016-01-05 02:00:00,2204.364329030833,30.047839242045715,3.359138352029561,0.23544948659811943
2016-01-05 03:00:00,2394.803483373982,32.64372823359455,3.649340592492871,0.25579040780055434
2016-01-05 04:00:00,2842.8956112402157,38.75170233135653,4.332169393583014,0.30365139886510717
2016-01-05 05:00:00,3903.795213975364,53.212896560965206,5.948829805052915,0.41696672678368263
2016-01-05 06:00:00,4624.891619745284,63.04221043310438,7.047678375696125,0.4939874698116388
2016-01-05 07:00:00,4424.909762679058,60.316244215399514,6.742934410765156,0.4726272867624589
2016-01-05 08:00:00,4302.099327634238,58.642206870086966,6.555788739355265,0.459509829952174
2016-01-05 09:00:00,4075.563862990753,55.55428663177397,6.210580845470804,0.43531344002509453
2016-01-05 10:00:00,3828.6982925459297,52.18924534643287,5.834392755981327,0.40894557920712327
2016-01-05 11:00:00,3737.00536638071,50.93937286902047,5.694665751313806,0.3991518023318768
2016-01-05 12:00:00,3597.184026481709,49.033458729255855,5.481597875418086,0.3842174004904377
2016-01-05 13:00:00,3504.6613000796997,47.772275188699446,5.34060637297077,0.37433499215025684
2016-01-05 14:00:00,3467.32028942418,47.26327734721928,5.283703972879924,0.37034657622821077
2016-01-05 15:00:00,3571.4602191412405,48.68281577179173,5.442398444244392,0.38146982507747257
2016-01-05 16:00:00,3763.144073839573,51.29567135805658,5.734497431377398,0.40194369347730907
2016-01-05 17:00:00,3953.1683280643283,53.885904818033424,6.02406742295081,0.4222402989472768
2016-01-05 18:00:00,4014.573545586738,54.722923490689695,6.117640258655756,0.4287990273524193
2016-01-05 19:00:00,3973.913333984061,54.16868139663351,6.055679867445725,0.42445608557063574
2016-01-05 20:00:00,3859.8158014255296,52.61341021433301,5.881811422723698,0.41226925914216167
2016-01-05 21:00:00,3521.257304815486,47.99849645157951,5.365896328566701,0.376107621448944
2016-01-05 22:00:00,2793.1075970328566,38.07303854271631,4.25629952679522,0.29833351096904576
2016-01-05 23:00:00,2254.5672433565865,30.732158562257933,3.4356404677072523,0.240811690226648
2016-01-06 00:00:00,2145.8634123371853,29.25040929039346,3.2699912585539037,0.22920096832024728
2016-01-06 01:00:00,2263.695045961269,30.856580256841976,3.4495499432850147,0.24178663634092593
2016-01-06 02:00:00,2223.449734476987,30.3079936943578,3.3882218009648817,0.23748801029160965
2016-01-06 03:00:00,2440.442496397395,33.26583670651476,3.7188879703816826,0.260665138371944
2016-01-06 04:00:00,2997.2384552830295,40.8555600761412,4.567365980625174,0.32013685134289754
2016-01-06 05:00:00,4123.277376606139,56.204672762554175,6.283289467809105,0.44040974925882004
2016-01-06 06:00:00,4530.709292869697,61.75840476625997,6.904157877689217,0.48392779854158935
2016-01-06 07:00:00,4270.152018517849,58.206730939042814,6.507105574833095,0.45609751855220115
2016-01-06 08:00:00,4153.565085248949,56.6175265673103,6.329443636771679,0.443644797728924
2016-01-06 09:00:00,3970.179232918509,54.117781612485494,6.04998962743664,0.4240572439784311
2016-01-06 10:00:00,3755.6758717084695,51.19387178976055,5.723116951359229,0.4011460102928998
2016-01-06 11:00:00,3654.440242820172,49.8139220861921,5.568848222224049,0.3903329715709083
2016-01-06 12:00:00,3541.587410616825,48.27561749860761,5.3968765241717165,0.37827909233983575
2016-01-06 13:00:00,3507.980501026857,47.81751944127546,5.345664364089956,0.3746895180099943
2016-01-06 14:00:00,3592.620125179368,48.97124788196383,5.474643137629205,0.38372992743329876
2016-01-06 15:00:00,3667.717046608801,49.994899096496155,5.589080186700793,0.39175107500985795
2016-01-06 16:00:00,3825.793991717167,52.14965662542886,5.8299670137520385,0.40863536907985304
2016-01-06 17:00:00,4024.9460485466047,54.86431177998974,6.1334464809032125,0.42990692066409875
2016-01-06 18:00:00,4077.638363582726,55.582564289633964,6.213742089920293,0.43553501868743033
2016-01-06 19:00:00,4053.9890568342307,55.26019899002987,6.177703903196092,0.43300902193680124
2016-01-06 20:00:00,3973.498433865667,54.16302586506151,6.055047618555826,0.4244117698381686
2016-01-06 21:00:00,3602.57772802084,49.106980639691876,5.489817110986764,0.38479350501251103
2016-01-06 22:00:00,2872.7684197646313,39.158900604540655,4.377691313655689,0.306842131602744
2016-01-06 23:00:00,2351.238970942543,32.049897418534364,3.5829544590535525,0.25113725589150065
2016-01-07 00:00:00,1964.9669607171136,26.78459752500066,2.9943307425582533,0.20987930896455742
2016-01-07 01:00:00,2057.9045872375173,28.051436597129072,3.1359544938954684,0.21980603303720542
2016-01-07 02:00:00,2109.352201918455,28.752722512057293,3.2143533562428543,0.22530118386313552
2016-01-07 03:00:00,2328.4194644308363,31.73884318207426,3.5481807701091466,0.2486998906058058
2016-01-07 04:00:00,2765.724189218809,37.69977345896419,4.214571100061933,0.29540867262621195
2016-01-07 05:00:00,3682.238550752615,50.192842701516234,5.611208897847234,0.3933021256462093
2016-01-07 06:00:00,4378.026049300461,59.67716914776329,6.671490286206648,0.4676196089936676
2016-01-07 07:00:00,4269.32221828106,58.195419875898814,6.5058410770533,0.4560088870872669
2016-01-07 08:00:00,4171.405790339919,56.860714424906384,6.356630339037305,0.4455503742250127
2016-01-07 09:00:00,3949.019326880381,53.829349502313406,6.017744934051827,0.42179714162260507
2016-01-07 10:00:00,3738.6649668542887,50.96199499530847,5.697194746873399,0.3993290652617455
2016-01-07 11:00:00,3546.56621203756,48.34348387747163,5.404463510850496,0.3788108811294419
2016-01-07 12:00:00,3456.532886345919,47.11623352634723,5.267265501742569,0.3691943671840641
2016-01-07 13:00:00,3437.862381018159,46.86173460560715,5.238814301697147,0.3672001592230411
2016-01-07 14:00:00,3466.075589068996,47.24631075250328,5.28180722621023,0.3702136290308093
2016-01-07 15:00:00,3539.5129100248514,48.2473398407476,5.393715279722225,0.37805751367749985
2016-01-07 16:00:00,3698.4196553700067,50.4134084328243,5.635866604553266,0.3950304392124292
2016-01-07 17:00:00,3834.0919940850604,52.26276725686889,5.842611991550004,0.40952168372919656
2016-01-07 18:00:00,3899.231312673022,53.150685713673184,5.941875067264034,0.4164792537265436
2016-01-07 19:00:00,3873.5075053325527,52.800042756209066,5.902675636090341,0.41373167831357854
2016-01-07 20:00:00,3728.2924638944214,50.82060670600843,5.681388524625943,0.39822117195006607
2016-01-07 21:00:00,3379.361464324512,46.06430465395489,5.149667208221489,0.36095164094516896
2016-01-07 22:00:00,2634.2008516877017,35.90696995063961,4.014148201964179,0.28136058543411635
2016-01-07 23:00:00,2127.192907009426,28.995910369653377,3.2415400585084813,0.22720676035922424
2016-01-08 00:00:00,1817.2625185686143,24.771228285368007,2.7692501377544656,0.19410290820624185
2016-01-08 01:00:00,1914.76404639136,26.100278204788438,2.9178286268805613,0.20451710533602882
2016-01-08 02:00:00,1959.9881592963775,26.716731146136638,2.986743755879474,0.20934752017495126
2016-01-08 03:00:00,2179.4703219271532,29.70850734772561,3.321203418635665,0.23279054265008875
2016-01-08 04:00:00,2642.913754173989,36.02573611365165,4.027425428652043,0.2822912158159271
2016-01-08 05:00:00,3523.746705525854,48.03242964101153,5.369689821906091,0.37637351584374706
2016-01-08 06:00:00,4210.821301587413,57.397989924246566,6.416693983577643,0.44976036880939474
2016-01-08 07:00:00,4126.596577553297,56.24991701513018,6.288347458928291,0.4407642751185574
2016-01-08 08:00:00,4038.6377524536283,55.05094432186579,6.1543106942698556,0.43136933983551556
2016-01-08 09:00:00,3760.6546731292055,51.26173816862457,5.730703938038008,0.401677799082506
2016-01-08 10:00:00,3524.1616056442494,48.03808517258353,5.3703220707959884,0.3764178315762142
2016-01-08 11:00:00,3346.5843549713336,45.61751765976675,5.099719545919525,0.35745069808026186
2016-01-08 12:00:00,3256.5510292796926,44.39026730864235,4.9625215368115985,0.34783418413488415
2016-01-08 13:00:00,3243.689125609458,44.2149458299103,4.942921821224752,0.3464603964284016
2016-01-08 14:00:00,3280.2003360281883,44.71263260824646,4.9985597235358,0.3503601808855133
2016-01-08 15:00:00,3352.8078567472535,45.70235063334677,5.109203279267999,0.3581154340672695
2016-01-08 16:00:00,3496.7781978302014,47.66482008883142,5.328593644062703,0.37349299323338053
2016-01-08 17:00:00,3634.110137018834,49.53680103916401,5.537868026619033,0.38816150068001654
2016-01-08 18:00:00,3670.2064473191695,50.028832285928175,5.592873680040184,0.39201696940466113
2016-01-08 19:00:00,3669.3766470823807,50.01752122278417,5.591609182260386,0.3919283379397267
2016-01-08 20:00:00,3561.917516418163,48.55273854563569,5.427856719776732,0.38045056323072746
2016-01-08 21:00:00,3212.5716167298588,43.79078096201016,4.895503154482381,0.3431367164933632
2016-01-08 22:00:00,2467.8259042114423,33.63910179026688,3.7606163971149686,0.2635899767147778
2016-01-08 23:00:00,1972.4351628482173,26.88639709329669,3.0057112225764224,0.21067699214896662
2016-01-09 00:00:00,1980.318265097716,26.993852193164727,3.01772395148449,0.21151899106584304
2016-01-09 01:00:00,2074.0856918549093,28.27200232843714,3.160612200601501,0.22153434660342539
2016-01-09 02:00:00,2125.118406417452,28.967632711793367,3.2383788140589895,0.22698518169688833
2016-01-09 03:00:00,2335.057866325151,31.829331687226286,3.558296752347519,0.24940894232528063
2016-01-09 04:00:00,2766.968889573993,37.71674005368019,4.2164678467316286,0.2955416198236135
2016-01-09 05:00:00,3691.3663533572976,50.31726439610026,5.625118373424995,0.3942770717604872
2016-01-09 06:00:00,4397.526354865011,59.942979131647384,6.701205984031868,0.46970244841962505
2016-01-09 07:00:00,4303.758928107817,58.66482899637496,6.558317734914856,0.4596870928820426
2016-01-09 08:00:00,4219.949104192096,57.5224116188306,6.430603459155405,0.45073531492367264
2016-01-09 09:00:00,3975.987834576035,54.19695905449352,6.058841111895216,0.42467766423297165
2016-01-09 10:00:00,3751.111970406128,51.13166094246853,5.716162213570348,0.4006585372357609
2016-01-09 11:00:00,3571.045319022845,48.677160240219735,5.441766195354495,0.3814255093450054
2016-01-09 12:00:00,3476.448092028863,47.38769904180332,5.297613448457687,0.3713215223424888
2016-01-09 13:00:00,3464.830888713813,47.229344157787274,5.279910479540535,0.37008068183340775
2016-01-09 14:00:00,3500.5122988957537,47.71571987297943,5.3342838840717866,0.3738918348255851
2016-01-09 15:00:00,3575.194320206792,48.73371555593975,5.448088684253477,0.3818686666696772
2016-01-09 16:00:00,3726.2179633024484,50.79232904814842,5.6782272801764515,0.39799959328773016
2016-01-09 17:00:00,3844.049596926532,52.398500014596934,5.8577859649075625,0.41058526130840883
2016-01-09 18:00:00,3867.2840035566337,52.71520978262904,5.893191902741866,0.4130669423265709
2016-01-09 19:00:00,3846.1240975185056,52.42677767245695,5.860947209357055,0.4108068399707448
2016-01-09 20:00:00,3731.1967647231845,50.86019542701244,5.68581426685523,0.39853138207733635
2016-01-09 21:00:00,3372.3081623118032,45.96816061723086,5.138918977093218,0.3601982734932269
2016-01-09 22:00:00,2620.094247662283,35.714681877191545,3.9926517397076373,0.2798538505302323
2016-01-09 23:00:00,2124.703506299058,28.961977180221364,3.237746565169091,0.22694086596442115
2016-01-10 00:00:00,1764.9851036508871,24.058631307295776,2.6895867776272824,0.18851912591537737
2016-01-10 01:00:00,1859.5823306448697,25.348092505712195,2.83373952452409,0.19862311291789408
2016-01-10 02:00:00,1903.1468430763093,25.94192332077239,2.9001256579634096,0.20327626482694783
2016-01-10 03:00:00,2117.6502042863485,28.865833143497326,3.2269983340408195,0.22618749851247905
2016-01-10 04:00:00,2569.06153309974,35.01905149383532,3.9148851262501485,0.2744030154367693
2016-01-10 05:00:00,3424.5855772295304,46.680757595303085,5.218582337220401,0.3657820557840914
2016-01-10 06:00:00,4092.9896679633284,55.79181895779803,6.23713529884653,0.43717470078871595
2016-01-10 07:00:00,4010.839444521186,54.67202370654167,6.111950018646671,0.42840018576021466
2016-01-10 08:00:00,3927.0296206054645,53.5296063289973,5.984235742887218,0.41944840780184456
2016-01-10 09:00:00,3655.270043056962,49.825233149336114,5.570112720003846,0.39042160303584267
2016-01-10 10:00:00,3424.5855772295304,46.680757595303085,5.218582337220401,0.3657820557840914
2016-01-10 11:00:00,3251.9871279773515,44.328056461350336,4.955566799022718,0.3473467110777452
2016-01-10 12:00:00,3164.858103114472,43.14039483122994,4.822794532144078,0.33804040725963763
2016-01-10 13:00:00,3153.240899799422,42.98203994721389,4.805091563226926,0.33679956675055667
2016-01-10 14:00:00,3189.3372100997576,43.474071193978055,4.860097216648077,0.3406550354752012
2016-01-10 15:00:00,3260.285130345245,44.441167092790366,4.9682117768206835,0.34823302572708875
2016-01-10 16:00:00,3401.3511705994288,46.36404782727099,5.183176399386098,0.3633003747659294
2016-01-10 17:00:00,3535.3639088409045,48.19078452502758,5.387392790823243,0.3776143563528281
2016-01-10 18:00:00,3571.045319022845,48.677160240219735,5.441766195354495,0.3814255093450054
2016-01-10 19:00:00,3570.215518786056,48.665849177075735,5.440501697574698,0.3813368778800711
2016-01-10 20:00:00,3465.6606889506015,47.240655220931274,5.281174977320331,0.3701693132983421
2016-01-10 21:00:00,3125.4425918669795,42.60311933188977,4.762730887603742,0.3338304126752557
2016-01-10 22:00:00,2398.9524845579285,32.70028354931457,3.655663081391854,0.25623356512522616
2016-01-10 23:00:00,1916.4236468649383,26.122900331076448,2.920357622440155,0.20469436826589757
2016-01-11 00:00:00,2135.4909093773194,29.109021001093417,3.254185036306447,0.22809307500856782
2016-01-11 01:00:00,2238.3861387391953,30.511592830949866,3.41098276100122,0.2390833766604281
2016-01-11 02:00:00,2296.4721553144477,31.303367251030117,3.4994976055869786,0.24528757920583305
2016-01-11 03:00:00,2488.156010012781,33.91622283729497,3.7915965927199844,0.26576144760566955
2016-01-11 04:00:00,2933.343837050252,39.984608214052926,4.469999651580839,0.3133122285429521
2016-01-11 05:00:00,3930.3488215526218,53.57485058157332,5.989293734006405,0.419802933661582
2016-01-11 06:00:00,4768.032160591442,64.993368825445,7.265804242711032,0.5092763975128154
2016-01-11 07:00:00,4657.253828980068,63.48334189572053,7.096993789108192,0.49744409694407876
2016-01-11 08:00:00,4545.230797013509,61.95634837128004,6.926286588835657,0.48547884917794065
2016-01-11 09:00:00,4302.929127871027,58.65351793323096,6.55705323713506,0.4595984614171083
2016-01-11 10:00:00,4086.766166187409,55.706985984218,6.227651565498055,0.43650996480170823
2016-01-11 11:00:00,3898.8164125546273,53.14503018210118,5.941242818374136,0.4164349379940765
2016-01-11 12:00:00,3777.665577983387,51.493614963076645,5.756626142523838,0.4034947441136603
2016-01-11 13:00:00,3746.962969222182,51.07510562674852,5.709839724671366,0.40021537991108913
2016-01-11 14:00:00,3794.261582719173,51.71983622595672,5.781916098119769,0.4052673734123475
2016-01-11 15:00:00,3868.113803793423,52.72652084577305,5.894456400521664,0.41315557379150525
2016-01-11 16:00:00,4024.1162483098155,54.85300071684573,6.132181983123416,0.4298182891991643
2016-01-11 17:00:00,4133.23497944761,56.34040552028222,6.298463441166664,0.4414733268380323
2016-01-11 18:00:00,4170.1610899847365,56.84374783019038,6.3547335923676105,0.4454174270276112
2016-01-11 19:00:00,4135.724380157979,56.37433870971423,6.302256934506054,0.44173922123283543
2016-01-11 20:00:00,4005.0308428636604,54.59284626453365,6.103098534188096,0.42777976550567415
2016-01-11 21:00:00,3626.64193488773,49.43500147086798,5.526487546600864,0.38736381749560733
2016-01-11 22:00:00,2845.7999120689788,38.79129105236054,4.336595135812302,0.3039616089923774
2016-01-11 23:00:00,2310.1638592214713,31.489999792906183,3.5203618189536225,0.24674999837724998
2016-01-12 00:00:00,2022.2231770555768,27.56506088193691,3.0815810893642155,0.21599488004502804
2016-01-12 01:00:00,2077.4048928020666,28.31724658101315,3.165670191720687,0.22188887246316277
2016-01-12 02:00:00,2162.044516954578,29.47097502170153,3.2946489652599364,0.23092928188646725
2016-01-12 03:00:00,2350.8240708241483,32.044241886962354,3.582322210163653,0.2510929401590334
2016-01-12 04:00:00,2794.7671975064354,38.09566066900432,4.258828522354813,0.29851077389891445
2016-01-12 05:00:00,3838.6558953874014,52.32497810416091,5.849566729338885,0.41000915678633554
2016-01-12 06:00:00,4546.475497368693,61.97331496599604,6.928183335505351,0.48561179637534213
2016-01-12 07:00:00,4350.642641486413,59.30390406401117,6.629761859473362,0.46469477065083387
2016-01-12 08:00:00,4229.076906796778,57.646833313414646,6.444512934733168,0.45171026103795064
2016-01-12 09:00:00,4004.615942745266,54.58719073296164,6.102466285298196,0.42773544977320693
2016-01-12 10:00:00,3759.8248728924164,51.250427105480576,5.729439440258212,0.4015891676175717
2016-01-12 11:00:00,3670.2064473191695,50.028832285928175,5.592873680040184,0.39201696940466113
2016-01-12 12:00:00,3533.289408248931,48.16250686716757,5.384231546373751,0.3773927776904922
2016-01-12 13:00:00,3441.1815819653166,46.90697885818317,5.2438722928163335,0.3675546850827786
2016-01-12 14:00:00,3403.8405713097977,46.39798101670301,5.186969892725489,0.36356626916073254
2016-01-12 15:00:00,3507.1507007900677,47.80620837813146,5.34439986631016,0.37460088654505996
2016-01-12 16:00:00,3696.3451547780332,50.38513077496429,5.632705360103775,0.39480886055009334
2016-01-12 17:00:00,3884.709808529209,52.95274210865312,5.919746356117594,0.4149282030901924
2016-01-12 18:00:00,3946.944826288408,53.80107184445339,6.014583689602336,0.42157556296026916
2016-01-12 19:00:00,3907.529315040915,53.26379634511322,5.954520045062,0.41736556837588723
2016-01-12 20:00:00,3796.3360833111465,51.748113883816735,5.78507734256926,0.4054889520746834
2016-01-12 21:00:00,3461.0967876482605,47.17844437363925,5.27422023953145,0.36968184024120315
2016-01-12 22:00:00,2744.9791832990754,37.416996880364096,4.1829586555670195,0.29319288600285304
2016-01-12 23:00:00,2213.0772315171207,30.16660540505776,3.3724155787174253,0.23638011697993022
2016-01-13 00:00:00,1554.630743624794,21.191276800290847,2.369036590448854,0.16605104955451785
2016-01-13 01:00:00,1722.6652915746317,23.48176708695159,2.6250973908576576,0.18399892120372516
2016-01-13 02:00:00,1638.025667422121,22.32803864626322,2.496118617318409,0.17495851178042077
2016-01-13 03:00:00,1833.8585233044005,24.997449548248078,2.7945400933503963,0.19587553750492898
2016-01-13 04:00:00,2333.813165969967,31.812365092510287,3.5564000056778244,0.24927599512787912
2016-01-13 05:00:00,3284.3493372121347,44.76918792396647,5.004882212434783,0.35080333821018506
2016-01-13 06:00:00,3606.3118290863913,49.15788042383989,5.495507350995848,0.38519234660471563
2016-01-13 07:00:00,3388.4892669291944,46.188726348538935,5.163576683799252,0.3619265870594469
2016-01-13 08:00:00,3223.7739199265147,43.943480314454206,4.912573874509634,0.344333241269977
