,HE Fierza,HE Koman,HE Ulza,HE Shkopetit,HE Vau Dejes
2015-01-07 10:00:00+00:00,0.767436433,0.686395485,0.74405951,0.355749205,0.645111144
2015-01-07 11:00:00+00:00,0.768125888,0.67761527,0.743084992,0.345246225,0.648818378
2015-01-07 12:00:00+00:00,0.768434832,0.674366873,0.743967875,0.334749212,0.652527452
2015-01-07 13:00:00+00:00,0.768743323,0.670480615,0.744851128,0.343454419,0.656238366
2015-01-07 14:00:00+00:00,0.769781533,0.661718738,0.74573475,0.352165592,0.657673785
2015-01-07 15:00:00+00:00,0.770819289,0.652962974,0.74476171,0.341686478,0.659876351
2015-01-07 16:00:00+00:00,0.771179691,0.658306968,0.743789041,0.331213331,0.655858927
2015-01-07 17:00:00+00:00,0.771486367,0.651166294,0.742816741,0.32074615,0.6595772
2015-01-07 18:00:00+00:00,0.771792589,0.650004846,0.741844811,0.310284936,0.655563455
2015-01-07 19:00:00+00:00,0.772098357,0.642664263,0.74087325,0.319025942,0.659285408
2015-01-07 20:00:00+00:00,0.773133844,0.633939063,0.739902059,0.327772915,0.656066956
2015-01-07 21:00:00+00:00,0.774026062,0.625219975,0.74078827,0.336525854,0.652058731
2015-01-07 22:00:00+00:00,0.775060642,0.617173789,0.74167485,0.326088506,0.655786204
2015-01-07 23:00:00+00:00,0.775364595,0.622560573,0.742561799,0.334853378,0.656841365
2015-01-08 00:00:00+00:00,0.776398234,0.622891741,0.743449119,0.343624217,0.65283866
2015-01-08 01:00:00+00:00,0.777207062,0.62829075,0.744336808,0.352401023,0.648837794
2015-01-08 02:00:00+00:00,0.777704453,0.633695872,0.745224867,0.341987541,0.652572626
2015-01-08 03:00:00+00:00,0.778736632,0.639107106,0.746113295,0.35077628,0.656309297
2015-01-08 04:00:00+00:00,0.779768325,0.644524454,0.747002094,0.359570985,0.660047808
2015-01-08 05:00:00+00:00,0.780799532,0.641821062,0.74603423,0.349175403,0.663788159
2015-01-08 06:00:00+00:00,0.781830251,0.639497483,0.746923768,0.357982041,0.659796493
2015-01-08 07:00:00+00:00,0.782130312,0.641084819,0.747813676,0.347598392,0.663540523
2015-01-08 08:00:00+00:00,0.783160058,0.632432971,0.746846921,0.356416963,0.664257616
2015-01-08 09:00:00+00:00,0.783775675,0.623787236,0.747737568,0.346045248,0.668005327
2015-01-08 10:00:00+00:00,0.784180143,0.62924126,0.746771553,0.335679498,0.664021019
2015-01-08 11:00:00+00:00,0.785208429,0.62060775,0.745805908,0.325319716,0.661735099
2015-01-08 12:00:00+00:00,0.785506057,0.626002361,0.744840633,0.314965899,0.657754471
2015-01-08 13:00:00+00:00,0.785803198,0.628023606,0.743875727,0.323814304,0.661509541
2015-01-08 14:00:00+00:00,0.786266431,0.633502081,0.744768223,0.313472421,0.66526645
2015-01-08 15:00:00+00:00,0.787007656,0.624893022,0.745661088,0.303136504,0.6690252
2015-01-08 16:00:00+00:00,0.787627803,0.616290076,0.744697292,0.292806554,0.672785789
2015-01-08 17:00:00+00:00,0.787922998,0.614764496,0.743733865,0.301678824,0.66881436
2015-01-08 18:00:00+00:00,0.788271611,0.620267421,0.742770808,0.291360808,0.664844771
2015-01-08 19:00:00+00:00,0.788723054,0.611682813,0.741808121,0.281048757,0.66861088
2015-01-08 20:00:00+00:00,0.789016789,0.614989368,0.740845803,0.270742674,0.664644971
2015-01-08 21:00:00+00:00,0.789310037,0.617822079,0.739883855,0.260442556,0.660680902
2015-01-08 22:00:00+00:00,0.790332972,0.609255809,0.740779308,0.26934466,0.659530069
2015-01-08 23:00:00+00:00,0.790625247,0.613038261,0.7398181,0.278252729,0.663303537
2015-01-09 00:00:00+00:00,0.790987755,0.618577863,0.740714292,0.287166766,0.667078844
2015-01-09 01:00:00+00:00,0.791902826,0.624123578,0.739753823,0.296086769,0.663122134
2015-01-09 02:00:00+00:00,0.792923948,0.629675405,0.740650756,0.305012738,0.663542017
2015-01-09 03:00:00+00:00,0.79394463,0.635233345,0.741548057,0.313944674,0.667322844
2015-01-09 04:00:00+00:00,0.794964869,0.633322604,0.742445729,0.322882577,0.671105511
2015-01-09 05:00:00+00:00,0.795984667,0.638892769,0.74334377,0.331826446,0.674890018
2015-01-09 06:00:00+00:00,0.796677337,0.644469047,0.744242181,0.321580028,0.670942507
2015-01-09 07:00:00+00:00,0.797696252,0.640729582,0.74328393,0.311339576,0.666996836
2015-01-09 08:00:00+00:00,0.797984553,0.638685127,0.742326049,0.320301345,0.670786862
2015-01-09 09:00:00+00:00,0.799002585,0.630186098,0.741368538,0.310072826,0.673356225
2015-01-09 10:00:00+00:00,0.799290002,0.632578016,0.742268428,0.319046528,0.669416073
2015-01-09 11:00:00+00:00,0.799576978,0.635711323,0.741311656,0.328026197,0.665477761
2015-01-09 12:00:00+00:00,0.799880455,0.641324278,0.742212285,0.337011832,0.669275147
2015-01-09 13:00:00+00:00,0.800893168,0.632849699,0.741256253,0.346003433,0.665340515
2015-01-09 14:00:00+00:00,0.801553787,0.624381234,0.742157621,0.335804747,0.66914158
2015-01-09 15:00:00+00:00,0.801838996,0.621686974,0.741202328,0.344808282,0.672944484
2015-01-09 16:00:00+00:00,0.802747869,0.613230734,0.740247405,0.33462153,0.676749229
2015-01-09 17:00:00+00:00,0.803032195,0.61325885,0.739292852,0.343636997,0.672821956
2015-01-09 18:00:00+00:00,0.80331608,0.60699817,0.740195699,0.352658432,0.676630381
2015-01-09 19:00:00+00:00,0.803599523,0.601254165,0.741098916,0.361685833,0.680440645
2015-01-09 20:00:00+00:00,0.804168763,0.592822375,0.740145472,0.351522946,0.684252749
2015-01-09 21:00:00+00:00,0.80481758,0.584396698,0.741049429,0.36056228,0.688066692
2015-01-09 22:00:00+00:00,0.805345908,0.59007078,0.741953755,0.369607581,0.684148619
2015-01-09 23:00:00+00:00,0.806357758,0.583429119,0.74100142,0.378658848,0.687966242
2015-01-10 00:00:00+00:00,0.807368974,0.589115427,0.741906486,0.387716082,0.685912308
2015-01-10 01:00:00+00:00,0.808379559,0.592247755,0.742811921,0.396779282,0.689733611
2015-01-10 02:00:00+00:00,0.809389511,0.597946288,0.743717726,0.405848449,0.693556754
2015-01-10 03:00:00+00:00,0.81039883,0.603650934,0.744623901,0.395727328,0.690067725
2015-01-10 04:00:00+00:00,0.811086696,0.609361692,0.743673415,0.385612174,0.693894547
2015-01-10 05:00:00+00:00,0.811975835,0.615078563,0.744580329,0.375502987,0.69772321
2015-01-10 06:00:00+00:00,0.812983257,0.616540419,0.745487613,0.38459602,0.693819855
2015-01-10 07:00:00+00:00,0.813990047,0.60834589,0.746395267,0.39369502,0.697652196
2015-01-10 08:00:00+00:00,0.814266031,0.613947369,0.747303291,0.402799986,0.693752521
2015-01-10 09:00:00+00:00,0.814756518,0.619688691,0.746354652,0.392714665,0.689854685
2015-01-10 10:00:00+00:00,0.815031237,0.617171018,0.745406384,0.38263531,0.693692546
2015-01-10 11:00:00+00:00,0.815305325,0.613109502,0.746315517,0.391758176,0.697532248
2015-01-10 12:00:00+00:00,0.815578779,0.60933788,0.745367988,0.400887008,0.701373789
2015-01-10 13:00:00+00:00,0.81609954,0.601010007,0.74627786,0.410021807,0.70521717
2015-01-10 14:00:00+00:00,0.817101903,0.596375413,0.745331071,0.399966319,0.70906239
2015-01-10 15:00:00+00:00,0.817463668,0.602153411,0.746241682,0.409113051,0.705175593
2015-01-10 16:00:00+00:00,0.817734593,0.604017611,0.745295632,0.399069496,0.709024494
2015-01-10 17:00:00+00:00,0.818004885,0.609052778,0.744349952,0.408228161,0.705141376
2015-01-10 18:00:00+00:00,0.818431871,0.600755468,0.743404641,0.417392793,0.708993956
2015-01-10 19:00:00+00:00,0.818851986,0.592464272,0.744316731,0.407367137,0.712848376
2015-01-10 20:00:00+00:00,0.819666923,0.598272834,0.74337216,0.397347448,0.708970778
2015-01-10 21:00:00+00:00,0.819934686,0.601014852,0.74428499,0.387333726,0.712828878
2015-01-10 22:00:00+00:00,0.8203048,0.60683564,0.74519819,0.37732597,0.70895496
2015-01-10 23:00:00+00:00,0.820924057,0.61266254,0.744254728,0.386520434,0.705082881
2015-01-11 00:00:00+00:00,0.821919302,0.609513131,0.745168667,0.395720865,0.7089465
2015-01-11 01:00:00+00:00,0.822913122,0.614115151,0.746082975,0.404927263,0.705078102
2015-01-11 02:00:00+00:00,0.823905518,0.619960389,0.746997654,0.394943373,0.701418366
2015-01-11 03:00:00+00:00,0.82486534,0.625811741,0.746055671,0.404161704,0.705287504
2015-01-11 04:00:00+00:00,0.825854885,0.625372971,0.746971089,0.413386001,0.709158482
2015-01-11 05:00:00+00:00,0.826786224,0.631236547,0.746029845,0.403420011,0.705297443
2015-01-11 06:00:00+00:00,0.82777292,0.631003637,0.745088971,0.412656242,0.701438243
2015-01-11 07:00:00+00:00,0.828028019,0.630312409,0.746005498,0.421898439,0.705314741
2015-01-11 08:00:00+00:00,0.828281693,0.628156165,0.746922395,0.431146602,0.709193078
2015-01-11 09:00:00+00:00,0.828652485,0.634044193,0.747839661,0.421204479,0.713073256
2015-01-11 10:00:00+00:00,0.828903309,0.639305049,0.748757297,0.411268321,0.709221415
2015-01-11 11:00:00+00:00,0.829152709,0.63935201,0.749675303,0.420534385,0.713105272
2015-01-11 12:00:00+00:00,0.829661211,0.645258375,0.750593679,0.41061016,0.716990969
2015-01-11 13:00:00+00:00,0.829907762,0.651170854,0.751512424,0.400691903,0.720582754
2015-01-11 14:00:00+00:00,0.83022407,0.657089445,0.750574508,0.409975866,0.716738273
2015-01-11 15:00:00+00:00,0.83046777,0.663014149,0.749636961,0.400069541,0.714172848
2015-01-11 16:00:00+00:00,0.831132249,0.65485132,0.748699784,0.409365437,0.718065904
2015-01-11 17:00:00+00:00,0.8313731,0.655717023,0.749620008,0.4186673,0.714226942
2015-01-11 18:00:00+00:00,0.831612526,0.657594699,0.748683571,0.408778875,0.710389821
2015-01-11 19:00:00+00:00,0.8325807,0.652119126,0.749604535,0.418092671,0.706554539
2015-01-11 20:00:00+00:00,0.832817276,0.655168832,0.748668837,0.408216179,0.702721097
2015-01-11 21:00:00+00:00,0.8337826,0.648081515,0.74959054,0.417541908,0.698889494
2015-01-11 22:00:00+00:00,0.834016328,0.653193347,0.748655581,0.426873603,0.702793589
2015-01-11 23:00:00+00:00,0.834978802,0.659166953,0.749578024,0.436211265,0.706699524
2015-01-12 00:00:00+00:00,0.835938837,0.659571425,0.748643804,0.42635864,0.710607298
2015-01-12 01:00:00+00:00,0.836896433,0.660019175,0.747709955,0.435708235,0.714516913
2015-01-12 02:00:00+00:00,0.837550604,0.666011119,0.746776475,0.445063796,0.718428367
2015-01-12 03:00:00+00:00,0.838503321,0.670709013,0.747700397,0.454425324,0.722341661
2015-01-12 04:00:00+00:00,0.839453598,0.670467897,0.748624688,0.463792819,0.726256794
2015-01-12 05:00:00+00:00,0.840401437,0.670244304,0.749549349,0.47316628,0.730173768
2015-01-12 06:00:00+00:00,0.841346835,0.670967139,0.750474379,0.482545708,0.734092581
2015-01-12 07:00:00+00:00,0.842289795,0.663225184,0.749542748,0.472734849,0.738013235
2015-01-12 08:00:00+00:00,0.842500142,0.664838886,0.748611486,0.462929956,0.741935728
2015-01-12 09:00:00+00:00,0.843438223,0.656779973,0.747680595,0.472327283,0.742080241
2015-01-12 10:00:00+00:00,0.844238672,0.648727173,0.748607104,0.462534323,0.746006414
2015-01-12 11:00:00+00:00,0.844441702,0.654774131,0.747676952,0.45274733,0.74489532
2015-01-12 12:00:00+00:00,0.845372464,0.646733557,0.746747169,0.462162557,0.746485558
2015-01-12 13:00:00+00:00,0.846005425,0.652792741,0.745817756,0.471583751,0.742683392
2015-01-12 14:00:00+00:00,0.846840132,0.644764391,0.746745745,0.461814657,0.746616924
2015-01-12 15:00:00+00:00,0.84763491,0.636742155,0.745817071,0.471247784,0.750552296
2015-01-12 16:00:00+00:00,0.847825742,0.637951751,0.744888768,0.461490624,0.754489508
2015-01-12 17:00:00+00:00,0.848729627,0.62994174,0.743960834,0.45173943,0.750694702
2015-01-12 18:00:00+00:00,0.849562406,0.621937842,0.744890301,0.441994202,0.746901736
2015-01-12 19:00:00+00:00,0.84974592,0.619641034,0.743963106,0.432254942,0.750844467
2015-01-12 20:00:00+00:00,0.849926995,0.624100047,0.743036281,0.422521647,0.74705518
2015-01-12 21:00:00+00:00,0.85010563,0.630208133,0.742109826,0.431990573,0.743689503
2015-01-12 22:00:00+00:00,0.850281826,0.636322331,0.743040772,0.441465466,0.743638009
2015-01-12 23:00:00+00:00,0.850514185,0.642442643,0.742115057,0.450946325,0.747588099
2015-01-13 00:00:00+00:00,0.850830916,0.648569067,0.743046742,0.460433151,0.75154003
2015-01-13 01:00:00+00:00,0.851200483,0.654701604,0.743978797,0.469925943,0.7554938
2015-01-13 02:00:00+00:00,0.851633918,0.660840253,0.744911222,0.479424702,0.759449409
2015-01-13 03:00:00+00:00,0.852425915,0.666985016,0.745844017,0.488929428,0.763406859
2015-01-13 04:00:00+00:00,0.853314516,0.667818912,0.746777181,0.49844012,0.767366148
2015-01-13 05:00:00+00:00,0.85420005,0.6739759,0.747710715,0.507956778,0.771327278
2015-01-13 06:00:00+00:00,0.854463983,0.680139,0.748644619,0.517479404,0.775290247
