,HE Zakucac,HE Senj,HE Dubrovnik_HR,HE Vinodol,HE Peruca,HE Sklope,RHE Velebit,RHE Orlovac,RHE Vinodol
2015-01-27 17:00:00+00:00,0.970176141,0.779258663,0.849073817,0.68649401,0.79844416,0.887320943,0.1,0.1,0.1
2015-01-27 18:00:00+00:00,1,0.777902581,0.849098664,0.67184616,0.798610435,0.886409573,0.1,0.1,0.1
2015-01-27 19:00:00+00:00,0.985454607,0.776545547,0.848953167,0.657224272,0.797814079,0.885497188,0.1,0.1,0.1
2015-01-27 20:00:00+00:00,0.971055828,0.775187562,0.848807747,0.642628347,0.797017246,0.884583787,0.1,0.1,0.1
2015-01-27 21:00:00+00:00,0.956803663,0.773828625,0.848662407,0.628058386,0.796219935,0.883669372,0.1,0.1,0.1
2015-01-27 22:00:00+00:00,0.942698112,0.772468737,0.848517146,0.613514387,0.795422147,0.882753941,0.1,0.1,0.1
2015-01-27 23:00:00+00:00,0.928739176,0.771107897,0.848371963,0.598996351,0.794623881,0.881837495,0.1,0.1,0.1
2015-01-28 00:00:00+00:00,0.914926855,0.769746174,0.848226931,0.584504279,0.793825171,0.880920124,0.1,0.1,0.1
2015-01-28 01:00:00+00:00,0.901261147,0.768383567,0.848138504,0.570038169,0.793026016,0.880001827,0.1,0.1,0.1
2015-01-28 02:00:00+00:00,1,0.768707578,0.848164199,0.604474574,0.79318857,0.880348234,0.1,0.1,0.1
2015-01-28 03:00:00+00:00,1,0.769030705,0.848190046,0.638936941,0.793350679,0.880693716,0.1,0.1,0.1
2015-01-28 04:00:00+00:00,1,0.769352948,0.848216044,0.673425272,0.793512343,0.881038273,0.1,0.1,0.1
2015-01-28 05:00:00+00:00,1,0.769674309,0.848242194,0.707939565,0.793673563,0.881381904,0.1,0.1,0.1
2015-01-28 06:00:00+00:00,1,0.769994786,0.848268495,0.742479822,0.793834337,0.881724609,0.1,0.1,0.1
2015-01-28 07:00:00+00:00,0.987213979,0.768626881,0.848124523,0.72816949,0.793032514,0.880800759,0.1,0.1,0.1
2015-01-28 08:00:00+00:00,1,0.767258092,0.848151127,0.762761673,0.793192399,0.881141613,0.1,0.1,0.1
2015-01-28 09:00:00+00:00,0.987507207,0.76588842,0.848007458,0.748503267,0.792389686,0.880215912,0.1,0.1,0.1
2015-01-28 10:00:00+00:00,0.975161029,0.764517865,0.847863941,0.734270825,0.791586529,0.879289285,0.1,0.1,0.1
2015-01-28 11:00:00+00:00,0.962961465,0.763146427,0.847720575,0.720064346,0.790782926,0.878361733,0.1,0.1,0.1
2015-01-28 12:00:00+00:00,1,0.761774106,0.847588734,0.75476038,0.790941033,0.878698885,0.1,0.1,0.1
2015-01-28 13:00:00+00:00,1,0.760400901,0.847534126,0.740605827,0.791098694,0.879035112,0.1,0.1,0.1
2015-01-28 14:00:00+00:00,0.988240279,0.759026813,0.847391214,0.726477237,0.790293758,0.878104783,0.1,0.1,0.1
2015-01-28 15:00:00+00:00,0.976627172,0.757651842,0.847248454,0.712374609,0.789488376,0.877173528,0.1,0.1,0.1
2015-01-28 16:00:00+00:00,0.96516068,0.756275988,0.847105844,0.698297945,0.78868255,0.876241348,0.1,0.1,0.1
2015-01-28 17:00:00+00:00,1,0.75489925,0.846963387,0.684247244,0.788838433,0.875308243,0.1,0.1,0.1
2015-01-28 18:00:00+00:00,0.988826736,0.75352163,0.84682108,0.670222506,0.788031718,0.874374212,0.1,0.1,0.1
2015-01-28 19:00:00+00:00,0.977800087,0.752143126,0.846678925,0.65622373,0.787224558,0.873439255,0.1,0.1,0.1
2015-01-28 20:00:00+00:00,1,0.750763739,0.846707345,0.642250918,0.786416953,0.873769003,0.1,0.1,0.1
2015-01-28 21:00:00+00:00,1,0.749383469,0.846735917,0.643196351,0.785608903,0.872832195,0.1,0.1,0.1
2015-01-28 22:00:00+00:00,1,0.749689815,0.846764641,0.678152016,0.785762562,0.873160092,0.1,0.1,0.1
2015-01-28 23:00:00+00:00,1,0.749995278,0.846793515,0.713133643,0.785915777,0.873487063,0.1,0.1,0.1
2015-01-29 00:00:00+00:00,1,0.750314903,0.84682417,0.748141234,0.786078393,0.873813385,0.1,0.1,0.1
2015-01-29 01:00:00+00:00,1,0.75064869,0.846856606,0.783174788,0.78625041,0.874139056,0.1,0.1,0.1
2015-01-29 02:00:00+00:00,1,0.749309139,0.846720397,0.769357754,0.785469675,0.873198448,0.1,0.1,0.1
2015-01-29 03:00:00+00:00,1,0.747983751,0.846585969,0.804443234,0.784698341,0.87352282,0.1,0.1,0.1
2015-01-29 04:00:00+00:00,1,0.748360024,0.846623746,0.839554677,0.784898562,0.873846541,0.1,0.1,0.1
2015-01-29 05:00:00+00:00,1,0.748750459,0.846663303,0.874692083,0.785108185,0.874169613,0.1,0.1,0.1
2015-01-29 06:00:00+00:00,1,0.749155056,0.84670464,0.909855451,0.785327209,0.874492035,0.1,0.1,0.1
2015-01-29 07:00:00+00:00,0.990732723,0.747886316,0.846577334,0.896168232,0.78459348,0.873548177,0.1,0.1,0.1
2015-01-29 08:00:00+00:00,1,0.746631737,0.846451808,0.931383527,0.784831307,0.8738693,0.1,0.1,0.1
2015-01-29 09:00:00+00:00,0.991025951,0.746539788,0.846498487,0.966624785,0.785078535,0.874189772,0.1,0.1,0.1
2015-01-29 10:00:00+00:00,1,0.745313534,0.846546946,0.953015456,0.78437301,0.873243964,0.1,0.1,0.1
2015-01-29 11:00:00+00:00,1,0.744101441,0.846426761,0.988084146,0.783676887,0.873563137,0.1,0.1,0.1
2015-01-29 12:00:00+00:00,1,0.742903511,0.846308356,1,0.782990166,0.87261603,0.1,0.1,0.1
2015-01-29 13:00:00+00:00,0.991612409,0.741719743,0.846191732,0.986468559,0.782312845,0.871668273,0.1,0.1,0.1
2015-01-29 14:00:00+00:00,0.983371432,0.742010427,0.846247313,1,0.78260708,0.870719866,0.1,0.1,0.1
2015-01-29 15:00:00+00:00,1,0.742542483,0.846304674,1,0.782910716,0.871036439,0.1,0.1,0.1
2015-01-29 16:00:00+00:00,0.992052252,0.741401201,0.846193391,0.986546448,0.782261599,0.870086732,0.1,0.1,0.1
2015-01-29 17:00:00+00:00,0.984251118,0.74027408,0.846083889,0.973118859,0.781621884,0.869136375,0.1,0.1,0.1
2015-01-29 18:00:00+00:00,0.976596598,0.739161122,0.845976167,0.959717234,0.780991571,0.868185368,0.1,0.1,0.1
2015-01-29 19:00:00+00:00,1,0.738062326,0.846040649,0.946341571,0.780370658,0.867233712,0.1,0.1,0.1
2015-01-29 20:00:00+00:00,0.992638709,0.736977692,0.845936488,0.932991871,0.779759147,0.866281405,0.1,0.1,0.1
2015-01-29 21:00:00+00:00,0.985424032,0.73590722,0.845834107,0.919668135,0.779157037,0.865328449,0.1,0.1,0.1
2015-01-29 22:00:00+00:00,0.97835597,0.73485091,0.845733507,0.906370361,0.778564329,0.864374843,0.1,0.1,0.1
2015-01-29 23:00:00+00:00,1,0.735496262,0.845805111,0.941975101,0.778943176,0.864686217,0.1,0.1,0.1
2015-01-30 00:00:00+00:00,0.993225166,0.734448922,0.845706987,0.928729253,0.778358328,0.863732282,0.1,0.1,0.1
2015-01-30 01:00:00+00:00,1,0.73508389,0.845779985,0.96438592,0.778734094,0.864044299,0.1,0.1,0.1
2015-01-30 02:00:00+00:00,1,0.734026167,0.845683254,0.951191998,0.778146166,0.863091006,0.1,0.1,0.1
2015-01-30 03:00:00+00:00,0.993665009,0.732963253,0.845721519,0.93802404,0.77851885,0.862138036,0.1,0.1,0.1
2015-01-30 04:00:00+00:00,1,0.733582646,0.845796607,0.973758595,0.778889995,0.862451016,0.1,0.1,0.1
2015-01-30 05:00:00+00:00,0.993958238,0.732509348,0.845701966,0.960642562,0.778297445,0.861498688,0.1,0.1,0.1
2015-01-30 06:00:00+00:00,0.98806309,0.731430859,0.845608022,0.947552493,0.777703355,0.860546681,0.1,0.1,0.1
2015-01-30 07:00:00+00:00,0.982314557,0.730347178,0.845514775,0.934488386,0.777107724,0.859594995,0.1,0.1,0.1
2015-01-30 08:00:00+00:00,0.976712638,0.729258305,0.845422224,0.921450243,0.776510553,0.85864363,0.1,0.1,0.1
2015-01-30 09:00:00+00:00,1,0.728164241,0.845500794,0.957314613,0.775911841,0.857692587,0.1,0.1,0.1
2015-01-30 10:00:00+00:00,0.99469131,0.727064985,0.845409636,0.944328396,0.775311589,0.856741865,0.1,0.1,0.1
2015-01-30 11:00:00+00:00,0.989529234,0.725960537,0.845319175,0.931368141,0.774709796,0.855791465,0.1,0.1,0.1
2015-01-30 12:00:00+00:00,0.984513772,0.724850898,0.845229411,0.91843385,0.774106463,0.854841386,0.1,0.1,0.1
2015-01-30 13:00:00+00:00,1,0.723736067,0.845310767,0.954402073,0.774463743,0.855157258,0.1,0.1,0.1
2015-01-30 14:00:00+00:00,0.995277767,0.722616044,0.845222396,0.941519707,0.773857329,0.854207821,0.1,0.1,0.1
2015-01-30 15:00:00+00:00,1,0.72149083,0.845230835,0.928663305,0.773249375,0.853258706,0.1,0.1,0.1
2015-01-30 16:00:00+00:00,1,0.722047924,0.845314281,0.964709416,0.773602033,0.853575541,0.1,0.1,0.1
2015-01-30 17:00:00+00:00,1,0.720912327,0.845227999,0.95190494,0.772990998,0.852627069,0.1,0.1,0.1
2015-01-30 18:00:00+00:00,0.995864224,0.719771538,0.845142415,0.939126427,0.772378422,0.851678917,0.1,0.1,0.1
2015-01-30 19:00:00+00:00,0.991875063,0.718625557,0.845057526,0.926373877,0.771764306,0.850731087,0.1,0.1,0.1
2015-01-30 20:00:00+00:00,0.988032516,0.717474385,0.844973334,0.913647289,0.771148649,0.849783578,0.1,0.1,0.1
2015-01-30 21:00:00+00:00,0.984336584,0.716318021,0.844889839,0.900946665,0.770531452,0.84883639,0.1,0.1,0.1
2015-01-30 22:00:00+00:00,1,0.716843965,0.844977465,0.937148555,0.770874868,0.849155154,0.1,0.1,0.1
2015-01-30 23:00:00+00:00,0.996597296,0.715677217,0.844895363,0.924499857,0.77025459,0.848208609,0.1,0.1,0.1
2015-01-31 00:00:00+00:00,1,0.716192745,0.844983019,0.960753672,0.770593535,0.848527484,0.1,0.1,0.1
2015-01-31 01:00:00+00:00,0.996890525,0.715015548,0.844899586,0.9481569,0.769967396,0.84758052,0.1,0.1,0.1
2015-01-31 02:00:00+00:00,0.993927664,0.713833125,0.844815486,0.935586091,0.769338327,0.846633345,0.1,0.1,0.1
2015-01-31 03:00:00+00:00,0.991111417,0.712645478,0.844730721,0.923041245,0.768706328,0.845685961,0.1,0.1,0.1
2015-01-31 04:00:00+00:00,0.988441785,0.711452606,0.844645291,0.910522362,0.768071398,0.844738367,0.1,0.1,0.1
2015-01-31 05:00:00+00:00,0.985918767,0.710254509,0.844559194,0.898029442,0.767433538,0.843790563,0.1,0.1,0.1
2015-01-31 06:00:00+00:00,1,0.710738687,0.844642856,0.934439035,0.767754902,0.844108179,0.1,0.1,0.1
2015-01-31 07:00:00+00:00,0.997770211,0.70953014,0.844555428,0.921998041,0.767111182,0.843159956,0.1,0.1,0.1
2015-01-31 08:00:00+00:00,1,0.710003868,0.844637758,0.958459561,0.767426685,0.843477152,0.1,0.1,0.1
2015-01-31 09:00:00+00:00,0.998063439,0.708784871,0.844548998,0.946070493,0.766777104,0.842528509,0.1,0.1,0.1
2015-01-31 10:00:00+00:00,0.996273493,0.707560649,0.844459573,0.933707388,0.766124593,0.841579656,0.1,0.1,0.1
2015-01-31 11:00:00+00:00,0.994630161,0.706331202,0.844369482,0.921370246,0.765469151,0.840630594,0.1,0.1,0.1
2015-01-31 12:00:00+00:00,0.993133444,0.705096531,0.844278725,0.909059067,0.764810779,0.839681321,0.1,0.1,0.1
2015-01-31 13:00:00+00:00,1,0.705544134,0.844357727,0.945650402,0.765111631,0.839997469,0.1,0.1,0.1
2015-01-31 14:00:00+00:00,1,0.705986512,0.844436062,0.9822677,0.765409552,0.840313406,0.1,0.1,0.1
2015-01-31 15:00:00+00:00,1,0.706423665,0.844513732,1,0.765704544,0.840629134,0.1,0.1,0.1
2015-01-31 16:00:00+00:00,0.99908974,0.705168093,0.844420313,0.987792673,0.765034451,0.839679023,0.1,0.1,0.1
2015-01-31 17:00:00+00:00,0.998326094,0.703907297,0.844326227,0.975611309,0.764361428,0.838728701,0.1,0.1,0.1
2015-01-31 18:00:00+00:00,0.997709062,0.702641275,0.844231475,0.963455908,0.763685474,0.83777817,0.1,0.1,0.1
2015-01-31 19:00:00+00:00,1,0.701767102,0.844306482,1,0.763968744,0.838093058,0.1,0.1,0.1
2015-01-31 20:00:00+00:00,0.999676197,0.700490631,0.844210399,0.987896525,0.763286931,0.837142107,0.1,0.1,0.1
2015-01-31 21:00:00+00:00,0.999499009,0.699208935,0.844113651,0.975819013,0.762602186,0.836190947,0.1,0.1,0.1
2015-01-31 22:00:00+00:00,1,0.699609513,0.84418666,1,0.762876666,0.836505206,0.1,0.1,0.1
2015-01-31 23:00:00+00:00,1,0.700004867,0.844259004,1,0.763148215,0.836819255,0.1,0.1,0.1
2015-02-01 00:00:00+00:00,1,0.70039805,0.84433096,1,0.763417988,0.837132723,0.1,0.1,0.1
2015-02-01 01:00:00+00:00,1,0.699101563,0.844232103,0.994568771,0.763685985,0.836179977,0.1,0.1,0.1
2015-02-01 02:00:00+00:00,1,0.699490406,0.844303281,1,0.763952207,0.83649228,0.1,0.1,0.1
2015-02-01 03:00:00+00:00,1,0.69818958,0.844203648,0.987992538,0.763508279,0.83553837,0.1,0.1,0.1
2015-02-01 04:00:00+00:00,1,0.696886583,0.844203623,0.975982462,0.763770949,0.834583878,0.1,0.1,0.1
2015-02-01 05:00:00+00:00,1,0.695581416,0.844273636,0.967700982,0.764031844,0.833628803,0.1,0.1,0.1
2015-02-01 06:00:00+00:00,1,0.695961578,0.844343261,1,0.764290962,0.833938776,0.1,0.1,0.1
2015-02-01 07:00:00+00:00,1,0.694652071,0.844412498,1,0.764548305,0.832982537,0.1,0.1,0.1
2015-02-01 08:00:00+00:00,1,0.693340394,0.844481346,1,0.76476463,0.833291345,0.1,0.1,0.1
2015-02-01 09:00:00+00:00,1,0.692026546,0.844379382,0.987976859,0.765018422,0.832333941,0.1,0.1,0.1
2015-02-01 10:00:00+00:00,1,0.692398028,0.844447453,1,0.765270438,0.832641585,0.1,0.1,0.1
2015-02-01 11:00:00+00:00,0.999965062,0.69107984,0.844344711,0.987971633,0.764558524,0.831683016,0.1,0.1,0.1
2015-02-01 12:00:00+00:00,1,0.691446982,0.844412006,1,0.764806989,0.831989495,0.1,0.1,0.1
2015-02-01 13:00:00+00:00,0.999910955,0.690124454,0.844308488,0.987966406,0.764091524,0.831029761,0.1,0.1,0.1
2015-02-01 14:00:00+00:00,0.999794855,0.688799755,0.844204581,0.975930199,0.763374283,0.830069446,0.1,0.1,0.1
2015-02-01 15:00:00+00:00,0.999651702,0.687472887,0.844241626,0.963891379,0.762655266,0.829108548,0.1,0.1,0.1
2015-02-01 16:00:00+00:00,1,0.687831348,0.844307367,1,0.762896628,0.829412697,0.1,0.1,0.1
2015-02-01 17:00:00+00:00,1,0.688187639,0.844372719,1,0.763136214,0.829716264,0.1,0.1,0.1
2015-02-01 18:00:00+00:00,0.999775685,0.68685426,0.844267259,0.98795334,0.76241187,0.828753619,0.1,0.1,0.1
2015-02-01 19:00:00+00:00,0.999524317,0.685518711,0.84416141,0.975904068,0.76168575,0.827790391,0.1,0.1,0.1
2015-02-01 20:00:00+00:00,1,0.685868492,0.844225597,1,0.761920009,0.828092211,0.1,0.1,0.1
2015-02-01 21:00:00+00:00,0.999694524,0.684528603,0.844118971,0.987945501,0.761190338,0.827127819,0.1,0.1,0.1
2015-02-01 22:00:00+00:00,0.999361994,0.683186543,0.844011957,0.975888389,0.760458891,0.826162844,0.1,0.1,0.1
2015-02-01 23:00:00+00:00,0.99900241,0.681842314,0.843904555,0.963828663,0.759725669,0.825197287,0.1,0.1,0.1
2015-02-02 00:00:00+00:00,1,0.682184502,0.843967099,1,0.759953599,0.825496638,0.1,0.1,0.1
2015-02-02 01:00:00+00:00,1,0.682525608,0.844029166,1,0.760180527,0.825795266,0.1,0.1,0.1
2015-02-02 02:00:00+00:00,1,0.682865633,0.844090755,1,0.760406454,0.826093171,0.1,0.1,0.1
2015-02-02 03:00:00+00:00,1,0.683204576,0.844151867,1,0.76063138,0.826390354,0.1,0.1,0.1
2015-02-02 04:00:00+00:00,1,0.683542437,0.844212502,1,0.760855305,0.826686815,0.1,0.1,0.1
2015-02-02 05:00:00+00:00,1,0.683879216,0.844272659,1,0.761078228,0.826982553,0.1,0.1,0.1
2015-02-02 06:00:00+00:00,1,0.684214913,0.844332339,1,0.761300149,0.827277569,0.1,0.1,0.1
2015-02-02 07:00:00+00:00,0.999423986,0.682862029,0.844221117,0.987919369,0.760558916,0.826306232,0.1,0.1,0.1
2015-02-02 08:00:00+00:00,1,0.681508063,0.844279842,0.975836125,0.760778835,0.825334173,0.1,0.1,0.1
2015-02-02 09:00:00+00:00,0.999369878,0.680153015,0.844167666,0.963750268,0.760035599,0.824361392,0.1,0.1,0.1
2015-02-02 10:00:00+00:00,0.998712702,0.678796885,0.844055012,0.951661798,0.759291361,0.823387888,0.1,0.1,0.1
2015-02-02 11:00:00+00:00,1,0.677439673,0.84394188,0.988447266,0.759508276,0.823679291,0.1,0.1,0.1
2015-02-02 12:00:00+00:00,0.999288716,0.67608138,0.843828272,0.976353569,0.758762036,0.822704342,0.1,0.1,0.1
2015-02-02 13:00:00+00:00,0.998550379,0.674722004,0.843714185,0.96425726,0.758014794,0.821728671,0.1,0.1,0.1
2015-02-02 14:00:00+00:00,1,0.673361547,0.843599622,1,0.758228705,0.820752277,0.1,0.1,0.1
2015-02-02 15:00:00+00:00,1,0.672000008,0.843655005,1,0.758441614,0.821040791,0.1,0.1,0.1
2015-02-02 16:00:00+00:00,1,0.670637387,0.843539487,1,0.758653522,0.821328582,0.1,0.1,0.1
2015-02-02 17:00:00+00:00,1,0.669273685,0.843423491,0.987893238,0.758864429,0.820350021,0.1,0.1,0.1
2015-02-02 18:00:00+00:00,1,0.6679089,0.843307017,0.975783862,0.758112181,0.819370737,0.1,0.1,0.1
2015-02-02 19:00:00+00:00,0.99909934,0.666543034,0.843190067,0.963671874,0.757358931,0.818390731,0.1,0.1,0.1
2015-02-02 20:00:00+00:00,0.998171625,0.665176085,0.843072639,0.951557272,0.756604679,0.817410003,0.1,0.1,0.1
2015-02-02 21:00:00+00:00,1,0.663808055,0.842954733,0.983796768,0.756811581,0.816428552,0.1,0.1,0.1
2015-02-02 22:00:00+00:00,1,0.664126443,0.843006775,1,0.75701748,0.816279527,0.1,0.1,0.1
2015-02-02 23:00:00+00:00,1,0.664443749,0.843058339,1,0.757222379,0.816562261,0.1,0.1,0.1
2015-02-03 00:00:00+00:00,0.99896407,0.663073257,0.842939081,0.987874946,0.756464595,0.815578602,0.1,0.1,0.1
2015-02-03 01:00:00+00:00,1,0.663389968,0.842989851,1,0.756668436,0.81585981,0.1,0.1,0.1
2015-02-03 02:00:00+00:00,0.998909963,0.662018882,0.842869799,0.987869719,0.755909596,0.814874625,0.1,0.1,0.1
2015-02-03 03:00:00+00:00,1,0.660647498,0.842749351,0.975736825,0.755150227,0.813888678,0.1,0.1,0.1
2015-02-03 04:00:00+00:00,1,0.660963316,0.842798929,1,0.755352483,0.814167597,0.1,0.1,0.1
2015-02-03 05:00:00+00:00,1,0.661278837,0.842848111,1,0.755554211,0.814445753,0.1,0.1,0.1
2015-02-03 06:00:00+00:00,0.998801747,0.659906561,0.842726471,0.987859267,0.754793257,0.813457516,0.1,0.1,0.1
2015-02-03 07:00:00+00:00,1,0.658533987,0.842604434,0.97571592,0.754993928,0.812468517,0.1,0.1,0.1
2015-02-03 08:00:00+00:00,0.99874764,0.657161115,0.842482,0.993498104,0.755194071,0.812744384,0.1,0.1,0.1
2015-02-03 09:00:00+00:00,0.997468226,0.655787946,0.842529593,0.981349531,0.754431531,0.811753858,0.1,0.1,0.1
2015-02-03 10:00:00+00:00,0.996161758,0.65441448,0.842406365,0.969198345,0.753668463,0.81076257,0.1,0.1,0.1
2015-02-03 11:00:00+00:00,0.994828236,0.653040716,0.84228274,0.957044546,0.752904867,0.809770518,0.1,0.1,0.1
2015-02-03 12:00:00+00:00,0.99346766,0.651666654,0.842158717,0.944888133,0.752140742,0.808777703,0.1,0.1,0.1
2015-02-03 13:00:00+00:00,0.992080031,0.650292295,0.842034298,0.932729108,0.751376089,0.807784126,0.1,0.1,0.1
2015-02-03 14:00:00+00:00,0.990665347,0.648917639,0.841909482,0.920567469,0.750610908,0.806789785,0.1,0.1,0.1
2015-02-03 15:00:00+00:00,0.98922361,0.647542685,0.841784268,0.908403217,0.749845198,0.805794682,0.1,0.1,0.1
2015-02-03 16:00:00+00:00,0.987754819,0.646167433,0.841711586,0.945112903,0.74907896,0.804798815,0.1,0.1,0.1
2015-02-03 17:00:00+00:00,0.986258974,0.644791884,0.841585578,0.932943425,0.748312193,0.803802186,0.1,0.1,0.1
2015-02-03 18:00:00+00:00,0.984736076,0.643416038,0.841459173,0.920771334,0.747544898,0.802804794,0.1,0.1,0.1
2015-02-03 19:00:00+00:00,0.983186123,0.642039893,0.841502796,0.908596629,0.746777074,0.803072268,0.1,0.1,0.1
2015-02-03 20:00:00+00:00,0.981609117,0.640922832,0.841546021,0.945295862,0.746008722,0.80207335,0.1,0.1,0.1
2015-02-03 21:00:00+00:00,1,0.639546093,0.841588849,0.981992482,0.746201996,0.801073668,0.1,0.1,0.1
2015-02-03 22:00:00+00:00,1,0.638169056,0.841460856,0.969809938,0.745432587,0.800073224,0.1,0.1,0.1
2015-02-03 23:00:00+00:00,1,0.638479222,0.84150289,1,0.745624803,0.800337647,0.1,0.1,0.1
2015-02-04 00:00:00+00:00,0.998314778,0.637126722,0.84137449,0.98781223,0.744865026,0.79933722,0.1,0.1,0.1
2015-02-04 01:00:00+00:00,1,0.637486556,0.841416505,1,0.745077563,0.799603203,0.1,0.1,0.1
2015-02-04 02:00:00+00:00,1,0.637871225,0.84145851,1,0.74530026,0.799869967,0.1,0.1,0.1
2015-02-04 03:00:00+00:00,1,0.638280728,0.841500505,1,0.745533117,0.800137511,0.1,0.1,0.1
2015-02-04 04:00:00+00:00,0.998206563,0.637027566,0.841406836,0.987801777,0.74481398,0.799140206,0.1,0.1,0.1
2015-02-04 05:00:00+00:00,0.996386072,0.635799239,0.841278388,0.975600941,0.744105003,0.798143681,0.1,0.1,0.1
2015-02-04 06:00:00+00:00,1,0.634595746,0.841206363,1,0.74436834,0.797147936,0.1,0.1,0.1
2015-02-04 07:00:00+00:00,0.998125401,0.633417087,0.84124832,1,0.743679684,0.796152972,0.1,0.1,0.1
2015-02-04 08:00:00+00:00,0.996223749,0.632263263,0.841119843,0.987791324,0.743001188,0.795158788,0.1,0.1,0.1
2015-02-04 09:00:00+00:00,0.994295043,0.631134273,0.84116178,0.975580036,0.743295005,0.794165385,0.1,0.1,0.1
2015-02-04 10:00:00+00:00,0.992339283,0.630030117,0.841033284,0.963366134,0.742636829,0.793172762,0.1,0.1,0.1
2015-02-04 11:00:00+00:00,0.990356469,0.628950796,0.840904778,0.951149619,0.741988813,0.792180919,0.1,0.1,0.1
2015-02-04 12:00:00+00:00,0.988346601,0.62789631,0.840776262,0.93893049,0.741350957,0.791189857,0.1,0.1,0.1
2015-02-04 13:00:00+00:00,0.98630968,0.626866658,0.840647737,0.926708749,0.740723261,0.790199575,0.1,0.1,0.1
2015-02-04 14:00:00+00:00,0.984245704,0.62586184,0.840663614,0.914484394,0.740891972,0.789210074,0.1,0.1,0.1
2015-02-04 15:00:00+00:00,0.982154675,0.624881857,0.84053507,0.902257427,0.740284597,0.788221352,0.1,0.1,0.1
2015-02-04 16:00:00+00:00,1,0.623926708,0.840406515,0.890027846,0.739687381,0.787233412,0.1,0.1,0.1
2015-02-04 17:00:00+00:00,0.997854863,0.622996394,0.840277951,0.877795652,0.739100326,0.786246251,0.1,0.1,0.1
2015-02-04 18:00:00+00:00,0.995682672,0.622090914,0.840149378,0.865560845,0.738523431,0.785259871,0.1,0.1,0.1
2015-02-04 19:00:00+00:00,0.993483428,0.621210268,0.840020795,0.853323424,0.737956695,0.784274272,0.1,0.1,0.1
2015-02-04 20:00:00+00:00,1,0.620354457,0.839892202,0.841083391,0.73740012,0.783289453,0.1,0.1,0.1
2015-02-04 21:00:00+00:00,0.997746648,0.619523481,0.839763599,0.828840744,0.736853705,0.782305414,0.1,0.1,0.1
2015-02-04 22:00:00+00:00,1,0.618717339,0.839805411,0.865472035,0.73631745,0.782587785,0.1,0.1,0.1
2015-02-04 23:00:00+00:00,0.99769254,0.617936031,0.83967679,0.853224162,0.735791355,0.781605307,0.1,0.1,0.1
2015-02-05 00:00:00+00:00,1,0.618840933,0.839724198,0.889850227,0.736239394,0.781890665,0.1,0.1,0.1
2015-02-05 01:00:00+00:00,0.997638432,0.618057045,0.839606788,0.877597127,0.735737257,0.780912598,0.1,0.1,0.1
2015-02-05 02:00:00+00:00,0.995249811,0.617271867,0.839494983,0.865341415,0.7352471,0.779936736,0.1,0.1,0.1
2015-02-05 03:00:00+00:00,1,0.618172899,0.839559209,0.90195964,0.735731076,0.78022871,0.1,0.1,0.1
2015-02-05 04:00:00+00:00,0.997557271,0.617385142,0.839626807,0.889698701,0.735264878,0.780522889,0.1,0.1,0.1
2015-02-05 05:00:00+00:00,0.995087488,0.616596094,0.83953182,0.877435149,0.734810659,0.779553644,0.1,0.1,0.1
2015-02-05 06:00:00+00:00,1,0.617493256,0.839612863,0.914045535,0.735330573,0.778586604,0.1,0.1,0.1
2015-02-05 07:00:00+00:00,0.997476109,0.616701629,0.839529088,0.901776757,0.735048731,0.77762177,0.1,0.1,0.1
2015-02-05 08:00:00+00:00,0.994925165,0.615908711,0.839450918,0.889505365,0.735592604,0.776659141,0.1,0.1,0.1
2015-02-05 09:00:00+00:00,0.992347167,0.615114504,0.839378354,0.877231361,0.735186302,0.775698717,0.1,0.1,0.1
2015-02-05 10:00:00+00:00,0.989742115,0.614319007,0.839311396,0.864954743,0.73479198,0.774740499,0.1,0.1,0.1
2015-02-05 11:00:00+00:00,0.987110009,0.613522219,0.839250044,0.852675512,0.734409636,0.773784487,0.1,0.1,0.1
2015-02-05 12:00:00+00:00,0.984450849,0.612724142,0.839194298,0.840393668,0.734039273,0.77283068,0.1,0.1,0.1
2015-02-05 13:00:00+00:00,0.981764635,0.611924775,0.839144157,0.828109211,0.733680888,0.771879078,0.1,0.1,0.1
2015-02-05 14:00:00+00:00,0.979051368,0.611627769,0.839099622,0.864698691,0.734296636,0.772195312,0.1,0.1,0.1
2015-02-05 15:00:00+00:00,0.976311047,0.610825822,0.839060693,0.852409007,0.73396221,0.771248121,0.1,0.1,0.1
2015-02-05 16:00:00+00:00,1,0.610022584,0.83902737,0.840116711,0.733639764,0.770303136,0.1,0.1,0.1
2015-02-05 17:00:00+00:00,0.997205571,0.609218057,0.838999652,0.827821801,0.73429145,0.769360356,0.1,0.1,0.1
2015-02-05 18:00:00+00:00,1,0.60841224,0.838977541,0.815524278,0.733992962,0.769685412,0.1,0.1,0.1
2015-02-05 19:00:00+00:00,0.997151463,0.607605133,0.838961035,0.803224141,0.733706453,0.768747043,0.1,0.1,0.1
2015-02-05 20:00:00+00:00,1,0.606796736,0.839120559,0.839797943,0.733431924,0.767810879,0.1,0.1,0.1
2015-02-05 21:00:00+00:00,0.997097356,0.605987049,0.839115265,0.82749258,0.733169373,0.766876921,0.1,0.1,0.1
2015-02-05 22:00:00+00:00,0.994167658,0.605176072,0.839115576,0.815184605,0.732918803,0.765945169,0.1,0.1,0.1
