,PHOT,HROR,WTOF,WTON,BEVS
1/1/2016 0:00,0.0,0.3132917848162022,0,0.053479999999999986,0.0473178827931
1/1/2016 1:00,0.0,0.3136060731864687,0,0.04555,0.0621013539853
1/1/2016 2:00,0.0,0.3139203615567353,0,0.030105,0.0620443571341
1/1/2016 3:00,0.0,0.3142346486860894,0,0.014637,0.06630373809159999
1/1/2016 4:00,0.0,0.31454893705635595,0,0.007705,0.070558914827
1/1/2016 5:00,0.0,0.3148632254266225,0,0.004822,0.0672115591225
1/1/2016 6:00,0.0,0.31517751255597665,0,0.003699,0.0656323843219
1/1/2016 7:00,0.013851582283755772,0.3154918009262431,0,0.017646000000000002,0.06498523415509999
1/1/2016 8:00,0.10347946764923428,0.3158060892965097,0,0.047133,0.0707688593325
1/1/2016 9:00,0.20858853321420456,0.31612037766677625,0,0.067678,0.08787071034779999
1/1/2016 10:00,0.3145123977370428,0.31643466479613036,0,0.078936,0.0990429508967
1/1/2016 11:00,0.3519931497989703,0.31674895316639695,0,0.075267,0.124575814118
1/1/2016 12:00,0.32510478418932665,0.31706324153666343,0,0.076361,0.175027999043
1/1/2016 13:00,0.23140290403450814,0.31737752990693,0,0.08269,0.222498624401
1/1/2016 14:00,0.09940547285989434,0.31769181703628413,0,0.083187,0.254710456498
1/1/2016 15:00,0.007333190620811879,0.31800610540655067,0,0.106032,0.266540267148
1/1/2016 16:00,0.0,0.31832039377681726,0,0.129394,0.289300079267
1/1/2016 17:00,0.0,0.31863468090617136,0,0.107482,0.302155142463
1/1/2016 18:00,0.0,0.3189489692764379,0,0.08254500000000001,0.320629178505
1/1/2016 19:00,0.0,0.31926325764670443,0,0.071591,0.35327390321
1/1/2016 20:00,0.0,0.319577546016971,0,0.076302,0.380395027825
1/1/2016 21:00,0.0,0.3198918331463251,0,0.083625,0.382444084956
1/1/2016 22:00,0.0,0.32020612151659167,0,0.094288,0.414676389317
1/1/2016 23:00,0.0,0.32052040988685826,0,0.118348,0.424925654657
1/2/2016 0:00,0.0,0.32083469825712474,0,0.142343,0.42239515962
1/2/2016 1:00,0.0,0.3214250635815297,0,0.12826500000000002,0.41788664563
1/2/2016 2:00,0.0,0.3220154289059346,0,0.11287,0.409747883773
1/2/2016 3:00,0.0,0.3226057954712519,0,0.101255,0.393684596119
1/2/2016 4:00,0.0,0.32319616079565683,0,0.095222,0.373880242642
1/2/2016 5:00,0.0,0.32378652612006176,0,0.116583,0.35117312108300003
1/2/2016 6:00,0.0,0.324376892685379,0,0.120578,0.325563438819
1/2/2016 7:00,0.0016295979157359732,0.324967258009784,0,0.093446,0.317124372241
1/2/2016 8:00,0.01629597915735973,0.3255576233341888,0,0.063749,0.307279174098
1/2/2016 9:00,0.03503635518832342,0.3261479898995062,0,0.057288,0.31174579165
1/2/2016 10:00,0.05133233434568315,0.3267383552239111,0,0.073549,0.303492784798
1/2/2016 11:00,0.06273951975583496,0.327328720548316,0,0.117958,0.286187726436
1/2/2016 12:00,0.057850726008627035,0.3279190871136334,0,0.164179,0.278346332596
1/2/2016 13:00,0.03992514893553134,0.3285094524380382,0,0.177125,0.235401719197
1/2/2016 14:00,0.0179255770730957,0.3290998177624432,0,0.16599,0.248890154221
1/2/2016 15:00,0.0008147989578679866,0.3296901843277605,0,0.210797,0.316638085059
1/2/2016 16:00,0.0,0.3302805496521654,0,0.25037,0.368709823465
1/2/2016 17:00,0.0,0.3308709149765703,0,0.238198,0.352598230832
1/2/2016 18:00,0.0,0.3314612815418876,0,0.240128,0.381325743744
1/2/2016 19:00,0.0,0.33205164686629257,0,0.213952,0.419056912153
1/2/2016 20:00,0.0,0.3326420121906975,0,0.20374,0.472726207268
1/2/2016 21:00,0.0,0.33323237875601475,0,0.261946,0.532906342937
1/2/2016 22:00,0.0,0.3338227440804197,0,0.288392,0.546209851039
1/2/2016 23:00,0.0,0.33441310940482455,0,0.277377,0.5631794017890001
1/3/2016 0:00,0.0,0.33500347597014196,0,0.240821,0.557312381558
1/3/2016 1:00,0.0,0.3356667585492186,0,0.212254,0.572098940354
1/3/2016 2:00,0.0,0.33633004236920777,0,0.21475300000000005,0.564190661179
1/3/2016 3:00,0.0,0.33699332494828443,0,0.192922,0.548786645219
1/3/2016 4:00,0.0,0.3376566087682736,0,0.173318,0.52293451273
1/3/2016 5:00,0.0,0.33831989134735024,0,0.156855,0.486651329996
1/3/2016 6:00,0.0,0.3389831751673393,0,0.153374,0.449835716461
1/3/2016 7:00,0.013036783325887785,0.3396464589873284,0,0.150086,0.418696564162
1/3/2016 8:00,0.0912574832812145,0.3403097415664051,0,0.10218,0.381083585904
1/3/2016 9:00,0.180070569688825,0.34097302538639424,0,0.118259,0.339117096561
1/3/2016 10:00,0.2827352383801913,0.3416363079654709,0,0.134389,0.33035665389
1/3/2016 11:00,0.3210307893999867,0.34229959178546004,0,0.122319,0.32362989910900003
1/3/2016 12:00,0.26969845505430357,0.3429628756054492,0,0.100177,0.353047995259
1/3/2016 13:00,0.16133019365786133,0.34362615818452585,0,0.068393,0.377262821481
1/3/2016 14:00,0.052961932261419126,0.344289442004515,0,0.04941,0.400828311315
1/3/2016 15:00,0.0016295979157359732,0.34495272458359166,0,0.053528,0.428597953744
1/3/2016 16:00,0.0,0.3456160084035808,0,0.08367000000000001,0.452411879948
1/3/2016 17:00,0.0,0.3462792909826575,0,0.097484,0.498614343857
1/3/2016 18:00,0.0,0.3469425748026466,0,0.118517,0.497490465217
1/3/2016 19:00,0.0,0.3476058586226357,0,0.120375,0.504589483621
