,HE Vrutok,HE Tikvesh,HE Shpilje,HE Kozjak,HE Globochica,HDAM,HROR
2010-02-01 12:00:00+00:00,0.583724218,0.636811228,0.674366354,0.863323792,0.252894746,0.712401287,0.3961606
2010-02-01 13:00:00+00:00,0.583850537,0.63756819,0.673705484,0.863207138,0.253263763,0.712602012,0.3969155
2010-02-01 14:00:00+00:00,0.583614516,0.637260699,0.673046454,0.862687253,0.253631993,0.712220151,0.3976705
2010-02-01 15:00:00+00:00,0.583378617,0.636958057,0.672389264,0.862168033,0.253999435,0.711840517,0.3984254
2010-02-01 16:00:00+00:00,0.58314284,0.63666026,0.671733913,0.861649478,0.254366091,0.711463111,0.3991803
2010-02-01 17:00:00+00:00,0.582907184,0.636916169,0.671080403,0.861884882,0.254731959,0.711536724,0.3999353
2010-02-01 18:00:00+00:00,0.582671651,0.636628057,0.670428731,0.861612431,0.25509704,0.71125375,0.4006902
2010-02-01 19:00:00+00:00,0.582493303,0.636344784,0.669778898,0.861849165,0.255461334,0.711175918,0.4014451
2010-02-01 20:00:00+00:00,0.582430631,0.637135651,0.669130903,0.862086563,0.25582484,0.711467511,0.4022
2010-02-01 21:00:00+00:00,0.582195462,0.636862046,0.668484747,0.861571332,0.256187559,0.711101223,0.402955
2010-02-01 22:00:00+00:00,0.581960416,0.63754426,0.667840428,0.861810059,0.256549491,0.711311874,0.4037099
2010-02-01 23:00:00+00:00,0.582004215,0.63834962,0.667197947,0.861296156,0.256910636,0.711362917,0.4044648
2010-02-02 00:00:00+00:00,0.581769131,0.638085133,0.666554557,0.860782508,0.257270993,0.711000577,0.4041911
2010-02-02 01:00:00+00:00,0.581533886,0.637820106,0.665910259,0.860269113,0.257630564,0.710637743,0.4039173
2010-02-02 02:00:00+00:00,0.581514535,0.638623844,0.665265052,0.859755972,0.257989347,0.71066976,0.4036435
2010-02-02 03:00:00+00:00,0.581641434,0.639427042,0.664983874,0.859996379,0.258347342,0.711101763,0.4033698
2010-02-02 04:00:00+00:00,0.581741608,0.640229699,0.66433685,0.859483746,0.258704551,0.711166351,0.403096
2010-02-02 05:00:00+00:00,0.581505724,0.639962509,0.663688917,0.859321575,0.259060972,0.710930288,0.4028223
2010-02-02 06:00:00+00:00,0.581269681,0.63969478,0.663040075,0.858809449,0.259416606,0.710564989,0.4025485
2010-02-02 07:00:00+00:00,0.58139594,0.640119884,0.662390325,0.859050871,0.259771453,0.710794738,0.4022747
2010-02-02 08:00:00+00:00,0.581224479,0.640103007,0.661739665,0.85912213,0.260125513,0.710739792,0.402001
2010-02-02 09:00:00+00:00,0.580987956,0.639833656,0.661088096,0.858610765,0.260478785,0.710373014,0.4017272
2010-02-02 10:00:00+00:00,0.580751273,0.639563763,0.660435618,0.858099655,0.26083127,0.710005743,0.4014535
2010-02-02 11:00:00+00:00,0.58051443,0.63929333,0.65978223,0.857588798,0.261182968,0.709637978,0.4011797
2010-02-02 12:00:00+00:00,0.580277428,0.639022356,0.659127933,0.85772426,0.261533878,0.709507223,0.4009059
2010-02-02 13:00:00+00:00,0.580040265,0.638750841,0.658472727,0.857213911,0.261884002,0.709138473,0.4006322
2010-02-02 14:00:00+00:00,0.579802943,0.638478786,0.657816611,0.856703815,0.262233338,0.708769228,0.4003584
2010-02-02 15:00:00+00:00,0.579565461,0.638206189,0.657159586,0.856193973,0.262581887,0.70839949,0.4000846
2010-02-02 16:00:00+00:00,0.579327819,0.637933052,0.656501651,0.855684384,0.262929648,0.708029259,0.3996452
2010-02-02 17:00:00+00:00,0.579090018,0.637659374,0.655842806,0.85517505,0.263276623,0.707658534,0.3991165
2010-02-02 18:00:00+00:00,0.578852056,0.637385155,0.655183051,0.854665968,0.26362281,0.707287315,0.3985877
2010-02-02 19:00:00+00:00,0.578613935,0.637110394,0.654522387,0.854157141,0.26396821,0.706915603,0.3980589
2010-02-02 20:00:00+00:00,0.578375654,0.636835093,0.653860812,0.853648567,0.264312823,0.706543398,0.3975302
2010-02-02 21:00:00+00:00,0.578137213,0.636559251,0.653198327,0.853140246,0.264656648,0.706170698,0.3970014
2010-02-02 22:00:00+00:00,0.577898612,0.636282867,0.652534932,0.852632179,0.264999686,0.705797505,0.3964726
2010-02-02 23:00:00+00:00,0.577659851,0.636005943,0.651870627,0.852124365,0.265341937,0.705423819,0.3959438
2010-02-03 00:00:00+00:00,0.57742086,0.635727134,0.651204266,0.851616516,0.265683401,0.705048772,0.395193
2010-02-03 01:00:00+00:00,0.577181638,0.635446442,0.650535849,0.851108629,0.266024077,0.704672364,0.3944422
2010-02-03 02:00:00+00:00,0.576942185,0.635163865,0.649865376,0.850600707,0.266363966,0.704294595,0.3936914
2010-02-03 03:00:00+00:00,0.576702501,0.634879403,0.649192847,0.850092748,0.266703068,0.703915466,0.3929406
2010-02-03 04:00:00+00:00,0.576462587,0.634593057,0.64851826,0.849584753,0.267041383,0.703534975,0.3921898
2010-02-03 05:00:00+00:00,0.576222441,0.634304824,0.647841616,0.849076721,0.267378911,0.703153122,0.391439
2010-02-03 06:00:00+00:00,0.575982066,0.634014705,0.647162914,0.848568653,0.267715651,0.702769908,0.3906882
2010-02-03 07:00:00+00:00,0.575741459,0.6337227,0.646482153,0.848060549,0.268051604,0.702385331,0.3899374
2010-02-03 08:00:00+00:00,0.575500621,0.633428809,0.645799334,0.847552408,0.26838677,0.701999393,0.3891866
2010-02-03 09:00:00+00:00,0.575259553,0.63313303,0.645114455,0.847044231,0.268721148,0.701612092,0.3884358
2010-02-03 10:00:00+00:00,0.575018254,0.632835363,0.644427517,0.846536017,0.269054739,0.701223428,0.387685
2010-02-03 11:00:00+00:00,0.574776724,0.632535808,0.643738518,0.846027768,0.269387543,0.700833401,0.3869342
2010-02-03 12:00:00+00:00,0.574534964,0.632234365,0.643047459,0.845519482,0.26971956,0.700442011,0.3861834
2010-02-03 13:00:00+00:00,0.574292972,0.631931033,0.642354339,0.845011159,0.27005079,0.700049258,0.3854326
2010-02-03 14:00:00+00:00,0.57405075,0.631625812,0.641659157,0.8445028,0.270381232,0.699655141,0.3846819
2010-02-03 15:00:00+00:00,0.573808298,0.632163712,0.640961914,0.844747699,0.270710887,0.699801191,0.3839311
2010-02-03 16:00:00+00:00,0.573565614,0.631854711,0.640262608,0.844239268,0.271039755,0.699404346,0.3831803
2010-02-03 17:00:00+00:00,0.5733227,0.63154382,0.63956124,0.8437308,0.271367836,0.699006137,0.3824295
2010-02-03 18:00:00+00:00,0.573079555,0.631231038,0.638857808,0.843222295,0.271695129,0.698606563,0.3816787
2010-02-03 19:00:00+00:00,0.572836179,0.630916364,0.638152313,0.842713755,0.272021635,0.698205623,0.3809279
2010-02-03 20:00:00+00:00,0.572592572,0.630599799,0.637444754,0.842205178,0.272347354,0.697803319,0.3801771
2010-02-03 21:00:00+00:00,0.572348735,0.630281341,0.63673513,0.841696564,0.272672286,0.69739965,0.3794263
2010-02-03 22:00:00+00:00,0.572104666,0.629960991,0.636023442,0.841187915,0.27299643,0.696994615,0.3786755
2010-02-03 23:00:00+00:00,0.571860368,0.629638749,0.635309687,0.840679229,0.273319787,0.696588213,0.3779247
2010-02-04 00:00:00+00:00,0.571615831,0.629314597,0.634593665,0.840170352,0.273642357,0.696180324,0.3771618
2010-02-04 01:00:00+00:00,0.571371056,0.628988535,0.633875375,0.839661285,0.27396414,0.695770948,0.3763989
2010-02-04 02:00:00+00:00,0.571126044,0.628660563,0.633154816,0.839152027,0.274285135,0.695360084,0.375636
2010-02-04 03:00:00+00:00,0.570880794,0.629154279,0.632431988,0.839395872,0.274605343,0.695482558,0.3748732
2010-02-04 04:00:00+00:00,0.570635306,0.628822486,0.631706889,0.838886232,0.274924764,0.695068717,0.3741103
2010-02-04 05:00:00+00:00,0.570603851,0.629558087,0.63097952,0.838376402,0.275243398,0.69504823,0.3733474
2010-02-04 06:00:00+00:00,0.570357888,0.629222471,0.63024988,0.837866382,0.275561244,0.694631411,0.3725845
2010-02-04 07:00:00+00:00,0.570111687,0.628884942,0.629517968,0.837460608,0.275878304,0.694251495,0.3718217
2010-02-04 08:00:00+00:00,0.569865248,0.628545501,0.628783785,0.836950206,0.276194576,0.693831697,0.3710588
2010-02-04 09:00:00+00:00,0.569618571,0.628204146,0.628047328,0.836439613,0.27651006,0.693410408,0.3702959
2010-02-04 10:00:00+00:00,0.569371656,0.627860878,0.627308598,0.83592883,0.276824758,0.69298763,0.369533
2010-02-04 11:00:00+00:00,0.569124504,0.627515696,0.626567594,0.835992033,0.277138668,0.692774437,0.3687702
2010-02-04 12:00:00+00:00,0.568877113,0.6271686,0.625824316,0.835480868,0.277451791,0.692348677,0.3680073
2010-02-04 13:00:00+00:00,0.568675702,0.626819589,0.625078763,0.835722806,0.277764127,0.692211289,0.3672444
2010-02-04 14:00:00+00:00,0.568427836,0.626468662,0.624330934,0.83521126,0.278075675,0.691782546,0.3664816
2010-02-04 15:00:00+00:00,0.568179733,0.62611582,0.62358083,0.834699522,0.278386437,0.691352312,0.3657187
2010-02-04 16:00:00+00:00,0.567931391,0.625761061,0.622828448,0.834187594,0.278696411,0.690920586,0.3649558
2010-02-04 17:00:00+00:00,0.567682812,0.625893477,0.62207379,0.834428769,0.279005597,0.690917444,0.3641929
2010-02-04 18:00:00+00:00,0.567433995,0.625534885,0.621316853,0.833916459,0.279313997,0.690482733,0.3634301
2010-02-04 19:00:00+00:00,0.56718494,0.625174375,0.620557638,0.833403958,0.279621609,0.690046529,0.3626672
2010-02-04 20:00:00+00:00,0.566935648,0.624811948,0.619796145,0.832891267,0.279928434,0.689608832,0.3619043
2010-02-04 21:00:00+00:00,0.566686117,0.624447601,0.619032371,0.832378384,0.280234472,0.689169642,0.3611414
2010-02-04 22:00:00+00:00,0.566436349,0.624081336,0.618266318,0.831865311,0.280539723,0.688728957,0.3603786
2010-02-04 23:00:00+00:00,0.566186343,0.623713152,0.617497983,0.831352047,0.280844186,0.688286779,0.3596157
2010-02-05 00:00:00+00:00,0.56593611,0.623348504,0.616742461,0.830839087,0.281147862,0.687848686,0.3621434
2010-02-05 01:00:00+00:00,0.566048113,0.623492866,0.616585267,0.830326431,0.281450751,0.687806923,0.3646711
2010-02-05 02:00:00+00:00,0.565797426,0.623135286,0.615855315,0.82981408,0.281752853,0.687376989,0.3671988
2010-02-05 03:00:00+00:00,0.565546513,0.62382066,0.615138122,0.830055327,0.282054167,0.687553537,0.3697266
2010-02-05 04:00:00+00:00,0.565657835,0.624539448,0.61443367,0.830152583,0.282354694,0.687791959,0.3722543
2010-02-05 05:00:00+00:00,0.565406468,0.624192458,0.613741943,0.829641145,0.282654434,0.687374227,0.374639
2010-02-05 06:00:00+00:00,0.565154874,0.623848995,0.613062925,0.82913001,0.282953387,0.686960554,0.375811
2010-02-05 07:00:00+00:00,0.564903053,0.623509058,0.612396598,0.828619179,0.283251552,0.686550936,0.376983
2010-02-05 08:00:00+00:00,0.564651005,0.623172646,0.611742947,0.828108653,0.28354893,0.686145368,0.378155
2010-02-05 09:00:00+00:00,0.564605262,0.623909061,0.611101956,0.82759843,0.283845521,0.686136522,0.3793271
2010-02-05 10:00:00+00:00,0.56435276,0.623579693,0.61047361,0.827088512,0.284141325,0.685739042,0.3804991
2010-02-05 11:00:00+00:00,0.564100032,0.623253844,0.609857894,0.827083485,0.284436341,0.685531094,0.3816711
2010-02-05 12:00:00+00:00,0.563847077,0.622931513,0.609254792,0.826757328,0.284730571,0.685209015,0.3828431
2010-02-05 13:00:00+00:00,0.563593895,0.6226127,0.60866429,0.826248321,0.285024013,0.684823636,0.3836036
2010-02-05 14:00:00+00:00,0.563340486,0.622297401,0.608086373,0.825739619,0.285316667,0.684442284,0.3840026
2010-02-05 15:00:00+00:00,0.56308685,0.621985617,0.607521027,0.825844074,0.285608535,0.684290248,0.3844017
2010-02-05 16:00:00+00:00,0.562832987,0.622421987,0.606968238,0.826089273,0.285899615,0.684427038,0.3848007
2010-02-05 17:00:00+00:00,0.562578897,0.622117226,0.606427993,0.825581482,0.286189908,0.684057741,0.3851998
2010-02-05 18:00:00+00:00,0.562324581,0.621815976,0.605900277,0.825073995,0.286479414,0.683692455,0.3855988
2010-02-05 19:00:00+00:00,0.562070038,0.621518234,0.605385076,0.824566812,0.286768132,0.683331177,0.3859979
2010-02-05 20:00:00+00:00,0.561815267,0.621223999,0.604882379,0.824059933,0.287056064,0.682973903,0.386397
2010-02-05 21:00:00+00:00,0.56156027,0.62093327,0.604392171,0.823553357,0.287343208,0.682620629,0.386796
2010-02-05 22:00:00+00:00,0.561333604,0.620646045,0.60391444,0.823800379,0.287629564,0.68255627,0.3871951
2010-02-05 23:00:00+00:00,0.561078153,0.620362322,0.603449173,0.823294411,0.287915134,0.682210987,0.3875941
2010-02-06 00:00:00+00:00,0.560822491,0.620086251,0.602991452,0.822789141,0.288199916,0.681870129,0.3881932
2010-02-06 01:00:00+00:00,0.560566617,0.619817825,0.602541272,0.822284569,0.288483911,0.681533695,0.3887923
2010-02-06 02:00:00+00:00,0.560310532,0.619557036,0.602098629,0.821780696,0.288767119,0.68120168,0.3893914
2010-02-06 03:00:00+00:00,0.560054236,0.61930388,0.601663518,0.821277521,0.28904954,0.680874082,0.3899905
2010-02-06 04:00:00+00:00,0.559797728,0.619794566,0.601235935,0.821528338,0.289331173,0.681058361,0.3905896
2010-02-06 05:00:00+00:00,0.559541008,0.619556655,0.600815876,0.821026559,0.289612019,0.680739586,0.3911886
2010-02-06 06:00:00+00:00,0.559284077,0.619326357,0.600403335,0.820525477,0.289892078,0.680425218,0.3917877
2010-02-06 07:00:00+00:00,0.559026935,0.619103667,0.599998309,0.820025093,0.29017135,0.680115254,0.3923868
2010-02-06 08:00:00+00:00,0.558769581,0.618888578,0.599600793,0.819525407,0.290449834,0.679809691,0.3929859
2010-02-06 09:00:00+00:00,0.558512016,0.618681085,0.599210783,0.819026418,0.290727531,0.679508526,0.393585
2010-02-06 10:00:00+00:00,0.55825424,0.618481182,0.598828275,0.818528126,0.291004441,0.679211755,0.3940763
2010-02-06 11:00:00+00:00,0.557996252,0.618288863,0.598453265,0.818030531,0.291280564,0.678919377,0.3944008
2010-02-06 12:00:00+00:00,0.557738052,0.618104122,0.598085748,0.817533634,0.291555899,0.678631387,0.3947253
2010-02-06 13:00:00+00:00,0.557479642,0.617926955,0.59772572,0.817037433,0.291830447,0.678347783,0.3950498
2010-02-06 14:00:00+00:00,0.557221019,0.617757354,0.597373177,0.816541929,0.292104208,0.678068562,0.3953743
2010-02-06 15:00:00+00:00,0.556962186,0.617595315,0.597028115,0.816650291,0.292377182,0.678015455,0.3956988
2010-02-06 16:00:00+00:00,0.556703141,0.617440832,0.59669053,0.81615618,0.292649368,0.677744992,0.3960233
2010-02-06 17:00:00+00:00,0.556443884,0.6172939,0.596360418,0.815662765,0.292920768,0.677478903,0.3963479
2010-02-06 18:00:00+00:00,0.556184416,0.617154513,0.596037775,0.815170047,0.293191379,0.677217185,0.3966724
2010-02-06 19:00:00+00:00,0.555964729,0.617022667,0.595722597,0.815431319,0.293461204,0.677247957,0.3969969
2010-02-06 20:00:00+00:00,0.555704839,0.616898355,0.595414879,0.814939993,0.293730242,0.676994974,0.3973214
2010-02-06 21:00:00+00:00,0.555444736,0.616781573,0.595114619,0.814449363,0.293998492,0.676746355,0.3974045
2010-02-06 22:00:00+00:00,0.555184423,0.616672315,0.594821812,0.813959428,0.294265955,0.676502097,0.3972921
2010-02-06 23:00:00+00:00,0.554923898,0.616570577,0.594536454,0.81347019,0.294532631,0.676262197,0.3971796
2010-02-07 00:00:00+00:00,0.554663185,0.616473062,0.59425211,0.812981678,0.294798519,0.676024061,0.3972307
2010-02-07 01:00:00+00:00,0.554402285,0.61637977,0.593968781,0.812493894,0.29506362,0.675787688,0.3972817
2010-02-07 02:00:00+00:00,0.554503659,0.617360004,0.593686465,0.812498522,0.295327934,0.676170168,0.3973328
2010-02-07 03:00:00+00:00,0.554242384,0.617275152,0.593405163,0.812012191,0.295591461,0.675937322,0.3973839
2010-02-07 04:00:00+00:00,0.554175624,0.618263822,0.593124876,0.812279881,0.295854201,0.676372523,0.397435
2010-02-07 05:00:00+00:00,0.554262419,0.619256709,0.592845602,0.811795003,0.296116153,0.676575613,0.397486
2010-02-07 06:00:00+00:00,0.554100701,0.620253811,0.594108638,0.811310852,0.296377318,0.677059628,0.3975371
2010-02-07 07:00:00+00:00,0.553838676,0.620185819,0.593831392,0.810827427,0.296637696,0.676833825,0.3975882
2010-02-07 08:00:00+00:00,0.553576462,0.62012204,0.593555159,0.810344728,0.296897287,0.676609781,0.3976392
2010-02-07 09:00:00+00:00,0.553314062,0.62006247,0.59327994,0.809862755,0.29715609,0.676387497,0.3976903
2010-02-07 10:00:00+00:00,0.553090159,0.620007108,0.593005734,0.810134801,0.297414106,0.676454725,0.3977414
2010-02-07 11:00:00+00:00,0.552827383,0.619955953,0.592732541,0.80965428,0.297671335,0.676235957,0.3977925
2010-02-07 12:00:00+00:00,0.55256442,0.619909004,0.592460362,0.809174484,0.297927776,0.676018946,0.3978435
2010-02-07 13:00:00+00:00,0.552301269,0.619866258,0.592189197,0.808695414,0.298183431,0.675803691,0.3978946
2010-02-07 14:00:00+00:00,0.55203793,0.619827715,0.591919044,0.808217069,0.298438298,0.675590192,0.3979457
2010-02-07 15:00:00+00:00,0.551774404,0.619793372,0.591649904,0.80773945,0.298692378,0.675378449,0.3979967
2010-02-07 16:00:00+00:00,0.55151069,0.619763229,0.591381778,0.807262555,0.298945671,0.675168461,0.3980478
2010-02-07 17:00:00+00:00,0.551246789,0.619737283,0.591114665,0.806786386,0.299198176,0.674960227,0.3980989
2010-02-07 18:00:00+00:00,0.5509827,0.619715534,0.590848564,0.806310942,0.299449894,0.674753746,0.3981499
2010-02-07 19:00:00+00:00,0.550718423,0.61969798,0.590583476,0.805836222,0.299700825,0.674549019,0.398201
2010-02-07 20:00:00+00:00,0.550453959,0.61968462,0.590319401,0.805362227,0.299950969,0.674346044,0.3982521
2010-02-07 21:00:00+00:00,0.550189307,0.619675451,0.590056339,0.804888956,0.300200325,0.674144822,0.3983032
2010-02-07 22:00:00+00:00,0.549924468,0.619670473,0.58979429,0.80441641,0.300448894,0.67394535,0.3983542
2010-02-07 23:00:00+00:00,0.549666214,0.619669684,0.589533253,0.804697882,0.300696676,0.674026449,0.3984053
2010-02-08 00:00:00+00:00,0.549401026,0.619667087,0.589269491,0.804226403,0.300943671,0.673827422,0.3982851
2010-02-08 01:00:00+00:00,0.549135678,0.61966268,0.589003005,0.803755265,0.301189878,0.673627087,0.3981648
2010-02-08 02:00:00+00:00,0.549145553,0.62072577,0.588733794,0.803284469,0.301435299,0.673837401,0.3980446
2010-02-08 03:00:00+00:00,0.548879883,0.621519576,0.588461857,0.803567309,0.301679932,0.674162462,0.3979243
2010-02-08 04:00:00+00:00,0.548614052,0.621509741,0.588187193,0.803097197,0.301923777,0.673958205,0.3978041
2010-02-08 05:00:00+00:00,0.548710522,0.622567401,0.588457058,0.80338072,0.302166836,0.674589708,0.3976838
2010-02-08 06:00:00+00:00,0.548444369,0.622553945,0.58817694,0.802911292,0.302409107,0.674382834,0.3975636
2010-02-08 07:00:00+00:00,0.548178056,0.622538678,0.587894095,0.802442205,0.302650591,0.674174652,0.3974433
2010-02-08 08:00:00+00:00,0.547911581,0.6225216,0.587608521,0.80197346,0.302891288,0.67396516,0.3973231
2010-02-08 09:00:00+00:00,0.547644946,0.622502712,0.587320218,0.801505057,0.303131198,0.67375436,0.3972028
2010-02-08 10:00:00+00:00,0.54737815,0.622482011,0.587029186,0.801036995,0.30337032,0.67354225,0.3970826
2010-02-08 11:00:00+00:00,0.547111194,0.622459499,0.586735424,0.800569276,0.303608655,0.673328831,0.3969623
2010-02-08 12:00:00+00:00,0.546844076,0.622435175,0.586438931,0.800101897,0.303846203,0.673114102,0.3968421
2010-02-08 13:00:00+00:00,0.546576798,0.622409039,0.586139707,0.799634861,0.304082963,0.672898063,0.3967219
2010-02-08 14:00:00+00:00,0.546309358,0.62238109,0.585837752,0.799168166,0.304318937,0.672680714,0.3966016
2010-02-08 15:00:00+00:00,0.546041758,0.622351328,0.585533065,0.798701813,0.304554123,0.672462055,0.3964814
2010-02-08 16:00:00+00:00,0.545773997,0.622892203,0.585225646,0.798989095,0.304788522,0.672698266,0.3963611
2010-02-08 17:00:00+00:00,0.545506075,0.622858814,0.584915493,0.798523425,0.305022133,0.672476985,0.3962409
2010-02-08 18:00:00+00:00,0.545237993,0.622823612,0.584602607,0.798058096,0.305254958,0.672254393,0.3961206
2010-02-08 19:00:00+00:00,0.544969749,0.622786596,0.584286986,0.797593109,0.305486995,0.67203049,0.3960004
2010-02-08 20:00:00+00:00,0.544701345,0.622747766,0.583968631,0.797128463,0.305718245,0.671805275,0.3958801
2010-02-08 21:00:00+00:00,0.54443278,0.622707121,0.583647541,0.796664159,0.305948707,0.671578749,0.3957599
2010-02-08 22:00:00+00:00,0.544164054,0.622664661,0.583323715,0.796200196,0.306178383,0.671350911,0.3956396
2010-02-08 23:00:00+00:00,0.543895167,0.622620387,0.582997153,0.795736574,0.306407271,0.67112176,0.3955194
2010-02-09 00:00:00+00:00,0.543626143,0.622578176,0.58266679,0.795273044,0.306635372,0.670892259,0.3957807
2010-02-09 01:00:00+00:00,0.543356982,0.622538029,0.582332624,0.795389963,0.306862685,0.670875756,0.396042
2010-02-09 02:00:00+00:00,0.543087683,0.622499946,0.581994654,0.794926616,0.307089212,0.670645554,0.3963034
2010-02-09 03:00:00+00:00,0.542818247,0.622463926,0.58165288,0.79446336,0.307314951,0.670414999,0.3965647
2010-02-09 04:00:00+00:00,0.542548673,0.622429969,0.581307301,0.794000195,0.307539903,0.670184094,0.396826
2010-02-09 05:00:00+00:00,0.542278963,0.622398074,0.580957915,0.793537122,0.307764068,0.669952836,0.3970874
2010-02-09 06:00:00+00:00,0.542009114,0.622368241,0.580604721,0.79307414,0.307987445,0.669721226,0.3973487
2010-02-09 07:00:00+00:00,0.541739129,0.62234047,0.580247719,0.792611249,0.308210035,0.669489262,0.39761
2010-02-09 08:00:00+00:00,0.541469006,0.62231476,0.579886906,0.79214845,0.308431838,0.669256946,0.3978713
2010-02-09 09:00:00+00:00,0.541198746,0.622291111,0.579522283,0.791685742,0.308652854,0.669024276,0.3981327
2010-02-09 10:00:00+00:00,0.540928348,0.622269523,0.579153848,0.791223125,0.308873083,0.668791252,0.398394
2010-02-09 11:00:00+00:00,0.540657813,0.622249995,0.5787816,0.7907606,0.309092524,0.668557873,0.3986553
2010-02-09 12:00:00+00:00,0.540387141,0.622232527,0.578405538,0.790298166,0.309311178,0.66832414,0.3989167
2010-02-09 13:00:00+00:00,0.540116331,0.622217119,0.57802566,0.789835824,0.309529045,0.668090052,0.399178
2010-02-09 14:00:00+00:00,0.539845384,0.622203769,0.577641967,0.789373573,0.309746124,0.667855608,0.3994393
2010-02-09 15:00:00+00:00,0.5395743,0.622192479,0.577254456,0.788911413,0.309962417,0.667620809,0.3997006
2010-02-09 16:00:00+00:00,0.539303078,0.622183247,0.576863126,0.788449344,0.310177922,0.667385653,0.399962
2010-02-09 17:00:00+00:00,0.539031719,0.622176073,0.576467977,0.787987367,0.310392639,0.667150141,0.4002233
2010-02-09 18:00:00+00:00,0.538760222,0.622170958,0.576069008,0.787525482,0.31060657,0.666914272,0.4004846
2010-02-09 19:00:00+00:00,0.538488588,0.622167899,0.575666216,0.787063687,0.310819713,0.666678045,0.400746
2010-02-09 20:00:00+00:00,0.538216817,0.622166898,0.575259602,0.786601984,0.311032069,0.666441461,0.4010073
2010-02-09 21:00:00+00:00,0.537944909,0.622167954,0.574849163,0.786140372,0.311243638,0.666204518,0.4012686
2010-02-09 22:00:00+00:00,0.537672863,0.622171066,0.5744349,0.785678852,0.31145442,0.665967217,0.4015299
2010-02-09 23:00:00+00:00,0.53740068,0.622176234,0.57401681,0.785217423,0.311664414,0.665729558,0.4017913
2010-02-10 00:00:00+00:00,0.537128362,0.622189884,0.573600073,0.784755819,0.311873621,0.665494805,0.4026584
2010-02-10 01:00:00+00:00,0.536895131,0.622212011,0.573184689,0.785047335,0.312082041,0.665550861,0.4035255
2010-02-10 02:00:00+00:00,0.536622543,0.622242608,0.572770658,0.784585382,0.312289674,0.665321915,0.4043926
2010-02-10 03:00:00+00:00,0.536349821,0.622281671,0.572357979,0.784123254,0.312496519,0.665095871,0.4052597
2010-02-10 04:00:00+00:00,0.536076965,0.622329193,0.571946653,0.783660951,0.312702577,0.664872724,0.4061268
2010-02-10 05:00:00+00:00,0.535803973,0.622385169,0.571536679,0.783198474,0.312907848,0.664652476,0.4069939
2010-02-10 06:00:00+00:00,0.535530847,0.622449593,0.571128058,0.782735822,0.313112332,0.664435122,0.407861
2010-02-10 07:00:00+00:00,0.535257586,0.622522461,0.570720788,0.782272995,0.313316029,0.664220661,0.4087281
2010-02-10 08:00:00+00:00,0.53498419,0.622603765,0.570314871,0.781809993,0.313518938,0.664009091,0.4095952
2010-02-10 09:00:00+00:00,0.53471066,0.622693502,0.569910305,0.781346817,0.31372106,0.663800411,0.4104623
2010-02-10 10:00:00+00:00,0.534436995,0.622791665,0.56950709,0.780883466,0.313922394,0.663594619,0.4113294
2010-02-10 11:00:00+00:00,0.534163195,0.62289825,0.569105228,0.78041994,0.314122942,0.663391712,0.4121965
2010-02-10 12:00:00+00:00,0.533889261,0.623013252,0.568704716,0.779956239,0.314322702,0.663191689,0.4130636
2010-02-10 13:00:00+00:00,0.533615191,0.623136664,0.568305556,0.779492364,0.314521675,0.662994548,0.4139307
2010-02-10 14:00:00+00:00,0.533340987,0.623268482,0.567907747,0.779028314,0.314719861,0.662800288,0.4147978
2010-02-10 15:00:00+00:00,0.533066649,0.623408701,0.567511289,0.778564089,0.314917259,0.662608906,0.4156649
2010-02-10 16:00:00+00:00,0.532792175,0.623557316,0.567116182,0.778099689,0.315113871,0.662420401,0.416532
2010-02-10 17:00:00+00:00,0.532517567,0.623714321,0.566722425,0.777635114,0.315309695,0.662234772,0.4173991
2010-02-10 18:00:00+00:00,0.532242824,0.623879712,0.566330019,0.777170365,0.315504731,0.662052015,0.4182662
2010-02-10 19:00:00+00:00,0.531967947,0.624053484,0.565938963,0.776705441,0.315698981,0.661872131,0.4191333
2010-02-10 20:00:00+00:00,0.531692935,0.624235631,0.565549257,0.776240342,0.315892443,0.661695116,0.4200004
2010-02-10 21:00:00+00:00,0.531417788,0.62442615,0.565160902,0.775775068,0.316085118,0.66152097,0.4208675
2010-02-10 22:00:00+00:00,0.531142506,0.624625034,0.564773896,0.775309619,0.316277006,0.66134969,0.4217346
2010-02-10 23:00:00+00:00,0.53086709,0.62483228,0.564388241,0.774843995,0.316468107,0.661181276,0.4226017
2010-02-11 00:00:00+00:00,0.530592536,0.625052243,0.564013445,0.774744488,0.31665842,0.661154426,0.4256342
2010-02-11 01:00:00+00:00,0.530318845,0.625284913,0.5636495,0.77428086,0.316847946,0.661000692,0.4286667
2010-02-11 02:00:00+00:00,0.530376582,0.626599583,0.563296397,0.773818231,0.317036685,0.661281695,0.4316991
2010-02-11 03:00:00+00:00,0.530104616,0.626857633,0.562954128,0.773356599,0.317224636,0.661142618,0.4347316
2010-02-11 04:00:00+00:00,0.529833514,0.627128357,0.562622685,0.772895964,0.317411801,0.66101086,0.4377641
2010-02-11 05:00:00+00:00,0.529563274,0.627411745,0.562302057,0.772436327,0.317598178,0.660886417,0.4407965
2010-02-11 06:00:00+00:00,0.529293897,0.627707787,0.561992239,0.771977686,0.317783768,0.660769283,0.443829
2010-02-11 07:00:00+00:00,0.529025383,0.628016473,0.56169322,0.771520042,0.31796857,0.660659452,0.4468615
