,HE Vrutok,HE Tikvesh,HE Shpilje,HE Kozjak
2015-03-29 10:00:00+00:00,0.670902071,0.674116696,0.999392563,0.560317594
2015-03-29 11:00:00+00:00,0.670528133,0.672649698,0.999223824,0.559227977
2015-03-29 12:00:00+00:00,0.670153794,0.671181769,0.999048328,0.558137642
2015-03-29 13:00:00+00:00,0.669779053,0.669712911,0.998866074,0.558139404
2015-03-29 14:00:00+00:00,0.669403912,0.668243121,0.998677057,0.55704763
2015-03-29 15:00:00+00:00,0.669028369,0.666772402,0.998481276,0.555955136
2015-03-29 16:00:00+00:00,0.668652426,0.665300751,0.998278727,0.554861923
2015-03-29 17:00:00+00:00,0.668836317,0.666015198,0.999812896,0.555291062
2015-03-29 18:00:00+00:00,0.668459571,0.664541686,0.999596806,0.554196409
2015-03-29 19:00:00+00:00,0.668082424,0.663067243,0.999373941,0.553101037
2015-03-29 20:00:00+00:00,0.667704876,0.661591869,0.999144298,0.552004946
2015-03-29 21:00:00+00:00,0.667326926,0.660115563,0.998907876,0.550908134
2015-03-29 22:00:00+00:00,0.666948576,0.658638326,0.998664671,0.549810602
2015-03-29 23:00:00+00:00,0.666569824,0.657160158,0.99841468,0.548712351
2015-03-30 00:00:00+00:00,0.666190499,0.655680977,0.998159146,0.547613314
2015-03-30 01:00:00+00:00,0.665810602,0.654200784,0.997898065,0.546513491
2015-03-30 02:00:00+00:00,0.665430131,0.652719577,0.997631436,0.545412883
2015-03-30 03:00:00+00:00,0.665049087,0.651237357,0.997359257,0.544311489
2015-03-30 04:00:00+00:00,0.66466747,0.649754125,0.997081527,0.543209309
2015-03-30 05:00:00+00:00,0.664285281,0.648269879,0.996798244,0.542106343
2015-03-30 06:00:00+00:00,0.663902518,0.646784619,0.996509405,0.541002591
2015-03-30 07:00:00+00:00,0.663519182,0.645298346,0.99621501,0.539898054
2015-03-30 08:00:00+00:00,0.663135273,0.643811059,0.995915055,0.53879273
2015-03-30 09:00:00+00:00,0.662750792,0.642322759,0.99560954,0.537686619
2015-03-30 10:00:00+00:00,0.662365737,0.640833445,0.995298462,0.536579723
2015-03-30 11:00:00+00:00,0.661980109,0.639343116,0.99498182,0.535472039
2015-03-30 12:00:00+00:00,0.661593908,0.637851774,0.994659611,0.53436357
2015-03-30 13:00:00+00:00,0.661207134,0.636359417,0.994331834,0.533254313
2015-03-30 14:00:00+00:00,0.660819788,0.634866045,0.993998486,0.53214427
2015-03-30 15:00:00+00:00,0.660431868,0.633371659,0.993659567,0.53103344
2015-03-30 16:00:00+00:00,0.660043375,0.631876259,0.993315073,0.529921823
2015-03-30 17:00:00+00:00,0.659654309,0.630379843,0.992965004,0.528809419
2015-03-30 18:00:00+00:00,0.65926467,0.628882413,0.992609357,0.527696228
2015-03-30 19:00:00+00:00,0.658874458,0.627383968,0.992248129,0.526582249
2015-03-30 20:00:00+00:00,0.658483674,0.625884507,0.99188132,0.525467483
2015-03-30 21:00:00+00:00,0.658092316,0.624384031,0.991508928,0.52435193
2015-03-30 22:00:00+00:00,0.657700385,0.622882539,0.991130949,0.523235589
2015-03-30 23:00:00+00:00,0.657307881,0.621380032,0.990747383,0.522118461
2015-03-31 00:00:00+00:00,0.656914813,0.619876554,0.990360352,0.521000479
2015-03-31 01:00:00+00:00,0.656521181,0.618372104,0.989969855,0.52013816
2015-03-31 02:00:00+00:00,0.656368375,0.616866681,0.989575892,0.519018471
2015-03-31 03:00:00+00:00,0.656322682,0.615360288,0.989178461,0.517897929
2015-03-31 04:00:00+00:00,0.656333467,0.613852922,0.988777563,0.516776533
2015-03-31 05:00:00+00:00,0.655937579,0.613979464,0.988373196,0.515654283
2015-03-31 06:00:00+00:00,0.655541127,0.614054169,0.98796536,0.514531179
2015-03-31 07:00:00+00:00,0.655158924,0.612543886,0.987554053,0.513407221
2015-03-31 08:00:00+00:00,0.654761344,0.611032631,0.987139275,0.512282408
2015-03-31 09:00:00+00:00,0.6543632,0.609520403,0.986721025,0.511156742
2015-03-31 10:00:00+00:00,0.653964492,0.608007202,0.986299303,0.51003022
2015-03-31 11:00:00+00:00,0.653565221,0.606493029,0.985874107,0.508902845
2015-03-31 12:00:00+00:00,0.653165385,0.604977883,0.985445437,0.507774614
2015-03-31 13:00:00+00:00,0.652764985,0.603461763,0.985013292,0.506645529
2015-03-31 14:00:00+00:00,0.652364022,0.60194467,0.984577671,0.505515589
2015-03-31 15:00:00+00:00,0.651962494,0.600426604,0.984138574,0.504384793
2015-03-31 16:00:00+00:00,0.651560402,0.598907565,0.983695999,0.503253143
2015-03-31 17:00:00+00:00,0.651157747,0.597387551,0.983249946,0.502120637
2015-03-31 18:00:00+00:00,0.650754527,0.595866564,0.982800413,0.500987276
2015-03-31 19:00:00+00:00,0.650350744,0.594344604,0.982347401,0.499853059
2015-03-31 20:00:00+00:00,0.649946396,0.592821669,0.981890908,0.498717987
2015-03-31 21:00:00+00:00,0.649541484,0.59129776,0.981430934,0.497582058
2015-03-31 22:00:00+00:00,0.649136009,0.589772877,0.980967477,0.496445274
2015-03-31 23:00:00+00:00,0.648729969,0.58824702,0.980500537,0.495307634
2015-04-01 00:00:00+00:00,0.648323422,0.586720304,0.980030148,0.494169172
2015-04-01 01:00:00+00:00,0.647916366,0.585192731,0.979556309,0.493029888
2015-04-01 02:00:00+00:00,0.64806904,0.585851329,0.980822504,0.493412853
2015-04-01 03:00:00+00:00,0.647758781,0.58432204,0.980341762,0.492271923
2015-04-01 04:00:00+00:00,0.647350201,0.582791892,0.979857567,0.49187793
2015-04-01 05:00:00+00:00,0.646941114,0.58143846,0.979369918,0.490735356
2015-04-01 06:00:00+00:00,0.646531519,0.579906596,0.978878816,0.489721982
2015-04-01 07:00:00+00:00,0.646121415,0.578373874,0.978384258,0.488577762
2015-04-01 08:00:00+00:00,0.645710804,0.576840293,0.977886244,0.487432719
2015-04-01 09:00:00+00:00,0.645299684,0.575305853,0.977384773,0.486286853
2015-04-01 10:00:00+00:00,0.644888057,0.573770554,0.976879845,0.485140163
2015-04-01 11:00:00+00:00,0.644475922,0.572234397,0.976371458,0.48399265
2015-04-01 12:00:00+00:00,0.644063278,0.570697381,0.975859612,0.482844314
2015-04-01 13:00:00+00:00,0.644045317,0.571346534,0.975344306,0.483218226
2015-04-01 14:00:00+00:00,0.643631658,0.569807799,0.974825539,0.482068242
2015-04-01 15:00:00+00:00,0.643777727,0.570455234,0.974303309,0.481578062
2015-04-01 16:00:00+00:00,0.643363052,0.56891478,0.973777618,0.48042643
2015-04-01 17:00:00+00:00,0.642947869,0.567373468,0.973248462,0.479273975
2015-04-01 18:00:00+00:00,0.642532177,0.565831295,0.972715842,0.478120695
2015-04-01 19:00:00+00:00,0.642115978,0.564288263,0.972179757,0.476966592
2015-04-01 20:00:00+00:00,0.641699271,0.562744371,0.971640206,0.475811663
2015-04-01 21:00:00+00:00,0.641282056,0.56119962,0.971097187,0.474655911
2015-04-01 22:00:00+00:00,0.640864332,0.559654008,0.970550701,0.473499333
2015-04-01 23:00:00+00:00,0.640446101,0.558107536,0.970000746,0.472341931
2015-04-02 00:00:00+00:00,0.640027434,0.556560299,0.969447317,0.471183721
2015-04-02 01:00:00+00:00,0.639608331,0.555012295,0.968890413,0.470024703
2015-04-02 02:00:00+00:00,0.639188792,0.553463525,0.968330034,0.468864877
2015-04-02 03:00:00+00:00,0.638768817,0.552294191,0.967766178,0.467704243
2015-04-02 04:00:00+00:00,0.638908643,0.552930918,0.96894233,0.468065872
2015-04-02 05:00:00+00:00,0.639048033,0.553566878,0.970115004,0.468426693
2015-04-02 06:00:00+00:00,0.638626751,0.552568393,0.969540713,0.467263633
2015-04-02 07:00:00+00:00,0.638205032,0.551015791,0.968962941,0.466184637
2015-04-02 08:00:00+00:00,0.638343115,0.551649452,0.970125175,0.466543031
2015-04-02 09:00:00+00:00,0.637920524,0.550095317,0.96954044,0.465377545
2015-04-02 10:00:00+00:00,0.637497498,0.548540416,0.968952222,0.46421125
2015-04-02 11:00:00+00:00,0.637074036,0.546984748,0.968360521,0.463044146
2015-04-02 12:00:00+00:00,0.636650137,0.545428313,0.967765334,0.461876233
2015-04-02 13:00:00+00:00,0.636225803,0.543871111,0.967166663,0.46070751
2015-04-02 14:00:00+00:00,0.635801033,0.542313142,0.966564504,0.459537978
2015-04-02 15:00:00+00:00,0.635375827,0.540754406,0.965958858,0.458367636
2015-04-02 16:00:00+00:00,0.634950185,0.539194902,0.965349723,0.457196485
2015-04-02 17:00:00+00:00,0.634524108,0.537634631,0.964737099,0.456024523
2015-04-02 18:00:00+00:00,0.634097594,0.536073593,0.964120985,0.454851752
2015-04-02 19:00:00+00:00,0.634230881,0.536698816,0.965244866,0.455201242
2015-04-02 20:00:00+00:00,0.633803495,0.535136243,0.964621768,0.454026851
2015-04-02 21:00:00+00:00,0.633375674,0.533572902,0.963995177,0.452851649
2015-04-02 22:00:00+00:00,0.632947416,0.532008794,0.963365092,0.451675636
2015-04-02 23:00:00+00:00,0.632518723,0.530443918,0.962731512,0.450498814
2015-04-03 00:00:00+00:00,0.632089636,0.528878299,0.962095377,0.449321187
2015-04-03 01:00:00+00:00,0.63205476,0.529498965,0.961456686,0.44966583
2015-04-03 02:00:00+00:00,0.631624885,0.52793186,0.960815439,0.448486597
2015-04-03 03:00:00+00:00,0.631754854,0.528551041,0.961915121,0.448829633
2015-04-03 04:00:00+00:00,0.631324192,0.527986962,0.96126876,0.447648793
2015-04-03 05:00:00+00:00,0.630893137,0.527603264,0.96061984,0.446467149
2015-04-03 06:00:00+00:00,0.630557143,0.526033186,0.959968363,0.445284702
2015-04-03 07:00:00+00:00,0.6301253,0.524462365,0.959314327,0.444101451
2015-04-03 08:00:00+00:00,0.629693063,0.522890801,0.958657731,0.442917395
2015-04-03 09:00:00+00:00,0.629260433,0.521318492,0.957998576,0.441732536
2015-04-03 10:00:00+00:00,0.628827409,0.519745441,0.95733686,0.440546872
2015-04-03 11:00:00+00:00,0.628393991,0.518171645,0.956672583,0.439360403
2015-04-03 12:00:00+00:00,0.628520416,0.518784135,0.956005745,0.439606188
2015-04-03 13:00:00+00:00,0.628086211,0.517208852,0.955336344,0.438418111
2015-04-03 14:00:00+00:00,0.627651612,0.515632825,0.954664381,0.437229228
2015-04-03 15:00:00+00:00,0.62721662,0.514056054,0.953989855,0.436039541
2015-04-03 16:00:00+00:00,0.626781233,0.512478539,0.953312766,0.434849048
2015-04-03 17:00:00+00:00,0.626345453,0.510900279,0.952633112,0.43365775
2015-04-03 18:00:00+00:00,0.62632228,0.509321276,0.951950894,0.432465647
2015-04-03 19:00:00+00:00,0.625885712,0.507741528,0.95126611,0.431272739
2015-04-03 20:00:00+00:00,0.625448751,0.506161036,0.950578761,0.430079024
2015-04-03 21:00:00+00:00,0.625011396,0.504579799,0.949888846,0.428884505
2015-04-03 22:00:00+00:00,0.624573648,0.502997818,0.949196363,0.427689179
2015-04-03 23:00:00+00:00,0.624135506,0.501415092,0.948501313,0.426493047
2015-04-04 00:00:00+00:00,0.623697008,0.499831779,0.947804881,0.42529617
2015-04-04 01:00:00+00:00,0.623258155,0.498998437,0.947107065,0.425621619
2015-04-04 02:00:00+00:00,0.622818946,0.497413949,0.946407866,0.42442325
2015-04-04 03:00:00+00:00,0.622379382,0.495828875,0.945707284,0.423224134
2015-04-04 04:00:00+00:00,0.621939462,0.494243213,0.945005318,0.422024273
2015-04-04 05:00:00+00:00,0.621499186,0.492656963,0.944301969,0.420823665
2015-04-04 06:00:00+00:00,0.621058555,0.491070126,0.943597236,0.419622311
2015-04-04 07:00:00+00:00,0.621177806,0.491669731,0.944634605,0.419943282
2015-04-04 08:00:00+00:00,0.620736464,0.490081719,0.943927103,0.418740435
2015-04-04 09:00:00+00:00,0.620483277,0.488493119,0.943218218,0.417536841
2015-04-04 10:00:00+00:00,0.620041224,0.489090961,0.942507948,0.416763336
2015-04-04 11:00:00+00:00,0.619598815,0.487501186,0.941796293,0.415558249
2015-04-04 12:00:00+00:00,0.619156051,0.485910823,0.941083253,0.414352414
2015-04-04 13:00:00+00:00,0.618712931,0.484319873,0.940368829,0.413145832
2015-04-04 14:00:00+00:00,0.618722466,0.482728335,0.939653019,0.411938503
2015-04-04 15:00:00+00:00,0.618278636,0.481136209,0.938935824,0.410730426
2015-04-04 16:00:00+00:00,0.617976194,0.479543495,0.938217244,0.409521602
2015-04-04 17:00:00+00:00,0.617531653,0.477950193,0.937497278,0.40831203
2015-04-04 18:00:00+00:00,0.617086755,0.476356303,0.936775927,0.407101711
2015-04-04 19:00:00+00:00,0.616641502,0.474761825,0.936053189,0.405890644
2015-04-04 20:00:00+00:00,0.616195894,0.473166759,0.935329065,0.404678828
2015-04-04 21:00:00+00:00,0.61574993,0.471571104,0.934603555,0.403466265
2015-04-04 22:00:00+00:00,0.615863847,0.471952947,0.933876659,0.403776025
2015-04-04 23:00:00+00:00,0.615977409,0.470505816,0.933148376,0.404085037
2015-04-05 00:00:00+00:00,0.615530421,0.468908533,0.932419175,0.402870332
2015-04-05 01:00:00+00:00,0.615083121,0.467310798,0.931689054,0.401654982
2015-04-05 02:00:00+00:00,0.614635509,0.465712611,0.930958016,0.400438988
2015-04-05 03:00:00+00:00,0.614747822,0.464427532,0.930226058,0.40074542
2015-04-05 04:00:00+00:00,0.614859822,0.463418774,0.929493182,0.401051207
2015-04-05 05:00:00+00:00,0.614411273,0.461819231,0.928759386,0.399833277
2015-04-05 06:00:00+00:00,0.613962411,0.460219235,0.928024672,0.398614702
2015-04-05 07:00:00+00:00,0.613513238,0.458618788,0.927289039,0.397395481
2015-04-05 08:00:00+00:00,0.613063752,0.457017888,0.926552486,0.396175615
2015-04-05 09:00:00+00:00,0.612613953,0.455416537,0.925815015,0.394955103
2015-04-05 10:00:00+00:00,0.612724079,0.456001761,0.925076624,0.394629414
2015-04-05 11:00:00+00:00,0.612273656,0.454399505,0.924337314,0.393407611
2015-04-05 12:00:00+00:00,0.611822921,0.452796796,0.923597084,0.392185162
2015-04-05 13:00:00+00:00,0.61193211,0.453380664,0.923652854,0.392485139
2015-04-05 14:00:00+00:00,0.61148075,0.451777051,0.922910785,0.391261398
2015-04-05 15:00:00+00:00,0.611029078,0.450172985,0.922167797,0.390037011
2015-04-05 16:00:00+00:00,0.610577093,0.448568467,0.921423889,0.388811978
2015-04-05 17:00:00+00:00,0.610124796,0.446963496,0.920679061,0.387586299
2015-04-05 18:00:00+00:00,0.609672187,0.445358073,0.919933313,0.386359973
2015-04-05 19:00:00+00:00,0.609219266,0.443752197,0.919186645,0.385133001
2015-04-05 20:00:00+00:00,0.608766032,0.442145869,0.918439058,0.383905382
2015-04-05 21:00:00+00:00,0.608312485,0.440539088,0.91769055,0.382677116
2015-04-05 22:00:00+00:00,0.607858627,0.438931855,0.916941122,0.381448204
2015-04-05 23:00:00+00:00,0.607404456,0.437324169,0.916190774,0.380218645
2015-04-06 00:00:00+00:00,0.606950391,0.435716337,0.915439749,0.378988575
2015-04-06 01:00:00+00:00,0.606496432,0.434108359,0.914688048,0.377757993
2015-04-06 02:00:00+00:00,0.60604258,0.432500235,0.91393567,0.376526899
2015-04-06 03:00:00+00:00,0.605730942,0.430891965,0.913182615,0.375295293
2015-04-06 04:00:00+00:00,0.605277302,0.42928355,0.912428883,0.374063176
2015-04-06 05:00:00+00:00,0.604823767,0.427674988,0.911674474,0.372830546
2015-04-06 06:00:00+00:00,0.604370339,0.426066281,0.910919389,0.371597405
2015-04-06 07:00:00+00:00,0.604372407,0.424457428,0.910163626,0.370363752
2015-04-06 08:00:00+00:00,0.603919191,0.422848428,0.909407187,0.369129587
2015-04-06 09:00:00+00:00,0.60346608,0.421239283,0.90865007,0.36789491
2015-04-06 10:00:00+00:00,0.603013076,0.419629992,0.907892276,0.36665972
2015-04-06 11:00:00+00:00,0.602560178,0.418020556,0.907133806,0.365424019
2015-04-06 12:00:00+00:00,0.602107386,0.416410973,0.906374658,0.364187805
2015-04-06 13:00:00+00:00,0.6016547,0.414801244,0.905614833,0.362951079
2015-04-06 14:00:00+00:00,0.60120212,0.413191369,0.90485433,0.36171384
2015-04-06 15:00:00+00:00,0.600749646,0.411581349,0.904093151,0.360476089
2015-04-06 16:00:00+00:00,0.600297278,0.409971182,0.903331294,0.359237826
2015-04-06 17:00:00+00:00,0.599845016,0.40836087,0.902568759,0.35799905
2015-04-06 18:00:00+00:00,0.59939286,0.406750411,0.901805548,0.356759761
2015-04-06 19:00:00+00:00,0.59894081,0.405139807,0.901041659,0.35551996
2015-04-06 20:00:00+00:00,0.598488867,0.403529057,0.900277092,0.354279646
2015-04-06 21:00:00+00:00,0.598037029,0.40191816,0.899511848,0.353038819
2015-04-06 22:00:00+00:00,0.597585297,0.400307118,0.898745926,0.351797479
2015-04-06 23:00:00+00:00,0.597133672,0.39869593,0.897979327,0.350555627
2015-04-07 00:00:00+00:00,0.596681962,0.397084426,0.897211405,0.349313384
2015-04-07 01:00:00+00:00,0.596230167,0.395472606,0.89644216,0.34807075
2015-04-07 02:00:00+00:00,0.595778287,0.39386047,0.895671593,0.346827727
2015-04-07 03:00:00+00:00,0.595326323,0.392248018,0.894899702,0.345584313
2015-04-07 04:00:00+00:00,0.594874275,0.39063525,0.894126488,0.344340509
2015-04-07 05:00:00+00:00,0.594422141,0.389022166,0.893351951,0.343096314
2015-04-07 06:00:00+00:00,0.593969923,0.387408766,0.89257609,0.341851729
2015-04-07 07:00:00+00:00,0.59351762,0.38579505,0.891798906,0.340606753
2015-04-07 08:00:00+00:00,0.593065233,0.384181018,0.891020398,0.339361387
2015-04-07 09:00:00+00:00,0.592612761,0.38256667,0.890240566,0.33811563
2015-04-07 10:00:00+00:00,0.592160204,0.380952005,0.889459409,0.336869482
2015-04-07 11:00:00+00:00,0.591707563,0.379337025,0.888676929,0.335622944
2015-04-07 12:00:00+00:00,0.591815074,0.377721728,0.887893123,0.334438072
2015-04-07 13:00:00+00:00,0.591362264,0.376106116,0.887107993,0.333190752
2015-04-07 14:00:00+00:00,0.590909368,0.374490187,0.886321539,0.331943042
2015-04-07 15:00:00+00:00,0.590456388,0.372873942,0.885533759,0.330694941
2015-04-07 16:00:00+00:00,0.590003324,0.371257381,0.884744655,0.329446449
2015-04-07 17:00:00+00:00,0.589550175,0.369640504,0.883954225,0.328197566
2015-04-07 18:00:00+00:00,0.589096941,0.36802331,0.883162469,0.326948292
2015-04-07 19:00:00+00:00,0.588643622,0.3664058,0.882369388,0.325698627
2015-04-07 20:00:00+00:00,0.588190219,0.364787974,0.881574981,0.324501699
2015-04-07 21:00:00+00:00,0.587736731,0.363169832,0.880779249,0.323251252
2015-04-07 22:00:00+00:00,0.587283159,0.361551374,0.87998219,0.322000414
2015-04-07 23:00:00+00:00,0.586829502,0.359932599,0.879183805,0.320749186
2015-04-08 00:00:00+00:00,0.586628787,0.358313382,0.878384232,0.319497543
2015-04-08 01:00:00+00:00,0.5861747,0.356693722,0.877583471,0.318245486
2015-04-08 02:00:00+00:00,0.585720397,0.355073621,0.876781521,0.316993016
2015-04-08 03:00:00+00:00,0.585265879,0.353453077,0.875978384,0.315740131
2015-04-08 04:00:00+00:00,0.584811146,0.35183209,0.875174058,0.314486833
2015-04-08 05:00:00+00:00,0.584356198,0.350210662,0.874368543,0.313233121
2015-04-08 06:00:00+00:00,0.583901035,0.348588791,0.873561839,0.311978994
2015-04-08 07:00:00+00:00,0.583445656,0.346966477,0.872753947,0.310724454
2015-04-08 08:00:00+00:00,0.582990063,0.345343721,0.871944865,0.309469499
2015-04-08 09:00:00+00:00,0.582534254,0.343720523,0.871134595,0.308214131
2015-04-08 10:00:00+00:00,0.582078229,0.342096881,0.870323135,0.306958348
2015-04-08 11:00:00+00:00,0.58162199,0.340472798,0.869510485,0.30570215
2015-04-08 12:00:00+00:00,0.581165536,0.338848271,0.868696646,0.304445539
2015-04-08 13:00:00+00:00,0.580708866,0.337223303,0.867881618,0.303188513
2015-04-08 14:00:00+00:00,0.580251981,0.335597891,0.867065399,0.301931073
2015-04-08 15:00:00+00:00,0.579794881,0.333972037,0.866247991,0.300673218
2015-04-08 16:00:00+00:00,0.579337566,0.33234574,0.865429392,0.299414949
2015-04-08 17:00:00+00:00,0.578880035,0.330719,0.864609604,0.298156266
2015-04-08 18:00:00+00:00,0.57842229,0.329091818,0.863788625,0.296897168
2015-04-08 19:00:00+00:00,0.578449835,0.327464192,0.862966455,0.295637655
2015-04-08 20:00:00+00:00,0.577991659,0.325836124,0.862143095,0.294377728
2015-04-08 21:00:00+00:00,0.577533268,0.324207613,0.861318544,0.293117386
2015-04-08 22:00:00+00:00,0.577074661,0.322578659,0.860492803,0.29185663
2015-04-08 23:00:00+00:00,0.57661584,0.320949262,0.85966587,0.290595458
2015-04-09 00:00:00+00:00,0.576156762,0.319319493,0.858837967,0.289333866
2015-04-09 01:00:00+00:00,0.576257667,0.317875394,0.858009094,0.289594925
2015-04-09 02:00:00+00:00,0.575798079,0.316244879,0.85717925,0.288332491
2015-04-09 03:00:00+00:00,0.575338235,0.314613993,0.856348436,0.287069636
2015-04-09 04:00:00+00:00,0.575438373,0.315169762,0.855848012,0.287329432
2015-04-09 05:00:00+00:00,0.574978018,0.31353813,0.855015257,0.286065736
2015-04-09 06:00:00+00:00,0.574517408,0.311906125,0.854181531,0.284801618
2015-04-09 07:00:00+00:00,0.574056542,0.310273748,0.853346834,0.283537079
2015-04-09 08:00:00+00:00,0.57359542,0.308640999,0.852511166,0.282272119
2015-04-09 09:00:00+00:00,0.573358643,0.307007876,0.851674528,0.281006738
2015-04-09 10:00:00+00:00,0.572897011,0.305374381,0.850836918,0.279740936
2015-04-09 11:00:00+00:00,0.572435123,0.303740513,0.849998337,0.278474712
2015-04-09 12:00:00+00:00,0.571972979,0.302106273,0.849158785,0.277208068
2015-04-09 13:00:00+00:00,0.57151058,0.30047166,0.848318262,0.275941001
2015-04-09 14:00:00+00:00,0.571047926,0.298836674,0.847476767,0.274673514
2015-04-09 15:00:00+00:00,0.570585016,0.297201315,0.8466343,0.273405605
2015-04-09 16:00:00+00:00,0.57012185,0.295565583,0.845790862,0.272137274
2015-04-09 17:00:00+00:00,0.569658429,0.293929479,0.844946453,0.270868522
2015-04-09 18:00:00+00:00,0.569676894,0.292293002,0.844101071,0.269599349
2015-04-09 19:00:00+00:00,0.569212962,0.290656151,0.843254718,0.268329754
2015-04-09 20:00:00+00:00,0.568748774,0.289018928,0.842407392,0.267059737
2015-04-09 21:00:00+00:00,0.568284331,0.287381332,0.841559095,0.265789298
2015-04-09 22:00:00+00:00,0.567819632,0.285743364,0.840709825,0.264518438
2015-04-09 23:00:00+00:00,0.567914915,0.28629205,0.841603069,0.264770228
2015-04-10 00:00:00+00:00,0.567449715,0.284653416,0.840752538,0.263498572
2015-04-10 01:00:00+00:00,0.566984269,0.283014489,0.839901716,0.262226543
2015-04-10 02:00:00+00:00,0.566518578,0.28137527,0.839050605,0.26095414
2015-04-10 03:00:00+00:00,0.566052642,0.279735757,0.838199205,0.259681363
2015-04-10 04:00:00+00:00,0.565586459,0.278095953,0.837347514,0.258408212
2015-04-10 05:00:00+00:00,0.565120031,0.276455855,0.836495534,0.257134688
2015-04-10 06:00:00+00:00,0.564653358,0.274815465,0.835643264,0.25586079
2015-04-10 07:00:00+00:00,0.564186439,0.273174782,0.834790705,0.254586518
2015-04-10 08:00:00+00:00,0.563719274,0.271736373,0.833937856,0.253311873
2015-04-10 09:00:00+00:00,0.563251863,0.270095105,0.833084717,0.252036853
2015-04-10 10:00:00+00:00,0.563344444,0.270640573,0.832231288,0.250853567
2015-04-10 11:00:00+00:00,0.563436779,0.271185748,0.833121056,0.251100871
2015-04-10 12:00:00+00:00,0.562968632,0.269543602,0.832267047,0.24982473
2015-04-10 13:00:00+00:00,0.562500239,0.267901163,0.831412749,0.248548214
2015-04-10 14:00:00+00:00,0.562031601,0.266258431,0.830558162,0.247271324
2015-04-10 15:00:00+00:00,0.561562717,0.264615406,0.829703284,0.24599406
2015-04-10 16:00:00+00:00,0.561400622,0.265159118,0.828848117,0.246239494
2015-04-10 17:00:00+00:00,0.560931247,0.263515507,0.827992659,0.244961481
2015-04-10 18:00:00+00:00,0.560461626,0.261871605,0.827136912,0.243683095
2015-04-10 19:00:00+00:00,0.559991759,0.260227409,0.826280876,0.242404334
2015-04-10 20:00:00+00:00,0.559521647,0.260769949,0.825424549,0.241352563
2015-04-10 21:00:00+00:00,0.559051289,0.259125167,0.824567932,0.240073053
2015-04-10 22:00:00+00:00,0.558580686,0.257480093,0.823711026,0.23879317
2015-04-10 23:00:00+00:00,0.558109837,0.255834726,0.82285383,0.237512911
2015-04-11 00:00:00+00:00,0.557639164,0.254189222,0.821997362,0.23623239
2015-04-11 01:00:00+00:00,0.557168668,0.252543582,0.821141622,0.234951607
2015-04-11 02:00:00+00:00,0.556698348,0.250897806,0.82028661,0.233670562
2015-04-11 03:00:00+00:00,0.556228205,0.249251894,0.819432326,0.232389254
2015-04-11 04:00:00+00:00,0.555758238,0.247605845,0.81857877,0.231107684
2015-04-11 05:00:00+00:00,0.555288448,0.24595966,0.817725941,0.229825851
2015-04-11 06:00:00+00:00,0.554818834,0.244313339,0.816873841,0.228543756
2015-04-11 07:00:00+00:00,0.554349396,0.242666881,0.816022468,0.227261398
2015-04-11 08:00:00+00:00,0.553880135,0.241020288,0.815171823,0.225978778
2015-04-11 09:00:00+00:00,0.55341105,0.239373558,0.814321905,0.224695895
2015-04-11 10:00:00+00:00,0.552942142,0.237726691,0.813472716,0.22341275
2015-04-11 11:00:00+00:00,0.55247341,0.236079688,0.812624253,0.222129342
2015-04-11 12:00:00+00:00,0.552004855,0.234432549,0.811776518,0.220845672
2015-04-11 13:00:00+00:00,0.551536476,0.232785274,0.810929511,0.219561739
2015-04-11 14:00:00+00:00,0.551068273,0.231137862,0.810083231,0.218277543
2015-04-11 15:00:00+00:00,0.550600247,0.229490314,0.809237678,0.216993085
2015-04-11 16:00:00+00:00,0.550692634,0.230029659,0.809857879,0.217231436
2015-04-11 17:00:00+00:00,0.550224961,0.228381838,0.809013781,0.215946453
2015-04-11 18:00:00+00:00,0.549757464,0.226733881,0.80817041,0.214661206
2015-04-11 19:00:00+00:00,0.549290144,0.225085788,0.807327766,0.213375698
2015-04-11 20:00:00+00:00,0.548823,0.223437558,0.80648585,0.212089926
2015-04-11 21:00:00+00:00,0.548356032,0.221789192,0.80564466,0.210803892
2015-04-11 22:00:00+00:00,0.547889241,0.22014069,0.804804197,0.209517595
2015-04-11 23:00:00+00:00,0.547982863,0.219722616,0.803964461,0.209754107
2015-04-12 00:00:00+00:00,0.547516703,0.218074327,0.803134463,0.208467883
2015-04-12 01:00:00+00:00,0.547050997,0.216426389,0.802314194,0.207181995
2015-04-12 02:00:00+00:00,0.546585745,0.214778801,0.801503644,0.205896443
2015-04-12 03:00:00+00:00,0.546120947,0.214659277,0.800702805,0.206134299
2015-04-12 04:00:00+00:00,0.545682382,0.215199417,0.799911669,0.20637249
2015-04-12 05:00:00+00:00,0.545218493,0.213552879,0.799130226,0.205087946
2015-04-12 06:00:00+00:00,0.544755058,0.211906691,0.798358468,0.203803737
2015-04-12 07:00:00+00:00,0.544292078,0.210260852,0.797596388,0.202519865
2015-04-12 08:00:00+00:00,0.543829552,0.208615364,0.796843975,0.201236328
2015-04-12 09:00:00+00:00,0.543367479,0.206970225,0.796101223,0.199953126
2015-04-12 10:00:00+00:00,0.542905862,0.205325437,0.795368124,0.198670261
2015-04-12 11:00:00+00:00,0.542444698,0.205634987,0.794644668,0.198910803
2015-04-12 12:00:00+00:00,0.541983989,0.203990898,0.793930849,0.197628608
2015-04-12 13:00:00+00:00,0.541523734,0.202347159,0.793226658,0.19634675
