,PHOT,WTOF,WTON,HE Grabovica,HE Mostar,HE Mostarsko Blato,HE Jajce 1,HE Jajce 2,HE Pec Mlini,HE Una Kostela,HE Bogatici,HE Novakovici,HE Mesica Nova,HE Bistrica B-5 A,HE Majdan,HE Botun,HE Modrac,HE Mujakovici,HE Jezernica,HE Tresanica T-4,HE Vlasenica,HE Osanica,HE Salakovac,HROR
2015-03-12 20:00:00+00:00,0,0,0,0.266191419,0.301279381,0.207376977,1,0.603963578,0.357834871,0.089257688,0.133262948,0.263130655,0.110055379,0.4119832,0.141291864,0.087199579,0.172354687,0.144886689,0.115828869,0.251390318,0.28978511,0.173788515,0.523891581,0.355828541
2015-03-12 21:00:00+00:00,0,0,0,0.266191419,0.300866407,0.206109057,1,0.601577097,0.359235123,0.089234818,0.133069654,0.265280748,0.109868971,0.416151465,0.141095717,0.087078525,0.172354687,0.144064418,0.11517151,0.250752964,0.2893666,0.173403735,0.523919324,0.355651606
2015-03-12 22:00:00+00:00,0,0,0,0.266191419,0.300453432,0.204841137,1,0.599190617,0.360635374,0.089211948,0.132876361,0.26743084,0.109682563,0.42031973,0.14089957,0.086957471,0.172354687,0.143242148,0.11451415,0.25011561,0.288948091,0.173018954,0.523947066,0.355474672
2015-03-12 23:00:00+00:00,0,0,0,0.266191419,0.300040457,0.203573216,1,0.596804136,0.362035625,0.089189078,0.132683067,0.269580932,0.109496155,0.424487994,0.140703423,0.086836417,0.172354687,0.142419877,0.11385679,0.249478255,0.288529581,0.172634174,0.523974809,0.355297738
2015-03-13 00:00:00+00:00,0,0,0,0.266191419,0.299792906,0.20255164,1,0.59466906,0.363166894,0.089098539,0.132435761,0.272175966,0.109321077,0.426900139,0.14052249,0.086724753,0.172354687,0.141733987,0.113308459,0.248868057,0.288058425,0.172270416,0.524002551,0.355155083
2015-03-13 01:00:00+00:00,0,0,0,0.266191419,0.299545355,0.201530064,1,0.592533983,0.364298162,0.089008,0.132188455,0.274771,0.109146,0.429312283,0.140341558,0.086613089,0.172354687,0.141048097,0.112760128,0.248257859,0.287587269,0.171906658,0.524030294,0.355012428
2015-03-13 02:00:00+00:00,0,0,0,0.266191419,0.299297804,0.200508487,1,0.590398907,0.365429431,0.08891746,0.131941149,0.277366034,0.108970922,0.431724427,0.140160626,0.086501425,0.172354687,0.140362207,0.112211797,0.247647661,0.287116112,0.171542901,0.524058037,0.354869774
2015-03-13 03:00:00+00:00,0,0,0,0.266191419,0.299050252,0.199486911,1,0.588263831,0.366560699,0.088826921,0.131693842,0.279961068,0.108795845,0.434136571,0.139979693,0.086389761,0.172354687,0.139676318,0.111663466,0.247037462,0.286644956,0.171179143,0.524085779,0.354727119
2015-03-13 04:00:00+00:00,0,0,0,0.266191419,0.298802701,0.198465335,1,0.586128755,0.367691968,0.088736382,0.131446536,0.282556103,0.108620767,0.436548715,0.139798761,0.086278097,0.172354687,0.138990428,0.111115135,0.246427264,0.286173799,0.170815385,0.524113522,0.354584465
2015-03-13 05:00:00+00:00,0,0,0,0.266191419,0.29855515,0.197443759,1,0.583993678,0.368823236,0.088645843,0.13119923,0.285151137,0.10844569,0.438960859,0.139617828,0.086166432,0.172354687,0.138304538,0.110566804,0.245817066,0.285702643,0.170451628,0.524141265,0.354441811
2015-03-13 06:00:00+00:00,0,0,0,0.266191419,0.298307599,0.196422182,1,0.581858602,0.369954505,0.088555304,0.130951924,0.287746171,0.108270612,0.441373003,0.139436896,0.086054768,0.172354687,0.137618648,0.110018474,0.245206868,0.285231487,0.17008787,0.524169007,0.354299157
2015-03-13 07:00:00+00:00,0,0,0,0.266191419,0.298060047,0.195400606,1,0.579723526,0.371085773,0.088464765,0.130704618,0.290341205,0.108095535,0.443785148,0.139255964,0.085943104,0.172354687,0.136932758,0.109470143,0.244596669,0.28476033,0.169724112,0.52419675,0.354156504
2015-03-13 08:00:00+00:00,0,0,0,0.266191419,0.297812496,0.19437903,1,0.57758845,0.372217042,0.088374226,0.130457311,0.292936239,0.107920457,0.446197292,0.139075031,0.08583144,0.172354687,0.136246868,0.108921812,0.243986471,0.284289174,0.169360355,0.524224492,0.35401385
2015-03-13 09:00:00+00:00,0,0,0,0.266191419,0.297564945,0.193357453,1,0.575453373,0.37334831,0.088283686,0.130210005,0.295531273,0.10774538,0.448609436,0.138894099,0.085719776,0.172354687,0.135560978,0.108373481,0.243376273,0.283818018,0.168996597,0.524252235,0.353871197
2015-03-13 10:00:00+00:00,0,0,0,0.266191419,0.297317394,0.192335877,1,0.573318297,0.374479579,0.088193147,0.129962699,0.298126307,0.107570302,0.45102158,0.138713167,0.085608112,0.172354687,0.134875088,0.10782515,0.242766075,0.283346861,0.168632839,0.524279978,0.353728544
2015-03-13 11:00:00+00:00,0,0,0,0.266191419,0.297069842,0.191314301,1,0.571183221,0.375610847,0.088102608,0.129715393,0.300721341,0.107395225,0.453433724,0.138532234,0.085496448,0.172354687,0.134189198,0.107276819,0.242155876,0.282875705,0.168269082,0.52430772,0.353585891
2015-03-13 12:00:00+00:00,0,0,0,0.266191419,0.296822291,0.190292724,1,0.569048145,0.376742116,0.088012069,0.129468087,0.303316375,0.107220147,0.455845868,0.138351302,0.085384784,0.172354687,0.133503308,0.106728488,0.241545678,0.282404548,0.167905324,0.524335463,0.353443239
2015-03-13 13:00:00+00:00,0,0,0,0.266191419,0.29657474,0.189271148,1,0.566913068,0.377873384,0.08792153,0.12922078,0.305911409,0.10704507,0.458258012,0.13817037,0.08527312,0.172354687,0.132817418,0.106180157,0.24093548,0.281933392,0.167541566,0.524363206,0.353300586
2015-03-13 14:00:00+00:00,0,0,0,0.266191419,0.296327189,0.188249572,1,0.564777992,0.379004653,0.087830991,0.128973474,0.308506443,0.106869992,0.460670156,0.137989437,0.085161456,0.172354687,0.132131528,0.105631826,0.240325282,0.281462236,0.167177809,0.524390948,0.353157934
2015-03-13 15:00:00+00:00,0,0,0,0.266191419,0.296079637,0.187227996,1,0.562642916,0.380135922,0.087740451,0.128726168,0.311101478,0.106694915,0.463082301,0.137808505,0.085049792,0.172354687,0.131445638,0.105083495,0.239715083,0.280991079,0.166814051,0.524418691,0.353015282
2015-03-13 16:00:00+00:00,0,0,0,0.266191419,0.295832086,0.186206419,1,0.560507839,0.38126719,0.087649912,0.128478862,0.313696512,0.106519838,0.465494445,0.137627572,0.084938128,0.172354687,0.130759748,0.104535164,0.239104885,0.280519923,0.166450293,0.524446433,0.35287263
2015-03-13 17:00:00+00:00,0,0,0,0.266191419,0.295584535,0.185184843,1,0.558372763,0.382398459,0.087559373,0.128231556,0.316291546,0.10634476,0.467906589,0.13744664,0.084826463,0.172354687,0.130073858,0.103986833,0.238494687,0.280048767,0.166086536,0.524474176,0.352729979
2015-03-13 18:00:00+00:00,0,0,0,0.266191419,0.295336984,0.184163267,1,0.556237687,0.383529727,0.087468834,0.127984249,0.31888658,0.106169683,0.470318733,0.137265708,0.084714799,0.172354687,0.129387968,0.103438502,0.237884488,0.27957761,0.165722778,0.524501919,0.352587327
2015-03-13 19:00:00+00:00,0,0,0,0.266191419,0.295089432,0.18314169,1,0.554102611,0.384660996,0.087378295,0.127736943,0.321481614,0.105994605,0.472730877,0.137084775,0.084603135,0.172354687,0.128702078,0.102890171,0.23727429,0.279106454,0.16535902,0.524529661,0.352444676
2015-03-13 20:00:00+00:00,0,0,0,0.266191419,0.294841881,0.182120114,1,0.551967534,0.385792264,0.087287756,0.127489637,0.324076648,0.105819528,0.475143021,0.136903843,0.084491471,0.172354687,0.128016188,0.10234184,0.236664092,0.278635298,0.164995263,0.524557404,0.352302025
2015-03-13 21:00:00+00:00,0,0,0,0.266191419,0.29459433,0.181098538,1,0.549832458,0.386923533,0.087197217,0.127242331,0.326671682,0.10564445,0.477555165,0.136722911,0.084379807,0.172354687,0.127330298,0.101793509,0.236053894,0.278164141,0.164631505,0.524585146,0.352159374
2015-03-13 22:00:00+00:00,0,0,0,0.266191419,0.294346779,0.180076961,1,0.547697382,0.388054801,0.087106677,0.126995024,0.329266716,0.105469373,0.47996731,0.136541978,0.084268143,0.172354687,0.126644408,0.101245178,0.235443695,0.277692985,0.164267747,0.524612889,0.352016723
2015-03-13 23:00:00+00:00,0,0,0,0.266191419,0.294099227,0.179055385,1,0.545562306,0.38918607,0.087016138,0.126747718,0.33186175,0.105294295,0.482379454,0.136361046,0.084156479,0.172354687,0.125958518,0.100696847,0.234833497,0.277221828,0.16390399,0.524640632,0.351874073
2015-03-14 00:00:00+00:00,0,0,0,0.267076756,0.293922729,0.178214764,1,0.543737809,0.389549938,0.086885432,0.126495596,0.333890432,0.105128644,0.483931347,0.136196731,0.084055071,0.172927928,0.1253709,0.100227079,0.234265009,0.276742683,0.163592628,0.524668374,0.35188855
2015-03-14 01:00:00+00:00,0,0,0,0.267962093,0.293746232,0.177374143,1,0.541913312,0.389913806,0.086754725,0.126243474,0.335919113,0.104962992,0.485483239,0.136032417,0.083953662,0.17350117,0.124783281,0.09975731,0.233696521,0.276263537,0.163281267,0.524696117,0.351903028
2015-03-14 02:00:00+00:00,0,0,0,0.26884743,0.293569734,0.176533522,1,0.540088815,0.390277675,0.086624018,0.125991352,0.337947794,0.104797341,0.487035132,0.135868102,0.083852254,0.174074411,0.124195662,0.099287541,0.233128033,0.275784392,0.162969905,0.52472386,0.351917506
2015-03-14 03:00:00+00:00,0,0,0,0.269732766,0.293393236,0.175692901,1,0.538264318,0.390641543,0.086493311,0.125739229,0.339976476,0.104631689,0.488587025,0.135703788,0.083750846,0.174647653,0.123608043,0.098817773,0.232559544,0.275305246,0.162658544,0.524751602,0.351931984
2015-03-14 04:00:00+00:00,0,0,0,0.270618103,0.293216738,0.17485228,1,0.536439821,0.391005411,0.086362605,0.125487107,0.342005157,0.104466038,0.490138918,0.135539473,0.083649438,0.175220894,0.123020425,0.098348004,0.231991056,0.2748261,0.162347183,0.524779345,0.351946461
2015-03-14 05:00:00+00:00,0,0,0,0.27150344,0.29304024,0.17401166,1,0.534615324,0.39136928,0.086231898,0.125234985,0.344033838,0.104300387,0.491690811,0.135375158,0.083548029,0.175794135,0.122432806,0.097878236,0.231422568,0.274346955,0.162035821,0.524807087,0.351960939
2015-03-14 06:00:00+00:00,0,0,0,0.272388777,0.292863742,0.173171039,1,0.532790827,0.391733148,0.086101191,0.124982862,0.346062519,0.104134735,0.493242704,0.135210844,0.083446621,0.176367377,0.121845187,0.097408467,0.23085408,0.273867809,0.16172446,0.52483483,0.351975417
2015-03-14 07:00:00+00:00,0,0,0,0.273274114,0.292687244,0.172330418,1,0.53096633,0.392097016,0.085970485,0.12473074,0.348091201,0.103969084,0.494794597,0.135046529,0.083345213,0.176940618,0.121257569,0.096938699,0.230285592,0.273388663,0.161413098,0.524862573,0.351989895
2015-03-14 08:00:00+00:00,0,0,0,0.27415945,0.292510746,0.171489797,1,0.529141833,0.392460885,0.085839778,0.124478618,0.350119882,0.103803432,0.496346489,0.134882215,0.083243805,0.17751386,0.12066995,0.09646893,0.229717103,0.272909518,0.161101737,0.524890315,0.352004372
2015-03-14 09:00:00+00:00,0,0,0,0.275044787,0.292334248,0.170649176,1,0.527317336,0.392824753,0.085709071,0.124226496,0.352148563,0.103637781,0.497898382,0.1347179,0.083142396,0.178087101,0.120082331,0.095999161,0.229148615,0.272430372,0.160790375,0.524918058,0.35201885
2015-03-14 10:00:00+00:00,0,0,0,0.275930124,0.29215775,0.169808555,1,0.525492839,0.393188621,0.085578365,0.123974373,0.354177245,0.103472129,0.499450275,0.134553585,0.083040988,0.178660343,0.119494712,0.095529393,0.228580127,0.271951226,0.160479014,0.5249458,0.352033328
2015-03-14 11:00:00+00:00,0,0,0,0.276815461,0.291981252,0.168967934,1,0.523668342,0.39355249,0.085447658,0.123722251,0.356205926,0.103306478,0.501002168,0.134389271,0.08293958,0.179233584,0.118907094,0.095059624,0.228011639,0.271472081,0.160167652,0.524973543,0.352047806
2015-03-14 12:00:00+00:00,0,0,0,0.277700798,0.291804754,0.168127313,1,0.521843844,0.393916358,0.085316951,0.123470129,0.358234607,0.103140827,0.502554061,0.134224956,0.082838172,0.179806825,0.118319475,0.094589856,0.22744315,0.270992935,0.159856291,0.525001286,0.352062284
2015-03-14 13:00:00+00:00,0,0,0,0.278586134,0.291628256,0.167286692,1,0.520019347,0.394280226,0.085186244,0.123218007,0.360263289,0.102975175,0.504105954,0.134060642,0.082736763,0.180380067,0.117731856,0.094120087,0.226874662,0.270513789,0.159544929,0.525029028,0.352076761
2015-03-14 14:00:00+00:00,0,0,0,0.279471471,0.291451758,0.166446071,1,0.51819485,0.394644095,0.085055538,0.122965884,0.36229197,0.102809524,0.505657847,0.133896327,0.082635355,0.180953308,0.117144237,0.093650319,0.226306174,0.270034644,0.159233568,0.525056771,0.352091239
2015-03-14 15:00:00+00:00,0,0,0,0.280356808,0.29127526,0.16560545,1,0.516370353,0.395007963,0.084924831,0.122713762,0.364320651,0.102643872,0.507209739,0.133732013,0.082533947,0.18152655,0.116556619,0.09318055,0.225737686,0.269555498,0.158922207,0.525084514,0.352105717
2015-03-14 16:00:00+00:00,0,0,0,0.281242145,0.291098762,0.164764829,1,0.514545856,0.395371831,0.084794124,0.12246164,0.366349333,0.102478221,0.508761632,0.133567698,0.082432539,0.182099791,0.115969,0.092710781,0.225169198,0.269076352,0.158610845,0.525112256,0.352120195
2015-03-14 17:00:00+00:00,0,0,0,0.282127482,0.290922264,0.163924208,1,0.512721359,0.3957357,0.084663418,0.122209518,0.368378014,0.102312569,0.510313525,0.133403383,0.08233113,0.182673032,0.115381381,0.092241013,0.224600709,0.268597207,0.158299484,0.525139999,0.352134672
2015-03-14 18:00:00+00:00,0,0,0,0.283012818,0.290745766,0.163083587,1,0.510896862,0.396099568,0.084532711,0.121957395,0.370406695,0.102146918,0.511865418,0.133239069,0.082229722,0.183246274,0.114793763,0.091771244,0.224032221,0.268118061,0.157988122,0.525167741,0.35214915
2015-03-14 19:00:00+00:00,0,0,0,0.283898155,0.290569268,0.162242966,1,0.509072365,0.396463436,0.084402004,0.121705273,0.372435376,0.101981267,0.513417311,0.133074754,0.082128314,0.183819515,0.114206144,0.091301476,0.223463733,0.267638916,0.157676761,0.525195484,0.352163628
2015-03-14 20:00:00+00:00,0,0,0,0.284783492,0.290392771,0.161402346,1,0.507247868,0.396827305,0.084271297,0.121453151,0.374464058,0.101815615,0.514969204,0.13291044,0.082026905,0.184392757,0.113618525,0.090831707,0.222895245,0.26715977,0.157365399,0.525223227,0.352178106
2015-03-14 21:00:00+00:00,0,0,0,0.285668829,0.290216273,0.160561725,1,0.505423371,0.397191173,0.084140591,0.121201029,0.376492739,0.101649964,0.516521096,0.132746125,0.081925497,0.184965998,0.113030906,0.090361938,0.222326757,0.266680624,0.157054038,0.525250969,0.352192583
2015-03-14 22:00:00+00:00,0,0,0,0.286554165,0.290039775,0.159721104,1,0.503598874,0.397555041,0.084009884,0.120948906,0.37852142,0.101484312,0.518072989,0.132581811,0.081824089,0.185539239,0.112443288,0.08989217,0.221758268,0.266201479,0.156742676,0.525278712,0.352207061
2015-03-14 23:00:00+00:00,0,0,0,0.287439502,0.289863277,0.158880483,1,0.501774377,0.39791891,0.083879177,0.120696784,0.380550102,0.101318661,0.519624882,0.132417496,0.081722681,0.186112481,0.111855669,0.089422401,0.22118978,0.265722333,0.156431315,0.525306454,0.352221539
2015-03-15 00:00:00+00:00,0,0,0,0.287383147,0.289728469,0.158155724,1,0.500526195,0.397260669,0.083731632,0.120462792,0.381139563,0.101159326,0.518959382,0.132269566,0.081631385,0.186075992,0.111342183,0.089011898,0.220663433,0.265259371,0.15617433,0.525334197,0.352027443
2015-03-15 01:00:00+00:00,0,0,0,0.287326792,0.289593661,0.157430966,1,0.499278012,0.396602429,0.083584086,0.1202288,0.381729025,0.100999991,0.518293883,0.132121637,0.081540089,0.186039503,0.110828697,0.088601394,0.220137085,0.264796409,0.155917346,0.52536194,0.351833347
2015-03-15 02:00:00+00:00,0,0,0,0.287270437,0.289458854,0.156706208,1,0.49802983,0.395944188,0.083436541,0.119994809,0.382318487,0.100840657,0.517628383,0.131973707,0.081448793,0.186003014,0.110315211,0.088190891,0.219610737,0.264333447,0.155660361,0.525389682,0.351639251
2015-03-15 03:00:00+00:00,0,0,0,0.287214082,0.289324046,0.155981449,1,0.496781647,0.395285948,0.083288995,0.119760817,0.382907949,0.100681322,0.516962883,0.131825778,0.081357496,0.185966525,0.109801725,0.087780387,0.21908439,0.263870485,0.155403376,0.525417425,0.351445156
2015-03-15 04:00:00+00:00,0,0,0,0.287157727,0.289189238,0.155256691,1,0.495533464,0.394627708,0.08314145,0.119526825,0.38349741,0.100521987,0.516297383,0.131677849,0.0812662,0.185930036,0.109288239,0.087369884,0.218558042,0.263407523,0.155146392,0.525445168,0.351251062
2015-03-15 05:00:00+00:00,0,0,0,0.287101372,0.28905443,0.154531933,1,0.494285282,0.393969467,0.082993904,0.119292833,0.384086872,0.100362653,0.515631883,0.131529919,0.081174904,0.185893547,0.108774754,0.086959381,0.218031695,0.262944561,0.154889407,0.52547291,0.351056967
2015-03-15 06:00:00+00:00,0,0,0,0.287045017,0.288919623,0.153807175,1,0.493037099,0.393311227,0.082846359,0.119058841,0.384676334,0.100203318,0.514966384,0.13138199,0.081083608,0.185857058,0.108261268,0.086548877,0.217505347,0.262481599,0.154632423,0.525500653,0.350862873
2015-03-15 07:00:00+00:00,0,0,0,0.286988661,0.288784815,0.153082416,1,0.491788917,0.392652987,0.082698814,0.118824849,0.385265796,0.100043983,0.514300884,0.13123406,0.080992312,0.185820569,0.107747782,0.086138374,0.216979,0.262018637,0.154375438,0.525528395,0.350668779
2015-03-15 08:00:00+00:00,0,0,0,0.286932306,0.288650007,0.152357658,1,0.490540734,0.391994746,0.082551268,0.118590858,0.385855257,0.099884649,0.513635384,0.131086131,0.080901016,0.18578408,0.107234296,0.08572787,0.216452652,0.261555675,0.154118453,0.525556138,0.350474686
2015-03-15 09:00:00+00:00,0,0,0,0.286875951,0.2885152,0.1516329,1,0.489292552,0.391336506,0.082403723,0.118356866,0.386444719,0.099725314,0.512969884,0.130938201,0.08080972,0.185747591,0.10672081,0.085317367,0.215926304,0.261092713,0.153861469,0.525583881,0.350280593
2015-03-15 10:00:00+00:00,0,0,0,0.286819596,0.288380392,0.150908141,1,0.488044369,0.390678265,0.082256177,0.118122874,0.387034181,0.099565979,0.512304385,0.130790272,0.080718424,0.185711102,0.106207324,0.084906863,0.215399957,0.260629751,0.153604484,0.525611623,0.350086501
2015-03-15 11:00:00+00:00,0,0,0,0.286763241,0.288245584,0.150183383,1,0.486796186,0.390020025,0.082108632,0.117888882,0.387623643,0.099406644,0.511638885,0.130642342,0.080627128,0.185674613,0.105693838,0.08449636,0.214873609,0.260166789,0.1533475,0.525639366,0.349892408
2015-03-15 12:00:00+00:00,0,0,0,0.286706886,0.288110777,0.149458625,1,0.485548004,0.389361785,0.081961086,0.11765489,0.388213105,0.09924731,0.510973385,0.130494413,0.080535832,0.185638124,0.105180352,0.084085856,0.214347262,0.259703827,0.153090515,0.525667109,0.349698316
2015-03-15 13:00:00+00:00,0,0,0,0.286650531,0.287975969,0.148733866,1,0.484299821,0.388703544,0.081813541,0.117420898,0.388802566,0.099087975,0.510307885,0.130346483,0.080444536,0.185601635,0.104666867,0.083675353,0.213820914,0.259240866,0.15283353,0.525694851,0.349504225
2015-03-15 14:00:00+00:00,0,0,0,0.286594176,0.287841161,0.148009108,1,0.483051639,0.388045304,0.081665995,0.117186907,0.389392028,0.09892864,0.509642385,0.130198554,0.08035324,0.185565146,0.104153381,0.083264849,0.213294566,0.258777904,0.152576546,0.525722594,0.349310134
2015-03-15 15:00:00+00:00,0,0,0,0.286537821,0.287706354,0.14728435,1,0.481803456,0.387387063,0.08151845,0.116952915,0.38998149,0.098769306,0.508976886,0.130050624,0.080261944,0.185528656,0.103639895,0.082854346,0.212768219,0.258314942,0.152319561,0.525750336,0.349116043
2015-03-15 16:00:00+00:00,0,0,0,0.286481466,0.287571546,0.146559591,1,0.480555273,0.386728823,0.081370904,0.116718923,0.390570952,0.098609971,0.508311386,0.129902695,0.080170648,0.185492167,0.103126409,0.082443842,0.212241871,0.25785198,0.152062576,0.525778079,0.348921952
2015-03-15 17:00:00+00:00,0,0,0,0.28642511,0.287436738,0.145834833,1,0.479307091,0.386070583,0.081223359,0.116484931,0.391160413,0.098450636,0.507645886,0.129754765,0.080079352,0.185455678,0.102612923,0.082033339,0.211715524,0.257389018,0.151805592,0.525805822,0.348727862
2015-03-15 18:00:00+00:00,0,0,0,0.286368755,0.28730193,0.145110075,1,0.478058908,0.385412342,0.081075813,0.116250939,0.391749875,0.098291301,0.506980386,0.129606836,0.079988056,0.185419189,0.102099437,0.081622835,0.211189176,0.256926056,0.151548607,0.525833564,0.348533772
2015-03-15 19:00:00+00:00,0,0,0,0.2863124,0.287167123,0.144385316,1,0.476810726,0.384754102,0.080928268,0.116016948,0.392339337,0.098131967,0.506314887,0.129458906,0.07989676,0.1853827,0.101585951,0.081212332,0.210662828,0.256463094,0.151291623,0.525861307,0.348339683
2015-03-15 20:00:00+00:00,0,0,0,0.286256045,0.287032315,0.143660558,1,0.475562543,0.384095862,0.080780722,0.115782956,0.392928799,0.097972632,0.505649387,0.129310977,0.079805464,0.185346211,0.101072465,0.080801829,0.210136481,0.256000132,0.151034638,0.525889049,0.348145594
2015-03-15 21:00:00+00:00,0,0,0,0.28619969,0.286897507,0.1429358,1,0.474314361,0.383437621,0.080633177,0.115548964,0.39351826,0.097813297,0.504983887,0.129163047,0.079714168,0.185309722,0.10055898,0.080391325,0.209610133,0.25553717,0.150777653,0.525916792,0.347951505
2015-03-15 22:00:00+00:00,0,0,0,0.286143335,0.2867627,0.142211041,1,0.473066178,0.382779381,0.080485631,0.115314972,0.394107722,0.097653963,0.504318387,0.129015118,0.079622871,0.185273233,0.100045494,0.079980822,0.209083786,0.255074208,0.150520669,0.525944535,0.347757417
2015-03-15 23:00:00+00:00,0,0,0,0.28608698,0.286627892,0.141486283,1,0.471817995,0.38212114,0.080338086,0.11508098,0.394697184,0.097494628,0.503652887,0.128867188,0.079531575,0.185236744,0.099532008,0.079570318,0.208557438,0.254611246,0.150263684,0.525972277,0.347563328
2015-03-16 00:00:00+00:00,0,0,0,0.285582034,0.286510117,0.140887363,1,0.470812404,0.380896452,0.080237511,0.114863702,0.394095191,0.097356953,0.501056811,0.128717855,0.079439413,0.1849098,0.099152452,0.079266885,0.208074495,0.254181265,0.150059197,0.52600002,0.347262288
2015-03-16 01:00:00+00:00,0,0,0,0.285077088,0.286392342,0.140288444,1,0.469806814,0.379671764,0.080136936,0.114646423,0.393493197,0.097219277,0.498460735,0.128568521,0.07934725,0.184582856,0.098772897,0.078963451,0.207591551,0.253751284,0.149854709,0.526027763,0.346961248
2015-03-16 02:00:00+00:00,0,0,0,0.284572143,0.286274567,0.139689524,1,0.468801223,0.378447076,0.080036361,0.114429145,0.392891204,0.097081602,0.495864659,0.128419187,0.079255088,0.184255911,0.098393342,0.078660018,0.207108607,0.253321302,0.149650222,0.526055505,0.346660209
2015-03-16 03:00:00+00:00,0,0,0,0.284067197,0.286156791,0.139090605,1,0.467795632,0.377222389,0.079935786,0.114211867,0.392289211,0.096943926,0.493268583,0.128269854,0.079162925,0.183928967,0.098013786,0.078356584,0.206625664,0.252891321,0.149445734,0.526083248,0.34635917
2015-03-16 04:00:00+00:00,0,0,0,0.283562251,0.286039016,0.138491685,1,0.466790041,0.375997701,0.079835211,0.113994588,0.391687218,0.096806251,0.490672507,0.12812052,0.079070762,0.183602023,0.097634231,0.078053151,0.20614272,0.25246134,0.149241247,0.52611099,0.346058133
2015-03-16 05:00:00+00:00,0,0,0,0.283057305,0.285921241,0.137892766,1,0.46578445,0.374773013,0.079734636,0.11377731,0.391085225,0.096668576,0.48807643,0.127971187,0.0789786,0.183275079,0.097254676,0.077749717,0.205659777,0.252031359,0.14903676,0.526138733,0.345757096
2015-03-16 06:00:00+00:00,0,0,0,0.28255236,0.285803466,0.137293846,1,0.464778859,0.373548325,0.079634061,0.113560032,0.390483232,0.0965309,0.485480354,0.127821853,0.078886437,0.182948134,0.09687512,0.077446284,0.205176833,0.251601378,0.148832272,0.526166476,0.345456061
2015-03-16 07:00:00+00:00,0,0,0,0.282047414,0.285685691,0.136694926,1,0.463773268,0.372323637,0.079533486,0.113342753,0.389881238,0.096393225,0.482884278,0.12767252,0.078794275,0.18262119,0.096495565,0.07714285,0.20469389,0.251171397,0.148627785,0.526194218,0.345155026
2015-03-16 08:00:00+00:00,0,0,0,0.281542468,0.285567916,0.136096007,1,0.462767677,0.371098949,0.079432911,0.113125475,0.389279245,0.096255549,0.480288202,0.127523186,0.078702112,0.182294246,0.09611601,0.076839417,0.204210946,0.250741415,0.148423297,0.526221961,0.344853992
2015-03-16 09:00:00+00:00,0,0,0,0.281037522,0.285450141,0.135497087,1,0.461762086,0.369874261,0.079332336,0.112908196,0.388677252,0.096117874,0.477692126,0.127373852,0.07860995,0.181967301,0.095736454,0.076535984,0.203728003,0.250311434,0.14821881,0.526249703,0.344552958
2015-03-16 10:00:00+00:00,0,0,0,0.280532577,0.285332366,0.134898168,1,0.460756496,0.368649573,0.079231761,0.112690918,0.388075259,0.095980199,0.475096049,0.127224519,0.078517787,0.181640357,0.095356899,0.07623255,0.203245059,0.249881453,0.148014323,0.526277446,0.344251926
2015-03-16 11:00:00+00:00,0,0,0,0.280027631,0.28521459,0.134299248,1,0.459750905,0.367424885,0.079131186,0.11247364,0.387473266,0.095842523,0.472499973,0.127075185,0.078425624,0.181313413,0.094977343,0.075929117,0.202762116,0.249451472,0.147809835,0.526305189,0.343950894
2015-03-16 12:00:00+00:00,0,0,0,0.279522685,0.285096815,0.133700328,1,0.458745314,0.366200197,0.079030611,0.112256361,0.386871272,0.095704848,0.469903897,0.126925852,0.078333462,0.180986468,0.094597788,0.075625683,0.202279172,0.249021491,0.147605348,0.526332931,0.343649864
2015-03-16 13:00:00+00:00,0,0,0,0.279017739,0.28497904,0.133101409,1,0.457739723,0.364975509,0.078930036,0.112039083,0.386269279,0.095567172,0.467307821,0.126776518,0.078241299,0.180659524,0.094218233,0.07532225,0.201796229,0.24859151,0.14740086,0.526360674,0.343348834
2015-03-16 14:00:00+00:00,0,0,0,0.278512794,0.284861265,0.132502489,1,0.456734132,0.363750821,0.078829461,0.111821804,0.385667286,0.095429497,0.464711745,0.126627185,0.078149137,0.18033258,0.093838677,0.075018816,0.201313285,0.248161529,0.147196373,0.526388417,0.343047805
2015-03-16 15:00:00+00:00,0,0,0,0.278007848,0.28474349,0.13190357,1,0.455728541,0.362526133,0.078728886,0.111604526,0.385065293,0.095291822,0.462115668,0.126477851,0.078056974,0.180005636,0.093459122,0.074715383,0.200830342,0.247731547,0.146991885,0.526416159,0.342746777
2015-03-16 16:00:00+00:00,0,0,0,0.277502902,0.284625715,0.13130465,1,0.45472295,0.361301445,0.078628311,0.111387248,0.3844633,0.095154146,0.459519592,0.126328518,0.077964811,0.179678691,0.093079567,0.074411949,0.200347398,0.247301566,0.146787398,0.526443902,0.342445749
2015-03-16 17:00:00+00:00,0,0,0,0.276997956,0.28450794,0.13070573,1,0.453717359,0.360076757,0.078527736,0.111169969,0.383861307,0.095016471,0.456923516,0.126179184,0.077872649,0.179351747,0.092700011,0.074108516,0.199864454,0.246871585,0.146582911,0.526471644,0.342144723
2015-03-16 18:00:00+00:00,0,0,0,0.276493011,0.284390165,0.130106811,1,0.452711768,0.358852069,0.078427161,0.110952691,0.383259313,0.094878795,0.45432744,0.12602985,0.077780486,0.179024803,0.092320456,0.073805082,0.199381511,0.246441604,0.146378423,0.526499387,0.341843697
