,CZ_P2HT_OTH,CZ_STUR_BIO_CHP,CZ_COMC_GAS_CHP,CZ_GTUR_GAS_CHP
2016-02-08 19:00:00,8329.281482012813,4663.084146727815,446.0440481633181,334.4371996912082
2016-02-08 20:00:00,7554.091613661172,4229.100063752505,404.53160465646243,303.31178636949755
2016-02-08 21:00:00,5989.277306995478,3353.0508148775166,320.7337273153821,240.48138306422373
2016-02-08 22:00:00,4882.092329508409,2733.2018246417465,261.4425062790386,196.02570651990462
2016-02-08 23:00:00,4696.5813748063265,2629.344944095241,251.50814910877725,188.57707312498488
2016-02-09 00:00:00,4768.754224618377,2669.75035871708,255.37310074562242,191.47495643424756
2016-02-09 01:00:00,4977.253568519852,2786.4771120690602,266.5385165853974,199.8466193276732
2016-02-09 02:00:00,5320.475565403821,2978.6273060484737,284.9185088139501,213.62766439838924
2016-02-09 03:00:00,6176.392102804495,3457.8055935267294,330.7539722997955,247.99441386601595
2016-02-09 04:00:00,8571.461489159912,4798.666760236653,459.01310810028747,344.16120812895645
2016-02-09 05:00:00,10188.133324949818,5703.748047765851,545.5880247656196,409.0737942564412
2016-02-09 06:00:00,9694.150264014015,5427.19543213193,519.1345780067682,389.23939293970983
2016-02-09 07:00:00,9426.843412858276,5277.54574834734,504.8199423147489,378.5064917942923
2016-02-09 08:00:00,9032.298500552408,5056.662815081286,483.6915400333286,362.6647297036561
2016-02-09 09:00:00,8589.103741336192,4808.543639366437,459.9578740559608,344.869579604554
2016-02-09 10:00:00,8382.74285224396,4693.0140834847325,448.9069753017219,336.58377992029165
2016-02-09 11:00:00,8059.836176047829,4512.237265472949,431.6148953857628,323.61843533662744
2016-02-09 12:00:00,7926.1827504699595,4437.412423580654,424.4575775397532,318.2519847639187
2016-02-09 13:00:00,7881.275199475796,4412.271276704842,422.05271874349387,316.4488573714885
2016-02-09 14:00:00,8045.936219787731,4504.455481916149,430.87053432977774,323.0603244770657
2016-02-09 15:00:00,8452.242633544452,4731.923001268726,452.62878058164694,339.3743342181002
2016-02-09 16:00:00,8813.106882604701,4933.950074377923,471.95353876587285,353.8637507644138
2016-02-09 17:00:00,8873.518230965898,4967.770902913239,475.1886464322692,356.28938642327813
2016-02-09 18:00:00,8770.337786419783,4910.006124972388,469.6631970551498,352.14648658114703
2016-02-09 19:00:00,8482.715614576207,4748.98306522017,454.26064905053715,340.59788494867786
2016-02-09 20:00:00,7785.044733059731,4358.397390542391,416.8994498943671,312.5850129591383
2016-02-09 21:00:00,6182.272853529921,3461.0978865699904,331.06889428501995,248.23053769121512
2016-02-09 22:00:00,5054.237941652705,2829.5762209990216,270.6611316646989,202.9376948575534
2016-02-09 23:00:00,5036.061075774115,2819.40004250167,269.68773643764166,202.20785757966505
2016-02-10 00:00:00,5187.356753528263,2904.1017635237476,277.7898202393245,208.28267962797133
2016-02-10 01:00:00,5195.375959062934,2908.591254037285,278.219259310085,208.60466666233384
2016-02-10 02:00:00,5651.936060836936,3164.1929139413646,302.66865707205386,226.93646181870687
2016-02-10 03:00:00,6831.828501838367,3824.7466181665436,365.8534590166266,274.31148747457956
2016-02-10 04:00:00,9380.332020757178,5251.506703368821,502.32919570433756,376.63896699498963
2016-02-10 05:00:00,10396.098055148985,5820.175501750264,556.7248113340106,417.4239913475761
2016-02-10 06:00:00,9820.853711461834,5498.129382245826,525.9197153247852,394.3267880826377
2016-02-10 07:00:00,9608.077457941867,5379.008233953292,514.5252653139379,385.78339877088536
2016-02-10 08:00:00,9243.47091296544,5174.886065271111,495.0001022300237,371.1437216085359
2016-02-10 09:00:00,8818.453019627814,4936.943068053614,472.2398314797132,354.07840878732213
2016-02-10 10:00:00,8596.58833316855,4812.733830512404,460.3586838553373,345.17010083662564
2016-02-10 11:00:00,8337.835301249797,4667.872936608922,446.50211650546277,334.7806525278616
2016-02-10 12:00:00,8267.800906246994,4628.66471945736,442.7516819541537,331.9686324277622
2016-02-10 13:00:00,8434.600381368175,4722.046122138942,451.6840146259736,338.66596274250264
2016-02-10 14:00:00,8615.834426451765,4823.508607744895,461.3893376251627,345.9428697190957
2016-02-10 15:00:00,8898.645074974536,4981.837973188991,476.53422218731896,357.2982791309474
2016-02-10 16:00:00,9327.405264228342,5221.8760659794725,499.49489783731775,374.513852568197
2016-02-10 17:00:00,9418.824207323605,5273.056257833803,504.3905032439884,378.18450475992984
2016-02-10 18:00:00,9323.12835460985,5219.48167103892,499.2658636662455,374.34212614987035
2016-02-10 19:00:00,9091.10600780667,5089.585745513896,486.8407598855728,365.025967955648
2016-02-10 20:00:00,8285.977772125585,4638.840897954712,443.725077181211,332.6984697056506
2016-02-10 21:00:00,6576.283152133481,3681.6815204684754,352.1686672950562,264.0508339795604
2016-02-10 22:00:00,5489.413495334247,3073.205906200334,293.9653585713062,220.41085792229308
2016-02-10 23:00:00,5363.77927529105,3002.8705548215767,287.23747979605713,215.36639438394684
2016-02-11 00:00:00,5523.09415857987,3092.061766357192,295.7690026685006,221.76320346661564
2016-02-11 01:00:00,5659.955266371608,3168.682404454902,303.0980961428144,227.25844885306938
2016-02-11 02:00:00,6094.061592648528,3411.713490921076,326.34506450665356,244.68868031322734
2016-02-11 03:00:00,6969.758837034727,3901.9658549993915,373.23981103370846,279.849664465615
2016-02-11 04:00:00,9323.662968312161,5219.780970406488,499.2944929376295,374.36359195216113
2016-02-11 05:00:00,11035.496043113511,6178.137545363001,590.9654199093204,443.0970908874146
2016-02-11 06:00:00,10677.30486256482,5977.60696909165,571.7838080820146,428.7150033525552
2016-02-11 07:00:00,10510.505387443642,5884.225566410067,562.8514754101948,422.01767303781475
2016-02-11 08:00:00,10152.848820597263,5683.994289506286,543.698492854273,407.65705130524617
2016-02-11 09:00:00,9715.000198404163,5438.8681074671285,520.2511195907456,390.07655922905235
2016-02-11 10:00:00,9303.882261326637,5208.706893806429,498.23520989642014,373.56935726740033
2016-02-11 11:00:00,9054.217662347177,5068.934089151622,484.8653401600742,363.5448275975804
2016-02-11 12:00:00,8998.083223604472,5037.5076555568585,481.8592666647502,361.29091835704276
2016-02-11 13:00:00,9051.544593835619,5067.437592313777,484.72219380315397,363.4374985861262
2016-02-11 14:00:00,9162.744243916408,5129.6918607681655,490.677082251034,367.90238546261986
2016-02-11 15:00:00,9505.966240800375,5321.842054747579,509.0570744795866,381.68343053333587
2016-02-11 16:00:00,9795.726867453195,5484.062311970074,524.5741395697354,393.31789537496843
2016-02-11 17:00:00,9835.822895126556,5506.509764537763,526.7213349235383,394.927830546781
2016-02-11 18:00:00,9705.911765464869,5433.780018218452,519.764421977217,389.7116405901082
2016-02-11 19:00:00,9295.328442089653,5203.918103925322,497.7771415542755,373.22590443074694
2016-02-11 20:00:00,8473.627181636914,4743.894975971493,453.7739514370085,340.2329663097337
2016-02-11 21:00:00,6823.809296303694,3820.257127653006,365.424019945866,273.98950044021706
2016-02-11 22:00:00,5660.489880073919,3168.9817038224714,303.12672541419846,227.27991465536022
2016-02-11 23:00:00,5543.409479267706,3103.435142324821,296.85691498109406,222.57890395366738
2016-02-12 00:00:00,5724.108910648985,3204.5983285632037,306.533608708899,229.83434512796958
2016-02-12 01:00:00,5858.831563631478,3280.0217691906373,313.74818509767675,235.24372730526002
2016-02-12 02:00:00,6275.295637732119,3513.175976527027,336.05038750584254,251.96558728982035
2016-02-12 03:00:00,7129.073720323548,3991.1570665350077,381.77133390615194,286.2464735482838
2016-02-12 04:00:00,9498.481648968016,5317.651863601611,508.65626468021014,381.38290930126425
2016-02-12 05:00:00,11247.203069228857,6296.660094920397,602.3026113773997,451.5975485945853
2016-02-12 06:00:00,10917.881028604987,6112.291684497782,584.6669802048319,438.3746143834309
2016-02-12 07:00:00,10799.196786691838,6045.847224897423,578.3112819575755,433.6092062748656
2016-02-12 08:00:00,10380.594257781951,5811.495820090756,555.8945624638734,416.80148308114184
2016-02-12 09:00:00,9918.153405282525,5552.601867143416,531.1302427166802,398.23356409956955
2016-02-12 10:00:00,9519.866197060473,5329.623838304377,509.8014355355716,382.2415413928976
2016-02-12 11:00:00,9275.013121401815,5192.544727957693,496.689229241682,372.4102039436952
2016-02-12 12:00:00,9177.178813878818,5137.772943692533,491.45007257840297,368.4819621244724
2016-02-12 13:00:00,9268.063143271767,5188.653836179294,496.3170487136895,372.1311485139143
2016-02-12 14:00:00,9404.389637361193,5264.975174909434,503.61751291661926,377.6049280980772
2016-02-12 15:00:00,9755.096226077523,5461.315560034816,522.3983149445485,391.686494400865
2016-02-12 16:00:00,9958.784046658195,5575.3486190786725,533.306067341867,399.86496507367303
2016-02-12 17:00:00,9937.934112268049,5563.675943743475,532.1895257578896,399.02779878433046
2016-02-12 18:00:00,9812.299892224852,5493.340592364719,525.4616469826406,393.9833352459843
2016-02-12 19:00:00,9480.839396791735,5307.774984471827,507.7114987245368,380.6745378256667
2016-02-12 20:00:00,8583.757604313076,4805.550645690744,459.67158134212036,344.6549215816456
2016-02-12 21:00:00,6943.562765621466,3887.300185988502,371.83697673589063,278.79784015336406
2016-02-12 22:00:00,5805.37019340033,3250.0918324337194,310.8852579592729,233.09714707617653
2016-02-12 23:00:00,5932.073640848151,3321.0257825476147,317.67039527728997,238.18454221910437
2016-02-13 00:00:00,6101.546184480888,3415.9036820670444,326.74587430603015,244.98920154529904
2016-02-13 01:00:00,6248.030338914234,3497.911708780999,334.59029466525664,250.8708313729878
2016-02-13 02:00:00,6683.740506298087,3741.8406933498804,357.9231508432479,268.36546024001825
2016-02-13 03:00:00,7548.745476638058,4226.107070076813,404.24531194262204,303.0971283465892
2016-02-13 04:00:00,9982.3070495599,5588.517791251717,534.5657552827648,400.80946037446984
2016-02-13 05:00:00,11818.170503297515,6616.31181948428,632.8786732155527,474.523025441197
2016-02-13 06:00:00,11458.375481641888,6414.883345110221,613.6111735740948,460.076540499465
2016-02-13 07:00:00,11392.083382555265,6377.770223531644,610.061143922474,457.4147810154015
2016-02-13 08:00:00,10939.800190399757,6124.562958568118,585.8407803315775,439.25471227735517
2016-02-13 09:00:00,10469.340132365656,5861.17951510724,560.6470215136238,420.3648062614205
2016-02-13 10:00:00,10056.618354181195,5630.1204033438335,538.5452240051461,403.79320689289585
2016-02-13 11:00:00,9809.626823713294,5491.8440955268725,525.3185006257204,393.8760062345301
2016-02-13 12:00:00,9682.923376265475,5420.910145412977,518.5333633077032,388.7886110916022
2016-02-13 13:00:00,9781.292297490785,5475.981229045706,523.8011492423664,392.73831871311586
2016-02-13 14:00:00,9916.014950473278,5551.404669673139,531.015725631144,398.14770089040627
2016-02-13 15:00:00,10269.394607701164,5749.241551636368,549.9396740159935,412.33659620464823
2016-02-13 16:00:00,10476.824724198019,5865.369706253209,561.0478313130004,420.66532749349216
2016-02-13 17:00:00,10449.02481167782,5849.80613913961,559.5591092010302,419.5491057743686
2016-02-13 18:00:00,10312.698317588392,5773.48480040947,552.2586449981004,414.0753261902057
2016-02-13 19:00:00,9944.884090398098,5567.566835521876,532.5617062858821,399.3068542141114
2016-02-13 20:00:00,8999.687064711406,5038.405553659566,481.9451544789023,361.3553157639152
2016-02-13 21:00:00,7347.730724568942,4113.5705078708015,393.4807059022236,295.02598668523524
2016-02-13 22:00:00,6183.876694636856,3461.9957846726984,331.15478209917205,248.29493509808765
2016-02-13 23:00:00,6089.784683030037,3409.319095980523,326.11603033558134,244.51695389490072
2016-02-14 00:00:00,6244.288042998053,3495.8166132080155,334.3898897655684,250.72057075695201
2016-02-14 01:00:00,6390.2375837290865,3577.5253405544013,342.2056808534109,256.5807347823499
2016-02-14 02:00:00,6809.909340043596,3812.4753440962077,364.67965888988107,273.4313895806554
2016-02-14 03:00:00,7631.610600496336,4272.498472050035,408.6828490071479,306.4243277016686
2016-02-14 04:00:00,9992.464709903817,5594.204479235532,535.1097114390615,401.2173106179956
2016-02-14 05:00:00,11822.982026618316,6619.005513792403,633.136336658009,474.7162176618145
2016-02-14 06:00:00,11441.802456870235,6405.605064715577,612.7236661611896,459.41110062844916
2016-02-14 07:00:00,11469.06775568812,6420.869332461606,614.1837590017756,460.50585654528174
2016-02-14 08:00:00,11013.57688131874,6165.866271292664,589.7916197825748,442.21699299349035
2016-02-14 09:00:00,10545.789891796197,5903.979324669633,564.7410073215412,423.4344159890098
2016-02-14 10:00:00,10145.898842467213,5680.103397727887,543.3263123262806,407.3779958754653
2016-02-14 11:00:00,9898.90731199931,5541.827089910925,530.0995889468547,397.46079521709953
2016-02-14 12:00:00,9745.473179435918,5455.928171418572,521.8829880596359,391.30010995963
2016-02-14 13:00:00,9856.138215814393,5517.883140505392,527.8092472361318,395.7435310338328
2016-02-14 14:00:00,9976.426298834474,5585.225498208456,534.2508332975403,400.5733365492706
2016-02-14 15:00:00,10318.044454611507,5776.477794085162,552.5449377119409,414.2899842131141
2016-02-14 16:00:00,10508.901546336707,5883.32766830736,562.7655875960427,421.95327563094224
2016-02-14 17:00:00,10466.132450151788,5859.383718901825,560.4752458853195,420.23601144767537
2016-02-14 18:00:00,10320.182909420755,5777.674991555438,552.659454797477,414.37584742227745
2016-02-14 19:00:00,9928.311065626443,5558.288555127231,531.674198872977,398.6414143430955
2016-02-14 20:00:00,8985.252494748996,5030.324470735198,481.1721641515332,360.77573910206263
2016-02-14 21:00:00,7422.042029190237,4155.173119962918,397.460174624605,298.0097332036613
2016-02-14 22:00:00,6307.907073573118,3531.433237948747,337.7967730602689,253.27500122956127
2016-02-14 23:00:00,6250.70340742579,3499.4082056188454,334.73344102217686,250.978160384442
2016-02-15 00:00:00,6352.280010864972,3556.2750854569895,340.1730025851441,255.05666281970062
2016-02-15 01:00:00,6529.23714633007,3655.3431761223874,349.6492914132608,262.16184337796693
2016-02-15 02:00:00,6921.643603826695,3875.0289119181652,370.663176609145,277.9177422594398
2016-02-15 03:00:00,7747.087160195615,4337.147135444979,414.86677162610033,311.06094099648897
2016-02-15 04:00:00,10106.337428496165,5657.955244527767,541.2077462438617,405.7895265059435
2016-02-15 05:00:00,12140.007952089021,6796.490038760924,650.1134945887436,487.4454384202795
2016-02-15 06:00:00,11680.240168101152,6539.092582651431,625.4923211984708,468.98484845016156
2016-02-15 07:00:00,11734.770765736923,6569.621118143487,628.4125068796426,471.1743602838267
2016-02-15 08:00:00,11287.299096902218,6319.107547488085,604.4498067312026,453.2074837663979
2016-02-15 09:00:00,10846.777406197562,6072.484868611081,580.8592871107548,435.51966267874985
2016-02-15 10:00:00,10443.678674654706,5846.813145463921,559.27281648719,419.3344477514604
2016-02-15 11:00:00,10197.221757889114,5708.836137014527,546.0747223791482,409.4387128953854
2016-02-15 12:00:00,9981.237822155279,5587.91919251658,534.5084967399968,400.76652876988817
2016-02-15 13:00:00,10131.998886207115,5672.321614171087,542.5819512702955,406.81988501590354
2016-02-15 14:00:00,10233.040875943983,5728.8891946416625,547.9928835618788,410.87692164887136
2016-02-15 15:00:00,10584.816692064935,5925.828178502183,566.8309441325761,425.00141955624076
2016-02-15 16:00:00,10713.658594322002,5997.959326086355,573.7305985361293,430.17467790833194
2016-02-15 17:00:00,10737.181597223705,6011.128498259399,574.990286477027,431.1191732091287
2016-02-15 18:00:00,10532.424549238413,5896.496840480404,564.0252755369404,422.897770931739
2016-02-15 19:00:00,10113.822020328525,5662.145435673736,541.6085560432383,406.0900477380152
2016-02-15 20:00:00,9150.448128763242,5122.807975314075,490.0186090092011,367.4086720099307
2016-02-15 21:00:00,7625.72984977091,4269.2061790067755,408.3679270219236,306.18820387646946
2016-02-15 22:00:00,6506.2487571306765,3642.473303316913,348.4182327437472,261.2388138794611
2016-02-15 23:00:00,6812.582408555152,3813.971840934053,364.8228052468012,273.5387185921095
2016-02-16 00:00:00,6937.68201489604,3884.0078929452407,371.52205475066614,278.56171632816483
2016-02-16 01:00:00,7103.412262612597,3976.7906968916864,380.3971288797181,285.2161150383237
2016-02-16 02:00:00,7484.057218658369,4189.891846600943,400.7811701051534,300.4997662693982
2016-02-16 03:00:00,8472.023340529979,4742.997077868786,453.68806362285636,340.1685689028611
2016-02-16 04:00:00,11189.464789379215,6264.335763222924,599.2106500679234,449.279241947175
2016-02-16 05:00:00,13166.46626052706,7371.14482449375,705.0816956460974,528.6597788186826
2016-02-16 06:00:00,12590.152689435286,7048.500106254175,674.2193410941042,505.5196439491626
2016-02-16 07:00:00,12338.884249348892,6907.82940349666,660.763583543606,495.43071687247016
2016-02-16 08:00:00,12005.819912808842,6721.365897501063,642.9275474713502,482.0575220452801
2016-02-16 09:00:00,11521.994512216956,6450.4999698509555,617.0180568687955,462.63097097207446
2016-02-16 10:00:00,11203.364745639314,6272.117546779723,599.9550111239084,449.83735280673676
2016-02-16 11:00:00,10938.196349292823,6123.6650604654105,585.7548925174254,439.19031487048267
2016-02-16 12:00:00,10729.162391689035,6006.639007745861,574.5608474062664,430.7971861747662
2016-02-16 13:00:00,10742.527734246822,6014.12149193509,575.2765791908673,431.333831232037
2016-02-16 14:00:00,10762.843054934658,6025.494867902719,576.3644915034608,432.14953171908877
2016-02-16 15:00:00,11246.668455526546,6296.360795552826,602.2739821060155,451.57608279229436
2016-02-16 16:00:00,11500.075350422187,6438.228695780618,615.8442567420499,461.7508730781502
2016-02-16 17:00:00,11503.283032636053,6440.024491986032,616.016032370354,461.87966789189517
2016-02-16 18:00:00,11354.125809691152,6356.519968434232,608.0284656542074,455.89070905275224
2016-02-16 19:00:00,10998.073083951707,6157.186589633158,588.9613709124377,441.59448472705617
2016-02-16 20:00:00,10003.156983950048,5600.190466586915,535.6822968667423,401.64662666381236
2016-02-16 21:00:00,8358.150621937633,4679.24631257655,447.59002881805617,335.59635301491323
2016-02-16 22:00:00,7101.808421505662,3975.892798788979,380.3112410655659,285.15171763145116
2016-02-16 23:00:00,7482.987991253745,4189.293247865804,400.7239115623853,300.4568346648165
2016-02-17 00:00:00,7604.879915380761,4257.533503671576,407.251385437946,305.3510375871268
2016-02-17 01:00:00,7685.071970727485,4302.4284088069535,411.5457761455518,308.57090793075207
2016-02-17 02:00:00,8095.120680400387,4531.991023732515,433.5044272971093,325.03517828782253
2016-02-17 03:00:00,9082.017574867374,5084.49765626522,486.3540622720442,364.66104931670384
2016-02-17 04:00:00,12089.219650369432,6768.056598841854,647.3937138072602,485.4061872026503
2016-02-17 05:00:00,13792.498905933797,7721.624383917259,738.6065724368065,553.7962333012504
2016-02-17 06:00:00,12945.670801472419,7247.5341856876785,693.2578065644896,519.7944024725678
2016-02-17 07:00:00,12770.317507114254,7149.363993124987,683.867405550525,512.7536193211739
2016-02-17 08:00:00,12346.368841181255,6912.019594642629,661.1643933429826,495.7312381045419
2016-02-17 09:00:00,11910.124060095088,6667.791310706179,637.8029078936073,478.21514343522057
2016-02-17 10:00:00,11642.282595237039,6517.84232755402,623.459642930204,467.4607764875123
2016-02-17 11:00:00,11306.545190185432,6329.8823247205755,605.4804605010279,453.9802526488679
2016-02-17 12:00:00,11164.337945370578,6250.268692947174,597.8650743128737,448.2703492395059
2016-02-17 13:00:00,11244.530000717297,6295.16359808255,602.1594650204794,451.4902195831311
2016-02-17 14:00:00,11486.175394162085,6430.446912223819,615.0998956860648,461.1927622185884
2016-02-17 15:00:00,11970.535408456286,6701.612139241497,641.0380155600037,480.64077909408496
2016-02-17 16:00:00,12298.25360797322,6885.082651561404,658.5877589184192,493.79931589836684
2016-02-17 17:00:00,12240.51532812358,6852.75831986393,655.4957976089429,491.48100925095645
2016-02-17 18:00:00,12104.723447736465,6776.73628050136,648.2239626773973,486.0286954690845
2016-02-17 19:00:00,11774.866793410285,6592.068570711176,630.5597022334456,472.7842954556393
2016-02-17 20:00:00,10868.161954290019,6084.456843313848,582.0044579661164,436.3782947703833
2016-02-17 21:00:00,9118.371306624555,5104.850013259923,488.3008527261587,366.12072387248054
2016-02-17 22:00:00,7734.25643134014,4329.963950623318,414.17966911288335,310.5457617415089
2016-02-17 23:00:00,6647.386774540907,3721.488336355176,355.97636038913333,266.9057856842415
2016-02-18 00:00:00,6812.047794852842,3813.672541566484,364.79417597541715,273.5172527898187
2016-02-18 01:00:00,6972.431905546286,3903.4623518372377,373.3829573906287,279.95699347706915
2016-02-18 02:00:00,7410.815141441697,4148.887833243964,396.85895992554015,297.5589513555538
2016-02-18 03:00:00,8325.539186096634,4660.98905115483,445.8436432636298,334.28693907517237
2016-02-18 04:00:00,10801.869855203395,6047.343721735268,578.4544283144955,433.7165352863197
2016-02-18 05:00:00,12758.556005663402,7142.779407038466,683.2375615800762,512.2813716707756
2016-02-18 06:00:00,12350.111137097434,6914.114690215613,661.3647982426709,495.8814987205777
2016-02-18 07:00:00,12303.065131294023,6887.776345869526,658.8454223608755,493.9925081189843
2016-02-18 08:00:00,11959.843134410054,6695.626151890111,640.4654301323227,480.2114630482682
2016-02-18 09:00:00,11453.029344618775,6411.89035143453,613.3248808602544,459.86188247655673
2016-02-18 10:00:00,10965.461648110708,6138.9293282114395,587.2149853580115,440.2850707873153
2016-02-18 11:00:00,10747.339257567623,6016.815186243212,575.5342426333236,431.52702345265453
2016-02-18 12:00:00,10591.232056492672,5929.419770913012,567.1744953891845,425.2590091837307
2016-02-18 13:00:00,10636.139607486837,5954.560917788824,569.5793541854438,427.0621365761609
2016-02-18 14:00:00,10689.066364015674,5984.191555178172,572.4136520524635,429.18725100295353
2016-02-18 15:00:00,11088.422799642347,6207.768182752349,593.7997177763401,445.2222053142072
2016-02-18 16:00:00,11356.798878202708,6358.016465272078,608.1716120111274,455.9980380642064
2016-02-18 17:00:00,11380.856494806725,6371.484936812691,609.4599292234092,456.96399916729393
2016-02-18 18:00:00,11193.741698997706,6266.730158163477,599.4396842389957,449.45096836550175
2016-02-18 19:00:00,10691.20481882492,5985.38875264845,572.5281691379997,429.2731142121169
2016-02-18 20:00:00,9756.165453482146,5461.914158769954,522.4555734873165,391.72942600544656
2016-02-18 21:00:00,8134.682094371436,4554.139176932634,435.6229933795281,326.6236476573443
2016-02-18 22:00:00,6895.447532413431,3860.3632429072754,369.26034231132707,276.8659179471889
2016-02-18 23:00:00,5392.113801513558,3018.733421302743,288.75483117941116,216.5040819053611
2016-02-19 00:00:00,5602.2169865219685,3136.358072757431,300.00613483333825,224.9401422056592
2016-02-19 01:00:00,5734.801184695215,3210.584315914587,307.10619413657975,230.26366117378626
2016-02-19 02:00:00,6168.372897269823,3453.3161030131914,330.3245332290349,247.67242683165338
2016-02-19 03:00:00,7086.839237840941,3967.512416497042,379.5096214668129,284.5506751673078
2016-02-19 04:00:00,9573.862180993932,5359.853074428865,512.6929919453595,384.40958742427193
2016-02-19 05:00:00,11343.433535644921,6350.533981082848,607.4558802265266,455.4613930069355
2016-02-19 06:00:00,11038.16911162507,6179.634042200847,591.1085662662407,443.2044198988688
2016-02-19 07:00:00,10800.800627798773,6046.7451230001325,578.3971697717277,433.67360368173814
2016-02-19 08:00:00,10389.148077018936,5816.284609971863,556.352630806018,417.1449359177952
2016-02-19 09:00:00,9910.134199747852,5548.112376629879,530.7008036459197,397.9115770652071
2016-02-19 10:00:00,9493.670125647212,5314.958169293488,508.3986012377537,381.1897170806467
2016-02-19 11:00:00,9238.659389644637,5172.192370962989,494.74243878756744,370.95052938791844
2016-02-19 12:00:00,9175.04035906957,5136.575746222256,491.3355554928668,368.39609891530904
2016-02-19 13:00:00,9254.163187011669,5180.872052622495,495.57268765770453,371.5730376543526
2016-02-19 14:00:00,9408.666546979686,5267.369569849989,503.84654708769165,377.77665451640394
2016-02-19 15:00:00,9780.223070086164,5475.382630310568,523.7438906995983,392.6953871085342
2016-02-19 16:00:00,10003.156983950048,5600.190466586915,535.6822968667423,401.64662666381236
2016-02-19 17:00:00,9997.810846926934,5597.1974729112235,535.3960041529018,401.43196864090396
2016-02-19 18:00:00,9883.403514632279,5533.14740825142,529.2693400767178,396.83828695066535
2016-02-19 19:00:00,9581.881386528605,5364.3425649424025,513.12243101612,384.73157445863444
2016-02-19 20:00:00,8677.849615919898,4858.22733438292,464.71033310571113,348.4329027848326
2016-02-19 21:00:00,6906.674420161973,3866.648529626228,369.8615570103919,277.3166997952964
2016-02-19 22:00:00,5698.447452938034,3190.231958919883,305.15940368246515,228.8039866180095
2016-02-19 23:00:00,5111.441607800032,2861.6012533289245,273.72446370279107,205.2345357026728
2016-02-20 00:00:00,5317.267883189951,2976.831509843058,284.7467331856458,213.49886958464418
2016-02-20 01:00:00,5450.386695065509,3051.3570523677836,291.87542176027137,218.8438543550621
2016-02-20 02:00:00,5873.8007472962,3288.402151482574,314.5498046964298,235.84476976940337
2016-02-20 03:00:00,6781.040200118776,3796.3131782474716,363.13367823514295,272.27223625695024
2016-02-20 04:00:00,9203.37488529208,5152.438612703423,492.85290687622086,369.5337864367233
2016-02-20 05:00:00,10912.00027787956,6108.99939145452,584.3520582196076,438.1384905582317
2016-02-20 06:00:00,10620.101196417494,5945.581936761749,568.7204760439225,426.41816250743585
2016-02-20 07:00:00,10358.140482284867,5798.925246652851,554.6921330657437,415.89991938492676
2016-02-20 08:00:00,9957.714819253573,5574.750020343536,533.248808799099,399.8220334690914
2016-02-20 09:00:00,9497.947035265703,5317.352564234041,508.627635408826,381.36144349897336
2016-02-20 10:00:00,9091.10600780667,5089.585745513896,486.8407598855728,365.025967955648
2016-02-20 11:00:00,8848.926000659569,4954.0031320050575,473.8716999486034,355.3019595178998
2016-02-20 12:00:00,8801.87999485616,4927.6647876589695,471.352324066808,353.4129689163063
2016-02-20 13:00:00,8867.10286653816,4964.179310502409,474.8450951756607,356.0317967957881
2016-02-20 14:00:00,9023.21006761311,5051.574725832609,483.2048424197999,362.2998110647119
2016-02-20 15:00:00,9395.3012044219,5259.887085660758,503.1308153030906,377.24000945913303
2016-02-20 16:00:00,9610.750526453423,5380.504730791137,514.6684116708581,385.8907277823395
2016-02-20 17:00:00,9617.700504583474,5384.395622569537,515.0405921988506,386.16978321212036
2016-02-20 18:00:00,9511.31237782349,5324.835048423271,509.34336719342696,381.8980885562442
2016-02-20 19:00:00,9231.174797812275,5168.002179817021,494.34162898819085,370.6500081558467
2016-02-20 20:00:00,8358.685235639947,4679.54561194412,447.61865808944026,335.6178188172041
2016-02-20 21:00:00,6612.1022701883485,3701.7345780956102,354.08682847778675,265.4890427330464
2016-02-20 22:00:00,5423.656009949936,3036.392083989325,290.44395819106944,217.77056424052034
2016-02-20 23:00:00,4582.17404251167,2565.2948794354365,245.38148503259302,183.98339143474618
2016-02-21 00:00:00,4768.219610916065,2669.451059349511,255.3444714742384,191.45349063195675
2016-02-21 01:00:00,4880.488488401475,2732.3039265390385,261.3566184648864,195.96130911303206
2016-02-21 02:00:00,5260.598830744935,2945.1057768807254,281.7120304189378,211.22349454181574
2016-02-21 03:00:00,6066.261680128332,3396.1499238074784,324.85634239468357,243.57245859410392
2016-02-21 04:00:00,8237.327925215239,4611.604655505916,441.1198134852635,330.7450816971846
2016-02-21 05:00:00,9762.04620420757,5465.206451813216,522.7704954725409,391.9655498306458
2016-02-21 06:00:00,9505.431627098063,5321.54275538001,509.0284452082026,381.66196473104503
2016-02-21 07:00:00,9277.151576211063,5193.741925427969,496.8037463272181,372.49606715285853
2016-02-21 08:00:00,8928.04882860167,4998.299438405295,478.10883211344105,358.4788982569433
2016-02-21 09:00:00,8509.446299691781,4763.948033598629,455.6921126197391,341.6711750632196
2016-02-21 10:00:00,8148.047436929223,4561.621661121862,436.338725164129,327.16029271461514
2016-02-21 11:00:00,7926.717364172271,4437.711722948223,424.4862068111372,318.2734505662095
2016-02-21 12:00:00,7890.36363241509,4417.359365953518,422.5394163570225,316.81377601043266
2016-02-21 13:00:00,7957.724958906338,4455.071086267236,426.14670455141146,319.51846709907795
2016-02-21 14:00:00,8097.2591352096315,4533.188221202791,433.61894438264545,325.12104149698587
2016-02-21 15:00:00,8429.25424434506,4719.053128463252,451.3977219121333,338.45130471959436
