,[SFIKIA 1;SFIKIA 2;SFIKIA 3],THISAVROS,[AGRAS 1;AGRAS 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[STRATOS-II NO 1;STRATOS-II NO 2],[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[ASSOMATA 1;ASSOMATA 2],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],LADONAS,[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[STRATOS-I NO 1;STRATOS-I NO 2],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4]
2014/12/31 23:00,1,0.868389595,0,0,0,0,0,0,0,0.53484543,0.599125079,0.768662834,0.903583584,0.510939309,0.88500358,0.69210583,1,0.860963749,1,1,0.810906542
2015/01/01 00:00,0.99984449,0.867738378,0,0,0,0,0,0,0,0.535868112,0.615828201,0.765086155,0.904569554,0.510983429,0.88537992,0.693839899,0.999604901,0.859790748,1,0.969949833,0.810749187
2015/01/01 01:00,0.99968898,0.867087161,0,0,0,0,0,0,0,0.536890793,0.632531323,0.761509476,0.905555524,0.511027549,0.88575626,0.695573969,0.999209801,0.858617747,1,0.939899667,0.810591832
2015/01/01 02:00,0.99953347,0.866435944,0,0,0,0,0,0,0,0.537913474,0.649234444,0.757932797,0.906541493,0.511071669,0.8861326,0.697308039,0.998814701,0.857444745,1,0.9098495,0.810434477
2015/01/01 03:00,0.99937796,0.865784727,0,0,0,0,0,0,0,0.538936156,0.665937566,0.754356118,0.907527463,0.511115789,0.88650894,0.699042108,0.998419602,0.856271744,1,0.879799333,0.810277122
2015/01/01 04:00,0.99922245,0.86513351,0,0,0,0,0,0,0,0.539958837,0.682640688,0.750779439,0.908513432,0.511159909,0.88688528,0.700776178,0.998024502,0.855098743,1,0.849749167,0.810119767
2015/01/01 05:00,0.99906694,0.864482293,0,0,0,0,0,0,0,0.540981518,0.699343809,0.74720276,0.909499402,0.511204029,0.88726162,0.702510248,0.997629403,0.853925742,1,0.819699,0.809962412
2015/01/01 06:00,0.99891143,0.863831076,0,0,0,0,0,0,0,0.5420042,0.716046931,0.743626081,0.910485371,0.511248149,0.88763796,0.704244318,0.997234303,0.852752741,1,0.789648833,0.809805057
2015/01/01 07:00,0.99875592,0.863179859,0,0,0,0,0,0,0,0.543026881,0.732750053,0.740049402,0.911471341,0.511292269,0.8880143,0.705978387,0.996839204,0.851579739,1,0.759598667,0.809647702
2015/01/01 08:00,0.99860041,0.862528642,0,0,0,0,0,0,0,0.544049562,0.749453174,0.736472723,0.91245731,0.511336389,0.88839064,0.707712457,0.996444104,0.850406738,1,0.7295485,0.809490347
2015/01/01 09:00,0.9984449,0.861877425,0,0,0,0,0,0,0,0.545072244,0.766156296,0.732896044,0.91344328,0.511380509,0.88876698,0.709446527,0.996049005,0.849233737,1,0.699498333,0.809332992
2015/01/01 10:00,0.99828939,0.861226208,0,0,0,0,0,0,0,0.546094925,0.782859418,0.729319365,0.91442925,0.511424629,0.88914332,0.711180596,0.995653905,0.848060736,1,0.669448167,0.809175637
2015/01/01 11:00,0.99813388,0.860574991,0,0,0,0,0,0,0,0.547117606,0.799562539,0.725742686,0.915415219,0.51146875,0.88951966,0.712914666,0.995258805,0.846887734,1,0.639398,0.809018282
2015/01/01 12:00,0.99797837,0.859923774,0,0,0,0,0,0,0,0.548140288,0.816265661,0.722166007,0.916401189,0.51151287,0.889896,0.714648736,0.994863706,0.845714733,1,0.609347833,0.808860927
2015/01/01 13:00,0.99782286,0.859272557,0,0,0,0,0,0,0,0.549162969,0.832968783,0.718589328,0.917387158,0.51155699,0.89027234,0.716382806,0.994468606,0.844541732,1,0.579297667,0.808703572
2015/01/01 14:00,0.99766735,0.85862134,0,0,0,0,0,0,0,0.55018565,0.849671905,0.715012649,0.918373128,0.51160111,0.89064868,0.718116875,0.994073507,0.843368731,1,0.5492475,0.808546218
2015/01/01 15:00,0.99751184,0.857970123,0,0,0,0,0,0,0,0.551208332,0.866375026,0.71143597,0.919359097,0.51164523,0.89102502,0.719850945,0.993678407,0.842195729,1,0.519197333,0.808388863
2015/01/01 16:00,0.99735633,0.857318906,0,0,0,0,0,0,0,0.552231013,0.883078148,0.707859291,0.920345067,0.51168935,0.89140136,0.721585015,0.993283308,0.841022728,1,0.489147167,0.808231508
2015/01/01 17:00,0.99720082,0.856667689,0,0,0,0,0,0,0,0.553253694,0.89978127,0.704282612,0.921331037,0.51173347,0.8917777,0.723319085,0.992888208,0.839849727,1,0.459097,0.808074153
2015/01/01 18:00,0.99704531,0.856016472,0,0,0,0,0,0,0,0.554276376,0.916484391,0.700705934,0.922317006,0.51177759,0.89215404,0.725053154,0.992493109,0.838676726,1,0.429046833,0.807916798
2015/01/01 19:00,0.9968898,0.855365255,0,0,0,0,0,0,0,0.555299057,0.933187513,0.697129255,0.923302976,0.51182171,0.89253038,0.726787224,0.992098009,0.837503724,1,0.398996667,0.807759443
2015/01/01 20:00,0.99673429,0.854714038,0,0,0,0,0,0,0,0.556321738,0.949890635,0.693552576,0.924288945,0.51186583,0.89290672,0.728521294,0.991702909,0.836330723,1,0.3689465,0.807602088
2015/01/01 21:00,0.99657878,0.854062821,0,0,0,0,0,0,0,0.55734442,0.966593756,0.689975897,0.925274915,0.51190995,0.89328306,0.730255363,0.99130781,0.835157722,1,0.338896333,0.807444733
2015/01/01 22:00,0.99642327,0.853411604,0,0,0,0,0,0,0,0.558367101,0.983296878,0.686399218,0.926260884,0.51195407,0.8936594,0.731989433,0.99091271,0.833984721,1,0.308846167,0.807287378
2015/01/01 23:00,0.99626776,0.852760387,0,0,0,0,0,0,0,0.559389782,1,0.682822539,0.927246854,0.51199819,0.89403574,0.733723503,0.990517611,0.832811719,1,0.278796,0.807130023
2015/01/02 00:00,0.99642327,0.851565292,0,0,0,0,0,0,0,0.560316024,0.965530416,0.679321813,0.92827463,0.512041865,0.894418568,0.744818357,0.990878314,0.834506916,0.981975217,0.308846167,0.806976861
2015/01/02 01:00,0.99657878,0.850370197,0,0,0,0,0,0,0,0.561242265,0.931060833,0.675821087,0.929302407,0.512085541,0.894801395,0.755913211,0.991239018,0.836202112,0.963950433,0.338896333,0.8068237
2015/01/02 02:00,0.99673429,0.849175102,0,0,0,0,0,0,0,0.562168506,0.89659125,0.672320361,0.930330184,0.512129216,0.895184223,0.767008065,0.991599722,0.837897308,0.94592565,0.3689465,0.806670538
2015/01/02 03:00,0.9968898,0.847980007,0,0,0,0,0,0,0,0.563094748,0.862121666,0.668819636,0.93135796,0.512172892,0.89556705,0.778102919,0.991960426,0.839592504,0.927900867,0.398996667,0.806517377
2015/01/02 04:00,0.99704531,0.846784912,0,0,0,0,0,0,0,0.564020989,0.827652083,0.66531891,0.932385737,0.512216567,0.895949878,0.789197773,0.992321129,0.8412877,0.909876083,0.429046833,0.806364215
2015/01/02 05:00,0.99720082,0.845589817,0,0,0,0,0,0,0,0.56494723,0.7931825,0.661818184,0.933413513,0.512260243,0.896332705,0.800292627,0.992681833,0.842982896,0.8918513,0.459097,0.806211054
2015/01/02 06:00,0.99735633,0.844394722,0,0,0,0,0,0,0,0.565873472,0.758712916,0.658317458,0.93444129,0.512303918,0.896715533,0.811387481,0.993042537,0.844678092,0.873826516,0.489147167,0.806057892
2015/01/02 07:00,0.99751184,0.843199627,0,0,0,0,0,0,0,0.566799713,0.724243333,0.654816733,0.935469066,0.512347594,0.89709836,0.822482335,0.993403241,0.846373288,0.855801733,0.519197333,0.805904731
2015/01/02 08:00,0.99766735,0.842004532,0,0,0,0,0,0,0,0.567725954,0.68977375,0.651316007,0.936496843,0.512391269,0.897481188,0.833577189,0.993763944,0.848068484,0.83777695,0.5492475,0.805751569
2015/01/02 09:00,0.99782286,0.840809436,0,0,0,0,0,0,0,0.568652195,0.655304166,0.647815281,0.937524619,0.512434944,0.897864015,0.844672043,0.994124648,0.84976368,0.819752166,0.579297667,0.805598407
2015/01/02 10:00,0.99797837,0.839614341,0,0,0,0,0,0,0,0.569578437,0.620834583,0.644314555,0.938552396,0.51247862,0.898246843,0.855766897,0.994485352,0.851458876,0.801727383,0.609347833,0.805445246
2015/01/02 11:00,0.99813388,0.838419246,0,0,0,0,0,0,0,0.570504678,0.586365,0.64081383,0.939580172,0.512522295,0.89862967,0.866861752,0.994846055,0.853154072,0.783702599,0.639398,0.805292084
2015/01/02 12:00,0.99828939,0.837224151,0,0,0,0,0,0,0,0.571430919,0.551895416,0.637313104,0.940607949,0.512565971,0.899012498,0.877956606,0.995206759,0.854849268,0.765677816,0.669448167,0.805138923
2015/01/02 13:00,0.9984449,0.836029056,0,0,0,0,0,0,0,0.572357161,0.517425833,0.633812378,0.941635725,0.512609646,0.899395325,0.88905146,0.995567463,0.856544464,0.747653032,0.699498333,0.804985761
2015/01/02 14:00,0.99860041,0.834833961,0,0,0,0,0,0,0,0.573283402,0.48295625,0.630311653,0.942663502,0.512653322,0.899778153,0.900146314,0.995928167,0.85823966,0.729628249,0.7295485,0.8048326
2015/01/02 15:00,0.99875592,0.833638866,0,0,0,0,0,0,0,0.574209643,0.448486667,0.626810927,0.943691278,0.512696997,0.90016098,0.911241168,0.99628887,0.859934856,0.711603466,0.759598667,0.804679438
2015/01/02 16:00,0.99891143,0.832443771,0,0,0,0,0,0,0,0.575135885,0.414017083,0.623310201,0.944719055,0.512740673,0.900543808,0.922336022,0.996649574,0.861630052,0.693578682,0.789648833,0.804526277
2015/01/02 17:00,0.99906694,0.831248676,0,0,0,0,0,0,0,0.576062126,0.3795475,0.619809475,0.945746831,0.512784348,0.900926635,0.933430876,0.997010278,0.863325248,0.675553899,0.819699,0.804373115
2015/01/02 18:00,0.99922245,0.830053581,0,0,0,0,0,0,0,0.576988367,0.345077917,0.61630875,0.946774608,0.512828023,0.901309463,0.94452573,0.997370982,0.865020444,0.657529115,0.849749167,0.804219954
2015/01/02 19:00,0.99937796,0.828858486,0,0,0,0,0,0,0,0.577914609,0.310608333,0.612808024,0.947802384,0.512871699,0.90169229,0.955620584,0.997731685,0.86671564,0.639504332,0.879799333,0.804066792
2015/01/02 20:00,0.99953347,0.827663391,0,0,0,0,0,0,0,0.57884085,0.27613875,0.609307298,0.948830161,0.512915374,0.902075118,0.966715438,0.998092389,0.868410836,0.621479549,0.9098495,0.803913631
2015/01/02 21:00,0.99968898,0.826468296,0,0,0,0,0,0,0,0.579767091,0.241669167,0.605806572,0.949857937,0.51295905,0.902457945,0.977810292,0.998453093,0.870106032,0.603454765,0.939899667,0.803760469
2015/01/02 22:00,0.99984449,0.825273201,0,0,0,0,0,0,0,0.580693333,0.207199583,0.602305847,0.950885714,0.513002725,0.902840773,0.988905146,0.998813796,0.871801228,0.585429982,0.969949833,0.803607308
2015/01/02 23:00,1,0.824078106,0,0,0,0,0,0,0,0.581619574,0.17273,0.598805121,0.95191349,0.513046401,0.9032236,1,0.9991745,0.873496424,0.567405198,1,0.803454146
2015/01/03 00:00,1,0.824316901,0,0,0,0,0,0,0,0.582507829,0.207199583,0.590910396,0.952940445,0.513087143,0.903596715,0.992490841,0.998629585,0.872219427,0.585429982,0.969949833,0.80337948
2015/01/03 01:00,1,0.824555696,0,0,0,0,0,0,0,0.583396083,0.241669167,0.583015671,0.9539674,0.513127886,0.90396983,0.984981681,0.99808467,0.87094243,0.603454765,0.939899667,0.803304814
2015/01/03 02:00,1,0.824794491,0,0,0,0,0,0,0,0.584284338,0.27613875,0.575120946,0.954994355,0.513168628,0.904342945,0.977472521,0.997539755,0.869665433,0.621479549,0.9098495,0.803230148
2015/01/03 03:00,1,0.825033287,0,0,0,0,0,0,0,0.585172593,0.310608333,0.567226222,0.95602131,0.513209371,0.90471606,0.969963362,0.99699484,0.868388435,0.639504332,0.879799333,0.803155482
2015/01/03 04:00,1,0.825272082,0,0,0,0,0,0,0,0.586060847,0.345077917,0.559331497,0.957048264,0.513250113,0.905089175,0.962454202,0.996449925,0.867111438,0.657529115,0.849749167,0.803080817
2015/01/03 05:00,1,0.825510877,0,0,0,0,0,0,0,0.586949102,0.3795475,0.551436772,0.958075219,0.513290856,0.90546229,0.954945043,0.99590501,0.865834441,0.675553899,0.819699,0.803006151
2015/01/03 06:00,1,0.825749673,0,0,0,0,0,0,0,0.587837357,0.414017083,0.543542047,0.959102174,0.513331598,0.905835405,0.947435883,0.995360095,0.864557444,0.693578682,0.789648833,0.802931485
2015/01/03 07:00,1,0.825988468,0,0,0,0,0,0,0,0.588725611,0.448486667,0.535647322,0.960129129,0.513372341,0.90620852,0.939926723,0.99481518,0.863280446,0.711603466,0.759598667,0.802856819
2015/01/03 08:00,1,0.826227263,0,0,0,0,0,0,0,0.589613866,0.48295625,0.527752598,0.961156084,0.513413083,0.906581635,0.932417564,0.994270265,0.862003449,0.729628249,0.7295485,0.802782153
2015/01/03 09:00,1,0.826466059,0,0,0,0,0,0,0,0.590502121,0.517425833,0.519857873,0.962183038,0.513453826,0.90695475,0.924908404,0.99372535,0.860726452,0.747653032,0.699498333,0.802707487
2015/01/03 10:00,1,0.826704854,0,0,0,0,0,0,0,0.591390375,0.551895416,0.511963148,0.963209993,0.513494568,0.907327865,0.917399245,0.993180434,0.859449455,0.765677816,0.669448167,0.802632821
2015/01/03 11:00,1,0.826943649,0,0,0,0,0,0,0,0.59227863,0.586365,0.504068423,0.964236948,0.513535311,0.90770098,0.909890085,0.992635519,0.858172457,0.783702599,0.639398,0.802558155
2015/01/03 12:00,1,0.827182445,0,0,0,0,0,0,0,0.593166885,0.620834583,0.496173698,0.965263903,0.513576053,0.908074095,0.902380926,0.992090604,0.85689546,0.801727383,0.609347833,0.802483489
2015/01/03 13:00,1,0.82742124,0,0,0,0,0,0,0,0.594055139,0.655304166,0.488278974,0.966290857,0.513616796,0.90844721,0.894871766,0.991545689,0.855618463,0.819752166,0.579297667,0.802408824
2015/01/03 14:00,1,0.827660035,0,0,0,0,0,0,0,0.594943394,0.68977375,0.480384249,0.967317812,0.513657538,0.908820325,0.887362606,0.991000774,0.854341466,0.83777695,0.5492475,0.802334158
2015/01/03 15:00,1,0.827898831,0,0,0,0,0,0,0,0.595831649,0.724243333,0.472489524,0.968344767,0.513698281,0.90919344,0.879853447,0.990455859,0.853064468,0.855801733,0.519197333,0.802259492
2015/01/03 16:00,1,0.828137626,0,0,0,0,0,0,0,0.596719903,0.758712916,0.464594799,0.969371722,0.513739023,0.909566555,0.872344287,0.989910944,0.851787471,0.873826516,0.489147167,0.802184826
2015/01/03 17:00,1,0.828376421,0,0,0,0,0,0,0,0.597608158,0.7931825,0.456700075,0.970398677,0.513779766,0.90993967,0.864835128,0.989366029,0.850510474,0.8918513,0.459097,0.80211016
2015/01/03 18:00,1,0.828615217,0,0,0,0,0,0,0,0.598496413,0.827652083,0.44880535,0.971425631,0.513820508,0.910312785,0.857325968,0.988821114,0.849233477,0.909876083,0.429046833,0.802035494
2015/01/03 19:00,1,0.828854012,0,0,0,0,0,0,0,0.599384667,0.862121666,0.440910625,0.972452586,0.513861251,0.9106859,0.849816808,0.988276199,0.847956479,0.927900867,0.398996667,0.801960828
2015/01/03 20:00,1,0.829092807,0,0,0,0,0,0,0,0.600272922,0.89659125,0.4330159,0.973479541,0.513901993,0.911059015,0.842307649,0.987731284,0.846679482,0.94592565,0.3689465,0.801886162
2015/01/03 21:00,1,0.829331603,0,0,0,0,0,0,0,0.601161177,0.931060833,0.425121175,0.974506496,0.513942736,0.91143213,0.834798489,0.987186369,0.845402485,0.963950433,0.338896333,0.801811496
2015/01/03 22:00,1,0.829570398,0,0,0,0,0,0,0,0.602049431,0.965530416,0.417226451,0.97553345,0.513983479,0.911805245,0.82728933,0.986641454,0.844125488,0.981975217,0.308846167,0.80173683
2015/01/03 23:00,1,0.829809193,0,0,0,0,0,0,0,0.602937686,1,0.409331726,0.976560405,0.514024221,0.91217836,0.81978017,0.986096539,0.84284849,1,0.278796,0.801662165
2015/01/04 00:00,0.968595375,0.828579966,0,0,0,0,0,0,0,0.603732754,1,0.405826626,0.967521807,0.514061558,0.912527962,0.826608862,0.986297399,0.844442233,0.96875,0.308846167,0.801512144
2015/01/04 01:00,0.93719075,0.827350738,0,0,0,0,0,0,0,0.604527822,1,0.402321526,0.958483209,0.514098895,0.912877565,0.833437554,0.986498258,0.846035976,0.9375,0.338896333,0.801362123
2015/01/04 02:00,0.905786125,0.826121511,0,0,0,0,0,0,0,0.60532289,1,0.398816425,0.949444611,0.514136232,0.913227167,0.840266245,0.986699118,0.847629718,0.90625,0.3689465,0.801212102
2015/01/04 03:00,0.8743815,0.824892283,0,0,0,0,0,0,0,0.606117958,1,0.395311325,0.940406013,0.514173569,0.91357677,0.847094937,0.986899978,0.849223461,0.875,0.398996667,0.801062081
2015/01/04 04:00,0.842976875,0.823663056,0,0,0,0,0,0,0,0.606913026,1,0.391806225,0.931367414,0.514210906,0.913926372,0.853923629,0.987100838,0.850817203,0.84375,0.429046833,0.800912061
2015/01/04 05:00,0.81157225,0.822433828,0,0,0,0,0,0,0,0.607708094,1,0.388301125,0.922328816,0.514248243,0.914275975,0.860752321,0.987301698,0.852410946,0.8125,0.459097,0.80076204
2015/01/04 06:00,0.780167625,0.821204601,0,0,0,0,0,0,0,0.608503162,1,0.384796025,0.913290218,0.51428558,0.914625577,0.867581013,0.987502558,0.854004688,0.78125,0.489147167,0.800612019
2015/01/04 07:00,0.748763,0.819975373,0,0,0,0,0,0,0,0.60929823,1,0.381290925,0.90425162,0.514322917,0.91497518,0.874409705,0.987703418,0.855598431,0.75,0.519197333,0.800461998
2015/01/04 08:00,0.717358375,0.818746146,0,0,0,0,0,0,0,0.610093298,1,0.377785825,0.895213022,0.514360254,0.915324782,0.881238396,0.987904277,0.857192174,0.71875,0.5492475,0.800311977
2015/01/04 09:00,0.68595375,0.817516918,0,0,0,0,0,0,0,0.610888366,1,0.374280725,0.886174423,0.514397591,0.915674385,0.888067088,0.988105137,0.858785916,0.6875,0.579297667,0.800161956
2015/01/04 10:00,0.654549125,0.816287691,0,0,0,0,0,0,0,0.611683434,1,0.370775625,0.877135825,0.514434928,0.916023987,0.89489578,0.988305997,0.860379659,0.65625,0.609347833,0.800011936
2015/01/04 11:00,0.6231445,0.815058463,0,0,0,0,0,0,0,0.612478502,1,0.367270525,0.868097227,0.514472266,0.91637359,0.901724472,0.988506857,0.861973401,0.625,0.639398,0.799861915
2015/01/04 12:00,0.591739875,0.813829236,0,0,0,0,0,0,0,0.61327357,1,0.363765425,0.859058629,0.514509603,0.916723192,0.908553164,0.988707717,0.863567144,0.59375,0.669448167,0.799711894
2015/01/04 13:00,0.56033525,0.812600008,0,0,0,0,0,0,0,0.614068638,1,0.360260324,0.850020031,0.51454694,0.917072795,0.915381856,0.988908577,0.865160886,0.5625,0.699498333,0.799561873
2015/01/04 14:00,0.528930625,0.81137078,0,0,0,0,0,0,0,0.614863706,1,0.356755224,0.840981433,0.514584277,0.917422397,0.922210547,0.989109437,0.866754629,0.53125,0.7295485,0.799411852
2015/01/04 15:00,0.497526,0.810141553,0,0,0,0,0,0,0,0.615658774,1,0.353250124,0.831942834,0.514621614,0.917772,0.929039239,0.989310297,0.868348372,0.5,0.759598667,0.799261832
2015/01/04 16:00,0.466121375,0.808912325,0,0,0,0,0,0,0,0.616453842,1,0.349745024,0.822904236,0.514658951,0.918121603,0.935867931,0.989511156,0.869942114,0.46875,0.789648833,0.799111811
2015/01/04 17:00,0.43471675,0.807683098,0,0,0,0,0,0,0,0.61724891,1,0.346239924,0.813865638,0.514696288,0.918471205,0.942696623,0.989712016,0.871535857,0.4375,0.819699,0.79896179
2015/01/04 18:00,0.403312125,0.80645387,0,0,0,0,0,0,0,0.618043978,1,0.342734824,0.80482704,0.514733625,0.918820808,0.949525315,0.989912876,0.873129599,0.40625,0.849749167,0.798811769
2015/01/04 19:00,0.3719075,0.805224643,0,0,0,0,0,0,0,0.618839046,1,0.339229724,0.795788442,0.514770962,0.91917041,0.956354006,0.990113736,0.874723342,0.375,0.879799333,0.798661748
2015/01/04 20:00,0.340502875,0.803995415,0,0,0,0,0,0,0,0.619634114,1,0.335724624,0.786749844,0.514808299,0.919520013,0.963182698,0.990314596,0.876317084,0.34375,0.9098495,0.798511728
2015/01/04 21:00,0.30909825,0.802766188,0,0,0,0,0,0,0,0.620429182,1,0.332219524,0.777711245,0.514845636,0.919869615,0.97001139,0.990515456,0.877910827,0.3125,0.939899667,0.798361707
2015/01/04 22:00,0.277693625,0.80153696,0,0,0,0,0,0,0,0.62122425,1,0.328714424,0.768672647,0.514882973,0.920219218,0.976840082,0.990716316,0.87950457,0.28125,0.969949833,0.798211686
2015/01/04 23:00,0.246289,0.800307733,0,0,0,0,0,0,0,0.622019318,1,0.325209324,0.759634049,0.51492031,0.92056882,0.983668774,0.990917176,0.881098312,0.25,1,0.798061665
2015/01/05 00:00,0.269332677,0.800510405,0,0,0,0,0,0,0,0.622649106,1,0.324864227,0.750490276,0.514953327,0.92089391,0.976093932,0.990936409,0.881690468,0.25,0.969949833,0.79819536
2015/01/05 01:00,0.292376354,0.800713078,0,0,0,0,0,0,0,0.623278894,1,0.32451913,0.741346503,0.514986343,0.921219,0.968519091,0.990955643,0.882282624,0.25,0.939899667,0.798329056
2015/01/05 02:00,0.315420031,0.80091575,0,0,0,0,0,0,0,0.623908682,1,0.324174033,0.73220273,0.51501936,0.92154409,0.96094425,0.990974877,0.882874779,0.25,0.9098495,0.798462751
2015/01/05 03:00,0.338463708,0.801118422,0,0,0,0,0,0,0,0.62453847,1,0.323828936,0.723058957,0.515052376,0.92186918,0.953369409,0.99099411,0.883466935,0.25,0.879799333,0.798596446
2015/01/05 04:00,0.361507385,0.801321095,0,0,0,0,0,0,0,0.625168258,1,0.323483839,0.713915184,0.515085393,0.92219427,0.945794567,0.991013344,0.884059091,0.25,0.849749167,0.798730142
2015/01/05 05:00,0.384551062,0.801523767,0,0,0,0,0,0,0,0.625798046,1,0.323138743,0.704771411,0.515118409,0.92251936,0.938219726,0.991032578,0.884651247,0.25,0.819699,0.798863837
2015/01/05 06:00,0.407594739,0.801726439,0,0,0,0,0,0,0,0.626427834,1,0.322793646,0.695627638,0.515151426,0.92284445,0.930644885,0.991051811,0.885243402,0.25,0.789648833,0.798997532
2015/01/05 07:00,0.430638416,0.801929112,0,0,0,0,0,0,0,0.627057622,1,0.322448549,0.686483865,0.515184443,0.92316954,0.923070043,0.991071045,0.885835558,0.25,0.759598667,0.799131227
2015/01/05 08:00,0.453682093,0.802131784,0,0,0,0,0,0,0,0.62768741,1,0.322103452,0.677340092,0.515217459,0.92349463,0.915495202,0.991090279,0.886427714,0.25,0.7295485,0.799264923
2015/01/05 09:00,0.47672577,0.802334456,0,0,0,0,0,0,0,0.628317198,1,0.321758355,0.668196319,0.515250476,0.92381972,0.907920361,0.991109513,0.88701987,0.25,0.699498333,0.799398618
2015/01/05 10:00,0.499769447,0.802537129,0,0,0,0,0,0,0,0.628946986,1,0.321413259,0.659052546,0.515283492,0.92414481,0.90034552,0.991128746,0.887612025,0.25,0.669448167,0.799532313
2015/01/05 11:00,0.522813124,0.802739801,0,0,0,0,0,0,0,0.629576774,1,0.321068162,0.649908773,0.515316509,0.9244699,0.892770678,0.99114798,0.888204181,0.25,0.639398,0.799666008
2015/01/05 12:00,0.545856801,0.802942473,0,0,0,0,0,0,0,0.630206562,1,0.320723065,0.640765,0.515349525,0.92479499,0.885195837,0.991167214,0.888796337,0.25,0.609347833,0.799799704
2015/01/05 13:00,0.568900478,0.803145146,0,0,0,0,0,0,0,0.63083635,1,0.320377968,0.631621227,0.515382542,0.92512008,0.877620996,0.991186447,0.889388493,0.25,0.579297667,0.799933399
2015/01/05 14:00,0.591944155,0.803347818,0,0,0,0,0,0,0,0.631466138,1,0.320032871,0.622477455,0.515415559,0.92544517,0.870046155,0.991205681,0.889980648,0.25,0.5492475,0.800067094
2015/01/05 15:00,0.614987832,0.803550491,0,0,0,0,0,0,0,0.632095926,1,0.319687774,0.613333682,0.515448575,0.92577026,0.862471313,0.991224915,0.890572804,0.25,0.519197333,0.80020079
2015/01/05 16:00,0.638031509,0.803753163,0,0,0,0,0,0,0,0.632725714,1,0.319342678,0.604189909,0.515481592,0.92609535,0.854896472,0.991244149,0.89116496,0.25,0.489147167,0.800334485
2015/01/05 17:00,0.661075186,0.803955835,0,0,0,0,0,0,0,0.633355502,1,0.318997581,0.595046136,0.515514608,0.92642044,0.847321631,0.991263382,0.891757116,0.25,0.459097,0.80046818
2015/01/05 18:00,0.684118863,0.804158508,0,0,0,0,0,0,0,0.63398529,1,0.318652484,0.585902363,0.515547625,0.92674553,0.839746789,0.991282616,0.892349271,0.25,0.429046833,0.800601875
2015/01/05 19:00,0.70716254,0.80436118,0,0,0,0,0,0,0,0.634615078,1,0.318307387,0.57675859,0.515580641,0.92707062,0.832171948,0.99130185,0.892941427,0.25,0.398996667,0.800735571
2015/01/05 20:00,0.730206217,0.804563852,0,0,0,0,0,0,0,0.635244866,1,0.31796229,0.567614817,0.515613658,0.92739571,0.824597107,0.991321083,0.893533583,0.25,0.3689465,0.800869266
2015/01/05 21:00,0.753249894,0.804766525,0,0,0,0,0,0,0,0.635874654,1,0.317617194,0.558471044,0.515646675,0.9277208,0.817022266,0.991340317,0.894125739,0.25,0.338896333,0.801002961
2015/01/05 22:00,0.776293571,0.804969197,0,0,0,0,0,0,0,0.636504442,1,0.317272097,0.549327271,0.515679691,0.92804589,0.809447424,0.991359551,0.894717894,0.25,0.308846167,0.801136657
2015/01/05 23:00,0.799337248,0.805171869,0,0,0,0,0,0,0,0.63713423,1,0.316927,0.540183498,0.515712708,0.92837098,0.801872583,0.991378785,0.89531005,0.25,0.278796,0.801270352
2015/01/06 00:00,0.776293571,0.804740489,0,0,0,0,0,0,0,0.637596418,0.965530416,0.331883512,0.54011785,0.513826578,0.928673257,0.80044848,0.991738002,0.893939453,0.25,0.278796,0.801271757
2015/01/06 01:00,0.753249894,0.804309109,0,0,0,0,0,0,0,0.638058606,0.931060833,0.346840024,0.540052201,0.511940448,0.928975535,0.799024377,0.992097219,0.892568856,0.25,0.278796,0.801273162
2015/01/06 02:00,0.730206217,0.803877729,0,0,0,0,0,0,0,0.638520794,0.89659125,0.361796536,0.539986553,0.510054319,0.929277812,0.797600273,0.992456436,0.891198259,0.25,0.278796,0.801274567
2015/01/06 03:00,0.70716254,0.803446349,0,0,0,0,0,0,0,0.638982982,0.862121666,0.376753048,0.539920905,0.508168189,0.92958009,0.79617617,0.992815654,0.889827662,0.25,0.278796,0.801275972
2015/01/06 04:00,0.684118863,0.803014969,0,0,0,0,0,0,0,0.63944517,0.827652083,0.39170956,0.539855257,0.506282059,0.929882367,0.794752067,0.993174871,0.888457065,0.25,0.278796,0.801277377
2015/01/06 05:00,0.661075186,0.802583589,0,0,0,0,0,0,0,0.639907358,0.7931825,0.406666072,0.539789609,0.504395929,0.930184645,0.793327964,0.993534088,0.887086468,0.25,0.278796,0.801278782
2015/01/06 06:00,0.638031509,0.802152209,0,0,0,0,0,0,0,0.640369546,0.758712916,0.421622584,0.53972396,0.5025098,0.930486922,0.791903861,0.993893306,0.885715871,0.25,0.278796,0.801280187
