,[SFIKIA 1;SFIKIA 2;SFIKIA 3],THISAVROS,[AGRAS 1;AGRAS 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[STRATOS-II NO 1;STRATOS-II NO 2],[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[ASSOMATA 1;ASSOMATA 2],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],LADONAS,[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[STRATOS-I NO 1;STRATOS-I NO 2],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4]
2015/01/02 19:00,0.3719075,0.301871145,0,0,0,0,0,0,0,0.312099056,1,0.506064077,0.486552053,0.572062099,0.416251614,0.257771371,0.775138837,0.417697516,0.2520403,0.310863494,0.736274135
2015/01/02 20:00,0.340502875,0.301391245,0,0,0,0,0,0,0,0.310708704,1,0.506303174,0.477247748,0.572068026,0.416273807,0.255076528,0.775495755,0.417830634,0.252142315,0.30284662,0.736291897
2015/01/02 21:00,0.30909825,0.300911345,0,0,0,0,0,0,0,0.309318352,1,0.506542271,0.467943442,0.572073953,0.416296,0.252381685,0.775852673,0.417963752,0.25224433,0.294829747,0.736309658
2015/01/02 22:00,0.277693625,0.300431445,0,0,0,0,0,0,0,0.307928,1,0.506781368,0.458639136,0.57207988,0.416318194,0.249686843,0.776209592,0.41809687,0.252346345,0.286812873,0.73632742
2015/01/02 23:00,0.246289,0.299951545,0,0,0,0,0,0,0,0.306537648,1,0.507020465,0.449334831,0.572085807,0.416340387,0.246992,0.77656651,0.418229988,0.25244836,0.278796,0.736345182
2015/01/03 00:00,0.246289,0.299982633,0,0,0,0,0,0,0,0.30675721,0.965530416,0.507249867,0.439971565,0.572092198,0.416362488,0.247053211,0.776288473,0.418359473,0.252548539,0.279003701,0.736362708
2015/01/03 01:00,0.246289,0.30001372,0,0,0,0,0,0,0,0.306976773,0.931060833,0.507479269,0.430608299,0.57209859,0.416384589,0.247114423,0.776010435,0.418488958,0.252648718,0.279211401,0.736380234
2015/01/03 02:00,0.246289,0.300044807,0,0,0,0,0,0,0,0.307196336,0.89659125,0.507708672,0.421245034,0.572104981,0.416406689,0.247175634,0.775732398,0.418618443,0.252748897,0.279419102,0.73639776
2015/01/03 03:00,0.246289,0.300075895,0,0,0,0,0,0,0,0.307415898,0.862121666,0.507938074,0.411881768,0.572111372,0.41642879,0.247236846,0.775454361,0.418747927,0.252849076,0.279626803,0.736415285
2015/01/03 04:00,0.246289,0.300106982,0,0,0,0,0,0,0,0.307635461,0.827652083,0.508167476,0.402518502,0.572117763,0.416450891,0.247298057,0.775176324,0.418877412,0.252949255,0.279834503,0.736432811
2015/01/03 05:00,0.246289,0.300138069,0,0,0,0,0,0,0,0.307855024,0.7931825,0.508396878,0.393155236,0.572124154,0.416472992,0.247359268,0.774898287,0.419006897,0.253049434,0.280042204,0.736450337
2015/01/03 06:00,0.246289,0.300169157,0,0,0,0,0,0,0,0.308074586,0.758712916,0.50862628,0.383791971,0.572130545,0.416495092,0.24742048,0.77462025,0.419136382,0.253149613,0.280249905,0.736467863
2015/01/03 07:00,0.246289,0.300200244,0,0,0,0,0,0,0,0.308294149,0.724243333,0.508855682,0.374428705,0.572136936,0.416517193,0.247481691,0.774342212,0.419265866,0.253249792,0.280457605,0.736485389
2015/01/03 08:00,0.246289,0.300231331,0,0,0,0,0,0,0,0.308513712,0.68977375,0.509085085,0.365065439,0.572143327,0.416539294,0.247542902,0.774064175,0.419395351,0.253349971,0.280665306,0.736502915
2015/01/03 09:00,0.246289,0.300262419,0,0,0,0,0,0,0,0.308733274,0.655304166,0.509314487,0.355702173,0.572149719,0.416561395,0.247604114,0.773786138,0.419524836,0.25345015,0.280873007,0.736520441
2015/01/03 10:00,0.246289,0.300293506,0,0,0,0,0,0,0,0.308952837,0.620834583,0.509543889,0.346338908,0.57215611,0.416583496,0.247665325,0.773508101,0.419654321,0.253550329,0.281080708,0.736537967
2015/01/03 11:00,0.246289,0.300324593,0,0,0,0,0,0,0,0.3091724,0.586365,0.509773291,0.336975642,0.572162501,0.416605596,0.247726536,0.773230064,0.419783805,0.253650508,0.281288408,0.736555493
2015/01/03 12:00,0.246289,0.30035568,0,0,0,0,0,0,0,0.309391962,0.551895416,0.510002693,0.327612376,0.572168892,0.416627697,0.247787748,0.772952027,0.41991329,0.253750687,0.281496109,0.736573018
2015/01/03 13:00,0.246289,0.300386768,0,0,0,0,0,0,0,0.309611525,0.517425833,0.510232096,0.31824911,0.572175283,0.416649798,0.247848959,0.77267399,0.420042775,0.253850866,0.28170381,0.736590544
2015/01/03 14:00,0.246289,0.300417855,0,0,0,0,0,0,0,0.309831088,0.48295625,0.510461498,0.308885845,0.572181674,0.416671899,0.247910171,0.772395952,0.42017226,0.253951045,0.28191151,0.73660807
2015/01/03 15:00,0.246289,0.300448942,0,0,0,0,0,0,0,0.31005065,0.448486667,0.5106909,0.299522579,0.572188065,0.416693999,0.247971382,0.772117915,0.420301744,0.254051224,0.282119211,0.736625596
2015/01/03 16:00,0.246289,0.30048003,0,0,0,0,0,0,0,0.310270213,0.414017083,0.510920302,0.290159313,0.572194456,0.4167161,0.248032593,0.771839878,0.420431229,0.254151403,0.282326912,0.736643122
2015/01/03 17:00,0.246289,0.300511117,0,0,0,0,0,0,0,0.310489776,0.3795475,0.511149704,0.280796048,0.572200848,0.416738201,0.248093805,0.771561841,0.420560714,0.254251582,0.282534612,0.736660648
2015/01/03 18:00,0.246289,0.300542204,0,0,0,0,0,0,0,0.310709338,0.345077917,0.511379106,0.271432782,0.572207239,0.416760302,0.248155016,0.771283804,0.420690199,0.254351761,0.282742313,0.736678174
2015/01/03 19:00,0.246289,0.300573292,0,0,0,0,0,0,0,0.310928901,0.310608333,0.511608509,0.262069516,0.57221363,0.416782403,0.248216227,0.771005767,0.420819683,0.25445194,0.282950014,0.7366957
2015/01/03 20:00,0.246289,0.300604379,0,0,0,0,0,0,0,0.311148464,0.27613875,0.511837911,0.25270625,0.572220021,0.416804503,0.248277439,0.770727729,0.420949168,0.254552119,0.283157714,0.736713226
2015/01/03 21:00,0.246289,0.300635466,0,0,0,0,0,0,0,0.311368026,0.241669167,0.512067313,0.243342985,0.572226412,0.416826604,0.24833865,0.770449692,0.421078653,0.254652298,0.283365415,0.736730752
2015/01/03 22:00,0.246289,0.300666554,0,0,0,0,0,0,0,0.311587589,0.207199583,0.512296715,0.233979719,0.572232803,0.416848705,0.248399861,0.770171655,0.421208138,0.254752477,0.283573116,0.736748277
2015/01/03 23:00,0.246289,0.300697641,0,0,0,0,0,0,0,0.311807152,0.17273,0.512526117,0.224616453,0.572239194,0.416870806,0.248461073,0.769893618,0.421337622,0.254852656,0.283780817,0.736765803
2015/01/04 00:00,0.246289,0.300732039,0,0,0,0,0,0,0,0.312025204,0.172853017,0.529387899,0.225180242,0.572245832,0.416892712,0.248545188,0.76989457,0.421464749,0.254650462,0.283983032,0.736515863
2015/01/04 01:00,0.246289,0.300766438,0,0,0,0,0,0,0,0.312243256,0.172976033,0.546249681,0.225744031,0.57225247,0.416914619,0.248629303,0.769895522,0.421591875,0.254448268,0.284185248,0.736265923
2015/01/04 02:00,0.246289,0.300800836,0,0,0,0,0,0,0,0.312461308,0.17309905,0.563111463,0.22630782,0.572259108,0.416936525,0.248713418,0.769896474,0.421719001,0.254246074,0.284387463,0.736015983
2015/01/04 03:00,0.246289,0.300835234,0,0,0,0,0,0,0,0.31267936,0.173222066,0.579973245,0.226871609,0.572265746,0.416958432,0.248797533,0.769897426,0.421846128,0.25404388,0.284589679,0.735766043
2015/01/04 04:00,0.246289,0.300869633,0,0,0,0,0,0,0,0.312897412,0.173345083,0.596835027,0.227435398,0.572272384,0.416980338,0.248881648,0.769898378,0.421973254,0.253841686,0.284791895,0.735516103
2015/01/04 05:00,0.246289,0.300904031,0,0,0,0,0,0,0,0.313115464,0.173468099,0.613696809,0.227999187,0.572279022,0.417002245,0.248965763,0.76989933,0.42210038,0.253639492,0.28499411,0.735266163
2015/01/04 06:00,0.246289,0.300938429,0,0,0,0,0,0,0,0.313333516,0.173591116,0.630558591,0.228562976,0.57228566,0.417024152,0.249049878,0.769900282,0.422227507,0.253437298,0.285196326,0.735016223
2015/01/04 07:00,0.246289,0.300972828,0,0,0,0,0,0,0,0.313551568,0.173714133,0.647420373,0.229126765,0.572292298,0.417046058,0.249133992,0.769901234,0.422354633,0.253235104,0.285398541,0.734766283
2015/01/04 08:00,0.246289,0.301007226,0,0,0,0,0,0,0,0.31376962,0.173837149,0.664282155,0.229690554,0.572298936,0.417067965,0.249218107,0.769902186,0.422481759,0.25303291,0.285600757,0.734516343
2015/01/04 09:00,0.246289,0.301041624,0,0,0,0,0,0,0,0.313987672,0.173960166,0.681143937,0.230254343,0.572305574,0.417089871,0.249302222,0.769903138,0.422608886,0.252830716,0.285802973,0.734266403
2015/01/04 10:00,0.246289,0.301076023,0,0,0,0,0,0,0,0.314205724,0.174083182,0.698005719,0.230818132,0.572312212,0.417111778,0.249386337,0.76990409,0.422736012,0.252628522,0.286005188,0.734016463
2015/01/04 11:00,0.246289,0.301110421,0,0,0,0,0,0,0,0.314423776,0.174206199,0.714867501,0.231381921,0.57231885,0.417133685,0.249470452,0.769905042,0.422863138,0.252426328,0.286207404,0.733766523
2015/01/04 12:00,0.246289,0.301144819,0,0,0,0,0,0,0,0.314641828,0.174329215,0.731729283,0.23194571,0.572325487,0.417155591,0.249554567,0.769905994,0.422990265,0.252224134,0.286409619,0.733516583
2015/01/04 13:00,0.246289,0.301179218,0,0,0,0,0,0,0,0.31485988,0.174452232,0.748591065,0.232509498,0.572332125,0.417177498,0.249638682,0.769906946,0.423117391,0.25202194,0.286611835,0.733266642
2015/01/04 14:00,0.246289,0.301213616,0,0,0,0,0,0,0,0.315077932,0.174575249,0.765452847,0.233073287,0.572338763,0.417199404,0.249722797,0.769907898,0.423244517,0.251819746,0.286814051,0.733016702
2015/01/04 15:00,0.246289,0.301248014,0,0,0,0,0,0,0,0.315295984,0.174698265,0.782314629,0.233637076,0.572345401,0.417221311,0.249806912,0.769908849,0.423371644,0.251617552,0.287016266,0.732766762
2015/01/04 16:00,0.246289,0.301282413,0,0,0,0,0,0,0,0.315514036,0.174821282,0.799176411,0.234200865,0.572352039,0.417243217,0.249891027,0.769909801,0.42349877,0.251415358,0.287218482,0.732516822
2015/01/04 17:00,0.246289,0.301316811,0,0,0,0,0,0,0,0.315732088,0.174944298,0.816038193,0.234764654,0.572358677,0.417265124,0.249975142,0.769910753,0.423625896,0.251213164,0.287420697,0.732266882
2015/01/04 18:00,0.246289,0.301351209,0,0,0,0,0,0,0,0.31595014,0.175067315,0.832899975,0.235328443,0.572365315,0.417287031,0.250059257,0.769911705,0.423753023,0.25101097,0.287622913,0.732016942
2015/01/04 19:00,0.246289,0.301385608,0,0,0,0,0,0,0,0.316168192,0.175190331,0.849761757,0.235892232,0.572371953,0.417308937,0.250143372,0.769912657,0.423880149,0.250808776,0.287825129,0.731767002
2015/01/04 20:00,0.246289,0.301420006,0,0,0,0,0,0,0,0.316386244,0.175313348,0.866623539,0.236456021,0.572378591,0.417330844,0.250227487,0.769913609,0.424007275,0.250606582,0.288027344,0.731517062
2015/01/04 21:00,0.246289,0.301454404,0,0,0,0,0,0,0,0.316604296,0.175436365,0.883485321,0.23701981,0.572385229,0.41735275,0.250311602,0.769914561,0.424134402,0.250404388,0.28822956,0.731267122
2015/01/04 22:00,0.246289,0.301488803,0,0,0,0,0,0,0,0.316822348,0.175559381,0.900347103,0.237583599,0.572391867,0.417374657,0.250395717,0.769915513,0.424261528,0.250202194,0.288431775,0.731017182
2015/01/04 23:00,0.246289,0.301523201,0,0,0,0,0,0,0,0.3170404,0.175682398,0.917208885,0.238147388,0.572398505,0.417396563,0.250479832,0.769916465,0.424388654,0.25,0.288633991,0.730767242
2015/01/05 00:00,0.246289,0.301566556,0,0,0,0,0,0,0,0.317257236,0.175807143,0.894344087,0.23867891,0.572404962,0.417418129,0.250562637,0.769917457,0.423768786,0.25,0.318274241,0.73078415
2015/01/05 01:00,0.246289,0.30160991,0,0,0,0,0,0,0,0.317474072,0.175931888,0.871479288,0.239210432,0.572411419,0.417439695,0.250645442,0.769918449,0.423148918,0.25,0.347914492,0.730801059
2015/01/05 02:00,0.246289,0.301653264,0,0,0,0,0,0,0,0.317690908,0.176056633,0.848614489,0.239741954,0.572417876,0.41746126,0.250728247,0.76991944,0.422529049,0.25,0.377554742,0.730817967
2015/01/05 03:00,0.246289,0.301696618,0,0,0,0,0,0,0,0.317907744,0.176181378,0.82574969,0.240273476,0.572424332,0.417482826,0.250811052,0.769920432,0.421909181,0.25,0.407194992,0.730834876
2015/01/05 04:00,0.246289,0.301739973,0,0,0,0,0,0,0,0.31812458,0.176306122,0.802884891,0.240804998,0.572430789,0.417504391,0.250893857,0.769921424,0.421289312,0.25,0.436835243,0.730851784
2015/01/05 05:00,0.246289,0.301783327,0,0,0,0,0,0,0,0.318341416,0.176430867,0.780020092,0.24133652,0.572437246,0.417525957,0.250976662,0.769922415,0.420669444,0.25,0.466475493,0.730868692
2015/01/05 06:00,0.246289,0.301826681,0,0,0,0,0,0,0,0.318558252,0.176555612,0.757155293,0.241868042,0.572443703,0.417547522,0.251059467,0.769923407,0.420049575,0.25,0.496115744,0.730885601
2015/01/05 07:00,0.246289,0.301870036,0,0,0,0,0,0,0,0.318775088,0.176680357,0.734290494,0.242399564,0.57245016,0.417569088,0.251142272,0.769924399,0.419429707,0.25,0.525755994,0.730902509
2015/01/05 08:00,0.246289,0.30191339,0,0,0,0,0,0,0,0.318991924,0.176805102,0.711425695,0.242931086,0.572456617,0.417590653,0.251225077,0.76992539,0.418809839,0.25,0.555396244,0.730919418
2015/01/05 09:00,0.246289,0.301956744,0,0,0,0,0,0,0,0.31920876,0.176929847,0.688560896,0.243462608,0.572463074,0.417612219,0.251307882,0.769926382,0.41818997,0.25,0.585036495,0.730936326
2015/01/05 10:00,0.246289,0.302000099,0,0,0,0,0,0,0,0.319425596,0.177054592,0.665696098,0.24399413,0.572469531,0.417633784,0.251390687,0.769927374,0.417570102,0.25,0.614676745,0.730953235
2015/01/05 11:00,0.246289,0.302043453,0,0,0,0,0,0,0,0.319642432,0.177179337,0.642831299,0.244525652,0.572475988,0.41765535,0.251473492,0.769928365,0.416950233,0.25,0.644316995,0.730970143
2015/01/05 12:00,0.246289,0.302086807,0,0,0,0,0,0,0,0.319859268,0.177304082,0.6199665,0.245057174,0.572482445,0.417676916,0.251556297,0.769929357,0.416330365,0.25,0.673957246,0.730987051
2015/01/05 13:00,0.246289,0.302130162,0,0,0,0,0,0,0,0.320076104,0.177428827,0.597101701,0.245588696,0.572488902,0.417698481,0.251639102,0.769930348,0.415710496,0.25,0.703597496,0.73100396
2015/01/05 14:00,0.246289,0.302173516,0,0,0,0,0,0,0,0.32029294,0.177553572,0.574236902,0.246120218,0.572495359,0.417720047,0.251721907,0.76993134,0.415090628,0.25,0.733237747,0.731020868
2015/01/05 15:00,0.246289,0.30221687,0,0,0,0,0,0,0,0.320509776,0.177678317,0.551372103,0.24665174,0.572501816,0.417741612,0.251804712,0.769932332,0.41447076,0.25,0.762877997,0.731037777
2015/01/05 16:00,0.246289,0.302260225,0,0,0,0,0,0,0,0.320726612,0.177803062,0.528507304,0.247183262,0.572508273,0.417763178,0.251887518,0.769933323,0.413850891,0.25,0.792518247,0.731054685
2015/01/05 17:00,0.246289,0.302303579,0,0,0,0,0,0,0,0.320943448,0.177927807,0.505642505,0.247714784,0.57251473,0.417784743,0.251970323,0.769934315,0.413231023,0.25,0.822158498,0.731071594
2015/01/05 18:00,0.246289,0.302346933,0,0,0,0,0,0,0,0.321160284,0.178052552,0.482777706,0.248246306,0.572521187,0.417806309,0.252053128,0.769935307,0.412611154,0.25,0.851798748,0.731088502
2015/01/05 19:00,0.246289,0.302390288,0,0,0,0,0,0,0,0.32137712,0.178177297,0.459912907,0.248777828,0.572527644,0.417827874,0.252135933,0.769936298,0.411991286,0.25,0.881438998,0.731105411
2015/01/05 20:00,0.246289,0.302433642,0,0,0,0,0,0,0,0.321593956,0.178302042,0.437048109,0.24930935,0.572534101,0.41784944,0.252218738,0.76993729,0.411371417,0.25,0.911079249,0.731122319
2015/01/05 21:00,0.246289,0.302476996,0,0,0,0,0,0,0,0.321810792,0.178426787,0.41418331,0.249840872,0.572540557,0.417871005,0.252301543,0.769938282,0.410751549,0.25,0.940719499,0.731139227
2015/01/05 22:00,0.246289,0.302520351,0,0,0,0,0,0,0,0.322027628,0.178551532,0.391318511,0.250372394,0.572547014,0.417892571,0.252384348,0.769939273,0.410131681,0.25,0.97035975,0.731156136
