,BE_P2HT_OTH,BE_STUR_BIO_CHP,BE_COMC_GAS_CHP
2016-01-02 10:00:00,14069.584398780076,1385.0166876847227,33.82673049976256
2016-01-02 11:00:00,13692.476941791443,1347.8940473724122,32.92007171330179
2016-01-02 12:00:00,13700.397518484318,1348.6737527698706,32.939114721652196
2016-01-02 13:00:00,13817.446040723498,1360.19606586564,33.22052806727479
2016-01-02 14:00:00,14107.427154090488,1388.7419468059115,33.91771376188115
2016-01-02 15:00:00,14659.2273303609,1443.061422828825,35.244376676959085
2016-01-02 16:00:00,14930.727098111176,1469.7879911750274,35.89712868541451
2016-01-02 17:00:00,14931.607162188162,1469.8746251080784,35.89924457523122
2016-01-02 18:00:00,14726.11220021186,1449.645601740693,35.40518430302914
2016-01-02 19:00:00,14244.71715010035,1402.2568403618518,34.2477925732881
2016-01-02 20:00:00,12911.860105504593,1271.049748756265,31.04327744587893
2016-01-02 21:00:00,10286.188931815946,1012.5774094989079,24.73052017772095
2016-01-02 22:00:00,8562.143404999772,842.8615346521966,20.585492026783633
2016-01-02 23:00:00,8869.285767867994,873.0967772869603,21.323937572815854
2016-01-03 00:00:00,9205.470245276761,906.1909397124039,22.13220748279955
2016-01-03 01:00:00,9435.607001408682,928.8457132052139,22.68551266986954
2016-01-03 02:00:00,10133.937846497316,997.5897390811024,24.364471239429907
2016-01-03 03:00:00,11510.79809494239,1133.1285273392339,27.67478085767464
2016-01-03 04:00:00,15245.790037672274,1500.802939207249,36.654617239797126
2016-01-03 05:00:00,17973.98867632982,1769.3681316650361,43.21387567160196
2016-01-03 06:00:00,17549.797791222423,1727.6105759345032,42.194016779947155
2016-01-03 07:00:00,17335.94222051475,1706.5585302031343,41.67985555448632
2016-01-03 08:00:00,16665.773425889678,1640.5867901848749,40.06860545906071
2016-01-03 09:00:00,15911.998543950907,1566.3848265267798,38.25634583104754
2016-01-03 10:00:00,15216.747923131727,1497.9440194165695,36.58479287584566
2016-01-03 11:00:00,14800.917646755694,1457.0094860500199,35.5850349374496
2016-01-03 12:00:00,14781.556237061997,1455.1035395229,35.53848536148195
2016-01-03 13:00:00,14921.486425302817,1468.8783348779928,35.87491184233903
2016-01-03 14:00:00,15219.388115362683,1498.2039212157222,36.59114054529579
2016-01-03 15:00:00,15789.229605211318,1554.2993928661792,37.96117920161632
2016-01-03 16:00:00,16086.69126323269,1583.5816622373834,38.67634995966472
2016-01-03 17:00:00,16069.530013731455,1581.8923005428906,38.63509010823885
2016-01-03 18:00:00,15847.753866330906,1560.0605494140643,38.101885874427616
2016-01-03 19:00:00,15322.795644408576,1508.383408349203,36.83975759875936
2016-01-03 20:00:00,13891.811455228843,1367.5166332084414,33.3993207567869
2016-01-03 21:00:00,11116.529388452524,1094.316525332431,26.726862219788
2016-01-03 22:00:00,9290.39642870594,914.5511142518155,22.336390850112185
2016-01-03 23:00:00,7808.368523061001,768.6595709941015,18.773232398770457
2016-01-04 00:00:00,8119.471174275661,799.2846663275944,19.52119944897788
2016-01-04 01:00:00,8354.448282831003,822.4159264521844,20.08614203003978
2016-01-04 02:00:00,8905.36839502443,876.6487685420472,21.410689055301017
2016-01-04 03:00:00,10171.780601807726,1001.3149982022908,24.455454501548484
2016-01-04 04:00:00,13546.82633705021,1333.556131452489,32.56989194863609
2016-01-04 05:00:00,16252.143309706116,1599.8688416509524,39.07413724520643
2016-01-04 06:00:00,15833.672841099127,1558.6744064852498,38.068031637360235
2016-01-04 07:00:00,15551.172272386524,1530.8649139759113,37.38883100619593
2016-01-04 08:00:00,14936.447514611584,1470.351111739858,35.91088196922313
2016-01-04 09:00:00,14317.762468490215,1409.4474568050762,34.423411428075134
2016-01-04 10:00:00,13699.517454407334,1348.5871188368196,32.93699883183549
2016-01-04 11:00:00,13274.886537261442,1306.7862461397608,31.91608199527231
2016-01-04 12:00:00,13227.803109142676,1302.151330721538,31.802881890078265
2016-01-04 13:00:00,13376.973970191852,1316.8357823736649,32.16152521401081
2016-01-04 14:00:00,13646.273577749662,1343.3457658872403,32.808987497924456
2016-01-04 15:00:00,14179.15237636487,1395.8026123495597,34.09015878194311
2016-01-04 16:00:00,14433.050862575421,1420.796502034744,34.7005929940643
2016-01-04 17:00:00,14473.973842155283,1424.8249799216107,34.798981870541375
2016-01-04 18:00:00,14275.519392794871,1405.289028018633,34.32184871687299
2016-01-04 19:00:00,13774.322900951167,1355.951003146146,33.11684946625594
2016-01-04 20:00:00,12506.150566013901,1231.1115056198005,30.067852240375043
2016-01-04 21:00:00,9991.367466025533,983.5550419268566,24.021697089122686
2016-01-04 22:00:00,8268.202003286347,813.9258010131964,19.878784828002082
2016-01-04 23:00:00,6044.720112780444,595.0451691600999,14.532989206081139
2016-01-05 00:00:00,6189.49065344469,609.2964511469728,14.881053080930137
2016-01-05 01:00:00,6460.990421194967,636.0230194931751,15.533805089385552
2016-01-05 02:00:00,6978.02806642442,686.9204551605783,16.776890356703404
2016-01-05 03:00:00,8179.755563549222,805.2190907415809,19.666137901422598
2016-01-05 04:00:00,11139.851086492663,1096.61232455828,26.782933299930853
2016-01-05 05:00:00,13120.875323788838,1291.6253078558534,31.54580127734784
2016-01-05 06:00:00,12532.992520361986,1233.7538405778532,30.132386879784743
2016-01-05 07:00:00,12283.93438657486,1209.2364375244485,29.53359006165546
2016-01-05 08:00:00,11668.76959676143,1148.6793183218701,28.054583079774304
2016-01-05 09:00:00,11003.001122521293,1083.1407479688648,26.45391243343225
2016-01-05 10:00:00,10736.781739232934,1056.933983220968,25.813855763877104
2016-01-05 11:00:00,10334.1524240117,1017.298958850182,24.845836172731715
2016-01-05 12:00:00,10157.699576575946,999.9288552734765,24.42160026448111
2016-01-05 13:00:00,10063.092688299917,990.6157074705048,24.19414210918465
2016-01-05 14:00:00,10382.995980284439,1022.1071421345067,24.963268057559187
2016-01-05 15:00:00,10922.475259477043,1075.213743094708,26.260308515203178
2016-01-05 16:00:00,11430.272231898143,1125.2015224650766,27.481176939445557
2016-01-05 17:00:00,11590.003861871157,1140.9255813138145,27.865210941178645
2016-01-05 18:00:00,11453.59392993828,1127.4973216909254,27.537248019588407
2016-01-05 19:00:00,11081.766857411567,1090.8944849769205,26.64328457202791
2016-01-05 20:00:00,10120.296853304026,996.2469131188133,24.33167494727088
2016-01-05 21:00:00,8047.745952001276,792.224000783946,19.348754428915914
2016-01-05 22:00:00,6559.997629855926,645.7693369614013,15.771842693765569
2016-01-05 23:00:00,6076.4024195519505,598.1639907499323,14.609161239482741
2016-01-06 00:00:00,6361.983212534007,626.276702024949,15.295767485005538
2016-01-06 01:00:00,6285.417637836199,618.7395498495208,15.111685070951662
2016-01-06 02:00:00,6861.419576223735,675.4414590313343,16.49653495598917
2016-01-06 03:00:00,8336.847001291277,820.6832477911665,20.043824233705557
2016-01-06 04:00:00,11365.147490201158,1118.7906114193097,27.324601093008923
2016-01-06 05:00:00,12481.508771858287,1228.6857554943756,30.00860732550714
2016-01-06 06:00:00,11755.455908344584,1157.2127607273837,28.26299822672036
2016-01-06 07:00:00,11556.121394907186,1137.590174891355,27.783749183235265
2016-01-06 08:00:00,11060.205287525401,1088.7719536171735,26.591445271518484
2016-01-06 09:00:00,10493.884053984715,1033.02301769892,25.229870174464804
2016-01-06 10:00:00,10205.663068771697,1004.6504046247504,24.536916259491868
2016-01-06 11:00:00,9893.680353480053,973.9386753582068,23.786833319467735
2016-01-06 12:00:00,9863.318142824024,970.9498046679507,23.7138351207912
2016-01-06 13:00:00,10103.575635841287,994.6008683908461,24.291473040753367
2016-01-06 14:00:00,10355.713993897863,1019.4214902099288,24.897675473241137
2016-01-06 15:00:00,10766.70391785047,1059.8795369446987,25.885796017645287
2016-01-06 16:00:00,11287.701851426362,1111.166825310831,27.13840278913834
2016-01-06 17:00:00,11432.912424129103,1125.4614242642294,27.487524608895697
2016-01-06 18:00:00,11336.985439737597,1116.0183255616812,27.256892618874165
2016-01-06 19:00:00,11066.805768102799,1089.4217081150553,26.607314445143817
2016-01-06 20:00:00,10035.370669874848,987.8867385794017,24.12749157995825
2016-01-06 21:00:00,8009.023132613878,788.4121077297066,19.255655276980622
2016-01-06 22:00:00,6621.602115244967,651.8337122749642,15.919954980935353
2016-01-06 23:00:00,4897.1165563903005,482.0745204617276,11.773868885089684
2016-01-07 00:00:00,5220.100072644274,513.8691738914076,12.55040044782271
2016-01-07 01:00:00,5345.06917157633,526.1711923846352,12.850856801795706
2016-01-07 02:00:00,5998.956780777156,590.5402046414532,14.422962935612155
2016-01-07 03:00:00,7349.855138951136,723.523291874583,17.6708538042639
2016-01-07 04:00:00,9659.143276963201,950.8507322001421,23.22294868331419
2016-01-07 05:00:00,11469.875115362529,1129.100049452367,27.576391981197563
2016-01-07 06:00:00,11232.257814576225,1105.7088875286242,27.005101730685528
2016-01-07 07:00:00,10937.876380824306,1076.7298369230984,26.29733658699562
2016-01-07 08:00:00,10180.58124257759,1002.1813375327997,24.476613399715596
2016-01-07 09:00:00,9551.775459570874,940.2813923679325,22.96481012567542
2016-01-07 10:00:00,8977.533649337309,883.7527510522209,21.584192020271338
2016-01-07 11:00:00,8805.481122286486,866.8158171407702,21.17053556110429
2016-01-07 12:00:00,8743.43660485895,860.7081248606819,21.02136532902615
2016-01-07 13:00:00,8835.843332942513,869.8046878310262,21.24353375978083
2016-01-07 14:00:00,9095.02220361498,895.318381114516,21.866663310802288
2016-01-07 15:00:00,9569.816773149092,942.057387995476,23.008185866918
2016-01-07 16:00:00,9950.884518484163,979.5698810065153,23.92436615755397
2016-01-07 17:00:00,10250.986368736494,1009.1120521768719,24.6458845850525
2016-01-07 18:00:00,10248.786208544028,1008.8954673442446,24.64059486051072
2016-01-07 19:00:00,9898.080673864986,974.3718450234613,23.797412768551293
2016-01-07 20:00:00,8908.888651332376,876.9953042742507,21.419152614567857
2016-01-07 21:00:00,6843.378262645516,673.6654634037908,16.453159214746588
2016-01-07 22:00:00,5408.873817157837,532.4521525308254,13.004258813507267
2016-01-07 23:00:00,5026.045943668794,494.7663916536843,12.08384674323788
2016-01-08 00:00:00,5317.787185189754,523.4855404600573,12.785264217477655
2016-01-08 01:00:00,5444.5164122757815,535.9608268193869,13.089952351084074
2016-01-08 02:00:00,6104.124437977019,600.8929596410356,14.675811768709147
2016-01-08 03:00:00,7486.265070884013,736.9515514974725,17.998816725854144
2016-01-08 04:00:00,9892.360257364575,973.8087244586305,23.78365948474267
2016-01-08 05:00:00,11785.81811900061,1160.2016314176396,28.335996425396896
2016-01-08 06:00:00,11552.161106560749,1137.2003221926261,27.774227679060065
2016-01-08 07:00:00,11348.86630477691,1117.1878836578683,27.285457131399767
2016-01-08 08:00:00,10468.362195752112,1030.510633640444,25.16850936978018
2016-01-08 09:00:00,9778.391959394849,962.5896301285389,23.50965175347856
2016-01-08 10:00:00,9256.95399378046,911.2590247958814,22.255987037077155
2016-01-08 11:00:00,9016.696500763199,887.607961072986,21.678349117114987
2016-01-08 12:00:00,9019.77672503265,887.9111798386642,21.68575473147348
2016-01-08 13:00:00,9138.145343387308,899.5634438340101,21.97034191182114
2016-01-08 14:00:00,9387.643509212929,924.1241638539399,22.570196674858774
2016-01-08 15:00:00,9790.712856472655,963.8025051912516,23.539274210912524
2016-01-08 16:00:00,10206.543132848685,1004.7370385578014,24.53903214930858
2016-01-08 17:00:00,10355.713993897863,1019.4214902099288,24.897675473241137
2016-01-08 18:00:00,10383.876044361426,1022.1937760675577,24.965383947375898
2016-01-08 19:00:00,10057.812303838,990.0959038721994,24.18144677028438
2016-01-08 20:00:00,9054.099224035117,891.2899032276491,21.768274434325214
2016-01-08 21:00:00,6908.943036380997,680.1196914160829,16.610793006091576
2016-01-08 22:00:00,5487.199520009618,540.1625725723554,13.19257300719457
2016-01-08 23:00:00,5083.690140711397,500.4409142685182,12.222437526232467
2016-01-09 00:00:00,5371.471093885919,528.7702103761621,12.91433349629704
2016-01-09 01:00:00,5501.2805452413995,541.5487155011699,13.22642724426195
2016-01-09 02:00:00,6149.887769980308,605.3979241596825,14.785838039178135
2016-01-09 03:00:00,7495.065711653875,737.8178908279815,18.019975624021257
2016-01-09 04:00:00,9908.641442788821,975.4114522200721,23.822803446351827
2016-01-09 05:00:00,11799.899144232391,1161.5877743464541,28.36985066246428
2016-01-09 06:00:00,11561.401779369104,1138.1099784896605,27.796444522135534
2016-01-09 07:00:00,11364.707458162664,1118.7472944527847,27.323543148100573
2016-01-09 08:00:00,10512.365399601425,1034.842330292989,25.274303860615742
2016-01-09 09:00:00,9834.276028283479,968.0908848772712,23.644010756839727
2016-01-09 10:00:00,9315.478254900048,917.0201813437661,22.396693709888453
2016-01-09 11:00:00,9080.061114306212,893.8456042526507,21.830693183918196
2016-01-09 12:00:00,9078.741018190734,893.7156533530743,21.827519349193132
2016-01-09 13:00:00,9201.06992489183,905.7577700471493,22.121628033715993
2016-01-09 14:00:00,9451.00812275594,930.3618070336046,22.722540741661984
2016-01-09 15:00:00,9854.077470015669,970.0401483709163,23.69161827771573
2016-01-09 16:00:00,10254.94665708293,1009.5019048756006,24.655406089227696
2016-01-09 17:00:00,10393.99678124677,1023.1900662976428,24.989716680268074
2016-01-09 18:00:00,10409.397902594028,1024.7061601260336,25.02674475206052
2016-01-09 19:00:00,10078.493809647178,992.1318012988955,24.231170180977095
2016-01-09 20:00:00,9081.821242460186,894.0188721187525,21.83492496355162
2016-01-09 21:00:00,6940.625343152504,683.2385130059151,16.686965039493177
2016-01-09 22:00:00,5535.163012205372,544.8841219236294,13.307889002205332
2016-01-09 23:00:00,4848.7130321560535,477.3096541439282,11.657494945170566
2016-01-10 00:00:00,5119.772767867837,503.9929055236052,12.30918900871763
2016-01-10 01:00:00,5241.661642530438,515.9917052511545,12.602239748332131
2016-01-10 02:00:00,5859.466624574827,576.8087262528858,14.087594399663423
2016-01-10 03:00:00,7140.839920666888,702.9477327749947,17.168329972794986
2016-01-10 04:00:00,9425.486264523339,927.8494229751285,22.66117993697736
2016-01-10 05:00:00,11217.736757305951,1104.2794276332845,26.970189548709797
2016-01-10 06:00:00,10991.120257481976,1081.971189872678,26.425347920906653
2016-01-10 07:00:00,10818.627698392662,1064.9909389947018,26.010633516831252
2016-01-10 08:00:00,10008.968747565259,985.2877205878746,24.064014885456906
2016-01-10 09:00:00,9363.441747095803,921.7417306950401,22.512009704899214
2016-01-10 10:00:00,8871.045896021966,873.2700451530621,21.32816935244928
2016-01-10 11:00:00,8640.469107851553,850.5719546937266,20.773806220470934
2016-01-10 12:00:00,8654.990165121828,852.0014145890664,20.80871840244667
2016-01-10 13:00:00,8770.278559207032,863.3504598187342,21.085899968435843
2016-01-10 14:00:00,9010.0960201858,886.9582065751042,21.662479943489654
2016-01-10 15:00:00,9398.204278136764,925.1637710505507,22.59558735265931
2016-01-10 16:00:00,9778.83199143334,962.6329470950647,23.510709698386922
2016-01-10 17:00:00,9911.281635019779,975.6713540192249,23.829151115801963
2016-01-10 18:00:00,9921.402371905122,976.6676442493101,23.85348384869414
2016-01-10 19:00:00,9605.459368267038,945.5660622840375,23.093879404494807
2016-01-10 20:00:00,8651.029876775388,851.6115618903374,20.799196898271468
2016-01-10 21:00:00,6617.641826898529,651.4438595762352,15.910433476760154
2016-01-10 22:00:00,5276.864205609892,519.4570625731906,12.686875341000583
2016-01-10 23:00:00,3764.914121347417,370.619965591746,9.051776635890675
2016-01-11 00:00:00,3995.050877479336,393.2747390845561,9.605081822960663
2016-01-11 01:00:00,4082.177221100981,401.85149845659515,9.814554914815078
2016-01-11 02:00:00,4564.012303250984,449.2835768019623,10.973004589464479
2016-01-11 03:00:00,5608.6483626337285,552.1180553333794,13.484565801900718
2016-01-11 04:00:00,7380.657381645657,726.5554795313648,17.7449099478488
2016-01-11 05:00:00,8997.775123107995,885.7453315123917,21.6328574860557
2016-01-11 06:00:00,8786.55974463128,864.9531875801757,21.125043930045
2016-01-11 07:00:00,8661.590645699225,852.6511690869482,20.824587576072005
2016-01-11 08:00:00,7980.421050111824,785.5965049055524,19.186888857937507
2016-01-11 09:00:00,7483.624878653053,736.6916496983198,17.992469056404012
2016-01-11 10:00:00,7088.476108086203,697.7930137584661,17.042434528700664
2016-01-11 11:00:00,6885.6213383408585,677.8238921902339,16.554721925948726
2016-01-11 12:00:00,6874.180505340037,676.6976510605722,16.52721535833148
2016-01-11 13:00:00,7017.630949888804,690.8189821478687,16.87210539845541
2016-01-11 14:00:00,7220.045687595655,710.7447867495755,17.358760056298994
2016-01-11 15:00:00,7524.547858232917,740.7201275851866,18.090857932881082
2016-01-11 16:00:00,7807.928491022507,768.6162540275761,18.772174453862103
2016-01-11 17:00:00,7987.901594766208,786.3328933364851,19.20487392137955
2016-01-11 18:00:00,7963.259800610591,783.9071432110599,19.145629006511637
2016-01-11 19:00:00,7701.000705668672,758.0902311618919,18.515093841131687
2016-01-11 20:00:00,6929.624542190175,682.155588842779,16.66051641678429
2016-01-11 21:00:00,5297.1056793805765,521.4496430333613,12.735540806784943
2016-01-11 22:00:00,4208.906448187009,414.32678481592455,10.119243048421495
2016-01-11 23:00:00,4273.151125807009,420.6510619286402,10.273703005041417
2016-01-12 00:00:00,4510.768426593312,444.04222385238296,10.84499325555345
2016-01-12 01:00:00,4643.6581022182445,457.1239477430687,11.164492617876848
2016-01-12 02:00:00,5215.699752259343,513.436004226153,12.53982099873915
2016-01-12 03:00:00,6497.953112428391,639.6616446813129,15.622672461687424
2016-01-12 04:00:00,8853.004582443747,871.4940495255188,21.284793611206698
2016-01-12 05:00:00,10401.037293862657,1023.8831377620502,25.00664379880177
2016-01-12 06:00:00,10021.289644643068,986.5005956505872,24.09363734289087
2016-01-12 07:00:00,9713.267217697861,956.1787190827724,23.353075907041934
2016-01-12 08:00:00,9019.336692994159,887.8678628721386,21.684696786565123
2016-01-12 09:00:00,8316.605527520594,818.6906673309959,19.9951587679212
2016-01-12 10:00:00,8081.628418965249,795.5594072064058,19.430216186859298
2016-01-12 11:00:00,7833.890381293604,771.1719550525777,18.834593203455086
2016-01-12 12:00:00,7545.229364042096,742.7560250118828,18.1405813435738
2016-01-12 13:00:00,7445.782123342643,732.9663905771313,17.90148579428543
2016-01-12 14:00:00,7803.528170637576,768.1830843623217,18.761595004778545
2016-01-12 15:00:00,8259.401362516483,813.0594616826872,19.857625929834967
2016-01-12 16:00:00,8776.879039784431,864.000214316616,21.10176914206118
2016-01-12 17:00:00,9070.380409459365,892.8926309890908,21.807418395934373
2016-01-12 18:00:00,9028.577365802515,888.777519169173,21.70691362964059
2016-01-12 19:00:00,8821.322275672239,868.3752279356864,21.208621577805097
2016-01-12 20:00:00,7924.096949184701,780.0519331902948,19.05147190966799
2016-01-12 21:00:00,6226.453344678115,612.9350763351106,14.969920453232008
2016-01-12 22:00:00,4844.752743809615,476.9198014451991,11.647973440995363
2016-01-12 23:00:00,4989.523284473862,491.17108343207207,11.996037315844365
2016-01-13 00:00:00,5474.87862293181,538.9496975096429,13.16295054976061
2016-01-13 01:00:00,5255.302635723727,517.3345312134436,12.635036040491158
2016-01-13 02:00:00,5861.6667847672925,577.0253110855131,14.092884124205202
2016-01-13 03:00:00,7372.296772914286,725.7324571673811,17.72480899459004
2016-01-13 04:00:00,10222.824318272933,1006.3397663192433,24.578176110917745
2016-01-13 05:00:00,11177.693841803073,1100.3375836794683,26.87391656204943
2016-01-13 06:00:00,10516.325687947865,1035.232182991718,25.283825364790943
2016-01-13 07:00:00,10100.055379533344,994.2543326586427,24.283009481486527
2016-01-13 08:00:00,9545.615011031969,939.6749548365763,22.949998896958444
2016-01-13 09:00:00,8933.530445487993,879.421054399676,21.478397529435778
2016-01-13 10:00:00,8633.868627274158,849.922200195845,20.757937046845605
2016-01-13 11:00:00,8380.850205140592,825.0149444437113,20.149618724541117
2016-01-13 12:00:00,8309.565014904701,817.9975958665885,19.97823164938751
2016-01-13 13:00:00,8544.98215549854,841.172172957704,20.544232175357763
2016-01-13 14:00:00,8734.195932050596,859.7984685636475,20.999148485950684
2016-01-13 15:00:00,9265.314602511831,912.082047159865,22.276087990335917
2016-01-13 16:00:00,9780.592119587314,962.8062149611663,23.514941478020344
2016-01-13 17:00:00,9980.366665063204,982.4721177637203,23.995248466413795
2016-01-13 18:00:00,10009.408779603753,985.3310375544,24.065072830365267
2016-01-13 19:00:00,9854.077470015669,970.0401483709163,23.69161827771573
2016-01-13 20:00:00,8848.164230020322,871.0175628937388,21.273156217214787
2016-01-13 21:00:00,7056.793801314696,694.6741921686338,16.966262495299063
2016-01-13 22:00:00,5534.722980166879,544.840804957104,13.306831057296975
2016-01-13 23:00:00,4969.721842741671,489.22181993842673,11.948429794968359
2016-01-14 00:00:00,5280.82449395633,519.8469152719196,12.696396845175784
2016-01-14 01:00:00,5408.433785119344,532.4088355643,13.003200868598915
2016-01-14 02:00:00,6052.64068947332,595.824874557558,14.552032214431538
2016-01-14 03:00:00,7370.976676798808,725.6025062678049,17.721635159864974
2016-01-14 04:00:00,9691.705647811696,954.0561877230256,23.301236606532512
2016-01-14 05:00:00,11501.11739009554,1132.175554075674,27.651506069690814
2016-01-14 06:00:00,11253.819384462387,1107.8314188883712,27.056941031194956
2016-01-14 07:00:00,10978.79936040417,1080.7583148099654,26.395725463472694
2016-01-14 08:00:00,10246.146016313069,1008.6355655450919,24.634247191060588
2016-01-14 09:00:00,9629.661130384162,947.9484954429371,23.152066374454364
2016-01-14 10:00:00,9063.779928881966,892.242876491209,21.79154922230904
2016-01-14 11:00:00,8881.6066649458,874.309652349673,21.353560030249813
2016-01-14 12:00:00,8831.002980519088,869.3282011992461,21.231896365788916
2016-01-14 13:00:00,8922.529644525664,878.3381302365398,21.451948906726887
2016-01-14 14:00:00,9178.188258890186,903.5052877878259,22.066614898481497
2016-01-14 15:00:00,9645.502283769914,949.5079062378534,23.19015239115517
2016-01-14 16:00:00,10020.849612604576,986.4572786840617,24.09257939798251
2016-01-14 17:00:00,10302.910149278687,1014.223454226875,24.770722084238464
2016-01-14 18:00:00,10287.509027931424,1012.7073603984842,24.73369401244602
2016-01-14 19:00:00,9924.922628213066,977.0141799815137,23.861947407960987
2016-01-14 20:00:00,8942.77111829635,880.3307106967105,21.500614372511244
2016-01-14 21:00:00,6887.38146649483,677.9971600563357,16.558953705582148
2016-01-14 22:00:00,5467.398078277427,538.2133090787102,13.144965486318565
2016-01-14 23:00:00,4506.3681062083815,443.60905418712844,10.834413806469893
2016-01-15 00:00:00,4766.427040957833,469.2093814036691,11.459659247308064
2016-01-15 01:00:00,4879.075242812081,480.2985248341842,11.730493143847104
2016-01-15 02:00:00,5481.039071470715,539.5561350409992,13.17776177847759
2016-01-15 03:00:00,6731.170092829761,662.6196369398011,16.183383263115903
2016-01-15 04:00:00,8871.925960098952,873.356679086113,21.330285242265987
2016-01-15 05:00:00,10570.449628682523,1040.5601698743483,25.41395258851868
2016-01-15 06:00:00,10359.234250205809,1019.7680259421322,24.906139032507976
2016-01-15 07:00:00,10202.142812463753,1004.303868892547,24.528452700225028
2016-01-15 08:00:00,9395.564085905804,924.9038692513979,22.589239683209176
2016-01-15 09:00:00,8768.078399014568,863.133874986107,21.080610243894064
2016-01-15 10:00:00,8298.12418190388,816.8713547369268,19.950725081770262
2016-01-15 11:00:00,8084.7086432347005,795.8626259720838,19.437621801217787
2016-01-15 12:00:00,8102.309924774427,797.5953046331018,19.47993959755201
2016-01-15 13:00:00,8215.398158667167,808.7277650301423,19.751831438999407
2016-01-15 14:00:00,8448.175107030045,831.6424403221052,20.31148429551953
2016-01-15 15:00:00,8818.242051402787,868.0720091700082,21.201215963446604
2016-01-15 16:00:00,9197.109636545392,905.3679173484203,22.112106529540792
2016-01-15 17:00:00,9337.039824786214,919.1427127035132,22.44853301039788
2016-01-15 18:00:00,9361.681618941831,921.5684628289384,22.507777925265795
2016-01-15 19:00:00,9062.89986480498,892.1562425581583,21.78943333249233
2016-01-15 20:00:00,8155.553801432097,802.8366575826813,19.60795093146304
2016-01-15 21:00:00,6208.852063138389,611.2023976740927,14.927602656897784
2016-01-15 22:00:00,4926.5987029693415,484.97675721893273,11.844751193949511
2016-01-15 23:00:00,4431.562659664544,436.245169877802,10.65456317204944
2016-01-16 00:00:00,4689.421434221532,461.62891226171547,11.274518888345831
2016-01-16 01:00:00,4800.309507921807,472.54478782612875,11.541121005251448
2016-01-16 02:00:00,5395.672856003043,531.152643535062,12.9725204662566
2016-01-16 03:00:00,6622.922211360446,651.9636631745407,15.923128815660423
2016-01-16 04:00:00,8730.235643704158,859.4086158649184,20.98962698177548
2016-01-16 05:00:00,10406.317678324576,1024.4029413603557,25.019339137702037
2016-01-16 06:00:00,10197.30246004033,1003.8273822607669,24.516815306233113
2016-01-16 07:00:00,10045.051374721697,988.8397118429616,24.150766367942072
2016-01-16 08:00:00,9247.273288933611,910.3060515323216,22.232712249093332
2016-01-16 09:00:00,8627.268146696759,849.2724456979631,20.742067873220265
2016-01-16 10:00:00,8163.4743781249745,803.6163629801393,19.626993939813442
2016-01-16 11:00:00,7960.179576341137,783.6039244453817,19.138223392153147
2016-01-16 12:00:00,7971.62040934196,784.7301655750433,19.165729959770392
