,LT_P2HT_OTH,LT_STUR_BIO_CHP,LT_COMC_GAS_CHP
2016-01-04 14:00:00,739.3181036158638,932.610453295476,1757.0113205028406
2016-01-04 15:00:00,762.0640043878572,961.303196954577,1811.067625841458
2016-01-04 16:00:00,750.3094113714577,946.4754032515515,1783.132488183246
2016-01-04 17:00:00,752.2939530495513,948.9787969936209,1787.848810125542
2016-01-04 18:00:00,739.1654465637027,932.417884546086,1756.6485265072797
2016-01-04 19:00:00,695.5055296456485,877.3432222205636,1652.8894437767797
2016-01-04 20:00:00,599.026272679878,755.6397726061218,1423.6036385821076
2016-01-04 21:00:00,507.7373554875827,640.483660470938,1206.6528292365163
2016-01-04 22:00:00,556.2822980747899,701.7205227769389,1322.0213198249746
2016-01-04 23:00:00,555.6716698661457,700.9502477793791,1320.57014384273
2016-01-05 00:00:00,563.1518654220362,710.386116499486,1338.347049625228
2016-01-05 01:00:00,586.6610514548347,740.0417039055367,1394.2173249416512
2016-01-05 02:00:00,622.8407728169984,785.6804975109523,1480.199501889653
2016-01-05 03:00:00,787.863046203071,993.8473156014768,1872.3798110912992
2016-01-05 04:00:00,1013.3375122449108,1278.271358450417,2408.226542535176
2016-01-05 05:00:00,947.6949798156684,1195.4667962127432,2252.2251244438644
2016-01-05 06:00:00,916.2476270704964,1155.7976338384153,2177.489561358259
2016-01-05 07:00:00,874.8775659348576,1103.6115027537421,2079.1723885611773
2016-01-05 08:00:00,842.2089567723974,1062.4017903842953,2001.5344735110828
2016-01-05 09:00:00,811.5248892880305,1023.6954717569173,1928.6128804032835
2016-01-05 10:00:00,784.0466198990451,989.0330968667281,1863.3099612022693
2016-01-05 11:00:00,777.482366656121,980.7526406429608,1847.709819393138
2016-01-05 12:00:00,770.9181134131967,972.4721844191935,1832.1096775840072
2016-01-05 13:00:00,799.6176392194702,1008.6751093045019,1900.3149487495104
2016-01-05 14:00:00,836.7133028946002,1055.469315406257,1988.4738896708795
2016-01-05 15:00:00,856.5587196755341,1080.5032528269494,2035.6371090938342
2016-01-05 16:00:00,839.4611298334987,1058.935552895276,1995.0041815909808
2016-01-05 17:00:00,836.2553317381171,1054.8916091580875,1987.3855076841962
2016-01-05 18:00:00,819.768370104726,1034.0941842239738,1948.2037561635873
2016-01-05 19:00:00,770.0021711002304,971.3167719228537,1829.9329136106398
2016-01-05 20:00:00,674.2861993952654,850.576166055362,1602.4610783937744
2016-01-05 21:00:00,573.379887916825,723.288222708612,1362.6542473278278
2016-01-05 22:00:00,543.6117627454245,685.7373165775739,1291.9094181933958
2016-01-05 23:00:00,542.8484774846193,684.7744728306241,1290.0954482155898
2016-01-06 00:00:00,550.0233589361877,693.8252040519512,1307.146766006966
2016-01-06 01:00:00,572.1586314995369,721.7476727134926,1359.7518953633385
2016-01-06 02:00:00,607.4224105487347,766.2310538225685,1443.5573083379732
2016-01-06 03:00:00,771.5287416218408,973.242459416753,1833.5608535662516
2016-01-06 04:00:00,997.7664929244858,1258.629346012643,2371.2215549879343
2016-01-06 05:00:00,928.7655053477007,1171.5882712883906,2207.238668994277
2016-01-06 06:00:00,899.6080083849442,1134.8076401549122,2137.9450158420896
2016-01-06 07:00:00,856.2534055712119,1080.1181153281696,2034.911521102712
2016-01-06 08:00:00,825.569338086845,1041.4117967007915,1961.9899279949127
2016-01-06 09:00:00,793.9693282895122,1001.5500655770743,1886.8915709137468
2016-01-06 10:00:00,766.4910589005269,966.8876906868851,1821.5886517127324
2016-01-06 11:00:00,758.2475780838314,956.4889782198285,1801.9977759524284
2016-01-06 12:00:00,752.5992671538731,949.3639344924007,1788.5743981166643
2016-01-06 13:00:00,782.520049377435,987.1074093728288,1859.6820212466573
2016-01-06 14:00:00,817.9364854787938,1031.7833592312948,1943.8502282168536
2016-01-06 15:00:00,837.9345593118885,1057.0098654013766,1991.376241635369
2016-01-06 16:00:00,820.3789983133701,1034.8644592215337,1949.6549321458324
2016-01-06 17:00:00,819.0050848439208,1033.1313404770242,1946.3897861857815
2016-01-06 18:00:00,802.5181232105297,1012.333915542911,1907.2080346651735
2016-01-06 19:00:00,750.1567543192969,946.2828345021617,1782.7696941876852
2016-01-06 20:00:00,655.2040678751367,826.5050723816194,1557.1118289486253
2016-01-06 21:00:00,558.1141827007223,704.031347769618,1326.3748477717088
2016-01-06 22:00:00,503.4629580270738,635.0917354880198,1196.494597360803
2016-01-06 23:00:00,503.4629580270738,635.0917354880198,1196.494597360803
2016-01-07 00:00:00,510.9431535829642,644.5276042081268,1214.2715031433013
2016-01-07 01:00:00,532.4677979376694,671.6797978721082,1265.425456517429
2016-01-07 02:00:00,569.1054904563164,717.8962977256938,1352.4960154521145
2016-01-07 03:00:00,727.7161676516256,917.9752283418405,1729.4389768401902
2016-01-07 04:00:00,937.1616432165574,1182.1795525048371,2227.192338750142
2016-01-07 05:00:00,871.6717678394759,1099.5675590165533,2071.553714654392
2016-01-07 06:00:00,846.0253830764229,1067.2160091190435,2010.6043234001122
2016-01-07 07:00:00,805.8765783580724,1016.5704280294894,1915.1895025675194
2016-01-07 08:00:00,776.7190813953158,979.7897968960112,1845.8958494153323
2016-01-07 09:00:00,746.6456421195932,941.853753266193,1774.4254322897777
2016-01-07 10:00:00,722.2205137738287,911.0427533638027,1716.3783929999875
2016-01-07 11:00:00,713.6717188528108,900.2589033979663,1696.061929248561
2016-01-07 12:00:00,709.549978444463,895.0595471644378,1686.2664913684089
2016-01-07 13:00:00,736.1123055204822,928.5665095582872,1749.3926465960558
2016-01-07 14:00:00,769.2388858394256,970.3539281759041,1828.118943632834
2016-01-07 15:00:00,787.7103891509099,993.6547468520866,1872.0170170957376
2016-01-07 16:00:00,772.9026550912902,974.9755781612625,1836.8259995263024
2016-01-07 17:00:00,771.3760845696798,973.0498906673632,1833.1980595706905
2016-01-07 18:00:00,753.9731806233225,951.0970532369103,1791.8395440767151
2016-01-07 19:00:00,701.6118117320896,885.0459721961608,1667.4012035992266
2016-01-07 20:00:00,610.0175804354722,769.5047225621973,1449.724806262513
2016-01-07 21:00:00,517.5074068258886,652.8080604318942,1229.8716449524325
2016-01-07 22:00:00,489.41850922825915,617.3754105441453,1163.1175497691734
2016-01-07 23:00:00,489.5711662804202,617.5679792935352,1163.4803437647347
2016-01-08 00:00:00,497.05136183631066,627.0038480136424,1181.2572495472332
2016-01-08 01:00:00,518.5760061910157,654.1560416776238,1232.4112029213607
2016-01-08 02:00:00,555.6716698661457,700.9502477793791,1320.57014384273
2016-01-08 03:00:00,714.129690009294,900.836609646136,1697.1503112352445
2016-01-08 04:00:00,925.8650213566413,1167.929465049982,2200.3455830786143
2016-01-08 05:00:00,856.2534055712119,1080.1181153281696,2034.911521102712
2016-01-08 06:00:00,830.7596778603202,1047.9591341800497,1974.3249238439935
2016-01-08 07:00:00,791.2215013506135,998.0838280880553,1880.361278993645
2016-01-08 08:00:00,762.3693184921792,961.6883344533569,1811.7932138325807
2016-01-08 09:00:00,732.6011933207785,924.1374283223188,1741.0483846981485
2016-01-08 10:00:00,708.6340361314969,893.9041346680983,1684.0897273950418
2016-01-08 11:00:00,699.7799271061572,882.7351472034818,1663.047675652493
2016-01-08 12:00:00,696.1161578542925,878.113497218123,1654.3406197590239
2016-01-08 13:00:00,722.0678567216673,910.8501846144128,1716.0155990044263
2016-01-08 14:00:00,754.8891229362886,952.2524657332497,1794.016308050082
2016-01-08 15:00:00,773.9712544564172,976.3235594069923,1839.365557495231
2016-01-08 16:00:00,758.5528921881532,956.8741157186083,1802.7233639435506
2016-01-08 17:00:00,758.0949210316703,956.2964094704386,1801.6349819568673
2016-01-08 18:00:00,739.928731824508,933.3807282930359,1758.4624964850857
2016-01-08 19:00:00,686.8040776724697,866.366803505337,1632.2101860297917
2016-01-08 20:00:00,597.3470451061067,753.5215163628325,1419.6129046309345
2016-01-08 21:00:00,503.92092918355695,635.6694417361896,1197.5829793474866
2016-01-08 22:00:00,376.60494768125864,475.0671047449802,895.0127870494545
2016-01-08 23:00:00,381.1846592460896,480.84416722667845,905.8966069162904
2016-01-09 00:00:00,390.34408237575127,492.39829219007476,927.6642466499616
2016-01-09 01:00:00,411.1054414696512,518.5876421071065,977.0042300462834
2016-01-09 02:00:00,458.88709879605335,578.8616606661575,1090.5587506569357
2016-01-09 03:00:00,603.4533271925478,761.2242663384299,1434.124664453382
2016-01-09 04:00:00,741.3026452939571,935.113847037545,1761.7276424451359
2016-01-09 05:00:00,699.6272700539961,882.5425784540919,1662.6848816569316
2016-01-09 06:00:00,690.3151898721734,870.7958847413054,1640.554447927699
2016-01-09 07:00:00,663.7528627961543,837.288922347456,1577.428292700052
2016-01-09 08:00:00,638.8697632939065,805.900216196896,1518.2928714235782
2016-01-09 09:00:00,613.5286926351757,773.9338037981659,1458.0690681604203
2016-01-09 10:00:00,597.9576733147509,754.2917913603923,1421.0640806131794
2016-01-09 11:00:00,588.340279028606,742.159960148826,1398.2080588928243
2016-01-09 12:00:00,593.8359329064031,749.0924351268638,1411.268642733027
2016-01-09 13:00:00,604.827240661997,762.9573850829394,1437.3898104134325
2016-01-09 14:00:00,629.0997119556008,793.57581623594,1495.0740557076622
2016-01-09 15:00:00,640.701647919839,808.2110411895752,1522.6463993703123
2016-01-09 16:00:00,640.2436767633558,807.6333349414053,1521.5580173836288
2016-01-09 17:00:00,633.8320805725926,799.545447467028,1506.320669570059
2016-01-09 18:00:00,611.5441509570824,771.4304100560969,1453.3527462181253
2016-01-09 19:00:00,557.0455833355951,702.6833665238885,1323.8352898027804
2016-01-09 20:00:00,465.4513520389776,587.1421168899249,1106.1588924660668
2016-01-09 21:00:00,390.49673942791236,492.59086093946473,928.0270406455228
2016-01-09 22:00:00,339.5092840061286,428.27289864322495,806.8538461280854
2016-01-09 23:00:00,345.7682231447309,436.1682173682124,821.7283999460941
2016-01-10 00:00:00,353.24841870062124,445.6040860883195,839.5053057285925
2016-01-10 01:00:00,374.4677489510043,472.37114225352104,889.9336711115978
2016-01-10 02:00:00,428.35568836384755,540.3479107881697,1017.9999515446978
2016-01-10 03:00:00,568.4948622476722,717.126022728134,1351.0448394698699
2016-01-10 04:00:00,673.064942977977,849.0356160602421,1599.5587264292842
2016-01-10 05:00:00,639.6330485547118,806.8630599438455,1520.106841401384
2016-01-10 06:00:00,625.588599755897,789.1467349999712,1486.7297938097545
2016-01-10 07:00:00,606.6591252879294,765.2682100756189,1441.7433383601674
2016-01-10 08:00:00,585.4397950375464,738.5011539104173,1391.314972977162
2016-01-10 09:00:00,564.5257788914855,712.1192352439955,1341.6121955852789
2016-01-10 10:00:00,552.1605576664421,696.5211665434105,1312.2258819448225
2016-01-10 11:00:00,542.6958204324584,684.5819040812341,1289.7326542200287
2016-01-10 12:00:00,548.9547595710605,692.4772228062217,1304.6072080380375
2016-01-10 13:00:00,553.0764999794084,697.67657903975,1314.4026459181894
2016-01-10 14:00:00,577.3489712730119,728.2950101927503,1372.0868912124185
2016-01-10 15:00:00,589.1035642894111,743.1228038957757,1400.0220288706303
2016-01-10 16:00:00,591.2407630196656,745.8187663872349,1405.1011448084869
2016-01-10 17:00:00,584.0658815680972,736.7680351659078,1388.049827017111
2016-01-10 18:00:00,564.3731218393244,711.9266664946056,1341.2494015897175
2016-01-10 19:00:00,512.4697241045745,646.4532917020261,1217.899443098913
2016-01-10 20:00:00,421.9440921730843,532.2600233137922,1002.7626037311278
2016-01-10 21:00:00,352.6377904919771,444.8338110907598,838.0541297463478
2016-01-10 22:00:00,316.4580691298132,399.1950174853441,752.0719527983458
2016-01-10 23:00:00,325.617492259475,410.74914244874054,773.8395925320173
2016-01-11 00:00:00,331.113146137272,417.68161742677825,786.9001763722199
2016-01-11 01:00:00,355.38561743087564,448.3000485797787,844.5844216664492
2016-01-11 02:00:00,411.7160696782954,519.3579171046663,978.4554060285282
2016-01-11 03:00:00,549.8707018840266,693.6326353025614,1306.7839720114048
2016-01-11 04:00:00,618.1084042000066,779.7108662798643,1468.9528880272564
2016-01-11 05:00:00,584.5238527245804,737.3457414140776,1389.1382090037946
2016-01-11 06:00:00,574.7538013862744,725.0213414531213,1365.9193932878784
2016-01-11 07:00:00,555.5190128139848,700.757679029989,1320.2073498471686
2016-01-11 08:00:00,536.131567189534,676.3014478574668,1274.1325124108976
2016-01-11 09:00:00,519.6446055561429,655.5040229233533,1234.950760890289
2016-01-11 10:00:00,507.5846984354216,640.2910917215481,1206.2900352409551
2016-01-11 11:00:00,502.08904455762456,633.3586167435103,1193.2294514007524
2016-01-11 12:00:00,508.80595485270993,641.8316417166676,1209.1923872054444
2016-01-11 13:00:00,518.7286632431767,654.3486104270137,1232.7739969169218
2016-01-11 14:00:00,539.9479934935598,681.1156665922152,1283.2023622999272
2016-01-11 15:00:00,555.3663557618237,700.5651102805991,1319.8445558516075
2016-01-11 16:00:00,557.9615256485612,703.838779020228,1326.0120537761475
2016-01-11 17:00:00,551.702586509959,695.9434602952406,1311.137499958139
2016-01-11 18:00:00,534.1470255114407,673.7980541153976,1269.416190468602
2016-01-11 19:00:00,487.5866246023268,615.0645855514662,1158.7640218224394
2016-01-11 20:00:00,397.82427793164175,501.83416091018177,945.4411524324598
2016-01-11 21:00:00,331.57111729375515,418.25932367494823,787.9885583589038
2016-01-11 22:00:00,309.43584473040596,390.336855013407,735.3834290025312
2016-01-11 23:00:00,319.0532390165508,402.4686862249731,758.2394507228861
2016-01-12 00:00:00,326.99140572892424,412.48226119324994,777.1047384920679
2016-01-12 01:00:00,349.27933534443446,440.59729860418105,830.0726618440015
2016-01-12 02:00:00,400.72476192270125,505.49296714859065,952.3342383481224
2016-01-12 03:00:00,535.9789101373731,676.1088791080768,1273.7697184153365
2016-01-12 04:00:00,632.1528529988213,797.4271912237385,1502.3299356188857
2016-01-12 05:00:00,605.7431829749632,764.1127975792791,1439.5665743868
2016-01-12 06:00:00,594.4465611150472,749.8627101244238,1412.7198187152721
2016-01-12 07:00:00,575.5170866470795,725.9841852000711,1367.7333632656844
2016-01-12 08:00:00,552.7711858750862,697.2914415409701,1313.6770579270672
2016-01-12 09:00:00,529.5673139466097,668.0209916336994,1258.5323706017664
2016-01-12 10:00:00,518.2706920866937,653.7709041788439,1231.6856149302384
2016-01-12 11:00:00,512.4697241045745,646.4532917020261,1217.899443098913
2016-01-12 12:00:00,516.8967786172444,652.0377854343345,1228.4204689701878
2016-01-12 13:00:00,523.3083748080076,660.125672908712,1243.6578167837577
2016-01-12 14:00:00,543.7644197975856,685.9298853269637,1292.272212188957
2016-01-12 15:00:00,558.1141827007223,704.031347769618,1326.3748477717088
2016-01-12 16:00:00,561.3199807961039,708.0752915068067,1333.9935216784938
2016-01-12 17:00:00,555.0610416575016,700.1799727818192,1319.1189678604849
2016-01-12 18:00:00,532.7731120419913,672.0649353708881,1266.1510445085512
2016-01-12 19:00:00,483.159570089657,609.4800918191578,1148.2429959511646
2016-01-12 20:00:00,392.7865952103278,495.47939218031377,933.4689505789405
2016-01-12 21:00:00,325.00686405083087,409.9788674511808,772.3884165497725
2016-01-12 22:00:00,337.52474232803525,425.7695049011558,802.1375241857901
2016-01-12 23:00:00,347.4474507185022,438.28647361150183,825.7191338972673
2016-01-13 00:00:00,356.1489026916808,449.2628923267284,846.3983916442552
2016-01-13 01:00:00,379.20011756799624,478.3407734846091,901.1802849739945
2016-01-13 02:00:00,432.1721146678733,545.1621295229181,1027.0698014337274
2016-01-13 03:00:00,574.4484872819523,724.6362039543416,1365.1938052967562
2016-01-13 04:00:00,678.4079398036131,855.7755222888902,1612.2565162739263
2016-01-13 05:00:00,649.8610710495007,819.7651661529716,1544.4140391039837
2016-01-13 06:00:00,643.6021319108985,811.869847427984,1529.539485285975
2016-01-13 07:00:00,619.7876317737779,781.8291225231534,1472.943621978429
2016-01-13 08:00:00,595.6678175323354,751.4032601195431,1415.6221706797614
2016-01-13 09:00:00,572.0059744473758,721.5551039641025,1359.389101367777
2016-01-13 10:00:00,559.3354391180105,705.5718977647376,1329.2771997361986
2016-01-13 11:00:00,550.9393012491539,694.9806165482908,1309.3235299803328
2016-01-13 12:00:00,557.503554492078,703.2610727720582,1324.9236717894642
2016-01-13 13:00:00,565.5943782566127,713.467216489725,1344.151753554207
2016-01-13 14:00:00,586.5083944026737,739.8491351561466,1393.8545309460899
2016-01-13 15:00:00,598.4156444712339,754.869497608562,1422.152462599863
2016-01-13 16:00:00,598.720958575556,755.254635107342,1422.8780505909854
2016-01-13 17:00:00,592.3093623847927,747.1667476329643,1407.640702777415
2016-01-13 18:00:00,570.4794039257656,719.6294164702031,1355.7611614121652
2016-01-13 19:00:00,514.9122369391511,649.5343916922652,1223.704147027892
2016-01-13 20:00:00,420.8754928079571,530.9120420680626,1000.2230457621995
2016-01-13 21:00:00,351.721848179011,443.67839859442006,835.8773657729805
2016-01-13 22:00:00,335.0822294934588,422.6884049109168,796.332820256811
2016-01-13 23:00:00,344.69962377960366,434.8202361224829,819.1888419771659
2016-01-14 00:00:00,353.4010757527823,445.79665483770947,839.8680997241537
2016-01-14 01:00:00,376.7576047334198,475.2596734943702,895.3755810450157
2016-01-14 02:00:00,429.2716306768137,541.5033232845093,1020.176715518065
2016-01-14 03:00:00,571.0900321344097,720.3996914677629,1357.2123373944098
2016-01-14 04:00:00,674.5915134995873,850.9613035541416,1603.1866663848962
2016-01-14 05:00:00,646.349958849797,815.336084917003,1536.0697772060764
2016-01-14 06:00:00,639.7857056068729,807.0556286932356,1520.4696353969453
2016-01-14 07:00:00,615.8185484175912,776.8223350390151,1463.5109780938385
2016-01-14 08:00:00,592.0040482804707,746.7816101341847,1406.915114786293
2016-01-14 09:00:00,568.4948622476722,717.126022728134,1351.0448394698699
2016-01-14 10:00:00,556.1296410226288,701.5279540275487,1321.6585258294133
2016-01-14 11:00:00,547.8861602059333,691.1292415604921,1302.0676500691093
2016-01-14 12:00:00,554.1450993445355,699.0245602854797,1316.942203887118
2016-01-14 13:00:00,562.388580161231,709.4232727525363,1336.533079647422
2016-01-14 14:00:00,583.149939255131,735.612622669568,1385.8730630437437
2016-01-14 15:00:00,595.0571893236913,750.6329851219833,1414.1709946975166
2016-01-14 16:00:00,595.6678175323354,751.4032601195431,1415.6221706797614
2016-01-14 17:00:00,589.1035642894111,743.1228038957757,1400.0220288706303
2016-01-14 18:00:00,567.4262628825451,715.7780414824044,1348.5052815009415
2016-01-14 19:00:00,512.0117529480915,645.8755854538564,1216.8110611122297
2016-01-14 20:00:00,418.4329799733807,527.8309420778236,994.4183418332206
2016-01-14 21:00:00,349.1266782922734,440.40472985479124,829.7098678484406
2016-01-14 22:00:00,333.55565897184846,420.76271741701737,792.7048803011991
2016-01-14 23:00:00,343.32571031015436,433.08711737797347,815.9236960171152
2016-01-15 00:00:00,351.87450523117195,443.87096734381004,836.2401597685417
2016-01-15 01:00:00,374.7730630553263,472.75627975230094,890.6592591027202
2016-01-15 02:00:00,426.9817748943983,538.6147920436601,1014.7348055846471
2016-01-15 03:00:00,567.273605830384,715.5854727330144,1348.1424875053801
2016-01-15 04:00:00,669.8591448825955,844.9916723230536,1591.9400525224996
2016-01-15 05:00:00,641.6175902328051,809.3664536859148,1524.8231633436797
2016-01-15 06:00:00,635.663965198525,801.8562724597073,1510.6741975167934
2016-01-15 07:00:00,612.1547791657265,772.2006850536565,1454.8039222003697
2016-01-15 08:00:00,588.340279028606,742.159960148826,1398.2080588928243
2016-01-15 09:00:00,564.9837500479686,712.6969414921654,1342.7005775719624
2016-01-15 10:00:00,552.4658717707641,696.9063040421902,1312.9514699359447
2016-01-15 11:00:00,544.0697339019076,686.3150228257437,1292.9978001800796
2016-01-15 12:00:00,550.633987144832,694.595479049511,1308.5979419892105
2016-01-15 13:00:00,558.7248109093664,704.8016227671777,1327.8260237539535
2016-01-15 14:00:00,579.3335129511053,730.7984039348196,1376.803213154714
2016-01-15 15:00:00,590.9354489153434,745.4336288884549,1404.3755568173644
2016-01-15 16:00:00,591.2407630196656,745.8187663872349,1405.1011448084869
2016-01-15 17:00:00,584.8291668289023,737.7308789128575,1389.8637969949173
2016-01-15 18:00:00,563.3045224741973,710.578685248876,1338.7098436207893
2016-01-15 19:00:00,508.3479836962267,641.2539354684978,1208.1040052187611
2016-01-15 20:00:00,415.6851530344821,524.3647045888047,987.888049913119
2016-01-15 21:00:00,347.4474507185022,438.28647361150183,825.7191338972673
2016-01-15 22:00:00,336.456142962908,424.42152365542626,799.5979662168618
2016-01-15 23:00:00,343.47836736231534,433.2796861273634,816.2864900126764
2016-01-16 00:00:00,352.9431045962991,445.2189485895396,838.77971773747
2016-01-16 01:00:00,374.16243484668223,471.9860047547412,889.2080831204754
2016-01-16 02:00:00,424.6919191119828,535.726260802811,1009.2928956512291
2016-01-16 03:00:00,560.8620096396207,707.4975852586368,1332.90513969181
2016-01-16 04:00:00,668.6378884653074,843.4511223279342,1589.0377005580103
2016-01-16 05:00:00,638.7171062417456,805.707647447506,1517.930077428017
2016-01-16 06:00:00,635.511308146364,801.6637037103171,1510.3114035212318
2016-01-16 07:00:00,612.6127503222096,772.7783913018264,1455.8923041870537
2016-01-16 08:00:00,590.0195066023774,744.2782163921154,1402.1987928439974
2016-01-16 09:00:00,566.8156346739008,715.0077664848445,1347.0541055186964
2016-01-16 10:00:00,554.6030705010186,699.6022665336493,1318.0305858738013
