,FI_P2HT_OTH,FI_STUR_BIO_CHP,FI_COMC_GAS_CHP
2016-03-04 16:00:00,4796.779288687918,6104.068247691766,454.75931678673265
2016-03-04 17:00:00,4738.99101252948,6030.530659164517,449.2806913586107
2016-03-04 18:00:00,4565.626184054166,5809.917893582767,432.84481507424476
2016-03-04 19:00:00,4133.623583016086,5260.179579348573,391.88874937377216
2016-03-04 20:00:00,3433.821653438901,4369.657318280781,325.5439316893197
2016-03-04 21:00:00,2910.555860174995,3703.7834221651356,275.93564656272764
2016-03-04 22:00:00,2610.691085718709,3322.195081697517,247.5069255911924
2016-03-04 23:00:00,2679.4027555412426,3409.6330680561373,254.0211448502399
2016-03-05 00:00:00,2738.6005018498863,3484.9642563035636,259.6333952888038
2016-03-05 01:00:00,2922.183988914193,3718.5806198565942,277.0380528988741
2016-03-05 02:00:00,3290.7604331930115,4187.606946682832,311.9809931294568
2016-03-05 03:00:00,4365.481422724941,5555.22673331766,413.870063591481
2016-03-05 04:00:00,5185.793050144723,6599.101770460569,491.63981966872433
2016-03-05 05:00:00,5022.999247795951,6391.941002780147,476.2061309626735
2016-03-05 06:00:00,5000.447725392658,6363.243407257317,474.0681307956015
2016-03-05 07:00:00,4798.541126375676,6106.310247341988,454.9263480497852
2016-03-05 08:00:00,4586.768236307253,5836.82188938542,434.8491902308748
2016-03-05 09:00:00,4419.393655970313,5623.831922614423,418.98122024088747
2016-03-05 10:00:00,4308.045514104054,5482.137544720454,408.4248444159695
2016-03-05 11:00:00,4216.782321878228,5366.001962839004,399.77262498985004
2016-03-05 12:00:00,4256.952221159094,5417.119554864044,403.5809377874471
2016-03-05 13:00:00,4293.950812601996,5464.201547518685,407.08859431154957
2016-03-05 14:00:00,4441.240443298503,5651.632718277163,421.0524079027384
2016-03-05 15:00:00,4536.0273108998435,5772.2522994590545,430.03868985496285
2016-03-05 16:00:00,4512.066318346345,5741.761104216048,427.76706467744884
2016-03-05 17:00:00,4457.44935002587,5672.259115059197,422.5890955228214
2016-03-05 18:00:00,4298.179223052613,5469.582346679216,407.48946934287557
2016-03-05 19:00:00,3891.194717180687,4951.680427478159,368.9052475777484
2016-03-05 20:00:00,3213.591942469244,4089.407362003152,304.6650238077574
2016-03-05 21:00:00,2716.0489794465934,3456.2666607807346,257.4953951217318
2016-03-05 22:00:00,2557.1312200108882,3254.038292330798,242.42917519439646
2016-03-05 23:00:00,2606.8150428056433,3317.2626824670306,247.1394568124769
2016-03-06 00:00:00,2676.231447703279,3405.597468685739,253.72048857674534
2016-03-06 01:00:00,2842.548925427565,3617.242235666604,269.4882398089012
