,IE_P2HT_OTH,IE_STUR_BIO_CHP,IE_COMC_GAS_CHP
2016-12-15 04:00:00,1580.2672972922958,24.134294281286326,7.9499833697216475
2016-12-15 05:00:00,2112.6825957566057,32.26549304431422,10.628449712617654
2016-12-15 06:00:00,2502.561515104486,38.219835445586604,12.589846325919451
2016-12-15 07:00:00,2430.2452639351204,37.115400967931244,12.226038889581213
2016-12-15 08:00:00,2392.0958212892533,36.532771765226094,12.034117285483942
2016-12-15 09:00:00,2295.464540741203,35.05699120233009,11.5479861893914
2016-12-15 10:00:00,2191.916053559562,33.47556908070183,11.027056121127373
2016-12-15 11:00:00,2093.3982621114415,31.970977183606117,10.531434396260789
2016-12-15 12:00:00,2029.8857284757385,31.00099559888271,10.211916560868076
2016-12-15 13:00:00,2031.1434024091184,31.02020315501585,10.218243646717438
2016-12-15 14:00:00,2045.3970403207616,31.237888791191402,10.289950619676858
2016-12-15 15:00:00,2082.498421355479,31.80451169711893,10.476599652232995
2016-12-15 16:00:00,2161.1030421917453,33.004983955439975,10.872042517818036
2016-12-15 17:00:00,2231.74239478327,34.08380835825116,11.227413839690461
2016-12-15 18:00:00,2246.6248696616026,34.31109777249328,11.302284355574558
2016-12-15 19:00:00,2218.327206160547,33.87892775949769,11.159924923963944
2016-12-15 20:00:00,2124.0016611570277,32.438361049512444,10.685393485261898
2016-12-15 21:00:00,1936.6082450833692,29.57643518567507,9.742657693707162
2016-12-15 22:00:00,1531.427626212696,23.388400851449514,7.704281535904809
2016-12-15 23:00:00,1263.5430784027003,19.297191395091385,6.356612249990992
2016-12-16 00:00:00,852.9125391540459,13.02592431762224,4.290818720174743
2016-12-16 01:00:00,902.5906595225659,13.78462278488114,4.540738611224487
2016-12-16 02:00:00,923.7615040678003,14.107949979788941,4.647244556355392
2016-12-16 03:00:00,1037.5809950387136,15.846233809837816,5.21984582572253
2016-12-16 04:00:00,1280.731288825564,19.559694662244254,6.4430824232655866
2016-12-16 05:00:00,1706.8731399192416,26.06785493202209,8.586910011890618
2016-12-16 06:00:00,2045.3970403207616,31.237888791191402,10.289950619676858
2016-12-16 07:00:00,2005.7803114192834,30.632850772997593,10.090647415421998
2016-12-16 08:00:00,1960.713662139824,29.94458001156019,9.863926839153242
2016-12-16 09:00:00,1808.3255038785828,27.61726446009512,9.097294937072377
2016-12-16 10:00:00,1686.1215200184674,25.750930255825327,8.482513095376165
2016-12-16 11:00:00,1597.8747323596194,24.40320006715024,8.038562571612697
2016-12-16 12:00:00,1555.5330432691505,23.756545677334632,7.825550681350887
2016-12-16 13:00:00,1547.7773873466392,23.63809908118029,7.786533651946497
2016-12-16 14:00:00,1566.2232717028828,23.91980990446629,7.8793309110704515
2016-12-16 15:00:00,1602.2765911264503,24.470426513616218,8.060707372085458
2016-12-16 16:00:00,1672.7063313957447,25.546049657071876,8.415024179649654
2016-12-16 17:00:00,1747.9571550763303,26.695301765704553,8.793594816303065
2016-12-16 18:00:00,1771.2241228438652,27.050641554167587,8.910645904516239
