,PowerCapacity,Unit,Zone,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency
19,135.0,Qurrayah GT-08,SA_EOA,GTUR,GAS,0.31854212559136214,48.0,48.0,0.15748,0.15748,8652.727910299998,1887.3093268999996,0,0.5185185185185185,0.2559,0.6,0.5001332455464089,,,,,,
20,135.0,Qurrayah GT-09,SA_EOA,GTUR,GAS,0.31854212559136214,48.0,48.0,0.15748,0.15748,8652.727910299998,1887.3093268999996,0,0.5185185185185185,0.2559,0.6,0.5001332455464089,,,,,,
21,135.0,Qurrayah GT-10,SA_EOA,GTUR,GAS,0.31854212559136214,48.0,48.0,0.15748,0.15748,8652.727910299998,1887.3093268999996,0,0.5185185185185185,0.2559,0.6,0.5001332455464089,,,,,,
22,135.0,Qurrayah GT-11,SA_EOA,GTUR,GAS,0.31854212559136214,48.0,48.0,0.15748,0.15748,8652.727910299998,1887.3093268999996,0,0.5185185185185185,0.2559,0.6,0.5001332455464089,,,,,,
23,135.0,Qurrayah GT-12,SA_EOA,GTUR,GAS,0.31854212559136214,48.0,48.0,0.15748,0.15748,8652.727910299998,1887.3093268999996,0,0.5185185185185185,0.2559,0.6,0.5001332455464089,,,,,,
24,135.0,Qurrayah GT-13,SA_EOA,GTUR,GAS,0.31854212559136214,48.0,48.0,0.15748,0.15748,8652.727910299998,1887.3093268999996,0,0.5185185185185185,0.2559,0.6,0.5001332455464089,,,,,,
25,135.0,Qurrayah GT-14,SA_EOA,GTUR,GAS,0.31854212559136214,48.0,48.0,0.15748,0.15748,8652.727910299998,1887.3093268999996,0,0.5185185185185185,0.2559,0.6,0.5001332455464089,,,,,,
26,135.0,Qurrayah GT-15,SA_EOA,GTUR,GAS,0.31854212559136214,48.0,48.0,0.15748,0.15748,8652.727910299998,1887.3093268999996,0,0.5185185185185185,0.2559,0.6,0.5001332455464089,,,,,,
27,135.0,Qurrayah GT-16,SA_EOA,GTUR,GAS,0.31854212559136214,48.0,48.0,0.15748,0.15748,8652.727910299998,1887.3093268999996,0,0.5185185185185185,0.2559,0.6,0.5001332455464089,,,,,,
28,135.0,Qurrayah GT-17,SA_EOA,GTUR,GAS,0.31854212559136214,48.0,48.0,0.15748,0.15748,8652.727910299998,1887.3093268999996,0,0.5185185185185185,0.2559,0.6,0.5001332455464089,,,,,,
29,135.0,Qurrayah GT-18,SA_EOA,GTUR,GAS,0.31854212559136214,48.0,48.0,0.15748,0.15748,8652.727910299998,1887.3093268999996,0,0.5185185185185185,0.2559,0.6,0.5001332455464089,,,,,,
30,665.0,Qurrayah CC-1,SA_EOA,COMC,GAS,0.4544131744218009,48.0,48.0,0.1,0.1,102145.40750664315,340.0637477223776,0,0.2887218045112782,0.5121536713286714,0.8741258741258742,0.3460673113666515,,,,,,
31,665.0,Qurrayah CC-2,SA_EOA,COMC,GAS,0.4544131744218009,48.0,48.0,0.1,0.1,102145.40750664315,340.0637477223776,0,0.2887218045112782,0.5121536713286714,0.8741258741258742,0.3460673113666515,,,,,,
32,665.0,Qurrayah CC-3,SA_EOA,COMC,GAS,0.4544131744218009,48.0,48.0,0.1,0.1,102145.40750664315,340.0637477223776,0,0.2887218045112782,0.5121536713286714,0.8741258741258742,0.3460673113666515,,,,,,
33,665.0,Qurrayah CC-4,SA_EOA,COMC,GAS,0.4544131744218009,48.0,48.0,0.1,0.1,102145.40750664315,340.0637477223776,0,0.2887218045112782,0.5121536713286714,0.8741258741258742,0.3460673113666515,,,,,,
34,665.0,Qurrayah CC-5,SA_EOA,COMC,GAS,0.4544131744218009,48.0,48.0,0.1,0.1,102145.40750664315,340.0637477223776,0,0.2887218045112782,0.5121536713286714,0.8741258741258742,0.3460673113666515,,,,,,
35,665.0,Qurrayah CC-6,SA_EOA,COMC,GAS,0.4544131744218009,48.0,48.0,0.1,0.1,102145.40750664315,340.0637477223776,0,0.2887218045112782,0.5121536713286714,0.8741258741258742,0.3460673113666515,,,,,,
36,10.1,Dammam GT-03,SA_EOA,GTUR,GAS,0.08851185976050885,11.789473684210524,10.0,0.22462,0.22462,8652.727910299998,1887.3093268999996,0,0.49504950495049505,0.2559,0.6,0.5001332455464089,,,,,,
37,7.1,Dammam GT-04,SA_EOA,GTUR,GAS,0.1502030346346125,11.789473684210524,10.0,0.16296,0.16296,8652.727910299998,1887.3093268999996,0,0.7042253521126761,0.2559,0.6,0.5001332455464089,,,,,,
38,7.3,Dammam GT-05,SA_EOA,GTUR,GAS,0.1470562686371887,11.789473684210524,10.0,0.16296,0.16296,8652.727910299998,1887.3093268999996,0,0.684931506849315,0.2559,0.6,0.5001332455464089,,,,,,
39,73.85304970760238,Dammam GT-06,SA_EOA,GTUR,GAS,0.08851185976050885,11.789473684210524,10.0,0.16304,0.16304,8652.727910299998,1887.3093268999996,0,0.3960211126711261,0.2559,0.6,0.5001332455464089,,,,,,
40,20.0,Dammam GT-07,SA_EOA,GTUR,GAS,0.1799714881167918,11.789473684210524,10.0,0.14851,0.14851,8652.727910299998,1887.3093268999996,0,0.25,0.2559,0.6,0.5001332455464089,,,,,,
41,20.0,Dammam GT-08,SA_EOA,GTUR,GAS,0.08851185976050885,11.789473684210524,10.0,0.16587,0.16587,8652.727910299998,1887.3093268999996,0,0.25,0.2559,0.6,0.5001332455464089,,,,,,
42,20.0,Dammam GT-09,SA_EOA,GTUR,GAS,0.18723284368319504,11.789473684210524,10.0,0.11058,0.11058,8652.727910299998,1887.3093268999996,0,0.25,0.2559,0.6,0.5001332455464089,,,,,,
43,20.0,Dammam GT-10,SA_EOA,GTUR,GAS,0.19450771535736172,11.789473684210524,10.0,0.29412,0.29412,8652.727910299998,1887.3093268999996,0,0.25,0.2559,0.6,0.5001332455464089,,,,,,
44,22.0,Dammam GT-13,SA_EOA,GTUR,GAS,0.2036427094369404,11.789473684210524,10.0,0.11662,0.11662,8652.727910299998,1887.3093268999996,0,0.45454545454545453,0.2559,0.6,0.5001332455464089,,,,,,
45,22.0,Dammam GT-14,SA_EOA,GTUR,GAS,0.20734238294899848,11.789473684210524,10.0,0.12461,0.12461,8652.727910299998,1887.3093268999996,0,0.45454545454545453,0.2559,0.6,0.5001332455464089,,,,,,
46,22.0,Dammam GT-15,SA_EOA,GTUR,GAS,0.2042649325474799,11.789473684210524,10.0,0.15152,0.15152,8652.727910299998,1887.3093268999996,0,0.45454545454545453,0.2559,0.6,0.5001332455464089,,,,,,
47,15.0,Dammam GT-16,SA_EOA,GTUR,GAS,0.08851185976050885,11.789473684210524,10.0,0.19608,0.19608,8652.727910299998,1887.3093268999996,0,0.6666666666666666,0.2559,0.6,0.5001332455464089,,,,,,
48,20.0,Dammam GT-17,SA_EOA,GTUR,GAS,0.17607720046703584,11.789473684210524,10.0,0.12232,0.12232,8652.727910299998,1887.3093268999996,0,0.4,0.2559,0.6,0.5001332455464089,,,,,,
49,46.0,Dammam GT-19,SA_EOA,GTUR,GAS,0.08851185976050885,11.789473684210524,10.0,0.10989,0.10989,8652.727910299998,1887.3093268999996,0,0.32608695652173914,0.2559,0.6,0.5001332455464089,,,,,,
50,46.0,Dammam GT-21,SA_EOA,GTUR,GAS,0.18040034425080562,11.789473684210524,10.0,0.09788,0.09788,8652.727910299998,1887.3093268999996,0,0.32608695652173914,0.2559,0.6,0.5001332455464089,,,,,,
51,16.0,Juaymah GT-01,SA_EOA,GTUR,GAS,0.08851185976050885,11.789473684210524,10.0,0.14493,0.14493,8652.727910299998,1887.3093268999996,0,0.625,0.2559,0.6,0.5001332455464089,,,,,,
52,40.0,Juaymah GT-02,SA_EOA,GTUR,GAS,0.08851185976050885,11.789473684210524,10.0,0.12876,0.12876,8652.727910299998,1887.3093268999996,0,0.3,0.2559,0.6,0.5001332455464089,,,,,,
53,40.0,Juaymah GT-03,SA_EOA,GTUR,GAS,0.08851185976050885,11.789473684210524,10.0,0.07407,0.07407,8652.727910299998,1887.3093268999996,0,0.375,0.2559,0.6,0.5001332455464089,,,,,,
54,65.0,Berri GT-01,SA_EOA,GTUR,GAS,0.2156148076828347,11.789473684210524,10.0,0.06369,0.06369,8652.727910299998,1887.3093268999996,0,0.15384615384615385,0.2559,0.6,0.5001332455464089,,,,,,
55,65.0,Berri GT-02,SA_EOA,GTUR,GAS,0.21561307726630913,11.789473684210524,10.0,0.06494,0.06494,8652.727910299998,1887.3093268999996,0,0.15384615384615385,0.2559,0.6,0.5001332455464089,,,,,,
56,65.0,Berri GT-03,SA_EOA,GTUR,GAS,0.20899404023682752,11.789473684210524,10.0,0.06494,0.06494,8652.727910299998,1887.3093268999996,0,0.15384615384615385,0.2559,0.6,0.5001332455464089,,,,,,
57,40.0,Safaniyah GT-01,SA_EOA,GTUR,GAS,0.1810300016773082,11.789473684210524,10.0,0.125,0.125,8652.727910299998,1887.3093268999996,0,0.25,0.2559,0.6,0.5001332455464089,,,,,,
58,17.0,Qaisumah GT-01,SA_EOA,GTUR,DSL,0.16629759980520342,0.04411764705882353,10.0,0.125,0.125,6458.016481947367,1146.8035067285716,0,0.29411764705882354,0.169,0.6,0.8702137757062071,,,,,,
59,17.0,Qaisumah GT-02,SA_EOA,GTUR,DSL,0.17626565187528437,0.04411764705882353,10.0,0.08993,0.08993,6458.016481947367,1146.8035067285716,0,0.29411764705882354,0.169,0.6,0.8702137757062071,,,,,,
60,17.0,Qaisumah GT-03,SA_EOA,GTUR,DSL,0.18068580344983515,0.04411764705882353,10.0,0.08711,0.08711,6458.016481947367,1146.8035067285716,0,0.29411764705882354,0.169,0.6,0.8702137757062071,,,,,,
61,17.0,Qaisumah GT-04,SA_EOA,GTUR,DSL,0.18285044151936944,0.04411764705882353,10.0,0.08432,0.08432,6458.016481947367,1146.8035067285716,0,0.29411764705882354,0.169,0.6,0.8702137757062071,,,,,,
62,26.8,Qaisumah GT-05,SA_EOA,GTUR,DSL,0.18696503241625878,0.04411764705882353,10.0,0.08741,0.08741,6458.016481947367,1146.8035067285716,0,0.18656716417910446,0.169,0.6,0.8702137757062071,,,,,,
63,26.8,Qaisumah GT-06,SA_EOA,GTUR,DSL,0.1881942293006967,0.04411764705882353,10.0,0.08666,0.08666,6458.016481947367,1146.8035067285716,0,0.18656716417910446,0.169,0.6,0.8702137757062071,,,,,,
64,60.0,Shedgum GT-01,SA_EOA,GTUR,GAS,0.18649087098878853,11.789473684210524,2.0,0.09579,0.09579,8652.727910299998,1887.3093268999996,0,0.25,0.2559,0.6,0.5001332455464089,,,,,,
65,60.0,Shedgum GT-02,SA_EOA,GTUR,GAS,0.19457840977775845,11.789473684210524,2.0,0.08726,0.08726,8652.727910299998,1887.3093268999996,0,0.25,0.2559,0.6,0.5001332455464089,,,,,,
66,60.0,Shedgum GT-03,SA_EOA,GTUR,GAS,0.20078858210807227,11.789473684210524,2.0,0.08078,0.08078,8652.727910299998,1887.3093268999996,0,0.25,0.2559,0.6,0.5001332455464089,,,,,,
67,60.0,Shedgum GT-04,SA_EOA,GTUR,GAS,0.20233302934024988,11.789473684210524,2.0,0.08143,0.08143,8652.727910299998,1887.3093268999996,0,0.25,0.2559,0.6,0.5001332455464089,,,,,,
68,60.0,Shedgum GT-05,SA_EOA,GTUR,GAS,0.18777596216929243,11.789473684210524,2.0,0.08881,0.08881,8652.727910299998,1887.3093268999996,0,0.25,0.2559,0.6,0.5001332455464089,,,,,,
69,60.0,Shedgum GT-06,SA_EOA,GTUR,GAS,0.21704745608109965,11.789473684210524,2.0,0.08726,0.08726,8652.727910299998,1887.3093268999996,0,0.25,0.2559,0.6,0.5001332455464089,,,,,,
70,60.0,Shedgum GT-07,SA_EOA,GTUR,GAS,0.19918740840284938,11.789473684210524,2.0,0.08726,0.08726,8652.727910299998,1887.3093268999996,0,0.25,0.2559,0.6,0.5001332455464089,,,,,,
71,61.9,Shedgum GT-08,SA_EOA,GTUR,GAS,0.20648592143791228,11.789473684210524,2.0,0.09208,0.09208,8652.727910299998,1887.3093268999996,0,0.24232633279483037,0.2559,0.6,0.5001332455464089,,,,,,
72,61.4,Shedgum GT-09,SA_EOA,GTUR,GAS,0.19683350168710512,11.789473684210524,2.0,0.08576,0.08576,8652.727910299998,1887.3093268999996,0,0.24429967426710097,0.2559,0.6,0.5001332455464089,,,,,,
73,59.0,Shedgum GT-10,SA_EOA,GTUR,GAS,0.2434686694509238,11.789473684210524,2.0,0.08881,0.08881,8652.727910299998,1887.3093268999996,0,0.2542372881355932,0.2559,0.6,0.5001332455464089,,,,,,
74,59.0,Shedgum GT-11,SA_EOA,GTUR,GAS,0.24291987249790917,11.789473684210524,2.0,0.08881,0.08881,8652.727910299998,1887.3093268999996,0,0.2542372881355932,0.2559,0.6,0.5001332455464089,,,,,,
75,59.0,Shedgum GT-12,SA_EOA,GTUR,GAS,0.24967550998171417,11.789473684210524,2.0,0.08787,0.08787,8652.727910299998,1887.3093268999996,0,0.2542372881355932,0.2559,0.6,0.5001332455464089,,,,,,
76,59.0,Shedgum GT-13,SA_EOA,GTUR,GAS,0.25583590993856387,11.789473684210524,2.0,0.09042,0.09042,8652.727910299998,1887.3093268999996,0,0.2542372881355932,0.2559,0.6,0.5001332455464089,,,,,,
77,59.0,Shedgum GT-14,SA_EOA,GTUR,GAS,0.24644453235161393,11.789473684210524,2.0,0.09042,0.09042,8652.727910299998,1887.3093268999996,0,0.2542372881355932,0.2559,0.6,0.5001332455464089,,,,,,
78,59.0,Shedgum GT-15,SA_EOA,GTUR,GAS,0.24449798766567185,11.789473684210524,2.0,0.09208,0.09208,8652.727910299998,1887.3093268999996,0,0.2542372881355932,0.2559,0.6,0.5001332455464089,,,,,,
79,59.0,Shedgum GT-16,SA_EOA,GTUR,GAS,0.255999856755333,11.789473684210524,2.0,0.09042,0.09042,8652.727910299998,1887.3093268999996,0,0.2542372881355932,0.2559,0.6,0.5001332455464089,,,,,,
80,59.0,Shedgum GT-17,SA_EOA,GTUR,GAS,0.24170214410385163,11.789473684210524,2.0,0.09042,0.09042,8652.727910299998,1887.3093268999996,0,0.2542372881355932,0.2559,0.6,0.5001332455464089,,,,,,
81,60.2,Faras GT-01,SA_EOA,GTUR,GAS,0.2569664000748775,11.789473684210524,2.0,0.08993,0.08993,8652.727910299998,1887.3093268999996,0,0.24916943521594684,0.2559,0.6,0.5001332455464089,,,,,,
82,60.2,Faras GT-02,SA_EOA,GTUR,GAS,0.25462770002596824,11.789473684210524,2.0,0.08881,0.08881,8652.727910299998,1887.3093268999996,0,0.24916943521594684,0.2559,0.6,0.5001332455464089,,,,,,
83,60.2,Faras GT-03,SA_EOA,GTUR,GAS,0.25442748084237105,11.789473684210524,2.0,0.08726,0.08726,8652.727910299998,1887.3093268999996,0,0.24916943521594684,0.2559,0.6,0.5001332455464089,,,,,,
84,60.2,Faras GT-04,SA_EOA,GTUR,GAS,0.2622987056246281,11.789473684210524,2.0,0.0821,0.0821,8652.727910299998,1887.3093268999996,0,0.24916943521594684,0.2559,0.6,0.5001332455464089,,,,,,
85,60.2,Faras GT-05,SA_EOA,GTUR,GAS,0.26249432340043877,11.789473684210524,2.0,0.09242,0.09242,8652.727910299998,1887.3093268999996,0,0.24916943521594684,0.2559,0.6,0.5001332455464089,,,,,,
86,60.2,Faras GT-06,SA_EOA,GTUR,GAS,0.2593136656670843,11.789473684210524,2.0,0.09785,0.09785,8652.727910299998,1887.3093268999996,0,0.24916943521594684,0.2559,0.6,0.5001332455464089,,,,,,
87,60.2,Faras GT-07,SA_EOA,GTUR,GAS,0.25627833442530795,11.789473684210524,2.0,0.08251,0.08251,8652.727910299998,1887.3093268999996,0,0.24916943521594684,0.2559,0.6,0.5001332455464089,,,,,,
88,60.2,Faras GT-08,SA_EOA,GTUR,GAS,0.25889867399717675,11.789473684210524,2.0,0.09242,0.09242,8652.727910299998,1887.3093268999996,0,0.24916943521594684,0.2559,0.6,0.5001332455464089,,,,,,
89,62.6,Faras GT-09,SA_EOA,GTUR,GAS,0.19851544784102815,11.789473684210524,2.0,0.05435,0.05435,8652.727910299998,1887.3093268999996,0,0.23961661341853036,0.2559,0.6,0.5001332455464089,,,,,,
90,62.6,Faras GT-10,SA_EOA,GTUR,GAS,0.19957008489115025,11.789473684210524,2.0,0.05435,0.05435,8652.727910299998,1887.3093268999996,0,0.23961661341853036,0.2559,0.6,0.5001332455464089,,,,,,
91,62.6,Faras GT-11,SA_EOA,GTUR,GAS,0.20216251170748745,11.789473684210524,2.0,0.05435,0.05435,8652.727910299998,1887.3093268999996,0,0.23961661341853036,0.2559,0.6,0.5001332455464089,,,,,,
92,62.6,Faras GT-12,SA_EOA,GTUR,GAS,0.21906027692344315,11.789473684210524,2.0,0.05435,0.05435,8652.727910299998,1887.3093268999996,0,0.23961661341853036,0.2559,0.6,0.5001332455464089,,,,,,
93,62.6,Faras GT-13,SA_EOA,GTUR,GAS,0.20522012997031072,11.789473684210524,2.0,0.37879,0.37879,8652.727910299998,1887.3093268999996,0,0.23961661341853036,0.2559,0.6,0.5001332455464089,,,,,,
94,127.0,Faras GT-14,SA_EOA,GTUR,GAS,0.2963045426436205,11.789473684210524,2.0,0.34722,0.34722,8652.727910299998,1887.3093268999996,0,0.5511811023622047,0.2559,0.6,0.5001332455464089,,,,,,
95,127.0,Faras GT-15,SA_EOA,GTUR,GAS,0.2963045426436205,11.789473684210524,2.0,0.11521,0.11521,8652.727910299998,1887.3093268999996,0,0.5511811023622047,0.2559,0.6,0.5001332455464089,,,,,,
96,127.0,Faras GT-16,SA_EOA,GTUR,GAS,0.2963045426436205,11.789473684210524,2.0,0.11628,0.11628,8652.727910299998,1887.3093268999996,0,0.5511811023622047,0.2559,0.6,0.5001332455464089,,,,,,
97,127.0,Faras GT-17,SA_EOA,GTUR,GAS,0.2963045426436205,11.789473684210524,2.0,0.14245,0.14245,8652.727910299998,1887.3093268999996,0,0.5511811023622047,0.2559,0.6,0.5001332455464089,,,,,,
98,14.0,Uthmaniyah GT-01,SA_EOA,GTUR,GAS,0.17406825007120608,11.789473684210524,10.0,0.12077,0.12077,8652.727910299998,1887.3093268999996,0,0.7142857142857143,0.2559,0.6,0.5001332455464089,,,,,,
99,14.4,Uthmaniyah GT-03,SA_EOA,GTUR,GAS,0.1665098835339342,11.789473684210524,10.0,0.12077,0.12077,8652.727910299998,1887.3093268999996,0,0.6944444444444444,0.2559,0.6,0.5001332455464089,,,,,,
100,44.3,Uthmaniyah GT-04,SA_EOA,GTUR,GAS,0.18417159541048608,11.789473684210524,10.0,0.11521,0.11521,8652.727910299998,1887.3093268999996,0,0.22573363431151244,0.2559,0.6,0.5001332455464089,,,,,,
101,44.3,Uthmaniyah GT-05,SA_EOA,GTUR,GAS,0.18417159541048608,11.789473684210524,10.0,0.11628,0.11628,8652.727910299998,1887.3093268999996,0,0.22573363431151244,0.2559,0.6,0.5001332455464089,,,,,,
102,44.3,Uthmaniyah GT-06,SA_EOA,GTUR,GAS,0.18417159541048608,11.789473684210524,10.0,0.14245,0.14245,8652.727910299998,1887.3093268999996,0,0.22573363431151244,0.2559,0.6,0.5001332455464089,,,,,,
103,44.3,Uthmaniyah GT-07,SA_EOA,GTUR,GAS,0.18417159541048608,11.789473684210524,10.0,0.12077,0.12077,8652.727910299998,1887.3093268999996,0,0.22573363431151244,0.2559,0.6,0.5001332455464089,,,,,,
104,44.3,Uthmaniyah GT-08,SA_EOA,GTUR,GAS,0.18417159541048608,11.789473684210524,10.0,0.12077,0.12077,8652.727910299998,1887.3093268999996,0,0.22573363431151244,0.2559,0.6,0.5001332455464089,,,,,,
105,1000.0,SWCC-Jubail,SA_EOA,ICEN,GAS,0.2875734371270287,0.8,2.0,0.5,0.5,900.0,1146.8035067285716,0,0.5254901960784312,0.40629999999999994,0.3,0.43004331327268414,,,,,,
106,500.0,SWCC-Aziziah,SA_EOA,ICEN,GAS,0.2875734371270287,0.8,2.0,0.5,0.5,900.0,1146.8035067285716,0,0.5254901960784312,0.40629999999999994,0.3,0.43004331327268414,,,,,,
107,1500.0,SWCC-RAK,SA_EOA,ICEN,GAS,0.2875734371270287,0.8,2.0,0.5,0.5,900.0,1146.8035067285716,0,0.5254901960784312,0.40629999999999994,0.3,0.43004331327268414,,,,,,
108,2500.0,Saudi-Aramco,SA_EOA,ICEN,GAS,0.2875734371270287,0.8,2.0,0.5,0.5,900.0,1146.8035067285716,0,0.5254901960784312,0.40629999999999994,0.3,0.43004331327268414,,,,,,
109,250.0,SADAF-EOA,SA_EOA,ICEN,GAS,0.2875734371270287,0.8,2.0,0.5,0.5,900.0,1146.8035067285716,0,0.5254901960784312,0.40629999999999994,0.3,0.43004331327268414,,,,,,
110,2800.0,Marafiq-EOA,SA_EOA,ICEN,GAS,0.2875734371270287,0.8,2.0,0.5,0.5,900.0,1146.8035067285716,0,0.5254901960784312,0.40629999999999994,0.3,0.43004331327268414,,,,,,
111,3000.0,Qurrayah IPP,SA_EOA,ICEN,GAS,0.2875734371270287,0.8,2.0,0.5,0.5,900.0,1146.8035067285716,0,0.5254901960784312,0.40629999999999994,0.3,0.43004331327268414,,,,,,
112,150.0,Maaden-EOA,SA_EOA,ICEN,GAS,0.2875734371270287,0.8,2.0,0.5,0.5,900.0,1146.8035067285716,0,0.5254901960784312,0.40629999999999994,0.3,0.43004331327268414,,,,,,
113,10.5,Saudi Aramco North Park Project,SA_EOA,PHOT,SUN,1.0,0.0,0.0,0.5487033360625,0.5487033360625,0.0,0.0,0,0.0,0.9375,0.125,0.0,,,,,,
