,NL_P2HT_OTH,NL_STUR_BIO_CHP,NL_COMC_GAS_CHP
2016-04-22 23:00:00,1675.5695359551376,976.2394992890006,645.9922937377928
2016-04-23 00:00:00,1767.505505964869,1029.8042863079932,681.4369153241724
2016-04-23 01:00:00,2033.6820286597108,1184.8870982486947,784.0575340123568
2016-04-23 02:00:00,2700.5826365080798,1573.4443628150361,1041.1716937738715
2016-04-23 03:00:00,3986.518775755308,2322.6711933092593,1536.9463055503415
2016-04-23 04:00:00,5077.492286537455,2958.306665934636,1957.5558150420454
2016-04-23 05:00:00,5000.733048084885,2913.5843199473497,1927.9623690826234
2016-04-23 06:00:00,4631.23800671244,2698.3048902138758,1785.5087470878411
2016-04-23 07:00:00,4254.446459783669,2478.774286907466,1640.2420598877904
2016-04-23 08:00:00,3831.8328579611566,2232.5463135630184,1477.3093231986554
2016-04-23 09:00:00,3528.5900870401692,2055.8675398718024,1360.3983332677085
2016-04-23 10:00:00,3332.7518779083284,1941.7660411742027,1284.8956631583096
2016-04-23 11:00:00,3295.6856296821834,1920.1700794236883,1270.605291915547
2016-04-23 12:00:00,3218.050810562854,1874.93759260765,1240.6742781314933
2016-04-23 13:00:00,3262.121704123075,1900.6146809881832,1257.6651919713133
2016-04-23 14:00:00,3420.601804806516,1992.9501709923509,1318.764968229739
2016-04-23 15:00:00,3576.4551634896807,2083.7552385102617,1378.852041014268
2016-04-23 16:00:00,3782.800340622633,2203.9784271528893,1458.4055250192532
2016-04-23 17:00:00,4021.2501422034293,2342.906779516434,1550.3364959274184
2016-04-23 18:00:00,3940.6967208615692,2295.973823271222,1519.2802560612574
2016-04-23 19:00:00,3689.6969297238893,2149.733452362227,1422.5108130000308
2016-04-23 20:00:00,2744.0698096237943,1598.7813573097344,1057.9375623972703
2016-04-23 21:00:00,1853.896131751791,1080.138181411554,714.7436073545479
2016-04-23 22:00:00,1609.3172655036801,937.6388432467427,620.4496616739575
2016-04-23 23:00:00,1662.143965731494,968.4173399147985,640.8162537600992
2016-04-24 00:00:00,1756.7066777415037,1023.5125494200478,677.2735788203753
2016-04-24 01:00:00,2017.0459959912828,1175.1944225024008,777.6437453443452
2016-04-24 02:00:00,2678.401259616843,1560.520795153311,1032.6199755498562
2016-04-24 03:00:00,3948.576946862403,2300.565090729993,1522.318366482947
2016-04-24 04:00:00,5031.962091865968,2931.7793428395157,1940.0022881611717
2016-04-24 05:00:00,4959.288896524942,2889.437654053074,1911.9841587167
2016-04-24 06:00:00,4593.879898264042,2676.538881520444,1771.105853236868
2016-04-24 07:00:00,4222.341835335826,2460.069123186548,1627.8645729846105
2016-04-24 08:00:00,3800.020093735567,2214.011196785018,1465.0443589036863
2016-04-24 09:00:00,3500.279645481617,2039.3729864088111,1349.4836402712679
2016-04-24 10:00:00,3303.273995460764,1924.5912999395418,1273.5308797290263
2016-04-24 11:00:00,3269.1263494571494,1904.6958076182016,1260.3657345683707
2016-04-24 12:00:00,3190.324089448809,1858.7831330304941,1229.9846303514744
2016-04-24 13:00:00,3236.4380045648004,1885.6505500114488,1247.763202448769
2016-04-24 14:00:00,3396.9611268040144,1979.1763686160384,1309.65063696467
2016-04-24 15:00:00,3549.8958832646467,2068.280966704775,1368.6124836670917
2016-04-24 16:00:00,3753.9061786195753,2187.143779804063,1447.2657868063911
2016-04-24 17:00:00,3988.2699370888267,2323.691474966764,1537.6214411996061
2016-04-24 18:00:00,3909.467677080485,2277.7788003790565,1507.2403369827093
2016-04-24 19:00:00,3661.0946279430837,2133.068851956318,1411.4835973953793
2016-04-24 20:00:00,2720.7209918435447,1585.1776018763392,1048.9357537404119
2016-04-24 21:00:00,1839.886841083642,1071.975928151517,709.342522160433
2016-04-24 22:00:00,1742.9892472956074,1015.5203431029285,671.9850162344711
2016-04-24 23:00:00,1852.7286908627786,1079.4579936398843,714.2935169217051
2016-04-25 00:00:00,1890.962379977937,1101.7341431620684,729.0339785973106
2016-04-25 01:00:00,2170.564472896422,1264.6391144769723,836.8306372631886
2016-04-25 02:00:00,2896.7127058621736,1687.7159084555533,1116.7868864914813
2016-04-25 03:00:00,4266.7045891183,2485.9162585099984,1644.9680094326413
2016-04-25 04:00:00,5560.5209543663605,3239.734356462992,2143.780731630801
2016-04-25 05:00:00,5461.872199244808,3182.2584897568986,2105.7480900555747
2016-04-25 06:00:00,5038.383016755536,2935.520375583699,1942.4777855418076
2016-04-25 07:00:00,4623.941501156112,2694.0537166409404,1782.6956818825731
2016-04-25 08:00:00,4203.079060667119,2448.8460249539967,1620.4380808427022
2016-04-25 09:00:00,3849.052611074091,2242.5790831951476,1483.9481570830887
2016-04-25 10:00:00,3725.0120166165166,2170.3091324552365,1436.1260485935288
2016-04-25 11:00:00,3579.665625934465,2085.6257548823537,1380.089789704586
2016-04-25 12:00:00,3513.997075927514,2047.3651927259305,1354.7722028571723
2016-04-25 13:00:00,3544.934259486344,2065.3901686751788,1366.6995993275095
2016-04-25 14:00:00,3719.174812171454,2166.908193596888,1433.8755964293143
2016-04-25 15:00:00,3872.693289076593,2256.3528855714594,1493.0624883481576
2016-04-25 16:00:00,4088.377993321645,2382.017576387445,1576.216695815886
2016-04-25 17:00:00,4348.717311571425,2533.6994494697974,1676.5868623398555
2016-04-25 18:00:00,4260.283664228731,2482.175225765815,1642.4925120520054
2016-04-25 19:00:00,3982.4327326437647,2320.2905361084154,1535.3709890353916
2016-04-25 20:00:00,2994.4858803169673,1744.6816343328942,1154.4819602420753
2016-04-25 21:00:00,2025.5099424366233,1180.1257838470065,780.9069009824564
2016-04-25 22:00:00,1367.9488617003535,797.010021454023,527.3934646836849
2016-04-25 23:00:00,1351.0209688096727,787.1472987648116,520.8671534074625
2016-04-26 00:00:00,1514.1708330491645,882.2035398556584,583.7672913972599
2016-04-26 01:00:00,1644.6323523963072,958.2145233397524,634.0648972674556
2016-04-26 02:00:00,2278.2608949078212,1327.386436413506,878.3514796929472
2016-04-26 03:00:00,3523.6284632618663,2052.9767418422057,1358.485448928126
2016-04-26 04:00:00,4217.672071779776,2457.3483720998693,1626.064211253239
2016-04-26 05:00:00,4155.213984217609,2420.9583263155373,1601.9843730961427
2016-04-26 06:00:00,3908.300236191473,2277.0986126073867,1506.7902465498664
2016-04-26 07:00:00,3594.258637047121,2094.1281020282254,1385.7159201151226
2016-04-26 08:00:00,3206.960122117236,1868.475808776788,1236.3984190194858
2016-04-26 09:00:00,3084.086968548674,1796.8860458085471,1189.0264009627688
2016-04-26 10:00:00,2930.8603518657883,1707.611400776893,1129.9520316521364
2016-04-26 11:00:00,2758.3709605141967,1607.1136575126886,1063.451170199596
2016-04-26 12:00:00,2556.987407159547,1489.7812668996576,985.8105705341932
2016-04-26 13:00:00,2621.196656055233,1527.191594341493,1010.5655443405532
2016-04-26 14:00:00,2763.624444514753,1610.174502485202,1065.476577147389
2016-04-26 15:00:00,3033.595150098885,1767.4679246838307,1169.5599897423128
2016-04-26 16:00:00,3267.375188123631,1903.675525960697,1259.6905989191064
2016-04-26 17:00:00,3468.7587414782806,2021.007916573728,1337.3311985845094
2016-04-26 18:00:00,3405.425073249354,1984.107729960644,1312.913792602781
2016-04-26 19:00:00,3166.6834114463063,1845.0093306541817,1220.8702990864053
2016-04-26 20:00:00,2383.0387146966896,1388.4332889208656,918.7470960405988
2016-04-26 21:00:00,1670.8997723990876,973.5187482023215,644.1919320064211
2016-04-26 22:00:00,797.0702669732591,464.398201107518,307.29924302349974
2016-04-26 23:00:00,802.6156111960684,467.62909302294923,309.4371725795036
2016-04-27 00:00:00,805.8260736408525,469.49960939504103,310.67492126982165
2016-04-27 01:00:00,894.8434414280528,521.363926984859,344.9943167740938
2016-04-27 02:00:00,1387.2116363690593,808.2331196865738,534.8199568255931
2016-04-27 03:00:00,2365.23524113925,1378.060425402902,911.8832169397444
2016-04-27 04:00:00,2725.098895177342,1587.7283060201007,1050.6235928635729
2016-04-27 05:00:00,2589.9676122741494,1508.996571449328,998.5256252620055
2016-04-27 06:00:00,2395.296844031321,1395.5752605233981,923.4730455854495
2016-04-27 07:00:00,2214.343506234389,1290.1461559145876,853.7090284947977
2016-04-27 08:00:00,2008.2901893236897,1170.0930142148777,774.2680670980234
2016-04-27 09:00:00,1917.8135204252235,1117.3784619104727,739.3860585526976
2016-04-27 10:00:00,1810.70081885833,1054.9712338597733,698.09026133936
2016-04-27 11:00:00,1739.7787848508228,1013.6498267308365,670.747267544153
2016-04-27 12:00:00,1747.659010851657,1018.2410941896073,673.7853779658428
2016-04-27 13:00:00,1750.8694732964414,1020.1116105616991,675.0231266561607
2016-04-27 14:00:00,1863.8193793083972,1085.9197774707468,718.5693760337127
2016-04-27 15:00:00,1971.2239410975437,1148.4970524643636,759.977695855261
2016-04-27 16:00:00,2074.2505995528936,1208.5236233142184,799.6981765536482
2016-04-27 17:00:00,2197.7074735659617,1280.453480168294,847.2952398267863
2016-04-27 18:00:00,2206.1714200113024,1285.3848415128996,850.5583954648974
2016-04-27 19:00:00,1986.692532876959,1157.5095404389874,765.9413940904294
2016-04-27 20:00:00,1504.8313059370646,876.7620376823005,580.1665679345166
2016-04-27 21:00:00,998.4538203279089,581.7305917205489,384.9398426889025
2016-04-27 22:00:00,1046.610756999673,609.7883373019258,403.5060730436727
2016-04-27 23:00:00,1066.749112335138,621.5215763632289,411.27013301021293
2016-04-28 00:00:00,1129.207199897305,657.9116221475601,435.34997116730887
2016-04-28 01:00:00,1336.427957697017,778.6449516189399,515.2410229969263
2016-04-28 02:00:00,1765.170624186844,1028.4439107646533,680.5367344584864
2016-04-28 03:00:00,2572.164138716709,1498.6237079313642,991.6617461611509
2016-04-28 04:00:00,3327.20653368552,1938.5351492587715,1282.757733602306
2016-04-28 05:00:00,3256.2844996780127,1897.2137421298348,1255.414739807099
2016-04-28 06:00:00,3067.4509358802466,1787.1933700622533,1182.6126122947574
2016-04-28 07:00:00,2836.589500078032,1652.6862382145614,1093.6072292000713
2016-04-28 08:00:00,2549.982761825472,1485.7001402696392,983.1100279371357
2016-04-28 09:00:00,2343.63758469252,1365.4769516270119,903.5565439321506
2016-04-28 10:00:00,2216.386527790161,1291.3364845150095,854.4966867522727
2016-04-28 11:00:00,2214.343506234389,1290.1461559145876,853.7090284947977
2016-04-28 12:00:00,2162.976107117841,1260.217893961119,833.9050494497096
2016-04-28 13:00:00,2219.305130012692,1293.036953944184,855.62191283438
2016-04-28 14:00:00,2309.7817989111577,1345.751506248589,890.5039213797058
2016-04-28 15:00:00,2454.5444691487037,1430.0947899356377,946.3151350522274
2016-04-28 16:00:00,2606.8955051648295,1518.8592941385393,1005.0519365382278
2016-04-28 17:00:00,2757.495379847438,1606.6035166839363,1063.1136023749639
2016-04-28 18:00:00,2692.9942707294995,1569.0231422991826,1038.2461059603927
2016-04-28 19:00:00,2520.796739600161,1468.6954459778954,971.8577671160627
2016-04-28 20:00:00,1844.8484648619446,1074.8667261811136,711.2554065000154
2016-04-28 21:00:00,1238.9466434644764,721.8492726845162,477.6584718545429
2016-04-28 22:00:00,1563.787070832194,911.1115201516227,602.8961347930838
2016-04-28 23:00:00,1613.403308615224,940.0195004475868,622.0249781889077
2016-04-29 00:00:00,1705.3392786249553,993.584287466579,657.4695997752871
2016-04-29 01:00:00,1959.8413924296724,1141.8652216905834,755.5893141350425
2016-04-29 02:00:00,2603.9769029422987,1517.158824709365,1003.9267104561205
2016-04-29 03:00:00,3841.464245295509,2238.157862679294,1481.0225692696097
2016-04-29 04:00:00,4900.624991852066,2855.2582185266697,1889.3671144663438
2016-04-29 05:00:00,4828.535516955547,2813.2566236260627,1861.5740302382937
2016-04-29 06:00:00,4474.509067362517,2606.9896818672123,1725.0841064786798
2016-04-29 07:00:00,4112.602391768653,2396.131472649592,1585.5560722973767
2016-04-29 08:00:00,3699.3283170582417,2155.345001478502,1426.2240590709846
2016-04-29 09:00:00,3407.1762345828733,1985.128011618149,1313.5889282520454
2016-04-29 10:00:00,3214.8403481180703,1873.0670762355585,1239.4365294411755
2016-04-29 11:00:00,3183.90316455924,1855.0421002863102,1227.5091329708382
2016-04-29 12:00:00,3107.4357863289233,1810.4898012419421,1198.0282096196274
2016-04-29 13:00:00,3152.3822605559035,1836.6770304512272,1215.3566912840795
2016-04-29 14:00:00,3310.862361239345,1929.012520455395,1276.4564675425052
2016-04-29 15:00:00,3460.0029348106873,2015.9065082862048,1333.9555203381874
2016-04-29 16:00:00,3660.2190472763245,2132.5587111275663,1411.1460295707473
2016-04-29 17:00:00,3889.0374615227674,2265.875514374836,1499.3637544079584
2016-04-29 18:00:00,3811.9863628479447,2220.9831214446326,1469.657785840326
2016-04-29 19:00:00,3570.909819266871,2080.5243465948306,1376.7141114582641
2016-04-29 20:00:00,2650.674538502797,1544.3663355761548,1021.9303277698372
2016-04-29 21:00:00,1789.6868828561055,1042.727853969718,689.9886335481876
2016-04-29 22:00:00,1494.6161981582056,870.81039468019,576.228276647141
2016-04-29 23:00:00,1540.7301132741977,897.6778116611451,594.0068487444362
2016-04-30 00:00:00,1625.6614379498546,947.1614720501188,626.7509277337581
2016-04-30 01:00:00,1874.6182075317627,1092.211514358692,722.7327125375097
2016-04-30 02:00:00,2491.318857152596,1451.5207047432345,960.4929836867792
2016-04-30 03:00:00,3679.4818219450303,2143.7818093601168,1418.572521712655
2016-04-30 04:00:00,4697.782137386152,2737.0755931990516,1811.1639017598875
2016-04-30 05:00:00,4623.065920489354,2693.543575812188,1782.358114057941
2016-04-30 06:00:00,4291.512708009814,2500.37024865798,1654.5324311305528
2016-04-30 07:00:00,3941.8641617505814,2296.654011042892,1519.7303464941
2016-04-30 08:00:00,3546.101700375357,2066.0703564468486,1367.1496897603522
2016-04-30 09:00:00,3265.3321665678586,1902.485197360275,1258.9029406616314
2016-04-30 10:00:00,3083.795108326421,1796.71599886563,1188.9138783545582
2016-04-30 11:00:00,3056.652107656881,1780.9016331743082,1178.4492757909607
2016-04-30 12:00:00,2986.897514538387,1740.2604138170411,1151.5563724285964
2016-04-30 13:00:00,3028.9253865428354,1764.7471735971515,1167.7596280109412
2016-04-30 14:00:00,3181.8601430034687,1853.8517716858883,1226.721474713363
2016-04-30 15:00:00,3327.20653368552,1938.5351492587715,1282.757733602306
2016-04-30 16:00:00,3520.126140594829,2050.9361785271967,1357.1351776295974
2016-04-30 17:00:00,3741.0643288404376,2179.661714315696,1442.3147920451192
2016-04-30 18:00:00,3664.5969506101214,2135.1094152713276,1412.8338686939082
2016-04-30 19:00:00,3432.276213696641,1999.7520487090483,1323.2658725581682
2016-04-30 20:00:00,2545.0211380471696,1482.809342240043,981.1971435975533
2016-04-30 21:00:00,1714.678805737055,999.025789639937,661.0703232380305
2016-04-30 22:00:00,1914.8949182026927,1115.6779924812981,738.2608324705902
2016-04-30 23:00:00,1991.3622964330089,1160.2302915256664,767.7417558218011
2016-05-01 00:00:00,2105.4796433339775,1226.7186462063842,811.7380956321961
2016-05-01 01:00:00,2407.263113143699,1402.547185183013,928.0864725220895
2016-05-01 02:00:00,3197.03687456063,1862.694212717595,1232.572650340321
2016-05-01 03:00:00,4719.671654055135,2749.8291139178596,1819.6030973756922
2016-05-01 04:00:00,5989.847341300695,3489.873409494541,2309.3014883087826
2016-05-01 05:00:00,5912.796242625872,3444.9810165643376,2279.5955197411504
2016-05-01 06:00:00,5444.652446131874,3172.22572012477,2099.1092561711416
2016-05-01 07:00:00,5005.110951418682,2916.135024091112,1929.6502082057848
2016-05-01 08:00:00,4512.742756477675,2629.2658313893967,1739.8245681542853
2016-05-01 09:00:00,4154.922123995356,2420.7882793726203,1601.8718504879323
2016-05-01 10:00:00,3919.682784859345,2283.730443381167,1511.178628270085
2016-05-01 11:00:00,3859.559579075203,2248.700773140175,1487.998970978675
2016-05-01 12:00:00,3757.700361508865,2189.3543900619898,1448.7285807131307
2016-05-01 13:00:00,3808.1921799586544,2218.772511186706,1468.1949919335866
2016-05-01 14:00:00,3981.265291754752,2319.610348336746,1534.9208986025487
2016-05-01 15:00:00,4160.467468218165,2424.0191712880514,1604.009780043936
2016-05-01 16:00:00,4400.960291354731,2564.1378522520185,1696.7284092095763
2016-05-01 17:00:00,4684.648427384761,2729.4234807677667,1806.1003843904045
2016-05-01 18:00:00,4595.922919819814,2677.7292101208664,1771.893511494343
2016-05-01 19:00:00,4304.354557788951,2507.8523141463475,1659.4834258918252
2016-05-01 20:00:00,3218.050810562854,1874.93759260765,1240.6742781314933
2016-05-01 21:00:00,2181.65516134204,1271.1008983078348,841.1064963751962
2016-05-01 22:00:00,1936.2007144271702,1128.091419314271,746.4749828699735
2016-05-01 23:00:00,2061.9924702182625,1201.381651711686,794.9722270087974
2016-05-02 00:00:00,2105.187783111724,1226.5485992634667,811.6255730239853
2016-05-02 01:00:00,2409.5979949217235,1403.9075607263526,928.9866533877753
2016-05-02 02:00:00,3213.3810470068047,1872.2168415209712,1238.8739164001217
2016-05-02 03:00:00,4738.058848057081,2760.5420713216577,1826.692021692968
2016-05-02 04:00:00,6158.250689540742,3587.9904955579013,2374.227033246373
2016-05-02 05:00:00,6061.936816197214,3531.8750043951477,2337.094572536833
2016-05-02 06:00:00,5576.865126812535,3249.2569852663687,2150.081997690602
2016-05-02 07:00:00,5118.3527176528905,2982.113237943077,1973.3089801915473
2016-05-02 08:00:00,4652.835663159171,2710.8883639897663,1793.8354200954352
2016-05-02 09:00:00,4258.8243631174655,2481.3249910512277,1641.9298990109517
2016-05-02 10:00:00,4120.774477991741,2400.8927870512803,1588.706705327277
2016-05-02 11:00:00,3953.246710418453,2303.2858418166716,1524.1187282143185
2016-05-02 12:00:00,3871.2339879653273,2255.502650856872,1492.4998753071038
2016-05-02 13:00:00,3903.3386124131703,2274.2078145777905,1504.8773622102842
2016-05-02 14:00:00,4086.043111543621,2380.6572008441053,1575.3165149502001
2016-05-02 15:00:00,4257.6569222284525,2480.644803279558,1641.4798085781088
2016-05-02 16:00:00,4496.690444253755,2619.9132495289377,1733.6358247026953
2016-05-02 17:00:00,4792.052989173907,2792.000755761383,1847.5087042119526
2016-05-02 18:00:00,4694.571674941368,2735.205076826959,1809.9261530695692
2016-05-02 19:00:00,4391.037043798126,2558.3562561928256,1692.9026405304112
2016-05-02 20:00:00,3309.6949203503323,1928.3323326837253,1276.006377109662
2016-05-02 21:00:00,2240.9027864594227,1305.6204277200743,863.9485858419741
2016-05-02 22:00:00,1686.368364178503,982.5312361769458,650.1556302415898
2016-05-02 23:00:00,1665.6462883985314,970.4579032298077,642.1665250586279
2016-05-03 00:00:00,1839.886841083642,1071.975928151517,709.342522160433
2016-05-03 01:00:00,2007.1227484346769,1169.412826443208,773.8179766651805
2016-05-03 02:00:00,2764.208164959259,1610.5145963710372,1065.7016223638104
2016-05-03 03:00:00,4230.513921558912,2464.830437588236,1631.0152060145106
2016-05-03 04:00:00,5094.128319205883,2967.9993416809293,1963.9696037100566
2016-05-03 05:00:00,5041.009758755816,2937.0507980699563,1943.4904890157043
2016-05-03 06:00:00,4709.164686054022,2743.7074239728313,1815.5522834801056
2016-05-03 07:00:00,4322.4498915686445,2518.395224607229,1666.4598276008905
2016-05-03 08:00:00,3886.7025797447427,2264.5151388314966,1498.4635735422726
2016-05-03 09:00:00,3704.581801058798,2158.4058464510163,1428.2494660187779
2016-05-03 10:00:00,3522.752882595107,2052.466601013454,1358.147881103494
2016-05-03 11:00:00,3302.3984147940046,1924.081159110789,1273.1933119043938
2016-05-03 12:00:00,3100.1392807725956,1806.2386276690063,1195.2151444143592
2016-05-03 13:00:00,3165.2241103350407,1844.1590959395942,1220.3076860453514
2016-05-03 14:00:00,3316.1158452399013,1932.0733654279088,1278.4818744902982
2016-05-03 15:00:00,3612.0621106045605,2104.500965546189,1392.579799215977
2016-05-03 16:00:00,3891.6642035230457,2267.405936861093,1500.376457881855
2016-05-03 17:00:00,4130.114005103842,2406.3342892246383,1592.3074287900204
2016-05-03 18:00:00,4052.7710462067653,2361.271849351517,1562.4889376141768
2016-05-03 19:00:00,3783.967781511646,2204.6586149245586,1458.855615452096
2016-05-03 20:00:00,2861.6894791918,1667.310275305461,1103.2841735061938
2016-05-03 21:00:00,2012.0843722129798,1172.3036244728044,775.7308610047628
2016-05-03 22:00:00,1081.633983670047,630.1939704520181,417.0087860289601
2016-05-03 23:00:00,1107.9014036728272,645.4981953145874,427.13582076792574
2016-05-04 00:00:00,1115.1979092291551,649.7493688875234,429.94888597319397
2016-05-04 01:00:00,1262.587321466979,735.6230750608286,486.77280311961186
2016-05-04 02:00:00,1902.3449286458085,1108.3659739358484,733.422360317529
2016-05-04 03:00:00,3101.3067216616078,1806.9188154406759,1195.6652348472019
2016-05-04 04:00:00,3517.499398594551,2049.4057560409397,1356.1224741557007
2016-05-04 05:00:00,3399.0041483597856,1980.3666972164608,1310.4382952221451
2016-05-04 06:00:00,3134.870647220716,1826.474213876181,1208.6053347914356
2016-05-04 07:00:00,2863.732500747572,1668.5006039058833,1104.071831763669
2016-05-04 08:00:00,2619.445494721714,1526.1713126839888,1009.890408691289
2016-05-04 09:00:00,2489.5676958190775,1450.5004230857298,959.8178480375149
2016-05-04 10:00:00,2357.355015138416,1373.4691579441314,908.8451065180549
2016-05-04 11:00:00,2272.715550685012,1324.155544498075,876.2135501369436
2016-05-04 12:00:00,2284.389959575137,1330.9574222147724,880.7144544653727
2016-05-04 13:00:00,2310.073659133411,1345.9215531915067,890.6164439879168
2016-05-04 14:00:00,2446.372382925616,1425.3334755339492,943.1645020223269
2016-05-04 15:00:00,2579.75250449529,1503.0449284472177,994.58733397463
2016-05-04 16:00:00,2733.270981400429,1592.489620421789,1053.7742258934732
2016-05-04 17:00:00,2903.7173511962483,1691.7970350855717,1119.4874290885386
2016-05-04 18:00:00,2882.995275416277,1679.7237021384335,1111.4983239055769
2016-05-04 19:00:00,2607.7710858315895,1519.3694349672915,1005.38950436286
2016-05-04 20:00:00,1976.7692853203532,1151.7279443797945,762.1156254112647
2016-05-04 21:00:00,1324.7535488068922,771.8430739022424,510.740118668497
2016-05-04 22:00:00,830.3423323101142,483.7835526001057,320.1268203595228
2016-05-04 23:00:00,839.0981389777077,488.88496088762867,323.50249860584466
2016-05-05 00:00:00,879.0829894263848,512.1813920673176,338.9180959307145
2016-05-05 01:00:00,1056.534004556279,615.5699333611186,407.33184172283745
2016-05-05 02:00:00,1411.4360348160678,822.347015948721,544.1593333070834
2016-05-05 03:00:00,2087.384309554284,1216.1757357455028,804.7616939231308
2016-05-05 04:00:00,2696.496593396537,1571.063705614192,1039.5963772589214
2016-05-05 05:00:00,2629.952462722826,1532.2930026290167,1013.9412225868753
2016-05-05 06:00:00,2478.477007373459,1444.0386392548671,955.5419889255071
2016-05-05 07:00:00,2306.2794762441204,1343.7109429335799,889.1536500811773
2016-05-05 08:00:00,2059.949448662491,1200.1913231112642,794.1845687513224
2016-05-05 09:00:00,1895.632143533987,1104.4548942487472,730.8343403286821
2016-05-05 10:00:00,1796.3996679679274,1046.638933656819,692.5766535370344
2016-05-05 11:00:00,1785.8926999668151,1040.5172437117915,688.5258396414482
2016-05-05 12:00:00,1747.075290407151,1017.9010003037724,673.5603327494214
2016-05-05 13:00:00,1767.505505964869,1029.8042863079932,681.4369153241724
2016-05-05 14:00:00,1850.9775295292602,1078.4377119823798,713.6183812724407
2016-05-05 15:00:00,1966.846037763747,1145.9463483206018,758.2898567320999
2016-05-05 16:00:00,2087.6761697765373,1216.3457826884205,804.8742165313416
2016-05-05 17:00:00,2207.0470006780615,1285.8949823416517,850.8959632895296
2016-05-05 18:00:00,2164.7272684513596,1261.2381756186235,834.580185098974
2016-05-05 19:00:00,2027.8448242146483,1181.486159390346,781.8070818481423
2016-05-05 20:00:00,1484.984810823853,865.1988455639148,572.515030576187
2016-05-05 21:00:00,995.5352181053778,580.0301222913745,383.8146166067952
2016-05-05 22:00:00,586.9309069510158,341.964402206964,226.28296511177518
2016-05-05 23:00:00,612.3227462870368,356.75848624078094,236.07243202610857
2016-05-06 00:00:00,614.3657678428087,357.948814841203,236.86009028358367
2016-05-06 01:00:00,772.2621480817442,449.94421095953584,297.7348213255878
2016-05-06 02:00:00,1107.3176832283211,645.1581014287526,426.9107755515043
2016-05-06 03:00:00,1801.0694315239773,1049.359684743498,694.3770152684061
2016-05-06 04:00:00,2304.5283149106017,1342.6906612760754,888.4785144319129
2016-05-06 05:00:00,2235.649302458867,1302.5595827475604,861.923178894181
2016-05-06 06:00:00,1993.4053179887806,1161.4206201260884,768.5294140792762
2016-05-06 07:00:00,1891.5461004224435,1102.0742370479034,729.259023813732
2016-05-06 08:00:00,1664.7707077317723,969.9477624010555,641.8289572339958
2016-05-06 09:00:00,1531.6824463843516,892.4063564307046,590.5186478899036
2016-05-06 10:00:00,1480.315047267803,862.4780944772358,570.7146688448154
2016-05-06 11:00:00,1397.426744147918,814.1847626886839,538.7582481129683
2016-05-06 12:00:00,1367.0732810335942,796.4998806252706,527.0558968590526
2016-05-06 13:00:00,1300.5291503598837,757.7291776400951,501.40074218700653
2016-05-06 14:00:00,1401.512787259462,816.565419889528,540.3335646279187
2016-05-06 15:00:00,1468.6406383776782,855.6762167605384,566.2137645163862
2016-05-06 16:00:00,1550.6533608308039,903.4594077203379,597.8326174236009
2016-05-06 17:00:00,1660.1009441757226,967.2270113143766,640.0285955026243
2016-05-06 18:00:00,1686.0765039562498,982.3611892340283,650.043107633379
2016-05-06 19:00:00,1562.0359094986754,910.091238494118,602.2209991438194
2016-05-06 20:00:00,1169.4839105682347,681.3781002701664,450.87809110038944
2016-05-06 21:00:00,759.4202983026072,442.4621454711687,292.78382656431575
2016-05-06 22:00:00,497.91353916381547,290.10008461714597,191.96356960750296
2016-05-06 23:00:00,522.4297978330773,304.38402782221056,201.41546869720412
2016-05-07 00:00:00,517.176313832521,301.3231828496967,199.39006174941102
2016-05-07 01:00:00,666.6087476261162,388.387217623424,257.00163715330405
2016-05-07 02:00:00,968.9759378803442,564.5558504858878,373.5750592596189
2016-05-07 03:00:00,1647.5509546188387,959.9149927689267,635.1901233495629
2016-05-07 04:00:00,2061.9924702182625,1201.381651711686,794.9722270087974
2016-05-07 05:00:00,1995.4483395445523,1162.6109487265105,769.3170723367514
2016-05-07 06:00:00,1765.170624186844,1028.4439107646533,680.5367344584864
2016-05-07 07:00:00,1682.5741812892122,980.3206259190191,648.6928363348503
2016-05-07 08:00:00,1473.8941223782347,858.7370617330523,568.2391714641794
2016-05-07 09:00:00,1355.1070119212166,789.5279559656559,522.4424699224129
2016-05-07 10:00:00,1317.1651830283113,767.4218533863891,507.8145308550181
2016-05-07 11:00:00,1230.7745572413892,717.0879582828279,474.5078388246424
2016-05-07 12:00:00,1203.6315565718494,701.2735925915065,464.04323626104474
2016-05-07 13:00:00,1131.5420816753297,659.2719976908996,436.25015203299466
2016-05-07 14:00:00,1221.4350301292893,711.64645610947,470.9071153618991
2016-05-07 15:00:00,1284.1849779137094,748.2065488367188,495.0994761272058
2016-05-07 16:00:00,1354.8151516989633,789.3579090227382,522.3299473142021
2016-05-07 17:00:00,1454.3394874872758,847.3439165575842,560.7001567140605
2016-05-07 18:00:00,1484.6929506016,865.0287986209973,572.4025079679764
2016-05-07 19:00:00,1372.9104854786567,799.9008194836194,529.3063490232673
2016-05-07 20:00:00,1028.2235629977267,599.0753798981273,396.41714872639676
2016-05-07 21:00:00,661.6471238478133,385.4964195938276,255.0887528137217
2016-05-07 22:00:00,473.1054202723006,275.6460944691639,182.39914790959105
2016-05-07 23:00:00,494.9949369412843,288.3996151879716,190.8383435253957
2016-05-08 00:00:00,489.74145294072827,285.3387702154577,188.81293657760256
2016-05-08 01:00:00,633.6285425115143,369.17191307375373,244.28658242549176
2016-05-08 02:00:00,918.7759796528085,535.3077763040889,354.2211706473736
