,HDAM,HPHS,SCSP
2016-01-01 00:00:00,0.6687285785064058,0.6687285785064058,0.0
2016-01-01 01:00:00,0.6696423691669805,0.6696423691669805,0.0
2016-01-01 02:00:00,0.6705561598275553,0.6705561598275553,0.0
2016-01-01 03:00:00,0.6714699504881304,0.6714699504881304,0.0
2016-01-01 04:00:00,0.6723837411487051,0.6723837411487051,0.0
2016-01-01 05:00:00,0.6732975318092803,0.6732975318092803,0.0
2016-01-01 06:00:00,0.6742113224698552,0.6742113224698552,0.0
2016-01-01 07:00:00,0.67512511313043,0.67512511313043,0.003
2016-01-01 08:00:00,0.676038903791005,0.676038903791005,0.035
2016-01-01 09:00:00,0.6769526944515798,0.6769526944515798,0.085
2016-01-01 10:00:00,0.6778664851121547,0.6778664851121547,0.138
2016-01-01 11:00:00,0.6787802757727296,0.6787802757727296,0.17600000000000002
2016-01-01 12:00:00,0.6796940664333044,0.6796940664333044,0.18600000000000005
2016-01-01 13:00:00,0.6806078570938794,0.6806078570938794,0.154
2016-01-01 14:00:00,0.6815216477544542,0.6815216477544542,0.087
2016-01-01 15:00:00,0.6824354384150292,0.6824354384150292,0.022
2016-01-01 16:00:00,0.683349229075604,0.683349229075604,0.0
2016-01-01 17:00:00,0.684263019736179,0.684263019736179,0.0
2016-01-01 18:00:00,0.6851768103967539,0.6851768103967539,0.0
2016-01-01 19:00:00,0.6860906010573288,0.6860906010573288,0.0
2016-01-01 20:00:00,0.6870043917179036,0.6870043917179036,0.0
2016-01-01 21:00:00,0.6879181823784786,0.6879181823784786,0.0
2016-01-01 22:00:00,0.6888319730390536,0.6888319730390536,0.0
2016-01-01 23:00:00,0.6897457636996284,0.6897457636996284,0.0
2016-01-02 00:00:00,0.6906595543602034,0.6906595543602034,0.0
2016-01-02 01:00:00,0.6918987907131842,0.6918987907131842,0.0
2016-01-02 02:00:00,0.6931380270661651,0.6931380270661651,0.0
2016-01-02 03:00:00,0.6943772634191459,0.6943772634191459,0.0
2016-01-02 04:00:00,0.695616499772127,0.695616499772127,0.0
2016-01-02 05:00:00,0.6968557361251075,0.6968557361251075,0.0
2016-01-02 06:00:00,0.6980949724780884,0.6980949724780884,0.0
2016-01-02 07:00:00,0.6993342088310694,0.6993342088310694,0.0
2016-01-02 08:00:00,0.7005734451840504,0.7005734451840504,0.028
2016-01-02 09:00:00,0.7018126815370311,0.7018126815370311,0.087
2016-01-02 10:00:00,0.703051917890012,0.703051917890012,0.159
2016-01-02 11:00:00,0.704291154242993,0.704291154242993,0.18600000000000005
2016-01-02 12:00:00,0.7055303905959739,0.7055303905959739,0.172
2016-01-02 13:00:00,0.7067696269489548,0.7067696269489548,0.131
2016-01-02 14:00:00,0.7080088633019355,0.7080088633019355,0.078
2016-01-02 15:00:00,0.7092480996549166,0.7092480996549166,0.022
2016-01-02 16:00:00,0.7104873360078974,0.7104873360078974,0.0
2016-01-02 17:00:00,0.7117265723608782,0.7117265723608782,0.0
2016-01-02 18:00:00,0.7129658087138593,0.7129658087138593,0.0
2016-01-02 19:00:00,0.7142050450668399,0.7142050450668399,0.0
2016-01-02 20:00:00,0.7154442814198211,0.7154442814198211,0.0
2016-01-02 21:00:00,0.7166835177728019,0.7166835177728019,0.0
2016-01-02 22:00:00,0.7179227541257829,0.7179227541257829,0.0
2016-01-02 23:00:00,0.7191619904787637,0.7191619904787637,0.0
2016-01-03 00:00:00,0.7204012268317445,0.7204012268317445,0.0
2016-01-03 01:00:00,0.721641711842771,0.721641711842771,0.0
2016-01-03 02:00:00,0.7228821968537973,0.7228821968537973,0.0
2016-01-03 03:00:00,0.7241226818648236,0.7241226818648236,0.0
2016-01-03 04:00:00,0.7253631668758503,0.7253631668758503,0.0
2016-01-03 05:00:00,0.7266036518868767,0.7266036518868767,0.0
2016-01-03 06:00:00,0.7278441368979031,0.7278441368979031,0.0
2016-01-03 07:00:00,0.7290846219089294,0.7290846219089294,0.005
2016-01-03 08:00:00,0.7303251069199558,0.7303251069199558,0.033
2016-01-03 09:00:00,0.7315655919309821,0.7315655919309821,0.066
2016-01-03 10:00:00,0.7328060769420085,0.7328060769420085,0.093
2016-01-03 11:00:00,0.7340465619530347,0.7340465619530347,0.101
2016-01-03 12:00:00,0.7352870469640612,0.7352870469640612,0.085
2016-01-03 13:00:00,0.7365275319750878,0.7365275319750878,0.057
2016-01-03 14:00:00,0.7377680169861143,0.7377680169861143,0.027000000000000003
2016-01-03 15:00:00,0.7390085019971406,0.7390085019971406,0.006
2016-01-03 16:00:00,0.740248987008167,0.740248987008167,0.0
2016-01-03 17:00:00,0.7414894720191934,0.7414894720191934,0.0
2016-01-03 18:00:00,0.7427299570302198,0.7427299570302198,0.0
2016-01-03 19:00:00,0.7439704420412461,0.7439704420412461,0.0
2016-01-03 20:00:00,0.7452109270522727,0.7452109270522727,0.0
2016-01-03 21:00:00,0.746451412063299,0.746451412063299,0.0
2016-01-03 22:00:00,0.7476918970743253,0.7476918970743253,0.0
2016-01-03 23:00:00,0.7489323820853517,0.7489323820853517,0.0
2016-01-04 00:00:00,0.7501728670963782,0.7501728670963782,0.0
2016-01-04 01:00:00,0.7518364201560958,0.7518364201560958,0.0
2016-01-04 02:00:00,0.7534999732158131,0.7534999732158131,0.0
2016-01-04 03:00:00,0.7551635262755303,0.7551635262755303,0.0
2016-01-04 04:00:00,0.756827079335248,0.756827079335248,0.0
2016-01-04 05:00:00,0.7584906323949654,0.7584906323949654,0.0
2016-01-04 06:00:00,0.7601541854546826,0.7601541854546826,0.0
