,[AGRAS 1;AGRAS 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[STRATOS-II NO 1;STRATOS-II NO 2],[SFIKIA 1;SFIKIA 2;SFIKIA 3],THISAVROS,[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[ASSOMATA 1;ASSOMATA 2],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],LADONAS,[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[STRATOS-I NO 1;STRATOS-I NO 2],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4]
2015/01/01 10:00,0.001150309,0.000453229,0.004058854,0.056063069,0.022165507,0.069169606,0.003298249,0.004593142,0.218122859,0.982153348,0.001015543,0.074401588,0.232873382,0.023173132,0.048356126,0.029909963,0.013539729,0.306978512,0.005407831,0.01050549,0.378545559
2015/01/01 11:00,0.001150029,0.000455643,0.004065645,0.056413802,0.022197856,0.069303377,0.003306242,0.004604373,0.217336611,0.986961182,0.001011813,0.074611467,0.234620232,0.023231486,0.04846478,0.0297174,0.013445059,0.307548451,0.005412626,0.010516598,0.379720443
2015/01/01 12:00,0.001149749,0.000458058,0.004072437,0.056764535,0.022230206,0.069437148,0.003314236,0.004615604,0.216550364,0.991769015,0.001008083,0.074821346,0.236367082,0.02328984,0.048573434,0.029524836,0.013350388,0.30811839,0.005417422,0.010527706,0.380895327
2015/01/01 13:00,0.001149469,0.000460472,0.004079228,0.057115268,0.022262555,0.069570918,0.00332223,0.004626835,0.215764116,0.996576848,0.001004354,0.075031226,0.238113932,0.023348193,0.048682088,0.029332272,0.013255718,0.30868833,0.005422218,0.010538814,0.382070212
2015/01/01 14:00,0.001149189,0.000462887,0.004086019,0.057466001,0.022294905,0.069704689,0.003330224,0.004638067,0.214977868,1.001384682,0.001000624,0.075241105,0.239860782,0.023406547,0.048790742,0.029139708,0.013161047,0.309258269,0.005427013,0.010549922,0.383245096
2015/01/01 15:00,0.00114891,0.000465301,0.004092811,0.057816733,0.022327254,0.06983846,0.003338218,0.004649298,0.214191621,1.006192515,0.000996894,0.075450984,0.241607632,0.023464901,0.048899396,0.028947144,0.013066377,0.309828209,0.005431809,0.01056103,0.38441998
2015/01/01 16:00,0.00114863,0.000467716,0.004099602,0.058167466,0.022359604,0.069972231,0.003346211,0.004660529,0.213405373,1.011000348,0.000993164,0.075660863,0.243354482,0.023523254,0.04900805,0.02875458,0.012971706,0.310398148,0.005436604,0.010572138,0.385594865
2015/01/01 17:00,0.00114835,0.00047013,0.004106393,0.058518199,0.022391953,0.070106001,0.003354205,0.00467176,0.212619126,1.015808182,0.000989434,0.075870743,0.245101332,0.023581608,0.049116704,0.028562017,0.012877036,0.310968088,0.0054414,0.010583245,0.386769749
2015/01/01 18:00,0.00114807,0.000472545,0.004113184,0.058868932,0.022424303,0.070239772,0.003362199,0.004682992,0.211832878,1.020616015,0.000985705,0.076080622,0.246848182,0.023639962,0.049225358,0.028369453,0.012782365,0.311538027,0.005446195,0.010594353,0.387944633
2015/01/01 19:00,0.00114779,0.000474959,0.004119976,0.059219665,0.022456652,0.070373543,0.003370193,0.004694223,0.211046631,1.025423848,0.000981975,0.076290501,0.248595032,0.023698315,0.049334012,0.028176889,0.012687695,0.312107966,0.005450991,0.010605461,0.389119518
2015/01/01 20:00,0.00114751,0.000477374,0.004126767,0.059570397,0.022489002,0.070507314,0.003378187,0.004705454,0.210260383,1.030231682,0.000978245,0.07650038,0.250341882,0.023756669,0.049442666,0.027984325,0.012593025,0.312677906,0.005455786,0.010616569,0.390294402
2015/01/01 21:00,0.00114723,0.000479788,0.004133558,0.05992113,0.022521351,0.070641084,0.00338618,0.004716686,0.209474136,1.035039515,0.000974515,0.07671026,0.252088732,0.023815022,0.04955132,0.027791761,0.012498354,0.313247845,0.005460582,0.010627677,0.391469286
2015/01/01 22:00,0.00114695,0.000482203,0.00414035,0.060271863,0.022553701,0.070774855,0.003394174,0.004727917,0.208687888,1.039847348,0.000970785,0.076920139,0.253835582,0.023873376,0.049659974,0.027599197,0.012403684,0.313817785,0.005465377,0.010638785,0.392644171
2015/01/01 23:00,0.001146671,0.000484617,0.004147141,0.060622596,0.02258605,0.070908626,0.003402168,0.004739148,0.207901641,1.044655182,0.000967056,0.077130018,0.255582432,0.02393173,0.049768628,0.027406634,0.012309013,0.314387724,0.005470173,0.010649893,0.393819055
2015/01/02 00:00,0.00114277,0.000482961,0.004178794,0.06100802,0.022596306,0.070843501,0.003400109,0.00472292,0.20706676,1.048210386,0.000957485,0.077187777,0.257247909,0.023822791,0.049752354,0.027255537,0.012177462,0.314580625,0.005454633,0.010631041,0.394136195
2015/01/02 01:00,0.001138868,0.000481304,0.004210446,0.061393444,0.022606562,0.070778375,0.003398049,0.004706692,0.20623188,1.051765591,0.000947915,0.077245536,0.258913387,0.023713853,0.04973608,0.02710444,0.012045911,0.314773526,0.005439094,0.010612189,0.394453336
2015/01/02 02:00,0.001134967,0.000479648,0.004242099,0.061778868,0.022616818,0.07071325,0.00339599,0.004690463,0.205396999,1.055320795,0.000938345,0.077303294,0.260578864,0.023604915,0.049719807,0.026953343,0.01191436,0.314966426,0.005423554,0.010593338,0.394770476
2015/01/02 03:00,0.001131066,0.000477991,0.004273751,0.062164292,0.022627074,0.070648124,0.003393931,0.004674235,0.204562119,1.058876,0.000928774,0.077361053,0.262244341,0.023495977,0.049703533,0.026802246,0.011782809,0.315159327,0.005408015,0.010574486,0.395087617
2015/01/02 04:00,0.001127165,0.000476334,0.004305404,0.062549716,0.02263733,0.070582999,0.003391871,0.004658007,0.203727238,1.062431205,0.000919204,0.077418812,0.263909819,0.023387038,0.049687259,0.026651149,0.011651258,0.315352228,0.005392475,0.010555634,0.395404757
2015/01/02 05:00,0.001123264,0.000474678,0.004337056,0.062935141,0.022647586,0.070517874,0.003389812,0.004641779,0.202892358,1.065986409,0.000909634,0.077476571,0.265575296,0.0232781,0.049670985,0.026500052,0.011519707,0.315545129,0.005376936,0.010536783,0.395721898
2015/01/02 06:00,0.001119363,0.000473021,0.004368709,0.063320565,0.022657842,0.070452748,0.003387752,0.00462555,0.202057477,1.069541614,0.000900063,0.077534329,0.267240773,0.023169162,0.049654711,0.026348955,0.011388156,0.315738029,0.005361396,0.010517931,0.396039038
2015/01/02 07:00,0.001115462,0.000471365,0.004400361,0.063705989,0.022668098,0.070387623,0.003385693,0.004609322,0.201222597,1.073096818,0.000890493,0.077592088,0.268906251,0.023060224,0.049638437,0.026197858,0.011256605,0.31593093,0.005345857,0.010499079,0.396356178
2015/01/02 08:00,0.001111561,0.000469708,0.004432014,0.064091413,0.022678354,0.070322497,0.003383634,0.004593094,0.200387716,1.076652023,0.000880923,0.077649847,0.270571728,0.022951285,0.049622164,0.026046762,0.011125054,0.316123831,0.005330317,0.010480228,0.396673319
2015/01/02 09:00,0.00110766,0.000468052,0.004463667,0.064476837,0.02268861,0.070257372,0.003381574,0.004576866,0.199552836,1.080207227,0.000871352,0.077707606,0.272237205,0.022842347,0.04960589,0.025895665,0.010993503,0.316316732,0.005314778,0.010461376,0.396990459
2015/01/02 10:00,0.001103759,0.000466395,0.004495319,0.064862261,0.022698865,0.070192247,0.003379515,0.004560637,0.198717956,1.083762432,0.000861782,0.077765364,0.273902683,0.022733409,0.049589616,0.025744568,0.010861952,0.316509632,0.005299238,0.010442524,0.3973076
2015/01/02 11:00,0.001099858,0.000464738,0.004526972,0.065247685,0.022709121,0.070127121,0.003377456,0.004544409,0.197883075,1.087317636,0.000852212,0.077823123,0.27556816,0.022624471,0.049573342,0.025593471,0.010730401,0.316702533,0.005283699,0.010423673,0.39762474
2015/01/02 12:00,0.001095957,0.000463082,0.004558624,0.06563311,0.022719377,0.070061996,0.003375396,0.004528181,0.197048195,1.090872841,0.000842641,0.077880882,0.277233637,0.022515532,0.049557068,0.025442374,0.01059885,0.316895434,0.005268159,0.010404821,0.397941881
2015/01/02 13:00,0.001092056,0.000461425,0.004590277,0.066018534,0.022729633,0.069996871,0.003373337,0.004511953,0.196213314,1.094428045,0.000833071,0.077938641,0.278899115,0.022406594,0.049540794,0.025291277,0.010467299,0.317088335,0.00525262,0.010385969,0.398259021
2015/01/02 14:00,0.001088155,0.000459769,0.004621929,0.066403958,0.022739889,0.069931745,0.003371278,0.004495724,0.195378434,1.09798325,0.000823501,0.077996399,0.280564592,0.022297656,0.049524521,0.02514018,0.010335748,0.317281235,0.00523708,0.010367118,0.398576162
2015/01/02 15:00,0.001084254,0.000458112,0.004653582,0.066789382,0.022750145,0.06986662,0.003369218,0.004479496,0.194543553,1.101538455,0.00081393,0.078054158,0.282230069,0.022188718,0.049508247,0.024989083,0.010204197,0.317474136,0.005221541,0.010348266,0.398893302
2015/01/02 16:00,0.001080353,0.000456456,0.004685234,0.067174806,0.022760401,0.069801494,0.003367159,0.004463268,0.193708673,1.105093659,0.00080436,0.078111917,0.283895547,0.022079779,0.049491973,0.024837986,0.010072646,0.317667037,0.005206001,0.010329414,0.399210443
2015/01/02 17:00,0.001076452,0.000454799,0.004716887,0.06756023,0.022770657,0.069736369,0.0033651,0.004447039,0.192873792,1.108648864,0.00079479,0.078169676,0.285561024,0.021970841,0.049475699,0.02468689,0.009941095,0.317859938,0.005190462,0.010310563,0.399527583
2015/01/02 18:00,0.001072551,0.000453142,0.00474854,0.067945654,0.022780913,0.069671244,0.00336304,0.004430811,0.192038912,1.112204068,0.000785219,0.078227434,0.287226501,0.021861903,0.049459425,0.024535793,0.009809544,0.318052838,0.005174922,0.010291711,0.399844723
2015/01/02 19:00,0.001068649,0.000451486,0.004780192,0.068331078,0.022791169,0.069606118,0.003360981,0.004414583,0.191204031,1.115759273,0.000775649,0.078285193,0.288891979,0.021752965,0.049443151,0.024384696,0.009677993,0.318245739,0.005159383,0.010272859,0.400161864
2015/01/02 20:00,0.001064748,0.000449829,0.004811845,0.068716503,0.022801425,0.069540993,0.003358921,0.004398355,0.190369151,1.119314477,0.000766079,0.078342952,0.290557456,0.021644027,0.049426878,0.024233599,0.009546442,0.31843864,0.005143843,0.010254008,0.400479004
2015/01/02 21:00,0.001060847,0.000448173,0.004843497,0.069101927,0.02281168,0.069475867,0.003356862,0.004382126,0.189534271,1.122869682,0.000756508,0.078400711,0.292222933,0.021535088,0.049410604,0.024082502,0.009414891,0.318631541,0.005128304,0.010235156,0.400796145
2015/01/02 22:00,0.001056946,0.000446516,0.00487515,0.069487351,0.022821936,0.069410742,0.003354803,0.004365898,0.18869939,1.126424886,0.000746938,0.078458469,0.293888411,0.02142615,0.04939433,0.023931405,0.00928334,0.318824441,0.005112764,0.010216304,0.401113285
2015/01/02 23:00,0.001053045,0.00044486,0.004906802,0.069872775,0.022832192,0.069345617,0.003352743,0.00434967,0.18786451,1.129980091,0.000737368,0.078516228,0.295553888,0.021317212,0.049378056,0.023780308,0.009151789,0.319017342,0.005097225,0.010197453,0.401430426
2015/01/03 00:00,0.001047277,0.000441547,0.004896938,0.069708302,0.022776147,0.069154951,0.003339796,0.004322032,0.187244408,1.130611231,0.000728793,0.078363826,0.296075771,0.021175318,0.049247122,0.023650293,0.009061034,0.318423956,0.00507108,0.010152052,0.401303384
2015/01/03 01:00,0.00104151,0.000438235,0.004887074,0.069543828,0.022720103,0.068964286,0.003326848,0.004294394,0.186624306,1.131242371,0.000720219,0.078211424,0.296597653,0.021033424,0.049116188,0.023520277,0.00897028,0.31783057,0.005044936,0.01010665,0.401176343
2015/01/03 02:00,0.001035742,0.000434923,0.004877209,0.069379355,0.022664058,0.068773621,0.003313901,0.004266756,0.186004204,1.131873511,0.000711645,0.078059021,0.297119536,0.02089153,0.048985255,0.023390261,0.008879525,0.317237184,0.005018791,0.010061249,0.401049302
2015/01/03 03:00,0.001029974,0.00043161,0.004867345,0.069214882,0.022608013,0.068582956,0.003300953,0.004239118,0.185384102,1.132504652,0.00070307,0.077906619,0.297641419,0.020749636,0.048854321,0.023260246,0.008788771,0.316643798,0.004992646,0.010015848,0.400922261
2015/01/03 04:00,0.001024206,0.000428298,0.00485748,0.069050409,0.022551969,0.068392291,0.003288005,0.004211479,0.184764001,1.133135792,0.000694496,0.077754217,0.298163301,0.020607742,0.048723387,0.02313023,0.008698017,0.316050412,0.004966501,0.009970447,0.40079522
2015/01/03 05:00,0.001018439,0.000424985,0.004847616,0.068885935,0.022495924,0.068201625,0.003275058,0.004183841,0.184143899,1.133766932,0.000685922,0.077601815,0.298685184,0.020465848,0.048592453,0.023000215,0.008607262,0.315457027,0.004940357,0.009925046,0.400668178
2015/01/03 06:00,0.001012671,0.000421673,0.004837752,0.068721462,0.022439879,0.06801096,0.00326211,0.004156203,0.183523797,1.134398072,0.000677347,0.077449412,0.299207067,0.020323954,0.048461519,0.022870199,0.008516508,0.314863641,0.004914212,0.009879645,0.400541137
2015/01/03 07:00,0.001006903,0.000418361,0.004827887,0.068556989,0.022383834,0.067820295,0.003249163,0.004128565,0.182903695,1.135029212,0.000668773,0.07729701,0.299728949,0.02018206,0.048330585,0.022740183,0.008425753,0.314270255,0.004888067,0.009834244,0.400414096
2015/01/03 08:00,0.001001135,0.000415048,0.004818023,0.068392516,0.02232779,0.06762963,0.003236215,0.004100927,0.182283593,1.135660352,0.000660199,0.077144608,0.300250832,0.020040166,0.048199652,0.022610168,0.008334999,0.313676869,0.004861922,0.009788843,0.400287055
2015/01/03 09:00,0.000995367,0.000411736,0.004808159,0.068228042,0.022271745,0.067438965,0.003223268,0.004073289,0.181663492,1.136291492,0.000651624,0.076992206,0.300772715,0.019898272,0.048068718,0.022480152,0.008244244,0.313083483,0.004835778,0.009743442,0.400160014
2015/01/03 10:00,0.0009896,0.000408423,0.004798294,0.068063569,0.0222157,0.067248299,0.00321032,0.004045651,0.18104339,1.136922633,0.00064305,0.076839803,0.301294597,0.019756378,0.047937784,0.022350136,0.00815349,0.312490097,0.004809633,0.00969804,0.400032973
2015/01/03 11:00,0.000983832,0.000405111,0.00478843,0.067899096,0.022159655,0.067057634,0.003197373,0.004018013,0.180423288,1.137553773,0.000634476,0.076687401,0.30181648,0.019614484,0.04780685,0.022220121,0.008062735,0.311896711,0.004783488,0.009652639,0.399905931
2015/01/03 12:00,0.000978064,0.000401799,0.004778566,0.067734623,0.022103611,0.066866969,0.003184425,0.003990375,0.179803186,1.138184913,0.000625901,0.076534999,0.302338363,0.01947259,0.047675916,0.022090105,0.007971981,0.311303325,0.004757343,0.009607238,0.39977889
2015/01/03 13:00,0.000972296,0.000398486,0.004768701,0.067570149,0.022047566,0.066676304,0.003171477,0.003962737,0.179183084,1.138816053,0.000617327,0.076382597,0.302860245,0.019330696,0.047544982,0.02196009,0.007881227,0.310709939,0.004731199,0.009561837,0.399651849
2015/01/03 14:00,0.000966528,0.000395174,0.004758837,0.067405676,0.021991521,0.066485639,0.00315853,0.003935098,0.178562983,1.139447193,0.000608753,0.076230194,0.303382128,0.019188802,0.047414049,0.021830074,0.007790472,0.310116553,0.004705054,0.009516436,0.399524808
2015/01/03 15:00,0.000960761,0.000391862,0.004748972,0.067241203,0.021935476,0.066294973,0.003145582,0.00390746,0.177942881,1.140078333,0.000600178,0.076077792,0.303904011,0.019046908,0.047283115,0.021700058,0.007699718,0.309523167,0.004678909,0.009471035,0.399397767
2015/01/03 16:00,0.000954993,0.000388549,0.004739108,0.06707673,0.021879432,0.066104308,0.003132635,0.003879822,0.177322779,1.140709473,0.000591604,0.07592539,0.304425893,0.018905014,0.047152181,0.021570043,0.007608963,0.308929781,0.004652764,0.009425634,0.399270725
2015/01/03 17:00,0.000949225,0.000385237,0.004729244,0.066912256,0.021823387,0.065913643,0.003119687,0.003852184,0.176702677,1.141340614,0.00058303,0.075772988,0.304947776,0.01876312,0.047021247,0.021440027,0.007518209,0.308336396,0.00462662,0.009380233,0.399143684
2015/01/03 18:00,0.000943457,0.000381924,0.004719379,0.066747783,0.021767342,0.065722978,0.00310674,0.003824546,0.176082575,1.141971754,0.000574455,0.075620585,0.305469659,0.018621226,0.046890313,0.021310011,0.007427454,0.30774301,0.004600475,0.009334832,0.399016643
2015/01/03 19:00,0.000937689,0.000378612,0.004709515,0.06658331,0.021711297,0.065532313,0.003093792,0.003796908,0.175462473,1.142602894,0.000565881,0.075468183,0.305991541,0.018479332,0.046759379,0.021179996,0.0073367,0.307149624,0.00457433,0.00928943,0.398889602
2015/01/03 20:00,0.000931922,0.0003753,0.004699651,0.066418836,0.021655253,0.065341647,0.003080844,0.00376927,0.174842372,1.143234034,0.000557307,0.075315781,0.306513424,0.018337438,0.046628446,0.02104998,0.007245945,0.306556238,0.004548185,0.009244029,0.398762561
2015/01/03 21:00,0.000926154,0.000371987,0.004689786,0.066254363,0.021599208,0.065150982,0.003067897,0.003741632,0.17422227,1.143865174,0.000548732,0.075163379,0.307035307,0.018195544,0.046497512,0.020919965,0.007155191,0.305962852,0.004522041,0.009198628,0.398635519
2015/01/03 22:00,0.000920386,0.000368675,0.004679922,0.06608989,0.021543163,0.064960317,0.003054949,0.003713994,0.173602168,1.144496314,0.000540158,0.075010976,0.307557189,0.01805365,0.046366578,0.020789949,0.007064437,0.305369466,0.004495896,0.009153227,0.398508478
2015/01/03 23:00,0.000914618,0.000365363,0.004670057,0.065925417,0.021487118,0.064769652,0.003042002,0.003686356,0.172982066,1.145127455,0.000531584,0.074858574,0.308079072,0.017911756,0.046235644,0.020659933,0.006973682,0.30477608,0.004469751,0.009107826,0.398381437
2015/01/04 00:00,0.000908624,0.000362643,0.004648007,0.065745308,0.021394391,0.064502901,0.003028213,0.003661388,0.172367342,1.142899678,0.00052585,0.074580426,0.307301311,0.017823966,0.046041465,0.020526055,0.006926441,0.303587473,0.004446497,0.009068701,0.397402572
2015/01/04 01:00,0.00090263,0.000359923,0.004625956,0.065565199,0.021301664,0.064236149,0.003014424,0.00363642,0.171752617,1.140671902,0.000520117,0.074302277,0.306523551,0.017736177,0.045847286,0.020392177,0.006879201,0.302398865,0.004423243,0.009029577,0.396423708
2015/01/04 02:00,0.000896636,0.000357203,0.004603906,0.06538509,0.021208936,0.063969398,0.003000635,0.003611452,0.171137893,1.138444125,0.000514383,0.074024129,0.30574579,0.017648387,0.045653108,0.020258299,0.00683196,0.301210258,0.004399988,0.008990452,0.395444843
2015/01/04 03:00,0.000890642,0.000354483,0.004581855,0.065204981,0.021116209,0.063702647,0.002986847,0.003586484,0.170523168,1.136216348,0.000508649,0.07374598,0.304968029,0.017560597,0.045458929,0.020124421,0.006784719,0.300021651,0.004376734,0.008951328,0.394465978
2015/01/04 04:00,0.000884647,0.000351764,0.004559805,0.065024872,0.021023482,0.063435895,0.002973058,0.003561516,0.169908443,1.133988572,0.000502916,0.073467832,0.304190269,0.017472807,0.04526475,0.019990543,0.006737479,0.298833044,0.00435348,0.008912203,0.393487114
2015/01/04 05:00,0.000878653,0.000349044,0.004537755,0.064844763,0.020930754,0.063169144,0.002959269,0.003536548,0.169293719,1.131760795,0.000497182,0.073189683,0.303412508,0.017385017,0.045070571,0.019856665,0.006690238,0.297644436,0.004330225,0.008873079,0.392508249
2015/01/04 06:00,0.000872659,0.000346324,0.004515704,0.064664653,0.020838027,0.062902393,0.002945481,0.00351158,0.168678994,1.129533019,0.000491449,0.072911535,0.302634747,0.017297227,0.044876392,0.019722787,0.006642997,0.296455829,0.004306971,0.008833954,0.391529384
2015/01/04 07:00,0.000866665,0.000343604,0.004493654,0.064484544,0.0207453,0.062635641,0.002931692,0.003486612,0.16806427,1.127305242,0.000485715,0.072633386,0.301856987,0.017209438,0.044682213,0.019588909,0.006595756,0.295267222,0.004283717,0.00879483,0.390550519
2015/01/04 08:00,0.000860671,0.000340885,0.004471603,0.064304435,0.020652572,0.06236889,0.002917903,0.003461644,0.167449545,1.125077466,0.000479982,0.072355238,0.301079226,0.017121648,0.044488035,0.019455031,0.006548516,0.294078614,0.004260463,0.008755705,0.389571655
2015/01/04 09:00,0.000854677,0.000338165,0.004449553,0.064124326,0.020559845,0.062102139,0.002904114,0.003436676,0.166834821,1.122849689,0.000474248,0.072077089,0.300301465,0.017033858,0.044293856,0.019321153,0.006501275,0.292890007,0.004237208,0.008716581,0.38859279
2015/01/04 10:00,0.000848682,0.000335445,0.004427502,0.063944217,0.020467118,0.061835387,0.002890326,0.003411708,0.166220096,1.120621913,0.000468515,0.071798941,0.299523705,0.016946068,0.044099677,0.019187275,0.006454034,0.2917014,0.004213954,0.008677456,0.387613925
2015/01/04 11:00,0.000842688,0.000332725,0.004405452,0.063764108,0.02037439,0.061568636,0.002876537,0.00338674,0.165605371,1.118394136,0.000462781,0.071520792,0.298745944,0.016858278,0.043905498,0.019053397,0.006406794,0.290512793,0.0041907,0.008638332,0.386635061
2015/01/04 12:00,0.000836694,0.000330005,0.004383401,0.063583999,0.020281663,0.061301885,0.002862748,0.003361772,0.164990647,1.11616636,0.000457048,0.071242644,0.297968183,0.016770488,0.043711319,0.018919518,0.006359553,0.289324185,0.004167445,0.008599207,0.385656196
2015/01/04 13:00,0.0008307,0.000327286,0.004361351,0.06340389,0.020188936,0.061035133,0.002848959,0.003336804,0.164375922,1.113938583,0.000451314,0.070964495,0.297190423,0.016682698,0.04351714,0.01878564,0.006312312,0.288135578,0.004144191,0.008560082,0.384677331
2015/01/04 14:00,0.000824706,0.000324566,0.0043393,0.063223781,0.020096208,0.060768382,0.002835171,0.003311837,0.163761198,1.111710807,0.000445581,0.070686347,0.296412662,0.016594909,0.043322962,0.018651762,0.006265072,0.286946971,0.004120937,0.008520958,0.383698467
2015/01/04 15:00,0.000818712,0.000321846,0.00431725,0.063043672,0.020003481,0.060501631,0.002821382,0.003286869,0.163146473,1.10948303,0.000439847,0.070408198,0.295634901,0.016507119,0.043128783,0.018517884,0.006217831,0.285758363,0.004097683,0.008481833,0.382719602
2015/01/04 16:00,0.000812717,0.000319126,0.004295199,0.062863563,0.019910754,0.06023488,0.002807593,0.003261901,0.162531749,1.107255254,0.000434114,0.07013005,0.294857141,0.016419329,0.042934604,0.018384006,0.00617059,0.284569756,0.004074428,0.008442709,0.381740737
2015/01/04 17:00,0.000806723,0.000316407,0.004273149,0.062683454,0.019818026,0.059968128,0.002793804,0.003236933,0.161917024,1.105027477,0.00042838,0.069851901,0.29407938,0.016331539,0.042740425,0.018250128,0.006123349,0.283381149,0.004051174,0.008403584,0.380761872
2015/01/04 18:00,0.000800729,0.000313687,0.004251098,0.062503345,0.019725299,0.059701377,0.002780016,0.003211965,0.161302299,1.102799701,0.000422646,0.069573753,0.293301619,0.016243749,0.042546246,0.01811625,0.006076109,0.282192541,0.00402792,0.00836446,0.379783008
2015/01/04 19:00,0.000794735,0.000310967,0.004229048,0.062323236,0.019632572,0.059434626,0.002766227,0.003186997,0.160687575,1.100571924,0.000416913,0.069295604,0.292523859,0.016155959,0.042352067,0.017982372,0.006028868,0.281003934,0.004004666,0.008325335,0.378804143
2015/01/04 20:00,0.000788741,0.000308247,0.004206997,0.062143127,0.019539844,0.059167874,0.002752438,0.003162029,0.16007285,1.098344148,0.000411179,0.069017456,0.291746098,0.01606817,0.042157889,0.017848494,0.005981627,0.279815327,0.003981411,0.008286211,0.377825278
