,EE_P2HT_OTH,EE_STUR_BIO_CHP,EE_COMC_GAS_CHP,EE_STUR_GAS_CHP
2016-03-30 23:00:00,276.62041913888504,254.32879956055086,122.02717522781286,154.75314206004754
2016-03-31 00:00:00,298.9658011863159,274.87346582031677,131.88452364454423,167.25409225431318
2016-03-31 01:00:00,353.9303041535596,325.4086219075571,156.13133469259617,198.00355595055285
2016-03-31 02:00:00,502.1289873876698,461.66462687175203,221.5070822380447,280.91215666424597
2016-03-31 03:00:00,603.0684718088228,554.4698434244879,266.0351043963831,337.3819661624806
2016-03-31 04:00:00,583.8052114231066,536.7589242350343,257.53739024402836,326.60528496052734
2016-03-31 05:00:00,556.8366468831039,511.96363736979964,245.6405904307319,311.51793127779297
2016-03-31 06:00:00,536.0323256665303,492.83584464519,236.46305914618884,299.8791155796835
2016-03-31 07:00:00,509.83429154195625,468.7489945475333,224.90616789898652,285.2228291450272
2016-03-31 08:00:00,490.05734421262093,450.56578417969456,216.18184803590242,274.15876977768863
2016-03-31 09:00:00,476.7014836785243,438.2862135416735,210.29009955693653,266.68693747766775
2016-03-31 10:00:00,467.4551186933805,429.78497233073585,206.2111967638063,261.51413050073023
2016-03-31 11:00:00,470.0235534114761,432.146428222663,207.3442253174536,262.9510213276574
2016-03-31 12:00:00,474.1330489604288,435.9247576497464,209.15707100328925,265.25004665074067
2016-03-31 13:00:00,495.4510571206215,455.52484155274146,218.5612079985617,277.17624051423553
2016-03-31 14:00:00,511.632195844623,470.40201367188234,225.69928788653962,286.22865272387617
2016-03-31 15:00:00,511.3753523728135,470.16586808268966,225.5859850311749,286.0849636411835
2016-03-31 16:00:00,508.55007418290853,467.5682666015698,224.3396536221629,284.5043837315637
2016-03-31 17:00:00,496.4784310078597,456.46942390951233,219.01441942002063,277.75099684500634
2016-03-31 18:00:00,448.9623887230929,412.7824899088605,198.0533911775458,251.16851654685516
2016-03-31 19:00:00,351.361869435464,323.04716601563,154.9983061389489,196.5666651236258
2016-03-31 20:00:00,280.72991468783783,258.10712898763427,123.84002091364852,157.05216738313086
2016-03-31 21:00:00,248.8813241834537,228.82507592773794,109.79046684842214,139.23472112923494
2016-03-31 22:00:00,259.66874999945475,238.74319067383186,114.54918677374076,145.26966260232874
2016-03-31 23:00:00,265.0624629074553,243.70224804687882,116.92854673640005,148.28713333887563
2016-04-01 00:00:00,286.89415801126705,263.7746231282593,126.55928944240198,160.50070536775587
2016-04-01 01:00:00,340.06075667584383,312.6567600911507,150.01298050290083,190.24434548514662
2016-04-01 02:00:00,482.8657270019535,443.9537076822986,213.00936808569003,270.1354754622928
2016-04-01 03:00:00,580.4662462895824,533.6890315755292,256.06445312428696,324.7373268855222
2016-04-01 04:00:00,561.4598293756757,516.2142579752685,247.68004182729703,314.10433476626173
2016-04-01 05:00:00,535.5186387229112,492.36355346680455,236.2364534354594,299.5917374142981
2016-04-01 06:00:00,515.2280044499569,473.70805192058026,227.28552786164582,288.2402998815741
2016-04-01 07:00:00,490.05734421262093,450.56578417969456,216.18184803590242,274.15876977768863
2016-04-01 08:00:00,471.0509272987142,433.0910105794338,207.7974367389125,263.5257776584282
2016-04-01 09:00:00,458.46559718004636,421.519876708991,202.24559682604078,256.48501260648544
2016-04-01 10:00:00,449.21923219490236,413.0186354980533,198.16669403291053,251.3122056295479
2016-04-01 11:00:00,451.7876669129979,415.3800913899804,199.2997225865578,252.74909645647497
2016-04-01 12:00:00,455.64031899014117,418.92227522787107,200.99926541702874,254.9044326968656
2016-04-01 13:00:00,476.4446402067148,438.05006795248084,210.17679670157182,266.5432483949751
2016-04-01 14:00:00,491.8552485152878,452.2188033040435,216.97496802345552,275.1645933565376
2016-04-01 15:00:00,492.1120919870973,452.45494889323624,217.08827087882025,275.3082824392303
2016-04-01 16:00:00,489.02997032538264,449.6212018229237,215.7286366144435,273.5840134469178
2016-04-01 17:00:00,477.985701037572,439.4669414876371,210.85661383376018,267.4053828911313
2016-04-01 18:00:00,432.0107195836626,397.19688102214155,190.5754027234737,241.6850370891364
2016-04-01 19:00:00,338.0060089013674,310.767595377609,149.106557659983,189.09483282360495
2016-04-01 20:00:00,269.4288019282177,247.71672306315492,118.85469527760044,150.72984774465166
2016-04-01 21:00:00,258.1276891685975,237.3263171386756,113.86936964155238,144.4075281061725
2016-04-01 22:00:00,269.6856454000272,247.95286865234763,118.96799813296516,150.87353682734437
2016-04-01 23:00:00,275.07935830802774,252.91192602539454,121.34735809562444,153.89100756389124
2016-04-02 00:00:00,297.42474035545854,273.45659228516047,131.20470651235587,166.39195775815693
2016-04-02 01:00:00,352.1323998508927,323.75560278320813,155.33821470504307,196.99773237170393
2016-04-02 02:00:00,499.81739614138377,459.5393165690176,220.48735653976212,279.6189549200116
2016-04-02 03:00:00,600.2431936189178,551.872241943368,264.78877298737103,335.80138625286077
2016-04-02 04:00:00,580.9799332332015,534.1613227539146,256.29105883501643,325.02470505090764
2016-04-02 05:00:00,554.2682121650083,509.6021814778725,244.50756187708458,310.0810404508658
2016-04-02 06:00:00,533.4638909484348,490.4743887532628,235.33003059254156,298.44222475275643
2016-04-02 07:00:00,507.26585682386076,466.38753865560625,223.77313934533925,283.78593831810014
2016-04-02 08:00:00,487.7457529663349,448.44047387696014,215.16212233761985,272.8655680334543
2016-04-02 09:00:00,474.3898924322384,436.1609032389391,209.27037385865398,265.3937357334334
2016-04-02 10:00:00,465.1435274470946,427.6596620280015,205.19147106552376,260.2209287564959
2016-04-02 11:00:00,467.7119621651901,430.0211179199286,206.32449961917104,261.65781958342296
2016-04-02 12:00:00,471.82145771414287,433.79944734701195,208.13734530500668,263.9568449065063
2016-04-02 13:00:00,492.88262240252595,453.16338566081436,217.42817944491443,275.73934968730845
2016-04-02 14:00:00,509.06376112652754,468.0405577799552,224.56625933289232,284.7917618969491
2016-04-02 15:00:00,508.80691765471806,467.80441219076255,224.45295647752764,284.6480728142564
2016-04-02 16:00:00,505.98163946481293,465.2068107096427,223.20662506851562,283.0674929046366
2016-04-02 17:00:00,494.16683976157367,454.34411360677797,217.9946937217381,276.457795100772
2016-04-02 18:00:00,446.650797476807,410.65717960612614,197.03366547926325,249.8753148026208
2016-04-02 19:00:00,349.5639651327972,321.394146891281,154.2051861513958,195.56084154477685
2016-04-02 20:00:00,279.18885385698053,256.69025545247797,123.16020378146013,156.19003288697462
2016-04-02 21:00:00,227.04962907964193,208.7527008463574,100.15972414242019,127.02114910035469
2016-04-02 22:00:00,237.32336795202397,218.1985244140659,104.69183835700935,132.76871240806304
2016-04-02 23:00:00,242.46023738821498,222.92143619792017,106.95789546430393,135.64249406191723
2016-04-03 00:00:00,260.4392804148834,239.45162744140998,114.88909533983492,145.70072985040684
2016-04-03 01:00:00,310.5237574177456,285.5000173339888,136.98315213595703,173.72010097548508
2016-04-03 02:00:00,444.08236275871144,408.295723714199,195.90063692561597,248.43842397569372
2016-04-03 03:00:00,541.6828820463403,498.03104760742957,238.95572196421287,303.0402753989231
2016-04-03 04:00:00,522.9333086042433,480.79241959636164,230.68461352258768,292.55097236235537
2016-04-03 05:00:00,496.4784310078597,456.46942390951233,219.01441942002063,277.75099684500634
2016-04-03 06:00:00,477.7288575657625,439.23079589844434,210.74331097839544,267.2616938084386
2016-04-03 07:00:00,455.38347551833164,418.6861296386784,200.88596256166403,254.76074361417292
2016-04-03 08:00:00,438.17496290709175,402.8643751627667,193.2946712522272,245.13357507376142
2016-04-03 09:00:00,425.3327893166143,391.05709570313104,187.62952848399075,237.94912093912595
2016-04-03 10:00:00,415.3158939160419,381.84741772461524,183.21071712476632,232.3452467141103
2016-04-03 11:00:00,417.8843286341373,384.2088736165424,184.34374567841363,233.7821375410374
2016-04-03 12:00:00,420.966450295852,387.04262068685495,185.70337994279035,235.5064065333499
2016-04-03 13:00:00,440.4865541533777,404.9896854655011,194.31439695050977,246.4267768179958
2016-04-03 14:00:00,455.1266320465221,418.44998404948564,200.77265970629927,254.6170545314802
2016-04-03 15:00:00,456.1540059337603,419.3945664062565,201.22587112775818,255.19181086225103
2016-04-03 16:00:00,453.8424146874744,417.269256103522,200.2061454294756,253.89860911801662
2016-04-03 17:00:00,442.79814539966367,407.1149957682354,195.3341226487923,247.71997856223012
2016-04-03 18:00:00,400.67581602289755,368.3871191406307,176.7524543689768,224.1549690006259
2016-04-03 19:00:00,313.6058790794602,288.33376440430135,138.34278640033378,175.4443699677976
2016-04-03 20:00:00,248.11079376802505,228.11663916015982,109.45055828232796,138.80365388115683
2016-04-03 21:00:00,224.99488130516553,206.86353613281568,99.25330129950235,125.871636438813
2016-04-03 22:00:00,229.36122032592795,210.87801114909183,101.17944984070276,128.3143508445891
2016-04-03 23:00:00,237.83705489564306,218.67081559245133,104.9184440677388,133.05609057344847
2016-04-04 00:00:00,255.55925445050198,234.96486124674846,112.73634108790509,142.97063727924538
2016-04-04 01:00:00,305.13004450974506,280.5409599609419,134.60379217329773,170.7026302389382
2016-04-04 02:00:00,443.5686758150923,407.8234325358136,195.6740312148865,248.1510458103083
2016-04-04 03:00:00,535.5186387229112,492.36355346680455,236.2364534354594,299.5917374142981
2016-04-04 04:00:00,508.03638723928935,467.09597542318437,224.11304791143343,284.2170055661783
2016-04-04 05:00:00,482.35204005833435,443.4814165039132,212.78276237496056,269.8480972969074
2016-04-04 06:00:00,462.8319362008086,425.5343517252671,204.1717453672412,258.92772701226147
2016-04-04 07:00:00,439.45918026613947,404.04510310873025,193.86118552905086,245.85202048722496
2016-04-04 08:00:00,429.1854413937575,394.5992795410217,189.32907131446166,240.10445717951657
2016-04-04 09:00:00,413.26114614156546,379.95825301107357,182.30429428184848,231.1957340525686
2016-04-04 10:00:00,400.67581602289755,368.3871191406307,176.7524543689768,224.1549690006259
2016-04-04 11:00:00,398.8779117202307,366.73410001628173,175.9593343814237,223.14914542177695
2016-04-04 12:00:00,402.9874072691835,370.51242944336514,177.77218006725937,225.44817074486028
2016-04-04 13:00:00,424.5622589011856,390.3486589355529,187.28961991789657,237.51805369104784
2016-04-04 14:00:00,445.8802670613782,409.948742838548,196.69375691316904,249.44424755454267
2016-04-04 15:00:00,448.4487017794738,412.3101987304751,197.82678546681635,250.88113838146978
2016-04-04 16:00:00,445.62342358956874,409.71259724935527,196.5804540578043,249.30055847184994
2016-04-04 17:00:00,434.32231082994855,399.322191324876,191.59512842175627,242.9782388333708
2016-04-04 18:00:00,397.3368508893734,365.31722648112543,175.27951724923534,222.28701092562068
2016-04-04 19:00:00,311.03744436136475,285.97230851237424,137.20975784668647,174.0074791408705
2016-04-04 20:00:00,246.8265764089773,226.93591121419627,108.88404400550431,138.0852084676933
2016-04-04 21:00:00,217.54642062268857,200.01531404622705,95.96751849392521,121.70465304072444
2016-04-04 22:00:00,224.73803783335597,206.627390543623,99.13999844413763,125.72794735612031
2016-04-04 23:00:00,224.73803783335597,206.627390543623,99.13999844413763,125.72794735612031
2016-04-05 00:00:00,245.54235904992953,225.7551832682327,108.31752972868068,137.36676305422975
2016-04-05 01:00:00,304.616357566126,280.0686687825564,134.37718646256826,170.41525207355275
2016-04-05 02:00:00,438.68864985071093,403.33666634115207,193.52127696295662,245.4209532391468
2016-04-05 03:00:00,498.79002225414564,458.59473421224675,220.0341451183032,279.04419858924075
2016-04-05 04:00:00,470.0235534114761,432.146428222663,207.3442253174536,262.9510213276574
2016-04-05 05:00:00,448.19185830766423,412.07405314128243,197.7134826114516,250.73744929877705
2016-04-05 06:00:00,431.4970326400435,396.7245898437561,190.34879701274423,241.39765892375098
2016-04-05 07:00:00,410.1790244798509,377.124505940761,180.94466001747176,229.47146506025612
2016-04-05 08:00:00,400.932659494707,368.6232647298234,176.86575722434154,224.2986580833186
2016-04-05 09:00:00,389.11785979146777,357.7605676269587,171.65382587756403,217.68896027945402
2016-04-05 10:00:00,379.61465133451446,349.0231808268283,167.46162022906904,212.37246421982377
2016-04-05 11:00:00,385.7788946579436,354.6906749674534,170.18088875782252,215.82100220444877
2016-04-05 12:00:00,389.8883902068965,358.4690043945368,171.99373444365818,218.1200275275321
2016-04-05 13:00:00,405.555841987279,372.87388533529224,178.90520862090665,226.88506157178736
2016-04-05 14:00:00,428.1580675065194,393.6546971842509,188.87585989300277,239.52970084874576
2016-04-05 15:00:00,431.4970326400435,396.7245898437561,190.34879701274423,241.39765892375098
2016-04-05 16:00:00,429.6991283373766,395.0715707194072,189.55567702519116,240.39183534490203
2016-04-05 17:00:00,421.9938241830902,387.9872030436258,186.1565913642493,236.08116286412076
2016-04-05 18:00:00,383.4673034116578,352.56536466471897,169.16116305953994,214.5278004602144
2016-04-05 19:00:00,299.99317507355414,275.81804817708763,132.33773506600315,167.82884858508405
2016-04-05 20:00:00,241.94655044459586,222.44914501953474,106.73128975357447,135.35511589653183
2016-04-05 21:00:00,218.5737945099268,200.9598964029979,96.42072991538414,122.27940937149529
2016-04-05 22:00:00,226.7927856078324,208.51655525716467,100.04642128705545,126.87746001766196
2016-04-05 23:00:00,231.4159681004043,212.76717586263354,102.0858726836206,129.46386350613074
2016-04-06 00:00:00,252.47713278878737,232.13111417643591,111.37670682352835,141.2463682869329
2016-04-06 01:00:00,300.2500185453636,276.0541937662804,132.45103792136788,167.97253766777675
2016-04-06 02:00:00,429.6991283373766,395.0715707194072,189.55567702519116,240.39183534490203
2016-04-06 03:00:00,517.0259087526236,475.36107104492936,228.07864784919894,289.2461234604231
2016-04-06 04:00:00,496.9921179514788,456.94171508789776,219.2410251307501,278.0383750103918
2016-04-06 05:00:00,474.1330489604288,435.9247576497464,209.15707100328925,265.25004665074067
2016-04-06 06:00:00,456.6676928773794,419.86685758464205,201.4524768384877,255.47918902763652
2016-04-06 07:00:00,435.34968471718673,400.2667736816468,192.04833984321516,243.5529951641416
2016-04-06 08:00:00,418.91170252137556,385.15345597331327,184.79695709987254,234.35689387180824
2016-04-06 09:00:00,406.3263724027076,373.58232210287036,179.24511718700083,227.3161288198655
2016-04-06 10:00:00,398.8779117202307,366.73410001628173,175.9593343814237,223.14914542177695
2016-04-06 11:00:00,400.67581602289755,368.3871191406307,176.7524543689768,224.1549690006259
2016-04-06 12:00:00,403.24425074099304,370.74857503255777,177.88548292262408,225.59185982755298
2016-04-06 13:00:00,420.966450295852,387.04262068685495,185.70337994279035,235.5064065333499
2016-04-06 14:00:00,438.94549332252046,403.57281193034476,193.63457981832136,245.5646423218395
2016-04-06 15:00:00,441.00024109699683,405.4619766438865,194.5410026612392,246.7141549833812
2016-04-06 16:00:00,438.68864985071093,403.33666634115207,193.52127696295662,245.4209532391468
2016-04-06 17:00:00,424.5622589011856,390.3486589355529,187.28961991789657,237.51805369104784
2016-04-06 18:00:00,385.26520771432456,354.218383789068,169.9542830470931,215.5336240390634
2016-04-06 19:00:00,300.76370548898274,276.52648494466575,132.67764363209733,168.25991583316213
2016-04-06 20:00:00,238.86442878288125,219.61539794922217,105.37165548919772,133.6308469042193
2016-04-06 21:00:00,238.35074183926216,219.14310677083674,105.14504977846826,133.34346873883388
2016-04-06 22:00:00,248.8813241834537,228.82507592773794,109.79046684842214,139.23472112923494
2016-04-06 23:00:00,254.01819361964468,233.54798771159219,112.05652395571671,142.10850278308914
2016-04-07 00:00:00,274.8225148362182,252.67578043620188,121.23405524025975,153.74731848119856
2016-04-07 01:00:00,325.93436572631856,299.66875268555157,143.78132345784076,182.34144593704764
2016-04-07 02:00:00,463.8593100880469,426.47893408203794,204.6249567887001,259.50248334303234
2016-04-07 03:00:00,557.864020770342,512.9082197265705,246.0938018521908,312.0926876085638
2016-04-07 04:00:00,539.6281342718639,496.14188289388795,238.04929912129506,301.89076273738146
2016-04-07 05:00:00,514.2006305627185,472.76346956380945,226.83231644018693,287.6655435508033
2016-04-07 06:00:00,494.9373701770023,455.0525503743561,218.33460228783227,276.8888623488501
2016-04-07 07:00:00,470.53724035509515,432.61871940104845,207.57083102818305,263.2383994930428
2016-04-07 08:00:00,452.55819732842656,416.08852815755847,199.639631152652,253.18016370455308
2016-04-07 09:00:00,440.4865541533777,404.9896854655011,194.31439695050977,246.4267768179958
2016-04-07 10:00:00,431.4970326400435,396.7245898437561,190.34879701274423,241.39765892375098
2016-04-07 11:00:00,433.8086238863295,398.84990014649054,191.3685227110268,242.69086066798533
2016-04-07 12:00:00,437.4044324916631,402.1559383951885,192.954762686133,244.70250782568328
2016-04-07 13:00:00,457.4382232928081,420.5752943522201,201.79238540458186,255.9102562757146
2016-04-07 14:00:00,472.59198812957146,434.5078841145902,208.47725387110088,264.38791215458446
2016-04-07 15:00:00,472.33514465776193,434.2717385253974,208.36395101573615,264.2442230718917
2016-04-07 16:00:00,469.7667099396665,431.9102826334703,207.23092246208884,262.80733224496464
2016-04-07 17:00:00,458.97928412366537,421.9921678873764,202.47220253677025,256.77239077187085
2016-04-07 18:00:00,414.80220697242277,381.3751265462299,182.9841114140369,232.0578685487249
2016-04-07 19:00:00,324.1364614236517,298.0157335612026,142.98820347028766,181.33562235819866
2016-04-07 20:00:00,258.38453264040703,237.56246272786825,113.98267249691709,144.55121718886517
2016-04-07 21:00:00,228.07700296688014,209.69728320312825,100.61293556387909,127.59590543112552
2016-04-07 22:00:00,238.09389836745262,218.90696118164402,105.03174692310353,133.19977965614117
2016-04-07 23:00:00,242.97392433183407,223.39372737630555,107.18450117503338,135.92987222730264
2016-04-08 00:00:00,263.00771513297894,241.81308333333712,116.02212389348223,147.13762067733396
2016-04-08 01:00:00,312.578505192222,287.3891820475305,137.88957497887486,174.86961363702676
2016-04-08 02:00:00,445.3665801177592,409.47645166016264,196.46715120243962,249.15686938915727
2016-04-08 03:00:00,536.2891691383398,493.07199023438267,236.57636200155358,300.02280466237625
2016-04-08 04:00:00,518.0532826398618,476.30565340170017,228.53185927065786,289.82087979119393
2016-04-08 05:00:00,493.6531528179546,453.87182242839253,217.76808801100862,276.1704169353866
2016-04-08 06:00:00,475.16042284766706,436.8693400065173,209.61028242474816,265.82480298151154
2016-04-08 07:00:00,451.7876669129979,415.3800913899804,199.2997225865578,252.74909645647497
2016-04-08 08:00:00,434.32231082994855,399.322191324876,191.59512842175627,242.9782388333708
2016-04-08 09:00:00,423.02119807032835,388.9317854003966,186.60980278570818,236.65591919489154
2016-04-08 10:00:00,414.0316765569941,380.6666897786517,182.64420284794267,231.62680130064675
2016-04-08 11:00:00,416.34326780328007,382.7920000813861,183.66392854622524,232.92000304488116
2016-04-08 12:00:00,419.68223293680427,385.8618927408914,185.13686566596672,234.78796111988638
2016-04-08 13:00:00,439.20233679433,403.8089575195375,193.74788267368612,245.70833140453226
2016-04-08 14:00:00,453.8424146874744,417.269256103522,200.2061454294756,253.89860911801662
2016-04-08 15:00:00,453.8424146874744,417.269256103522,200.2061454294756,253.89860911801662
2016-04-08 16:00:00,451.2739799693788,414.907800211595,199.07311687582836,252.46171829108954
2016-04-08 17:00:00,441.2570845688064,405.6981222330792,194.65430551660393,246.8578440660739
2016-04-08 18:00:00,398.6210682484212,366.49795442708904,175.84603152605897,223.00545633908425
2016-04-08 19:00:00,311.2942878331743,286.208454101567,137.32306070205124,174.15116822356325
2016-04-08 20:00:00,247.59710682440593,227.6443479817744,109.2239525715985,138.51627571577143
2016-04-08 21:00:00,210.61164688383076,193.63938313802382,92.90834139907754,117.82504780802131
2016-04-08 22:00:00,220.37169881259362,202.61291552734687,97.21384990293724,123.28523295034424
2016-04-08 23:00:00,224.73803783335597,206.627390543623,99.13999844413763,125.72794735612031
2016-04-09 00:00:00,244.2581416908818,224.57445532226913,107.75101545185703,136.6483176407662
2016-04-09 01:00:00,293.3152448065058,269.6782628580771,129.3918608265202,164.09293243507358
2016-04-09 02:00:00,419.68223293680427,385.8618927408914,185.13686566596672,234.78796111988638
2016-04-09 03:00:00,506.2384829366225,465.4429562988354,223.31992792388033,283.21118198732927
2016-04-09 04:00:00,489.2868137971922,449.85734741211644,215.84193946980824,273.7277025296105
2016-04-09 05:00:00,465.1435274470946,427.6596620280015,205.19147106552376,260.2209287564959
2016-04-09 06:00:00,445.8802670613782,409.948742838548,196.69375691316904,249.44424755454267
2016-04-09 07:00:00,422.76435459851876,388.69563981120393,186.49649993034348,236.51223011219886
2016-04-09 08:00:00,406.3263724027076,373.58232210287036,179.24511718700083,227.3161288198655
2016-04-09 09:00:00,395.5389465867066,363.66420735677644,174.4863972616822,221.2811873467717
2016-04-09 10:00:00,386.80626854518187,355.63525732422426,170.63410017928146,216.3957585352196
2016-04-09 11:00:00,388.86101631965823,357.524422037766,171.5405230221993,217.54527119676132
2016-04-09 12:00:00,391.9431379813729,360.35816910807847,172.90015728657602,219.2695401890738
2016-04-09 13:00:00,410.43586795166044,377.36065152995377,181.05796287283647,229.61515414294882
2016-04-09 14:00:00,425.5896327884239,391.2932412923237,187.7428313393555,238.09281002181865
2016-04-09 15:00:00,426.10331973204296,391.76553247070916,187.96943705008493,238.38018818720408
2016-04-09 16:00:00,424.81910237299525,390.58480452474566,187.4029227732613,237.66174277374057
2016-04-09 17:00:00,415.3158939160419,381.84741772461524,183.21071712476632,232.3452467141103
2016-04-09 18:00:00,374.99146884194255,344.77256022135947,165.42216883250393,209.786060731355
2016-04-09 19:00:00,291.2604970320294,267.7890981445354,128.48543798360237,162.9434197735319
2016-04-09 20:00:00,230.13175074135657,211.58644791666998,101.51935840679695,128.74541809266722
2016-04-09 21:00:00,180.04727373849434,165.5380580240911,79.42530161067482,100.72604696758894
2016-04-09 22:00:00,191.6052299699241,176.16460953776314,84.52393010208763,107.19205568876086
2016-04-09 23:00:00,194.43050815982912,178.762211018883,85.77026151109965,108.77263559838066
2016-04-10 00:00:00,217.03273367906948,199.54302286784161,95.74091278319575,121.41727487533902
2016-04-10 01:00:00,276.87726261069463,254.56494514974358,122.14047808317758,154.89683114274024
2016-04-10 02:00:00,398.6210682484212,366.49795442708904,175.84603152605897,223.00545633908425
2016-04-10 03:00:00,493.1394658743355,453.3995312500071,217.54148230027917,275.8830387700012
2016-04-10 04:00:00,477.47201409395296,438.9946503092517,210.63000812303073,267.11800472574595
2016-04-10 05:00:00,449.47607566671195,413.254781087246,198.27999688827526,251.45589471224062
2016-04-10 06:00:00,419.16854599318503,385.38960156250596,184.91025995523725,234.5005829545009
2016-04-10 07:00:00,392.45682492499196,360.8304602864639,173.1267629973055,219.5569183544592
2016-04-10 08:00:00,375.2483123137521,345.00870581055227,165.53547168786866,209.92974981404774
2016-04-10 09:00:00,364.7177299695606,335.32673665365104,160.89005461791479,204.03849742364667
2016-04-10 10:00:00,353.41661720994045,324.93633072917174,155.90472898186673,197.71617778516747
2016-04-10 11:00:00,356.498738871655,327.7700777994842,157.26436324624345,199.44044677747996
2016-04-10 12:00:00,360.0945474769887,331.0761160481822,158.85060322134964,201.45209393517788
2016-04-10 13:00:00,377.30306008822856,346.8978705240939,166.4418945307865,211.0792624755894
2016-04-10 14:00:00,397.0800074175638,365.08108089193274,175.1662143938706,222.14332184292797
2016-04-10 15:00:00,404.2716246282312,371.69315738932863,178.338694344083,226.16661615832382
2016-04-10 16:00:00,407.35374628994583,374.52690445964123,179.69832860845975,227.89088515063634
2016-04-10 17:00:00,398.8779117202307,366.73410001628173,175.9593343814237,223.14914542177695
2016-04-10 18:00:00,358.81033011794096,329.89538810221865,158.28408894452602,200.73364852171437
2016-04-10 19:00:00,271.74039317450365,249.84203336588934,119.87442097588301,152.02304948888607
2016-04-10 20:00:00,206.50215133487794,189.86105371094044,91.09549571324189,115.52602248493797
2016-04-10 21:00:00,169.51669139430282,155.85608886718992,74.77988454072096,94.83479457718789
2016-04-10 22:00:00,178.50621290763704,164.12118448893483,78.74548447848646,99.8639124714327
2016-04-10 23:00:00,181.58833456935162,166.95493155924737,80.10511874286321,101.5881814637452
2016-04-11 00:00:00,204.4474035604016,187.97188899739876,90.18907287032407,114.3765098233963
2016-04-11 01:00:00,263.00771513297894,241.81308333333712,116.02212389348223,147.13762067733396
2016-04-11 02:00:00,386.2925816015628,355.1629661458389,170.40749446855202,216.10838036983424
2016-04-11 03:00:00,468.4824925806188,430.7295546875067,206.66440818526522,262.0888868315011
2016-04-11 04:00:00,448.19185830766423,412.07405314128243,197.7134826114516,250.73744929877705
2016-04-11 05:00:00,417.1137982187087,383.5004368489643,184.00383711231945,233.35107029295926
2016-04-11 06:00:00,390.91576409413466,359.41358675130766,172.4469458651171,218.69478385830297
2016-04-11 07:00:00,363.17666913870323,333.90986311849474,160.21023748572642,203.1763629274904
2016-04-11 08:00:00,352.6460867945117,324.22789396159357,155.56482041577254,197.28511053708934
2016-04-11 09:00:00,342.1155044503202,314.5459248046924,150.91940334581867,191.39385814668827
2016-04-11 10:00:00,323.1090875364136,297.0711512044317,142.53499204882874,180.76086602742782
2016-04-11 11:00:00,321.3111832337467,295.4181320800827,141.74187206127564,179.75504244857888
2016-04-11 12:00:00,327.989113500795,301.55791739909324,144.6877463007586,183.4909585985893
2016-04-11 13:00:00,348.0229043019399,319.9772733561248,153.52536901920743,194.69870704862058
2016-04-11 14:00:00,371.65250370841846,341.70266756185424,163.94923171276244,207.9181026563498
2016-04-11 15:00:00,380.89886869356224,350.20390877279186,168.0281345058927,213.0909096332873
2016-04-11 16:00:00,382.4399295244195,351.62078230794816,168.70795163808106,213.95304412944358
2016-04-11 17:00:00,377.046216616419,346.6617249349012,166.32859167542176,210.93557339289669
2016-04-11 18:00:00,339.2902262604152,311.94832332357254,149.67307193680662,189.81327823706846
2016-04-11 19:00:00,261.46665430212164,240.39620979818082,115.34230676129384,146.27548618117768
2016-04-11 20:00:00,195.71472551887686,179.94293896484655,86.33677578792329,109.49108101184419
2016-04-11 21:00:00,205.21793397583022,188.68032576497689,90.52898143641823,114.80757707147441
2016-04-11 22:00:00,214.46429896097402,197.1815669759145,94.60788422954847,119.98038404841193
2016-04-11 23:00:00,212.92323813011672,195.76469344075826,93.92806709736011,119.1182495522557
2016-04-12 00:00:00,234.2412462903094,215.36477734375336,103.33220409263261,131.04444341575055
2016-04-12 01:00:00,293.5720882783154,269.9144084472698,129.50516368188494,164.2366215177663
2016-04-12 02:00:00,425.5896327884239,391.2932412923237,187.7428313393555,238.09281002181865
2016-04-12 03:00:00,483.8931008891917,444.8982900390695,213.46257950714894,270.71023179306366
2016-04-12 04:00:00,455.8971624619507,419.15842081706376,201.11256827239347,255.0481217795583
2016-04-12 05:00:00,431.4970326400435,396.7245898437561,190.34879701274423,241.39765892375098
2016-04-12 06:00:00,414.2885200288037,380.90283536784443,182.7575057033074,231.77049038333945
2016-04-12 07:00:00,392.45682492499196,360.8304602864639,173.1267629973055,219.5569183544592
2016-04-12 08:00:00,382.9536164680386,352.0930734863336,168.93455734881053,214.240422294829
2016-04-12 09:00:00,371.909347180228,341.938813151047,164.06253456812718,208.06179173904252
2016-04-12 10:00:00,361.8924517796556,332.7291351725312,159.64372320890277,202.45791751402686
2016-04-12 11:00:00,368.05669510308473,338.39662931315627,162.36299173765624,205.9064554986519
2016-04-12 12:00:00,371.39566023660893,341.46652197266155,163.83592885739773,207.77441357365709
2016-04-12 13:00:00,388.34732937603917,357.05213085938055,171.31391731146982,217.2578930313759
2016-04-12 14:00:00,410.9495548952795,377.8329427083392,181.28456858356597,229.9025323083343
2016-04-12 15:00:00,415.05905044423235,381.61127213542255,183.0974142694016,232.2015576314176
2016-04-12 16:00:00,414.54536350061323,381.1389809570372,182.87080855867217,231.9141794660322
2016-04-12 17:00:00,408.12427670537454,375.2353412272193,180.0382371745539,228.32195239871444
2016-04-12 18:00:00,369.8545994057516,340.04964843750525,163.15611172520934,206.9122790775008
2016-04-12 19:00:00,289.205749257553,265.8999334309937,127.57901514068455,161.79390711199025
2016-04-12 20:00:00,229.874907269547,211.35030232747727,101.40605555143222,128.6017290099745
2016-04-12 21:00:00,216.26220326364086,198.8345861002635,95.40100421710159,120.98620762726091
