,EL_P2HT_OTH,EL_STUR_BIO_CHP,EL_COMC_GAS_CHP
2016-01-02 10:00:00,5044.5611227972695,242.04113020334546,6.004170312171189
2016-01-02 11:00:00,5064.492019746827,242.99742683772195,6.027892593821951
2016-01-02 12:00:00,5082.378722137457,243.85564176600855,6.04918182094443
2016-01-02 13:00:00,5253.068967808038,252.045464224515,6.252341874056088
2016-01-02 14:00:00,5464.643104657198,262.19692080481946,6.504163017733413
2016-01-02 15:00:00,5666.5073173514465,271.88248928119685,6.744427152401392
2016-01-02 16:00:00,5848.951681735868,280.63628154972025,6.96157726905068
2016-01-02 17:00:00,5962.915528396165,286.10433666423205,7.097220059002474
2016-01-02 18:00:00,5765.6507534595075,276.63945202655697,6.862430297023134
2016-01-02 19:00:00,5236.204362696872,251.23629014927334,6.232269174197751
2016-01-02 20:00:00,3990.26777902959,191.45549028748061,4.7493224392090605
2016-01-02 21:00:00,3037.1620659289006,145.72489482306574,3.6149107653969583
2016-01-02 22:00:00,2764.7731409515986,132.65550748658686,3.2907062495032045
2016-01-02 23:00:00,2909.399905995832,139.59478819244714,3.46284485737925
2016-01-03 00:00:00,3007.5212448244283,144.30271008476223,3.57963147473685
2016-01-03 01:00:00,3356.0564171218393,161.02564097308982,3.9944672718091576
2016-01-03 02:00:00,4173.223192053744,200.2338029825265,4.96708081949042
2016-01-03 03:00:00,5763.095510260847,276.51684989394454,6.859388978862778
2016-01-03 04:00:00,6901.711879584351,331.1483601860176,8.214600351116594
2016-01-03 05:00:00,6742.264703987881,323.4979871110056,8.024822097910494
2016-01-03 06:00:00,6467.320535811919,310.30599764191436,7.697576263856387
2016-01-03 07:00:00,5991.534252221172,287.4774805494906,7.1312828223984415
2016-01-03 08:00:00,5587.294778192944,268.08182317021334,6.650146289430413
2016-01-03 09:00:00,5233.649119498212,251.113688016661,6.229227856037396
2016-01-03 10:00:00,5063.469922467364,242.94838598467697,6.026676066557809
2016-01-03 11:00:00,5082.378722137457,243.85564176600855,6.04918182094443
2016-01-03 12:00:00,5099.243327248623,244.6648158412502,6.069254520802768
2016-01-03 13:00:00,5272.488816117863,252.9772404323691,6.27545589207478
2016-01-03 14:00:00,5485.596098886221,263.2022582922409,6.529101826648317
2016-01-03 15:00:00,5696.65918709565,273.3291944460229,6.780314706693572
2016-01-03 16:00:00,5884.725086517126,282.3527114062935,7.0041557232956375
2016-01-03 17:00:00,6005.3325654939445,288.13953206559745,7.147705940464355
2016-01-03 18:00:00,5809.089887836752,278.7236882809672,6.914132705749154
2016-01-03 19:00:00,5272.999864757596,253.00176085889154,6.276064155706851
2016-01-03 20:00:00,4010.7097246188805,192.43630734837961,4.773652984491895
2016-01-03 21:00:00,3042.783600965955,145.99461951481297,3.621601665349737
2016-01-03 22:00:00,2822.010588601613,135.401795257104,3.3588317762951374
2016-01-03 23:00:00,2979.4135696391536,142.9540866260261,3.546176974972954
2016-01-04 00:00:00,3061.692400636049,146.90187529614454,3.6441074197363585
2016-01-04 01:00:00,3393.3629678222946,162.81563210923042,4.038870516950328
2016-01-04 02:00:00,4207.974499555538,201.90119198605476,5.0084427464712356
2016-01-04 03:00:00,5819.821909271129,279.23861723793925,6.926906242022643
2016-01-04 04:00:00,7073.935271174128,339.4117439240915,8.419585195124466
2016-01-04 05:00:00,6904.267122783013,331.27096231863004,8.217641669276949
2016-01-04 06:00:00,6618.07988453294,317.53952346604433,7.877014035317282
2016-01-04 07:00:00,6142.804649581925,294.7355268001431,7.311328857491408
2016-01-04 08:00:00,5753.896634745665,276.07548221654,6.848440233485505
2016-01-04 09:00:00,5390.54105189602,258.6414589590606,6.415964791083142
2016-01-04 10:00:00,5231.093876299548,250.99108588404863,6.226186537877043
2016-01-04 11:00:00,5214.229271188384,250.18191180880697,6.206113838018705
2016-01-04 12:00:00,5242.8479950133915,251.55505569406552,6.240176601414671
2016-01-04 13:00:00,5410.982997485309,259.6222760199596,6.440295336365975
2016-01-04 14:00:00,5625.112377533133,269.8963347328764,6.695157798203654
2016-01-04 15:00:00,5827.487638867112,279.6064236357763,6.936030196503704
2016-01-04 16:00:00,6030.884997480557,289.36555339172116,7.178119122067896
2016-01-04 17:00:00,6144.337795501122,294.8090880797105,7.31315364838762
2016-01-04 18:00:00,5935.318901850622,284.78023363201845,7.06437382287065
2016-01-04 19:00:00,5392.074197815215,258.7150202386281,6.4177895819793545
2016-01-04 20:00:00,4121.096230801052,197.7327194772341,4.905037929019195
2016-01-04 21:00:00,3131.706064279371,150.26117372972354,3.7274395373300626
2016-01-04 22:00:00,2895.601592723061,138.9327366763403,3.4464217393133376
2016-01-04 23:00:00,3024.896898575326,145.13640458652637,3.600312438227258
2016-01-05 00:00:00,3128.1287238012446,150.08953074406617,3.7231816919055656
2016-01-05 01:00:00,3459.288242347758,165.97876713062968,4.117336525487467
2016-01-05 02:00:00,4216.151277791255,202.29351881041435,5.018174964584369
2016-01-05 03:00:00,5723.744765001461,274.628777051714,6.812552679193325
2016-01-05 04:00:00,6710.068639684749,321.9532002400897,7.986501489090032
2016-01-05 05:00:00,6431.547131030659,308.58956778534116,7.654997809611429
2016-01-05 06:00:00,6270.566809514993,300.8656334307617,7.463394765509116
2016-01-05 07:00:00,5856.1063626921205,280.9795675210349,6.970092959899671
2016-01-05 08:00:00,5476.397223371041,262.7608906148364,6.518153081271043
2016-01-05 09:00:00,5283.220837552241,253.4921693893411,6.288229428348269
2016-01-05 10:00:00,5126.328905154433,245.96439844694135,6.101492493302521
2016-01-05 11:00:00,5055.80419287138,242.58057958683992,6.017552112076747
2016-01-05 12:00:00,5040.983782319143,241.8694872176881,5.999912466746692
2016-01-05 13:00:00,5278.621399794652,253.27148555063877,6.2827550556596305
2016-01-05 14:00:00,5551.010324771953,266.34087288711765,6.606959571553385
2016-01-05 15:00:00,5833.6202225439,279.900668754046,6.943329360088554
2016-01-05 16:00:00,6007.376760052873,288.23761377168734,7.150138994992638
2016-01-05 17:00:00,5988.9790090225115,287.35487841687825,7.128241504238088
2016-01-05 18:00:00,5789.6700395269245,277.7919120731132,6.891018687730463
2016-01-05 19:00:00,5218.828708945975,250.40259564750926,6.211588210707343
2016-01-05 20:00:00,4072.0355613867537,195.37875853107656,4.846644620340395
2016-01-05 21:00:00,3208.8744088789445,153.96375813461717,3.819287345772758
2016-01-05 22:00:00,3209.3854575186765,153.98827856113962,3.8198956094048286
2016-01-05 23:00:00,3443.9567831557897,165.24315433495542,4.099088616525341
2016-01-06 00:00:00,3393.3629678222946,162.81563210923042,4.038870516950328
2016-01-06 01:00:00,3760.8069397898,180.4458187788896,4.476212068409257
2016-01-06 02:00:00,4659.741497078869,223.57724903192218,5.546147797221852
2016-01-06 03:00:00,6386.5748507342205,306.4317702513634,7.601470609989195
2016-01-06 04:00:00,7068.824784776805,339.16653965886684,8.413502558803756
2016-01-06 05:00:00,6677.361526741883,320.3838929426514,7.947572616637499
2016-01-06 06:00:00,6477.030459966832,310.7718857458414,7.709133272865733
2016-01-06 07:00:00,6113.163828477453,293.31334206183953,7.276049566831299
2016-01-06 08:00:00,5766.161802099239,276.6639724530794,6.8630385606552045
2016-01-06 09:00:00,5546.921935654094,266.1447094749378,6.602093462496817
2016-01-06 10:00:00,5398.206781492003,259.0092653568978,6.425088745564205
2016-01-06 11:00:00,5415.5824352429,259.8429598586619,6.445769709054613
2016-01-06 12:00:00,5553.565567970614,266.46347501973,6.610000889713739
2016-01-06 13:00:00,5735.498883715303,275.19274686173094,6.826542742730954
2016-01-06 14:00:00,6020.6640246859115,288.8751448612717,7.1659538494264785
2016-01-06 15:00:00,6312.47279797304,302.87630840560456,7.513272383338924
2016-01-06 16:00:00,6459.654806215935,309.93819124407725,7.688452309375324
2016-01-06 17:00:00,6468.853681731116,310.3795589214818,7.6994010547526
2016-01-06 18:00:00,6296.119241501608,302.0916547568854,7.493807947112659
2016-01-06 19:00:00,5661.907879593856,271.6618054424946,6.738952779712755
2016-01-06 20:00:00,4453.788895266762,213.69551714336498,5.3010175534973065
2016-01-06 21:00:00,3534.4123923884026,169.58326982943342,4.206751279401878
2016-01-06 22:00:00,3654.5088227254864,175.3455700622149,4.349693232938524
2016-01-06 23:00:00,3848.196257184018,184.63881171423273,4.580225149493369
2016-01-07 00:00:00,3948.3617905715437,189.44481531263773,4.699444821379253
2016-01-07 01:00:00,4362.822237394417,209.33088122236452,5.192746626988699
2016-01-07 02:00:00,5223.428146703566,250.62327948621157,6.217062583395982
2016-01-07 03:00:00,6949.750451719185,333.4532802791303,8.271777132531254
2016-01-07 04:00:00,8198.242278585129,393.3566822735354,9.757765185680299
2016-01-07 05:00:00,7944.251104638189,381.17003029186554,9.455458160541093
2016-01-07 06:00:00,7770.494567129214,372.83308527422423,9.248648525637009
2016-01-07 07:00:00,7312.083937289367,350.8382626835646,8.703036047669473
2016-01-07 08:00:00,6926.753262931232,332.34986108561895,8.244405269088066
2016-01-07 09:00:00,6554.198804566405,314.47447015073504,7.8009810813084295
2016-01-07 10:00:00,6407.016796323511,307.41258731226236,7.625801155272027
2016-01-07 11:00:00,6438.701811986912,308.9328537566558,7.66351350046042
2016-01-07 12:00:00,6516.892253865949,312.6844790145944,7.756577836167258
2016-01-07 13:00:00,6732.554779832968,323.0320990070786,8.013265088901148
2016-01-07 14:00:00,7030.496136796884,337.3275076696812,8.367882786398445
2016-01-07 15:00:00,7283.976262104091,349.4896392248285,8.669581547905576
2016-01-07 16:00:00,7455.177556414403,357.70398210985746,8.873349864649306
2016-01-07 17:00:00,7433.713513545647,356.6741241959136,8.847802792102332
2016-01-07 18:00:00,7131.683767463874,342.18255212113115,8.488318985548469
2016-01-07 19:00:00,6427.969790552533,308.41792479968376,7.650739964186932
2016-01-07 20:00:00,4968.414875477162,238.38758665149675,5.913539030992634
2016-01-07 21:00:00,3971.8700279992277,190.57275493267156,4.7274249484545114
2016-01-07 22:00:00,4687.3381236244095,224.90135206413575,5.578994033353676
2016-01-07 23:00:00,4894.823871355713,234.8566452322604,5.825949067974435
2016-01-08 00:00:00,5019.008690810656,240.81510887722172,5.973757130567647
2016-01-08 01:00:00,5462.59891009827,262.09883909872957,6.50172996320513
2016-01-08 02:00:00,6398.328969448062,306.99574006138033,7.615460673526825
2016-01-08 03:00:00,8480.852176357075,406.9164781404637,10.094134974215466
2016-01-08 04:00:00,10007.86551187711,480.18351258961746,11.911626706843116
2016-01-08 05:00:00,9698.681084839081,465.34865454352047,11.543627209440263
2016-01-08 06:00:00,9575.007314023873,459.41471132508156,11.396427410479118
2016-01-08 07:00:00,9062.425528372401,434.82072352303965,10.786338987512073
2016-01-08 08:00:00,8611.169579488806,413.16918690369477,10.24924220039353
2016-01-08 09:00:00,8205.908008181112,393.7244886713725,9.766889140161359
2016-01-08 10:00:00,8009.154281884186,384.2841244602198,9.532707641814088
2016-01-08 11:00:00,8035.728811150266,385.5591866393885,9.564337350681772
2016-01-08 12:00:00,8146.1153173324365,390.855598768243,9.695722295209071
2016-01-08 13:00:00,8371.48776745437,401.6691068646542,9.96396655695231
2016-01-08 14:00:00,8703.669383280348,417.6073841042626,10.359337917798351
2016-01-08 15:00:00,8947.439584432641,429.30362755548293,10.649479670296138
2016-01-08 16:00:00,9028.696318150072,433.2023753725564,10.7461935877954
2016-01-08 17:00:00,8969.414675941129,430.35800589594936,10.675635006475185
2016-01-08 18:00:00,8640.299351953545,414.5668512154758,10.283913227421568
2016-01-08 19:00:00,7783.781831762255,373.4706163638086,9.264463380070852
2016-01-08 20:00:00,6103.964952962273,292.871974384435,7.265100821454024
2016-01-08 21:00:00,4986.812626507523,239.27032200630583,5.935436521747184
2016-01-08 22:00:00,5436.024380832191,260.8237769195609,6.470100254337446
2016-01-08 23:00:00,5623.068182974203,269.79825302678654,6.692724743675371
2016-01-09 00:00:00,5773.827531695223,277.0317788509165,6.872162515136267
2016-01-09 01:00:00,6193.909513555152,297.1875694523905,7.372155220698491
2016-01-09 02:00:00,7049.404936466978,338.2347634510128,8.390388540785064
2016-01-09 03:00:00,9295.974756730051,446.02655844381053,11.064315467368445
2016-01-09 04:00:00,10941.040328028239,524.9578114196557,13.022316099004454
2016-01-09 05:00:00,10576.151599259396,507.450226882609,12.588015865705879
2016-01-09 06:00:00,10518.403102969649,504.67941868556943,12.519282075281875
2016-01-09 07:00:00,10093.72168335213,484.3029442453932,12.013814997031016
2016-01-09 08:00:00,9670.573409653807,464.00003108478427,11.510172709676365
2016-01-09 09:00:00,9249.469330514414,443.79519963026536,11.008963476849999
2016-01-09 10:00:00,9030.229464069267,433.27593665212373,10.748018378691611
2016-01-09 11:00:00,9052.204555577759,434.3303149925902,10.77417371487066
2016-01-09 12:00:00,9166.679450877788,439.8228905336245,10.910424768454526
2016-01-09 13:00:00,9384.897220043465,450.29311265872104,11.170153339348769
2016-01-09 14:00:00,9742.631267856059,467.4574112244532,11.595937881798353
2016-01-09 15:00:00,9932.230313196733,476.55448946429124,11.821603689296632
2016-01-09 16:00:00,9964.426377499865,478.09927633520715,11.859924298117095
2016-01-09 17:00:00,9837.68631484626,472.01821055763344,11.709074917363527
2016-01-09 18:00:00,9465.131856481436,454.1428196227496,11.265650729583891
2016-01-09 19:00:00,8548.821645441469,410.1776948679529,10.175034037280888
2016-01-09 20:00:00,6831.698215941029,327.78906175243867,8.13126823352289
2016-01-09 21:00:00,5694.103943896988,273.20659231341045,6.777273388533216
2016-01-09 22:00:00,4997.033599302169,239.76073053675532,5.947601794388602
2016-01-09 23:00:00,5207.585638871864,249.86314626401483,6.198206410801785
2016-01-10 00:00:00,5339.436187922792,256.1894163068132,6.355138427876059
2016-01-10 01:00:00,5799.89101232157,278.2823206035627,6.903183960371879
2016-01-10 02:00:00,6769.861330533425,324.82209014321927,8.05766833404232
2016-01-10 03:00:00,8942.840146675051,429.0829437167807,10.6440052976075
2016-01-10 04:00:00,10556.22070230984,506.49393024823263,12.56429358405512
2016-01-10 05:00:00,10219.950697366,490.3594895964444,12.164056114152512
2016-01-10 06:00:00,10110.586288463295,485.1121183206348,12.033887696889352
2016-01-10 07:00:00,9575.518362663603,459.43923175160404,11.397035674111189
2016-01-10 08:00:00,9107.397808668842,436.9785210570174,10.839866187134307
2016-01-10 09:00:00,8683.738486330789,416.65108746988614,10.335615636147589
2016-01-10 10:00:00,8478.296933158414,406.79387600785134,10.091093656055111
2016-01-10 11:00:00,8490.562100511988,407.3823662443907,10.105691983224812
2016-01-10 12:00:00,8608.614336290144,413.0465847710824,10.246200882233177
2016-01-10 13:00:00,8837.05307825047,424.0072154266285,10.518094725768838
2016-01-10 14:00:00,9183.033007349219,440.6075441823437,10.929889204680793
2016-01-10 15:00:00,9431.913694898834,452.5489918987887,11.226113593499285
2016-01-10 16:00:00,9510.615185417606,456.32513758324984,11.319786192838196
2016-01-10 17:00:00,9443.66781361268,453.1129617088057,11.240103657036917
2016-01-10 18:00:00,9092.577398116606,436.2674286878657,10.822226541804254
2016-01-10 19:00:00,8191.598646268609,393.03791672874314,9.749857758463374
2016-01-10 20:00:00,6458.121660296738,309.8646299645098,7.686627518479112
2016-01-10 21:00:00,5298.552296744208,254.22778218501526,6.306477337310392
2016-01-10 22:00:00,3682.616497910762,176.694193520951,4.38314773270242
2016-01-10 23:00:00,3863.016667736253,185.34990408338447,4.5978647948234235
2016-01-11 00:00:00,3964.7153470429766,190.2294689613569,4.718909257605519
2016-01-11 01:00:00,4322.9604434953,207.41828795361153,5.145302063687174
2016-01-11 02:00:00,5138.083023868276,246.5283682569583,6.115482556840152
2016-01-11 03:00:00,6843.452334654871,328.3530315624556,8.14525829706052
2016-01-11 04:00:00,8206.930105460578,393.7735295244174,9.7681056674255
2016-01-11 05:00:00,7953.449980153369,381.6113979692701,9.466406905918369
2016-01-11 06:00:00,7813.422652866728,374.8928011021121,9.29974267073096
2016-01-11 07:00:00,7346.324196151429,352.4811312605704,8.743789711018218
2016-01-11 08:00:00,6974.280786426334,334.630260752209,8.300973786870651
2016-01-11 09:00:00,6628.811905967317,318.0544524230163,7.8897875715907695
2016-01-11 10:00:00,6453.522222539147,309.64394612580753,7.681153145790474
2016-01-11 11:00:00,6468.853681731116,310.3795589214818,7.6994010547526
2016-01-11 12:00:00,6571.574458317303,315.30816465249916,7.8216620447988365
2016-01-11 13:00:00,6770.372379173155,324.8466105697417,8.05827659767439
2016-01-11 14:00:00,7039.695012312065,337.7688753470858,8.37883153177572
2016-01-11 15:00:00,7244.1144682049735,347.57704595607555,8.622136984604053
2016-01-11 16:00:00,7372.898725417507,353.75619343973915,8.775419419885903
2016-01-11 17:00:00,7341.724758393839,352.2604474218682,8.738315338329581
2016-01-11 18:00:00,7064.225347019214,338.9458558201646,8.40802818611512
2016-01-11 19:00:00,6368.177099703857,305.54903489655425,7.579573119234643
2016-01-11 20:00:00,4958.193902682517,237.8971781210473,5.901373758351219
2016-01-11 21:00:00,3991.2898763090543,191.5045311405256,4.750538966473203
2016-01-11 22:00:00,3037.1620659289006,145.72489482306574,3.6149107653969583
2016-01-11 23:00:00,3114.8414591682063,149.45199965448188,3.7073668374717252
2016-01-12 00:00:00,3252.3135432561876,156.0479943890275,3.8709897544987792
2016-01-12 01:00:00,3561.497970294213,170.88285243512456,4.238989251901633
2016-01-12 02:00:00,4377.13159930692,210.01745316499378,5.209778008686682
2016-01-12 03:00:00,6127.4731903899565,293.9999140044688,7.2930809485292825
2016-01-12 04:00:00,7260.97907331614,348.38622003131724,8.64220968446239
2016-01-12 05:00:00,7011.076288487057,336.3957314618272,8.344768768379753
2016-01-12 06:00:00,6739.70946078922,323.3753849783933,8.021780779750141
2016-01-12 07:00:00,6301.229727898929,302.33685902211016,7.499890583433366
2016-01-12 08:00:00,5905.1670321064175,283.3335284671925,7.0284862685784715
2016-01-12 09:00:00,5638.399642166172,270.53386582246077,6.710972652637496
2016-01-12 10:00:00,5437.046478111657,260.87281777260586,6.471316781601589
2016-01-12 11:00:00,5349.657160717436,256.67982483726274,6.367303700517476
2016-01-12 12:00:00,5310.3064154580525,254.79175199503217,6.320467400848022
2016-01-12 13:00:00,5509.104336313905,264.33019791227474,6.557081953723575
2016-01-12 14:00:00,5760.540267062185,276.39424776133217,6.856347660702425
2016-01-12 15:00:00,6037.528629797077,289.6843189365133,7.186026549284816
2016-01-12 16:00:00,6260.3458367203475,300.37522490031216,7.451229492867699
2016-01-12 17:00:00,6331.892646282867,303.8080846134587,7.536386401357617
2016-01-12 18:00:00,6122.362703992635,293.7547097392441,7.286998312208575
2016-01-12 19:00:00,5592.916313229999,268.35154786196057,6.656837189383193
2016-01-12 20:00:00,4338.291902687268,208.15390074928575,5.163549972649298
2016-01-12 21:00:00,3349.41278480532,160.70687542829765,3.9865598445922372
2016-01-12 22:00:00,3354.5232712026423,160.9520796935224,3.9926424809129455
2016-01-12 23:00:00,3569.1636998901963,171.25065883296165,4.248113206382694
2016-01-13 00:00:00,3532.368197829473,169.4851881233435,4.204318224873595
2016-01-13 01:00:00,3885.5028078844744,186.42880285037336,4.624628394634541
2016-01-13 02:00:00,4751.219203590945,227.9664053794451,5.655026987362531
2016-01-13 03:00:00,6468.342633091383,310.3550384949593,7.698792791120528
2016-01-13 04:00:00,7173.078707282189,344.16870666945164,8.537588339746208
2016-01-13 05:00:00,6769.861330533425,324.82209014321927,8.05766833404232
2016-01-13 06:00:00,6609.903106297223,317.1471966416847,7.867281817204147
2016-01-13 07:00:00,6262.390031279277,300.4733066064021,7.453662547395982
2016-01-13 08:00:00,5928.675269534103,284.46146808722625,7.05646639565373
2016-01-13 09:00:00,5712.50169492735,274.0893276682196,6.799170879287767
2016-01-13 10:00:00,5560.209200287133,266.78224056452217,6.617908316930659
2016-01-13 11:00:00,5579.117999957227,267.68949634585374,6.64041407131728
2016-01-13 12:00:00,5715.5679867657445,274.23645022735445,6.802820461080192
2016-01-13 13:00:00,5899.034448429629,283.03928334892277,7.021187104993621
2016-01-13 14:00:00,6180.11120028238,296.52551793628373,7.3557321026325795
2016-01-13 15:00:00,6457.6106116570045,309.84010953798736,7.686019254847041
2016-01-13 16:00:00,6588.439063428466,316.11733872774084,7.841734744657174
2016-01-13 17:00:00,6578.218090633822,315.6269301972913,7.829569472015757
2016-01-13 18:00:00,6392.707434411008,306.7260153696331,7.608769773574045
2016-01-13 19:00:00,5758.496072503255,276.2961660552423,6.853914606174142
2016-01-13 20:00:00,4557.020720492681,218.6486433009048,5.423886807175615
2016-01-13 21:00:00,3658.597211843344,175.5417334743947,4.354559341995091
2016-01-13 22:00:00,2741.2649035239137,131.52756786655306,3.2627261224279462
2016-01-13 23:00:00,2888.446911766808,138.58945070502568,3.4379060484643458
2016-01-14 00:00:00,2986.057201955673,143.2728521708183,3.554084402189875
2016-01-14 01:00:00,3337.6586660914772,160.14290561828074,3.972569781054608
2016-01-14 02:00:00,4119.5630848818555,197.65915819766667,4.9032131381229815
2016-01-14 03:00:00,5654.242149997871,271.2939990446575,6.729828825231692
2016-01-14 04:00:00,6748.908336304401,323.8167526557978,8.032729525127415
2016-01-14 05:00:00,6577.707041994089,315.6024097707689,7.828961208383687
2016-01-14 06:00:00,6296.630290141339,302.1161751834079,7.494416210744729
2016-01-14 07:00:00,5870.926773244355,281.6906598901866,6.987732605229724
2016-01-14 08:00:00,5500.416509438458,263.91335066139266,6.546741471978371
2016-01-14 09:00:00,5143.193510265599,246.773572522183,6.121565193160859
2016-01-14 10:00:00,4988.345772426719,239.34388328587323,5.937261312643397
2016-01-14 11:00:00,5000.610939780295,239.93237352241263,5.951859639813097
2016-01-14 12:00:00,5015.942398972263,240.6679863180869,5.970107548775222
2016-01-14 13:00:00,5198.386763356685,249.42177858661026,6.187257665424509
2016-01-14 14:00:00,5408.427754286648,259.4996738873473,6.437254018205621
2016-01-14 15:00:00,5628.178669371526,270.04345729201134,6.69880737999608
2016-01-14 16:00:00,5845.374341257743,280.46463856406297,6.957319423626184
2016-01-14 17:00:00,5948.095117843929,285.3932442950803,7.079580413672421
2016-01-14 18:00:00,5735.498883715303,275.19274686173094,6.826542742730954
2016-01-14 19:00:00,5209.629833430794,249.96122797010466,6.200639465330067
2016-01-14 20:00:00,3983.6241467130703,191.13672474268847,4.7414150119921405
2016-01-14 21:00:00,3036.1399686494356,145.6758539700208,3.6136942381328168
2016-01-14 22:00:00,2154.0700164715317,103.35359779222988,2.5638312091785593
2016-01-14 23:00:00,2265.4786199331675,108.6990507741293,2.696432680970001
2016-01-15 00:00:00,2347.757450930064,112.6468394442477,2.794363125733405
2016-01-15 01:00:00,2638.033078297995,126.57444170901317,3.1398568687496375
2016-01-15 02:00:00,3316.7056718624535,159.13756813085928,3.947630972139703
2016-01-15 03:00:00,4584.617347038224,219.9727463331184,5.456733043307439
2016-01-15 04:00:00,5501.949655357654,263.9869119409601,6.548566262874584
2016-01-15 05:00:00,5384.408468219231,258.3472138407909,6.408665627498292
2016-01-15 06:00:00,5160.569164016496,247.60726702394712,6.142246156651267
2016-01-15 07:00:00,4751.730252230676,227.99092580596758,5.655635250994601
2016-01-15 08:00:00,4409.838712249787,211.58676046243218,5.248706881139215
2016-01-15 09:00:00,4108.8310634474765,197.1442292406947,4.890439601849494
2016-01-15 10:00:00,3966.2484929621733,190.30303024092433,4.720734048501733
2016-01-15 11:00:00,3996.4003627063776,191.74973540575033,4.756621602793912
2016-01-15 12:00:00,4002.0218977434324,192.01946009749753,4.76331250274669
2016-01-15 13:00:00,4152.781246464453,199.2529859216275,4.942750274207586
2016-01-15 14:00:00,4320.916248936372,207.3202062475216,5.14286900915889
2016-01-15 15:00:00,4492.117543246682,215.53454913255052,5.346637325902618
2016-01-15 16:00:00,4671.49561579271,224.1412188419391,5.560137860759481
2016-01-15 17:00:00,4796.1914838873845,230.12420291342286,5.708554186984764
2016-01-15 18:00:00,4636.744308290916,222.4738298384108,5.518775933778664
2016-01-15 19:00:00,4218.7065209899165,202.4161209430267,5.0212162827447235
2016-01-15 20:00:00,3190.987706488315,153.10554320633057,3.797998118650279
2016-01-15 21:00:00,2385.575050270252,114.4613510069108,2.8393746345066466
2016-01-15 22:00:00,1782.0266067464372,85.50272728386847,2.1210152850309933
2016-01-15 23:00:00,1876.5706050969075,90.03900619052624,2.2335440569640976
2016-01-16 00:00:00,1943.5179769018355,93.2511820649704,2.3132265927653766
2016-01-16 01:00:00,2199.5533454077045,105.5359157527301,2.6179666724328636
2016-01-16 02:00:00,2775.5051623859763,133.17043644355883,3.3034797857766924
2016-01-16 03:00:00,3790.4477608942716,181.86800351719313,4.511491359069366
2016-01-16 04:00:00,4540.1561153815155,217.83946922566315,5.403814107317277
2016-01-16 05:00:00,4443.056873832385,213.180588186393,5.288244017223819
2016-01-16 06:00:00,4289.23123327297,205.79993980312818,5.105156663970498
2016-01-16 07:00:00,3922.2983099451976,188.19427355999153,4.6684233761436404
2016-01-16 08:00:00,3631.5116339375336,174.24215086870353,4.322321369495336
2016-01-16 09:00:00,3375.4762654316655,161.95741718094385,4.01758128982785
2016-01-16 10:00:00,3263.0455646905652,156.56292334599945,3.8837632907722663
2016-01-16 11:00:00,3305.462601788344,158.59811874736485,3.9342491722341455
