,DK_P2HT_OTH,DK_STUR_BIO_CHP,DK_COMC_GAS_CHP
2016-03-28 05:00:00,4793.77698151615,1788.2108045845348,1145.1426883204813
2016-03-28 06:00:00,4672.807922760124,1743.086014941206,1116.2454672604263
2016-03-28 07:00:00,4498.158844181111,1677.9370998936502,1074.5251043549724
2016-03-28 08:00:00,4304.230321862857,1605.596421496689,1028.1992468430722
2016-03-28 09:00:00,4126.17898850633,1539.1783717404144,985.6661495953041
2016-03-28 10:00:00,4007.1000712933674,1494.7586569352627,957.2204476143127
2016-03-28 11:00:00,3998.027391886665,1491.3742977120128,955.0531560348085
2016-03-28 12:00:00,4029.7817698101226,1503.219554993387,962.638676563073
2016-03-28 13:00:00,4098.582921977612,1528.88427910303,979.073971040979
2016-03-28 14:00:00,4258.110868212121,1588.3925954451697,1017.1821813139262
2016-03-28 15:00:00,4405.919936879642,1643.529447790612,1052.4909732966805
2016-03-28 16:00:00,4433.137975099748,1653.6825254603611,1058.992848035193
2016-03-28 17:00:00,4389.6647196093,1637.46580418229,1048.607909216736
2016-03-28 18:00:00,4214.637612721675,1572.1758741670985,1006.797242495469
2016-03-28 19:00:00,3828.670709628229,1428.1995922113529,914.597046550732
2016-03-28 20:00:00,3010.9954780992143,1123.1842172159782,719.2698929479246
2016-03-28 21:00:00,2448.1113265750796,913.2129304068643,584.8075112028574
2016-03-28 22:00:00,2162.6999535725804,806.7466298421357,516.6281302642908
2016-03-28 23:00:00,2251.5366060965375,839.8851472364552,537.8495269802686
2016-03-29 00:00:00,2304.4605693022986,859.6272427054114,550.4920611940424
2016-03-29 01:00:00,2484.402044201888,926.750367299863,593.4766775208739
2016-03-29 02:00:00,2882.843881479549,1075.3801431875768,688.6568993874291
2016-03-29 03:00:00,3958.3344194823444,1476.5677261102958,945.5712553744781
2016-03-29 04:00:00,4698.891876054391,1752.8160477080485,1122.4764305515007
2016-03-29 05:00:00,4550.326750769647,1697.3971654273357,1086.987030937121
2016-03-29 06:00:00,4426.711493853333,1651.285271010559,1057.4576831663776
2016-03-29 07:00:00,4260.001009755184,1589.0976702833468,1017.6337003929897
2016-03-29 08:00:00,4064.182345893867,1516.0519170482082,970.8563238020258
2016-03-29 09:00:00,3895.203691944043,1453.0182265151836,930.490518133762
2016-03-29 10:00:00,3793.892105235871,1415.2262151888958,906.2890954959662
2016-03-29 11:00:00,3775.746746422467,1408.4574967423964,901.9545123369579
2016-03-29 12:00:00,3811.28140743205,1421.7129037001246,910.4430710233491
2016-03-29 13:00:00,3880.460587908153,1447.518642777403,926.968669317068
2016-03-29 14:00:00,4043.012760611563,1508.155078860626,965.7993101165165
2016-03-29 15:00:00,4148.4826587144735,1547.498254830903,990.9940747282517
2016-03-29 16:00:00,4156.043224886725,1550.3185541836115,992.8001510445052
2016-03-29 17:00:00,4115.594195865179,1535.2299526466234,983.1376427525495
2016-03-29 18:00:00,3990.4668257144135,1488.5539983593048,953.247079718555
2016-03-29 19:00:00,3607.146120781256,1345.5648211770074,861.6790104845069
2016-03-29 20:00:00,2835.5903429029763,1057.7532722331516,677.3689224108452
2016-03-29 21:00:00,2306.728739153974,860.4733325112238,551.0338840889185
2016-03-29 22:00:00,2058.7421687041206,767.9675137424001,491.79458091580636
2016-03-29 23:00:00,2144.176566450564,799.8368964280008,512.2032432894699
2016-03-30 00:00:00,2196.7225013477128,819.4379769293218,524.7554736874313
2016-03-30 01:00:00,2374.395806395626,885.7150117179608,567.1982671193866
2016-03-30 02:00:00,2769.4353888957744,1033.0756528969562,661.5657546436279
2016-03-30 03:00:00,3802.5867563339607,1418.46955944451,908.3660832596576
2016-03-30 04:00:00,4519.328429463416,1685.8339380812326,1079.5821180404819
2016-03-30 05:00:00,4374.165558956185,1631.6841905092385,1044.9054527684164
2016-03-30 06:00:00,4254.708613434608,1587.123460736451,1016.3694469716122
2016-03-30 07:00:00,4081.1936197814334,1522.3975905918016,974.9199955135963
2016-03-30 08:00:00,3890.2893239320792,1451.1850319359235,929.3165685281973
2016-03-30 09:00:00,3726.6030663028314,1390.1255509497946,890.2150162813109
2016-03-30 10:00:00,3632.4740174582985,1355.0128240085792,867.7293661439558
2016-03-30 11:00:00,3613.9506303362823,1348.1030905944442,863.3044791691347
2016-03-30 12:00:00,3646.083036568352,1360.0893628434537,870.9803035132119
2016-03-30 13:00:00,3714.128132118616,1385.472057017826,887.2349903594927
2016-03-30 14:00:00,3874.0341066617384,1445.1213883276012,925.4335044482525
2016-03-30 15:00:00,3978.747948147423,1484.1825343626076,950.4476614283624
2016-03-30 16:00:00,3991.978938948864,1489.1180582298466,953.6082949818059
2016-03-30 17:00:00,3956.8223062478937,1476.0036662397542,945.2100401112275
2016-03-30 18:00:00,3836.6093041090926,1431.1609065316964,916.493426682798
2016-03-30 19:00:00,3465.76353336015,1292.825223281367,827.905383370568
2016-03-30 20:00:00,2717.2674823072384,1013.6155873632707,649.1038280614792
2016-03-30 21:00:00,2202.392925976901,821.5532014438529,526.1100309246212
2016-03-30 22:00:00,1851.9606838930383,690.8323264458352,442.3983936662753
2016-03-30 23:00:00,1943.0655062686706,724.8169336459671,464.161613277129
2016-03-31 00:00:00,1986.160733450505,740.892639956403,474.4562482797735
2016-03-31 01:00:00,2175.9309443740212,811.6821537093748,519.7887638177343
2016-03-31 02:00:00,2605.3711029579135,971.8751569431914,622.3738985809285
2016-03-31 03:00:00,3583.708365647276,1336.8218931836122,856.0801739041211
2016-03-31 04:00:00,4273.610028865238,1594.1742091182214,1020.8846377622458
2016-03-31 05:00:00,4141.678149159447,1544.959985413466,989.3686060436237
2016-03-31 06:00:00,4009.7462694536553,1495.7457617087107,957.8525743250016
2016-03-31 07:00:00,3797.6723883219975,1416.63636486525,907.192133654093
2016-03-31 08:00:00,3593.9151299798154,1340.6292973097684,858.5183769310634
2016-03-31 09:00:00,3432.875070510856,1280.556921097087,820.0489513948655
2016-03-31 10:00:00,3346.306587838574,1248.2644935085798,799.3693775737638
2016-03-31 11:00:00,3323.62488932182,1239.8035954504558,793.9511486250035
2016-03-31 12:00:00,3358.0254654055643,1252.6359575052772,802.1687958639566
2016-03-31 13:00:00,3427.5826741902797,1278.5827115501913,818.784697973488
2016-03-31 14:00:00,3578.0379410180867,1334.7066686690814,854.7256166669312
2016-03-31 15:00:00,3704.2993960946887,1381.8056678593055,884.8870911483631
2016-03-31 16:00:00,3733.7856041664704,1392.804835334867,891.9307887817515
2016-03-31 17:00:00,3723.2008115253184,1388.8564162410755,889.4022819389967
2016-03-31 18:00:00,3612.8165454104446,1347.6800456915382,863.0335677216968
2016-03-31 19:00:00,3255.5797937715547,1214.4209012760834,777.6964617787228
2016-03-31 20:00:00,2519.180648594245,939.7237443223199,601.7846285756397
2016-03-31 21:00:00,2008.4644036586474,749.2125230468915,479.78417341272103
2016-03-31 22:00:00,1490.56562085941,556.0220173863908,356.06794574936185
2016-03-31 23:00:00,1587.3408678642313,592.1218491010536,379.1857225974056
2016-04-01 00:00:00,1616.8270759360125,603.121016576615,386.22942023079395
2016-04-01 01:00:00,1806.9753151681412,674.0515452972221,431.6522395845673
2016-04-01 02:00:00,2270.4380215271667,846.9358956182253,542.3647177709021
2016-04-01 03:00:00,3140.65918795333,1171.5523511149208,750.2441017716707
2016-04-01 04:00:00,3834.3411342574177,1430.3148167258842,915.9516037879222
2016-04-01 05:00:00,3717.9084152047417,1386.88220669418,888.1380285176193
2016-04-01 06:00:00,3567.8311766855472,1330.8992645429255,852.2874136399889
2016-04-01 07:00:00,3303.21136065674,1232.1887871981442,789.0747425711194
2016-04-01 08:00:00,3096.80790415427,1155.1946148692143,739.7688591374008
2016-04-01 09:00:00,2944.4624957834003,1098.3655829121474,703.3764213648944
2016-04-01 10:00:00,2865.832607591982,1069.0344696439836,684.5932276758589
2016-04-01 11:00:00,2826.139635187662,1054.2278980422664,675.1113270155284
2016-04-01 12:00:00,2867.722749135046,1069.7395444821607,685.0447467549222
2016-04-01 13:00:00,2936.1458729939227,1095.2632536241683,701.3897374170157
2016-04-01 14:00:00,3067.321696082489,1144.195447393653,732.7251615040126
2016-04-01 15:00:00,3210.5944250466573,1197.6401201274703,766.9503076970148
2016-04-01 16:00:00,3285.444030151949,1225.56108371928,784.8304632279238
2016-04-01 17:00:00,3300.565162496452,1231.2016824246962,788.4426158604306
2016-04-01 18:00:00,3204.5459721088564,1195.383880645304,765.5054466440122
2016-04-01 19:00:00,2876.7954285417477,1073.1239037054104,687.2120383344264
2016-04-01 20:00:00,2181.6013690032096,813.7973782239058,521.1433210549244
2016-04-01 21:00:00,1686.3842847207275,629.067770621529,402.84532234032537
2016-04-01 22:00:00,1160.546907440626,432.9159506406845,277.2327145449
2016-04-01 23:00:00,1225.945804830603,457.3115400416092,292.85527468049213
2016-04-02 00:00:00,1255.432012902384,468.31070751717044,299.8989723138804
2016-04-02 01:00:00,1414.9599591368938,527.8190238593103,338.0071825868276
2016-04-02 02:00:00,1808.865456711204,674.7566201353994,432.10375866363086
2016-04-02 03:00:00,2574.7508099602946,960.452944564724,615.0592895001023
2016-04-02 04:00:00,3071.101979168615,1145.605597070007,733.6281996621393
2016-04-02 05:00:00,2943.706439166175,1098.0835529768765,703.1958137332691
2016-04-02 06:00:00,2790.2269458694664,1040.8314761169033,666.5324645133247
2016-04-02 07:00:00,2593.6522253909243,967.5036929464943,619.5744802907359
2016-04-02 08:00:00,2401.2358163071194,895.7270744200744,573.6098380420863
2016-04-02 09:00:00,2322.22789980709,866.2549461842755,554.736340537238
2016-04-02 10:00:00,2255.6949174912756,841.4363118804445,538.8428689542079
2016-04-02 11:00:00,2167.2362932759315,808.4388094537604,517.7117760540428
2016-04-02 12:00:00,2150.9810760055907,802.3751658454382,513.828711974098
2016-04-02 13:00:00,2232.6351906659083,832.8343988546851,533.334336189635
2016-04-02 14:00:00,2364.1890420630866,881.907607591805,564.7600640924444
2016-04-02 15:00:00,2518.0465636684075,939.3006994194137,601.5137171282016
2016-04-02 16:00:00,2602.7249047976256,970.8880521697438,621.74177187024
2016-04-02 17:00:00,2614.8218106732284,975.4005311340766,624.6314939762453
2016-04-02 18:00:00,2558.117564381341,954.2482859887663,611.0859216043447
2016-04-02 19:00:00,2296.1439465128224,856.5249134174327,548.5053772461637
2016-04-02 20:00:00,1769.1724843068828,659.9500485336819,422.62185800330025
2016-04-02 21:00:00,1335.195986019639,498.06486568824033,318.953077450354
2016-04-02 22:00:00,1160.1688791320137,432.7749356730492,277.1424107290874
2016-04-02 23:00:00,1276.223569876076,476.06653073711755,304.8656821835773
2016-04-03 00:00:00,1230.8601728425665,459.14473462086943,294.02922428605683
2016-04-03 01:00:00,1385.0957227564995,516.6788414161134,330.87318113762655
2016-04-03 02:00:00,1790.7200978978,667.9879016888999,427.7691755046226
2016-04-03 03:00:00,2583.067432749772,963.5552738527028,617.0459734479809
2016-04-03 04:00:00,2909.6838913910424,1085.3922058896903,695.0684703101288
2016-04-03 05:00:00,2736.54692604648,1020.8073507126762,653.7093226679256
2016-04-03 06:00:00,2572.860668417232,959.747869726547,614.6077704210389
2016-04-03 07:00:00,2419.3811751205235,902.4957928665735,577.9444212010944
2016-04-03 08:00:00,2259.097172268789,842.7054465891633,539.655603296522
2016-04-03 09:00:00,2178.577142534309,812.6692584828227,520.4208905284231
2016-04-03 10:00:00,2119.982754699359,790.8119384993353,506.423799077459
2016-04-03 11:00:00,2082.935980455326,776.9924716710658,497.5740251278172
2016-04-03 12:00:00,2131.7016322663485,795.1834024960326,509.2232173676518
2016-04-03 13:00:00,2175.174887756796,811.400123774104,519.608156186109
2016-04-03 14:00:00,2316.5574751779013,864.1397216697443,553.3817833000479
2016-04-03 15:00:00,2457.9400625990065,916.8793195653848,587.1554104139868
2016-04-03 16:00:00,2516.91247874257,938.8776545165076,601.2428056807637
2016-04-03 17:00:00,2542.9964320368376,948.6076872833503,607.4737689718379
2016-04-03 18:00:00,2504.4375445583546,934.2241605845394,598.2627797589456
2016-04-03 19:00:00,2239.8177285295474,835.5136832397578,535.0501086900757
2016-04-03 20:00:00,1745.734729172903,651.2071205402872,417.0230214229148
2016-04-03 21:00:00,1318.5627404406855,491.86020711228275,314.9797095545965
2016-04-03 22:00:00,1265.2607489263114,471.977096675691,302.24687152500985
2016-04-03 23:00:00,1353.341344833043,504.83358413473974,323.28766060936226
2016-04-04 00:00:00,1379.4252981273112,514.5636169015825,329.5186239004365
2016-04-04 01:00:00,1554.0743767063238,579.7125319491382,371.2389868058905
2016-04-04 02:00:00,1953.2722706012105,728.6243377721229,466.5998163040711
2016-04-04 03:00:00,2685.1350760751684,1001.6293151142614,641.4280037174022
2016-04-04 04:00:00,3217.776962910297,1200.319404512543,768.6660801974556
2016-04-04 05:00:00,3117.599461127962,1162.9504380891615,744.7355690070979
2016-04-04 06:00:00,2977.3509586326945,1110.6338850964275,711.232853340597
2016-04-04 07:00:00,2772.837643673288,1034.3447876056748,662.3784889859419
2016-04-04 08:00:00,2598.9446217115,969.4779024933898,620.8387337121133
2016-04-04 09:00:00,2456.8059776731698,916.4562746624787,586.8844989665489
2016-04-04 10:00:00,2410.6865240224342,899.2524486109595,575.8674334374031
2016-04-04 11:00:00,2374.395806395626,885.7150117179608,567.1982671193866
2016-04-04 12:00:00,2399.3456747640566,895.0219995818974,573.1583189630229
2016-04-04 13:00:00,2463.232458919583,918.8535291122803,588.4196638353642
2016-04-04 14:00:00,2600.4567349459503,970.0419623639314,621.1999489753639
2016-04-04 15:00:00,2724.8280484794896,1016.4358867159787,650.9099043777327
2016-04-04 16:00:00,2805.726106522582,1046.6130897899548,670.2349209616443
2016-04-04 17:00:00,2819.7131539412476,1051.8306435924646,673.5761621467132
2016-04-04 18:00:00,2734.2787561948044,1019.9612609068638,653.1674997730495
2016-04-04 19:00:00,2450.757524735368,914.2000351803122,585.4396379135462
2016-04-04 20:00:00,1858.00913683084,693.0885659280016,443.84325471927804
2016-04-04 21:00:00,1427.8129216297216,532.6135327589138,341.0775123244584
2016-04-04 22:00:00,1351.0731749813676,503.9874943289273,322.7458377144862
2016-04-04 23:00:00,1435.7515161105857,535.5748470792573,342.9738924565245
2016-04-05 00:00:00,1463.7256109479167,546.0099546842771,349.6563748266621
2016-04-05 01:00:00,1647.8253972422444,614.684243922718,393.63433312743297
2016-04-05 02:00:00,2072.3511878141735,773.0440525772746,495.0455182850625
2016-04-05 03:00:00,2859.784154654182,1066.7782301618172,683.1483666228562
2016-04-05 04:00:00,3434.3871837453053,1281.1209809676286,820.4101666581162
2016-04-05 05:00:00,3330.429398876846,1242.341864867893,795.5766173096316
2016-04-05 06:00:00,3203.4118871830183,1194.9608357423976,765.234535196574
2016-04-05 07:00:00,2961.4737696709662,1104.7112564557403,707.4400930764647
2016-04-05 08:00:00,2766.789190735486,1032.0885481235082,660.9336279329391
2016-04-05 09:00:00,2629.9429430177315,981.0411298394927,628.2436466087522
2016-04-05 10:00:00,2566.434187170818,957.350615276745,613.0726055522234
2016-04-05 11:00:00,2542.6184037282246,948.4666723157147,607.3834651560251
2016-04-05 12:00:00,2573.9947533430695,960.1709146294533,614.878681868477
2016-04-05 13:00:00,2638.259565807208,984.1434591274716,630.230330556631
2016-04-05 14:00:00,2763.7649642665856,1030.960428382425,660.2111974064378
2016-04-05 15:00:00,2902.8793818360155,1082.853936472253,693.4430016255006
2016-04-05 16:00:00,2953.535175190102,1101.749942135397,705.5437129443986
2016-04-05 17:00:00,2975.4608170896317,1109.9288102582502,710.7813342615335
2016-04-05 18:00:00,2890.4044476518006,1078.200442540285,690.4629757036826
2016-04-05 19:00:00,2591.7620838478615,966.798618108317,619.1229612116724
2016-04-05 20:00:00,1955.9184687614986,729.6114425455706,467.2319430147598
2016-04-05 21:00:00,1508.710979672814,562.7907358328899,360.40252890836996
2016-04-05 22:00:00,1234.6404559286923,460.5548842972234,294.93226244418355
2016-04-05 23:00:00,1312.1362591942716,489.46295266248086,313.44454468578107
2016-04-06 00:00:00,1337.086127562702,498.76994052641743,319.40459652941735
2016-04-06 01:00:00,1506.820838129751,562.085660994713,359.9510098293066
2016-04-06 02:00:00,1894.2998544576478,706.6260028210003,452.51242103729453
2016-04-06 03:00:00,2616.7119522162916,976.1056059722537,625.0830130553088
2016-04-06 04:00:00,3144.817499348068,1173.1035157589104,751.2374437456101
2016-04-06 05:00:00,3047.6642240346346,1136.862669076612,728.0293630817537
2016-04-06 06:00:00,2933.4996748336353,1094.2761488507208,700.7576107063271
2016-04-06 07:00:00,2711.597057678049,1011.5003628487395,647.7492708242892
2016-04-06 08:00:00,2532.4116393956856,944.659268189559,604.9452621290832
2016-04-06 09:00:00,2407.2842692449212,897.9833139022409,575.054699095089
2016-04-06 10:00:00,2350.9580512616462,876.972083724566,561.599430539001
2016-04-06 11:00:00,2328.654381053504,868.6522006340772,556.2715054060534
2016-04-06 12:00:00,2359.274674051123,880.0744130125448,563.5861144868799
2016-04-06 13:00:00,2419.3811751205235,902.4957928665735,577.9444212010944
2016-04-06 14:00:00,2536.1919224818116,946.0694178659129,605.8483002872098
2016-04-06 15:00:00,2664.343519101477,993.8734918943144,636.4612938477053
2016-04-06 16:00:00,2711.2190293694366,1011.3593478811042,647.6589670084766
2016-04-06 17:00:00,2730.498473108679,1018.5511112305098,652.2644616149228
2016-04-06 18:00:00,2651.868584917261,989.219997962346,633.4812679258871
2016-04-06 19:00:00,2378.5541177903647,887.2661763619503,568.191609093326
2016-04-06 20:00:00,1790.3420695891873,667.8468867212646,427.6788716888099
2016-04-06 21:00:00,1380.9374113617614,515.1276767721241,329.8798391636872
2016-04-06 22:00:00,1207.8004460171987,450.5428215951098,288.52069152148385
2016-04-06 23:00:00,1282.6500511224901,478.46378518691955,306.40084705239275
2016-04-07 00:00:00,1306.8438628736953,487.4887431155852,312.18029126440365
2016-04-07 01:00:00,1472.4202620460062,549.2532989398915,351.73336259035364
2016-04-07 02:00:00,1851.9606838930383,690.8323264458352,442.3983936662753
2016-04-07 03:00:00,2556.9834794555036,953.8252410858601,610.8150101569066
2016-04-07 04:00:00,3072.2360640944526,1146.0286419729134,733.8991111095773
2016-04-07 05:00:00,2976.972930324082,1110.492870128792,711.1425495247843
2016-04-07 06:00:00,2866.5886642092078,1069.3164995792545,684.7738353074843
2016-04-07 07:00:00,2650.3564716828114,988.6559380918045,633.1200526626365
2016-04-07 08:00:00,2475.7073931037985,923.5070230442487,591.3996897571825
2016-04-07 09:00:00,2353.982277730547,878.1002034656492,562.3218610655024
2016-04-07 10:00:00,2297.6560597472726,857.0889732879742,548.8665925094143
2016-04-07 11:00:00,2277.9985876994183,849.7561949709333,544.1707940871555
2016-04-07 12:00:00,2307.1067674625865,860.6143474788593,551.1241879047312
2016-04-07 13:00:00,2365.3231269889247,882.3306524947113,565.0309755398825
2016-04-07 14:00:00,2480.243732807149,925.1992026558735,592.4833355469345
2016-04-07 15:00:00,2605.3711029579135,971.8751569431914,622.3738985809285
2016-04-07 16:00:00,2650.734499991424,988.7969530594399,633.2103564784492
2016-04-07 17:00:00,2669.6359154220527,995.84770144121,637.7255472690828
2016-04-07 18:00:00,2592.8961687736987,967.2216630112234,619.3938726591105
2016-04-07 19:00:00,2324.4960696587655,867.1010359900879,555.2781634321141
2016-04-07 20:00:00,1752.1612104193168,653.6043749900889,418.5581862917301
2016-04-07 21:00:00,1350.3171183641423,503.70546439365654,322.56523008286086
2016-04-07 22:00:00,1228.9700312995033,458.4396597826924,293.5777052069934
2016-04-07 23:00:00,1309.1120327253707,488.3348329213976,312.7221141592797
2016-04-08 00:00:00,1332.1717595507384,496.9367459471572,318.23064692385265
2016-04-08 01:00:00,1492.8337907110858,556.8681071922031,356.6097686442378
2016-04-08 02:00:00,1881.4468919648198,701.8314939213965,449.4420912996636
2016-04-08 03:00:00,2604.993074649301,971.7341419755561,622.2835947651159
2016-04-08 04:00:00,3184.1324434437765,1187.7690723929923,760.6290405901279
2016-04-08 05:00:00,3082.06480011838,1149.6950311314338,736.2470103207067
2016-04-08 06:00:00,2960.339684745128,1104.2882115528341,707.1691816290266
2016-04-08 07:00:00,2738.815095898155,1021.6534405184885,654.2511455628015
2016-04-08 08:00:00,2566.434187170818,957.350615276745,613.0726055522234
2016-04-08 09:00:00,2440.928788711441,910.5336460217916,583.0917387024167
2016-04-08 10:00:00,2376.663976247302,886.5611015237733,567.7400900142626
2016-04-08 11:00:00,2344.909598323845,874.7158442423994,560.1545694859982
2016-04-08 12:00:00,2382.712429185103,888.8173410059397,569.1849510672654
2016-04-08 13:00:00,2440.928788711441,910.5336460217916,583.0917387024167
2016-04-08 14:00:00,2553.203196369378,952.4150914095061,609.9119719987799
2016-04-08 15:00:00,2673.7942268167917,997.3988660851993,638.7188892430221
2016-04-08 16:00:00,2737.302982663705,1021.0893806479469,653.8899302995508
2016-04-08 17:00:00,2748.26580361347,1025.1788147093737,656.5087409581183
2016-04-08 18:00:00,2668.8798588048276,995.5656715059392,637.5449396374574
2016-04-08 19:00:00,2394.053278443481,893.0477900350018,571.8940655416454
2016-04-08 20:00:00,1811.1336265628797,675.6027099412117,432.6455815585068
2016-04-08 21:00:00,1396.4365720148774,520.9092904451755,333.58229561200676
2016-04-08 22:00:00,1218.7632669669638,454.6322556565366,291.1395021800514
2016-04-08 23:00:00,1290.966673911967,481.5661144748983,308.38753100027145
2016-04-09 00:00:00,1319.3187970579106,492.14223704755346,315.1603171862218
2016-04-09 01:00:00,1487.5413943905094,554.8938976453074,355.3455152228604
2016-04-09 02:00:00,1892.4097129145844,705.9209279828232,452.06090195823106
2016-04-09 03:00:00,2675.6843683598536,998.1039409233764,639.1704083220853
2016-04-09 04:00:00,3186.02258498684,1188.4741472311694,761.0805596691913
2016-04-09 05:00:00,3049.93239388631,1137.7087588824245,728.5711859766296
2016-04-09 06:00:00,2898.7210704412773,1081.3027718282638,692.4496596515613
2016-04-09 07:00:00,2696.475925333546,1005.8597641433236,644.1371181917824
2016-04-09 08:00:00,2498.3890916205537,931.9679211023729,596.8179187059427
2016-04-09 09:00:00,2420.5152600463616,902.91883776948,578.2153326485325
2016-04-09 10:00:00,2353.6042494219346,877.9591884980138,562.2315572496897
2016-04-09 11:00:00,2262.8774553549147,844.1155962655172,540.5586414546486
2016-04-09 12:00:00,2249.6464645534747,839.1800723982782,537.3980079012052
2016-04-09 13:00:00,2337.7270604602063,872.0365598573269,558.4387969855575
2016-04-09 14:00:00,2476.841478029636,923.9300679471548,591.6706012046204
2016-04-09 15:00:00,2636.7474525727584,983.5793992569301,629.8691152933803
2016-04-09 16:00:00,2719.5356521589133,1014.461677169083,649.6456509563552
2016-04-09 17:00:00,2722.9379069364268,1015.7308118778017,650.4583852986693
2016-04-09 18:00:00,2663.2094341756388,993.4504469914082,636.1903824002673
2016-04-09 19:00:00,2386.1146839626163,890.0864757146583,569.9976854095794
2016-04-09 20:00:00,1842.5099761777237,687.30695225495,440.1407982709585
2016-04-09 21:00:00,1399.0827701751655,521.8963952186234,334.21442232269544
2016-04-09 22:00:00,1222.9215783617024,456.183420300526,292.13284415399073
2016-04-09 23:00:00,1347.2928918952416,502.5773446525732,321.8427995563594
2016-04-10 00:00:00,1297.0151268497684,483.8223539570648,309.83239205327425
2016-04-10 01:00:00,1458.4332146273405,544.0357451373815,348.39212140528474
2016-04-10 02:00:00,1878.4226654959189,700.7033741803133,448.7196607731622
2016-04-10 03:00:00,2697.231981950771,1006.1417940785943,644.3177258234077
2016-04-10 04:00:00,3035.18928985042,1132.209175144644,725.0493371599356
2016-04-10 05:00:00,2851.4675318647046,1063.6759008738384,681.1616826749773
2016-04-10 06:00:00,2685.8911326923935,1001.9113450495322,641.6086113490276
2016-04-10 07:00:00,2528.253328000947,943.1081035455695,603.9519201551436
2016-04-10 08:00:00,2361.920872211411,881.0615177859927,564.2182411975684
2016-04-10 09:00:00,2279.8887292424815,850.4612698091105,544.6223131662189
2016-04-10 10:00:00,2219.7822281730805,828.0398899550814,530.2640064520042
2016-04-10 11:00:00,2182.7354539290473,814.220423126812,521.4142325023624
2016-04-10 12:00:00,2235.659417134809,833.9625185957682,534.0567667161363
2016-04-10 13:00:00,2281.4008424769313,851.025329679652,544.9835284294695
2016-04-10 14:00:00,2430.3439960702885,906.5852269280005,580.5632318596619
2016-04-10 15:00:00,2578.909121355033,962.0041092087135,616.0526314740416
2016-04-10 16:00:00,2637.125480881371,983.7204142245655,629.959419109193
2016-04-10 17:00:00,2659.8071793981258,992.1813122826896,635.3776480579533
2016-04-10 18:00:00,2618.9801220679665,976.951695778066,625.6248359501848
2016-04-10 19:00:00,2340.7512869291068,873.1646795984101,559.1612275120589
2016-04-10 20:00:00,1827.7668721418331,681.8073685171694,436.61894945426434
2016-04-10 21:00:00,1386.6078359909502,517.2429012866551,331.23439640087724
2016-04-10 22:00:00,1147.3159166391858,427.9804267734456,274.0720809914565
2016-04-10 23:00:00,1226.3238331392154,457.4525550092445,292.94557849630473
2016-04-11 00:00:00,1249.0055316559703,465.9134530673687,298.363807445065
2016-04-11 01:00:00,1408.5334778904798,525.4217694095084,336.47201771801224
2016-04-11 02:00:00,1770.6845975413335,660.5141084042236,422.983073266551
2016-04-11 03:00:00,2434.880335773639,908.2774065396252,581.6468776494139
2016-04-11 04:00:00,2919.8906557235823,1089.1996100158462,697.5066733370709
2016-04-11 05:00:00,2826.895691804887,1054.509927977537,675.2919346471537
2016-04-11 06:00:00,2703.658463197185,1008.5390485283962,645.852890692223
2016-04-11 07:00:00,2518.0465636684075,939.3006994194137,601.5137171282016
2016-04-11 08:00:00,2360.030730668348,880.3564429478156,563.7667221185052
2016-04-11 09:00:00,2231.123077431458,832.2703389841435,532.9731209263842
2016-04-11 10:00:00,2189.539963484074,816.7586925442492,523.0397011869904
2016-04-11 11:00:00,2158.1636138692297,805.0544502305107,515.5444844745388
2016-04-11 12:00:00,2181.6013690032096,813.7973782239058,521.1433210549244
2016-04-11 13:00:00,2239.8177285295474,835.5136832397578,535.0501086900757
2016-04-11 14:00:00,2366.07918360615,882.6126824299821,565.2115831715079
2016-04-11 15:00:00,2479.8657044985366,925.0581876882381,592.3930317311219
2016-04-11 16:00:00,2553.203196369378,952.4150914095061,609.9119719987799
2016-04-11 17:00:00,2564.9220739363677,956.7865554062037,612.7113902889728
2016-04-11 18:00:00,2486.6702140535635,927.5964571056753,594.0185004157498
2016-04-11 19:00:00,2228.4768792711698,831.2832342106957,532.3409942156956
2016-04-11 20:00:00,1687.5183696465651,629.4908155244353,403.11623378776346
2016-04-11 21:00:00,1295.5030136153177,483.2582940865231,309.47117679002355
2016-04-11 22:00:00,1303.819636404795,486.36062337450204,311.4578607379023
2016-04-11 23:00:00,1385.0957227564995,516.6788414161134,330.87318113762655
2016-04-12 00:00:00,1411.9357326679933,526.690904118227,337.2847520603262
2016-04-12 01:00:00,1589.9870660245192,593.1089538745014,379.81784930809425
2016-04-12 02:00:00,1999.391724251945,745.828163823642,477.61688183321695
2016-04-12 03:00:00,2759.6066528718475,1029.4092637384358,659.2178554324985
2016-04-12 04:00:00,3314.9302382237297,1236.5602511948414,791.874160861312
2016-04-12 05:00:00,3213.6186515155578,1198.7682398685536,767.6727382235163
2016-04-12 06:00:00,3092.271564450919,1153.5024352575895,738.6852133476489
2016-04-12 07:00:00,2858.6500697283436,1066.3551852589112,682.8774551754183
2016-04-12 08:00:00,2670.7700003478903,996.270746344116,637.9964587165206
2016-04-12 09:00:00,2538.4600923334865,946.9155076717253,606.3901231820859
2016-04-12 10:00:00,2477.5975346468613,924.2120978824257,591.8512088362459
2016-04-12 11:00:00,2454.915836130106,915.7511998243015,586.4329798874855
2016-04-12 12:00:00,2485.9141574363375,927.3144271704045,593.8378927841245
2016-04-12 13:00:00,2548.288828357414,950.5818968302458,608.7380223932153
