,DK_P2HT_OTH,DK_STUR_BIO_CHP,DK_COMC_GAS_CHP,DK_ICEN_GAS_CHP
2016-04-13 18:00:00,3051.0664788121476,1119.8896329275003,604.9444302564848,142.1398380254135
2016-04-13 19:00:00,2737.302982663705,1004.7231857301487,542.7335670285227,127.52255818882655
2016-04-13 20:00:00,2063.2785084074712,757.3234563893318,409.09264035929795,96.12182331095364
2016-04-13 21:00:00,1593.01129249342,584.7125403489638,315.85129836461743,74.21351473659925
2016-04-13 22:00:00,1515.137460919228,556.1290606831151,300.4110118285208,70.58561154824153
2016-04-13 23:00:00,1611.1566513068237,591.3727686206179,319.44903503322246,75.05885140184765
2016-04-14 00:00:00,1643.289057538893,603.1669228516719,325.8200270505438,76.55580174655834
2016-04-14 01:00:00,1848.1804008069125,678.3720004190992,366.4444702668758,86.1010615916549
2016-04-14 02:00:00,2322.605928115703,852.5092187717212,460.51029358144496,108.20309315179537
2016-04-14 03:00:00,3203.4118871830183,1175.8077994582625,635.1504277033146,149.23714377739486
2016-04-14 04:00:00,3845.3039552071823,1411.4133745680256,762.4203623552179,179.1409283105571
2016-04-14 05:00:00,3731.1394060061825,1369.5094383588685,739.7846024819112,173.82235179170254
2016-04-14 06:00:00,3585.976535498951,1316.2276121856357,711.0027091330707,167.0596584697153
2016-04-14 07:00:00,3315.6862948409553,1217.017961889122,657.4114233403083,154.46766439361934
2016-04-14 08:00:00,3098.3200173887203,1137.2339773849328,614.3135361643103,144.34123559116455
2016-04-14 09:00:00,2944.0844674747877,1080.6220370758733,583.7327744811677,137.15587393655315
2016-04-14 10:00:00,2872.637117147009,1054.3973882562354,569.5666863485353,133.82736081713756
2016-04-14 11:00:00,2843.906965692453,1043.8520268261163,563.8702699565772,132.48891109716092
2016-04-14 12:00:00,2877.929513467586,1056.3399548354678,570.6160262102118,134.0739173445017
2016-04-14 13:00:00,2948.998835486751,1082.4258488994462,584.7071614955814,137.38481928339124
2016-04-14 14:00:00,3086.979168130343,1133.071334715149,612.0649507464323,143.8129001753843
2016-04-14 15:00:00,3241.214718044276,1189.6832750242086,642.6457124295752,150.9982618299957
2016-04-14 16:00:00,3297.540936027551,1210.357733617468,653.8136866717032,153.62232772837095
2016-04-14 17:00:00,3322.8688327045943,1219.654302246652,658.8355274382978,154.8022768236135
2016-04-14 18:00:00,3228.361755551449,1184.9656133317872,640.0973156226465,150.39948169211144
2016-04-14 19:00:00,2895.3188156637643,1062.722673595803,574.0638571842915,134.88403164869806
2016-04-14 20:00:00,2187.649821941011,802.973771001294,433.752127108695,101.9159017040104
2016-04-14 21:00:00,1689.408511189628,620.095003042126,334.96427441658165,78.70436577073137
2016-04-14 22:00:00,1470.1520921943306,539.6172447596393,291.49162300427076,68.48988106564653
2016-04-14 23:00:00,1566.5493108905391,574.9997074528015,310.60459905623503,72.98073209977866
2016-04-15 00:00:00,1595.2794623450955,585.5450688829205,316.301015448193,74.3191818197553
2016-04-15 01:00:00,1784.671644959999,655.0612014683098,353.85239192675806,83.14238326328548
2016-04-15 02:00:00,2245.8661814673487,824.3420033728509,445.29486558713614,104.62802350501568
2016-04-15 03:00:00,3107.392696795422,1140.5640915207596,616.1124044986128,144.76390392378872
2016-04-15 04:00:00,3794.648161853096,1392.8202373096578,752.3766808220288,176.78103012007196
2016-04-15 05:00:00,3679.349527726259,1350.5000368335227,729.5160624069343,171.40962005963942
2016-04-15 06:00:00,3530.4063741329014,1295.8306631036955,699.984640585468,164.47081493239213
2016-04-15 07:00:00,3266.164586412707,1198.8410888977332,647.5926003489071,152.16059974471227
2016-04-15 08:00:00,3060.5171865274624,1123.3585018189867,606.8182514380499,142.5801175385637
2016-04-15 09:00:00,2909.6838913910424,1067.9953543108622,576.9120653802705,135.55325650868636
2016-04-15 10:00:00,2831.8100598168503,1039.4118746450135,561.4717788441739,131.92535332032864
2016-04-15 11:00:00,2792.495115721142,1024.9813800564298,553.6766827288629,130.0937905456238
2016-04-15 12:00:00,2834.0782296685256,1040.2444031789703,561.9214959277496,132.0310204034847
2016-04-15 13:00:00,2902.123325218791,1065.2202591976732,575.4130084350185,135.2010328981662
2016-04-15 14:00:00,3031.7870350729063,1112.8131403888679,601.1218350460919,141.24166781858708
2016-04-15 15:00:00,3175.059764037075,1165.401192783803,629.5289641586193,147.91630523794424
2016-04-15 16:00:00,3250.2873974509785,1193.0133891600356,644.4445807638775,151.4209301626199
2016-04-15 17:00:00,3266.164586412707,1198.8410888977332,647.5926003489071,152.16059974471227
2016-04-15 18:00:00,3171.279480950949,1164.0136452272086,628.7794356859931,147.74019343268415
2016-04-15 19:00:00,2846.553163852741,1044.8233101157325,564.3949398874155,132.61218936084296
2016-04-15 20:00:00,2156.6515006347795,791.5958810372183,427.6059936331614,100.47178490087771
2016-04-15 21:00:00,1665.214699438423,611.2146986799206,330.16729219177495,77.57725021706683
2016-04-15 22:00:00,1292.4787871464173,474.4025095996932,256.26378479084644,60.2126262184226
2016-04-15 23:00:00,1368.0844488689336,502.1534607315852,271.25435424336746,63.73486232362427
2016-04-16 00:00:00,1397.1926286321022,512.8375769173635,277.025723482588,65.09092322412691
2016-04-16 01:00:00,1575.6219902972412,578.3298215886285,312.40346739053757,73.40340043240286
2016-04-16 02:00:00,2003.9280639552962,735.5389597507966,397.325043339069,93.35686796837034
2016-04-16 03:00:00,2829.9199182737875,1038.7181008667162,561.0970146078608,131.8372974176986
2016-04-16 04:00:00,3372.3905411328424,1237.831175238041,668.6543504296989,157.10934147252058
2016-04-16 05:00:00,3229.873868785899,1185.5206323544248,640.397127011697,150.46992641421545
2016-04-16 06:00:00,3068.0777526997144,1126.133596932176,608.317308383302,142.93234114908387
2016-04-16 07:00:00,2853.357673407768,1047.320895717603,565.7440911381424,132.92919061031114
2016-04-16 08:00:00,2645.0640753622347,970.8670253492406,524.445072296447,123.22543014048053
2016-04-16 09:00:00,2560.3857342330166,939.7859600815216,507.65563450962355,119.28052570265466
2016-04-16 10:00:00,2489.694440522464,913.8388207732025,493.6394520715164,115.98723494429109
2016-04-16 11:00:00,2392.919193517643,878.3176033243808,474.4515231722895,111.47877272963295
2016-04-16 12:00:00,2380.8222876420405,873.8774511432781,472.05303205988616,110.91521495280067
2016-04-16 13:00:00,2473.4392232521227,907.8723662798458,490.4164796392244,115.22995418167272
2016-04-16 14:00:00,2619.3581503765795,961.4317019643971,519.3482786825898,122.02786986471193
2016-04-16 15:00:00,2786.8246910919534,1022.9000587215378,552.5523900199239,129.82962283773364
2016-04-16 16:00:00,2874.527258690072,1055.0911620345323,569.9414505848482,133.91541671976756
2016-04-16 17:00:00,2878.3075417761984,1056.4787095911272,570.6909790574744,134.09152852502768
2016-04-16 18:00:00,2815.176814237897,1033.3066653959975,558.1738535646193,131.15046137718429
2016-04-16 19:00:00,2522.9609316803712,926.0492392712351,500.2353026306257,117.53701883057984
2016-04-16 20:00:00,1949.113959206472,715.4195201801748,386.4568804859912,90.8032467920991
2016-04-16 21:00:00,1480.7368848354831,543.5023779181042,293.5903027276237,68.98299412037476
2016-04-16 22:00:00,1243.713135335394,456.5031461196229,246.59486749397038,57.94078393056752
2016-04-16 23:00:00,1370.3526187206091,502.9859892655419,271.70407132694305,63.84052940678032
2016-04-17 00:00:00,1320.0748536751357,484.53160676283375,261.7353426410166,61.498242396821205
2016-04-17 01:00:00,1484.5171679216087,544.8899254746987,294.3398312002497,69.15910592563483
2016-04-17 02:00:00,1911.3111283452135,701.5440446142288,378.9615957597307,89.04212873949827
2016-04-17 03:00:00,2743.351435601506,1006.9432618207,543.9328125847243,127.80433707724269
2016-04-17 04:00:00,3085.467054895893,1132.5163156925112,611.7651393573819,143.7424554532803
2016-04-17 05:00:00,2899.4771270585024,1064.248975908057,574.8883385041802,135.07775463448414
2016-04-17 06:00:00,2730.498473108679,1002.2256001282785,541.3844157777958,127.20555693935842
2016-04-17 07:00:00,2570.214470256944,943.3935837286675,509.6044085384513,119.73841639633088
2016-04-17 08:00:00,2401.2358163071194,881.3702079488888,476.1004858120668,111.86621870120511
2016-04-17 09:00:00,2317.691560103739,850.7054069481484,459.5359065670312,107.97414780495728
2016-04-17 10:00:00,2256.450974108501,828.2271365313158,447.3935453104891,105.12113655974392
2016-04-17 11:00:00,2218.648143247243,814.3516609653699,439.8982605842287,103.3600185071431
2016-04-17 12:00:00,2272.706191378842,834.1935910246724,450.61651774278107,105.87841732236227
2016-04-17 13:00:00,2319.203673338189,851.2604259707861,459.83571795608157,108.04459252706131
