,CH_P2HT_OTH,CH_STUR_BIO_CHP,CH_ICEN_GAS_CHP
2016-03-10 22:00:00,5051.607554418017,345.5098786756081,73.88595867063005
2016-03-10 23:00:00,4348.169230208324,297.39749317549087,63.59731007906652
2016-03-11 00:00:00,4556.571051492878,311.6513494404789,66.6454424188101
2016-03-11 01:00:00,4669.647118562099,319.38530299750704,68.29931864100536
2016-03-11 02:00:00,5045.03336447213,345.0602302129902,73.78980307631636
2016-03-11 03:00:00,5977.91091779321,408.86534705847276,87.43428190942726
2016-03-11 04:00:00,8197.357443523979,560.6666680382817,119.89641054972488
2016-03-11 05:00:00,9927.026818286316,678.9691785530559,145.19494741365352
2016-03-11 06:00:00,9658.14244949962,660.5785564319831,141.26218360622408
2016-03-11 07:00:00,9331.405209189137,638.2310278398727,136.4832505688343
2016-03-11 08:00:00,8874.499007950131,606.9804596879274,129.8004367640337
2016-03-11 09:00:00,8440.602471521723,577.3036611551447,123.45416753933095
2016-03-11 10:00:00,8072.447834552164,552.1233472485413,118.069454257765
2016-03-11 11:00:00,7829.860225549008,535.5313189779403,114.52131282759031
2016-03-11 12:00:00,7728.61770038238,528.6067326536242,113.04051667515967
2016-03-11 13:00:00,7805.535722749234,533.8676196662539,114.16553712862968
2016-03-11 14:00:00,7934.38984568858,542.6807295335651,116.05018677717777
2016-03-11 15:00:00,8262.441923988239,565.1181878181991,120.84835093343028
2016-03-11 16:00:00,8510.288884948102,582.0699348588946,124.47341683905594
2016-03-11 17:00:00,8579.317879379894,586.7912437163828,125.48305057934957
2016-03-11 18:00:00,8529.35403579117,583.3739154004867,124.75226806256562
2016-03-11 19:00:00,8274.275465890832,565.9275550509115,121.0214310031949
2016-03-11 20:00:00,7489.974605346755,512.2844934605938,109.55006860157314
2016-03-11 21:00:00,5873.381297653639,401.71593650284785,85.90540795983978
2016-03-11 22:00:00,4719.610962150826,322.80263131340325,69.03010115778932
2016-03-11 23:00:00,4262.70476091182,291.55206316145797,62.34728735298871
2016-03-12 00:00:00,4371.178895018922,298.97126279465357,63.93385465916438
2016-03-12 01:00:00,4528.302034725572,309.7178610512218,66.23197336326128
2016-03-12 02:00:00,4912.2347275652555,335.97733126810823,71.84746007118008
2016-03-12 03:00:00,5852.343889826808,400.2770614224705,85.59771005803601
2016-03-12 04:00:00,8167.773588767496,558.6432499565011,119.46371037531333
2016-03-12 05:00:00,9739.004985834006,666.1092325221836,142.44489741628234
2016-03-12 06:00:00,9299.84909744889,636.0727152193066,136.02170371612866
2016-03-12 07:00:00,8957.991220262871,612.6909951631749,131.0216128118174
2016-03-12 08:00:00,8512.26114193187,582.2048293976801,124.50226351735006
2016-03-12 09:00:00,8040.234303817328,549.9200697817136,117.59829184562798
2016-03-12 10:00:00,7824.6008735923015,535.1716002078459,114.44438835213936
2016-03-12 11:00:00,7543.225543908424,515.926646007799,110.32892891551394
2016-03-12 12:00:00,7342.055331564344,502.1674030516907,107.3865677295154
2016-03-12 13:00:00,7303.925029878211,499.5594419685068,106.82886528249608
2016-03-12 14:00:00,7476.168806460397,511.34023168909613,109.3481418535144
2016-03-12 15:00:00,7866.018270251377,538.0043855223388,115.05016859631554
2016-03-12 16:00:00,8245.349030128938,563.9491018153926,120.59834638821474
2016-03-12 17:00:00,8356.452840214395,571.5481608336354,122.22337593211587
2016-03-12 18:00:00,8288.73868377178,566.9167816686709,121.23297331068501
2016-03-12 19:00:00,8054.6975216982755,550.909296399473,117.80983415311809
2016-03-12 20:00:00,7353.888873466935,502.97677028440285,107.55964779928
2016-03-12 21:00:00,5809.611655178554,397.3543464154541,84.9726986949971
2016-03-12 22:00:00,4653.211643697387,318.26118184096225,68.05892965522116
2016-03-12 23:00:00,3984.6165262008844,272.53193319272003,58.27990571352014
2016-03-13 00:00:00,4261.389922922643,291.4621334689344,62.32805623412597
2016-03-13 01:00:00,4173.295777647783,285.43684406985426,61.03957127032268
2016-03-13 02:00:00,4628.229721903024,316.5525176830142,67.6935383968292
2016-03-13 03:00:00,5776.740705449129,395.1061041023644,84.49192072342869
2016-03-13 04:00:00,8088.883309416877,553.2474684050861,118.3098432435492
2016-03-13 05:00:00,8948.787354338632,612.0614873155098,130.88699497977825
2016-03-13 06:00:00,8450.46375644055,577.9781338490716,123.59840093080149
2016-03-13 07:00:00,8073.762672541341,552.2132769410649,118.08868537662774
2016-03-13 08:00:00,7690.487398696247,525.9987715704403,112.48281422814033
2016-03-13 09:00:00,7256.590862267838,496.32197303765776,106.13654500343759
2016-03-13 10:00:00,7042.929689026576,481.7083980025754,103.01148818824305
2016-03-13 11:00:00,6838.472381709553,467.7243308151582,100.02104920508769
2016-03-13 12:00:00,6728.683409613275,460.2152014894388,98.41525078004923
2016-03-13 13:00:00,6877.917521384864,470.4222215908657,100.59798277096975
2016-03-13 14:00:00,6996.910359405381,478.56085876425004,102.33839902804732
2016-03-13 15:00:00,7344.685007542697,502.3472624367378,107.42502996724086
2016-03-13 16:00:00,7752.284784187565,530.2254671190487,113.38667681468888
2016-03-13 17:00:00,7874.564717181026,538.588928523742,115.17517086892329
2016-03-13 18:00:00,7874.564717181026,538.588928523742,115.17517086892329
2016-03-13 19:00:00,7740.451242284973,529.4160998863365,113.21359674492426
2016-03-13 20:00:00,7002.827130356677,478.965542380606,102.4249390629296
2016-03-13 21:00:00,5545.986638348568,379.32344306447555,81.11685936301862
2016-03-13 22:00:00,4420.485319613059,302.343626264288,64.65502161651698
2016-03-13 23:00:00,3589.5077104531974,245.50806058938318,52.5009544952681
2016-03-14 00:00:00,3797.252112743163,259.71695200810933,55.539471275580304
2016-03-14 01:00:00,3881.401744050491,265.4724523296187,56.770262882795386
2016-03-14 02:00:00,4312.011185505957,294.9244266310923,63.06845431034128
2016-03-14 03:00:00,5261.981632686336,359.89862947938144,76.96293768866772
2016-03-14 04:00:00,7177.04316392263,490.8812266399809,104.97306231224208
2016-03-14 05:00:00,8570.771432450245,586.2067007149795,125.3580483067418
2016-03-14 06:00:00,8337.38768937133,570.2441802920436,121.94452470860624
2016-03-14 07:00:00,8008.020773082491,547.7167923148858,117.12712943349096
2016-03-14 08:00:00,7541.253286924658,515.7917514690137,110.30008223721985
2016-03-14 09:00:00,7112.616102452957,486.47467170632535,104.03073748796805
2016-03-14 10:00:00,6745.118884477986,461.3393226459837,98.65563976583344
2016-03-14 11:00:00,6589.310582760512,450.68265408193906,96.37675218059928
2016-03-14 12:00:00,6490.040314577649,443.8929622964084,94.92480270646274
2016-03-14 13:00:00,6539.346739171787,447.2653257660429,95.64596966381534
2016-03-14 14:00:00,6668.200862111133,456.0784356333541,97.53061931236343
2016-03-14 15:00:00,6994.938102421617,478.42596422546467,102.30955234975322
2016-03-14 16:00:00,7291.434068981029,498.70510988953265,106.64616965330006
2016-03-14 17:00:00,7446.584951703913,509.31681360731557,108.91544167910287
2016-03-14 18:00:00,7445.9275327093255,509.2718487610538,108.9058261196715
2016-03-14 19:00:00,7210.571532646643,493.1744337993323,105.46345584324185
2016-03-14 20:00:00,6509.105465420716,445.19694283800055,95.20365392997243
2016-03-14 21:00:00,5027.940470612831,343.8911442101836,73.53979853110081
2016-03-14 22:00:00,3961.606861390287,270.95816357355733,57.94336113342226
2016-03-14 23:00:00,3364.6704143039315,230.13008316785036,49.212433169740315
2016-03-15 00:00:00,3557.95159871295,243.34974796881716,52.03940764256244
2016-03-15 01:00:00,3632.2399451014503,248.43077559639966,53.125965858307005
2016-03-15 02:00:00,4045.7564926976156,276.71366389506665,59.17415274063734
2016-03-15 03:00:00,4981.263721997047,340.69864012559634,72.85709381147369
2016-03-15 04:00:00,6815.4627168989555,466.15056119599546,99.68450462498981
2016-03-15 05:00:00,8171.060683740439,558.8680741878102,119.51178817247018
2016-03-15 06:00:00,7968.575633407181,545.0189015391783,116.55019586760889
2016-03-15 07:00:00,7693.774493669191,526.2235958017493,112.53089202529716
2016-03-15 08:00:00,7171.783811965922,490.5215078698866,104.89613783679114
2016-03-15 09:00:00,6722.10921966739,459.765553026821,98.31909518573558
2016-03-15 10:00:00,6398.00165533526,437.59788381975767,93.57862438607125
2016-03-15 11:00:00,6229.702392720605,426.08688317673904,91.11704117164112
2016-03-15 12:00:00,6156.728884321282,421.0957852416801,90.0497140747593
2016-03-15 13:00:00,6215.239174839657,425.09765655897957,90.90549886415103
2016-03-15 14:00:00,6335.546850849352,433.3262234248874,92.66514624009132
2016-03-15 15:00:00,6617.579599527819,452.6161424711961,96.7902212361481
2016-03-15 16:00:00,6908.158795135934,472.49060451890807,101.04029850481265
2016-03-15 17:00:00,6987.049074486555,477.88638607032317,102.19416563657681
2016-03-15 18:00:00,7011.373577286327,479.55008538200946,102.54994133553741
2016-03-15 19:00:00,6824.666582823195,466.7800690436606,99.81912245702897
2016-03-15 20:00:00,6146.867599402453,420.42131254775313,89.90548068328876
2016-03-15 21:00:00,4705.147744269879,321.8134046956438,68.81855885029921
2016-03-15 22:00:00,3699.2966825494764,253.0171899151024,54.10675292030652
2016-03-15 23:00:00,3248.964671256356,222.216270225775,47.52009470981958
2016-03-16 00:00:00,3435.6716657194893,234.9862865641239,50.25091358832804
2016-03-16 01:00:00,3508.6451741188125,239.97738449918273,51.31824068520985
2016-03-16 02:00:00,3909.013341823208,267.36097587261395,57.17411637891284
2016-03-16 03:00:00,4812.964459382392,329.18763948257765,70.39551059704354
2016-03-16 04:00:00,6588.653163765925,450.63768923567727,96.36713662116792
2016-03-16 05:00:00,7903.491152942921,540.5673817592609,115.5982554839035
2016-03-16 06:00:00,7705.608035571782,527.0329630344615,112.70397209506179
2016-03-16 07:00:00,7441.325599747206,508.95709483722123,108.83851720365193
2016-03-16 08:00:00,6934.455554919474,474.28919836937973,101.42492088206737
2016-03-16 09:00:00,6499.244180501888,444.52247014407357,95.0594205385019
2016-03-16 10:00:00,6184.997901088587,423.0292736309371,90.4631831303081
2016-03-16 11:00:00,6026.559923392759,412.19274568184534,88.14583330734847
2016-03-16 12:00:00,5952.271577004259,407.11171805426284,87.05927509160391
2016-03-16 13:00:00,6012.096705511813,411.2035190640859,87.93429099985838
2016-03-16 14:00:00,6129.117286548565,419.2072616986849,89.64586057864184
2016-03-16 15:00:00,6403.918426286557,438.0025674361138,93.66516442095357
2016-03-16 16:00:00,6685.293755970433,457.2475216361607,97.78062385757899
2016-03-16 17:00:00,6762.869197331875,462.553373495052,98.91525987048036
2016-03-16 18:00:00,6785.878862142474,464.12714311421485,99.25180445057825
2016-03-16 19:00:00,6605.088638630636,451.76181039222206,96.60752560695211
2016-03-16 20:00:00,5950.299320020493,406.97682351547746,87.0304284133098
2016-03-16 21:00:00,4548.0246045632275,311.0668064390756,66.52044014620232
2016-03-16 22:00:00,3575.0444925722513,244.51883397162374,52.289412187778005
2016-03-16 23:00:00,3511.2748500971666,240.15724388422996,51.356702922935334
2016-03-17 00:00:00,3714.4173194250125,254.0513813791236,54.32791078722797
2016-03-17 01:00:00,3792.6501797810442,259.40219808427685,55.47216235956075
2016-03-17 02:00:00,4224.574459225687,288.94410207827406,61.789584905969384
2016-03-17 03:00:00,5203.471342167961,355.89675816208194,76.10715289927599
2016-03-17 04:00:00,7117.875454409665,486.8343904764196,104.10766196341898
2016-03-17 05:00:00,8531.983711769524,583.5537747855338,124.7907303002911
2016-03-17 06:00:00,8322.267052495792,569.2099888280222,121.72336684168476
2016-03-17 07:00:00,8032.345275882265,549.380491626572,117.48290513245156
2016-03-17 08:00:00,7485.372672384635,511.96973953676127,109.48275968555357
2016-03-17 09:00:00,7015.975510248448,479.86483930584194,102.61725025155698
2016-03-17 10:00:00,6676.089890046194,456.61801378849566,97.64600602553985
2016-03-17 11:00:00,6500.559018491065,444.6123998365972,95.07865165736465
2016-03-17 12:00:00,6422.326158135034,439.2615831314439,93.93440008503185
2016-03-17 13:00:00,6482.808705637177,443.3983489875289,94.81903155271773
2016-03-17 14:00:00,6609.033152598167,452.03159946979287,96.66521896354033
2016-03-17 15:00:00,6900.927186195461,471.9959912100284,100.93452735106763
2016-03-17 16:00:00,7204.654761695347,492.76975018297617,105.37691580835953
2016-03-17 17:00:00,7287.489555013497,498.4353208119619,106.58847629671186
2016-03-17 18:00:00,7314.443733791626,500.27887950869535,106.98271423339794
2016-03-17 19:00:00,7120.505130388019,487.0142498614668,104.14612420114445
2016-03-17 20:00:00,6413.1222922107945,438.6320752837788,93.79978225299271
2016-03-17 21:00:00,4910.26247058149,335.84243672932286,71.81861339288596
2016-03-17 22:00:00,3859.7069172290703,263.9886124029796,56.45294942156025
2016-03-17 23:00:00,3801.1966267106936,259.9867410856801,55.59716463216852
2016-03-18 00:00:00,4006.3113530223054,274.01577311935915,58.59721917475527
2016-03-18 01:00:00,4097.035174275518,280.2209219034864,59.92416637628401
2016-03-18 02:00:00,4479.653029126024,306.39046242784923,65.52042196534008
2016-03-18 03:00:00,5421.077029376753,370.78012227473505,79.28990307105873
2016-03-18 04:00:00,7439.35334276344,508.8222002984358,108.80967052535783
2016-03-18 05:00:00,9051.344717494436,619.0760033323493,132.3870222510716
2016-03-18 06:00:00,8814.673879442576,602.8886586781042,128.9254208557792
2016-03-18 07:00:00,8502.399857013042,581.5303567037531,124.35803012587952
2016-03-18 08:00:00,8000.789164142017,547.2221790060061,117.02135827974591
2016-03-18 09:00:00,7564.920370729843,517.410485934438,110.64624237674907
2016-03-18 10:00:00,7217.803141587116,493.66904710821206,105.56922699698688
2016-03-18 11:00:00,7004.141968345854,479.0554720731296,102.44417018179234
2016-03-18 12:00:00,6900.927186195461,471.9959912100284,100.93452735106763
2016-03-18 13:00:00,6979.817465546081,477.39177276144335,102.08839448283175
2016-03-18 14:00:00,7102.097398539541,485.7552341661367,103.87688853706616
2016-03-18 15:00:00,7398.593365098953,506.0343798302048,108.21350584061304
2016-03-18 16:00:00,7664.190638912707,524.2001777199687,112.09819185088561
2016-03-18 17:00:00,7766.7480020685125,531.2146937368082,113.59821912217899
2016-03-18 18:00:00,7750.969946198387,530.135537426525,113.36744569582615
2016-03-18 19:00:00,7528.104907032888,514.8924545437777,110.10777104859247
2016-03-18 20:00:00,6800.342080023422,465.1163697319743,99.46334675806835
2016-03-18 21:00:00,5274.472593583518,360.7529615583555,77.14563331786371
2016-03-18 22:00:00,4187.101576534143,286.38110584135194,61.241498018381414
2016-03-18 23:00:00,4269.278950857704,292.0017116240759,62.44344294730238
2016-03-19 00:00:00,4381.04017993775,299.6457354885805,64.07808805063492
2016-03-19 01:00:00,4536.191062660635,310.25743920636336,66.34736007643771
2016-03-19 02:00:00,4926.040526451614,336.92159303960585,72.0493868192388
2016-03-19 03:00:00,5877.32581162117,401.98572558041855,85.96310131642798
2016-03-19 04:00:00,8202.616795480688,561.0263868083761,119.97333502517583
2016-03-19 05:00:00,9781.737220482259,669.0319475292,143.06990877932125
2016-03-19 06:00:00,9343.238751091729,639.0403950725848,136.65633063859892
2016-03-19 07:00:00,8995.464102954415,615.2539914000971,131.5696996994054
2016-03-19 08:00:00,8543.159834677528,584.3181771719842,124.95419481062433
2016-03-19 09:00:00,8065.8736446062785,551.6736987859234,117.97329866345132
2016-03-19 10:00:00,7847.610538402898,536.7453698270086,114.78093293223723
2016-03-19 11:00:00,7566.235208719021,517.5004156269617,110.66547349561182
2016-03-19 12:00:00,7360.463063412821,503.4264187470208,107.65580339359369
2016-03-19 13:00:00,7322.332761726688,500.8184576638369,107.09810094657436
2016-03-19 14:00:00,7497.206214287229,512.7791067694735,109.6558397553182
2016-03-19 15:00:00,7889.027935061973,539.5781551415014,115.3867131764134
2016-03-19 16:00:00,8272.303208907068,565.7926605121261,120.99258432490082
2016-03-19 17:00:00,8388.008951954642,573.7064734542014,122.68492278482154
2016-03-19 18:00:00,8321.609633501204,569.1650239817604,121.7137512822534
2016-03-19 19:00:00,8088.225890422289,553.2025035588244,118.30022768411784
2016-03-19 20:00:00,7382.157890234241,504.91025867365994,107.97311685482882
2016-03-19 21:00:00,5829.991644010798,398.74825664956956,85.2707810373695
2016-03-19 22:00:00,4664.387766605391,319.0255842274127,68.22239416555442
2016-03-19 23:00:00,4926.040526451614,336.92159303960585,72.0493868192388
2016-03-20 00:00:00,5106.83074996345,349.2869257615986,74.69366566286493
2016-03-20 01:00:00,5099.599141022977,348.7923124527189,74.58789450911988
2016-03-20 02:00:00,5573.598236121285,381.2119666074708,81.52071285913607
2016-03-20 03:00:00,6783.24918616412,463.9472837291676,99.21334221285278
2016-03-20 04:00:00,9361.646482940208,640.299410767915,136.92556630267723
2016-03-20 05:00:00,10374.071734606494,709.5452740110744,151.73352782698362
2016-03-20 06:00:00,9807.376561271209,670.7855765334098,143.44491559714456
2016-03-20 07:00:00,9527.973488571097,651.6755168721484,139.35830283881327
2016-03-20 08:00:00,9150.6149856773,625.8656951178799,133.83897172520818
2016-03-20 09:00:00,8715.403611259715,596.0989668925738,127.47347138164271
2016-03-20 10:00:00,8489.90889611586,580.6760246247792,124.17533449668355
2016-03-20 11:00:00,8236.802583199287,563.3645588139893,120.47334411560695
2016-03-20 12:00:00,8144.106504962309,557.0245154910766,119.11755023578408
2016-03-20 13:00:00,8306.488996625669,568.1308325177392,121.49259341533194
2016-03-20 14:00:00,8472.158583261971,579.4619737757107,123.91571439203662
2016-03-20 15:00:00,8773.256482783501,600.0558733636113,128.31964061160306
2016-03-20 16:00:00,9211.097533179442,630.0024609739647,134.723603192894
2016-03-20 17:00:00,9311.025220356893,636.837117605757,136.1851682264619
2016-03-20 18:00:00,9236.736873968393,631.7560899781746,135.09861001071735
2016-03-20 19:00:00,9023.73311972172,617.187479789354,131.98316875495416
2016-03-20 20:00:00,8219.709689339988,562.1954728111828,120.22333957039139
2016-03-20 21:00:00,6516.994493355779,445.736520993142,95.31904064314884
2016-03-20 22:00:00,5390.178336631094,368.66677450043085,78.83797177778445
2016-03-20 23:00:00,5166.655878471004,353.37872677142167,75.56868157111941
2016-03-21 00:00:00,5341.529331031545,365.3393758770583,78.12642037986323
2016-03-21 01:00:00,5474.32796793842,374.42227482194016,80.06876338499951
2016-03-21 02:00:00,5932.5490071666045,405.7627726664091,86.77080830866288
2016-03-21 03:00:00,6871.343331438979,469.9725731282478,100.50182717665608
2016-03-21 04:00:00,9365.590996907738,640.5691998454857,136.98325965926543
2016-03-21 05:00:00,11109.066170556434,759.8159721317576,162.48372327125279
2016-03-21 06:00:00,10745.513466548995,734.9504121489867,157.16631890570642
2016-03-21 07:00:00,10473.999421783945,716.3799306428667,153.1950928605515
2016-03-21 08:00:00,10082.177701009201,689.5808822708389,147.46421943945631
2016-03-21 09:00:00,9639.077298656553,659.2745758903912,140.98333238271445
2016-03-21 10:00:00,9231.477522011686,631.3963712080803,135.02168553526639
2016-03-21 11:00:00,8957.991220262871,612.6909951631749,131.0216128118174
2016-03-21 12:00:00,8909.342214663322,609.3635965398023,130.3100614138962
2016-03-21 13:00:00,8963.907991214168,613.095678779531,131.1081528466997
2016-03-21 14:00:00,9094.076952142688,621.9987183393657,133.01203361411052
2016-03-21 15:00:00,9437.907086312474,645.5153329342829,138.0409711967159
2016-03-21 16:00:00,9760.699812655426,667.5930724488227,142.76221087751748
2016-03-21 17:00:00,9813.293332222505,671.190260149766,143.5314556320269
2016-03-21 18:00:00,9711.39338806129,664.2207089791883,142.0410439201649
2016-03-21 19:00:00,9325.48843823784,637.8263442235165,136.396710533952
2016-03-21 20:00:00,8493.195991088804,580.9008488560881,124.2234122938404
2016-03-21 21:00:00,6733.285342575394,460.52995541327147,98.48255969606882
2016-03-21 22:00:00,5510.486012640788,376.89534136633876,80.59761915372475
2016-03-21 23:00:00,4958.911476181039,339.16983535269543,72.53016479080719
2016-03-22 00:00:00,5170.600392438535,353.6485158489924,75.62637492770762
2016-03-22 01:00:00,5289.593230459053,361.78715302237674,77.36679118478519
2016-03-22 02:00:00,5715.600738952399,390.92437340001777,83.5976736963115
2016-03-22 03:00:00,6646.506035289713,454.594595706715,97.21330585112828
2016-03-22 04:00:00,9059.2337454295,619.6155814874908,132.50240896424805
2016-03-22 05:00:00,10759.319265435355,735.8946739204844,157.36824565376514
2016-03-22 06:00:00,10472.68458379477,716.2900009503431,153.17586174168878
2016-03-22 07:00:00,10182.105388186654,696.4155389026312,148.92578447302424
2016-03-22 08:00:00,9764.644326622958,667.8628615263934,142.81990423410568
2016-03-22 09:00:00,9292.617488508415,635.5781019104269,135.9159325623836
2016-03-22 10:00:00,8896.193834771551,608.4642996145665,130.11775022526882
2016-03-22 11:00:00,8655.57848275216,592.0071658827507,126.59845547338823
2016-03-22 12:00:00,8581.290136363661,586.9261382551681,125.51189725764365
2016-03-22 13:00:00,8649.004292806278,591.5575174201327,126.50229987907456
2016-03-22 14:00:00,8790.349376642804,601.2249593664179,128.5696451568186
2016-03-22 15:00:00,9146.67047170977,625.5959060403092,133.78127836861998
2016-03-22 16:00:00,9387.28582372916,642.053039772125,137.3005731205006
2016-03-22 17:00:00,9395.174851664222,642.5926179272664,137.41595983367696
2016-03-22 18:00:00,9311.682639351482,636.882082452019,136.1947837858933
2016-03-22 19:00:00,9044.113108553964,618.5813900234697,132.28125109732662
2016-03-22 20:00:00,8186.181320615973,559.9022656518313,119.7329460393916
2016-03-22 21:00:00,6465.715811777875,442.2292629847222,94.56902700750214
2016-03-22 22:00:00,5279.731945540226,361.1126803284498,77.22255779331466
2016-03-22 23:00:00,4401.420168769993,301.03964572269604,64.37617039300731
2016-03-23 00:00:00,4607.8497330707805,315.15860744889864,67.39545605445679
2016-03-23 01:00:00,4716.981286172471,322.6227719283561,68.99163892006385
2016-03-23 02:00:00,5143.646213660406,351.8049571522589,75.23213699102153
2016-03-23 03:00:00,6091.644403857021,416.64426546176276,89.09777369105389
2016-03-23 04:00:00,8322.267052495792,569.2099888280222,121.72336684168476
2016-03-23 05:00:00,9915.850695378313,678.2047761666056,145.0314829033203
2016-03-23 06:00:00,9655.512773521266,660.398697046936,141.22372136849862
2016-03-23 07:00:00,9360.331644951033,640.2094810753915,136.9063351838145
2016-03-23 08:00:00,8894.878996782374,608.3743699220429,130.09851910640612
2016-03-23 09:00:00,8429.426348613719,576.5392587686943,123.2907030289977
2016-03-23 10:00:00,8052.06784571992,550.7294370144259,117.77137191539262
2016-03-23 11:00:00,7840.378929462424,536.2507565181289,114.67516177849218
2016-03-23 12:00:00,7766.7480020685125,531.2146937368082,113.59821912217899
2016-03-23 13:00:00,7827.887968565243,535.3964244391547,114.49246614929616
2016-03-23 14:00:00,7964.631119439651,544.7491124616075,116.4925025110207
2016-03-23 15:00:00,8301.88706366355,567.8160785939067,121.42528449931235
2016-03-23 16:00:00,8560.910147531418,585.5322280210527,125.21381491527127
2016-03-23 17:00:00,8601.670125195906,588.3200484892837,125.80997960001608
2016-03-23 18:00:00,8558.280471553064,585.3523686360055,125.1753526775458
2016-03-23 19:00:00,8319.63737651744,569.0301294429752,121.68490460395931
2016-03-23 20:00:00,7518.901041108648,514.2629466961126,109.97315321655333
2016-03-23 21:00:00,5873.381297653639,401.71593650284785,85.90540795983978
2016-03-23 22:00:00,4735.389018020949,323.88178762368625,69.26087458414214
2016-03-23 23:00:00,3778.1869619000963,258.4129714665174,55.26062005207064
2016-03-24 00:00:00,3976.070079271234,271.94739019131674,58.15490344091235
2016-03-24 01:00:00,4062.849386556916,277.8827498978732,59.4241572858529
2016-03-24 02:00:00,4478.338191136847,306.30053273532565,65.50119084647734
2016-03-24 03:00:00,5410.558325463337,370.06068473454644,79.13605412015687
2016-03-24 04:00:00,7398.593365098953,506.0343798302048,108.21350584061304
2016-03-24 05:00:00,8842.285477215295,604.7771822210996,129.3292743518967
2016-03-24 06:00:00,8618.763019055204,589.4891344920902,126.05998414523161
2016-03-24 07:00:00,8336.73027037674,570.1992154457816,121.93490914917486
2016-03-24 08:00:00,7846.295700413721,536.655440134485,114.7617018133745
2016-03-24 09:00:00,7392.019175153069,505.58473136758687,108.11735024629935
2016-03-24 10:00:00,7048.846459977873,482.1130816189315,103.09802822312537
2016-03-24 11:00:00,6861.482046520151,469.2981004343208,100.35759378518554
2016-03-24 12:00:00,6789.8233761100055,464.39693219178554,99.30949780716645
2016-03-24 13:00:00,6850.305923612147,468.53369804787036,100.19412927485229
2016-03-24 14:00:00,6976.5303705731385,477.16694853013445,102.04031668567491
2016-03-24 15:00:00,7278.285689089258,497.80581296429676,106.4538584646727
2016-03-24 16:00:00,7554.401666816428,516.6910483942495,110.4923934258472
2016-03-24 17:00:00,7614.226795323981,520.7828494040725,111.36740933410168
2016-03-24 18:00:00,7608.9674433672735,520.4231306339782,111.29048485865071
2016-03-24 19:00:00,7402.537879066484,506.30416890777553,108.27119919720124
2016-03-24 20:00:00,6678.062147029961,456.752908327281,97.67485270383393
2016-03-24 21:00:00,5162.711364503473,353.10893769385086,75.5109882145312
2016-03-24 22:00:00,4108.868716178111,281.0302891361987,60.09724644604865
2016-03-24 23:00:00,3204.917598618926,219.20362552623496,46.87585222791794
2016-03-25 00:00:00,3403.458134984653,232.78300909729606,49.77975117619101
2016-03-25 01:00:00,3470.5148724326796,237.36942341599882,50.76053823819052
2016-03-25 02:00:00,3857.0772412507163,263.8087530179324,56.41448718383478
2016-03-25 03:00:00,4795.871565523092,328.0185534797711,70.14550605182798
2016-03-25 04:00:00,6586.68090678216,450.50279469689195,96.33828994287383
2016-03-25 05:00:00,8062.586549633337,551.4488745546145,117.92522086629448
2016-03-25 06:00:00,7860.758918294669,537.6446667522445,114.97324412086459
2016-03-25 07:00:00,7566.235208719021,517.5004156269617,110.66547349561182
2016-03-25 08:00:00,7026.494214161865,480.5842768460306,102.77109920245886
2016-03-25 09:00:00,6593.255096728044,450.95244315950987,96.43444553718751
2016-03-25 10:00:00,6271.11978937968,428.91966849123185,91.72282141581728
2016-03-25 11:00:00,6090.3295658678435,416.5543357692392,89.07854257219115
2016-03-25 12:00:00,5986.45736472286,409.449890059876,87.55928418203503
2016-03-25 13:00:00,6065.347644073479,414.845671611291,88.71315131379916
2016-03-25 14:00:00,6180.395968126467,422.71451970710456,90.39587421428853
2016-03-25 15:00:00,6442.048727972689,440.61052851929776,94.22286686797291
2016-03-25 16:00:00,6723.424057656566,459.8554827193446,98.33832630459831
2016-03-25 17:00:00,6857.53753255262,469.0283113567501,100.29990042859734
2016-03-25 18:00:00,6875.28784540651,470.2423622058186,100.5595205332443
2016-03-25 19:00:00,6688.5808509433755,457.4723458674696,97.82870165473581
2016-03-25 20:00:00,6025.90250439817,412.14778083558355,88.1362177479171
2016-03-25 21:00:00,4609.164571059958,315.2485371414222,67.41468717331952
2016-03-25 22:00:00,3601.341252355791,246.31742782209542,52.67403456503272
2016-03-25 23:00:00,3062.257676793223,209.44625388742617,44.78927583131114
2016-03-26 00:00:00,3208.8621125864574,219.47341460380574,46.93354558450615
2016-03-26 01:00:00,3288.4098109316656,224.9141610014825,48.097028275701646
2016-03-26 02:00:00,3670.3702467875833,251.03873667958354,53.683668305326336
2016-03-26 03:00:00,4582.21039228183,313.40497844468877,67.02044923663345
2016-03-26 04:00:00,6430.215186070096,439.8011612865854,94.04978679820827
2016-03-26 05:00:00,7668.135152880239,524.4699667975394,112.15588520747383
2016-03-26 06:00:00,7362.435320396586,503.5613132858062,107.6846500718878
2016-03-26 07:00:00,7019.262605221391,480.08966353715095,102.66532804871383
2016-03-26 08:00:00,6566.958336944504,449.15384930903815,96.04982315993279
2016-03-26 09:00:00,6106.107621737967,417.6334920795221,89.30931599854397
2016-03-26 10:00:00,5927.947074204485,405.4480187425766,86.70349939264331
2016-03-26 11:00:00,5741.89749873594,392.7229672504894,83.9822960735662
2016-03-26 12:00:00,5498.652470738196,376.0859741336265,80.42453908396013
2016-03-26 13:00:00,5453.947979106177,373.0283645878246,79.77068104262712
2016-03-26 14:00:00,5633.423364628838,385.30376761729383,82.39572876739052
