,[AGRAS 1;AGRAS 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[STRATOS-II NO 1;STRATOS-II NO 2],[SFIKIA 1;SFIKIA 2;SFIKIA 3],THISAVROS,[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[ASSOMATA 1;ASSOMATA 2],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],LADONAS,[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[STRATOS-I NO 1;STRATOS-I NO 2],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4]
2015/01/01 09:00,0.057529438,0.008565471,0.034442533,0.267419215,0.22797152,0.745587022,0.019741528,1.443301762,84.06109675,150.5112093,0.110081456,23.74134672,16.17885724,3.004921252,10.13196912,3.491893166,5.112899773,91.92257165,0.183703205,1.574157373,164.9109847
2015/01/01 10:00,0.057515445,0.008611347,0.034500259,0.269102733,0.22830472,0.747031746,0.019789491,1.446839611,83.75917769,151.2516157,0.109678639,23.80850808,16.30113674,3.012507223,10.15478646,3.46955576,5.077398359,92.09355348,0.183866253,1.575823552,165.4244092
2015/01/01 11:00,0.057501451,0.008657222,0.034557985,0.27078625,0.22863792,0.74847647,0.019837454,1.45037746,83.45725864,151.992022,0.109275821,23.87566944,16.42341624,3.020093195,10.1776038,3.447218355,5.041896944,92.2645353,0.1840293,1.577489732,165.9378336
2015/01/01 12:00,0.057487457,0.008703097,0.034615711,0.272469768,0.22897112,0.749921194,0.019885417,1.453915309,83.15533959,152.7324283,0.108873004,23.9428308,16.54569574,3.027679167,10.20042114,3.42488095,5.006395529,92.43551713,0.184192348,1.579155912,166.4512581
2015/01/01 13:00,0.057473464,0.008748973,0.034673437,0.274153285,0.22930432,0.751365918,0.01993338,1.457453158,82.85342053,153.4728347,0.108470186,24.00999216,16.66797524,3.035265139,10.22323848,3.402543544,4.970894115,92.60649895,0.184355395,1.580822091,166.9646825
2015/01/01 14:00,0.05745947,0.008794848,0.034731163,0.275836803,0.22963752,0.752810643,0.019981343,1.460991007,82.55150148,154.213241,0.108067369,24.07715352,16.79025474,3.04285111,10.24605582,3.380206139,4.9353927,92.77748078,0.184518443,1.582488271,167.478107
2015/01/01 15:00,0.057445477,0.008840724,0.034788889,0.27752032,0.22997072,0.754255367,0.020029305,1.464528856,82.24958243,154.9536473,0.107664551,24.14431488,16.91253424,3.050437082,10.26887316,3.357868733,4.899891285,92.9484626,0.18468149,1.584154451,167.9915314
2015/01/01 16:00,0.057431483,0.008886599,0.034846615,0.279203838,0.23030392,0.755700091,0.020077268,1.468066705,81.94766337,155.6940537,0.107261733,24.21147624,17.03481374,3.058023054,10.2916905,3.335531328,4.864389871,93.11944443,0.184844538,1.58582063,168.5049559
2015/01/01 17:00,0.05741749,0.008932475,0.034904342,0.280887355,0.23063712,0.757144815,0.020125231,1.471604554,81.64574432,156.43446,0.106858916,24.2786376,17.15709324,3.065609026,10.31450784,3.313193923,4.828888456,93.29042625,0.185007585,1.58748681,169.0183803
2015/01/01 18:00,0.057403496,0.00897835,0.034962068,0.282570873,0.23097032,0.758589539,0.020173194,1.475142403,81.34382527,157.1748663,0.106456098,24.34579896,17.27937274,3.073194997,10.33732518,3.290856517,4.793387041,93.46140808,0.185170633,1.58915299,169.5318048
2015/01/01 19:00,0.057389502,0.009024225,0.035019794,0.28425439,0.23130352,0.760034263,0.020221157,1.478680252,81.04190621,157.9152727,0.106053281,24.41296032,17.40165224,3.080780969,10.36014252,3.268519112,4.757885627,93.6323899,0.18533368,1.590819169,170.0452292
2015/01/01 20:00,0.057375509,0.009070101,0.03507752,0.285937908,0.23163672,0.761478988,0.02026912,1.482218101,80.73998716,158.655679,0.105650463,24.48012168,17.52393174,3.088366941,10.38295986,3.246181706,4.722384212,93.80337173,0.185496728,1.592485349,170.5586537
2015/01/01 21:00,0.057361515,0.009115976,0.035135246,0.287621425,0.23196992,0.762923712,0.020317082,1.48575595,80.43806811,159.3960853,0.105247646,24.54728304,17.64621124,3.095952913,10.4057772,3.223844301,4.686882797,93.97435355,0.185659775,1.594151529,171.0720781
2015/01/01 22:00,0.057347522,0.009161852,0.035192972,0.289304943,0.23230312,0.764368436,0.020365045,1.489293799,80.13614905,160.1364917,0.104844828,24.6144444,17.76849074,3.103538884,10.42859454,3.201506895,4.651381383,94.14533538,0.185822823,1.595817708,171.5855026
2015/01/01 23:00,0.057333528,0.009207727,0.035250698,0.29098846,0.23263632,0.76581316,0.020413008,1.492831648,79.83423,160.876898,0.10444201,24.68160576,17.89077024,3.111124856,10.45141188,3.17916949,4.615879968,94.3163172,0.18598587,1.597483888,172.098927
2015/01/02 00:00,0.057138475,0.009176252,0.035519745,0.292838496,0.232741956,0.765109806,0.020400652,1.487719748,79.5136359,161.4243995,0.103408414,24.70008856,18.00735365,3.096962884,10.44799438,3.161642251,4.566548336,94.37418743,0.185457528,1.594656139,172.2375174
2015/01/02 01:00,0.056943423,0.009144778,0.035788792,0.294688532,0.232847592,0.764406452,0.020388296,1.482607847,79.19304181,161.971901,0.102374818,24.71857136,18.12393707,3.082800912,10.44457687,3.144115013,4.517216704,94.43205765,0.184929185,1.59182839,172.3761078
2015/01/02 02:00,0.05674837,0.009113303,0.036057838,0.296538568,0.232953228,0.763703098,0.02037594,1.477495947,78.87244771,162.5194025,0.101341222,24.73705416,18.24052048,3.068638941,10.44115937,3.126587774,4.467885072,94.48992788,0.184400843,1.589000641,172.5146981
2015/01/02 03:00,0.056553317,0.009081828,0.036326885,0.298388603,0.233058863,0.762999743,0.020363583,1.472384046,78.55185361,163.066904,0.100307626,24.75553696,18.35710389,3.054476969,10.43774186,3.109060535,4.41855344,94.5477981,0.1838725,1.586172891,172.6532885
2015/01/02 04:00,0.056358265,0.009050353,0.036595932,0.300238639,0.233164499,0.762296389,0.020351227,1.467272146,78.23125952,163.6144055,0.099274029,24.77401976,18.47368731,3.040314997,10.43432436,3.091533296,4.369221808,94.60566833,0.183344158,1.583345142,172.7918789
2015/01/02 05:00,0.056163212,0.009018879,0.036864979,0.302088675,0.233270135,0.761593035,0.020338871,1.462160245,77.91066542,164.161907,0.098240433,24.79250256,18.59027072,3.026153025,10.43090685,3.074006058,4.319890176,94.66353855,0.182815815,1.580517393,172.9304693
2015/01/02 06:00,0.055968159,0.008987404,0.037134025,0.303938711,0.233375771,0.760889681,0.020326515,1.457048345,77.59007132,164.7094085,0.097206837,24.81098536,18.70685413,3.011991053,10.42748935,3.056478819,4.270558544,94.72140878,0.182287473,1.577689644,173.0690596
2015/01/02 07:00,0.055773107,0.008955929,0.037403072,0.305788747,0.233481407,0.760186327,0.020314159,1.451936444,77.26947723,165.25691,0.096173241,24.82946816,18.82343755,2.997829081,10.42407184,3.03895158,4.221226912,94.779279,0.18175913,1.574861895,173.20765
2015/01/02 08:00,0.055578054,0.008924455,0.037672119,0.307638783,0.233587043,0.759482973,0.020301803,1.446824544,76.94888313,165.8044115,0.095139645,24.84795096,18.94002096,2.98366711,10.42065434,3.021424341,4.17189528,94.83714923,0.181230788,1.572034146,173.3462404
2015/01/02 09:00,0.055383001,0.00889298,0.037941166,0.309488818,0.233692678,0.758779618,0.020289446,1.441712643,76.62828903,166.351913,0.094106048,24.86643376,19.05660437,2.969505138,10.41723683,3.003897103,4.122563648,94.89501945,0.180702445,1.569206396,173.4848308
2015/01/02 10:00,0.055187949,0.008861505,0.038210212,0.311338854,0.233798314,0.758076264,0.02027709,1.436600743,76.30769494,166.8994145,0.093072452,24.88491656,19.17318779,2.955343166,10.41381933,2.986369864,4.073232016,94.95288968,0.180174103,1.566378647,173.6234211
2015/01/02 11:00,0.054992896,0.00883003,0.038479259,0.31318889,0.23390395,0.75737291,0.020264734,1.431488842,75.98710084,167.446916,0.092038856,24.90339936,19.2897712,2.941181194,10.41040182,2.968842625,4.023900384,95.0107599,0.17964576,1.563550898,173.7620115
2015/01/02 12:00,0.054797843,0.008798556,0.038748306,0.315038926,0.234009586,0.756669556,0.020252378,1.426376942,75.66650674,167.9944175,0.09100526,24.92188216,19.40635461,2.927019222,10.40698432,2.951315386,3.974568752,95.06863013,0.179117418,1.560723149,173.9006019
2015/01/02 13:00,0.054602791,0.008767081,0.039017353,0.316888962,0.234115222,0.755966202,0.020240022,1.421265041,75.34591265,168.541919,0.089971664,24.94036496,19.52293803,2.91285725,10.40356681,2.933788148,3.92523712,95.12650035,0.178589075,1.5578954,174.0391923
2015/01/02 14:00,0.054407738,0.008735606,0.039286399,0.318738998,0.234220858,0.755262848,0.020227666,1.416153141,75.02531855,169.0894205,0.088938067,24.95884776,19.63952144,2.898695279,10.40014931,2.916260909,3.875905488,95.18437058,0.178060733,1.555067651,174.1777826
2015/01/02 15:00,0.054212685,0.008704131,0.039555446,0.320589033,0.234326493,0.754559493,0.020215309,1.41104124,74.70472445,169.636922,0.087904471,24.97733056,19.75610485,2.884533307,10.3967318,2.89873367,3.826573856,95.2422408,0.17753239,1.552239901,174.316373
2015/01/02 16:00,0.054017633,0.008672657,0.039824493,0.322439069,0.234432129,0.753856139,0.020202953,1.40592934,74.38413036,170.1844235,0.086870875,24.99581336,19.87268827,2.870371335,10.3933143,2.881206431,3.777242224,95.30011103,0.177004048,1.549412152,174.4549634
2015/01/02 17:00,0.05382258,0.008641182,0.04009354,0.324289105,0.234537765,0.753152785,0.020190597,1.400817439,74.06353626,170.731925,0.085837279,25.01429616,19.98927168,2.856209363,10.38989679,2.863679193,3.727910592,95.35798125,0.176475705,1.546584403,174.5935538
2015/01/02 18:00,0.053627527,0.008609707,0.040362586,0.326139141,0.234643401,0.752449431,0.020178241,1.395705539,73.74294216,171.2794265,0.084803683,25.03277896,20.10585509,2.842047391,10.38647929,2.846151954,3.67857896,95.41585148,0.175947363,1.543756654,174.7321441
2015/01/02 19:00,0.053432475,0.008578232,0.040631633,0.327989177,0.234749037,0.751746077,0.020165885,1.390593638,73.42234807,171.826928,0.083770086,25.05126176,20.22243851,2.827885419,10.38306178,2.828624715,3.629247328,95.4737217,0.17541902,1.540928905,174.8707345
2015/01/02 20:00,0.053237422,0.008546758,0.04090068,0.329839213,0.234854673,0.751042723,0.020153529,1.385481738,73.10175397,172.3744295,0.08273649,25.06974456,20.33902192,2.813723448,10.37964428,2.811097476,3.579915696,95.53159193,0.174890678,1.538101156,175.0093249
2015/01/02 21:00,0.053042369,0.008515283,0.041169727,0.331689248,0.234960308,0.750339368,0.020141172,1.380369837,72.78115987,172.921931,0.081702894,25.08822736,20.45560533,2.799561476,10.37622677,2.793570238,3.530584064,95.58946215,0.174362335,1.535273406,175.1479153
2015/01/02 22:00,0.052847317,0.008483808,0.041438773,0.333539284,0.235065944,0.749636014,0.020128816,1.375257937,72.46056578,173.4694325,0.080669298,25.10671016,20.57218875,2.785399504,10.37280927,2.776042999,3.481252432,95.64733238,0.173833993,1.532445657,175.2865056
2015/01/02 23:00,0.052652264,0.008452333,0.04170782,0.33538932,0.23517158,0.74893266,0.02011646,1.370146036,72.13997168,174.016934,0.079635702,25.12519296,20.68877216,2.771237532,10.36939176,2.75851576,3.4319208,95.7052026,0.17330565,1.529617908,175.425096
2015/01/03 00:00,0.052363875,0.008389398,0.041623973,0.334599848,0.234594319,0.746873476,0.020038775,1.361440035,71.90185259,174.1141296,0.078709673,25.07642424,20.72530395,2.752791315,10.34189566,2.743433948,3.397887883,95.52718683,0.172416729,1.522807741,175.369579
2015/01/03 01:00,0.052075485,0.008326463,0.041540126,0.333810377,0.234017058,0.744814292,0.019961089,1.352734033,71.66373349,174.2113252,0.077783645,25.02765552,20.76183573,2.734345097,10.31439955,2.728352136,3.363854965,95.34917105,0.171527808,1.515997574,175.314062
2015/01/03 02:00,0.051787096,0.008263528,0.041456279,0.333020905,0.233439798,0.742755108,0.019883404,1.344028032,71.4256144,174.3085208,0.076857617,24.9788868,20.79836752,2.71589888,10.28690345,2.713270324,3.329822048,95.17115528,0.170638886,1.509187407,175.258545
2015/01/03 03:00,0.051498706,0.008200593,0.041372431,0.332231433,0.232862537,0.740695923,0.019805718,1.33532203,71.18749531,174.4057163,0.075931589,24.93011808,20.83489931,2.697452662,10.25940734,2.698188512,3.295789131,94.9931395,0.169749965,1.50237724,175.203028
2015/01/03 04:00,0.051210317,0.008137657,0.041288584,0.331441962,0.232285276,0.738636739,0.019728033,1.326616029,70.94937621,174.5029119,0.075005561,24.88134936,20.87143109,2.679006445,10.23191124,2.6831067,3.261756213,94.81512373,0.168861044,1.495567073,175.147511
2015/01/03 05:00,0.050921927,0.008074722,0.041204737,0.33065249,0.231708015,0.736577555,0.019650348,1.317910027,70.71125712,174.6001075,0.074079533,24.83258064,20.90796288,2.660560228,10.20441513,2.668024888,3.227723296,94.63710795,0.167972123,1.488756906,175.091994
2015/01/03 06:00,0.050633538,0.008011787,0.04112089,0.329863018,0.231130754,0.734518371,0.019572662,1.309204026,70.47313803,174.6973031,0.073153505,24.78381192,20.94449467,2.64211401,10.17691903,2.652943075,3.193690379,94.45909218,0.167083201,1.481946739,175.036477
2015/01/03 07:00,0.050345148,0.007948852,0.041037043,0.329073547,0.230553493,0.732459187,0.019494977,1.300498024,70.23501893,174.7944987,0.072227477,24.7350432,20.98102645,2.623667793,10.14942292,2.637861263,3.159657461,94.2810764,0.16619428,1.475136572,174.98096
2015/01/03 08:00,0.050056759,0.007885917,0.040953196,0.328284075,0.229976233,0.730400003,0.019417291,1.291792023,69.99689984,174.8916943,0.071301448,24.68627448,21.01755824,2.605221575,10.12192682,2.622779451,3.125624544,94.10306063,0.165305359,1.468326405,174.925443
2015/01/03 09:00,0.049768369,0.007822981,0.040869348,0.327494603,0.229398972,0.728340818,0.019339606,1.283086021,69.75878075,174.9888898,0.07037542,24.63750576,21.05409003,2.586775358,10.09443071,2.607697639,3.091591627,93.92504485,0.164416438,1.461516238,174.869926
2015/01/03 10:00,0.04947998,0.007760046,0.040785501,0.326705132,0.228821711,0.726281634,0.01926192,1.27438002,69.52066165,175.0860854,0.069449392,24.58873704,21.09062181,2.56832914,10.06693461,2.592615827,3.057558709,93.74702908,0.163527516,1.454706071,174.814409
2015/01/03 11:00,0.04919159,0.007697111,0.040701654,0.32591566,0.22824445,0.72422245,0.019184235,1.265674018,69.28254256,175.183281,0.068523364,24.53996832,21.1271536,2.549882923,10.0394385,2.577534015,3.023525792,93.5690133,0.162638595,1.447895904,174.758892
2015/01/03 12:00,0.048903201,0.007634176,0.040617807,0.325126188,0.227667189,0.722163266,0.01910655,1.256968017,69.04442347,175.2804766,0.067597336,24.4911996,21.16368539,2.531436706,10.0119424,2.562452203,2.989492875,93.39099753,0.161749674,1.441085737,174.703375
2015/01/03 13:00,0.048614811,0.007571241,0.04053396,0.324336717,0.227089928,0.720104082,0.019028864,1.248262015,68.80630437,175.3776722,0.066671308,24.44243088,21.20021717,2.512990488,9.98444629,2.547370391,2.955459957,93.21298175,0.160860753,1.43427557,174.647858
2015/01/03 14:00,0.048326422,0.007508306,0.040450113,0.323547245,0.226512668,0.718044898,0.018951179,1.239556014,68.56818528,175.4748678,0.06574528,24.39366216,21.23674896,2.494544271,9.956950185,2.532288579,2.92142704,93.03496598,0.159971831,1.427465403,174.592341
2015/01/03 15:00,0.048038032,0.00744537,0.040366265,0.322757773,0.225935407,0.715985713,0.018873493,1.230850012,68.33006619,175.5720633,0.064819251,24.34489344,21.27328075,2.476098053,9.92945408,2.517206767,2.887394123,92.8569502,0.15908291,1.420655236,174.536824
2015/01/03 16:00,0.047749643,0.007382435,0.040282418,0.321968302,0.225358146,0.713926529,0.018795808,1.222144011,68.09194709,175.6692589,0.063893223,24.29612472,21.30981253,2.457651836,9.901957975,2.502124955,2.853361205,92.67893443,0.158193989,1.413845069,174.481307
2015/01/03 17:00,0.047461253,0.0073195,0.040198571,0.32117883,0.224780885,0.711867345,0.018718123,1.213438009,67.853828,175.7664545,0.062967195,24.247356,21.34634432,2.439205619,9.87446187,2.487043143,2.819328288,92.50091865,0.157305068,1.407034902,174.42579
2015/01/03 18:00,0.047172864,0.007256565,0.040114724,0.320389358,0.224203624,0.709808161,0.018640437,1.204732008,67.61570891,175.8636501,0.062041167,24.19858728,21.38287611,2.420759401,9.846965765,2.47196133,2.785295371,92.32290288,0.156416146,1.400224735,174.370273
2015/01/03 19:00,0.046884474,0.00719363,0.040030877,0.319599887,0.223626363,0.707748977,0.018562752,1.196026006,67.37758981,175.9608457,0.061115139,24.14981856,21.41940789,2.402313184,9.81946966,2.456879518,2.751262453,92.1448871,0.155527225,1.393414568,174.314756
2015/01/03 20:00,0.046596085,0.007130694,0.03994703,0.318810415,0.223049103,0.705689793,0.018485066,1.187320005,67.13947072,176.0580413,0.060189111,24.10104984,21.45593968,2.383866966,9.791973555,2.441797706,2.717229536,91.96687133,0.154638304,1.386604401,174.259239
2015/01/03 21:00,0.046307695,0.007067759,0.039863182,0.318020943,0.222471842,0.703630608,0.018407381,1.178614003,66.90135163,176.1552368,0.059263083,24.05228112,21.49247147,2.365420749,9.76447745,2.426715894,2.683196619,91.78885555,0.153749383,1.379794234,174.203722
2015/01/03 22:00,0.046019306,0.007004824,0.039779335,0.317231472,0.221894581,0.701571424,0.018329695,1.169908002,66.66323253,176.2524324,0.058337055,24.0035124,21.52900325,2.346974531,9.736981345,2.411634082,2.649163701,91.61083978,0.152860461,1.372984067,174.148205
2015/01/03 23:00,0.045730916,0.006941889,0.039695488,0.316442,0.22131732,0.69951224,0.01825201,1.161202,66.42511344,176.349628,0.057411026,23.95474368,21.56553504,2.328528314,9.70948524,2.39655227,2.615130784,91.432824,0.15197154,1.3661739,174.092688
2015/01/04 00:00,0.045431208,0.006890213,0.039508059,0.315577477,0.220362228,0.696631326,0.018169278,1.1533371,66.18905921,176.0065504,0.056791805,23.86573616,21.51109179,2.317115634,9.668707685,2.381022414,2.59741552,91.07624181,0.151180894,1.360305219,173.6649241
2015/01/04 01:00,0.045131499,0.006838537,0.03932063,0.314712953,0.219407137,0.693750412,0.018086545,1.1454722,65.95300497,175.6634728,0.056172584,23.77672864,21.45664855,2.305702954,9.62793013,2.365492558,2.579700256,90.71965963,0.150390249,1.354436538,173.2371603
2015/01/04 02:00,0.044831791,0.006786861,0.039133201,0.31384843,0.218452045,0.690869498,0.018003813,1.1376073,65.71695074,175.3203953,0.055553362,23.68772112,21.4022053,2.294290275,9.587152575,2.349962703,2.561984992,90.36307744,0.149599603,1.348567857,172.8093964
2015/01/04 03:00,0.044532082,0.006735186,0.038945772,0.312983907,0.217496953,0.687988583,0.01792108,1.129742399,65.48089651,174.9773177,0.054934141,23.5987136,21.34776205,2.282877595,9.54637502,2.334432847,2.544269728,90.00649525,0.148808958,1.342699176,172.3816325
2015/01/04 04:00,0.044232374,0.00668351,0.038758343,0.312119383,0.216541862,0.685107669,0.017838348,1.121877499,65.24484227,174.6342401,0.05431492,23.50970608,21.29331881,2.271464915,9.505597465,2.318902991,2.526554464,89.64991306,0.148018312,1.336830495,171.9538686
2015/01/04 05:00,0.043932665,0.006631834,0.038570914,0.31125486,0.21558677,0.682226755,0.017755616,1.114012599,65.00878804,174.2911625,0.053695698,23.42069856,21.23887556,2.260052235,9.46481991,2.303373135,2.5088392,89.29333088,0.147227666,1.330961814,171.5261048
2015/01/04 06:00,0.043632957,0.006580158,0.038383484,0.310390337,0.214631678,0.679345841,0.017672883,1.106147699,64.77273381,173.9480849,0.053076477,23.33169104,21.18443231,2.248639555,9.424042355,2.287843279,2.491123936,88.93674869,0.146437021,1.325093133,171.0983409
2015/01/04 07:00,0.043333248,0.006528482,0.038196055,0.309525813,0.213676587,0.676464927,0.017590151,1.098282799,64.53667957,173.6050073,0.052457256,23.24268352,21.12998907,2.237226875,9.3832648,2.272313423,2.473408672,88.5801665,0.145646375,1.319224452,170.670577
2015/01/04 08:00,0.04303354,0.006476807,0.038008626,0.30866129,0.212721495,0.673584013,0.017507418,1.090417899,64.30062534,173.2619298,0.051838034,23.153676,21.07554582,2.225814196,9.342487245,2.256783568,2.455693408,88.22358431,0.144855729,1.313355771,170.2428131
2015/01/04 09:00,0.042733831,0.006425131,0.037821197,0.307796767,0.211766403,0.670703098,0.017424686,1.082552998,64.06457111,172.9188522,0.051218813,23.06466848,21.02110257,2.214401516,9.30170969,2.241253712,2.437978144,87.86700213,0.144065084,1.30748709,169.8150493
2015/01/04 10:00,0.042434123,0.006373455,0.037633768,0.306932243,0.210811312,0.667822184,0.017341953,1.074688098,63.82851687,172.5757746,0.050599592,22.97566096,20.96665933,2.202988836,9.260932135,2.225723856,2.42026288,87.51041994,0.143274438,1.301618409,169.3872854
2015/01/04 11:00,0.042134414,0.006321779,0.037446339,0.30606772,0.20985622,0.66494127,0.017259221,1.066823198,63.59246264,172.232697,0.04998037,22.88665344,20.91221608,2.191576156,9.22015458,2.210194,2.402547616,87.15383775,0.142483793,1.295749728,168.9595215
2015/01/04 12:00,0.041834706,0.006270103,0.03725891,0.305203197,0.208901128,0.662060356,0.017176489,1.058958298,63.35640841,171.8896194,0.049361149,22.79764592,20.85777283,2.180163476,9.179377025,2.194664144,2.384832352,86.79725556,0.141693147,1.289881047,168.5317576
2015/01/04 13:00,0.041534997,0.006218427,0.037071481,0.304338673,0.207946037,0.659179442,0.017093756,1.051093398,63.12035417,171.5465418,0.048741928,22.7086384,20.80332959,2.168750796,9.13859947,2.179134288,2.367117088,86.44067338,0.140902501,1.284012366,168.1039938
2015/01/04 14:00,0.041235289,0.006166752,0.036884052,0.30347415,0.206990945,0.656298528,0.017011024,1.043228498,62.88429994,171.2034643,0.048122706,22.61963088,20.74888634,2.157338117,9.097821915,2.163604433,2.349401824,86.08409119,0.140111856,1.278143685,167.6762299
2015/01/04 15:00,0.04093558,0.006115076,0.036696623,0.302609627,0.206035853,0.653417613,0.016928291,1.035363597,62.64824571,170.8603867,0.047503485,22.53062336,20.69444309,2.145925437,9.05704436,2.148074577,2.33168656,85.727509,0.13932121,1.272275004,167.248466
2015/01/04 16:00,0.040635872,0.0060634,0.036509194,0.301745103,0.205080762,0.650536699,0.016845559,1.027498697,62.41219147,170.5173091,0.046884264,22.44161584,20.63999985,2.134512757,9.016266805,2.132544721,2.313971296,85.37092681,0.138530564,1.266406323,166.8207021
2015/01/04 17:00,0.040336163,0.006011724,0.036321765,0.30088058,0.20412567,0.647655785,0.016762827,1.019633797,62.17613724,170.1742315,0.046265042,22.35260832,20.5855566,2.123100077,8.97548925,2.117014865,2.296256032,85.01434463,0.137739919,1.260537642,166.3929383
2015/01/04 18:00,0.040036455,0.005960048,0.036134335,0.300016057,0.203170578,0.644774871,0.016680094,1.011768897,61.94008301,169.8311539,0.045645821,22.2636008,20.53111335,2.111687397,8.934711695,2.101485009,2.278540768,84.65776244,0.136949273,1.254668961,165.9651744
2015/01/04 19:00,0.039736746,0.005908373,0.035946906,0.299151533,0.202215487,0.641893957,0.016597362,1.003903997,61.70402877,169.4880763,0.0450266,22.17459328,20.47667011,2.100274717,8.89393414,2.085955153,2.260825504,84.30118025,0.136158628,1.24880028,165.5374105
2015/01/04 20:00,0.039437038,0.005856697,0.035759477,0.29828701,0.201260395,0.639013043,0.016514629,0.996039097,61.46797454,169.1449988,0.044407378,22.08558576,20.42222686,2.088862038,8.853156585,2.070425298,2.24311024,83.94459806,0.135367982,1.242931599,165.1096466
