,HE Fierza,HE Koman,HE Ulza,HE Shkopetit,HE Vau Dejes
2010-01-01 22:00:00+00:00,1.581880091,0.718857897,1.213580341,1.238524848,0.958458434
2010-01-01 23:00:00+00:00,1.583584677,0.718760008,1.213958336,1.237918322,0.958432654
2010-01-02 00:00:00+00:00,1.586453076,0.718662119,1.214336331,1.237311797,0.958406874
2010-01-02 01:00:00+00:00,1.589321476,0.71856423,1.214714326,1.236705271,0.958381094
2010-01-02 02:00:00+00:00,1.592189875,0.718466341,1.215092321,1.236098746,0.958355313
2010-01-02 03:00:00+00:00,1.595058274,0.718368452,1.215470316,1.235492221,0.958329533
2010-01-02 04:00:00+00:00,1.597926673,0.718270563,1.215848311,1.234885695,0.958303753
2010-01-02 05:00:00+00:00,1.600795073,0.718172674,1.216226307,1.23427917,0.958277973
2010-01-02 06:00:00+00:00,1.603663472,0.718074785,1.216604302,1.233672645,0.958252192
2010-01-02 07:00:00+00:00,1.606531871,0.717976896,1.216982297,1.233066119,0.958226412
2010-01-02 08:00:00+00:00,1.60940027,0.717879007,1.217360292,1.232459594,0.958200632
2010-01-02 09:00:00+00:00,1.61226867,0.717781118,1.217738287,1.231853068,0.958174851
2010-01-02 10:00:00+00:00,1.615137069,0.717683229,1.218116282,1.231246543,0.958149071
2010-01-02 11:00:00+00:00,1.618005468,0.71758534,1.218494277,1.230640018,0.958123291
2010-01-02 12:00:00+00:00,1.620873867,0.717487451,1.218872272,1.230033492,0.958097511
2010-01-02 13:00:00+00:00,1.623742267,0.717389562,1.219250268,1.229426967,0.95807173
2010-01-02 14:00:00+00:00,1.626610666,0.717291673,1.219628263,1.228820441,0.95804595
2010-01-02 15:00:00+00:00,1.629479065,0.717193784,1.220006258,1.228213916,0.95802017
2010-01-02 16:00:00+00:00,1.632347464,0.717095895,1.220384253,1.227607391,0.95799439
2010-01-02 17:00:00+00:00,1.635215864,0.716998006,1.220762248,1.227000865,0.957968609
2010-01-02 18:00:00+00:00,1.638084263,0.716900117,1.221140243,1.22639434,0.957942829
2010-01-02 19:00:00+00:00,1.640952662,0.716802228,1.221518238,1.225787814,0.957917049
2010-01-02 20:00:00+00:00,1.643821061,0.716704339,1.221896233,1.225181289,0.957891269
2010-01-02 21:00:00+00:00,1.646689461,0.71660645,1.222274229,1.224574764,0.957865488
2010-01-02 22:00:00+00:00,1.64955786,0.716508561,1.222652224,1.223968238,0.957839708
2010-01-02 23:00:00+00:00,1.652426259,0.716410671,1.223030219,1.223361713,0.957813928
2010-01-03 00:00:00+00:00,1.652482294,0.716312782,1.223408214,1.222755188,0.957788148
2010-01-03 01:00:00+00:00,1.652538328,0.716214893,1.223786209,1.222148662,0.957762367
2010-01-03 02:00:00+00:00,1.652594363,0.716117004,1.224164204,1.221542137,0.957736587
2010-01-03 03:00:00+00:00,1.652650397,0.716019115,1.224542199,1.220935611,0.957710807
2010-01-03 04:00:00+00:00,1.652706432,0.715921226,1.224920194,1.220329086,0.957685027
2010-01-03 05:00:00+00:00,1.652762466,0.715823337,1.225298189,1.219722561,0.957659246
2010-01-03 06:00:00+00:00,1.652818501,0.715725448,1.225676185,1.219116035,0.957633466
2010-01-03 07:00:00+00:00,1.652874536,0.715627559,1.22605418,1.21850951,0.957607686
2010-01-03 08:00:00+00:00,1.65293057,0.71552967,1.226432175,1.217902984,0.957581906
2010-01-03 09:00:00+00:00,1.652986605,0.715431781,1.22681017,1.217296459,0.957556125
2010-01-03 10:00:00+00:00,1.653042639,0.715333892,1.227188165,1.216689934,0.957530345
2010-01-03 11:00:00+00:00,1.653098674,0.715236003,1.22756616,1.216083408,0.957504565
2010-01-03 12:00:00+00:00,1.653154708,0.715138114,1.227944155,1.215476883,0.957478785
2010-01-03 13:00:00+00:00,1.653210743,0.715040225,1.22832215,1.214870357,0.957453004
2010-01-03 14:00:00+00:00,1.653266777,0.714942336,1.228700146,1.214263832,0.957427224
2010-01-03 15:00:00+00:00,1.653322812,0.714844447,1.229078141,1.213657307,0.957401444
2010-01-03 16:00:00+00:00,1.653378846,0.714746558,1.229456136,1.213050781,0.957375663
2010-01-03 17:00:00+00:00,1.653434881,0.714648669,1.229834131,1.212444256,0.957349883
2010-01-03 18:00:00+00:00,1.653490916,0.71455078,1.230212126,1.21183773,0.957324103
2010-01-03 19:00:00+00:00,1.65354695,0.714452891,1.230590121,1.211231205,0.957298323
2010-01-03 20:00:00+00:00,1.653602985,0.714355002,1.230968116,1.21062468,0.957272542
2010-01-03 21:00:00+00:00,1.653659019,0.714257113,1.231346111,1.210018154,0.957246762
2010-01-03 22:00:00+00:00,1.653715054,0.714159224,1.231724107,1.209411629,0.957220982
2010-01-03 23:00:00+00:00,1.653771088,0.714061335,1.232102102,1.208805104,0.957195202
2010-01-04 00:00:00+00:00,1.652189367,0.713963446,1.232480097,1.208198578,0.957169421
2010-01-04 01:00:00+00:00,1.650607646,0.713865557,1.232858092,1.207592053,0.957143641
2010-01-04 02:00:00+00:00,1.649025925,0.713767668,1.233236087,1.206985527,0.957117861
2010-01-04 03:00:00+00:00,1.647444204,0.713669779,1.233614082,1.206379002,0.957092081
2010-01-04 04:00:00+00:00,1.645862483,0.71357189,1.233992077,1.205772477,0.9570663
2010-01-04 05:00:00+00:00,1.644280761,0.713474001,1.234370072,1.205165951,0.95704052
2010-01-04 06:00:00+00:00,1.64269904,0.713376111,1.234748068,1.204559426,0.95701474
2010-01-04 07:00:00+00:00,1.641117319,0.713278222,1.235126063,1.2039529,0.95698896
2010-01-04 08:00:00+00:00,1.639535598,0.713180333,1.235504058,1.203346375,0.956963179
2010-01-04 09:00:00+00:00,1.637953877,0.713082444,1.235882053,1.20273985,0.956937399
2010-01-04 10:00:00+00:00,1.636372156,0.712984555,1.236260048,1.202133324,0.956911619
2010-01-04 11:00:00+00:00,1.634790435,0.712886666,1.236638043,1.201526799,0.956885839
2010-01-04 12:00:00+00:00,1.633208714,0.712788777,1.237016038,1.200920273,0.956860058
2010-01-04 13:00:00+00:00,1.631626992,0.712690888,1.237394033,1.200313748,0.956834278
2010-01-04 14:00:00+00:00,1.630045271,0.712592999,1.237772029,1.199707223,0.956808498
2010-01-04 15:00:00+00:00,1.62846355,0.71249511,1.238150024,1.199100697,0.956782718
2010-01-04 16:00:00+00:00,1.626881829,0.712397221,1.238528019,1.198494172,0.956756937
2010-01-04 17:00:00+00:00,1.625300108,0.712299332,1.238906014,1.197887646,0.956731157
2010-01-04 18:00:00+00:00,1.623718387,0.712201443,1.239284009,1.197281121,0.956705377
2010-01-04 19:00:00+00:00,1.622136666,0.712103554,1.239662004,1.196674596,0.956679597
2010-01-04 20:00:00+00:00,1.620554944,0.712005665,1.240039999,1.19606807,0.956653816
2010-01-04 21:00:00+00:00,1.618973223,0.711907776,1.240417994,1.195461545,0.956628036
2010-01-04 22:00:00+00:00,1.617391502,0.711809887,1.24079599,1.19485502,0.956602256
2010-01-04 23:00:00+00:00,1.615809781,0.711711998,1.241173985,1.194248494,0.956576475
2010-01-05 00:00:00+00:00,1.615006608,0.711614109,1.24155198,1.193641969,0.956550695
2010-01-05 01:00:00+00:00,1.614203436,0.71151622,1.241929975,1.193035443,0.956524915
2010-01-05 02:00:00+00:00,1.613400263,0.711418331,1.24230797,1.192428918,0.956499135
2010-01-05 03:00:00+00:00,1.612597091,0.711320442,1.242685965,1.191822393,0.956473354
2010-01-05 04:00:00+00:00,1.611793918,0.711222553,1.24306396,1.191215867,0.956447574
2010-01-05 05:00:00+00:00,1.610990745,0.711124664,1.243441955,1.190609342,0.956421794
2010-01-05 06:00:00+00:00,1.610187573,0.711026775,1.243819951,1.190002816,0.956396014
2010-01-05 07:00:00+00:00,1.6093844,0.710928886,1.244197946,1.189396291,0.956370233
2010-01-05 08:00:00+00:00,1.608581227,0.710830997,1.244575941,1.188789766,0.956344453
2010-01-05 09:00:00+00:00,1.607778055,0.710733108,1.244953936,1.18818324,0.956318673
2010-01-05 10:00:00+00:00,1.606974882,0.710635219,1.245331931,1.187576715,0.956292893
2010-01-05 11:00:00+00:00,1.60617171,0.71053733,1.245709926,1.186970189,0.956267112
2010-01-05 12:00:00+00:00,1.605368537,0.710439441,1.246087921,1.186363664,0.956241332
2010-01-05 13:00:00+00:00,1.604565364,0.710341551,1.246465916,1.185757139,0.956215552
2010-01-05 14:00:00+00:00,1.603762192,0.710243662,1.246843911,1.185150613,0.956189772
2010-01-05 15:00:00+00:00,1.602959019,0.710145773,1.247221907,1.184544088,0.956163991
2010-01-05 16:00:00+00:00,1.602155846,0.710047884,1.247599902,1.183937563,0.956138211
2010-01-05 17:00:00+00:00,1.601352674,0.709949995,1.247977897,1.183331037,0.956112431
2010-01-05 18:00:00+00:00,1.600549501,0.709852106,1.248355892,1.182724512,0.956086651
2010-01-05 19:00:00+00:00,1.599746328,0.709754217,1.248733887,1.182117986,0.95606087
2010-01-05 20:00:00+00:00,1.598943156,0.709656328,1.249111882,1.181511461,0.95603509
2010-01-05 21:00:00+00:00,1.598139983,0.709558439,1.249489877,1.180904936,0.95600931
2010-01-05 22:00:00+00:00,1.597336811,0.70946055,1.249867872,1.18029841,0.95598353
2010-01-05 23:00:00+00:00,1.596533638,0.709362661,1.250245868,1.179691885,0.955957749
2010-01-06 00:00:00+00:00,1.596958472,0.709264772,1.250623863,1.179085359,0.955931969
2010-01-06 01:00:00+00:00,1.597383305,0.709166883,1.251001858,1.178478834,0.955906189
2010-01-06 02:00:00+00:00,1.597808139,0.709068994,1.251379853,1.177872309,0.955880409
2010-01-06 03:00:00+00:00,1.598232973,0.708971105,1.251757848,1.177265783,0.955854628
2010-01-06 04:00:00+00:00,1.598657806,0.708873216,1.252135843,1.176659258,0.955828848
2010-01-06 05:00:00+00:00,1.59908264,0.708775327,1.252513838,1.176052732,0.955803068
2010-01-06 06:00:00+00:00,1.599507473,0.708677438,1.252891833,1.175446207,0.955777287
2010-01-06 07:00:00+00:00,1.599932307,0.708579549,1.253269829,1.174839682,0.955751507
2010-01-06 08:00:00+00:00,1.600357141,0.70848166,1.253647824,1.174233156,0.955725727
2010-01-06 09:00:00+00:00,1.600781974,0.708383771,1.254025819,1.173626631,0.955699947
2010-01-06 10:00:00+00:00,1.601206808,0.708285882,1.254403814,1.173020105,0.955674166
2010-01-06 11:00:00+00:00,1.601631642,0.708187993,1.254781809,1.17241358,0.955648386
2010-01-06 12:00:00+00:00,1.602056475,0.708090104,1.255159804,1.171807055,0.955622606
2010-01-06 13:00:00+00:00,1.602481309,0.707992215,1.255537799,1.171200529,0.955596826
2010-01-06 14:00:00+00:00,1.602906143,0.707894326,1.255915794,1.170594004,0.955571045
2010-01-06 15:00:00+00:00,1.603330976,0.707796437,1.25629379,1.169987479,0.955545265
2010-01-06 16:00:00+00:00,1.60375581,0.707698548,1.256671785,1.169380953,0.955519485
2010-01-06 17:00:00+00:00,1.604180644,0.707600659,1.25704978,1.168774428,0.955493705
2010-01-06 18:00:00+00:00,1.604605477,0.70750277,1.257427775,1.168167902,0.955467924
2010-01-06 19:00:00+00:00,1.605030311,0.707404881,1.25780577,1.167561377,0.955442144
2010-01-06 20:00:00+00:00,1.605455145,0.707306991,1.258183765,1.166954852,0.955416364
2010-01-06 21:00:00+00:00,1.605879978,0.707209102,1.25856176,1.166348326,0.955390584
2010-01-06 22:00:00+00:00,1.606304812,0.707111213,1.258939755,1.165741801,0.955364803
2010-01-06 23:00:00+00:00,1.606729646,0.707013324,1.259317751,1.165135275,0.955339023
2010-01-07 00:00:00+00:00,1.606031979,0.706915435,1.259695746,1.16452875,0.955313243
2010-01-07 01:00:00+00:00,1.605334312,0.706817546,1.260073741,1.163922225,0.955287463
2010-01-07 02:00:00+00:00,1.604636646,0.706719657,1.260451736,1.163315699,0.955261682
2010-01-07 03:00:00+00:00,1.603938979,0.706621768,1.260829731,1.162709174,0.955235902
2010-01-07 04:00:00+00:00,1.603241313,0.706523879,1.261207726,1.162102648,0.955210122
2010-01-07 05:00:00+00:00,1.602543646,0.70642599,1.261585721,1.161496123,0.955184342
2010-01-07 06:00:00+00:00,1.60184598,0.706328101,1.261963716,1.160889598,0.955158561
2010-01-07 07:00:00+00:00,1.601148313,0.706230212,1.262341712,1.160283072,0.955132781
2010-01-07 08:00:00+00:00,1.600450646,0.706132323,1.262719707,1.159676547,0.955107001
2010-01-07 09:00:00+00:00,1.59975298,0.706034434,1.263097702,1.159070021,0.955081221
2010-01-07 10:00:00+00:00,1.599055313,0.705936545,1.263475697,1.158463496,0.95505544
2010-01-07 11:00:00+00:00,1.598357647,0.705838656,1.263853692,1.157856971,0.95502966
2010-01-07 12:00:00+00:00,1.59765998,0.705740767,1.264231687,1.157250445,0.95500388
2010-01-07 13:00:00+00:00,1.596962314,0.705642878,1.264609682,1.15664392,0.954978099
2010-01-07 14:00:00+00:00,1.596264647,0.705544989,1.264987677,1.156037395,0.954952319
2010-01-07 15:00:00+00:00,1.59556698,0.7054471,1.265365672,1.155430869,0.954926539
2010-01-07 16:00:00+00:00,1.594869314,0.705349211,1.265743668,1.154824344,0.954900759
2010-01-07 17:00:00+00:00,1.594171647,0.705251322,1.266121663,1.154217818,0.954874978
2010-01-07 18:00:00+00:00,1.593473981,0.705153433,1.266499658,1.153611293,0.954849198
2010-01-07 19:00:00+00:00,1.592776314,0.705055544,1.266877653,1.153004768,0.954823418
2010-01-07 20:00:00+00:00,1.592078648,0.704957655,1.267255648,1.152398242,0.954797638
2010-01-07 21:00:00+00:00,1.591380981,0.704859766,1.267633643,1.151791717,0.954771857
2010-01-07 22:00:00+00:00,1.590683314,0.704761877,1.268011638,1.151185191,0.954746077
2010-01-07 23:00:00+00:00,1.589985648,0.704663988,1.268389633,1.150578666,0.954720297
2010-01-08 00:00:00+00:00,1.589237505,0.704566099,1.268767629,1.149972141,0.954694517
2010-01-08 01:00:00+00:00,1.588489362,0.70446821,1.269145624,1.149365615,0.954668736
2010-01-08 02:00:00+00:00,1.58774122,0.704370321,1.269523619,1.14875909,0.954642956
2010-01-08 03:00:00+00:00,1.586993077,0.704272431,1.269901614,1.148152564,0.954617176
2010-01-08 04:00:00+00:00,1.586244934,0.704174542,1.270279609,1.147546039,0.954591396
2010-01-08 05:00:00+00:00,1.585496791,0.704076653,1.270657604,1.146939514,0.954565615
2010-01-08 06:00:00+00:00,1.584748648,0.703978764,1.271035599,1.146332988,0.954539835
2010-01-08 07:00:00+00:00,1.584000506,0.703880875,1.271413594,1.145726463,0.954514055
2010-01-08 08:00:00+00:00,1.583252363,0.703782986,1.27179159,1.145119938,0.954488275
2010-01-08 09:00:00+00:00,1.58250422,0.703685097,1.272169585,1.144513412,0.954462494
2010-01-08 10:00:00+00:00,1.581756077,0.703587208,1.27254758,1.143906887,0.954436714
2010-01-08 11:00:00+00:00,1.581007935,0.703489319,1.272925575,1.143300361,0.954410934
2010-01-08 12:00:00+00:00,1.580259792,0.70339143,1.27330357,1.142693836,0.954385154
2010-01-08 13:00:00+00:00,1.579511649,0.703293541,1.273681565,1.142087311,0.954359373
2010-01-08 14:00:00+00:00,1.578763506,0.703195652,1.27405956,1.141480785,0.954333593
2010-01-08 15:00:00+00:00,1.578015364,0.703097763,1.274437555,1.14087426,0.954307813
2010-01-08 16:00:00+00:00,1.577267221,0.702999874,1.274815551,1.140267734,0.954282033
2010-01-08 17:00:00+00:00,1.576519078,0.702901985,1.275193546,1.139661209,0.954256252
2010-01-08 18:00:00+00:00,1.575770935,0.702804096,1.275571541,1.139054684,0.954230472
2010-01-08 19:00:00+00:00,1.575022792,0.702706207,1.275949536,1.138448158,0.954204692
2010-01-08 20:00:00+00:00,1.57427465,0.702608318,1.276327531,1.137841633,0.954178911
2010-01-08 21:00:00+00:00,1.573526507,0.702510429,1.276705526,1.137235107,0.954153131
2010-01-08 22:00:00+00:00,1.572778364,0.70241254,1.277083521,1.136628582,0.954127351
2010-01-08 23:00:00+00:00,1.572030221,0.702314651,1.277461516,1.136022057,0.954101571
2010-01-09 00:00:00+00:00,1.571351267,0.702216762,1.277839512,1.135415531,0.95407579
2010-01-09 01:00:00+00:00,1.570672313,0.702118873,1.278217507,1.134809006,0.95405001
2010-01-09 02:00:00+00:00,1.569993359,0.702020984,1.278595502,1.13420248,0.95402423
2010-01-09 03:00:00+00:00,1.569314404,0.701923095,1.278973497,1.133595955,0.95399845
2010-01-09 04:00:00+00:00,1.56863545,0.701825206,1.279351492,1.13298943,0.953972669
2010-01-09 05:00:00+00:00,1.567956496,0.701727317,1.279729487,1.132382904,0.953946889
2010-01-09 06:00:00+00:00,1.567277541,0.701629428,1.280107482,1.131776379,0.953921109
2010-01-09 07:00:00+00:00,1.566598587,0.701531539,1.280485477,1.131169854,0.953895329
2010-01-09 08:00:00+00:00,1.565919633,0.70143365,1.280863473,1.130563328,0.953869548
2010-01-09 09:00:00+00:00,1.565240679,0.701335761,1.281241468,1.129956803,0.953843768
2010-01-09 10:00:00+00:00,1.564561724,0.701237871,1.281619463,1.129350277,0.953817988
2010-01-09 11:00:00+00:00,1.56388277,0.701139982,1.281997458,1.128743752,0.953792208
2010-01-09 12:00:00+00:00,1.563203816,0.701042093,1.282375453,1.128137227,0.953766427
2010-01-09 13:00:00+00:00,1.562524861,0.700944204,1.282753448,1.127530701,0.953740647
2010-01-09 14:00:00+00:00,1.561845907,0.700846315,1.283131443,1.126924176,0.953714867
2010-01-09 15:00:00+00:00,1.561166953,0.700748426,1.283509438,1.12631765,0.953689087
2010-01-09 16:00:00+00:00,1.560487999,0.700650537,1.283887433,1.125711125,0.953663306
2010-01-09 17:00:00+00:00,1.559809044,0.700552648,1.284265429,1.1251046,0.953637526
2010-01-09 18:00:00+00:00,1.55913009,0.700454759,1.284643424,1.124498074,0.953611746
2010-01-09 19:00:00+00:00,1.558451136,0.70035687,1.285021419,1.123891549,0.953585966
2010-01-09 20:00:00+00:00,1.557772182,0.700258981,1.285399414,1.123285023,0.953560185
2010-01-09 21:00:00+00:00,1.557093227,0.700161092,1.285777409,1.122678498,0.953534405
2010-01-09 22:00:00+00:00,1.556414273,0.700063203,1.286155404,1.122071973,0.953508625
2010-01-09 23:00:00+00:00,1.555735319,0.699965314,1.286533399,1.121465447,0.953482845
2010-01-10 00:00:00+00:00,1.55476287,0.699867425,1.286911394,1.120858922,0.953457064
2010-01-10 01:00:00+00:00,1.553790422,0.699769536,1.28728939,1.120252396,0.953431284
2010-01-10 02:00:00+00:00,1.552817974,0.699671647,1.287667385,1.119645871,0.953405504
2010-01-10 03:00:00+00:00,1.551845525,0.699573758,1.28804538,1.119039346,0.953379723
2010-01-10 04:00:00+00:00,1.550873077,0.699475869,1.288423375,1.11843282,0.953353943
2010-01-10 05:00:00+00:00,1.549900628,0.69937798,1.28880137,1.117826295,0.953328163
2010-01-10 06:00:00+00:00,1.54892818,0.699280091,1.289179365,1.11721977,0.953302383
2010-01-10 07:00:00+00:00,1.547955732,0.699182202,1.28955736,1.116613244,0.953276602
2010-01-10 08:00:00+00:00,1.546983283,0.699084313,1.289935355,1.116006719,0.953250822
2010-01-10 09:00:00+00:00,1.546010835,0.698986424,1.290313351,1.115400193,0.953225042
2010-01-10 10:00:00+00:00,1.545038386,0.698888535,1.290691346,1.114793668,0.953199262
2010-01-10 11:00:00+00:00,1.544065938,0.698790646,1.291069341,1.114187143,0.953173481
2010-01-10 12:00:00+00:00,1.54309349,0.698692757,1.291447336,1.113580617,0.953147701
2010-01-10 13:00:00+00:00,1.542121041,0.698594868,1.291825331,1.112974092,0.953121921
2010-01-10 14:00:00+00:00,1.541148593,0.698496979,1.292203326,1.112367566,0.953096141
2010-01-10 15:00:00+00:00,1.540176144,0.69839909,1.292581321,1.111761041,0.95307036
2010-01-10 16:00:00+00:00,1.539203696,0.698301201,1.292959316,1.111154516,0.95304458
2010-01-10 17:00:00+00:00,1.538231248,0.698203311,1.293337312,1.11054799,0.9530188
2010-01-10 18:00:00+00:00,1.537258799,0.698105422,1.293715307,1.109941465,0.95299302
2010-01-10 19:00:00+00:00,1.536286351,0.698007533,1.294093302,1.109334939,0.952967239
2010-01-10 20:00:00+00:00,1.535313902,0.697909644,1.294471297,1.108728414,0.952941459
2010-01-10 21:00:00+00:00,1.534341454,0.697811755,1.294849292,1.108121889,0.952915679
2010-01-10 22:00:00+00:00,1.533369006,0.697713866,1.295227287,1.107515363,0.952889899
2010-01-10 23:00:00+00:00,1.532396557,0.697615977,1.295605282,1.106908838,0.952864118
2010-01-11 00:00:00+00:00,1.530205898,0.697518088,1.295983277,1.106302313,0.952838338
2010-01-11 01:00:00+00:00,1.528015239,0.697420199,1.296361273,1.105695787,0.952812558
2010-01-11 02:00:00+00:00,1.52582458,0.69732231,1.296739268,1.105089262,0.952786778
2010-01-11 03:00:00+00:00,1.523633921,0.697224421,1.297117263,1.104482736,0.952760997
2010-01-11 04:00:00+00:00,1.521443262,0.697126532,1.297495258,1.103876211,0.952735217
2010-01-11 05:00:00+00:00,1.519252603,0.697028643,1.297873253,1.103269686,0.952709437
2010-01-11 06:00:00+00:00,1.517061944,0.696930754,1.298251248,1.10266316,0.952683657
2010-01-11 07:00:00+00:00,1.514871285,0.696832865,1.298629243,1.102056635,0.952657876
2010-01-11 08:00:00+00:00,1.512680626,0.696734976,1.299007238,1.101450109,0.952632096
2010-01-11 09:00:00+00:00,1.510489968,0.696637087,1.299385234,1.100843584,0.952606316
2010-01-11 10:00:00+00:00,1.508299309,0.696539198,1.299763229,1.100237059,0.952580535
2010-01-11 11:00:00+00:00,1.50610865,0.696441309,1.300141224,1.099630533,0.952554755
2010-01-11 12:00:00+00:00,1.503917991,0.69634342,1.300519219,1.099024008,0.952528975
2010-01-11 13:00:00+00:00,1.501727332,0.696245531,1.300897214,1.098417482,0.952503195
2010-01-11 14:00:00+00:00,1.499536673,0.696147642,1.301275209,1.097810957,0.952477414
2010-01-11 15:00:00+00:00,1.497346014,0.696049753,1.301653204,1.097204432,0.952451634
2010-01-11 16:00:00+00:00,1.495155355,0.695951864,1.302031199,1.096597906,0.952425854
2010-01-11 17:00:00+00:00,1.492964696,0.695853975,1.302409195,1.095991381,0.952400074
2010-01-11 18:00:00+00:00,1.490774037,0.695756086,1.30278719,1.095384855,0.952374293
2010-01-11 19:00:00+00:00,1.488583378,0.695658197,1.303165185,1.09477833,0.952348513
2010-01-11 20:00:00+00:00,1.486392719,0.695560308,1.30354318,1.094171805,0.952322733
2010-01-11 21:00:00+00:00,1.48420206,0.695462419,1.303921175,1.093565279,0.952296953
2010-01-11 22:00:00+00:00,1.482011401,0.69536453,1.30429917,1.092958754,0.952271172
2010-01-11 23:00:00+00:00,1.479820742,0.695266641,1.304677165,1.092352229,0.952245392
2010-01-12 00:00:00+00:00,1.476070121,0.695168751,1.30505516,1.091745703,0.952219612
2010-01-12 01:00:00+00:00,1.472319499,0.695070862,1.305433155,1.091139178,0.952193832
2010-01-12 02:00:00+00:00,1.468568878,0.694972973,1.305811151,1.090532652,0.952168051
2010-01-12 03:00:00+00:00,1.464818257,0.694875084,1.306189146,1.089926127,0.952142271
2010-01-12 04:00:00+00:00,1.461067636,0.694777195,1.306567141,1.089319602,0.952116491
2010-01-12 05:00:00+00:00,1.457317015,0.694679306,1.306945136,1.088713076,0.952090711
2010-01-12 06:00:00+00:00,1.453566393,0.694581417,1.307323131,1.088106551,0.95206493
2010-01-12 07:00:00+00:00,1.449815772,0.694483528,1.307701126,1.087500025,0.95203915
2010-01-12 08:00:00+00:00,1.446065151,0.694385639,1.308079121,1.0868935,0.95201337
2010-01-12 09:00:00+00:00,1.44231453,0.69428775,1.308457116,1.086286975,0.95198759
2010-01-12 10:00:00+00:00,1.438563909,0.694189861,1.308835112,1.085680449,0.951961809
2010-01-12 11:00:00+00:00,1.434813287,0.694091972,1.309213107,1.085073924,0.951936029
2010-01-12 12:00:00+00:00,1.431062666,0.693994083,1.309591102,1.084467398,0.951910249
2010-01-12 13:00:00+00:00,1.427312045,0.693896194,1.309969097,1.083860873,0.951884469
2010-01-12 14:00:00+00:00,1.423561424,0.693798305,1.310347092,1.083254348,0.951858688
2010-01-12 15:00:00+00:00,1.419810803,0.693700416,1.310725087,1.082647822,0.951832908
2010-01-12 16:00:00+00:00,1.416060181,0.693602527,1.311103082,1.082041297,0.951807128
2010-01-12 17:00:00+00:00,1.41230956,0.693504638,1.311481077,1.081434771,0.951781347
2010-01-12 18:00:00+00:00,1.408558939,0.693406749,1.311859073,1.080828246,0.951755567
2010-01-12 19:00:00+00:00,1.404808318,0.69330886,1.312237068,1.080221721,0.951729787
2010-01-12 20:00:00+00:00,1.401057697,0.693210971,1.312615063,1.079615195,0.951704007
2010-01-12 21:00:00+00:00,1.397307075,0.693113082,1.312993058,1.07900867,0.951678226
2010-01-12 22:00:00+00:00,1.393556454,0.693015193,1.313371053,1.078402145,0.951652446
2010-01-12 23:00:00+00:00,1.389805833,0.692917304,1.313749048,1.077795619,0.951626666
2010-01-13 00:00:00+00:00,1.38509221,0.692819415,1.314127043,1.077189094,0.951600886
2010-01-13 01:00:00+00:00,1.380378588,0.692721526,1.314505038,1.076582568,0.951575105
2010-01-13 02:00:00+00:00,1.375664965,0.692623637,1.314883034,1.075976043,0.951549325
2010-01-13 03:00:00+00:00,1.370951342,0.692525748,1.315261029,1.075369518,0.951523545
2010-01-13 04:00:00+00:00,1.366237719,0.692427859,1.315639024,1.074762992,0.951497765
2010-01-13 05:00:00+00:00,1.361524097,0.69232997,1.316017019,1.074156467,0.951471984
2010-01-13 06:00:00+00:00,1.356810474,0.692232081,1.316395014,1.073549941,0.951446204
