,PowerCapacity,Unit,Zone,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency
0,5.0,Petro Solar-Manama Solar PV Park,BA,PHOT,SUN,1.0,0.0,0.0,0.5487033360625,0.5487033360625,0.0,0.0,0,0.0,0.9375,0.125,0,,,,,,
1,1.0,Tatweer Petroleum Solar PV Park,BA,PHOT,SUN,1.0,0.0,0.0,0.5487033360625,0.5487033360625,0.0,0.0,0,0.0,0.9375,0.125,0,,,,,,
2,1234.0,Al Dur IWPP,BA,COMC,GAS,0.5395299617525793,4.615384615384615,1.1888111888111887,0.035847027292307695,0.03657735236923078,102145.40750664317,340.0637477223776,0,0.4105047924895098,0.5121536713286714,0.8741258741258742,0.3355666000451447,,,,,,
3,950.0,Al Ezzel Combined Cycle Power Plant,BA,COMC,GAS,0.46205912676024946,4.615384615384615,1.1888111888111887,0.035847027292307695,0.03657735236923078,102145.40750664317,340.0637477223776,0,0.4105047924895098,0.5121536713286714,0.8741258741258742,0.39182914999911095,,,,,,
4,475.0,Al Ezzel Combined Cycle Power Plant Unit I,BA,COMC,GAS,0.46205912676024946,4.615384615384615,1.1888111888111887,0.035847027292307695,0.03657735236923078,102145.40750664317,340.0637477223776,0,0.4105047924895098,0.5121536713286714,0.8741258741258742,0.39182914999911095,,,,,,
5,475.0,Al Ezzel Combined Cycle Power Plant Unit II,BA,COMC,GAS,0.46205912676024946,4.615384615384615,1.1888111888111887,0.035847027292307695,0.03657735236923078,102145.40750664317,340.0637477223776,0,0.4105047924895098,0.5121536713286714,0.8741258741258742,0.39182914999911095,,,,,,
6,272.0,Al Hidd Power Plant I,BA,GTUR,GAS,0.28109688058180304,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.6440777091267382,,,,,,
7,136.0,Al Hidd Power Plant I Unit I,BA,GTUR,GAS,0.26212812326671825,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.6906860379249785,,,,,,
8,136.0,Al Hidd Power Plant I Unit II,BA,GTUR,GAS,0.26212812326671825,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.6906860379249785,,,,,,
9,690.0,Al Hidd Power Plant II,BA,COMC,GAS,0.46205912676024946,4.615384615384615,1.1888111888111887,0.035847027292307695,0.03657735236923078,102145.40750664317,340.0637477223776,0,0.4105047924895098,0.5121536713286714,0.8741258741258742,0.39182914999911095,,,,,,
10,299.0,Aluminium Bahrain (Alba) Power Station I,BA,GTUR,GAS,0.28109688058180304,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.6440777091267382,,,,,,
11,168.0,Aluminium Bahrain (Alba) Power Station II,BA,COMC,GAS,0.46205912676024946,4.615384615384615,1.1888111888111887,0.035847027292307695,0.03657735236923078,102145.40750664317,340.0637477223776,0,0.4105047924895098,0.5121536713286714,0.8741258741258742,0.39182914999911095,,,,,,
12,830.0,Aluminium Bahrain (Alba) Power Station III,BA,COMC,GAS,0.4040428218303504,4.615384615384615,1.1888111888111887,0.035847027292307695,0.03657735236923078,102145.40750664317,340.0637477223776,0,0.4105047924895098,0.5121536713286714,0.8741258741258742,0.4480916999530772,,,,,,
13,918.0,Aluminium Bahrain (Alba) Power Station IV,BA,COMC,GAS,0.46205912676024946,4.615384615384615,1.1888111888111887,0.035847027292307695,0.03657735236923078,102145.40750664317,340.0637477223776,0,0.4105047924895098,0.5121536713286714,0.8741258741258742,0.39182914999911095,,,,,,
14,700.0,Rifaa (Riffa) Gas Power Plant,BA,GTUR,GAS,0.19236176089839144,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.9411862006369998,,,,,,
15,50.0,Rifaa (Riffa) Gas Power Plant I Unit I,BA,GTUR,GAS,0.19236176089839144,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.9411862006369998,,,,,,
16,50.0,Rifaa (Riffa) Gas Power Plant I Unit II,BA,GTUR,GAS,0.19236176089839144,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.9411862006369998,,,,,,
17,50.0,Rifaa (Riffa) Gas Power Plant I Unit III,BA,GTUR,GAS,0.19236176089839144,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.9411862006369998,,,,,,
18,50.0,Rifaa (Riffa) Gas Power Plant I Unit IV,BA,GTUR,GAS,0.2500202562093072,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.7241342666901097,,,,,,
19,50.0,Rifaa (Riffa) Gas Power Plant I Unit V,BA,GTUR,GAS,0.2500202562093072,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.7241342666901097,,,,,,
20,75.0,Rifaa (Riffa) Gas Power Plant II Unit I,BA,GTUR,GAS,0.2500202562093072,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.7241342666901097,,,,,,
21,75.0,Rifaa (Riffa) Gas Power Plant II Unit II,BA,GTUR,GAS,0.2500202562093072,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.7241342666901097,,,,,,
22,75.0,Rifaa (Riffa) Gas Power Plant II Unit III,BA,GTUR,GAS,0.2500202562093072,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.7241342666901097,,,,,,
23,75.0,Rifaa (Riffa) Gas Power Plant II Unit IV,BA,GTUR,GAS,0.2500202562093072,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.7241342666901097,,,,,,
24,75.0,Rifaa (Riffa) Gas Power Plant II Unit V,BA,GTUR,GAS,0.2500202562093072,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.7241342666901097,,,,,,
25,75.0,Rifaa (Riffa) Gas Power Plant II Unit VI,BA,GTUR,GAS,0.2500202562093072,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.7241342666901097,,,,,,
26,25.0,Sitrah Gas Turbine Power Plant ,BA,GTUR,GAS,0.2500202562093072,3.1,1.6,0.062094452599999996,0.0927066974,8652.727910299998,1887.3093269,0,0.2460938565,0.2559,0.6,0.7241342666901097,,,,,,
27,100.0,Sitrah Steam Turbine Power Plant ,BA,STUR,GAS,0.3155932262845833,1.0,1.0,0.0767211054,0.10385452979999997,31847.015741362604,1174.437686624,0,0.3178000782,0.312,4.395348837209301,0.5736759214361001,,,,,,
28,25.0,Sitrah Steam Turbine Power Plant  Unit I,BA,STUR,GAS,0.3155932262845833,1.0,1.0,0.0767211054,0.10385452979999997,31847.015741362604,1174.437686624,0,0.3178000782,0.312,4.395348837209301,0.5736759214361001,,,,,,
29,25.0,Sitrah Steam Turbine Power Plant  Unit II,BA,STUR,GAS,0.3155932262845833,1.0,1.0,0.0767211054,0.10385452979999997,31847.015741362604,1174.437686624,0,0.3178000782,0.312,4.395348837209301,0.5736759214361001,,,,,,
30,25.0,Sitrah Steam Turbine Power Plant  Unit III,BA,STUR,GAS,0.3155932262845833,1.0,1.0,0.0767211054,0.10385452979999997,31847.015741362604,1174.437686624,0,0.3178000782,0.312,4.395348837209301,0.5736759214361001,,,,,,
31,25.0,Sitrah Steam Turbine Power Plant  Unit IV,BA,STUR,GAS,0.3155932262845833,1.0,1.0,0.0767211054,0.10385452979999997,31847.015741362604,1174.437686624,0,0.3178000782,0.312,4.395348837209301,0.5736759214361001,,,,,,
