,PHOT,WTOF,WTON,HE Raven,HE Vrben,HE Matka ,HE Dosnica,HE Kalimanci,HE Pesocani,HE Popova Sapka,HE Pena cascade,HE Sapuncica,HE Strezevo 1,HE Turija,HE Zrnovci,HROR
2010-03-07 15:00:00+00:00,0,0,0,1,1,1,1,0.911098455,1,0.718189142,0.715607889,1,1,0.777421818,0.868564969,0.9503234
2010-03-07 16:00:00+00:00,0,0,0,1,1,1,1,0.910587987,1,0.712439357,0.709878768,1,1,0.778039912,0.867523074,0.9497085
2010-03-07 17:00:00+00:00,0,0,0,1,1,1,1,0.910077519,1,0.706689571,0.704149648,1,1,0.778658006,0.86648118,0.9490937
2010-03-07 18:00:00+00:00,0,0,0,1,1,1,1,0.909567051,1,0.700939785,0.698420527,1,1,0.779276099,0.865439285,0.9484788
2010-03-07 19:00:00+00:00,0,0,0,1,1,1,1,0.909056583,1,0.695189999,0.692691407,1,1,0.779894193,0.86439739,0.947864
2010-03-07 20:00:00+00:00,0,0,0,1,1,1,1,0.908546115,1,0.689440213,0.686962286,1,1,0.780512287,0.863355496,0.9472491
2010-03-07 21:00:00+00:00,0,0,0,1,1,1,1,0.908035648,1,0.683690427,0.681233166,1,1,0.781130381,0.862313601,0.9466343
2010-03-07 22:00:00+00:00,0,0,0,1,1,1,1,0.90752518,1,0.677940641,0.675504045,1,1,0.781748474,0.861271706,0.9460194
2010-03-07 23:00:00+00:00,0,0,0,1,1,1,1,0.907014712,1,0.672190855,0.669774925,1,1,0.782366568,0.860229812,0.9454046
2010-03-08 00:00:00+00:00,0,0,0,1,1,1,1,0.905093573,1,0.667459852,0.665060925,1,1,0.780866294,0.858462722,0.9445677
2010-03-08 01:00:00+00:00,0,0,0,1,1,1,1,0.903172435,1,0.662728848,0.660346925,1,1,0.779366019,0.856695632,0.9437309
2010-03-08 02:00:00+00:00,0,0,0,1,1,1,1,0.901251296,1,0.657997845,0.655632925,1,1,0.777865745,0.854928543,0.942894
2010-03-08 03:00:00+00:00,0,0,0,1,1,1,1,0.899330158,1,0.653266841,0.650918926,1,1,0.776365471,0.853161453,0.9420572
2010-03-08 04:00:00+00:00,0,0,0,1,1,1,1,0.897409019,1,0.648535837,0.646204926,1,1,0.774865196,0.851394363,0.9412204
2010-03-08 05:00:00+00:00,0,0,0,1,1,1,0.999320854,0.895487881,1,0.643804834,0.641490926,1,1,0.773364922,0.849627274,0.9403486
2010-03-08 06:00:00+00:00,0,0,0,1,1,1,0.995940773,0.893566742,1,0.63907383,0.636776926,1,1,0.771864648,0.847860184,0.9393381
2010-03-08 07:00:00+00:00,0,0,0,1,1,1,0.992560691,0.891645603,1,0.634342827,0.632062926,1,1,0.770364374,0.846093094,0.9383276
2010-03-08 08:00:00+00:00,0,0,0,1,1,1,0.98918061,0.889724465,1,0.629611823,0.627348926,1,1,0.768864099,0.844326005,0.9373171
2010-03-08 09:00:00+00:00,0,0,0,1,1,1,0.985800529,0.887803326,1,0.624880819,0.622634927,1,1,0.767363825,0.842558915,0.9363066
2010-03-08 10:00:00+00:00,0,0,0,1,1,1,0.982420448,0.885882188,1,0.620149816,0.617920927,1,1,0.765863551,0.840791825,0.9352961
2010-03-08 11:00:00+00:00,0,0,0,1,1,1,0.979040366,0.883961049,1,0.615418812,0.613206927,1,1,0.764363277,0.839024736,0.9342856
2010-03-08 12:00:00+00:00,0,0,0,1,1,0.996390419,0.975660285,0.882039911,1,0.610687809,0.608492927,1,1,0.762863002,0.837257646,0.9328227
2010-03-08 13:00:00+00:00,0,0,0,1,1,0.99210751,0.972280204,0.880118772,1,0.605956805,0.603778927,1,1,0.761362728,0.835490556,0.9312755
2010-03-08 14:00:00+00:00,0,0,0,1,1,0.987824601,0.968900122,0.878197633,1,0.601225801,0.599064927,1,1,0.759862454,0.833723467,0.9297283
2010-03-08 15:00:00+00:00,0,0,0,1,1,0.983541692,0.965520041,0.876276495,1,0.596494798,0.594350928,1,1,0.758362179,0.831956377,0.9281811
2010-03-08 16:00:00+00:00,0,0,0,1,1,0.979258783,0.96213996,0.874355356,0.996498168,0.591763794,0.589636928,1,1,0.756861905,0.830189287,0.9265154
2010-03-08 17:00:00+00:00,0,0,0,1,1,0.974975874,0.958759878,0.872434218,0.989523143,0.587032791,0.584922928,1,1,0.755361631,0.828422198,0.9247322
2010-03-08 18:00:00+00:00,0,0,0,1,1,0.970692965,0.955379797,0.870513079,0.982548117,0.582301787,0.580208928,1,1,0.753861357,0.826655108,0.922949
2010-03-08 19:00:00+00:00,0,0,0,1,1,0.966410055,0.951999716,0.868591941,0.975573092,0.577570783,0.575494928,1,1,0.752361082,0.824888018,0.9211658
2010-03-08 20:00:00+00:00,0,0,0,1,1,0.962127146,0.948619634,0.866670802,0.968598066,0.57283978,0.570780928,1,1,0.750860808,0.823120929,0.9193826
2010-03-08 21:00:00+00:00,0,0,0,1,1,0.957844237,0.945239553,0.864749664,0.96162304,0.568108776,0.566066929,1,1,0.749360534,0.821353839,0.9175994
2010-03-08 22:00:00+00:00,0,0,0,1,1,0.953561328,0.941859472,0.862828525,0.954648015,0.563377773,0.561352929,1,1,0.747860259,0.819586749,0.9158162
2010-03-08 23:00:00+00:00,0,0,0,1,1,0.949278419,0.93847939,0.860907386,0.947672989,0.558646769,0.556638929,1,1,0.746359985,0.81781966,0.914033
2010-03-09 00:00:00+00:00,0,0,0,1,1,0.945027376,0.937444622,0.859351052,0.943159949,0.555542133,0.553545451,1,1,0.745916059,0.816317971,0.912703
2010-03-09 01:00:00+00:00,0,0,0,0.997136796,1,0.940776332,0.936409853,0.857794717,0.938646908,0.552437496,0.550451973,1,1,0.745472132,0.814816283,0.9106842
2010-03-09 02:00:00+00:00,0,0,0,0.989678731,1,0.936525289,0.935375085,0.856238382,0.934133867,0.549332859,0.547358495,1,1,0.745028206,0.813314594,0.9075598
2010-03-09 03:00:00+00:00,0,0,0,0.982220666,1,0.932274246,0.934340316,0.854682047,0.929620827,0.546228223,0.544265016,1,1,0.744584279,0.811812905,0.9044354
2010-03-09 04:00:00+00:00,0,0,0,0.974762601,1,0.928023203,0.933305548,0.853125712,0.925107786,0.543123586,0.541171538,1,1,0.744140352,0.810311217,0.901311
2010-03-09 05:00:00+00:00,0,0,0,0.967304536,1,0.92377216,0.932270779,0.851569378,0.920594745,0.54001895,0.53807806,1,0.999095988,0.743696426,0.808809528,0.8981481
2010-03-09 06:00:00+00:00,0,0,0,0.959846471,1,0.919521117,0.931236011,0.850013043,0.916081705,0.536914313,0.534984582,1,0.996684669,0.743252499,0.807307839,0.894921
2010-03-09 07:00:00+00:00,0,0,0,0.952388406,1,0.915270074,0.930201242,0.848456708,0.911568664,0.533809677,0.531891104,1,0.994273349,0.742808573,0.805806151,0.8916939
2010-03-09 08:00:00+00:00,0,0,0,0.944930342,1,0.911019031,0.929166474,0.846900373,0.907055623,0.53070504,0.528797626,1,0.99186203,0.742364646,0.804304462,0.8884668
2010-03-09 09:00:00+00:00,0,0,0,0.937472277,1,0.906767987,0.928131705,0.845344038,0.902542583,0.527600404,0.525704148,1,0.989450711,0.74192072,0.802802774,0.8852397
2010-03-09 10:00:00+00:00,0,0,0,0.930014212,1,0.902516944,0.927096937,0.843787703,0.898029542,0.524495767,0.52261067,1,0.987039391,0.741476793,0.801301085,0.8820125
2010-03-09 11:00:00+00:00,0,0,0,0.922556147,1,0.898265901,0.926062168,0.842231369,0.893516501,0.521391131,0.519517191,0.997223169,0.984628072,0.741032867,0.799799396,0.8786845
2010-03-09 12:00:00+00:00,0,0,0,0.915098082,1,0.894014858,0.925027399,0.840675034,0.889003461,0.518286494,0.516423713,0.993569259,0.982216753,0.74058894,0.798297708,0.8753246
2010-03-09 13:00:00+00:00,0,0,0,0.907640017,1,0.889763815,0.923992631,0.839118699,0.88449042,0.515181858,0.513330235,0.989915349,0.979805434,0.740145013,0.796796019,0.8719647
2010-03-09 14:00:00+00:00,0,0,0,0.900181952,1,0.885512772,0.922957862,0.837562364,0.879977379,0.512077221,0.510236757,0.986261439,0.977394114,0.739701087,0.79529433,0.8686048
2010-03-09 15:00:00+00:00,0,0,0,0.892723888,1,0.881261729,0.921923094,0.836006029,0.875464339,0.508972584,0.507143279,0.982607529,0.974982795,0.73925716,0.793792642,0.8652449
2010-03-09 16:00:00+00:00,0,0,0,0.885265823,1,0.877010685,0.920888325,0.834449695,0.870951298,0.505867948,0.504049801,0.978953619,0.972571476,0.738813234,0.792290953,0.861885
2010-03-09 17:00:00+00:00,0,0,0,0.877807758,1,0.872759642,0.919853557,0.83289336,0.866438257,0.502763311,0.500956323,0.975299709,0.970160156,0.738369307,0.790789265,0.8585251
2010-03-09 18:00:00+00:00,0,0,0,0.870349693,1,0.868508599,0.918818788,0.831337025,0.861925217,0.499658675,0.497862845,0.971645799,0.967748837,0.737925381,0.789287576,0.8551652
2010-03-09 19:00:00+00:00,0,0,0,0.862891628,0.988916812,0.864257556,0.91778402,0.82978069,0.857412176,0.496554038,0.494769367,0.967991889,0.965337518,0.737481454,0.787785887,0.8500275
2010-03-09 20:00:00+00:00,0,0,0,0.855433563,0.976922125,0.860006513,0.916749251,0.828224355,0.852899135,0.493449402,0.491675888,0.964337978,0.962926198,0.737037528,0.786284199,0.8447437
2010-03-09 21:00:00+00:00,0,0,0,0.847975498,0.964927438,0.85575547,0.915714483,0.82666802,0.848386095,0.490344765,0.48858241,0.960684068,0.960514879,0.736593601,0.78478251,0.8394598
2010-03-09 22:00:00+00:00,0,0,0,0.840517434,0.952932751,0.851504427,0.914679714,0.825111686,0.843873054,0.487240129,0.485488932,0.957030158,0.95810356,0.736149675,0.783280821,0.8341759
2010-03-09 23:00:00+00:00,0,0,0,0.833059369,0.940938064,0.847253383,0.913644946,0.823555351,0.839360013,0.484135492,0.482395454,0.953376248,0.955692241,0.735705748,0.781779133,0.8288921
2010-03-10 00:00:00+00:00,0,0,0,0.827661315,0.93271245,0.843339808,0.91851168,0.821550662,0.840617278,0.481988925,0.480256602,0.957543179,0.956738536,0.735303136,0.780951578,0.8257037
2010-03-10 01:00:00+00:00,0,0,0,0.822263261,0.924486836,0.839426232,0.923378415,0.819545974,0.841874542,0.479842357,0.478117749,0.96171011,0.957784832,0.734900524,0.780124024,0.8225152
2010-03-10 02:00:00+00:00,0,0,0,0.816865208,0.916261222,0.835512657,0.92824515,0.817541286,0.843131807,0.47769579,0.475978897,0.965877041,0.958831127,0.734497912,0.77929647,0.8193268
2010-03-10 03:00:00+00:00,0,0,0,0.811467154,0.908035608,0.831599082,0.933111884,0.815536597,0.844389071,0.475549223,0.473840045,0.970043972,0.959877423,0.734095299,0.778468915,0.8161384
2010-03-10 04:00:00+00:00,0,0,0,0.8060691,0.899809994,0.827685506,0.937978619,0.813531909,0.845646335,0.473402655,0.471701192,0.974210903,0.960923718,0.733692687,0.777641361,0.81295
2010-03-10 05:00:00+00:00,0,0,0,0.800671047,0.891584381,0.823771931,0.942845354,0.811527221,0.8469036,0.471256088,0.46956234,0.978377835,0.961970014,0.733290075,0.776813806,0.8097615
2010-03-10 06:00:00+00:00,0,0,0,0.795272993,0.883358767,0.819858355,0.947712089,0.809522532,0.848160864,0.469109521,0.467423488,0.982544766,0.96301631,0.732887463,0.775986252,0.8065731
2010-03-10 07:00:00+00:00,0,0,0,0.789874939,0.875133153,0.81594478,0.952578823,0.807517844,0.849418129,0.466962953,0.465284635,0.986711697,0.964062605,0.732484851,0.775158698,0.8033847
2010-03-10 08:00:00+00:00,0,0,0,0.784476886,0.866907539,0.812031204,0.957445558,0.805513156,0.850675393,0.464816386,0.463145783,0.990878628,0.965108901,0.732082239,0.774331143,0.8001963
2010-03-10 09:00:00+00:00,0,0,0,0.779078832,0.858681925,0.808117629,0.962312293,0.803508467,0.851932657,0.462669819,0.461006931,0.995045559,0.966155196,0.731679626,0.773503589,0.7970078
2010-03-10 10:00:00+00:00,0,0,0,0.773680778,0.850456312,0.804204053,0.967179027,0.801503779,0.853189922,0.460523251,0.458868078,0.99921249,0.967201492,0.731277014,0.772676034,0.7938194
2010-03-10 11:00:00+00:00,0,0,0,0.768282724,0.842230698,0.800290478,0.972045762,0.79949909,0.854447186,0.458376684,0.456729226,1,0.968247787,0.730874402,0.77184848,0.7905082
2010-03-10 12:00:00+00:00,0,0,0,0.762884671,0.834005084,0.796376902,0.976912497,0.797494402,0.855704451,0.456230117,0.454590374,1,0.969294083,0.73047179,0.771020926,0.7871683
2010-03-10 13:00:00+00:00,0,0,0,0.757486617,0.82577947,0.792463327,0.981779231,0.795489714,0.856961715,0.454083549,0.452451521,1,0.970340379,0.730069178,0.770193371,0.7838285
2010-03-10 14:00:00+00:00,0,0,0,0.752088563,0.817553856,0.788549751,0.986645966,0.793485025,0.858218979,0.451936982,0.450312669,1,0.971386674,0.729666566,0.769365817,0.7804886
2010-03-10 15:00:00+00:00,0,0,0,0.74669051,0.809328243,0.784636176,0.991512701,0.791480337,0.859476244,0.449790415,0.448173817,1,0.97243297,0.729263954,0.768538262,0.7771488
2010-03-10 16:00:00+00:00,0,0,0,0.741292456,0.801102629,0.7807226,0.996379436,0.789475649,0.860733508,0.447643847,0.446034964,1,0.973479265,0.728861341,0.767710708,0.7738089
2010-03-10 17:00:00+00:00,0,0,0,0.735894402,0.792877015,0.776809025,1,0.78747096,0.861990772,0.44549728,0.443896112,1,0.974525561,0.728458729,0.766883154,0.770405
2010-03-10 18:00:00+00:00,0,0,0,0.730496349,0.784651401,0.772895449,1,0.785466272,0.863248037,0.443350713,0.44175726,1,0.975571856,0.728056117,0.766055599,0.7668151
2010-03-10 19:00:00+00:00,0,0,0,0.725098295,0.776425787,0.768981874,1,0.783461584,0.864505301,0.441204145,0.439618407,1,0.976618152,0.727653505,0.765228045,0.7632252
2010-03-10 20:00:00+00:00,0,0,0,0.719700241,0.768200174,0.765068298,1,0.781456895,0.865762566,0.439057578,0.437479555,1,0.977664448,0.727250893,0.76440049,0.7596354
2010-03-10 21:00:00+00:00,0,0,0,0.714302188,0.75997456,0.761154723,1,0.779452207,0.86701983,0.43691101,0.435340703,1,0.978710743,0.726848281,0.763572936,0.7560455
2010-03-10 22:00:00+00:00,0,0,0,0.708904134,0.751748946,0.757241147,1,0.777447519,0.868277094,0.434764443,0.43320185,1,0.979757039,0.726445669,0.762745381,0.7524556
2010-03-10 23:00:00+00:00,0,0,0,0.70350608,0.743523332,0.753327572,1,0.77544283,0.869534359,0.432617876,0.431062998,1,0.980803334,0.726043056,0.761917827,0.7488657
2010-03-11 00:00:00+00:00,0,0,0,0.702348172,0.738686046,0.750946883,1,0.777874439,0.87570054,0.430998405,0.429449348,1,0.988626336,0.730011659,0.766794572,0.7485223
2010-03-11 01:00:00+00:00,0,0,0,0.701190265,0.733848759,0.748566194,1,0.780306047,0.881866722,0.429378935,0.427835698,1,0.996449338,0.733980262,0.771671316,0.7481789
2010-03-11 02:00:00+00:00,0,0,0,0.700032357,0.729011473,0.746185506,1,0.782737656,0.888032903,0.427759464,0.426222048,1,1,0.737948865,0.776548061,0.7476535
2010-03-11 03:00:00+00:00,0,0,0,0.698874449,0.724174187,0.743804817,1,0.785169264,0.894199085,0.426139994,0.424608398,1,1,0.741917467,0.781424806,0.7469768
2010-03-11 04:00:00+00:00,0,0,0,0.697716541,0.7193369,0.741424128,1,0.787600873,0.900365266,0.424520523,0.422994748,1,1,0.74588607,0.78630155,0.7463001
2010-03-11 05:00:00+00:00,0,0,0,0.696558634,0.714499614,0.73904344,1,0.790032481,0.906531447,0.422901052,0.421381098,1,1,0.749854673,0.791178295,0.7456234
2010-03-11 06:00:00+00:00,0,0,0,0.695400726,0.709662328,0.736662751,1,0.79246409,0.912697629,0.421281582,0.419767448,1,1,0.753823275,0.79605504,0.7449467
2010-03-11 07:00:00+00:00,0,0,0,0.694242818,0.704825041,0.734282062,1,0.794895698,0.91886381,0.419662111,0.418153798,1,1,0.757791878,0.800931784,0.74427
2010-03-11 08:00:00+00:00,0,0,0,0.69308491,0.699987755,0.731901373,1,0.797327307,0.925029992,0.418042641,0.416540148,1,1,0.761760481,0.805808529,0.7435933
2010-03-11 09:00:00+00:00,0,0,0,0.691927003,0.695150469,0.729520685,1,0.799758915,0.931196173,0.41642317,0.414926498,1,1,0.765729083,0.810685274,0.7429166
2010-03-11 10:00:00+00:00,0,0,0,0.690769095,0.690313182,0.727139996,1,0.802190524,0.937362355,0.4148037,0.413312848,1,1,0.769697686,0.815562018,0.7422399
2010-03-11 11:00:00+00:00,0,0,0,0.689611187,0.685475896,0.724759307,1,0.804622132,0.943528536,0.413184229,0.411699198,1,1,0.773666289,0.820438763,0.7415632
2010-03-11 12:00:00+00:00,0,0,0,0.688453279,0.68063861,0.722378619,1,0.807053741,0.949694718,0.411564758,0.410085548,1,1,0.777634892,0.825315508,0.7408865
2010-03-11 13:00:00+00:00,0,0,0,0.687295372,0.675801323,0.71999793,1,0.809485349,0.955860899,0.409945288,0.408471898,1,1,0.781603494,0.830192252,0.7402098
2010-03-11 14:00:00+00:00,0,0,0,0.686137464,0.670964037,0.717617241,1,0.811916958,0.962027081,0.408325817,0.406858248,1,1,0.785572097,0.835068997,0.7395331
2010-03-11 15:00:00+00:00,0,0,0,0.684979556,0.666126751,0.715236553,1,0.814348566,0.968193262,0.406706347,0.405244598,1,1,0.7895407,0.839945742,0.7388564
2010-03-11 16:00:00+00:00,0,0,0,0.683821648,0.661289464,0.712855864,1,0.816780175,0.974359443,0.405086876,0.403630948,1,1,0.793509302,0.844822486,0.7381797
2010-03-11 17:00:00+00:00,0,0,0,0.68266374,0.656452178,0.710475175,1,0.819211783,0.980525625,0.403467406,0.402017298,1,1,0.797477905,0.849699231,0.737503
2010-03-11 18:00:00+00:00,0,0,0,0.681505833,0.651614892,0.708094487,1,0.821643392,0.986691806,0.401847935,0.400403648,1,1,0.801446508,0.854575976,0.7368263
2010-03-11 19:00:00+00:00,0,0,0,0.680347925,0.646777605,0.705713798,1,0.824075,0.992857988,0.400228464,0.398789998,1,1,0.80541511,0.85945272,0.7361496
2010-03-11 20:00:00+00:00,0,0,0,0.679190017,0.641940319,0.703333109,1,0.826506609,0.999024169,0.398608994,0.397176348,1,1,0.809383713,0.864329465,0.735473
2010-03-11 21:00:00+00:00,0,0,0,0.678032109,0.637103033,0.70095242,1,0.828938217,1,0.396989523,0.395562698,1,1,0.813352316,0.86920621,0.7346206
2010-03-11 22:00:00+00:00,0,0,0,0.676874202,0.632265746,0.698571732,1,0.831369826,1,0.395370053,0.393949048,1,1,0.817320919,0.874082954,0.7337353
2010-03-11 23:00:00+00:00,0,0,0,0.675716294,0.62742846,0.696191043,1,0.833801434,1,0.393750582,0.392335398,1,1,0.821289521,0.878959699,0.73285
2010-03-12 00:00:00+00:00,0,0,0,0.675088744,0.624354405,0.695229615,1,0.840276972,1,0.392542764,0.391131921,1,1,0.826220508,0.886139323,0.7333568
2010-03-12 01:00:00+00:00,0,0,0,0.674461195,0.621280349,0.694268186,1,0.846752511,1,0.391334946,0.389928444,1,1,0.831151494,0.893318946,0.7338636
2010-03-12 02:00:00+00:00,0,0,0,0.673833645,0.618206294,0.693306758,1,0.853228049,1,0.390127128,0.388724967,1,1,0.83608248,0.90049857,0.7343705
2010-03-12 03:00:00+00:00,0,0,0,0.673206096,0.615132239,0.69234533,1,0.859703587,1,0.38891931,0.38752149,1,1,0.841013466,0.907678194,0.7348773
2010-03-12 04:00:00+00:00,0,0,0,0.672578546,0.612058183,0.691383901,1,0.866179125,1,0.387711492,0.386318013,1,1,0.845944453,0.914857818,0.7353841
2010-03-12 05:00:00+00:00,0,0,0,0.671950996,0.608984128,0.690422473,1,0.872654663,1,0.386503674,0.385114536,1,1,0.850875439,0.922037442,0.7358909
2010-03-12 06:00:00+00:00,0,0,0,0.671323447,0.605910073,0.689461045,1,0.879130201,1,0.385295856,0.383911059,1,1,0.855806425,0.929217065,0.7363978
2010-03-12 07:00:00+00:00,0,0,0,0.670695897,0.602836017,0.688499616,1,0.885605739,1,0.384088038,0.382707582,1,1,0.860737412,0.936396689,0.7369046
2010-03-12 08:00:00+00:00,0,0,0,0.670068348,0.599761962,0.687538188,1,0.892081278,1,0.38288022,0.381504105,1,1,0.865668398,0.943576313,0.7374114
2010-03-12 09:00:00+00:00,0,0,0,0.669440798,0.596687907,0.68657676,1,0.898556816,1,0.381672402,0.380300628,1,1,0.870599384,0.950755937,0.7379182
2010-03-12 10:00:00+00:00,0,0,0,0.668813249,0.593613851,0.685615331,1,0.905032354,1,0.380464584,0.379097151,1,1,0.87553037,0.957935561,0.7384251
2010-03-12 11:00:00+00:00,0,0,0,0.668185699,0.590539796,0.684653903,1,0.911507892,1,0.379256766,0.377893674,1,1,0.880461357,0.965115184,0.7389319
2010-03-12 12:00:00+00:00,0,0,0,0.667558149,0.58746574,0.683692474,1,0.91798343,1,0.378048948,0.376690197,1,1,0.885392343,0.972294808,0.7394387
2010-03-12 13:00:00+00:00,0,0,0,0.6669306,0.584391685,0.682731046,1,0.924458968,1,0.37684113,0.37548672,1,1,0.890323329,0.979474432,0.7399456
2010-03-12 14:00:00+00:00,0,0,0,0.66630305,0.58131763,0.681769618,1,0.930934506,1,0.375633312,0.374283243,1,1,0.895254316,0.986654056,0.7404524
2010-03-12 15:00:00+00:00,0,0,0,0.665675501,0.578243574,0.680808189,1,0.937410045,1,0.374425494,0.373079766,1,1,0.900185302,0.99383368,0.7409592
2010-03-12 16:00:00+00:00,0,0,0,0.665047951,0.575169519,0.679846761,1,0.943885583,1,0.373217676,0.371876289,1,1,0.905116288,1,0.7414483
2010-03-12 17:00:00+00:00,0,0,0,0.664420402,0.572095464,0.678885333,1,0.950361121,1,0.372009858,0.370672812,1,1,0.910047274,1,0.7418291
2010-03-12 18:00:00+00:00,0,0,0,0.663792852,0.569021408,0.677923904,1,0.956836659,1,0.37080204,0.369469335,1,1,0.914978261,1,0.74221
2010-03-12 19:00:00+00:00,0,0,0,0.663165302,0.565947353,0.676962476,1,0.963312197,1,0.369594222,0.368265858,1,1,0.919909247,1,0.7425909
2010-03-12 20:00:00+00:00,0,0,0,0.662537753,0.562873298,0.676001048,1,0.969787735,1,0.368386404,0.367062381,1,1,0.924840233,1,0.7429717
2010-03-12 21:00:00+00:00,0,0,0,0.661910203,0.559799242,0.675039619,1,0.976263273,1,0.367178586,0.365858904,1,1,0.92977122,1,0.7433526
2010-03-12 22:00:00+00:00,0,0,0,0.661282654,0.556725187,0.674078191,1,0.982738812,1,0.365970768,0.364655427,1,1,0.934702206,1,0.7437335
2010-03-12 23:00:00+00:00,0,0,0,0.660655104,0.553651132,0.673116762,1,0.98921435,1,0.36476295,0.36345195,1,1,0.939633192,1,0.7441143
2010-03-13 00:00:00+00:00,0,0,0,0.660073438,0.551402248,0.672768681,1,0.996402444,1,0.363788324,0.362480828,1,1,0.943641487,1,0.7448345
2010-03-13 01:00:00+00:00,0,0,0,0.659491771,0.549153364,0.6724206,1,1,1,0.362813699,0.361509705,1,1,0.947649782,1,0.7449338
2010-03-13 02:00:00+00:00,0,0,0,0.658910105,0.546904481,0.672072518,1,1,1,0.361839073,0.360538582,1,1,0.951658076,1,0.744411
2010-03-13 03:00:00+00:00,0,0,0,0.658328439,0.544655597,0.671724437,1,1,1,0.360864448,0.35956746,1,1,0.955666371,1,0.7438882
2010-03-13 04:00:00+00:00,0,0,0,0.657746772,0.542406713,0.671376356,1,1,1,0.359889822,0.358596337,1,1,0.959674666,1,0.7433653
2010-03-13 05:00:00+00:00,0,0,0,0.657165106,0.54015783,0.671028274,1,1,1,0.358915196,0.357625214,1,1,0.963682961,1,0.7428425
2010-03-13 06:00:00+00:00,0,0,0,0.65658344,0.537908946,0.670680193,1,1,1,0.357940571,0.356654092,1,1,0.967691255,1,0.7423197
2010-03-13 07:00:00+00:00,0,0,0,0.656001774,0.535660062,0.670332112,1,1,1,0.356965945,0.355682969,1,1,0.97169955,1,0.7417968
2010-03-13 08:00:00+00:00,0,0,0,0.655420107,0.533411179,0.66998403,1,1,1,0.35599132,0.354711846,1,1,0.975707845,1,0.741274
2010-03-13 09:00:00+00:00,0,0,0,0.654838441,0.531162295,0.669635949,1,1,1,0.355016694,0.353740724,1,1,0.979716139,1,0.7407512
2010-03-13 10:00:00+00:00,0,0,0,0.654256775,0.528913411,0.669287867,1,1,1,0.354042068,0.352769601,1,1,0.983724434,1,0.7402283
2010-03-13 11:00:00+00:00,0,0,0,0.653675108,0.526664528,0.668939786,1,1,1,0.353067443,0.351798478,1,1,0.987732729,1,0.7397055
2010-03-13 12:00:00+00:00,0,0,0,0.653093442,0.524415644,0.668591705,1,1,1,0.352092817,0.350827356,1,1,0.991741024,1,0.7391827
2010-03-13 13:00:00+00:00,0,0,0,0.652511776,0.522166761,0.668243623,1,1,1,0.351118192,0.349856233,1,1,0.995749318,1,0.7386598
2010-03-13 14:00:00+00:00,0,0,0,0.651930109,0.519917877,0.667895542,1,1,1,0.350143566,0.34888511,1,1,0.999757613,1,0.738137
2010-03-13 15:00:00+00:00,0,0,0,0.651348443,0.517668993,0.667547461,1,1,1,0.34916894,0.347913987,1,1,1,1,0.7375103
2010-03-13 16:00:00+00:00,0,0,0,0.650766777,0.51542011,0.667199379,1,1,1,0.348194315,0.346942865,1,1,1,1,0.736877
2010-03-13 17:00:00+00:00,0,0,0,0.65018511,0.513171226,0.666851298,1,1,1,0.347219689,0.345971742,1,1,1,1,0.7362436
2010-03-13 18:00:00+00:00,0,0,0,0.649603444,0.510922342,0.666503217,1,1,1,0.346245064,0.345000619,1,1,1,1,0.7356103
2010-03-13 19:00:00+00:00,0,0,0,0.649021778,0.508673459,0.666155135,1,1,1,0.345270438,0.344029497,1,1,1,1,0.734977
2010-03-13 20:00:00+00:00,0,0,0,0.648440111,0.506424575,0.665807054,1,1,1,0.344295812,0.343058374,1,1,1,1,0.7343436
2010-03-13 21:00:00+00:00,0,0,0,0.647858445,0.504175691,0.665458972,1,1,1,0.343321187,0.342087251,1,1,1,1,0.7337103
2010-03-13 22:00:00+00:00,0,0,0,0.647276779,0.501926808,0.665110891,1,1,1,0.342346561,0.341116129,1,1,1,1,0.7330769
2010-03-13 23:00:00+00:00,0,0,0,0.646695112,0.499677924,0.66476281,1,1,1,0.341371936,0.340145006,1,1,1,1,0.7324436
2010-03-14 00:00:00+00:00,0,0,0,0.644741423,0.497834829,0.664236038,1,1,1,0.340530234,0.339306329,1,1,1,1,0.731535
2010-03-14 01:00:00+00:00,0,0,0,0.642787733,0.495991734,0.663709267,1,1,1,0.339688532,0.338467653,1,1,1,1,0.7306264
2010-03-14 02:00:00+00:00,0,0,0,0.640834043,0.49414864,0.663182495,1,1,1,0.338846831,0.337628977,1,1,1,1,0.7297178
2010-03-14 03:00:00+00:00,0,0,0,0.638880354,0.492305545,0.662655724,1,1,1,0.338005129,0.3367903,1,1,1,1,0.7288092
2010-03-14 04:00:00+00:00,0,0,0,0.636926664,0.49046245,0.662128953,1,1,1,0.337163427,0.335951624,1,1,1,1,0.7279006
2010-03-14 05:00:00+00:00,0,0,0,0.634972974,0.488619355,0.661602181,1,1,1,0.336321726,0.335112947,1,1,1,1,0.7269919
2010-03-14 06:00:00+00:00,0,0,0,0.633019285,0.48677626,0.66107541,1,1,1,0.335480024,0.334274271,1,1,1,1,0.7260833
2010-03-14 07:00:00+00:00,0,0,0,0.631065595,0.484933166,0.660548638,1,1,1,0.334638323,0.333435594,1,1,1,1,0.7251747
2010-03-14 08:00:00+00:00,0,0,0,0.629111905,0.483090071,0.660021867,1,1,1,0.333796621,0.332596918,1,1,1,1,0.7242661
2010-03-14 09:00:00+00:00,0,0,0,0.627158216,0.481246976,0.659495095,1,1,1,0.332954919,0.331758241,1,1,1,1,0.7233575
