,HR_P2HT_OTH,HR_STUR_BIO_CHP,HR_COMC_GAS_CHP
2016-02-24 16:00:00,1017.2146657197578,334.01111325602295,184.2748618644684
2016-02-24 17:00:00,1049.8945114807266,344.74181940046566,190.19502234415785
2016-02-24 18:00:00,1059.9163308474235,348.03256928476145,192.01053822459596
2016-02-24 19:00:00,1026.800753809642,337.1587870583928,186.01144227184398
2016-02-24 20:00:00,915.4714125839412,300.60284812632426,165.84342890436838
2016-02-24 21:00:00,699.5665649231403,229.70864953203883,126.73090200188643
2016-02-24 22:00:00,531.5921577117603,174.55281994960288,96.30127713628247
2016-02-24 23:00:00,386.9293738098714,127.05156075020275,70.09470007952363
2016-02-25 00:00:00,412.6375191418336,135.4930495838311,74.7518929902127
2016-02-25 01:00:00,425.0558605310017,139.57071791871934,77.0015539724947
2016-02-25 02:00:00,482.13665779349407,158.31368465101278,87.3421009436857
2016-02-25 03:00:00,626.7994416953828,205.8149438504129,113.54867800044453
2016-02-25 04:00:00,903.7066681099925,296.7397939143249,163.71217113168018
2016-02-25 05:00:00,1080.1778352192243,354.685607094316,195.68103772200348
2016-02-25 06:00:00,1043.3585423285326,342.5956781715771,189.01099024821994
2016-02-25 07:00:00,973.641538038466,319.7035050634325,176.3813145582157
2016-02-25 08:00:00,896.7349676809857,294.45057660351046,162.44920356267977
2016-02-25 09:00:00,836.16832020399,274.5630012158098,151.47717280698856
2016-02-25 10:00:00,779.7411198567172,256.0346486064052,141.25502904539135
2016-02-25 11:00:00,758.6081529312908,249.09545863299886,137.42665860185883
2016-02-25 12:00:00,756.865227824039,248.52315430529526,137.11091670960872
2016-02-25 13:00:00,759.697481123323,249.45314883781364,137.62399728451516
2016-02-25 14:00:00,793.4666550763241,260.54154518707116,143.74149644686094
2016-02-25 15:00:00,829.6323510517964,272.4168599869212,150.29314071105065
2016-02-25 16:00:00,871.8982849026493,286.29523993373385,157.94988159811572
2016-02-25 17:00:00,915.6892782223476,300.67438616728725,165.88289664089965
2016-02-25 18:00:00,943.793945576781,309.90279345150805,170.9742346534326
2016-02-25 19:00:00,913.510621838283,299.95900575765774,165.48821927558703
2016-02-25 20:00:00,822.6606506227896,270.12764267610675,149.03017314205022
2016-02-25 21:00:00,614.5989659446212,201.8088135564876,111.33848475469378
2016-02-25 22:00:00,445.09949926439594,146.15221768731092,80.63258573337092
2016-02-25 23:00:00,383.0077923185551,125.7638760128696,69.38428082196089
2016-02-26 00:00:00,406.5372812664527,133.4899844368684,73.64679636733732
2016-02-26 01:00:00,419.39135393243384,137.71072885368258,75.97539282268185
2016-02-26 02:00:00,475.38282300289376,156.09600538116126,86.11860111121652
2016-02-26 03:00:00,623.3135914808795,204.6703351950057,112.91719421594432
2016-02-26 04:00:00,908.717577793341,298.3851688564728,164.61992907189924
2016-02-26 05:00:00,1090.853251501141,358.19097110150057,197.6149568120353
2016-02-26 06:00:00,1055.1232868024817,346.45873238357655,191.14224802090817
2016-02-26 07:00:00,984.7526855971952,323.351945152543,178.3941691213101
2016-02-26 08:00:00,903.924533748399,296.81133195528787,163.75163886821144
2016-02-26 09:00:00,840.0899016953065,275.85068595314294,152.18759206455132
2016-02-26 10:00:00,783.444835709627,257.2507953027754,141.92598056642285
2016-02-26 11:00:00,759.26174984651,249.3100727558877,137.5450618114526
2016-02-26 12:00:00,757.9545560160713,248.88084451011,137.30825539226504
2016-02-26 13:00:00,758.8260185696972,249.16699667396182,137.4661263383901
2016-02-26 14:00:00,790.4165361386338,259.5400126135898,143.18894813542323
2016-02-26 15:00:00,825.2750382836672,270.9860991676622,149.5037859804254
2016-02-26 16:00:00,867.1052408577074,284.72140303254895,157.08159139442793
2016-02-26 17:00:00,909.5890403469668,298.67132102032457,164.7778000180243
2016-02-26 18:00:00,941.3974235543099,309.1158750009156,170.54008955158875
2016-02-26 19:00:00,911.9855623694378,299.4582394709171,165.21194511986818
2016-02-26 20:00:00,823.314247538009,270.3422567989956,149.148576351644
2016-02-26 21:00:00,612.8560408373696,201.23650922878397,111.02274286244368
2016-02-26 22:00:00,439.4349926658281,144.2922286222742,79.60642458355808
2016-02-26 23:00:00,376.4718231663614,123.61773478398106,68.20024872602299
2016-02-27 00:00:00,400.4370433910719,131.48691928990576,72.54169974446195
2016-02-27 01:00:00,411.98392222661425,135.27843546094223,74.63348978061892
2016-02-27 02:00:00,466.23246618982256,153.09140766071727,84.46095617690347
2016-02-27 03:00:00,605.6664747699563,198.87575387700653,109.72030755691198
2016-02-27 04:00:00,871.680419264243,286.2237018927709,157.91041386158446
2016-02-27 05:00:00,1042.2692141365005,342.2379879667624,188.81365156556365
2016-02-27 06:00:00,1006.1035181610283,330.36267316691226,182.2620073013739
2016-02-27 07:00:00,945.5368706840327,310.4750977792117,171.28997654568275
2016-02-27 08:00:00,868.412434688146,285.15063127832667,157.31839781361552
2016-02-27 09:00:00,808.9351154031827,265.62074609544084,146.54370574058066
2016-02-27 10:00:00,756.4294965472261,248.3800782233693,137.03198123654616
2016-02-27 11:00:00,735.0786639833931,241.36935020900006,133.1641430564824
2016-02-27 12:00:00,735.5143952602059,241.51242629092593,133.2430785295449
2016-02-27 13:00:00,739.2181111131158,242.7285729872961,133.91403005057637
2016-02-27 14:00:00,770.5907630436459,253.0300508859612,139.5973841110783
2016-02-27 15:00:00,805.0135339118665,264.3330613581076,145.8332864830179
2016-02-27 16:00:00,845.3186770170614,277.5675989362538,153.13481774130162
2016-02-27 17:00:00,883.2272980997853,290.0152180638074,160.00220389774142
2016-02-27 18:00:00,909.3711747085604,298.5997829793617,164.73833228149306
2016-02-27 19:00:00,879.5235822468754,288.7990713674372,159.33125237670995
2016-02-27 20:00:00,791.941595607479,260.0407789003305,143.4652222911421
2016-02-27 21:00:00,590.4158800815042,193.8680910095999,106.95756599972356
2016-02-27 22:00:00,429.4131732991309,141.00147873797837,77.79090870311997
2016-02-27 23:00:00,403.26929669035576,132.41691382242416,73.05478031936838
2016-02-28 00:00:00,430.28463585275676,141.28763090183017,77.94877964924501
2016-02-28 01:00:00,440.7421864962668,144.7214568680519,79.84323100274565
2016-02-28 02:00:00,496.9515212051333,163.1782714364935,90.02590702781158
2016-02-28 03:00:00,634.424739039609,208.31877528411619,114.93004877903873
2016-02-28 04:00:00,889.9811328903854,292.2328973336589,161.2257037302106
2016-02-28 05:00:00,1056.8662119097332,347.03103671128014,191.4579899131583
2016-02-28 06:00:00,1016.7789344429445,333.86803717409697,184.19592639140583
2016-02-28 07:00:00,968.1948970783044,317.9150540393587,175.39462114493412
2016-02-28 08:00:00,890.8525954440114,292.5190494975107,161.38357467633563
2016-02-28 09:00:00,833.771798181519,273.77608276521727,151.04302770514465
2016-02-28 10:00:00,784.9698951784721,257.75156158951603,142.20225472214167
2016-02-28 11:00:00,766.4513159139233,251.67082810766513,138.8474971169843
2016-02-28 12:00:00,770.155031766833,252.88697480403533,139.51844863801577
2016-02-28 13:00:00,779.0875229414978,255.82003448351634,141.13662583579756
2016-02-28 14:00:00,813.5102938097184,267.1230449556628,147.3725282077372
2016-02-28 15:00:00,850.3295867004099,279.2129738784016,154.04257568152067
2016-02-28 16:00:00,891.7240579976371,292.8052016613625,161.54144562246069
2016-02-28 17:00:00,923.7503068433867,303.32129368291646,167.3432028925564
2016-02-28 18:00:00,940.3080953622775,308.7581847961008,170.34275086893243
2016-02-28 19:00:00,906.5389214092764,297.6697884468433,164.22525170658662
2016-02-28 20:00:00,811.7673687024667,266.55074062795916,147.05678631548707
2016-02-28 21:00:00,608.0629967924274,199.66267232759904,110.15445265875589
2016-02-28 22:00:00,455.3391842694996,149.51450561256968,82.48756935034031
2016-02-28 23:00:00,424.83799489259536,139.4991798777564,76.96208623596344
2016-02-29 00:00:00,454.4677217158737,149.22835344871785,82.32969840421525
2016-02-29 01:00:00,463.40021289053857,152.1614131281989,83.94787560199704
2016-02-29 02:00:00,519.8274132378115,170.68976573760347,94.17001936359424
2016-02-29 03:00:00,655.7755716034419,215.3295032984855,118.79788695910253
2016-02-29 04:00:00,905.0138619404312,297.1690221601026,163.94897755086777
2016-02-29 05:00:00,1079.088507027192,354.32791688950124,195.48369903934713
2016-02-29 06:00:00,1035.2975137074939,339.94877065594784,187.55068399656318
2016-02-29 07:00:00,994.7745049638925,326.64269503683886,180.20968500174826
2016-02-29 08:00:00,916.77860641438,301.03207637210204,166.080235323556
2016-02-29 09:00:00,861.8764655359523,283.0044900494381,156.13436571767764
2016-02-29 10:00:00,815.688950193783,267.83842536529227,147.7672055730498
2016-02-29 11:00:00,798.6954303980792,262.258458170182,144.68872212361126
2016-02-29 12:00:00,803.0527431662083,263.6892189894411,145.47807685423655
2016-02-29 13:00:00,817.2140096626281,268.3391916520329,148.04347972876863
2016-02-29 14:00:00,853.3797056381004,280.214506451883,154.59512399295838
2016-02-29 15:00:00,891.7240579976371,292.8052016613625,161.54144562246069
2016-02-29 16:00:00,933.7721262100838,306.61204356721225,169.1587187729945
2016-02-29 17:00:00,964.4911812253945,316.6989073429885,174.72366962390265
2016-02-29 18:00:00,972.7700754848402,319.4173528995807,176.22344361209068
2016-02-29 19:00:00,935.5150513173353,307.18434789491585,169.4744606652446
2016-02-29 20:00:00,834.643260735145,274.0622349290691,151.2008986512697
2016-02-29 21:00:00,627.4530386106023,206.02955797330173,113.66708121003829
2016-02-29 22:00:00,479.740135771023,157.5267662004203,86.9079558418418
2016-02-29 23:00:00,357.7353782634059,117.46546326116719,64.80602338433434
2016-03-01 00:00:00,376.03609188954846,123.47465870205517,68.12131325296046
2016-03-01 01:00:00,386.0579112562456,126.76540858635094,69.93682913339858
2016-03-01 02:00:00,437.03847064335696,143.5053101716817,79.17227948171418
2016-03-01 03:00:00,569.7186444328906,187.07197711811946,103.20813102925354
2016-03-01 04:00:00,821.7891880691637,269.8414905122549,148.87230219592516
2016-03-01 05:00:00,978.4345820834079,321.27734196461745,177.2496047619035
2016-03-01 06:00:00,942.4867517463422,309.4735652057303,170.73742823424504
2016-03-01 07:00:00,884.5344919302241,290.44444630958515,160.239010316929
2016-03-01 08:00:00,812.4209656176861,266.76535475084796,147.17518952508084
2016-03-01 09:00:00,757.5188247392583,248.73776842818404,137.22931991920248
2016-03-01 10:00:00,712.2027719507149,233.8578559078901,129.02003072069974
2016-03-01 11:00:00,692.1591332173206,227.27635613929849,125.3889989598235
2016-03-01 12:00:00,683.0087764042494,224.27175841885452,123.73135402551046
2016-03-01 13:00:00,684.9695671499076,224.91560078752107,124.08656365429182
2016-03-01 14:00:00,718.3030098260957,235.86092105485272,130.1251273435751
2016-03-01 15:00:00,752.5079150559097,247.09239348603617,136.32156197898342
2016-03-01 16:00:00,793.4666550763241,260.54154518707116,143.74149644686094
2016-03-01 17:00:00,835.0789920119578,274.205311010995,151.2798341243322
2016-03-01 18:00:00,856.2119589373845,281.14450098440136,155.1082045678648
2016-03-01 19:00:00,828.543022859764,272.05916978210644,150.09580202839433
2016-03-01 20:00:00,747.2791397341549,245.37548050292534,135.37433630223313
2016-03-01 21:00:00,562.5290783654774,184.71122176634202,101.90569572372183
2016-03-01 22:00:00,409.3695345657367,134.4199789693868,74.15987694224374
2016-03-01 23:00:00,335.73094878435353,110.24012112390903,60.81978199467675
2016-03-02 00:00:00,361.22122847790916,118.61007191657441,65.43750716883456
2016-03-02 01:00:00,366.2321381612578,120.25544685872231,66.34526510905361
2016-03-02 02:00:00,421.78787595490485,138.49764730427506,76.40953792452575
2016-03-02 03:00:00,564.4898691111355,185.35506413500863,102.26090535250322
2016-03-02 04:00:00,829.4144854133899,272.34532194595823,150.2536729745194
2016-03-02 05:00:00,942.922483023155,309.61664128765625,170.81636370730757
2016-03-02 06:00:00,909.5890403469668,298.67132102032457,164.7778000180243
2016-03-02 07:00:00,838.5648422264611,275.34991966640223,151.91131790883244
2016-03-02 08:00:00,770.155031766833,252.88697480403533,139.51844863801577
2016-03-02 09:00:00,718.0851441876893,235.78938301388982,130.08565960704385
2016-03-02 10:00:00,671.6797632071135,220.551780288781,121.67903172588476
2016-03-02 11:00:00,651.2003931969064,213.8272044382635,117.969064491946
2016-03-02 12:00:00,648.5860055360288,212.9687479467081,117.49545165357085
2016-03-02 13:00:00,653.379049580971,214.54258484789307,118.36374185725866
2016-03-02 14:00:00,680.8301200201848,223.55637800922503,123.33667666019784
2016-03-02 15:00:00,715.2528908884053,234.85938848137138,129.5725790321374
2016-03-02 16:00:00,753.8151088863486,247.52162173181392,136.55836839817104
2016-03-02 17:00:00,796.734639652421,261.61461580151547,144.3335124948299
2016-03-02 18:00:00,827.6715603061381,271.7730176182546,149.93793108226927
2016-03-02 19:00:00,805.8849964654921,264.6192135219594,145.99115742914293
2016-03-02 20:00:00,728.5426948311992,239.22320898011148,131.9801109605445
2016-03-02 21:00:00,548.5856775074641,180.13278714471312,99.37976058572099
2016-03-02 22:00:00,390.19735838596836,128.12463136464703,70.68671612749257
2016-03-02 23:00:00,272.11418236966745,89.35101316272704,49.29520292754786
2016-03-03 00:00:00,286.49331450449375,94.07252386628187,51.90007353861124
2016-03-03 01:00:00,300.87244663932006,98.79403456983673,54.50494414967463
2016-03-03 02:00:00,346.84209634308297,113.88856121301957,62.832636557771174
2016-03-03 03:00:00,478.21507630217775,157.0259999136796,86.63168168612295
2016-03-03 04:00:00,746.1898115421224,245.01779029811058,135.1769976195768
2016-03-03 05:00:00,909.1533090701539,298.52824493839864,164.69886454496174
2016-03-03 06:00:00,888.6739390599469,291.80366908788125,160.98889731102304
2016-03-03 07:00:00,798.6954303980792,262.258458170182,144.68872212361126
2016-03-03 08:00:00,729.6320230232316,239.58089918492624,132.1774496432008
2016-03-03 09:00:00,670.1547037382682,220.05101400204035,121.40275757016592
2016-03-03 10:00:00,610.8952500917113,200.5926668601174,110.6675332336623
2016-03-03 11:00:00,583.226314014091,191.5073356578225,105.65513069419185
2016-03-03 12:00:00,576.9082105003038,189.43273246989688,104.51056633478522
2016-03-03 13:00:00,565.7970629415743,185.78429238078635,102.4977117716908
2016-03-03 14:00:00,590.6337457199106,193.93962905056287,106.9970337362548
2016-03-03 15:00:00,611.7667126453373,200.87881902396919,110.82540417978734
2016-03-03 16:00:00,647.0609460671835,212.46798165996742,117.219177497852
2016-03-03 17:00:00,699.3486992847338,229.63711149107593,126.6914342653552
2016-03-03 18:00:00,749.8935273950323,246.23393699448076,135.84794914060828
2016-03-03 19:00:00,733.3357388761414,240.79704588129644,132.84840116423229
2016-03-03 20:00:00,672.7690913991457,220.90947049359576,121.87637040854106
2016-03-03 21:00:00,496.2979242899139,162.96365731360467,89.90750381821782
2016-03-03 22:00:00,326.1448606944693,107.09244732153914,59.08320158730116
2016-03-03 23:00:00,394.99040243091036,129.698468265832,71.55500633118038
2016-03-04 00:00:00,420.916413401279,138.21149514042324,76.25166697840069
2016-03-04 01:00:00,431.3739640447891,141.64532110664496,78.14611833190135
2016-03-04 02:00:00,486.71183620002967,159.81598351123478,88.17092341084222
2016-03-04 03:00:00,622.0063976504408,204.24110694922797,112.68038779675673
2016-03-04 04:00:00,874.2948069251206,287.08215838432636,158.38402669995963
2016-03-04 05:00:00,1039.0012295604035,341.16491735231807,188.22163551759468
2016-03-04 06:00:00,999.5675490088345,328.21653193802376,181.07797520543602
2016-03-04 07:00:00,950.9835116441941,312.26354880328546,172.2766699589643
2016-03-04 08:00:00,874.9484038403398,287.2967725072152,158.50242990955343
2016-03-04 09:00:00,818.3033378546605,268.6968818568477,148.24081841142495
2016-03-04 10:00:00,770.155031766833,252.88697480403533,139.51844863801577
2016-03-04 11:00:00,751.4185868638775,246.7347032812214,136.12422329632713
2016-03-04 12:00:00,754.904437078381,247.87931193662868,136.75570708082734
2016-03-04 13:00:00,763.4011969762328,250.66929553418382,138.29494880554662
2016-03-04 14:00:00,796.9525052908275,261.6861538424784,144.37298023136117
2016-03-04 15:00:00,833.1182012662997,273.5614686423284,150.92462449555086
2016-03-04 16:00:00,873.641210009901,286.8675442614375,158.26562349036584
2016-03-04 17:00:00,905.885324494057,297.4551743239544,164.1068484969928
2016-03-04 18:00:00,923.0967099281673,303.1066795600276,167.2247996829626
2016-03-04 19:00:00,889.9811328903854,292.2328973336589,161.2257037302106
2016-03-04 20:00:00,797.3882365676404,261.82922992440433,144.4519157044237
2016-03-04 21:00:00,597.1697148721045,196.0857702794514,108.1810658321927
2016-03-04 22:00:00,445.97096181802175,146.43836985116272,80.79045667949597
2016-03-04 23:00:00,576.0367479466779,189.14658030604508,104.35269538866017
2016-03-05 00:00:00,609.5880562612726,200.1634386143397,110.43072681447472
2016-03-05 01:00:00,623.7493227576925,204.81341127693156,112.99612968900684
2016-03-05 02:00:00,690.1983424716625,226.63251377063193,125.03378933104214
2016-03-05 03:00:00,849.0223928699712,278.78374563262395,153.8057692623331
2016-03-05 04:00:00,1176.6923130332857,386.3769592409037,213.16524500535309
2016-03-05 05:00:00,1392.815026332493,457.3426958761521,252.31723964436628
2016-03-05 06:00:00,1334.427035239562,438.17050089808095,241.7398862539877
2016-03-05 07:00:00,1286.2787291517345,422.36059384526857,233.01751648057854
2016-03-05 08:00:00,1203.2719209188738,395.1046002383838,217.9803088621672
2016-03-05 09:00:00,1138.1300950353425,373.7147259904612,206.17945563931949
2016-03-05 10:00:00,1081.920760326476,355.25791142201956,195.99677961425354
2016-03-05 11:00:00,1059.044868293798,347.74641712090965,191.8526672784709
2016-03-05 12:00:00,1063.83791233874,349.3202540220946,192.72095748215872
2016-03-05 13:00:00,1079.524238304005,354.4709929714271,195.56263451240963
2016-03-05 14:00:00,1119.1757844939805,367.4909164266844,202.74576256109958
2016-03-05 15:00:00,1169.2848813274663,383.94466584816337,211.82334196329015
2016-03-05 16:00:00,1217.8689186921065,399.89764898290167,220.62464720976186
2016-03-05 17:00:00,1245.3199891313204,408.91144214423366,225.59758201270105
2016-03-05 18:00:00,1251.4202270067012,410.9145072911963,226.70267863557643
2016-03-05 19:00:00,1205.4505773029382,395.81998064801337,218.37498622747984
2016-03-05 20:00:00,1078.4349101119726,354.11330276661243,195.36529582975336
2016-03-05 21:00:00,819.3926660466929,269.0545720616625,148.4381570940813
2016-03-05 22:00:00,635.7319328700478,208.7480035298939,115.1668551982263
2016-03-05 23:00:00,749.6756617566258,246.16239895351782,135.808481404077
2016-03-06 00:00:00,784.5341639016594,257.60848550759016,142.12331924907915
2016-03-06 01:00:00,804.1420713582406,264.0469091942558,145.67541553689287
2016-03-06 02:00:00,872.1161505410558,286.36677797469684,157.98934933464702
2016-03-06 03:00:00,1032.9009916850227,339.16185220535544,187.11653889471933
2016-03-06 04:00:00,1425.9306033702749,468.2164781025208,258.3163355971183
2016-03-06 05:00:00,1683.8835192435226,552.9175186026561,305.0461356501341
2016-03-06 06:00:00,1611.1163960157653,529.0238129210301,291.8639116486921
2016-03-06 07:00:00,1568.6325965265055,515.0738949332545,284.1677030250958
2016-03-06 08:00:00,1495.8654732987482,491.18018925162835,270.9854790236538
2016-03-06 09:00:00,1428.327125392746,469.00339655311336,258.75048069896224
2016-03-06 10:00:00,1365.7996871700923,448.47197879674604,247.42324031448965
2016-03-06 11:00:00,1335.9520947084075,438.67126718482166,242.01616040970657
2016-03-06 12:00:00,1342.7059294990077,440.8889464546732,243.23966024217577
2016-03-06 13:00:00,1361.6602400403697,447.11275601845006,246.67335332039568
2016-03-06 14:00:00,1401.7475175071581,460.27575555563317,253.9354168421481
2016-03-06 15:00:00,1461.0069711537149,479.73410269755607,264.6706411786517
2016-03-06 16:00:00,1507.8480834111037,495.1147815045908,273.1562045328733
2016-03-06 17:00:00,1527.0202595908722,501.41012910933057,276.6293653476245
2016-03-06 18:00:00,1521.137887353898,499.47860200333093,275.5637364612804
2016-03-06 19:00:00,1464.7106870066248,480.95024939392624,265.3415926996832
2016-03-06 20:00:00,1315.2548590597935,431.87515329334116,238.26672543923655
2016-03-06 21:00:00,1016.7789344429445,333.86803717409697,184.19592639140583
2016-03-06 22:00:00,810.2423092336214,266.0499743412185,146.78051215976822
2016-03-06 23:00:00,756.6473621856326,248.45161626433233,137.07144897307748
2016-03-07 00:00:00,790.63440177704,259.6115506545528,143.22841587195452
2016-03-07 01:00:00,811.3316374256538,266.40766454603323,146.97785084242452
2016-03-07 02:00:00,874.2948069251206,287.08215838432636,158.38402669995963
2016-03-07 03:00:00,1031.593797854584,338.7326239595777,186.87973247553174
2016-03-07 04:00:00,1425.7127377318684,468.14494006155786,258.27686786058706
2016-03-07 05:00:00,1694.994666802252,556.5659586917666,307.0589902132285
2016-03-07 06:00:00,1621.1382153824622,532.3145628053257,293.67942752913024
2016-03-07 07:00:00,1578.6544158932027,518.3646448175502,285.98321890553393
2016-03-07 08:00:00,1508.06594904951,495.1863195455538,273.1956722694046
2016-03-07 09:00:00,1443.5777200811983,474.01105942052004,261.5132222561507
2016-03-07 10:00:00,1381.4860131353576,453.6227177460786,250.26491734474058
2016-03-07 11:00:00,1349.4597642896078,443.1066257245247,244.4631600746449
2016-03-07 12:00:00,1354.9064052497693,444.89507674859846,245.44985348792648
2016-03-07 13:00:00,1374.0785814295377,451.1904243533383,248.92301430267767
2016-03-07 14:00:00,1413.0765307042939,463.9957336857066,255.98773914177377
2016-03-07 15:00:00,1472.3359843508508,483.4540808276296,266.7229634782774
2016-03-07 16:00:00,1517.4341715009878,498.2624553069607,274.89278494024893
2016-03-07 17:00:00,1538.1314071496015,505.0585691984411,278.6422199107189
2016-03-07 18:00:00,1530.9418410821881,502.6978138466637,277.3397846051872
2016-03-07 19:00:00,1472.3359843508508,483.4540808276296,266.7229634782774
2016-03-07 20:00:00,1323.969484596052,434.73667493185934,239.84543490048713
2016-03-07 21:00:00,1026.1471568944226,336.94417293550384,185.89303906225012
2016-03-07 22:00:00,818.5212034930669,268.7684198978107,148.28028614795625
2016-03-07 23:00:00,718.7387411029088,236.00399713677868,130.20406281663765
2016-03-08 00:00:00,743.575423881245,244.15933380655517,134.70338478120163
2016-03-08 01:00:00,765.361987721891,251.3131379028504,138.650158434328
2016-03-08 02:00:00,829.4144854133899,272.34532194595823,150.2536729745194
2016-03-08 03:00:00,984.5348199587888,323.2804071115801,178.35470138477888
2016-03-08 04:00:00,1367.7604779157505,449.11582116541274,247.77844994327106
2016-03-08 05:00:00,1618.9595589983974,531.5991823956962,293.28475016381753
2016-03-08 06:00:00,1535.7348851271304,504.27165074784864,278.20807480887504
2016-03-08 07:00:00,1492.5974887226516,490.1071186371841,270.3934629756849
2016-03-08 08:00:00,1420.9196936869264,466.57110316037296,257.4085776568993
2016-03-08 09:00:00,1356.8671959954274,445.53891911726504,245.80506311670786
2016-03-08 10:00:00,1305.6687709699095,428.7274794909713,236.53014503186097
2016-03-08 11:00:00,1272.3353282937214,417.78215922363967,230.4915813425777
2016-03-08 12:00:00,1270.5924031864697,417.2098548959361,230.17583945032757
2016-03-08 13:00:00,1284.7536696828895,421.85982755852797,232.7412423248597
2016-03-08 14:00:00,1325.7124097033038,435.3089792595629,240.1611767927372
2016-03-08 15:00:00,1387.1505197339252,455.48270681111535,251.29107849455346
2016-03-08 16:00:00,1439.8740042282884,472.7949127241498,260.8422707351192
2016-03-08 17:00:00,1464.2749557298118,480.8071733120004,265.26265722662066
2016-03-08 18:00:00,1456.4317927471793,478.2318038373342,263.84181871149525
2016-03-08 19:00:00,1400.876054953532,459.9896033917813,253.777545896023
2016-03-08 20:00:00,1264.7100309494954,415.2783277899364,229.1102105639835
2016-03-08 21:00:00,981.0489697442854,322.13579845617284,177.72321760027864
2016-03-08 22:00:00,779.5232542183107,255.96311056544226,141.2155613088601
2016-03-08 23:00:00,630.7210231866991,207.102628587746,114.25909725800724
2016-03-09 00:00:00,671.8976288455199,220.623318329744,121.71849946241603
2016-03-09 01:00:00,674.2941508679911,221.41023678033645,122.15264456425993
2016-03-09 02:00:00,747.7148710109677,245.51855658485127,135.45327177529566
2016-03-09 03:00:00,924.1860381201996,303.4643697648424,167.42213836561893
2016-03-09 04:00:00,1284.971535321296,421.93136559949085,232.78071006139095
2016-03-09 05:00:00,1462.7498962609666,480.3064070252598,264.98638307090187
2016-03-09 06:00:00,1382.5753413273897,453.98040795089344,250.46225602739693
2016-03-09 07:00:00,1329.198259917807,436.4535879149701,240.7926605772374
2016-03-09 08:00:00,1255.1239428596111,412.1306539875664,227.37363015660787
2016-03-09 09:00:00,1191.071445168112,391.0984699444586,215.7701156164165
2016-03-09 10:00:00,1142.705273441878,375.2170248506832,207.00827810647598
2016-03-09 11:00:00,1118.522187578761,367.27630230379555,202.6273593515058
2016-03-09 12:00:00,1122.4437690700775,368.5639870411287,203.33777860906855
2016-03-09 13:00:00,1146.6268549331944,376.50470958801634,207.71869736403875
2016-03-09 14:00:00,1186.7141323999826,389.6677091251995,214.9807608857912
2016-03-09 15:00:00,1244.0127953008816,408.48221389845594,225.36077559351347
2016-03-09 16:00:00,1302.182920755406,427.5828708355641,235.89866124736076
2016-03-09 17:00:00,1332.6841101323103,437.5981965703773,241.4241443617376
2016-03-09 18:00:00,1335.0806321547814,438.3851150209698,241.85828946358149
2016-03-09 19:00:00,1291.2896388350832,424.0059687874165,233.9252744207976
2016-03-09 20:00:00,1157.738002491924,380.1531496771269,209.7315519271332
2016-03-09 21:00:00,892.3776549128567,293.0198157842514,161.6598488320545
2016-03-09 22:00:00,698.6951023695143,229.422497368187,126.57303105576139
2016-03-09 23:00:00,504.7946841877657,165.75364091115975,91.44674554293705
2016-03-10 00:00:00,541.6139770784573,177.84356983389864,98.11679301672056
2016-03-10 01:00:00,552.7251246371868,181.49200992300922,100.129647579815
2016-03-10 02:00:00,621.7885320120344,204.16956890826498,112.64092006022545
2016-03-10 03:00:00,784.9698951784721,257.75156158951603,142.20225472214167
2016-03-10 04:00:00,1083.445819795321,355.7586777087603,196.2730537699724
2016-03-10 05:00:00,1281.0499538299796,420.6436808621578,232.07029080382824
2016-03-10 06:00:00,1227.6728724203972,403.11686082623453,222.40069535366874
2016-03-10 07:00:00,1171.4635377115305,384.6600462577929,212.21801932860276
2016-03-10 08:00:00,1084.5351479873536,356.116367913575,196.47039245262872
2016-03-10 09:00:00,1020.4826502958547,335.08418387046714,184.8668779124373
2016-03-10 10:00:00,964.2733155869881,316.62736930202556,174.6842018873714
2016-03-10 11:00:00,947.9333927065036,311.26201622980415,171.72412164752663
2016-03-10 12:00:00,949.4584521753488,311.7627825165448,172.00039580324548
2016-03-10 13:00:00,964.7090468638011,316.7704453839514,174.7631373604339
2016-03-10 14:00:00,1006.9749807146541,330.6488253307641,182.41987824749899
2016-03-10 15:00:00,1057.9555401017656,347.38872691609487,191.65532859581458
2016-03-10 16:00:00,1108.5003682120641,363.98555241949975,200.81184347106768
2016-03-10 17:00:00,1146.6268549331944,376.50470958801634,207.71869736403875
2016-03-10 18:00:00,1156.2129430230784,379.6523833903862,209.45527777141433
2016-03-10 19:00:00,1112.8576809801932,365.41631323875885,201.60119820169297
2016-03-10 20:00:00,991.5065203877955,325.56962442239455,179.61766895377932
2016-03-10 21:00:00,746.4076771805289,245.08932833907357,135.2164653561081
2016-03-10 22:00:00,569.2829131560777,186.92890103619357,103.12919555619101
2016-03-10 23:00:00,447.93175256368,147.0822122198293,81.14566630827734
2016-03-11 00:00:00,478.86867321739714,157.2406140365685,86.75008489571674
2016-03-11 01:00:00,488.8904925840943,160.53136392086427,88.56560077615485
2016-03-11 02:00:00,550.1107369763093,180.6335534314538,99.65603474143985
2016-03-11 03:00:00,694.5556552397917,228.06327458989094,125.82314406166739
2016-03-11 04:00:00,958.8266746268265,314.8389182779518,173.6975084740898
2016-03-11 05:00:00,1134.2085135440261,372.42704125312815,205.46903638175678
2016-03-11 06:00:00,1087.585266925044,357.11790048705643,197.02294076406642
2016-03-11 07:00:00,1044.4478705205652,342.9533683763919,189.2083289308763
