,WTON,WTOF,PHOT,HROR
2030-01-01 00:00:00,0.0957,0.0957,0.0,0.11322836800000001
2030-01-01 01:00:00,0.09490000000000001,0.09490000000000001,0.0,0.113231013
2030-01-01 02:00:00,0.0846,0.0846,0.0,0.113233658
2030-01-01 03:00:00,0.0809,0.0809,0.0,0.113236302
2030-01-01 04:00:00,0.0751,0.0751,0.0,0.11323894699999999
2030-01-01 05:00:00,0.0672,0.0672,0.0,0.11324159199999999
2030-01-01 06:00:00,0.0597,0.0597,0.001,0.113244237
2030-01-01 07:00:00,0.05179999999999999,0.05179999999999999,0.0587,0.113246882
2030-01-01 08:00:00,0.0424,0.0424,0.1144,0.11324952699999999
2030-01-01 09:00:00,0.0436,0.0436,0.1438,0.113252171
2030-01-01 10:00:00,0.0468,0.0468,0.1499,0.113254816
2030-01-01 11:00:00,0.0526,0.0526,0.1314,0.11325746099999999
2030-01-01 12:00:00,0.0546,0.0546,0.094,0.113260106
2030-01-01 13:00:00,0.0414,0.0414,0.0412,0.113262751
2030-01-01 14:00:00,0.022,0.022,0.0024,0.11326539599999999
2030-01-01 15:00:00,0.0157,0.0157,0.0,0.11326804
2030-01-01 16:00:00,0.0216,0.0216,0.0,0.113270685
2030-01-01 17:00:00,0.0394,0.0394,0.0,0.11327333
2030-01-01 18:00:00,0.0596,0.0596,0.0,0.113275975
2030-01-01 19:00:00,0.0786,0.0786,0.0,0.11327862
2030-01-01 20:00:00,0.0962,0.0962,0.0,0.113281265
2030-01-01 21:00:00,0.0986,0.0986,0.0,0.113283909
2030-01-01 22:00:00,0.0953,0.0953,0.0,0.113286554
2030-01-01 23:00:00,0.107,0.107,0.0,0.11328919900000001
2030-01-02 00:00:00,0.1122,0.1122,0.0,0.113291844
2030-01-02 01:00:00,0.1161,0.1161,0.0,0.11330004
2030-01-02 02:00:00,0.1236,0.1236,0.0,0.11330823599999999
2030-01-02 03:00:00,0.1224,0.1224,0.0,0.113316432
2030-01-02 04:00:00,0.1326,0.1326,0.0,0.11332462800000001
2030-01-02 05:00:00,0.1439,0.1439,0.0,0.113332824
2030-01-02 06:00:00,0.1631,0.1631,0.0,0.11334102
2030-01-02 07:00:00,0.1982,0.1982,0.0174,0.113349216
2030-01-02 08:00:00,0.2401,0.2401,0.0711,0.11335741199999999
2030-01-02 09:00:00,0.2627,0.2627,0.1511,0.113365608
2030-01-02 10:00:00,0.2646,0.2646,0.2488,0.11337380400000001
2030-01-02 11:00:00,0.2501,0.2501,0.2811,0.113382
2030-01-02 12:00:00,0.2243,0.2243,0.207,0.113390197
2030-01-02 13:00:00,0.1994,0.1994,0.0961,0.11339839300000001
2030-01-02 14:00:00,0.23530000000000004,0.23530000000000004,0.0142,0.113406589
2030-01-02 15:00:00,0.2939,0.2939,0.0,0.113414785
2030-01-02 16:00:00,0.2878,0.2878,0.0,0.11342298099999999
2030-01-02 17:00:00,0.23310000000000003,0.23310000000000003,0.0,0.113431177
2030-01-02 18:00:00,0.1429,0.1429,0.0,0.11343937300000001
2030-01-02 19:00:00,0.0534,0.0534,0.0,0.113447569
2030-01-02 20:00:00,0.0247,0.0247,0.0,0.113455765
2030-01-02 21:00:00,0.0186,0.0186,0.0,0.113463961
2030-01-02 22:00:00,0.0138,0.0138,0.0,0.11347215699999999
2030-01-02 23:00:00,0.0086,0.0086,0.0,0.113480353
2030-01-03 00:00:00,0.0337,0.0337,0.0,0.11348854900000001
2030-01-03 01:00:00,0.1261,0.1261,0.0,0.113507877
2030-01-03 02:00:00,0.2057,0.2057,0.0,0.113527204
2030-01-03 03:00:00,0.2062,0.2062,0.0,0.11354653199999999
2030-01-03 04:00:00,0.1882,0.1882,0.0,0.11356586
2030-01-03 05:00:00,0.163,0.163,0.0,0.11358518699999999
2030-01-03 06:00:00,0.1218,0.1218,0.0002,0.113604515
2030-01-03 07:00:00,0.0959,0.0959,0.0213,0.11362384199999999
2030-01-03 08:00:00,0.0843,0.0843,0.0639,0.11364317
2030-01-03 09:00:00,0.0729,0.0729,0.1502,0.11366249699999999
2030-01-03 10:00:00,0.0804,0.0804,0.2388,0.113681825
2030-01-03 11:00:00,0.072,0.072,0.291,0.11370115300000001
2030-01-03 12:00:00,0.0484,0.0484,0.2399,0.11372048
2030-01-03 13:00:00,0.046,0.046,0.1339,0.11373980800000001
2030-01-03 14:00:00,0.0583,0.0583,0.0234,0.113759135
2030-01-03 15:00:00,0.0791,0.0791,0.0,0.11377846300000001
2030-01-03 16:00:00,0.1571,0.1571,0.0,0.113797791
2030-01-03 17:00:00,0.3064,0.3064,0.0,0.11381711800000001
2030-01-03 18:00:00,0.39769999999999994,0.39769999999999994,0.0,0.113836446
2030-01-03 19:00:00,0.4169,0.4169,0.0,0.11385577300000001
2030-01-03 20:00:00,0.4255,0.4255,0.0,0.11387510099999999
2030-01-03 21:00:00,0.4186,0.4186,0.0,0.113894428
2030-01-03 22:00:00,0.3856,0.3856,0.0,0.11391375599999999
2030-01-03 23:00:00,0.3387,0.3387,0.0,0.113933084
2030-01-04 00:00:00,0.2834,0.2834,0.0,0.11395241099999999
2030-01-04 01:00:00,0.2082,0.2082,0.0,0.113979281
2030-01-04 02:00:00,0.1542,0.1542,0.0,0.114006151
2030-01-04 03:00:00,0.1185,0.1185,0.0,0.11403302
2030-01-04 04:00:00,0.0883,0.0883,0.0,0.11405989
2030-01-04 05:00:00,0.0811,0.0811,0.0,0.11408676
2030-01-04 06:00:00,0.0702,0.0702,0.0,0.11411362900000001
2030-01-04 07:00:00,0.068,0.068,0.0061,0.114140499
2030-01-04 08:00:00,0.0632,0.0632,0.0256,0.114167369
2030-01-04 09:00:00,0.0565,0.0565,0.0453,0.114194239
2030-01-04 10:00:00,0.0747,0.0747,0.046,0.114221108
2030-01-04 11:00:00,0.1162,0.1162,0.0306,0.11424797800000001
2030-01-04 12:00:00,0.1401,0.1401,0.021,0.11427484800000001
2030-01-04 13:00:00,0.1759,0.1759,0.0127,0.114301717
2030-01-04 14:00:00,0.21449999999999997,0.21449999999999997,0.001,0.114328587
2030-01-04 15:00:00,0.2621,0.2621,0.0,0.114355457
2030-01-04 16:00:00,0.2995,0.2995,0.0,0.11438232599999999
2030-01-04 17:00:00,0.3217,0.3217,0.0,0.11440919599999999
2030-01-04 18:00:00,0.3356,0.3356,0.0,0.114436066
2030-01-04 19:00:00,0.3406,0.3406,0.0,0.114462936
2030-01-04 20:00:00,0.287,0.287,0.0,0.114489805
2030-01-04 21:00:00,0.2662,0.2662,0.0,0.114516675
2030-01-04 22:00:00,0.2341,0.2341,0.0,0.114543545
2030-01-04 23:00:00,0.22029999999999997,0.22029999999999997,0.0,0.11457041400000001
2030-01-05 00:00:00,0.2107,0.2107,0.0,0.11459728400000001
2030-01-05 01:00:00,0.2601,0.2601,0.0,0.11463599699999999
2030-01-05 02:00:00,0.2764,0.2764,0.0,0.114674711
2030-01-05 03:00:00,0.2968,0.2968,0.0,0.11471342400000001
2030-01-05 04:00:00,0.3392,0.3392,0.0,0.11475213699999999
2030-01-05 05:00:00,0.3615,0.3615,0.0,0.114790851
