,HE Ujmani,HDAM
2015-02-23 01:00:00+00:00,0.766170849,0.766170849
2015-02-23 02:00:00+00:00,0.769072782,0.769072782
2015-02-23 03:00:00+00:00,0.771974714,0.771974714
2015-02-23 04:00:00+00:00,0.774876647,0.774876647
2015-02-23 05:00:00+00:00,0.77777858,0.77777858
2015-02-23 06:00:00+00:00,0.780680512,0.780680512
2015-02-23 07:00:00+00:00,0.783582445,0.783582445
2015-02-23 08:00:00+00:00,0.786484377,0.786484377
2015-02-23 09:00:00+00:00,0.78938631,0.78938631
2015-02-23 10:00:00+00:00,0.792288243,0.792288243
2015-02-23 11:00:00+00:00,0.795190175,0.795190175
2015-02-23 12:00:00+00:00,0.798092108,0.798092108
2015-02-23 13:00:00+00:00,0.800994041,0.800994041
2015-02-23 14:00:00+00:00,0.803895973,0.803895973
2015-02-23 15:00:00+00:00,0.806797906,0.806797906
2015-02-23 16:00:00+00:00,0.809699838,0.809699838
2015-02-23 17:00:00+00:00,0.812601771,0.812601771
2015-02-23 18:00:00+00:00,0.815503704,0.815503704
2015-02-23 19:00:00+00:00,0.818405636,0.818405636
2015-02-23 20:00:00+00:00,0.821307569,0.821307569
2015-02-23 21:00:00+00:00,0.824209502,0.824209502
2015-02-23 22:00:00+00:00,0.827111434,0.827111434
2015-02-23 23:00:00+00:00,0.830013367,0.830013367
2015-02-24 00:00:00+00:00,0.833084233,0.833084233
2015-02-24 01:00:00+00:00,0.836155099,0.836155099
2015-02-24 02:00:00+00:00,0.839225966,0.839225966
2015-02-24 03:00:00+00:00,0.842296832,0.842296832
2015-02-24 04:00:00+00:00,0.845367698,0.845367698
2015-02-24 05:00:00+00:00,0.848438564,0.848438564
2015-02-24 06:00:00+00:00,0.851509431,0.851509431
2015-02-24 07:00:00+00:00,0.854580297,0.854580297
2015-02-24 08:00:00+00:00,0.857651163,0.857651163
2015-02-24 09:00:00+00:00,0.860722029,0.860722029
2015-02-24 10:00:00+00:00,0.863792896,0.863792896
2015-02-24 11:00:00+00:00,0.866863762,0.866863762
2015-02-24 12:00:00+00:00,0.869934628,0.869934628
2015-02-24 13:00:00+00:00,0.873005494,0.873005494
2015-02-24 14:00:00+00:00,0.876076361,0.876076361
2015-02-24 15:00:00+00:00,0.879147227,0.879147227
2015-02-24 16:00:00+00:00,0.882218093,0.882218093
2015-02-24 17:00:00+00:00,0.885288959,0.885288959
2015-02-24 18:00:00+00:00,0.888359826,0.888359826
2015-02-24 19:00:00+00:00,0.891430692,0.891430692
2015-02-24 20:00:00+00:00,0.894501558,0.894501558
2015-02-24 21:00:00+00:00,0.897572424,0.897572424
2015-02-24 22:00:00+00:00,0.90064329,0.90064329
2015-02-24 23:00:00+00:00,0.903714157,0.903714157
2015-02-25 00:00:00+00:00,0.904768261,0.904768261
2015-02-25 01:00:00+00:00,0.905822366,0.905822366
2015-02-25 02:00:00+00:00,0.90687647,0.90687647
2015-02-25 03:00:00+00:00,0.907930575,0.907930575
2015-02-25 04:00:00+00:00,0.908984679,0.908984679
2015-02-25 05:00:00+00:00,0.910038784,0.910038784
2015-02-25 06:00:00+00:00,0.911092888,0.911092888
2015-02-25 07:00:00+00:00,0.912146993,0.912146993
2015-02-25 08:00:00+00:00,0.913201097,0.913201097
2015-02-25 09:00:00+00:00,0.914255202,0.914255202
2015-02-25 10:00:00+00:00,0.915309306,0.915309306
2015-02-25 11:00:00+00:00,0.916363411,0.916363411
2015-02-25 12:00:00+00:00,0.917417515,0.917417515
2015-02-25 13:00:00+00:00,0.91847162,0.91847162
2015-02-25 14:00:00+00:00,0.919525724,0.919525724
2015-02-25 15:00:00+00:00,0.920579829,0.920579829
2015-02-25 16:00:00+00:00,0.921633933,0.921633933
2015-02-25 17:00:00+00:00,0.922688038,0.922688038
2015-02-25 18:00:00+00:00,0.923742142,0.923742142
2015-02-25 19:00:00+00:00,0.924796247,0.924796247
2015-02-25 20:00:00+00:00,0.925850351,0.925850351
2015-02-25 21:00:00+00:00,0.926904456,0.926904456
2015-02-25 22:00:00+00:00,0.92795856,0.92795856
2015-02-25 23:00:00+00:00,0.929012665,0.929012665
2015-02-26 00:00:00+00:00,0.928713138,0.928713138
2015-02-26 01:00:00+00:00,0.92841361,0.92841361
2015-02-26 02:00:00+00:00,0.928114083,0.928114083
2015-02-26 03:00:00+00:00,0.927814556,0.927814556
2015-02-26 04:00:00+00:00,0.927515029,0.927515029
2015-02-26 05:00:00+00:00,0.927215502,0.927215502
2015-02-26 06:00:00+00:00,0.926915975,0.926915975
2015-02-26 07:00:00+00:00,0.926616448,0.926616448
2015-02-26 08:00:00+00:00,0.92631692,0.92631692
2015-02-26 09:00:00+00:00,0.926017393,0.926017393
2015-02-26 10:00:00+00:00,0.925717866,0.925717866
2015-02-26 11:00:00+00:00,0.925418339,0.925418339
2015-02-26 12:00:00+00:00,0.925118812,0.925118812
2015-02-26 13:00:00+00:00,0.924819285,0.924819285
2015-02-26 14:00:00+00:00,0.924519758,0.924519758
2015-02-26 15:00:00+00:00,0.924220231,0.924220231
2015-02-26 16:00:00+00:00,0.923920703,0.923920703
2015-02-26 17:00:00+00:00,0.923621176,0.923621176
2015-02-26 18:00:00+00:00,0.923321649,0.923321649
2015-02-26 19:00:00+00:00,0.923022122,0.923022122
2015-02-26 20:00:00+00:00,0.922722595,0.922722595
2015-02-26 21:00:00+00:00,0.922423068,0.922423068
2015-02-26 22:00:00+00:00,0.922123541,0.922123541
2015-02-26 23:00:00+00:00,0.921824014,0.921824014
2015-02-27 00:00:00+00:00,0.920168348,0.920168348
2015-02-27 01:00:00+00:00,0.918512683,0.918512683
2015-02-27 02:00:00+00:00,0.916857018,0.916857018
2015-02-27 03:00:00+00:00,0.915201353,0.915201353
2015-02-27 04:00:00+00:00,0.913545688,0.913545688
2015-02-27 05:00:00+00:00,0.911890023,0.911890023
2015-02-27 06:00:00+00:00,0.910234357,0.910234357
2015-02-27 07:00:00+00:00,0.908578692,0.908578692
2015-02-27 08:00:00+00:00,0.906923027,0.906923027
2015-02-27 09:00:00+00:00,0.905267362,0.905267362
2015-02-27 10:00:00+00:00,0.903611697,0.903611697
2015-02-27 11:00:00+00:00,0.901956032,0.901956032
2015-02-27 12:00:00+00:00,0.900300367,0.900300367
2015-02-27 13:00:00+00:00,0.898644701,0.898644701
2015-02-27 14:00:00+00:00,0.896989036,0.896989036
2015-02-27 15:00:00+00:00,0.895333371,0.895333371
2015-02-27 16:00:00+00:00,0.893677706,0.893677706
2015-02-27 17:00:00+00:00,0.892022041,0.892022041
2015-02-27 18:00:00+00:00,0.890366376,0.890366376
2015-02-27 19:00:00+00:00,0.88871071,0.88871071
2015-02-27 20:00:00+00:00,0.887055045,0.887055045
2015-02-27 21:00:00+00:00,0.88539938,0.88539938
2015-02-27 22:00:00+00:00,0.883743715,0.883743715
2015-02-27 23:00:00+00:00,0.88208805,0.88208805
2015-02-28 00:00:00+00:00,0.880829318,0.880829318
2015-02-28 01:00:00+00:00,0.879570585,0.879570585
2015-02-28 02:00:00+00:00,0.878311853,0.878311853
2015-02-28 03:00:00+00:00,0.877053121,0.877053121
2015-02-28 04:00:00+00:00,0.875794389,0.875794389
2015-02-28 05:00:00+00:00,0.874535656,0.874535656
2015-02-28 06:00:00+00:00,0.873276924,0.873276924
2015-02-28 07:00:00+00:00,0.872018192,0.872018192
2015-02-28 08:00:00+00:00,0.870759459,0.870759459
2015-02-28 09:00:00+00:00,0.869500727,0.869500727
2015-02-28 10:00:00+00:00,0.868241995,0.868241995
2015-02-28 11:00:00+00:00,0.866983263,0.866983263
2015-02-28 12:00:00+00:00,0.86572453,0.86572453
2015-02-28 13:00:00+00:00,0.864465798,0.864465798
2015-02-28 14:00:00+00:00,0.863207066,0.863207066
2015-02-28 15:00:00+00:00,0.861948334,0.861948334
2015-02-28 16:00:00+00:00,0.860689601,0.860689601
2015-02-28 17:00:00+00:00,0.859430869,0.859430869
2015-02-28 18:00:00+00:00,0.858172137,0.858172137
2015-02-28 19:00:00+00:00,0.856913404,0.856913404
2015-02-28 20:00:00+00:00,0.855654672,0.855654672
2015-02-28 21:00:00+00:00,0.85439594,0.85439594
2015-02-28 22:00:00+00:00,0.853137208,0.853137208
2015-02-28 23:00:00+00:00,0.851878475,0.851878475
2015-03-01 00:00:00+00:00,0.857769111,0.857769111
2015-03-01 01:00:00+00:00,0.863659747,0.863659747
2015-03-01 02:00:00+00:00,0.869550382,0.869550382
2015-03-01 03:00:00+00:00,0.875441018,0.875441018
2015-03-01 04:00:00+00:00,0.881331653,0.881331653
2015-03-01 05:00:00+00:00,0.887222289,0.887222289
2015-03-01 06:00:00+00:00,0.893112925,0.893112925
2015-03-01 07:00:00+00:00,0.89900356,0.89900356
2015-03-01 08:00:00+00:00,0.904894196,0.904894196
2015-03-01 09:00:00+00:00,0.910784832,0.910784832
2015-03-01 10:00:00+00:00,0.916675467,0.916675467
2015-03-01 11:00:00+00:00,0.922566103,0.922566103
2015-03-01 12:00:00+00:00,0.928456738,0.928456738
2015-03-01 13:00:00+00:00,0.934347374,0.934347374
2015-03-01 14:00:00+00:00,0.94023801,0.94023801
2015-03-01 15:00:00+00:00,0.946128645,0.946128645
2015-03-01 16:00:00+00:00,0.952019281,0.952019281
2015-03-01 17:00:00+00:00,0.957909917,0.957909917
2015-03-01 18:00:00+00:00,0.963800552,0.963800552
2015-03-01 19:00:00+00:00,0.969691188,0.969691188
2015-03-01 20:00:00+00:00,0.975581823,0.975581823
2015-03-01 21:00:00+00:00,0.981472459,0.981472459
2015-03-01 22:00:00+00:00,0.987363095,0.987363095
2015-03-01 23:00:00+00:00,0.99325373,0.99325373
2015-03-02 00:00:00+00:00,0.998921721,0.998921721
2015-03-02 01:00:00+00:00,1.004589711,1.004589711
2015-03-02 02:00:00+00:00,1.010257701,1.010257701
2015-03-02 03:00:00+00:00,1.015925691,1.015925691
2015-03-02 04:00:00+00:00,1.021593682,1.021593682
2015-03-02 05:00:00+00:00,1.027261672,1.027261672
2015-03-02 06:00:00+00:00,1.032929662,1.032929662
2015-03-02 07:00:00+00:00,1.038597652,1.038597652
2015-03-02 08:00:00+00:00,1.044265642,1.044265642
2015-03-02 09:00:00+00:00,1.049933633,1.049933633
2015-03-02 10:00:00+00:00,1.055601623,1.055601623
2015-03-02 11:00:00+00:00,1.061269613,1.061269613
2015-03-02 12:00:00+00:00,1.066937603,1.066937603
2015-03-02 13:00:00+00:00,1.072605594,1.072605594
2015-03-02 14:00:00+00:00,1.078273584,1.078273584
2015-03-02 15:00:00+00:00,1.083941574,1.083941574
2015-03-02 16:00:00+00:00,1.089609564,1.089609564
2015-03-02 17:00:00+00:00,1.095277554,1.095277554
2015-03-02 18:00:00+00:00,1.100945545,1.100945545
2015-03-02 19:00:00+00:00,1.106613535,1.106613535
2015-03-02 20:00:00+00:00,1.112281525,1.112281525
2015-03-02 21:00:00+00:00,1.117949515,1.117949515
2015-03-02 22:00:00+00:00,1.123617506,1.123617506
2015-03-02 23:00:00+00:00,1.129285496,1.129285496
2015-03-03 00:00:00+00:00,1.132955757,1.132955757
2015-03-03 01:00:00+00:00,1.136626019,1.136626019
2015-03-03 02:00:00+00:00,1.140296281,1.140296281
2015-03-03 03:00:00+00:00,1.143966542,1.143966542
2015-03-03 04:00:00+00:00,1.147636804,1.147636804
2015-03-03 05:00:00+00:00,1.151307065,1.151307065
2015-03-03 06:00:00+00:00,1.154977327,1.154977327
2015-03-03 07:00:00+00:00,1.158647589,1.158647589
2015-03-03 08:00:00+00:00,1.16231785,1.16231785
2015-03-03 09:00:00+00:00,1.165988112,1.165988112
2015-03-03 10:00:00+00:00,1.169658373,1.169658373
2015-03-03 11:00:00+00:00,1.173328635,1.173328635
2015-03-03 12:00:00+00:00,1.176998896,1.176998896
2015-03-03 13:00:00+00:00,1.180669158,1.180669158
2015-03-03 14:00:00+00:00,1.18433942,1.18433942
2015-03-03 15:00:00+00:00,1.188009681,1.188009681
2015-03-03 16:00:00+00:00,1.191679943,1.191679943
2015-03-03 17:00:00+00:00,1.195350204,1.195350204
2015-03-03 18:00:00+00:00,1.199020466,1.199020466
2015-03-03 19:00:00+00:00,1.202690727,1.202690727
2015-03-03 20:00:00+00:00,1.206360989,1.206360989
2015-03-03 21:00:00+00:00,1.210031251,1.210031251
2015-03-03 22:00:00+00:00,1.213701512,1.213701512
2015-03-03 23:00:00+00:00,1.217371774,1.217371774
2015-03-04 00:00:00+00:00,1.221919072,1.221919072
2015-03-04 01:00:00+00:00,1.22646637,1.22646637
2015-03-04 02:00:00+00:00,1.231013669,1.231013669
2015-03-04 03:00:00+00:00,1.235560967,1.235560967
2015-03-04 04:00:00+00:00,1.240108265,1.240108265
2015-03-04 05:00:00+00:00,1.244655564,1.244655564
2015-03-04 06:00:00+00:00,1.249202862,1.249202862
2015-03-04 07:00:00+00:00,1.25375016,1.25375016
2015-03-04 08:00:00+00:00,1.258297459,1.258297459
2015-03-04 09:00:00+00:00,1.262844757,1.262844757
2015-03-04 10:00:00+00:00,1.267392055,1.267392055
2015-03-04 11:00:00+00:00,1.271939354,1.271939354
2015-03-04 12:00:00+00:00,1.276486652,1.276486652
2015-03-04 13:00:00+00:00,1.28103395,1.28103395
2015-03-04 14:00:00+00:00,1.285581248,1.285581248
2015-03-04 15:00:00+00:00,1.290128547,1.290128547
2015-03-04 16:00:00+00:00,1.294675845,1.294675845
2015-03-04 17:00:00+00:00,1.299223143,1.299223143
2015-03-04 18:00:00+00:00,1.303770442,1.303770442
2015-03-04 19:00:00+00:00,1.30831774,1.30831774
2015-03-04 20:00:00+00:00,1.312865038,1.312865038
2015-03-04 21:00:00+00:00,1.317412337,1.317412337
2015-03-04 22:00:00+00:00,1.321959635,1.321959635
2015-03-04 23:00:00+00:00,1.326506933,1.326506933
2015-03-05 00:00:00+00:00,1.325412326,1.325412326
2015-03-05 01:00:00+00:00,1.324317719,1.324317719
2015-03-05 02:00:00+00:00,1.323223111,1.323223111
2015-03-05 03:00:00+00:00,1.322128504,1.322128504
2015-03-05 04:00:00+00:00,1.321033897,1.321033897
2015-03-05 05:00:00+00:00,1.319939289,1.319939289
2015-03-05 06:00:00+00:00,1.318844682,1.318844682
2015-03-05 07:00:00+00:00,1.317750075,1.317750075
2015-03-05 08:00:00+00:00,1.316655467,1.316655467
2015-03-05 09:00:00+00:00,1.31556086,1.31556086
2015-03-05 10:00:00+00:00,1.314466253,1.314466253
2015-03-05 11:00:00+00:00,1.313371645,1.313371645
2015-03-05 12:00:00+00:00,1.312277038,1.312277038
2015-03-05 13:00:00+00:00,1.311182431,1.311182431
2015-03-05 14:00:00+00:00,1.310087823,1.310087823
2015-03-05 15:00:00+00:00,1.308993216,1.308993216
2015-03-05 16:00:00+00:00,1.307898609,1.307898609
2015-03-05 17:00:00+00:00,1.306804001,1.306804001
2015-03-05 18:00:00+00:00,1.305709394,1.305709394
2015-03-05 19:00:00+00:00,1.304614787,1.304614787
2015-03-05 20:00:00+00:00,1.303520179,1.303520179
2015-03-05 21:00:00+00:00,1.302425572,1.302425572
2015-03-05 22:00:00+00:00,1.301330965,1.301330965
2015-03-05 23:00:00+00:00,1.300236357,1.300236357
2015-03-06 00:00:00+00:00,1.295515989,1.295515989
2015-03-06 01:00:00+00:00,1.29079562,1.29079562
2015-03-06 02:00:00+00:00,1.286075251,1.286075251
2015-03-06 03:00:00+00:00,1.281354882,1.281354882
2015-03-06 04:00:00+00:00,1.276634514,1.276634514
2015-03-06 05:00:00+00:00,1.271914145,1.271914145
2015-03-06 06:00:00+00:00,1.267193776,1.267193776
2015-03-06 07:00:00+00:00,1.262473407,1.262473407
2015-03-06 08:00:00+00:00,1.257753039,1.257753039
2015-03-06 09:00:00+00:00,1.25303267,1.25303267
2015-03-06 10:00:00+00:00,1.248312301,1.248312301
2015-03-06 11:00:00+00:00,1.243591932,1.243591932
2015-03-06 12:00:00+00:00,1.238871564,1.238871564
2015-03-06 13:00:00+00:00,1.234151195,1.234151195
2015-03-06 14:00:00+00:00,1.229430826,1.229430826
2015-03-06 15:00:00+00:00,1.224710457,1.224710457
2015-03-06 16:00:00+00:00,1.219990088,1.219990088
2015-03-06 17:00:00+00:00,1.21526972,1.21526972
2015-03-06 18:00:00+00:00,1.210549351,1.210549351
2015-03-06 19:00:00+00:00,1.205828982,1.205828982
2015-03-06 20:00:00+00:00,1.201108613,1.201108613
2015-03-06 21:00:00+00:00,1.196388245,1.196388245
2015-03-06 22:00:00+00:00,1.191667876,1.191667876
2015-03-06 23:00:00+00:00,1.186947507,1.186947507
2015-03-07 00:00:00+00:00,1.181555135,1.181555135
2015-03-07 01:00:00+00:00,1.176162763,1.176162763
2015-03-07 02:00:00+00:00,1.170770391,1.170770391
2015-03-07 03:00:00+00:00,1.165378019,1.165378019
2015-03-07 04:00:00+00:00,1.159985647,1.159985647
2015-03-07 05:00:00+00:00,1.154593275,1.154593275
2015-03-07 06:00:00+00:00,1.149200903,1.149200903
2015-03-07 07:00:00+00:00,1.143808531,1.143808531
2015-03-07 08:00:00+00:00,1.138416159,1.138416159
2015-03-07 09:00:00+00:00,1.133023787,1.133023787
2015-03-07 10:00:00+00:00,1.127631415,1.127631415
2015-03-07 11:00:00+00:00,1.122239043,1.122239043
2015-03-07 12:00:00+00:00,1.116846671,1.116846671
2015-03-07 13:00:00+00:00,1.111454299,1.111454299
2015-03-07 14:00:00+00:00,1.106061926,1.106061926
2015-03-07 15:00:00+00:00,1.100669554,1.100669554
2015-03-07 16:00:00+00:00,1.095277182,1.095277182
2015-03-07 17:00:00+00:00,1.08988481,1.08988481
2015-03-07 18:00:00+00:00,1.084492438,1.084492438
2015-03-07 19:00:00+00:00,1.079100066,1.079100066
2015-03-07 20:00:00+00:00,1.073707694,1.073707694
2015-03-07 21:00:00+00:00,1.068315322,1.068315322
2015-03-07 22:00:00+00:00,1.06292295,1.06292295
2015-03-07 23:00:00+00:00,1.057530578,1.057530578
2015-03-08 00:00:00+00:00,1.052425814,1.052425814
2015-03-08 01:00:00+00:00,1.047321049,1.047321049
2015-03-08 02:00:00+00:00,1.042216285,1.042216285
2015-03-08 03:00:00+00:00,1.03711152,1.03711152
2015-03-08 04:00:00+00:00,1.032006756,1.032006756
2015-03-08 05:00:00+00:00,1.026901991,1.026901991
2015-03-08 06:00:00+00:00,1.021797227,1.021797227
2015-03-08 07:00:00+00:00,1.016692462,1.016692462
2015-03-08 08:00:00+00:00,1.011587698,1.011587698
2015-03-08 09:00:00+00:00,1.006482933,1.006482933
2015-03-08 10:00:00+00:00,1.001378169,1.001378169
2015-03-08 11:00:00+00:00,0.996273404,0.996273404
2015-03-08 12:00:00+00:00,0.99116864,0.99116864
2015-03-08 13:00:00+00:00,0.986063875,0.986063875
2015-03-08 14:00:00+00:00,0.980959111,0.980959111
2015-03-08 15:00:00+00:00,0.975854346,0.975854346
2015-03-08 16:00:00+00:00,0.970749582,0.970749582
2015-03-08 17:00:00+00:00,0.965644817,0.965644817
2015-03-08 18:00:00+00:00,0.960540053,0.960540053
2015-03-08 19:00:00+00:00,0.955435288,0.955435288
2015-03-08 20:00:00+00:00,0.950330524,0.950330524
2015-03-08 21:00:00+00:00,0.945225759,0.945225759
2015-03-08 22:00:00+00:00,0.940120995,0.940120995
2015-03-08 23:00:00+00:00,0.93501623,0.93501623
2015-03-09 00:00:00+00:00,0.931062022,0.931062022
2015-03-09 01:00:00+00:00,0.927107815,0.927107815
2015-03-09 02:00:00+00:00,0.923153607,0.923153607
2015-03-09 03:00:00+00:00,0.919199399,0.919199399
2015-03-09 04:00:00+00:00,0.915245192,0.915245192
2015-03-09 05:00:00+00:00,0.911290984,0.911290984
2015-03-09 06:00:00+00:00,0.907336776,0.907336776
2015-03-09 07:00:00+00:00,0.903382568,0.903382568
2015-03-09 08:00:00+00:00,0.899428361,0.899428361
2015-03-09 09:00:00+00:00,0.895474153,0.895474153
2015-03-09 10:00:00+00:00,0.891519945,0.891519945
2015-03-09 11:00:00+00:00,0.887565738,0.887565738
2015-03-09 12:00:00+00:00,0.88361153,0.88361153
2015-03-09 13:00:00+00:00,0.879657322,0.879657322
2015-03-09 14:00:00+00:00,0.875703114,0.875703114
2015-03-09 15:00:00+00:00,0.871748907,0.871748907
2015-03-09 16:00:00+00:00,0.867794699,0.867794699
2015-03-09 17:00:00+00:00,0.863840491,0.863840491
2015-03-09 18:00:00+00:00,0.859886284,0.859886284
2015-03-09 19:00:00+00:00,0.855932076,0.855932076
2015-03-09 20:00:00+00:00,0.851977868,0.851977868
2015-03-09 21:00:00+00:00,0.84802366,0.84802366
2015-03-09 22:00:00+00:00,0.844069453,0.844069453
2015-03-09 23:00:00+00:00,0.840115245,0.840115245
2015-03-10 00:00:00+00:00,0.836640808,0.836640808
2015-03-10 01:00:00+00:00,0.833166371,0.833166371
2015-03-10 02:00:00+00:00,0.829691933,0.829691933
2015-03-10 03:00:00+00:00,0.826217496,0.826217496
2015-03-10 04:00:00+00:00,0.822743059,0.822743059
2015-03-10 05:00:00+00:00,0.819268622,0.819268622
2015-03-10 06:00:00+00:00,0.815794185,0.815794185
2015-03-10 07:00:00+00:00,0.812319747,0.812319747
2015-03-10 08:00:00+00:00,0.80884531,0.80884531
2015-03-10 09:00:00+00:00,0.805370873,0.805370873
2015-03-10 10:00:00+00:00,0.801896436,0.801896436
2015-03-10 11:00:00+00:00,0.798421999,0.798421999
2015-03-10 12:00:00+00:00,0.794947561,0.794947561
2015-03-10 13:00:00+00:00,0.791473124,0.791473124
2015-03-10 14:00:00+00:00,0.787998687,0.787998687
2015-03-10 15:00:00+00:00,0.78452425,0.78452425
2015-03-10 16:00:00+00:00,0.781049813,0.781049813
2015-03-10 17:00:00+00:00,0.777575375,0.777575375
2015-03-10 18:00:00+00:00,0.774100938,0.774100938
2015-03-10 19:00:00+00:00,0.770626501,0.770626501
2015-03-10 20:00:00+00:00,0.767152064,0.767152064
2015-03-10 21:00:00+00:00,0.763677627,0.763677627
2015-03-10 22:00:00+00:00,0.76020319,0.76020319
2015-03-10 23:00:00+00:00,0.756728752,0.756728752
2015-03-11 00:00:00+00:00,0.755529153,0.755529153
2015-03-11 01:00:00+00:00,0.754329553,0.754329553
2015-03-11 02:00:00+00:00,0.753129954,0.753129954
2015-03-11 03:00:00+00:00,0.751930355,0.751930355
2015-03-11 04:00:00+00:00,0.750730755,0.750730755
2015-03-11 05:00:00+00:00,0.749531156,0.749531156
2015-03-11 06:00:00+00:00,0.748331556,0.748331556
2015-03-11 07:00:00+00:00,0.747131957,0.747131957
2015-03-11 08:00:00+00:00,0.745932357,0.745932357
2015-03-11 09:00:00+00:00,0.744732758,0.744732758
2015-03-11 10:00:00+00:00,0.743533158,0.743533158
2015-03-11 11:00:00+00:00,0.742333559,0.742333559
2015-03-11 12:00:00+00:00,0.74113396,0.74113396
2015-03-11 13:00:00+00:00,0.73993436,0.73993436
2015-03-11 14:00:00+00:00,0.738734761,0.738734761
2015-03-11 15:00:00+00:00,0.737535161,0.737535161
2015-03-11 16:00:00+00:00,0.736335562,0.736335562
2015-03-11 17:00:00+00:00,0.735135962,0.735135962
2015-03-11 18:00:00+00:00,0.733936363,0.733936363
2015-03-11 19:00:00+00:00,0.732736764,0.732736764
2015-03-11 20:00:00+00:00,0.731537164,0.731537164
2015-03-11 21:00:00+00:00,0.730337565,0.730337565
2015-03-11 22:00:00+00:00,0.729137965,0.729137965
2015-03-11 23:00:00+00:00,0.727938366,0.727938366
2015-03-12 00:00:00+00:00,0.727540691,0.727540691
2015-03-12 01:00:00+00:00,0.727143017,0.727143017
2015-03-12 02:00:00+00:00,0.726745342,0.726745342
2015-03-12 03:00:00+00:00,0.726347668,0.726347668
2015-03-12 04:00:00+00:00,0.725949994,0.725949994
2015-03-12 05:00:00+00:00,0.725552319,0.725552319
2015-03-12 06:00:00+00:00,0.725154645,0.725154645
2015-03-12 07:00:00+00:00,0.72475697,0.72475697
2015-03-12 08:00:00+00:00,0.724359296,0.724359296
2015-03-12 09:00:00+00:00,0.723961621,0.723961621
2015-03-12 10:00:00+00:00,0.723563947,0.723563947
2015-03-12 11:00:00+00:00,0.723166272,0.723166272
2015-03-12 12:00:00+00:00,0.722768598,0.722768598
2015-03-12 13:00:00+00:00,0.722370923,0.722370923
2015-03-12 14:00:00+00:00,0.721973249,0.721973249
2015-03-12 15:00:00+00:00,0.721575574,0.721575574
2015-03-12 16:00:00+00:00,0.7211779,0.7211779
2015-03-12 17:00:00+00:00,0.720780226,0.720780226
2015-03-12 18:00:00+00:00,0.720382551,0.720382551
2015-03-12 19:00:00+00:00,0.719984877,0.719984877
2015-03-12 20:00:00+00:00,0.719587202,0.719587202
2015-03-12 21:00:00+00:00,0.719189528,0.719189528
2015-03-12 22:00:00+00:00,0.718791853,0.718791853
2015-03-12 23:00:00+00:00,0.718394179,0.718394179
2015-03-13 00:00:00+00:00,0.71710354,0.71710354
2015-03-13 01:00:00+00:00,0.715812902,0.715812902
2015-03-13 02:00:00+00:00,0.714522263,0.714522263
2015-03-13 03:00:00+00:00,0.713231625,0.713231625
2015-03-13 04:00:00+00:00,0.711940987,0.711940987
2015-03-13 05:00:00+00:00,0.710650348,0.710650348
2015-03-13 06:00:00+00:00,0.70935971,0.70935971
2015-03-13 07:00:00+00:00,0.708069071,0.708069071
2015-03-13 08:00:00+00:00,0.706778433,0.706778433
2015-03-13 09:00:00+00:00,0.705487795,0.705487795
2015-03-13 10:00:00+00:00,0.704197156,0.704197156
2015-03-13 11:00:00+00:00,0.702906518,0.702906518
2015-03-13 12:00:00+00:00,0.701615879,0.701615879
2015-03-13 13:00:00+00:00,0.700325241,0.700325241
2015-03-13 14:00:00+00:00,0.699034602,0.699034602
2015-03-13 15:00:00+00:00,0.697743964,0.697743964
2015-03-13 16:00:00+00:00,0.696453326,0.696453326
2015-03-13 17:00:00+00:00,0.695162687,0.695162687
2015-03-13 18:00:00+00:00,0.693872049,0.693872049
2015-03-13 19:00:00+00:00,0.69258141,0.69258141
2015-03-13 20:00:00+00:00,0.691290772,0.691290772
2015-03-13 21:00:00+00:00,0.690000133,0.690000133
2015-03-13 22:00:00+00:00,0.688709495,0.688709495
2015-03-13 23:00:00+00:00,0.687418857,0.687418857
2015-03-14 00:00:00+00:00,0.685468137,0.685468137
2015-03-14 01:00:00+00:00,0.683517418,0.683517418
2015-03-14 02:00:00+00:00,0.681566698,0.681566698
2015-03-14 03:00:00+00:00,0.679615978,0.679615978
2015-03-14 04:00:00+00:00,0.677665259,0.677665259
2015-03-14 05:00:00+00:00,0.675714539,0.675714539
2015-03-14 06:00:00+00:00,0.67376382,0.67376382
2015-03-14 07:00:00+00:00,0.6718131,0.6718131
2015-03-14 08:00:00+00:00,0.669862381,0.669862381
2015-03-14 09:00:00+00:00,0.667911661,0.667911661
2015-03-14 10:00:00+00:00,0.665960942,0.665960942
2015-03-14 11:00:00+00:00,0.664010222,0.664010222
2015-03-14 12:00:00+00:00,0.662059503,0.662059503
2015-03-14 13:00:00+00:00,0.660108783,0.660108783
2015-03-14 14:00:00+00:00,0.658158064,0.658158064
2015-03-14 15:00:00+00:00,0.656207344,0.656207344
2015-03-14 16:00:00+00:00,0.654256625,0.654256625
2015-03-14 17:00:00+00:00,0.652305905,0.652305905
2015-03-14 18:00:00+00:00,0.650355186,0.650355186
2015-03-14 19:00:00+00:00,0.648404466,0.648404466
2015-03-14 20:00:00+00:00,0.646453746,0.646453746
2015-03-14 21:00:00+00:00,0.644503027,0.644503027
2015-03-14 22:00:00+00:00,0.642552307,0.642552307
2015-03-14 23:00:00+00:00,0.640601588,0.640601588
2015-03-15 00:00:00+00:00,0.638747796,0.638747796
2015-03-15 01:00:00+00:00,0.636894004,0.636894004
2015-03-15 02:00:00+00:00,0.635040212,0.635040212
