,HE Ujmani,HDAM
2010-06-20 15:00:00+00:00,0.169828069,0.169828069
2010-06-20 16:00:00+00:00,0.171189693,0.171189693
2010-06-20 17:00:00+00:00,0.172551316,0.172551316
2010-06-20 18:00:00+00:00,0.17391294,0.17391294
2010-06-20 19:00:00+00:00,0.175274564,0.175274564
2010-06-20 20:00:00+00:00,0.176636187,0.176636187
2010-06-20 21:00:00+00:00,0.177997811,0.177997811
2010-06-20 22:00:00+00:00,0.179359435,0.179359435
2010-06-20 23:00:00+00:00,0.180721058,0.180721058
2010-06-21 00:00:00+00:00,0.181171433,0.181171433
2010-06-21 01:00:00+00:00,0.181621808,0.181621808
2010-06-21 02:00:00+00:00,0.182072182,0.182072182
2010-06-21 03:00:00+00:00,0.182522557,0.182522557
2010-06-21 04:00:00+00:00,0.182972932,0.182972932
2010-06-21 05:00:00+00:00,0.183423306,0.183423306
2010-06-21 06:00:00+00:00,0.183873681,0.183873681
2010-06-21 07:00:00+00:00,0.184324055,0.184324055
2010-06-21 08:00:00+00:00,0.18477443,0.18477443
2010-06-21 09:00:00+00:00,0.185224805,0.185224805
2010-06-21 10:00:00+00:00,0.185675179,0.185675179
2010-06-21 11:00:00+00:00,0.186125554,0.186125554
2010-06-21 12:00:00+00:00,0.186575929,0.186575929
2010-06-21 13:00:00+00:00,0.187026303,0.187026303
2010-06-21 14:00:00+00:00,0.187476678,0.187476678
2010-06-21 15:00:00+00:00,0.187927053,0.187927053
2010-06-21 16:00:00+00:00,0.188377427,0.188377427
2010-06-21 17:00:00+00:00,0.188827802,0.188827802
2010-06-21 18:00:00+00:00,0.189278177,0.189278177
2010-06-21 19:00:00+00:00,0.189728551,0.189728551
2010-06-21 20:00:00+00:00,0.190178926,0.190178926
2010-06-21 21:00:00+00:00,0.1906293,0.1906293
2010-06-21 22:00:00+00:00,0.191079675,0.191079675
2010-06-21 23:00:00+00:00,0.19153005,0.19153005
2010-06-22 00:00:00+00:00,0.191472881,0.191472881
2010-06-22 01:00:00+00:00,0.191415712,0.191415712
2010-06-22 02:00:00+00:00,0.191358543,0.191358543
2010-06-22 03:00:00+00:00,0.191301374,0.191301374
2010-06-22 04:00:00+00:00,0.191244204,0.191244204
2010-06-22 05:00:00+00:00,0.191187035,0.191187035
2010-06-22 06:00:00+00:00,0.191129866,0.191129866
2010-06-22 07:00:00+00:00,0.191072697,0.191072697
2010-06-22 08:00:00+00:00,0.191015528,0.191015528
2010-06-22 09:00:00+00:00,0.190958359,0.190958359
2010-06-22 10:00:00+00:00,0.19090119,0.19090119
2010-06-22 11:00:00+00:00,0.190844021,0.190844021
2010-06-22 12:00:00+00:00,0.190786852,0.190786852
2010-06-22 13:00:00+00:00,0.190729683,0.190729683
2010-06-22 14:00:00+00:00,0.190672514,0.190672514
2010-06-22 15:00:00+00:00,0.190615345,0.190615345
2010-06-22 16:00:00+00:00,0.190558176,0.190558176
2010-06-22 17:00:00+00:00,0.190501007,0.190501007
2010-06-22 18:00:00+00:00,0.190443838,0.190443838
2010-06-22 19:00:00+00:00,0.190386669,0.190386669
2010-06-22 20:00:00+00:00,0.190329499,0.190329499
