,HE Jablanica,HE Dubrovnik,HE Trebinje 1,HE Trebinje 2,HE Rama,HE Visegrad,HE Bocac,RHE Capljina
2015-01-04 04:00:00+00:00,0.5380288,0.86316099,0.874564087,0.562592214,0.845917349,0.440450038,0.645814843,0.1
2015-01-04 05:00:00+00:00,0.539216296,0.863253657,0.874489944,0.561877245,0.845897742,0.450684214,0.654155546,0.1
2015-01-04 06:00:00+00:00,0.538226397,0.863347746,0.874459732,0.561162276,0.846467608,0.443030802,0.662499861,0.1
2015-01-04 07:00:00+00:00,0.539413893,0.863272836,0.874384826,0.560447308,0.846445864,0.437940032,0.670847789,0.1
2015-01-04 08:00:00+00:00,0.538423994,0.863199348,0.874520502,0.559732339,0.846423052,0.441415116,0.654929947,0.1
2015-01-04 09:00:00+00:00,0.537434095,0.863127283,0.874444833,0.559017371,0.846399171,0.440792225,0.663285099,0.1
2015-01-04 10:00:00+00:00,0.536444196,0.863056641,0.874368783,0.558302402,0.846601524,0.433141939,0.671643863,0.1
2015-01-04 11:00:00+00:00,0.535454297,0.862987422,0.874292351,0.557587434,0.846575506,0.435453637,0.655736858,0.1
2015-01-04 12:00:00+00:00,0.536641793,0.86309005,0.874426501,0.558481172,0.84713896,0.445693283,0.664102847,0.1
2015-01-04 13:00:00+00:00,0.537829289,0.863046344,0.874349306,0.557766204,0.847110805,0.438045341,0.648203066,0.1
2015-01-04 14:00:00+00:00,0.539016785,0.863151818,0.874482693,0.558659942,0.847672122,0.44828655,0.656576279,0.1
2015-01-04 15:00:00+00:00,0.538026886,0.863088292,0.874404735,0.557944974,0.84764183,0.447210908,0.664953105,0.1
2015-01-04 16:00:00+00:00,0.537036987,0.863043135,0.874326396,0.557230005,0.847610469,0.439565309,0.673333543,0.1
2015-01-04 17:00:00+00:00,0.538224483,0.863152879,0.874458638,0.558123744,0.84816858,0.449808863,0.681717593,0.1
2015-01-04 18:00:00+00:00,0.539411979,0.863264045,0.874590499,0.559017482,0.848725623,0.460053197,0.690105255,0.1
2015-01-04 19:00:00+00:00,0.53842208,0.86320621,0.874511016,0.558302514,0.848772264,0.452409943,0.674227148,0.1
2015-01-04 20:00:00+00:00,0.537432181,0.863149799,0.874431151,0.557587545,0.848736628,0.444767471,0.673317194,0.1
2015-01-04 21:00:00+00:00,0.536442282,0.863265234,0.874350904,0.556872577,0.848699924,0.43712578,0.664208716,0.1
2015-01-04 22:00:00+00:00,0.537629778,0.863382093,0.874481239,0.557766315,0.849252693,0.44737324,0.672610827,0.1
2015-01-04 23:00:00+00:00,0.538817274,0.863329951,0.874611193,0.557051347,0.849213852,0.439733112,0.656747169,0.1
2015-01-05 00:00:00+00:00,0.54000477,0.863449671,0.874742166,0.557945085,0.849763314,0.449982135,0.665156505,0.1
2015-01-05 01:00:00+00:00,0.539014871,0.863538078,0.874663194,0.557230117,0.850310537,0.46023194,0.673569453,0.1
2015-01-05 02:00:00+00:00,0.540202367,0.863490251,0.874720271,0.556515148,0.850855521,0.452594156,0.681986014,0.1
2015-01-05 03:00:00+00:00,0.541389863,0.863443863,0.874759209,0.55580018,0.850807725,0.462845523,0.666136804,0.1
2015-01-05 04:00:00+00:00,0.542577359,0.863569336,0.874683295,0.555085211,0.851307698,0.455209302,0.674560589,0.1
2015-01-05 05:00:00+00:00,0.543764856,0.863696248,0.874819362,0.55597895,0.851845966,0.465462232,0.682987987,0.1
2015-01-05 06:00:00+00:00,0.544224231,0.863824599,0.874956449,0.555263981,0.851791455,0.457827574,0.691418996,0.1
2015-01-05 07:00:00+00:00,0.545411728,0.863954388,0.875094554,0.55615772,0.852325246,0.468082067,0.699853618,0.1
2015-01-05 08:00:00+00:00,0.544421828,0.863915191,0.875022716,0.555442751,0.852266257,0.461470787,0.708291852,0.1
2015-01-05 09:00:00+00:00,0.543431929,0.863877434,0.874951896,0.554727782,0.852205029,0.453838473,0.692464316,0.1
2015-01-05 10:00:00+00:00,0.54244203,0.863841114,0.874882096,0.554012814,0.852141563,0.44620694,0.676640393,0.1
2015-01-05 11:00:00+00:00,0.541452131,0.863806233,0.874813315,0.553297845,0.852075858,0.438576189,0.681829638,0.1
2015-01-05 12:00:00+00:00,0.540462232,0.86377279,0.874745552,0.552582877,0.852007914,0.430946219,0.688510401,0.1
2015-01-05 13:00:00+00:00,0.539472333,0.863844545,0.874678809,0.551867908,0.851937732,0.423317031,0.672697314,0.1
2015-01-05 14:00:00+00:00,0.540659829,0.863984403,0.874824047,0.552761647,0.852455852,0.433576994,0.681157222,0.1
2015-01-05 15:00:00+00:00,0.53966993,0.863955276,0.874759342,0.552046678,0.852381192,0.425949368,0.687679291,0.1
2015-01-05 16:00:00+00:00,0.538680031,0.863927587,0.874695655,0.55133171,0.852304294,0.418322524,0.671877041,0.1
2015-01-05 17:00:00+00:00,0.537690132,0.863901336,0.874632988,0.550616741,0.852225157,0.410696461,0.656078403,0.1
2015-01-05 18:00:00+00:00,0.536700233,0.863876524,0.874571339,0.549901773,0.852143781,0.40307118,0.640283378,0.1
2015-01-05 19:00:00+00:00,0.535710333,0.863853151,0.87451071,0.549186804,0.852060167,0.39544668,0.624491965,0.1
2015-01-05 20:00:00+00:00,0.53689783,0.864001639,0.874662062,0.550080543,0.852564855,0.405711331,0.632973546,0.1
2015-01-05 21:00:00+00:00,0.53590793,0.863981142,0.874603471,0.549365574,0.852476764,0.398088394,0.62880859,0.1
2015-01-05 22:00:00+00:00,0.537095427,0.864132508,0.874756861,0.550259313,0.852976974,0.408354608,0.637297395,0.1
2015-01-05 23:00:00+00:00,0.536105528,0.864114888,0.874700308,0.549544344,0.852884405,0.400733234,0.645789813,0.1
2015-01-06 00:00:00+00:00,0.537293024,0.864266539,0.874855288,0.550438083,0.85338035,0.411001011,0.654285843,0.1
2015-01-06 01:00:00+00:00,0.53848052,0.864417037,0.87501084,0.551331821,0.853874266,0.421269569,0.662785486,0.1
2015-01-06 02:00:00+00:00,0.539668016,0.864566382,0.875166963,0.55222556,0.854366154,0.431538909,0.67128874,0.1
2015-01-06 03:00:00+00:00,0.538678117,0.864714574,0.875112694,0.551510591,0.854265473,0.441809031,0.679795607,0.1
2015-01-06 04:00:00+00:00,0.539865613,0.864691189,0.875269959,0.550795623,0.854162763,0.450152382,0.688306086,0.1
2015-01-06 05:00:00+00:00,0.541053109,0.864837075,0.875216832,0.550080654,0.854190302,0.442535696,0.696820178,0.1
2015-01-06 06:00:00+00:00,0.541716007,0.864981809,0.875164276,0.549365686,0.854674078,0.434919792,0.705337881,0.1
2015-01-06 07:00:00+00:00,0.542903503,0.864954965,0.875323255,0.548650717,0.854565284,0.427304669,0.689589815,0.1
2015-01-06 08:00:00+00:00,0.544091,0.865097393,0.875482804,0.549544456,0.855045004,0.437578697,0.698114744,0.1
2015-01-06 09:00:00+00:00,0.545278496,0.865238667,0.875642925,0.550438194,0.855522696,0.447853507,0.706643284,0.1
2015-01-06 10:00:00+00:00,0.546260429,0.865208365,0.875592654,0.549723226,0.855407818,0.440240728,0.690906055,0.1
2015-01-06 11:00:00+00:00,0.547447925,0.865347333,0.875753917,0.550616964,0.855881454,0.450517101,0.69944182,0.1
2015-01-06 12:00:00+00:00,0.548635421,0.865485149,0.875915751,0.551510703,0.856353062,0.460794255,0.707981197,0.1
2015-01-06 13:00:00+00:00,0.547645522,0.865451388,0.875867193,0.550795734,0.8562321,0.45318382,0.692254805,0.1
2015-01-06 14:00:00+00:00,0.546655623,0.865416474,0.875835297,0.550080766,0.85610911,0.445574167,0.676532024,0.1
2015-01-06 15:00:00+00:00,0.545665724,0.865380407,0.875787882,0.549365797,0.855984092,0.437965295,0.660812857,0.1
2015-01-06 16:00:00+00:00,0.544675825,0.86537488,0.875741037,0.548650829,0.855857047,0.430357205,0.645097301,0.1
2015-01-06 17:00:00+00:00,0.545863321,0.86550693,0.875905727,0.549544567,0.856318514,0.440638266,0.653654739,0.1
2015-01-06 18:00:00+00:00,0.544873422,0.865467405,0.875860024,0.548829599,0.856187412,0.433031739,0.637946408,0.1
2015-01-06 19:00:00+00:00,0.546060918,0.86559715,0.876025856,0.549723337,0.856644823,0.443314363,0.646511071,0.1
2015-01-06 20:00:00+00:00,0.545071019,0.865555318,0.875981296,0.549008369,0.856637208,0.435709398,0.630809965,0.1
2015-01-06 21:00:00+00:00,0.54408112,0.865512333,0.875937307,0.5482934,0.856500022,0.428105215,0.637250009,0.1
2015-01-06 22:00:00+00:00,0.543091221,0.865468196,0.87589389,0.547578432,0.856360808,0.431923037,0.621556127,0.1
2015-01-06 23:00:00+00:00,0.542101322,0.865532328,0.875851043,0.546863463,0.856810107,0.424320417,0.630135239,0.1
2015-01-07 00:00:00+00:00,0.543288818,0.865657509,0.876018852,0.547757202,0.857260561,0.434606948,0.638717963,0.1
2015-01-07 01:00:00+00:00,0.544476314,0.865782738,0.876186353,0.54865094,0.857712169,0.44489426,0.647304299,0.1
2015-01-07 02:00:00+00:00,0.543486415,0.865737592,0.876267014,0.547935972,0.858164931,0.455182354,0.655894248,0.1
2015-01-07 03:00:00+00:00,0.544673911,0.865862917,0.8764339,0.54882971,0.858618848,0.465471229,0.664487809,0.1
2015-01-07 04:00:00+00:00,0.543684012,0.86598829,0.876389515,0.548114742,0.858483378,0.475760886,0.648815601,0.1
2015-01-07 05:00:00+00:00,0.542694113,0.866113711,0.876555786,0.547399773,0.858349063,0.481467354,0.633147005,0.1
2015-01-07 06:00:00+00:00,0.543881609,0.866068757,0.876510786,0.546684805,0.858215902,0.473870204,0.641751402,0.1
2015-01-07 07:00:00+00:00,0.54289171,0.86602385,0.876465479,0.545969836,0.858083896,0.480399398,0.626090031,0.1
2015-01-07 08:00:00+00:00,0.541901811,0.865978992,0.876419864,0.545254868,0.857953044,0.481803078,0.610432271,0.1
2015-01-07 09:00:00+00:00,0.543089307,0.866104605,0.876584905,0.546148606,0.858413888,0.492096641,0.619047506,0.1
2015-01-07 10:00:00+00:00,0.544276803,0.866230266,0.876749638,0.547042345,0.858875886,0.502390986,0.627666353,0.1
2015-01-07 11:00:00+00:00,0.543286904,0.866185551,0.8767031,0.546327376,0.859339039,0.494797743,0.61201943,0.1
2015-01-07 12:00:00+00:00,0.543658093,0.866140885,0.876656255,0.545612408,0.859212805,0.487205281,0.620645501,0.1
2015-01-07 13:00:00+00:00,0.542668194,0.866096266,0.876609102,0.544897439,0.859087725,0.489160881,0.605005803,0.1
2015-01-07 14:00:00+00:00,0.54385569,0.866222119,0.876772605,0.545791178,0.859554342,0.499458352,0.613639099,0.1
2015-01-07 15:00:00+00:00,0.545043186,0.86634802,0.8769358,0.546684916,0.860022112,0.509756604,0.622276007,0.1
2015-01-07 16:00:00+00:00,0.544053287,0.866303545,0.876887724,0.545969948,0.859900496,0.502167268,0.606647146,0.1
2015-01-07 17:00:00+00:00,0.545240783,0.866429543,0.877050304,0.546863686,0.860370576,0.512467083,0.615291278,0.1
2015-01-07 18:00:00+00:00,0.544250884,0.866385164,0.877001613,0.546148718,0.860251269,0.50487931,0.599669641,0.1
2015-01-07 19:00:00+00:00,0.543643113,0.866340833,0.876952615,0.545433749,0.860133116,0.497292317,0.584051617,0.1
2015-01-07 20:00:00+00:00,0.544830609,0.866466974,0.877114272,0.546327488,0.860606659,0.507594477,0.592706586,0.1
2015-01-07 21:00:00+00:00,0.54384071,0.866422739,0.877064658,0.545612519,0.860575559,0.500009047,0.601365168,0.1
2015-01-07 22:00:00+00:00,0.545028206,0.866378553,0.877014737,0.544897551,0.86046087,0.4924244,0.603119468,0.1
2015-01-07 23:00:00+00:00,0.544038307,0.866334414,0.876964509,0.544182582,0.860347336,0.500083712,0.611785274,0.1
2015-01-08 00:00:00+00:00,0.545225803,0.866293247,0.877126737,0.543467613,0.860623989,0.492500626,0.620454693,0.1
2015-01-08 01:00:00+00:00,0.5464133,0.866425476,0.877290459,0.544361352,0.861112607,0.502806693,0.629127724,0.1
2015-01-08 02:00:00+00:00,0.547600796,0.866390253,0.877244713,0.543646384,0.861607031,0.498722828,0.637804367,0.1
2015-01-08 03:00:00+00:00,0.548788292,0.866528426,0.877411423,0.544540122,0.86210726,0.509030457,0.646484622,0.1
2015-01-08 04:00:00+00:00,0.549975788,0.866499147,0.87744908,0.543825154,0.862613294,0.501450498,0.655168489,0.1
2015-01-08 05:00:00+00:00,0.548985889,0.86647284,0.877618778,0.543110185,0.863125135,0.49387132,0.663855969,0.1
2015-01-08 06:00:00+00:00,0.54799599,0.866449504,0.877579008,0.542395216,0.863642781,0.486292924,0.672547061,0.1
2015-01-08 07:00:00+00:00,0.549183486,0.866599565,0.877751694,0.543288955,0.864166232,0.496603678,0.681241765,0.1
2015-01-08 08:00:00+00:00,0.549692275,0.866582174,0.877714912,0.542573986,0.864104949,0.489026845,0.6656707,0.1
2015-01-08 09:00:00+00:00,0.548702376,0.866567754,0.877716864,0.541859018,0.86404947,0.481450792,0.650103247,0.1
2015-01-08 10:00:00+00:00,0.548064026,0.866556307,0.87768307,0.541144049,0.863999798,0.473875521,0.634539406,0.1
2015-01-08 11:00:00+00:00,0.549251522,0.866718255,0.877861732,0.542037788,0.864546472,0.484189402,0.643248559,0.1
2015-01-08 12:00:00+00:00,0.548261623,0.866712752,0.877830926,0.541322819,0.864662788,0.476615694,0.627691943,0.1
2015-01-08 13:00:00+00:00,0.547271724,0.86671022,0.877801614,0.540607851,0.864630532,0.469042767,0.61226035,0.1
2015-01-08 14:00:00+00:00,0.54845922,0.866881084,0.877984759,0.541501589,0.865194623,0.479358992,0.62098034,0.1
2015-01-08 15:00:00+00:00,0.549646716,0.86705492,0.878169398,0.542395328,0.86576452,0.489675998,0.629703943,0.1
2015-01-08 16:00:00+00:00,0.550834212,0.867231728,0.878355531,0.543289067,0.866340222,0.499993786,0.638431157,0.1
2015-01-08 17:00:00+00:00,0.549844313,0.867241084,0.878332195,0.542574098,0.866331189,0.492423984,0.622892602,0.1
2015-01-08 18:00:00+00:00,0.548854414,0.867253412,0.878310353,0.54185913,0.866327962,0.484854965,0.60735766,0.1
2015-01-08 19:00:00+00:00,0.55004191,0.867439136,0.878500968,0.542752868,0.866921081,0.495175097,0.616095711,0.1
2015-01-08 20:00:00+00:00,0.551229406,0.867627832,0.878693077,0.543646607,0.867520006,0.50549601,0.624837375,0.1
2015-01-08 21:00:00+00:00,0.550239507,0.867649076,0.878675717,0.542931638,0.867897153,0.497929335,0.609313269,0.1
2015-01-08 22:00:00+00:00,0.549249608,0.867766704,0.878659852,0.54221667,0.867917148,0.490363441,0.618062157,0.1
2015-01-08 23:00:00+00:00,0.550437104,0.867964315,0.878856443,0.543110408,0.86853349,0.500686698,0.626814657,0.1
2015-01-09 00:00:00+00:00,0.5516246,0.868161131,0.879053971,0.544004147,0.869154331,0.511010737,0.63557077,0.1
2015-01-09 01:00:00+00:00,0.552812096,0.868186728,0.879041474,0.543289178,0.869189131,0.521335557,0.644330495,0.1
2015-01-09 02:00:00+00:00,0.551894669,0.868211529,0.879240878,0.54257421,0.869818971,0.513772789,0.653093832,0.1
2015-01-09 03:00:00+00:00,0.55090477,0.868405958,0.879441219,0.541859241,0.870453311,0.506210802,0.661860781,0.1
2015-01-09 04:00:00+00:00,0.552092266,0.868599592,0.879642497,0.54275298,0.871092151,0.516537967,0.670631343,0.1
2015-01-09 05:00:00+00:00,0.553279762,0.86879243,0.879718345,0.542038011,0.87173549,0.508977542,0.679405517,0.1
2015-01-09 06:00:00+00:00,0.554467259,0.868816501,0.879710536,0.541323043,0.871792788,0.51930627,0.663913921,0.1
2015-01-09 07:00:00+00:00,0.553477359,0.868837325,0.879703663,0.540608074,0.872445126,0.519655741,0.648425938,0.1
2015-01-09 08:00:00+00:00,0.55248746,0.868905646,0.879697728,0.539893105,0.872511423,0.512097661,0.657210949,0.1
2015-01-09 09:00:00+00:00,0.551497561,0.868924878,0.879692731,0.539178137,0.872863285,0.504540362,0.64173019,0.1
2015-01-09 10:00:00+00:00,0.550507662,0.868943314,0.879755974,0.538463168,0.872938581,0.496983845,0.626253043,0.1
2015-01-09 11:00:00+00:00,0.549517763,0.868960955,0.879752851,0.5377482,0.873018377,0.48942811,0.610779509,0.1
2015-01-09 12:00:00+00:00,0.548527864,0.8689778,0.879750666,0.537033231,0.87349202,0.481873156,0.595309587,0.1
2015-01-09 13:00:00+00:00,0.54971536,0.869164273,0.879960381,0.537913916,0.874171356,0.492207353,0.604112659,0.1
2015-01-09 14:00:00+00:00,0.550902856,0.869349951,0.880171033,0.538683189,0.874855191,0.502542332,0.612919343,0.1
2015-01-09 15:00:00+00:00,0.552090352,0.869534833,0.880382623,0.539576928,0.875543526,0.512878092,0.62172964,0.1
2015-01-09 16:00:00+00:00,0.551100453,0.869548496,0.880384187,0.538861959,0.875645819,0.505326263,0.606274167,0.1
2015-01-09 17:00:00+00:00,0.550110554,0.869561363,0.880386689,0.538146991,0.875752612,0.497775216,0.590822306,0.1
2015-01-09 18:00:00+00:00,0.549120655,0.869573435,0.880390128,0.537432022,0.875863905,0.49022495,0.575851701,0.1
2015-01-09 19:00:00+00:00,0.550308151,0.869755134,0.880605468,0.538325761,0.876570238,0.500563836,0.584676446,0.1
2015-01-09 20:00:00+00:00,0.550530338,0.869765615,0.880610781,0.537610792,0.87669053,0.493015133,0.569235422,0.1
2015-01-09 21:00:00+00:00,0.549540439,0.869945723,0.880617033,0.536895823,0.876927904,0.485467212,0.553798011,0.1
2015-01-09 22:00:00+00:00,0.550727935,0.870125036,0.880835184,0.537789562,0.877647736,0.495808442,0.562633593,0.1
2015-01-09 23:00:00+00:00,0.549738036,0.870303554,0.880843311,0.537074594,0.877781526,0.488262083,0.571472788,0.1
2015-01-10 00:00:00+00:00,0.548748137,0.87030977,0.880891409,0.536359625,0.878505079,0.480716506,0.580315594,0.1
2015-01-10 01:00:00+00:00,0.547758238,0.870484532,0.880896574,0.535644656,0.879227853,0.485644013,0.589162014,0.1
2015-01-10 02:00:00+00:00,0.546768339,0.870486992,0.881111221,0.534929688,0.879949849,0.495988369,0.582842276,0.1
