,HE Jablanica,HE Dubrovnik,HE Trebinje 1,HE Trebinje 2,HE Rama,HE Visegrad,HE Salakovac,HE Bocac,RHE Capljina,HDAM,HROR
2010-03-23 16:00:00+00:00,0.330959329,0.88426733,0.787037091,0,0.672427835,0.564233112,0.909142662,0.97470321,0.1,0.672427835,0.5378763
2010-03-23 17:00:00+00:00,0.330858394,0.884145431,0.786920227,0,0.672045068,0.556581654,0.897093568,0.962899702,0.1,0.672045068,0.5381408
2010-03-23 18:00:00+00:00,0.330758214,0.884076177,0.786803885,0,0.671662842,0.54892871,0.885047349,0.951094375,0.1,0.671662842,0.5384054
2010-03-23 19:00:00+00:00,0.33065879,0.883954298,0.786688064,0,0.671281158,0.541274282,0.901590759,0.939287229,0.1,0.671281158,0.53867
2010-03-23 20:00:00+00:00,0.330560123,0.88383243,0.786572765,0,0.670900014,0.541303772,0.918137043,0.927478263,0.1,0.670900014,0.5389345
2010-03-23 21:00:00+00:00,0.330462211,0.883710573,0.786457988,0,0.670519412,0.533646374,0.906099448,0.915667478,0.1,0.670519412,0.5391991
2010-03-23 22:00:00+00:00,0.332528031,0.883588726,0.786343732,0,0.670729892,0.543875862,0.922651481,0.928124255,0.1,0.670729892,0.5394637
2010-03-23 23:00:00+00:00,0.332431632,0.883466889,0.786229998,0,0.670350373,0.536215495,0.910619635,0.916309831,0.1,0.670350373,0.5397282
2010-03-24 00:00:00+00:00,0.332335988,0.883345123,0.78611671,0,0.669971915,0.546442014,0.927177418,0.928762969,0.1,0.669971915,0.5399279
2010-03-24 01:00:00+00:00,0.332241101,0.883223428,0.786003868,0,0.66959452,0.556667047,0.915151321,0.941214287,0.1,0.66959452,0.5401275
2010-03-24 02:00:00+00:00,0.334309945,0.883247881,0.786102435,0,0.669808727,0.566890596,0.931714853,0.953663786,0.1,0.669808727,0.5403272
2010-03-24 03:00:00+00:00,0.33421657,0.883126328,0.785990485,0,0.669433455,0.559224291,0.94828126,0.941842084,0.1,0.669433455,0.5405269
2010-03-24 04:00:00+00:00,0.336286926,0.883150923,0.786089943,0,0.669649787,0.56944487,0.964850541,0.954287944,0.1,0.669649787,0.5407265
2010-03-24 05:00:00+00:00,0.336195062,0.883029511,0.785978885,0,0.669276639,0.579663965,0.964035689,0.942462602,0.1,0.669276639,0.5409262
2010-03-24 06:00:00+00:00,0.336103955,0.882908171,0.785868272,0,0.668904553,0.571993206,0.952023965,0.930635441,0.1,0.668904553,0.5410894
2010-03-24 07:00:00+00:00,0.336013604,0.882786901,0.785758105,0,0.66853353,0.582209331,0.968601871,0.918806461,0.1,0.66853353,0.5412338
2010-03-24 08:00:00+00:00,0.335924009,0.882665701,0.785648384,0,0.668163568,0.574535602,0.956595896,0.910904634,0.1,0.668163568,0.5413781
2010-03-24 09:00:00+00:00,0.33583517,0.882544573,0.785539109,0,0.667794668,0.566860389,0.944592796,0.920003467,0.1,0.667794668,0.5415224
2010-03-24 10:00:00+00:00,0.335747087,0.882423516,0.78543028,0,0.66742683,0.575467617,0.961179325,0.93243841,0.1,0.66742683,0.5416668
2010-03-24 11:00:00+00:00,0.33565976,0.882302529,0.785321897,0,0.667517318,0.567789434,0.949181974,0.920602152,0.1,0.667517318,0.5418111
2010-03-24 12:00:00+00:00,0.335573189,0.882181613,0.78521396,0,0.667742145,0.560109766,0.965774252,0.908764074,0.1,0.667742145,0.5419554
2010-03-24 13:00:00+00:00,0.335487375,0.882060768,0.785106469,0,0.667377493,0.552428613,0.953782651,0.896924177,0.1,0.667377493,0.5420998
2010-03-24 14:00:00+00:00,0.335402316,0.881939994,0.784999423,0,0.667013903,0.562634346,0.970380678,0.909351841,0.1,0.667013903,0.5422441
2010-03-24 15:00:00+00:00,0.337480988,0.881882475,0.785103787,0,0.667241917,0.572838594,0.98698158,0.921777687,0.1,0.667241917,0.5423446
2010-03-24 16:00:00+00:00,0.337397442,0.881761842,0.784997633,0,0.666880451,0.565152988,0.974998603,0.909932331,0.1,0.666880451,0.5424331
2010-03-24 17:00:00+00:00,0.337314651,0.881641281,0.785102888,0,0.66654383,0.575354266,0.991605254,0.922354537,0.1,0.66654383,0.5425216
2010-03-24 18:00:00+00:00,0.337232616,0.88152079,0.784997627,0,0.666184488,0.567665691,0.979628026,0.931585261,0.1,0.666184488,0.5426101
2010-03-24 19:00:00+00:00,0.337151338,0.88140037,0.784892811,0,0.665826208,0.55997563,0.967653672,0.944003828,0.1,0.665826208,0.5426986
2010-03-24 20:00:00+00:00,0.337070815,0.881280021,0.784788441,0,0.66546899,0.552284085,0.972920739,0.932151194,0.1,0.66546899,0.542787
2010-03-24 21:00:00+00:00,0.336991049,0.881159742,0.784684516,0,0.665112834,0.562479425,0.989538889,0.944566122,0.1,0.665112834,0.5428755
2010-03-24 22:00:00+00:00,0.336912038,0.881039535,0.784581038,0,0.66475774,0.55478491,0.977573159,0.945401876,0.1,0.66475774,0.542964
2010-03-24 23:00:00+00:00,0.336833784,0.880919398,0.784478006,0,0.664403707,0.547088911,0.994197058,0.957813165,0.1,0.664403707,0.5430525
2010-03-25 00:00:00+00:00,0.336756286,0.880799249,0.784375158,0,0.664050963,0.539391427,1,0.970222635,0.1,0.664050963,0.543182
2010-03-25 01:00:00+00:00,0.336679543,0.880679088,0.784272495,0,0.663699505,0.531692458,0.988042894,0.958360903,0.1,0.663699505,0.5433116
2010-03-25 02:00:00+00:00,0.336603557,0.880558915,0.784170016,0,0.663349335,0.523992005,1,0.970766734,0.1,0.663349335,0.5434411
2010-03-25 03:00:00+00:00,0.336528327,0.880438729,0.784278685,0,0.663590993,0.534178436,1,0.983170746,0.1,0.663590993,0.5435706
2010-03-25 04:00:00+00:00,0.336453853,0.880318532,0.784176575,0,0.663243398,0.544363384,1,0.995572937,0.1,0.663243398,0.5437001
2010-03-25 05:00:00+00:00,0.336380135,0.880198322,0.78407465,0,0.66289709,0.554546846,0.995680519,1,0.1,0.66289709,0.5438297
2010-03-25 06:00:00+00:00,0.336307173,0.8800781,0.78397291,0,0.662552069,0.546840454,0.983737786,0.988129171,0.1,0.662552069,0.5439583
2010-03-25 07:00:00+00:00,0.336234967,0.879957865,0.783871354,0,0.662711949,0.539132577,0.971797928,0.976256522,0.1,0.662711949,0.5440839
2010-03-25 08:00:00+00:00,0.336163517,0.879837619,0.783769982,0,0.662369503,0.531423216,0.959860944,0.988651436,0.1,0.662369503,0.5442095
2010-03-25 09:00:00+00:00,0.336092823,0.87971736,0.783705072,0,0.662028344,0.541600739,0.976513589,1,0.1,0.662028344,0.5443352
2010-03-25 10:00:00+00:00,0.336022885,0.879597089,0.783604069,0,0.661688473,0.533888409,0.964582355,0.988121893,0.1,0.661688473,0.5444608
2010-03-25 11:00:00+00:00,0.335953703,0.879476806,0.783503252,0,0.661349889,0.526174593,0.957448214,1,0.1,0.661349889,0.5445864
2010-03-25 12:00:00+00:00,0.335885277,0.879356511,0.783402618,0,0.661012592,0.518459293,0.974109483,1,0.1,0.661012592,0.5447121
2010-03-25 13:00:00+00:00,0.335817608,0.879236203,0.783302169,0,0.661232719,0.510742508,0.962186872,0.988116434,0.1,0.661232719,0.5448377
2010-03-25 14:00:00+00:00,0.335750694,0.879115884,0.783201905,0,0.660897997,0.503024238,0.950267136,0.976231049,0.1,0.660897997,0.5449633
2010-03-25 15:00:00+00:00,0.335684536,0.878995552,0.783203875,0,0.660564562,0.513192854,0.938350274,0.964343845,0.1,0.660564562,0.545089
2010-03-25 16:00:00+00:00,0.335619135,0.878875208,0.78310398,0,0.660232415,0.505471615,0.926436288,0.95245482,0.1,0.660232415,0.5452146
2010-03-25 17:00:00+00:00,0.335554489,0.878754851,0.783004269,0,0.660492096,0.497748891,0.943111929,0.964833359,0.1,0.660492096,0.5453402
2010-03-25 18:00:00+00:00,0.3354906,0.878634483,0.782904743,0,0.660162523,0.490024683,0.931203692,0.952940695,0.1,0.660162523,0.5454659
2010-03-25 19:00:00+00:00,0.335427466,0.878514102,0.782805402,0,0.660424779,0.48229899,0.941468289,0.965315595,0.1,0.660424779,0.5455915
2010-03-25 20:00:00+00:00,0.335365089,0.878393709,0.782706245,0,0.660097781,0.474571812,0.929565801,0.953419292,0.1,0.660097781,0.5457171
2010-03-25 21:00:00+00:00,0.335303467,0.878273304,0.782607272,0,0.660362611,0.466843149,0.946252941,0.965790553,0.1,0.660362611,0.5458427
2010-03-25 22:00:00+00:00,0.335242602,0.878152887,0.782508484,0,0.660038188,0.459113002,0.934356202,0.975426833,0.1,0.660038188,0.5459684
2010-03-25 23:00:00+00:00,0.335182493,0.878032457,0.782409881,0,0.659715052,0.46926974,0.925640567,0.963525072,0.1,0.659715052,0.546094
2010-03-26 00:00:00+00:00,0.33512314,0.87791213,0.782311601,0,0.659394701,0.461536624,0.913749577,0.951621492,0.1,0.659394701,0.5467647
2010-03-26 01:00:00+00:00,0.335064542,0.877791904,0.782213644,0,0.659077136,0.471690393,0.915367519,0.963985474,0.1,0.659077136,0.5474354
2010-03-26 02:00:00+00:00,0.335027736,0.877817858,0.782326975,0,0.659352898,0.481842677,0.932069033,0.976347636,0.1,0.659352898,0.5481061
2010-03-26 03:00:00+00:00,0.337133626,0.877843913,0.782440628,0,0.659631446,0.491993476,0.948773421,0.98870798,0.1,0.659631446,0.5487768
2010-03-26 04:00:00+00:00,0.337077297,0.877723993,0.782343643,0,0.659912779,0.484254421,0.965480684,1,0.1,0.659912779,0.5494475
2010-03-26 05:00:00+00:00,0.337021724,0.877604175,0.78224698,0,0.659606356,0.490124375,0.982190821,0.988087322,0.1,0.659606356,0.5501182
2010-03-26 06:00:00+00:00,0.336966907,0.877484459,0.782150642,0,0.659302719,0.50027072,0.998903833,0.976172825,0.1,0.659302719,0.5507889
2010-03-26 07:00:00+00:00,0.336912846,0.877364844,0.782054627,0,0.659001868,0.492527211,0.987032965,0.964256508,0.1,0.659001868,0.5514596
2010-03-26 08:00:00+00:00,0.336859541,0.877245332,0.781958935,0,0.658703802,0.484782217,0.975164972,0.968483526,0.1,0.658703802,0.5521303
2010-03-26 09:00:00+00:00,0.336806993,0.877125921,0.781863567,0,0.658408522,0.477035738,0.981896175,0.95656357,0.1,0.658408522,0.552801
2010-03-26 10:00:00+00:00,0.3367552,0.877006612,0.781768523,0,0.658316029,0.469287775,0.970033931,0.968911176,0.1,0.658316029,0.5534717
2010-03-26 11:00:00+00:00,0.336704163,0.876887405,0.781673802,0,0.65802632,0.479426697,0.986761317,0.956987582,0.1,0.65802632,0.5541424
2010-03-26 12:00:00+00:00,0.336653883,0.8767683,0.781579405,0,0.657739397,0.471675764,0.974904822,0.945062167,0.1,0.657739397,0.5548131
2010-03-26 13:00:00+00:00,0.336604358,0.876649297,0.781485331,0,0.6580458,0.463923347,0.991637956,0.957404315,0.1,0.6580458,0.5554838
2010-03-26 14:00:00+00:00,0.336555589,0.876530396,0.781391581,0,0.658354989,0.456169445,1,0.969744644,0.1,0.658354989,0.5561545
2010-03-26 15:00:00+00:00,0.338670552,0.876557674,0.781509117,0,0.658666964,0.466302428,1,0.982083153,0.1,0.658666964,0.5568252
2010-03-26 16:00:00+00:00,0.338623296,0.876438976,0.781528746,0,0.658391183,0.476433926,1,0.994419843,0.1,0.658391183,0.5574959
2010-03-26 17:00:00+00:00,0.338576795,0.876320381,0.781435966,0,0.658708729,0.46867557,1,0.982485331,0.1,0.658708729,0.5581666
2010-03-26 18:00:00+00:00,0.338531051,0.876201887,0.78134351,0,0.65902906,0.460915729,1,0.994818381,0.1,0.65902906,0.5588373
2010-03-26 19:00:00+00:00,0.338486062,0.876083495,0.781251378,0,0.658761636,0.453154404,0.988163628,0.998895133,0.1,0.658761636,0.559508
2010-03-26 20:00:00+00:00,0.33844183,0.875965205,0.781289722,0,0.658496997,0.463279964,1,1,0.1,0.658496997,0.5601787
2010-03-26 21:00:00+00:00,0.338398354,0.875847017,0.781198237,0,0.658235144,0.455515669,0.988169377,0.98805821,0.1,0.658235144,0.5608494
2010-03-26 22:00:00+00:00,0.340518609,0.875875008,0.781318038,0,0.658566618,0.465638259,1,1,0.1,0.658566618,0.5615201
2010-03-26 23:00:00+00:00,0.34263962,0.875757024,0.781227199,0,0.658310336,0.475759365,1,1,0.1,0.658310336,0.5621908
2010-03-27 00:00:00+00:00,0.342598412,0.875639149,0.781136548,0,0.658647598,0.467990616,1,1,0.1,0.658647598,0.5629941
2010-03-27 01:00:00+00:00,0.34255796,0.875521384,0.781046084,0,0.658397322,0.460220382,1,1,0.1,0.658397322,0.5637973
2010-03-27 02:00:00+00:00,0.342518264,0.875403729,0.780955806,0,0.658150049,0.452448664,1,1,0.1,0.658150049,0.5646006
2010-03-27 03:00:00+00:00,0.344642299,0.875432261,0.781076678,0,0.658496321,0.462563831,1,1,0.1,0.658496321,0.5654039
2010-03-27 04:00:00+00:00,0.344604116,0.875314825,0.780986774,0,0.658255054,0.454789143,0.988189499,0.988045474,0.1,0.658255054,0.5662071
2010-03-27 05:00:00+00:00,0.344566688,0.875197499,0.780897057,0,0.658607331,0.447012971,1,1,0.1,0.658607331,0.5670104
2010-03-27 06:00:00+00:00,0.344530016,0.875080283,0.780807527,0,0.65837207,0.439235314,0.988195249,0.988041835,0.1,0.65837207,0.5678136
2010-03-27 07:00:00+00:00,0.3444941,0.874963176,0.780825529,0,0.658139812,0.449344542,1,1,0.1,0.658139812,0.5686169
2010-03-27 08:00:00+00:00,0.34445894,0.874846179,0.780736373,0,0.658501099,0.441563915,1,1,0.1,0.658501099,0.5694202
2010-03-27 09:00:00+00:00,0.344424536,0.874729291,0.780647403,0,0.658274847,0.433781804,0.988203872,0.988036376,0.1,0.658274847,0.5702234
2010-03-27 10:00:00+00:00,0.344390889,0.874612514,0.780558621,0,0.658051598,0.425998208,0.976410619,0.976070933,0.1,0.658051598,0.5710184
2010-03-27 11:00:00+00:00,0.344357997,0.874495846,0.780470025,0,0.657831352,0.418213128,0.964620241,0.96410367,0.1,0.657831352,0.5718006
2010-03-27 12:00:00+00:00,0.344325862,0.874379288,0.780592579,0,0.65786408,0.428314933,0.981419491,0.976403969,0.1,0.65786408,0.5725828
2010-03-27 13:00:00+00:00,0.344294482,0.874262839,0.780715321,0,0.65764984,0.420526883,0.998221616,0.964433067,0.1,0.65764984,0.573365
2010-03-27 14:00:00+00:00,0.344263859,0.8741465,0.780627286,0,0.657438603,0.428523161,0.986439862,0.952460345,0.1,0.657438603,0.5741472
2010-03-27 15:00:00+00:00,0.344233991,0.874030271,0.7807504,0,0.657230369,0.438620511,1,0.964755186,0.1,0.657230369,0.5749294
2010-03-27 16:00:00+00:00,0.34420488,0.873914152,0.780662739,0,0.657025138,0.430828007,0.988223995,0.952778826,0.1,0.657025138,0.5757116
2010-03-27 17:00:00+00:00,0.344176524,0.873798142,0.780716765,0,0.65682291,0.423034019,0.976450864,0.940800646,0.1,0.65682291,0.5764938
2010-03-27 18:00:00+00:00,0.344148925,0.873682242,0.780629478,0,0.656623686,0.415238545,0.964680608,0.928820646,0.1,0.656623686,0.5772759
2010-03-27 19:00:00+00:00,0.344122082,0.873566451,0.780542377,0,0.656427464,0.413139563,0.981499981,0.916838827,0.1,0.656427464,0.5780581
2010-03-27 20:00:00+00:00,0.344095995,0.873596848,0.780455464,0,0.656824786,0.40534112,0.969735474,0.92912457,0.1,0.656824786,0.5788403
2010-03-27 21:00:00+00:00,0.344070664,0.873481277,0.780368737,0,0.65663457,0.415429563,0.986560596,0.941408494,0.1,0.65663457,0.5796225
2010-03-27 22:00:00+00:00,0.344046088,0.873434167,0.78049316,0,0.657037898,0.42551652,1,0.953690599,0.1,0.657037898,0.5804047
2010-03-27 23:00:00+00:00,0.344022269,0.873464893,0.78061777,0,0.65744423,0.417713624,1,0.941701502,0.1,0.65744423,0.5811869
2010-03-28 00:00:00+00:00,0.343999206,0.873349426,0.780531268,0,0.657262811,0.427797612,1,0.929710585,0.1,0.657262811,0.5810562
2010-03-28 01:00:00+00:00,0.343976899,0.873379921,0.780655579,0,0.657084182,0.419991746,1,0.941987231,0.1,0.657084182,0.5809254
2010-03-28 02:00:00+00:00,0.343955348,0.873264224,0.780779741,0,0.656908344,0.430072765,1,0.929992675,0.1,0.656908344,0.5807947
2010-03-28 03:00:00+00:00,0.343934554,0.873294488,0.780903754,0,0.656735296,0.4401523,1,0.942265682,0.1,0.656735296,0.580664
2010-03-28 04:00:00+00:00,0.343914515,0.87317856,0.781027618,0,0.65656504,0.439101316,1,0.930267487,0.1,0.65656504,0.5805333
2010-03-28 05:00:00+00:00,0.343895232,0.873062517,0.780940369,0,0.656397574,0.449177881,1,0.942536855,0.1,0.656397574,0.5804026
2010-03-28 06:00:00+00:00,0.343876705,0.872946358,0.781063934,0,0.656823439,0.442900866,1,0.930535021,0.1,0.656823439,0.5802718
2010-03-28 07:00:00+00:00,0.343858934,0.872830084,0.780976387,0,0.657252096,0.435086092,0.988267114,0.94280075,0.1,0.657252096,0.5801411
2010-03-28 08:00:00+00:00,0.34384192,0.872713695,0.781099654,0,0.657683542,0.427269833,1,0.930795277,0.1,0.657683542,0.5800104
2010-03-28 09:00:00+00:00,0.343825661,0.87259719,0.781011808,0,0.657527239,0.432189865,0.988272863,0.943057367,0.1,0.657527239,0.5798797
2010-03-28 10:00:00+00:00,0.343810159,0.872480571,0.780923813,0,0.657373726,0.430349704,0.976548601,0.955317637,0.1,0.657373726,0.579749
2010-03-28 11:00:00+00:00,0.343795412,0.872363835,0.780835669,0,0.657223003,0.440417361,0.993413967,0.967576088,0.1,0.657223003,0.5796182
2010-03-28 12:00:00+00:00,0.343781422,0.872246985,0.780747376,0,0.657075071,0.432595163,0.981695454,0.955563337,0.1,0.657075071,0.5794875
2010-03-28 13:00:00+00:00,0.343768187,0.872130019,0.780685188,0,0.65692993,0.442659851,0.969979816,0.967818149,0.1,0.65692993,0.5793568
2010-03-28 14:00:00+00:00,0.343755709,0.872012938,0.780596596,0,0.65678758,0.434834684,0.958267052,0.955801759,0.1,0.65678758,0.5792261
2010-03-28 15:00:00+00:00,0.343743986,0.871895742,0.780718818,0,0.65664802,0.444896402,0.975143917,0.959082352,0.1,0.65664802,0.5790954
2010-03-28 16:00:00+00:00,0.34373302,0.871924507,0.78084089,0,0.657101792,0.437068265,0.992023657,0.947062323,0.1,0.657101792,0.5789646
2010-03-28 17:00:00+00:00,0.34372281,0.87180708,0.780962814,0,0.656967813,0.429238644,1,0.959309857,0.1,0.656967813,0.5788339
2010-03-28 18:00:00+00:00,0.343713356,0.871689538,0.780873625,0,0.656836625,0.421407539,0.988298735,0.947286189,0.1,0.656836625,0.5787032
2010-03-28 19:00:00+00:00,0.343704658,0.871571881,0.780784286,0,0.656708227,0.413574948,0.976600344,0.943469769,0.1,0.656708227,0.5785725
2010-03-28 20:00:00+00:00,0.343696716,0.871454108,0.780708917,0,0.656582621,0.405740873,0.993491582,0.955711844,0.1,0.656582621,0.5784417
2010-03-28 21:00:00+00:00,0.343689529,0.87133622,0.78061928,0,0.656459804,0.397905313,0.981798941,0.946919215,0.1,0.656459804,0.578311
2010-03-28 22:00:00+00:00,0.343683099,0.871218216,0.780529494,0,0.656339779,0.390068269,0.970109174,0.934888269,0.1,0.656339779,0.5781803
2010-03-28 23:00:00+00:00,0.343677425,0.871100097,0.780650521,0,0.656222544,0.394112917,0.987009036,0.922855504,0.1,0.656222544,0.5780496
2010-03-29 00:00:00+00:00,0.343672508,0.870981854,0.780771448,0,0.656108172,0.404161273,1,0.935090301,0.1,0.656108172,0.5778614
2010-03-29 01:00:00+00:00,0.34403943,0.871009564,0.780892274,0,0.656587205,0.414208144,1,0.947323278,0.1,0.656587205,0.5776732
2010-03-29 02:00:00+00:00,0.346199,0.871037149,0.781012999,0,0.657069101,0.424253531,1,0.959554436,0.1,0.657069101,0.577485
2010-03-29 03:00:00+00:00,0.34619635,0.870918532,0.781133623,0,0.65755386,0.434297433,1,0.971783775,0.1,0.65755386,0.5772968
2010-03-29 04:00:00+00:00,0.347966919,0.870945869,0.781254146,0,0.658041482,0.44433985,1,0.984011294,0.1,0.658041482,0.5771086
2010-03-29 05:00:00+00:00,0.348749998,0.870973081,0.781374568,0,0.658531968,0.454380783,1,0.996236994,0.1,0.658531968,0.5769204
2010-03-29 06:00:00+00:00,0.348749617,0.870854091,0.781494889,0,0.658434776,0.456267242,1,1,0.1,0.658434776,0.5767323
2010-03-29 07:00:00+00:00,0.348749991,0.870734976,0.781410761,0,0.658340446,0.466305205,0.988336105,1,0.1,0.658340446,0.5765441
2010-03-29 08:00:00+00:00,0.348751121,0.870761815,0.781530881,0,0.65824898,0.476341683,1,1,0.1,0.65824898,0.5763559
2010-03-29 09:00:00+00:00,0.348753008,0.870642451,0.781439936,0,0.658160378,0.468488307,0.988341854,0.98794904,0.1,0.658160378,0.5761677
2010-03-29 10:00:00+00:00,0.350918626,0.870522963,0.781559854,0,0.658665179,0.460633447,0.993976986,1,0.1,0.658665179,0.5759795
2010-03-29 11:00:00+00:00,0.350922024,0.870403351,0.781468708,0,0.658582303,0.452777101,0.982324589,1,0.1,0.658582303,0.5757913
2010-03-29 12:00:00+00:00,0.350926179,0.870283614,0.781453963,0,0.659092831,0.462807641,0.970675066,0.987943581,0.1,0.659092831,0.5756031
2010-03-29 13:00:00+00:00,0.35093109,0.870163753,0.781573578,0,0.659015682,0.472836696,0.959028419,0.99051169,0.1,0.659015682,0.5754149
2010-03-29 14:00:00+00:00,0.350936757,0.870043767,0.781482129,0,0.658941395,0.464975897,0.947384646,0.978451633,0.1,0.658941395,0.5752267
2010-03-29 15:00:00+00:00,0.353106155,0.869923657,0.781601542,0,0.659460513,0.457113612,0.964330501,0.990659137,0.1,0.659460513,0.5750386
2010-03-29 16:00:00+00:00,0.354730566,0.8699495,0.781720855,0,0.659982494,0.467138214,0.981279232,1,0.1,0.659982494,0.5748504
2010-03-29 17:00:00+00:00,0.354738501,0.869829141,0.781629103,0,0.659916797,0.474394901,0.969644083,1,0.1,0.659916797,0.5746599
2010-03-29 18:00:00+00:00,0.354747192,0.869708657,0.781537251,0,0.659853964,0.466528163,0.958011808,0.987932664,0.1,0.659853964,0.5744603
2010-03-29 19:00:00+00:00,0.354756639,0.869602054,0.781445297,0,0.659793993,0.45865994,0.946382408,0.975863509,0.1,0.659793993,0.5742608
2010-03-29 20:00:00+00:00,0.354766842,0.869481321,0.781353243,0,0.659736886,0.468678603,0.934755883,0.988061916,0.1,0.659736886,0.5740613
2010-03-29 21:00:00+00:00,0.354777801,0.869360464,0.781261088,0,0.659682642,0.46080741,0.923132232,0.978917515,0.1,0.659682642,0.5738617
2010-03-29 22:00:00+00:00,0.354789516,0.869239483,0.781168832,0,0.659631261,0.452934733,0.911511456,0.966842901,0.1,0.659631261,0.5736622
2010-03-29 23:00:00+00:00,0.354801987,0.869118377,0.781287438,0,0.659582744,0.447288812,0.928480309,0.979035849,0.1,0.659582744,0.5734626
2010-03-30 00:00:00+00:00,0.354815214,0.868998723,0.781406795,0,0.659538295,0.441635521,0.945452036,0.991226978,0.1,0.659538295,0.5743165
2010-03-30 01:00:00+00:00,0.354829198,0.86888052,0.781526902,0,0.660088457,0.43375839,0.962426638,1,0.1,0.660088457,0.5751704
2010-03-30 02:00:00+00:00,0.354843937,0.86876377,0.781436797,0,0.660052147,0.443768145,0.974540103,0.987918108,0.1,0.660052147,0.5760243
2010-03-30 03:00:00+00:00,0.357022408,0.868794549,0.781558407,0,0.660019906,0.435888044,0.991520454,0.975834397,0.1,0.660019906,0.5768782
2010-03-30 04:00:00+00:00,0.357038659,0.868826781,0.781680766,0,0.660582275,0.445894829,1,0.988018247,0.1,0.660582275,0.5777321
2010-03-30 05:00:00+00:00,0.357055666,0.868860463,0.781803877,0,0.660558172,0.438166213,1,0.975930897,0.1,0.660558172,0.578586
2010-03-30 06:00:00+00:00,0.35707343,0.868895598,0.781927739,0,0.66112868,0.430281659,1,0.963841727,0.1,0.66112868,0.5794399
2010-03-30 07:00:00+00:00,0.357091949,0.868786108,0.781841388,0,0.661112715,0.42239562,0.988405095,0.951750737,0.1,0.661112715,0.5802938
2010-03-30 08:00:00+00:00,0.357111225,0.868678069,0.781755788,0,0.66110082,0.414508096,0.976813065,0.939657928,0.1,0.66110082,0.5811477
2010-03-30 09:00:00+00:00,0.357131256,0.868571482,0.781670939,0,0.661458761,0.406619087,0.96522391,0.9275633,0.1,0.661458761,0.5820016
2010-03-30 10:00:00+00:00,0.357152044,0.868466347,0.781797803,0,0.661837637,0.416616964,0.982224384,0.939736234,0.1,0.661837637,0.5828555
2010-03-30 11:00:00+00:00,0.357173588,0.868362664,0.781714456,0,0.661837948,0.420188256,0.970640977,0.951907348,0.1,0.661837948,0.5837094
2010-03-30 12:00:00+00:00,0.357195888,0.868260433,0.781631859,0,0.662432871,0.424855068,0.959060446,0.939807261,0.1,0.662432871,0.5845633
2010-03-30 13:00:00+00:00,0.357218943,0.868305731,0.781760976,0,0.662441321,0.431751636,0.976069543,0.927705355,0.1,0.662441321,0.5854172
2010-03-30 14:00:00+00:00,0.357480772,0.868352481,0.781890844,0,0.66245384,0.423855204,0.964494761,0.915601629,0.1,0.66245384,0.5862711
2010-03-30 15:00:00+00:00,0.35750534,0.868400683,0.782021462,0,0.662470428,0.431351995,0.981509608,0.903496083,0.1,0.662470428,0.587125
2010-03-30 16:00:00+00:00,0.357530664,0.868450337,0.782152831,0,0.662491086,0.439220822,0.998527329,0.891388718,0.1,0.662491086,0.5879789
2010-03-30 17:00:00+00:00,0.357556744,0.868355365,0.782284951,0,0.663106353,0.431319936,1,0.879279533,0.1,0.663106353,0.5888328
2010-03-30 18:00:00+00:00,0.35758358,0.868261845,0.782255801,0,0.663135149,0.423417565,1,0.891437911,0.1,0.663135149,0.5896867
2010-03-30 19:00:00+00:00,0.357611172,0.868169777,0.782389423,0,0.663168014,0.419471816,1,0.903594469,0.1,0.663168014,0.5905406
2010-03-30 20:00:00+00:00,0.35763952,0.868079161,0.782518053,0,0.663204948,0.411566476,0.988442465,0.891479826,0.1,0.663204948,0.5913945
2010-03-30 21:00:00+00:00,0.357668624,0.867989997,0.782442213,0,0.663245951,0.415340944,1,0.879363364,0.1,0.663245951,0.5922484
2010-03-30 22:00:00+00:00,0.357698484,0.867978186,0.782578087,0,0.663881564,0.425321005,1,0.891514463,0.1,0.663881564,0.5931023
2010-03-30 23:00:00+00:00,0.359892076,0.868038004,0.782714712,0,0.663930706,0.417411211,1,0.879394362,0.1,0.663930706,0.5939562
2010-03-31 00:00:00+00:00,0.359923448,0.867951482,0.782851165,0,0.6639828,0.427388302,0.988453964,0.891541823,0.1,0.6639828,0.5943684
2010-03-31 01:00:00+00:00,0.359955577,0.867864699,0.782777743,0,0.664037847,0.437363908,1,0.879418082,0.1,0.664037847,0.5947806
2010-03-31 02:00:00+00:00,0.362151436,0.867923733,0.782915743,0,0.664686388,0.44733803,1,0.891561904,0.1,0.664686388,0.5951927
2010-03-31 03:00:00+00:00,0.362913224,0.867836428,0.782843239,0,0.664747341,0.457310667,1,0.879434524,0.1,0.664747341,0.5956049
2010-03-31 04:00:00+00:00,0.36294762,0.867894939,0.782982156,0,0.665401788,0.44939345,1,0.867305325,0.1,0.665401788,0.5960171
2010-03-31 05:00:00+00:00,0.365145748,0.867953189,0.783121531,0,0.666059189,0.459363117,1,0.879443688,0.1,0.666059189,0.5964293
2010-03-31 06:00:00+00:00,0.365181657,0.867865101,0.783261365,0,0.666129,0.460871587,1,0.86731085,0.1,0.666129,0.5968415
2010-03-31 07:00:00+00:00,0.365218322,0.867922828,0.783220189,0,0.666201765,0.452949915,0.988474086,0.855176192,0.1,0.666201765,0.5972536
2010-03-31 08:00:00+00:00,0.365255742,0.867980295,0.78336094,0,0.666359577,0.445026759,1,0.843039715,0.1,0.666359577,0.5976658
