,HE Vrutok,HE Tikvesh,HE Shpilje,HE Kozjak,HE Globochica,HDAM
2010-02-21 20:00:00+00:00,1.62660851,0.903223917,1.532885246,0.840081764,1.068927899,1.194345467
2010-02-21 21:00:00+00:00,1.61898617,0.900933084,1.527552285,0.841668749,1.068863646,1.191600787
2010-02-21 22:00:00+00:00,1.611363831,0.898641744,1.522217704,0.843255543,1.068799392,1.188855643
2010-02-21 23:00:00+00:00,1.603741492,0.896349895,1.516881497,0.844842147,1.068735138,1.186110034
2010-02-22 00:00:00+00:00,1.604804575,0.894409762,1.518199025,0.844987466,1.068670884,1.186214342
2010-02-22 01:00:00+00:00,1.605867658,0.892469263,1.519516454,0.845132784,1.06860663,1.186318558
2010-02-22 02:00:00+00:00,1.606930741,0.890528397,1.520833783,0.8452781,1.068542376,1.186422679
2010-02-22 03:00:00+00:00,1.607993824,0.888587163,1.522151014,0.845423414,1.068478122,1.186526707
2010-02-22 04:00:00+00:00,1.609056906,0.88664556,1.523468145,0.845568727,1.068413868,1.186630641
2010-02-22 05:00:00+00:00,1.610119989,0.884703588,1.524785177,0.845714038,1.068349614,1.186734481
2010-02-22 06:00:00+00:00,1.611183072,0.882761245,1.52610211,0.845859347,1.06828536,1.186838227
2010-02-22 07:00:00+00:00,1.612246155,0.88081853,1.527418945,0.846004655,1.068221107,1.186941878
2010-02-22 08:00:00+00:00,1.613309238,0.878875442,1.528735681,0.846149962,1.068156853,1.187045435
2010-02-22 09:00:00+00:00,1.614372321,0.876931981,1.530052318,0.846295266,1.068092599,1.187148897
2010-02-22 10:00:00+00:00,1.615435404,0.874988145,1.531368856,0.846440569,1.068028345,1.187252264
2010-02-22 11:00:00+00:00,1.616498487,0.873043933,1.532685297,0.846585871,1.067964091,1.187355536
2010-02-22 12:00:00+00:00,1.61756157,0.871099345,1.534001639,0.846731171,1.067899837,1.187458712
2010-02-22 13:00:00+00:00,1.618624653,0.86915438,1.535317882,0.846876469,1.067835583,1.187561793
2010-02-22 14:00:00+00:00,1.619687736,0.867209036,1.536634028,0.847021766,1.067771329,1.187664779
2010-02-22 15:00:00+00:00,1.620750819,0.865263312,1.537950075,0.847167061,1.067707075,1.187767668
2010-02-22 16:00:00+00:00,1.621813902,0.863317208,1.539266025,0.847312355,1.067642821,1.187870462
2010-02-22 17:00:00+00:00,1.622876985,0.861370722,1.540581877,0.847457647,1.067578568,1.18797316
2010-02-22 18:00:00+00:00,1.623940068,0.859423854,1.541897631,0.847602937,1.067514314,1.188075761
2010-02-22 19:00:00+00:00,1.625003151,0.857476602,1.543213287,0.847748226,1.06745006,1.188178265
2010-02-22 20:00:00+00:00,1.626066234,0.855528965,1.544528846,0.847893513,1.067385806,1.188280673
2010-02-22 21:00:00+00:00,1.627129316,0.853580943,1.545844308,0.848038799,1.067321552,1.188382984
2010-02-22 22:00:00+00:00,1.628192399,0.851632534,1.547159672,0.848184083,1.067257298,1.188485197
2010-02-22 23:00:00+00:00,1.629255482,0.849683738,1.548474939,0.848329365,1.067193044,1.188587314
2010-02-23 00:00:00+00:00,1.638288833,0.850187165,1.552534795,0.84867236,1.06712879,1.191362389
2010-02-23 01:00:00+00:00,1.647322184,0.850690566,1.556593728,0.849015345,1.067064536,1.194137272
2010-02-23 02:00:00+00:00,1.656355535,0.851193941,1.56065174,0.849358321,1.067000282,1.196911964
2010-02-23 03:00:00+00:00,1.665388886,0.85169729,1.564708836,0.849701289,1.066936029,1.199686466
2010-02-23 04:00:00+00:00,1.674422237,0.852200613,1.568765017,0.850044248,1.066871775,1.202460778
2010-02-23 05:00:00+00:00,1.683455588,0.85270391,1.572820286,0.850387198,1.066807521,1.205234901
2010-02-23 06:00:00+00:00,1.692488939,0.853207182,1.576874646,0.850730139,1.066743267,1.208008835
2010-02-23 07:00:00+00:00,1.70152229,0.853710428,1.5809281,0.851073072,1.066679013,1.210782581
2010-02-23 08:00:00+00:00,1.710555641,0.854213648,1.58498065,0.851415995,1.066614759,1.213556139
2010-02-23 09:00:00+00:00,1.719588991,0.854716842,1.589032299,0.85175891,1.066550505,1.216329509
2010-02-23 10:00:00+00:00,1.728622342,0.85522001,1.593083051,0.852101816,1.066486251,1.219102694
2010-02-23 11:00:00+00:00,1.737655693,0.855723153,1.597132906,0.852444713,1.066421997,1.221875692
2010-02-23 12:00:00+00:00,1.746689044,0.85622627,1.60118187,0.852787601,1.066357743,1.224648506
2010-02-23 13:00:00+00:00,1.755722395,0.856729361,1.605229942,0.853130481,1.06629349,1.227421134
2010-02-23 14:00:00+00:00,1.764755746,0.857232427,1.609277128,0.853473351,1.066229236,1.230193578
2010-02-23 15:00:00+00:00,1.773789097,0.857735467,1.613323429,0.853816213,1.066164982,1.232965838
2010-02-23 16:00:00+00:00,1.782822448,0.858238481,1.617368847,0.854159066,1.066100728,1.235737914
2010-02-23 17:00:00+00:00,1.791855799,0.85874147,1.621413385,0.854501911,1.066036474,1.238509808
2010-02-23 18:00:00+00:00,1.80088915,0.859244432,1.625457047,0.854844746,1.06597222,1.241281519
2010-02-23 19:00:00+00:00,1.809922501,0.85974737,1.629499834,0.855187573,1.065907966,1.244053049
2010-02-23 20:00:00+00:00,1.818955851,0.860250282,1.633541749,0.855530391,1.065843712,1.246824397
2010-02-23 21:00:00+00:00,1.827989202,0.860753168,1.637582795,0.8558732,1.065779458,1.249595565
2010-02-23 22:00:00+00:00,1.837022553,0.861256029,1.641622973,0.856216001,1.065715204,1.252366552
2010-02-23 23:00:00+00:00,1.846055904,0.861758864,1.645662287,0.856558792,1.065650951,1.25513736
2010-02-24 00:00:00+00:00,1.847121165,0.862484878,1.644971217,0.857326811,1.065586697,1.255498154
2010-02-24 01:00:00+00:00,1.848186425,0.863210838,1.644280122,0.858094786,1.065522443,1.255858923
2010-02-24 02:00:00+00:00,1.849251686,0.863936746,1.643589001,0.858862717,1.065458189,1.256219668
2010-02-24 03:00:00+00:00,1.850316946,0.8646626,1.642897855,0.859630604,1.065393935,1.256580388
2010-02-24 04:00:00+00:00,1.851382206,0.865388402,1.642206684,0.860398447,1.065329681,1.256941084
2010-02-24 05:00:00+00:00,1.852447467,0.866114151,1.641515487,0.861166247,1.065265427,1.257301756
2010-02-24 06:00:00+00:00,1.853512727,0.866839846,1.640824265,0.861934003,1.065201173,1.257662403
2010-02-24 07:00:00+00:00,1.854577988,0.867565489,1.640133018,0.862701715,1.065136919,1.258023026
2010-02-24 08:00:00+00:00,1.855643248,0.868291079,1.639441745,0.863469384,1.065072665,1.258383624
2010-02-24 09:00:00+00:00,1.856708509,0.869016617,1.638750447,0.864237009,1.065008412,1.258744199
2010-02-24 10:00:00+00:00,1.857773769,0.869742102,1.638059124,0.865004591,1.064944158,1.259104749
2010-02-24 11:00:00+00:00,1.858839029,0.870467534,1.637367776,0.865772129,1.064879904,1.259465274
2010-02-24 12:00:00+00:00,1.85990429,0.871192913,1.636676402,0.866539624,1.06481565,1.259825776
2010-02-24 13:00:00+00:00,1.86096955,0.87191824,1.635985002,0.867307075,1.064751396,1.260186253
2010-02-24 14:00:00+00:00,1.862034811,0.872643515,1.635293577,0.868074483,1.064687142,1.260546706
2010-02-24 15:00:00+00:00,1.863100071,0.873368737,1.634602127,0.868841847,1.064622888,1.260907134
2010-02-24 16:00:00+00:00,1.864165332,0.874093907,1.633910652,0.869609169,1.064558634,1.261267539
2010-02-24 17:00:00+00:00,1.865230592,0.874819025,1.63321915,0.870376447,1.06449438,1.261627919
2010-02-24 18:00:00+00:00,1.866295853,0.87554409,1.632527624,0.871143682,1.064430126,1.261988275
2010-02-24 19:00:00+00:00,1.867361113,0.876269103,1.631836072,0.871910874,1.064365873,1.262348607
2010-02-24 20:00:00+00:00,1.868426373,0.876994064,1.631144494,0.872678023,1.064301619,1.262708915
2010-02-24 21:00:00+00:00,1.869491634,0.877718973,1.630452891,0.873445129,1.064237365,1.263069198
2010-02-24 22:00:00+00:00,1.870556894,0.878443829,1.629761263,0.874212191,1.064173111,1.263429458
2010-02-24 23:00:00+00:00,1.871622155,0.879168634,1.629069609,0.874979211,1.064108857,1.263789693
2010-02-25 00:00:00+00:00,1.870236423,0.877642741,1.627714697,0.875404569,1.064044603,1.263008607
2010-02-25 01:00:00+00:00,1.868850691,0.876116617,1.626359688,0.875829914,1.063980349,1.262227452
2010-02-25 02:00:00+00:00,1.867464959,0.874590262,1.62500458,0.876255246,1.063916095,1.261446228
2010-02-25 03:00:00+00:00,1.866079227,0.873063676,1.623649374,0.876680564,1.063851841,1.260664936
2010-02-25 04:00:00+00:00,1.864693495,0.871536857,1.622294069,0.87710587,1.063787587,1.259883576
2010-02-25 05:00:00+00:00,1.863307764,0.870009806,1.620938666,0.877531162,1.063723334,1.259102146
2010-02-25 06:00:00+00:00,1.861922032,0.868482521,1.619583165,0.877956441,1.06365908,1.258320648
2010-02-25 07:00:00+00:00,1.8605363,0.866955003,1.618227565,0.878381707,1.063594826,1.25753908
2010-02-25 08:00:00+00:00,1.859150568,0.865427251,1.616871866,0.878806959,1.063530572,1.256757443
2010-02-25 09:00:00+00:00,1.857764836,0.863899264,1.615516068,0.879232199,1.063466318,1.255975737
2010-02-25 10:00:00+00:00,1.856379104,0.862371043,1.614160172,0.879657426,1.063402064,1.255193962
2010-02-25 11:00:00+00:00,1.854993372,0.860842585,1.612804176,0.880082639,1.06333781,1.254412116
2010-02-25 12:00:00+00:00,1.85360764,0.859313892,1.611448081,0.880507839,1.063273556,1.253630202
2010-02-25 13:00:00+00:00,1.852221909,0.857784962,1.610091887,0.880933026,1.063209302,1.252848217
2010-02-25 14:00:00+00:00,1.850836177,0.856255795,1.608735593,0.8813582,1.063145048,1.252066163
2010-02-25 15:00:00+00:00,1.849450445,0.854726391,1.607379201,0.881783361,1.063080794,1.251284038
2010-02-25 16:00:00+00:00,1.848064713,0.853196749,1.606022708,0.882208509,1.063016541,1.250501844
2010-02-25 17:00:00+00:00,1.846678981,0.851666868,1.604666116,0.882633644,1.062952287,1.249719579
2010-02-25 18:00:00+00:00,1.845293249,0.850136748,1.603309424,0.883058766,1.062888033,1.248937244
2010-02-25 19:00:00+00:00,1.843907517,0.848606389,1.601952633,0.883483874,1.062823779,1.248154838
2010-02-25 20:00:00+00:00,1.842521786,0.847075789,1.600595741,0.88390897,1.062759525,1.247372362
2010-02-25 21:00:00+00:00,1.841136054,0.845544949,1.59923875,0.884334052,1.062695271,1.246589815
2010-02-25 22:00:00+00:00,1.839750322,0.844013869,1.597881658,0.884759122,1.062631017,1.245807198
2010-02-25 23:00:00+00:00,1.83836459,0.842482546,1.596524466,0.885184178,1.062566763,1.245024509
2010-02-26 00:00:00+00:00,1.836397708,0.840414191,1.594729047,0.885220475,1.062502509,1.243852786
2010-02-26 01:00:00+00:00,1.834430827,0.838345393,1.592933452,0.885256771,1.062438255,1.24268094
2010-02-26 02:00:00+00:00,1.832463945,0.836276151,1.591137681,0.885293066,1.062374002,1.241508969
2010-02-26 03:00:00+00:00,1.830497064,0.834206463,1.589341734,0.885329362,1.062309748,1.240336874
2010-02-26 04:00:00+00:00,1.828530182,0.83213633,1.587545611,0.885365658,1.062245494,1.239164655
2010-02-26 05:00:00+00:00,1.826563301,0.830065748,1.585749311,0.885401954,1.06218124,1.237992311
2010-02-26 06:00:00+00:00,1.824596419,0.827994717,1.583952833,0.885438249,1.062116986,1.236819841
2010-02-26 07:00:00+00:00,1.822629538,0.825923235,1.582156179,0.885474545,1.062052732,1.235647246
2010-02-26 08:00:00+00:00,1.820662656,0.823851301,1.580359347,0.88551084,1.061988478,1.234474524
2010-02-26 09:00:00+00:00,1.818695775,0.821778915,1.578562338,0.885547135,1.061924224,1.233301677
2010-02-26 10:00:00+00:00,1.816728893,0.819706073,1.57676515,0.88558343,1.06185997,1.232128703
2010-02-26 11:00:00+00:00,1.814762012,0.817632776,1.574967785,0.885619726,1.061795716,1.230955603
2010-02-26 12:00:00+00:00,1.81279513,0.815559022,1.573170241,0.885656021,1.061731463,1.229782375
2010-02-26 13:00:00+00:00,1.810828249,0.813484809,1.571372518,0.885692315,1.061667209,1.22860902
2010-02-26 14:00:00+00:00,1.808861367,0.811410136,1.569574617,0.88572861,1.061602955,1.227435537
2010-02-26 15:00:00+00:00,1.806894485,0.809335001,1.567776536,0.885764905,1.061538701,1.226261926
2010-02-26 16:00:00+00:00,1.804927604,0.807259404,1.565978276,0.8858012,1.061474447,1.225088186
2010-02-26 17:00:00+00:00,1.802960722,0.805183343,1.564179837,0.885837494,1.061410193,1.223914318
2010-02-26 18:00:00+00:00,1.800993841,0.803106816,1.562381218,0.885873788,1.061345939,1.22274032
2010-02-26 19:00:00+00:00,1.799026959,0.801029822,1.560582418,0.885910083,1.061281685,1.221566193
2010-02-26 20:00:00+00:00,1.797060078,0.798952359,1.558783439,0.885946377,1.061217431,1.220391937
2010-02-26 21:00:00+00:00,1.795093196,0.796874427,1.556984279,0.885982671,1.061153177,1.21921755
2010-02-26 22:00:00+00:00,1.793126315,0.794796024,1.555184938,0.886018965,1.061088924,1.218043033
2010-02-26 23:00:00+00:00,1.791159433,0.792717147,1.553385416,0.886055259,1.06102467,1.216868385
2010-02-27 00:00:00+00:00,1.790079495,0.791427104,1.550516951,0.885749275,1.060960416,1.215746648
2010-02-27 01:00:00+00:00,1.788999558,0.790136878,1.547648024,0.885443285,1.060896162,1.214624781
2010-02-27 02:00:00+00:00,1.78791962,0.788846469,1.544778636,0.885137287,1.060831908,1.213502784
2010-02-27 03:00:00+00:00,1.786839682,0.787555876,1.541908783,0.884831283,1.060767654,1.212380656
2010-02-27 04:00:00+00:00,1.785759744,0.786265099,1.539038466,0.884525272,1.0607034,1.211258396
2010-02-27 05:00:00+00:00,1.784679806,0.784974138,1.536167684,0.884219255,1.060639146,1.210136006
2010-02-27 06:00:00+00:00,1.783599868,0.783682993,1.533296435,0.883913231,1.060574892,1.209013484
2010-02-27 07:00:00+00:00,1.78251993,0.782391662,1.530424718,0.883607199,1.060510638,1.207890829
2010-02-27 08:00:00+00:00,1.781439993,0.781100146,1.527552533,0.883301162,1.060446385,1.206768044
2010-02-27 09:00:00+00:00,1.780360055,0.779808444,1.524679878,0.882995117,1.060382131,1.205645125
2010-02-27 10:00:00+00:00,1.779280117,0.778516556,1.521806752,0.882689066,1.060317877,1.204522074
2010-02-27 11:00:00+00:00,1.778200179,0.777224482,1.518933155,0.882383007,1.060253623,1.203398889
2010-02-27 12:00:00+00:00,1.777120241,0.775932221,1.516059084,0.882076942,1.060189369,1.202275571
2010-02-27 13:00:00+00:00,1.776040303,0.774639773,1.51318454,0.881770871,1.060125115,1.20115212
2010-02-27 14:00:00+00:00,1.774960365,0.773347137,1.510309521,0.881464792,1.060060861,1.200028535
2010-02-27 15:00:00+00:00,1.773880428,0.772054313,1.507434026,0.881158707,1.059996607,1.198904816
2010-02-27 16:00:00+00:00,1.77280049,0.770761301,1.504558054,0.880852615,1.059932353,1.197780963
2010-02-27 17:00:00+00:00,1.771720552,0.7694681,1.501681604,0.880546516,1.059868099,1.196656974
2010-02-27 18:00:00+00:00,1.770640614,0.768174711,1.498804674,0.88024041,1.059803846,1.195532851
2010-02-27 19:00:00+00:00,1.769560676,0.766881132,1.495927265,0.879934298,1.059739592,1.194408593
2010-02-27 20:00:00+00:00,1.768480738,0.765587363,1.493049373,0.879628179,1.059675338,1.193284198
2010-02-27 21:00:00+00:00,1.7674008,0.764293404,1.490171,0.879322052,1.059611084,1.192159668
2010-02-27 22:00:00+00:00,1.766320863,0.762999254,1.487292143,0.87901592,1.05954683,1.191035002
2010-02-27 23:00:00+00:00,1.765240925,0.761704914,1.484412801,0.87870978,1.059482576,1.189910199
2010-02-28 00:00:00+00:00,1.768147212,0.759488325,1.482596236,0.877932228,1.059418322,1.189516465
2010-02-28 01:00:00+00:00,1.7710535,0.757271174,1.480779477,0.877154633,1.059354068,1.18912257
2010-02-28 02:00:00+00:00,1.773959787,0.755053458,1.478962524,0.876376993,1.059289814,1.188728515
2010-02-28 03:00:00+00:00,1.776866075,0.752835175,1.477145377,0.87559931,1.05922556,1.188334299
2010-02-28 04:00:00+00:00,1.779772362,0.750616324,1.475328036,0.874821582,1.059161307,1.187939922
2010-02-28 05:00:00+00:00,1.78267865,0.748396902,1.4735105,0.87404381,1.059097053,1.187545383
2010-02-28 06:00:00+00:00,1.785584937,0.746176908,1.471692769,0.873265994,1.059032799,1.187150681
2010-02-28 07:00:00+00:00,1.788491225,0.74395634,1.469874843,0.872488134,1.058968545,1.186755817
2010-02-28 08:00:00+00:00,1.791397512,0.741735195,1.468056721,0.87171023,1.058904291,1.18636079
2010-02-28 09:00:00+00:00,1.7943038,0.739513471,1.466238404,0.870932281,1.058840037,1.185965599
2010-02-28 10:00:00+00:00,1.797210087,0.737291167,1.46441989,0.870154288,1.058775783,1.185570243
2010-02-28 11:00:00+00:00,1.800116375,0.73506828,1.46260118,0.86937625,1.058711529,1.185174723
2010-02-28 12:00:00+00:00,1.803022662,0.732844809,1.460782274,0.868598168,1.058647275,1.184779038
2010-02-28 13:00:00+00:00,1.805928949,0.73062075,1.45896317,0.867820042,1.058583021,1.184383186
2010-02-28 14:00:00+00:00,1.808835237,0.728396103,1.457143869,0.867041871,1.058518768,1.18398717
2010-02-28 15:00:00+00:00,1.811741524,0.726170865,1.455324371,0.866263655,1.058454514,1.183590986
2010-02-28 16:00:00+00:00,1.814647812,0.723945034,1.453504674,0.865485395,1.05839026,1.183194635
2010-02-28 17:00:00+00:00,1.817554099,0.721718607,1.45168478,0.86470709,1.058326006,1.182798116
2010-02-28 18:00:00+00:00,1.820460387,0.719491584,1.449864687,0.86392874,1.058261752,1.18240143
2010-02-28 19:00:00+00:00,1.823366674,0.71726396,1.448044396,0.863150346,1.058197498,1.182004575
2010-02-28 20:00:00+00:00,1.826272962,0.715035735,1.446223905,0.862371907,1.058133244,1.181607551
2010-02-28 21:00:00+00:00,1.829179249,0.712806906,1.444403215,0.861593423,1.05806899,1.181210357
2010-02-28 22:00:00+00:00,1.832085537,0.71057747,1.442582326,0.860814894,1.058004736,1.180812993
2010-02-28 23:00:00+00:00,1.834991824,0.708347427,1.440761237,0.86003632,1.057940482,1.180415458
2010-03-01 00:00:00+00:00,1.841897651,0.706127215,1.441996237,0.858822299,1.057876229,1.181343926
2010-03-01 01:00:00+00:00,1.848803478,0.703906396,1.443231145,0.857608169,1.057905246,1.182290887
2010-03-01 02:00:00+00:00,1.855709304,0.701684967,1.444465961,0.856393929,1.057934264,1.183237685
2010-03-01 03:00:00+00:00,1.862615131,0.699462927,1.445700685,0.85517958,1.057963282,1.184184321
2010-03-01 04:00:00+00:00,1.869520958,0.697240273,1.446935318,0.85396512,1.0579923,1.185130794
2010-03-01 05:00:00+00:00,1.876426784,0.695017002,1.448169859,0.85275055,1.058021318,1.186077103
2010-03-01 06:00:00+00:00,1.883332611,0.692793113,1.449404308,0.851535869,1.058050336,1.187023247
2010-03-01 07:00:00+00:00,1.890238438,0.690568603,1.450638666,0.850321078,1.058079354,1.187969228
2010-03-01 08:00:00+00:00,1.897144264,0.68834347,1.451872933,0.849106176,1.058108372,1.188915043
2010-03-01 09:00:00+00:00,1.904050091,0.686117711,1.453107109,0.847891164,1.05813739,1.189860693
2010-03-01 10:00:00+00:00,1.910955918,0.683891324,1.454341193,0.84667604,1.058166407,1.190806176
2010-03-01 11:00:00+00:00,1.917861744,0.681664306,1.455575186,0.845460804,1.058195425,1.191751493
2010-03-01 12:00:00+00:00,1.924767571,0.679436656,1.456809089,0.844245458,1.058224443,1.192696643
2010-03-01 13:00:00+00:00,1.931673398,0.67720837,1.4580429,0.843029999,1.058253461,1.193641626
2010-03-01 14:00:00+00:00,1.938579224,0.674979447,1.459276621,0.841814429,1.058282479,1.19458644
2010-03-01 15:00:00+00:00,1.945485051,0.672749883,1.460510251,0.840598746,1.058311497,1.195531086
2010-03-01 16:00:00+00:00,1.952390878,0.670519677,1.461743791,0.839382952,1.058340515,1.196475563
2010-03-01 17:00:00+00:00,1.959296705,0.668288825,1.462977239,0.838167045,1.058369533,1.197419869
2010-03-01 18:00:00+00:00,1.966202531,0.666057326,1.464210598,0.836951025,1.058398551,1.198364006
2010-03-01 19:00:00+00:00,1.973108358,0.663825177,1.465443866,0.835734893,1.058427568,1.199307972
2010-03-01 20:00:00+00:00,1.980014185,0.661592374,1.466677044,0.834518647,1.058456586,1.200251767
2010-03-01 21:00:00+00:00,1.986920011,0.659358916,1.467910132,0.833302289,1.058485604,1.20119539
2010-03-01 22:00:00+00:00,1.993825838,0.6571248,1.46914313,0.832085817,1.058514622,1.202138841
2010-03-01 23:00:00+00:00,2.000731665,0.654890024,1.470376037,0.830869232,1.05854364,1.20308212
2010-03-02 00:00:00+00:00,1.994942197,0.652929245,1.468578504,0.829488476,1.058572658,1.200902216
2010-03-02 01:00:00+00:00,1.98915273,0.650967955,1.46678078,0.828107574,1.058601676,1.198722143
2010-03-02 02:00:00+00:00,1.983363262,0.649006151,1.464982864,0.826726525,1.058630694,1.196541899
2010-03-02 03:00:00+00:00,1.977573795,0.64704383,1.463184756,0.825345329,1.058659712,1.194361484
2010-03-02 04:00:00+00:00,1.971784327,0.645080992,1.461386456,0.823963985,1.058688729,1.192180898
2010-03-02 05:00:00+00:00,1.96599486,0.643117635,1.459587963,0.822582493,1.058717747,1.19000014
2010-03-02 06:00:00+00:00,1.960205392,0.641153756,1.457789278,0.821200853,1.058746765,1.187819209
2010-03-02 07:00:00+00:00,1.954415925,0.639189354,1.4559904,0.819819065,1.058775783,1.185638105
2010-03-02 08:00:00+00:00,1.948626457,0.637224427,1.454191328,0.818437128,1.058804801,1.183456828
2010-03-02 09:00:00+00:00,1.94283699,0.635258973,1.452392063,0.817055042,1.058833819,1.181275377
2010-03-02 10:00:00+00:00,1.937047522,0.63329299,1.450592604,0.815672807,1.058862837,1.179093752
2010-03-02 11:00:00+00:00,1.931258055,0.631326476,1.448792951,0.814290423,1.058891855,1.176911952
2010-03-02 12:00:00+00:00,1.925468587,0.62935943,1.446993103,0.812907888,1.058920873,1.174729976
2010-03-02 13:00:00+00:00,1.91967912,0.627391848,1.445193061,0.811525204,1.05894989,1.172547825
2010-03-02 14:00:00+00:00,1.913889652,0.62542373,1.443392824,0.810142369,1.058978908,1.170365497
2010-03-02 15:00:00+00:00,1.908100185,0.623455073,1.441592391,0.808759383,1.059007926,1.168182992
2010-03-02 16:00:00+00:00,1.902310717,0.621485876,1.439791763,0.807376247,1.059036944,1.166000309
2010-03-02 17:00:00+00:00,1.89652125,0.619516136,1.437990939,0.805992959,1.059065962,1.163817449
2010-03-02 18:00:00+00:00,1.890731782,0.617545851,1.43618992,0.804609519,1.05909498,1.16163441
2010-03-02 19:00:00+00:00,1.884942315,0.615575019,1.434388703,0.803225928,1.059123998,1.159451193
2010-03-02 20:00:00+00:00,1.879152847,0.613603638,1.43258729,0.801842185,1.059153016,1.157267795
2010-03-02 21:00:00+00:00,1.87336338,0.611631707,1.43078568,0.800458289,1.059182034,1.155084218
2010-03-02 22:00:00+00:00,1.867573912,0.609659222,1.428983873,0.799074241,1.059211051,1.15290046
2010-03-02 23:00:00+00:00,1.861784445,0.607686183,1.427181868,0.797690039,1.059240069,1.150716521
2010-03-03 00:00:00+00:00,1.85254913,0.605801242,1.429451078,0.79621359,1.059269087,1.148656825
2010-03-03 01:00:00+00:00,1.843313816,0.60391579,1.431719976,0.794736966,1.059298105,1.146596931
2010-03-03 02:00:00+00:00,1.834078502,0.602029827,1.433988561,0.793260168,1.059327123,1.144536836
2010-03-03 03:00:00+00:00,1.824843187,0.60014335,1.436256834,0.791783193,1.059356141,1.142476541
2010-03-03 04:00:00+00:00,1.815607873,0.598256357,1.438524796,0.790306043,1.059385159,1.140416046
2010-03-03 05:00:00+00:00,1.806372559,0.596368846,1.440792447,0.788828717,1.059414177,1.138355349
2010-03-03 06:00:00+00:00,1.797137244,0.594480815,1.443059787,0.787351214,1.059443195,1.136294451
2010-03-03 07:00:00+00:00,1.78790193,0.592592263,1.445326818,0.785873533,1.059472212,1.134233351
2010-03-03 08:00:00+00:00,1.778666616,0.590703188,1.447593539,0.784395676,1.05950123,1.13217205
2010-03-03 09:00:00+00:00,1.769431301,0.588813587,1.449859952,0.782917641,1.059530248,1.130110546
2010-03-03 10:00:00+00:00,1.760195987,0.586923459,1.452126057,0.781439428,1.059559266,1.128048839
2010-03-03 11:00:00+00:00,1.750960673,0.585032801,1.454391854,0.779961036,1.059588284,1.12598693
2010-03-03 12:00:00+00:00,1.741725358,0.583141612,1.456657345,0.778482465,1.059617302,1.123924816
2010-03-03 13:00:00+00:00,1.732490044,0.581249889,1.458922529,0.777003715,1.05964632,1.121862499
2010-03-03 14:00:00+00:00,1.72325473,0.579357631,1.461187407,0.775524785,1.059675338,1.119799978
2010-03-03 15:00:00+00:00,1.714019415,0.577464835,1.46345198,0.774045676,1.059704356,1.117737252
2010-03-03 16:00:00+00:00,1.704784101,0.575571499,1.465716249,0.772566386,1.059733374,1.115674322
2010-03-03 17:00:00+00:00,1.695548787,0.573677622,1.467980213,0.771086915,1.059762391,1.113611186
2010-03-03 18:00:00+00:00,1.686313472,0.571783201,1.470243874,0.769607263,1.059791409,1.111547844
2010-03-03 19:00:00+00:00,1.677078158,0.569888234,1.472507232,0.768127429,1.059820427,1.109484296
2010-03-03 20:00:00+00:00,1.667842844,0.567992719,1.474770287,0.766647413,1.059849445,1.107420542
2010-03-03 21:00:00+00:00,1.65860753,0.566096653,1.47703304,0.765167215,1.059878463,1.10535658
2010-03-03 22:00:00+00:00,1.649372215,0.564200036,1.479295492,0.763686834,1.059907481,1.103292412
2010-03-03 23:00:00+00:00,1.640136901,0.562302863,1.481557643,0.76220627,1.059936499,1.101228035
2010-03-04 00:00:00+00:00,1.637751151,0.561791007,1.483179629,0.761222652,1.059965517,1.100781991
2010-03-04 01:00:00+00:00,1.635365401,0.56127911,1.48480146,0.760238953,1.059994535,1.100335892
2010-03-04 02:00:00+00:00,1.63297965,0.560767173,1.486423137,0.759255173,1.060023552,1.099889737
2010-03-04 03:00:00+00:00,1.6305939,0.560255195,1.48804466,0.758271312,1.06005257,1.099443527
2010-03-04 04:00:00+00:00,1.62820815,0.559743176,1.48966603,0.757287369,1.060081588,1.098997263
2010-03-04 05:00:00+00:00,1.6258224,0.559231117,1.491287246,0.756303344,1.060110606,1.098550943
2010-03-04 06:00:00+00:00,1.62343665,0.558719017,1.492908309,0.755319238,1.060139624,1.098104568
2010-03-04 07:00:00+00:00,1.621050899,0.558206876,1.494529219,0.75433505,1.060168642,1.097658137
2010-03-04 08:00:00+00:00,1.618665149,0.557694694,1.496149976,0.753350779,1.06019766,1.097211652
2010-03-04 09:00:00+00:00,1.616279399,0.557182471,1.49777058,0.752366427,1.060226678,1.096765111
2010-03-04 10:00:00+00:00,1.613893649,0.556670208,1.499391032,0.751381993,1.060255696,1.096318516
2010-03-04 11:00:00+00:00,1.611507899,0.556157903,1.501011332,0.750397476,1.060284713,1.095871865
2010-03-04 12:00:00+00:00,1.609122149,0.555645557,1.50263148,0.749412877,1.060313731,1.095425159
2010-03-04 13:00:00+00:00,1.606736398,0.55513317,1.504251475,0.748428195,1.060342749,1.094978397
2010-03-04 14:00:00+00:00,1.604350648,0.554620742,1.505871319,0.747443431,1.060371767,1.094531581
2010-03-04 15:00:00+00:00,1.601964898,0.554108273,1.507491012,0.746458583,1.060400785,1.09408471
2010-03-04 16:00:00+00:00,1.599579148,0.553595763,1.509110553,0.745473653,1.060429803,1.093637784
2010-03-04 17:00:00+00:00,1.597193398,0.553083211,1.510729943,0.74448864,1.060458821,1.093190803
2010-03-04 18:00:00+00:00,1.594807648,0.552570618,1.512349182,0.743503543,1.060487839,1.092743766
