,HE Vrutok,HE Tikvesh,HE Shpilje,HE Kozjak
2015-01-02 21:00:00+00:00,0.909407503,0.580898263,1.447400228,0.751589332
2015-01-02 22:00:00+00:00,0.914613332,0.582477519,1.44911469,0.752329372
2015-01-02 23:00:00+00:00,0.919819161,0.584056402,1.450828975,0.753069365
2015-01-03 00:00:00+00:00,0.917488676,0.583610341,1.446088343,0.753527826
2015-01-03 01:00:00+00:00,0.915158191,0.583164249,1.441346359,0.753986269
2015-01-03 02:00:00+00:00,0.912827706,0.582718128,1.436603018,0.754444695
2015-01-03 03:00:00+00:00,0.910497221,0.582271978,1.431858315,0.754903103
2015-01-03 04:00:00+00:00,0.908166736,0.581825798,1.427112245,0.755361493
2015-01-03 05:00:00+00:00,0.905836251,0.581379588,1.422364801,0.755819866
2015-01-03 06:00:00+00:00,0.903505766,0.580933348,1.417615979,0.75627822
2015-01-03 07:00:00+00:00,0.901175281,0.580487078,1.412865774,0.756736557
2015-01-03 08:00:00+00:00,0.898844796,0.580040779,1.408114179,0.757194876
2015-01-03 09:00:00+00:00,0.896514311,0.579594449,1.403361189,0.757653178
2015-01-03 10:00:00+00:00,0.894183826,0.57914809,1.3986068,0.758111462
2015-01-03 11:00:00+00:00,0.891853341,0.578701701,1.393851004,0.758569728
2015-01-03 12:00:00+00:00,0.889522856,0.578255282,1.389093797,0.759027976
2015-01-03 13:00:00+00:00,0.887192371,0.577808833,1.384335174,0.759486207
2015-01-03 14:00:00+00:00,0.884861886,0.577362354,1.379575127,0.75994442
2015-01-03 15:00:00+00:00,0.882531401,0.576915844,1.374813651,0.760402616
2015-01-03 16:00:00+00:00,0.880200916,0.576469305,1.370050741,0.760860794
2015-01-03 17:00:00+00:00,0.877870431,0.576022736,1.365286391,0.761318954
2015-01-03 18:00:00+00:00,0.875539946,0.575576137,1.360520595,0.761777097
2015-01-03 19:00:00+00:00,0.873209461,0.575129507,1.355753347,0.762235222
2015-01-03 20:00:00+00:00,0.870878976,0.574682848,1.35098464,0.762693329
2015-01-03 21:00:00+00:00,0.868548491,0.574236158,1.34621447,0.763151419
2015-01-03 22:00:00+00:00,0.866218006,0.573789438,1.341442829,0.763609492
2015-01-03 23:00:00+00:00,0.863887521,0.573342688,1.336669711,0.764067547
2015-01-04 00:00:00+00:00,0.858414735,0.571553522,1.334569086,0.763169528
2015-01-04 01:00:00+00:00,0.85294195,0.56976387,1.332468172,0.762271441
2015-01-04 02:00:00+00:00,0.847469164,0.567973728,1.330366971,0.761373287
2015-01-04 03:00:00+00:00,0.841996378,0.566183096,1.32826548,0.760475066
2015-01-04 04:00:00+00:00,0.836523593,0.564391971,1.326163701,0.759576776
2015-01-04 05:00:00+00:00,0.831050807,0.562600352,1.324061632,0.758678419
2015-01-04 06:00:00+00:00,0.825578021,0.560808236,1.321959273,0.757779994
2015-01-04 07:00:00+00:00,0.820105236,0.559015623,1.319856623,0.756881501
2015-01-04 08:00:00+00:00,0.81463245,0.557222509,1.317753682,0.75598294
2015-01-04 09:00:00+00:00,0.809159664,0.555428893,1.315650448,0.75508431
2015-01-04 10:00:00+00:00,0.803686878,0.553634774,1.313546923,0.754185613
2015-01-04 11:00:00+00:00,0.798214093,0.551840149,1.311443104,0.753286847
2015-01-04 12:00:00+00:00,0.792741307,0.550045016,1.309338992,0.752388012
2015-01-04 13:00:00+00:00,0.787268521,0.548249374,1.307234586,0.751489109
2015-01-04 14:00:00+00:00,0.781795736,0.54645322,1.305129885,0.750590138
2015-01-04 15:00:00+00:00,0.77632295,0.544656553,1.303024889,0.749691097
2015-01-04 16:00:00+00:00,0.770850164,0.54285937,1.300919598,0.748791988
2015-01-04 17:00:00+00:00,0.765377379,0.54106167,1.29881401,0.74789281
2015-01-04 18:00:00+00:00,0.759904593,0.53926345,1.296708125,0.746993563
2015-01-04 19:00:00+00:00,0.754431807,0.537464708,1.294601942,0.746094247
2015-01-04 20:00:00+00:00,0.748959022,0.535665443,1.292495462,0.745194861
2015-01-04 21:00:00+00:00,0.743486236,0.533865652,1.290388683,0.744295407
2015-01-04 22:00:00+00:00,0.73801345,0.532065334,1.288281605,0.743395883
2015-01-04 23:00:00+00:00,0.732540664,0.530264485,1.286174228,0.742496289
2015-01-05 00:00:00+00:00,0.737070309,0.530797044,1.288046309,0.742445471
2015-01-05 01:00:00+00:00,0.741599953,0.531329557,1.289918153,0.742394653
2015-01-05 02:00:00+00:00,0.746129598,0.531862023,1.291789762,0.742343835
2015-01-05 03:00:00+00:00,0.750659242,0.532394443,1.293661134,0.742293016
2015-01-05 04:00:00+00:00,0.755188887,0.532926817,1.295532271,0.742242198
2015-01-05 05:00:00+00:00,0.759718531,0.533459144,1.297403174,0.742191379
2015-01-05 06:00:00+00:00,0.764248175,0.533991425,1.299273841,0.742140559
2015-01-05 07:00:00+00:00,0.76877782,0.53452366,1.301144275,0.74208974
2015-01-05 08:00:00+00:00,0.773307464,0.535055849,1.303014474,0.74203892
2015-01-05 09:00:00+00:00,0.777837109,0.535587992,1.304884441,0.7419881
2015-01-05 10:00:00+00:00,0.782366753,0.536120089,1.306754174,0.74193728
2015-01-05 11:00:00+00:00,0.786896398,0.53665214,1.308623675,0.74188646
2015-01-05 12:00:00+00:00,0.791426042,0.537184145,1.310492943,0.741835639
2015-01-05 13:00:00+00:00,0.795955686,0.537716105,1.31236198,0.741784819
2015-01-05 14:00:00+00:00,0.800485331,0.538248018,1.314230785,0.741733998
2015-01-05 15:00:00+00:00,0.805014975,0.538779886,1.31609936,0.741683177
2015-01-05 16:00:00+00:00,0.80954462,0.539311708,1.317967703,0.741632355
2015-01-05 17:00:00+00:00,0.814074264,0.539843485,1.319835817,0.741581534
2015-01-05 18:00:00+00:00,0.818603909,0.540375216,1.3217037,0.741530712
2015-01-05 19:00:00+00:00,0.823133553,0.540906902,1.323571354,0.74147989
2015-01-05 20:00:00+00:00,0.827663197,0.541438542,1.325438779,0.741429067
2015-01-05 21:00:00+00:00,0.832192842,0.541970137,1.327305974,0.741378245
2015-01-05 22:00:00+00:00,0.836722486,0.542501686,1.329172942,0.741327422
2015-01-05 23:00:00+00:00,0.841252131,0.54303319,1.331039682,0.741276599
2015-01-06 00:00:00+00:00,0.842155786,0.544960245,1.329356809,0.742298147
2015-01-06 01:00:00+00:00,0.843059442,0.546886708,1.327673752,0.743319606
2015-01-06 02:00:00+00:00,0.843963097,0.548812581,1.325990508,0.744340975
2015-01-06 03:00:00+00:00,0.844866753,0.550737866,1.324307079,0.745362254
2015-01-06 04:00:00+00:00,0.845770409,0.552662567,1.322623464,0.746383444
2015-01-06 05:00:00+00:00,0.846674064,0.554586684,1.320939663,0.747404545
2015-01-06 06:00:00+00:00,0.84757772,0.556510221,1.319255674,0.748425557
2015-01-06 07:00:00+00:00,0.848481375,0.558433181,1.317571499,0.74944648
2015-01-06 08:00:00+00:00,0.849385031,0.560355564,1.315887137,0.750467314
2015-01-06 09:00:00+00:00,0.850288687,0.562277375,1.314202587,0.75148806
2015-01-06 10:00:00+00:00,0.851192342,0.564198614,1.31251785,0.752508717
2015-01-06 11:00:00+00:00,0.852095998,0.566119285,1.310832924,0.753529286
2015-01-06 12:00:00+00:00,0.852999653,0.568039389,1.30914781,0.754549766
2015-01-06 13:00:00+00:00,0.853903309,0.569958929,1.307462507,0.755570159
2015-01-06 14:00:00+00:00,0.854806965,0.571877907,1.305777016,0.756590463
2015-01-06 15:00:00+00:00,0.85571062,0.573796325,1.304091335,0.75761068
2015-01-06 16:00:00+00:00,0.856614276,0.575714185,1.302405464,0.758630809
2015-01-06 17:00:00+00:00,0.857517932,0.57763149,1.300719404,0.759650851
2015-01-06 18:00:00+00:00,0.858421587,0.579548242,1.299033154,0.760670805
2015-01-06 19:00:00+00:00,0.859325243,0.581464443,1.297346714,0.761690671
2015-01-06 20:00:00+00:00,0.860228898,0.583380095,1.295660083,0.762710451
2015-01-06 21:00:00+00:00,0.861132554,0.5852952,1.293973261,0.763730144
2015-01-06 22:00:00+00:00,0.86203621,0.587209761,1.292286247,0.764749749
2015-01-06 23:00:00+00:00,0.862939865,0.589123778,1.290599042,0.765769268
2015-01-07 00:00:00+00:00,0.861835564,0.588414572,1.286838576,0.765998868
2015-01-07 01:00:00+00:00,0.860731263,0.587705291,1.283077154,0.766228463
2015-01-07 02:00:00+00:00,0.859626962,0.586995936,1.279314773,0.766458054
2015-01-07 03:00:00+00:00,0.858522661,0.586286506,1.275551429,0.766687641
2015-01-07 04:00:00+00:00,0.85741836,0.585577001,1.27178712,0.766917223
2015-01-07 05:00:00+00:00,0.856314059,0.584867422,1.268021842,0.767146801
2015-01-07 06:00:00+00:00,0.855209758,0.584157768,1.264255591,0.767376374
2015-01-07 07:00:00+00:00,0.854105457,0.583448039,1.260488364,0.767605943
2015-01-07 08:00:00+00:00,0.853001156,0.582738235,1.256720158,0.767835508
2015-01-07 09:00:00+00:00,0.851896855,0.582028356,1.252950969,0.768065068
2015-01-07 10:00:00+00:00,0.850792554,0.581318401,1.249180794,0.768294624
2015-01-07 11:00:00+00:00,0.849688252,0.580608371,1.245409629,0.768524175
2015-01-07 12:00:00+00:00,0.848583951,0.579898265,1.241637471,0.768753723
2015-01-07 13:00:00+00:00,0.84747965,0.579188084,1.237864317,0.768983265
2015-01-07 14:00:00+00:00,0.846375349,0.578477827,1.234090161,0.769212804
2015-01-07 15:00:00+00:00,0.845271048,0.577767495,1.230315002,0.769442338
2015-01-07 16:00:00+00:00,0.844166747,0.577057086,1.226538836,0.769671867
2015-01-07 17:00:00+00:00,0.843062446,0.576346601,1.222761658,0.769901393
2015-01-07 18:00:00+00:00,0.841958145,0.57563604,1.218983465,0.770130914
2015-01-07 19:00:00+00:00,0.840853844,0.574925403,1.215204254,0.77036043
2015-01-07 20:00:00+00:00,0.839749543,0.57421469,1.21142402,0.770589942
2015-01-07 21:00:00+00:00,0.838645242,0.5735039,1.20764276,0.77081945
2015-01-07 22:00:00+00:00,0.837540941,0.572793033,1.203860471,0.771048953
2015-01-07 23:00:00+00:00,0.83643664,0.572082089,1.200077148,0.771278453
2015-01-08 00:00:00+00:00,0.832569875,0.57022036,1.199711787,0.770245802
2015-01-08 01:00:00+00:00,0.828703111,0.568358102,1.199346416,0.769213064
2015-01-08 02:00:00+00:00,0.824836346,0.566495313,1.198981035,0.768180236
2015-01-08 03:00:00+00:00,0.820969581,0.564631991,1.198615645,0.767147321
2015-01-08 04:00:00+00:00,0.817102817,0.562768135,1.198250245,0.766114316
2015-01-08 05:00:00+00:00,0.813236052,0.560903741,1.197884836,0.765081223
2015-01-08 06:00:00+00:00,0.809369288,0.559038809,1.197519416,0.76404804
2015-01-08 07:00:00+00:00,0.805502523,0.557173335,1.197153987,0.763014768
2015-01-08 08:00:00+00:00,0.801635759,0.555307318,1.196788549,0.761981407
2015-01-08 09:00:00+00:00,0.797768994,0.553440756,1.1964231,0.760947957
2015-01-08 10:00:00+00:00,0.793902229,0.551573646,1.196057642,0.759914417
2015-01-08 11:00:00+00:00,0.790035465,0.549705987,1.195692174,0.758880787
2015-01-08 12:00:00+00:00,0.7861687,0.547837775,1.195326697,0.757847067
2015-01-08 13:00:00+00:00,0.782301936,0.545969009,1.19496121,0.756813257
2015-01-08 14:00:00+00:00,0.778435171,0.544099687,1.194595713,0.755779357
2015-01-08 15:00:00+00:00,0.774568406,0.542229806,1.194230206,0.754745367
2015-01-08 16:00:00+00:00,0.770701642,0.540359365,1.19386469,0.753711287
2015-01-08 17:00:00+00:00,0.766834877,0.53848836,1.193499163,0.752677116
2015-01-08 18:00:00+00:00,0.762968113,0.53661679,1.193133628,0.751642854
2015-01-08 19:00:00+00:00,0.759101348,0.534744652,1.192768082,0.750608501
2015-01-08 20:00:00+00:00,0.755234583,0.532871943,1.192402527,0.749574057
2015-01-08 21:00:00+00:00,0.751367819,0.530998663,1.192036962,0.748539523
2015-01-08 22:00:00+00:00,0.747501054,0.529124807,1.191671387,0.747504896
2015-01-08 23:00:00+00:00,0.74363429,0.527250375,1.191305802,0.746470179
2015-01-09 00:00:00+00:00,0.741906597,0.52592975,1.191593348,0.745017557
2015-01-09 01:00:00+00:00,0.740178903,0.524608837,1.191880887,0.743564754
2015-01-09 02:00:00+00:00,0.73845121,0.523287635,1.19216842,0.74211177
2015-01-09 03:00:00+00:00,0.736723517,0.521966142,1.192455948,0.740658604
2015-01-09 04:00:00+00:00,0.734995824,0.520644359,1.192743469,0.739205257
2015-01-09 05:00:00+00:00,0.733268131,0.519322284,1.193030984,0.737751727
2015-01-09 06:00:00+00:00,0.731540437,0.517999916,1.193318493,0.736298014
2015-01-09 07:00:00+00:00,0.729812744,0.516677254,1.193605997,0.734844118
2015-01-09 08:00:00+00:00,0.728085051,0.515354298,1.193893494,0.733390038
2015-01-09 09:00:00+00:00,0.726357358,0.514031047,1.194180985,0.731935774
2015-01-09 10:00:00+00:00,0.724629665,0.512707499,1.19446847,0.730481326
2015-01-09 11:00:00+00:00,0.722901972,0.511383654,1.194755949,0.729026693
2015-01-09 12:00:00+00:00,0.721174278,0.510059511,1.195043422,0.727571874
2015-01-09 13:00:00+00:00,0.719446585,0.508735069,1.19533089,0.72611687
2015-01-09 14:00:00+00:00,0.717718892,0.507410327,1.195618351,0.72466168
2015-01-09 15:00:00+00:00,0.715991199,0.506085285,1.195905806,0.723206303
2015-01-09 16:00:00+00:00,0.714263506,0.50475994,1.196193255,0.72175074
2015-01-09 17:00:00+00:00,0.712535812,0.503434293,1.196480698,0.720294989
2015-01-09 18:00:00+00:00,0.710808119,0.502108343,1.196768135,0.71883905
2015-01-09 19:00:00+00:00,0.709080426,0.500782087,1.197055566,0.717382922
2015-01-09 20:00:00+00:00,0.707352733,0.499455527,1.197342991,0.715926607
2015-01-09 21:00:00+00:00,0.70562504,0.498128659,1.19763041,0.714470102
2015-01-09 22:00:00+00:00,0.703897347,0.496801485,1.197917823,0.713013407
2015-01-09 23:00:00+00:00,0.702169653,0.495474002,1.19820523,0.711556523
2015-01-10 00:00:00+00:00,0.701438747,0.495002967,1.196773096,0.710554253
2015-01-10 01:00:00+00:00,0.700707841,0.494531893,1.195340812,0.709551893
2015-01-10 02:00:00+00:00,0.699976934,0.49406078,1.193908379,0.708549443
2015-01-10 03:00:00+00:00,0.699246028,0.493589629,1.192475797,0.707546902
2015-01-10 04:00:00+00:00,0.698515122,0.493118438,1.191043065,0.706544271
2015-01-10 05:00:00+00:00,0.697784215,0.492647208,1.189610183,0.705541548
2015-01-10 06:00:00+00:00,0.697053309,0.492175938,1.188177151,0.704538735
2015-01-10 07:00:00+00:00,0.696322403,0.49170463,1.186743969,0.703535831
2015-01-10 08:00:00+00:00,0.695591496,0.491233282,1.185310636,0.702532835
2015-01-10 09:00:00+00:00,0.69486059,0.490761895,1.183877152,0.701529748
2015-01-10 10:00:00+00:00,0.694129684,0.490290468,1.182443518,0.700526569
2015-01-10 11:00:00+00:00,0.693398777,0.489819002,1.181009732,0.699523299
2015-01-10 12:00:00+00:00,0.692667871,0.489347497,1.179575795,0.698519937
2015-01-10 13:00:00+00:00,0.691936965,0.488875952,1.178141707,0.697516483
2015-01-10 14:00:00+00:00,0.691206058,0.488404368,1.176707466,0.696512936
2015-01-10 15:00:00+00:00,0.690475152,0.487932744,1.175273074,0.695509298
2015-01-10 16:00:00+00:00,0.689744246,0.48746108,1.173838529,0.694505567
2015-01-10 17:00:00+00:00,0.689013339,0.486989376,1.172403832,0.693501743
2015-01-10 18:00:00+00:00,0.688282433,0.486517633,1.170968982,0.692497827
2015-01-10 19:00:00+00:00,0.687551527,0.48604585,1.169533979,0.691493817
2015-01-10 20:00:00+00:00,0.68682062,0.485574028,1.168098824,0.690489715
2015-01-10 21:00:00+00:00,0.686089714,0.485102165,1.166663514,0.689485519
2015-01-10 22:00:00+00:00,0.685358807,0.484630263,1.165228052,0.68848123
2015-01-10 23:00:00+00:00,0.684627901,0.48415832,1.163792435,0.687476848
2015-01-11 00:00:00+00:00,0.681660069,0.483236922,1.160060776,0.686414007
2015-01-11 01:00:00+00:00,0.678692236,0.482315372,1.156328073,0.685351061
2015-01-11 02:00:00+00:00,0.675724404,0.481393668,1.152594322,0.684288009
2015-01-11 03:00:00+00:00,0.672756572,0.480471811,1.148859519,0.683224852
2015-01-11 04:00:00+00:00,0.669788739,0.4795498,1.14512366,0.68216159
2015-01-11 05:00:00+00:00,0.666820907,0.478627634,1.141386741,0.681098221
2015-01-11 06:00:00+00:00,0.663853075,0.477705315,1.137648757,0.680034747
2015-01-11 07:00:00+00:00,0.660885242,0.47678284,1.133909705,0.678971166
2015-01-11 08:00:00+00:00,0.65791741,0.47586021,1.130169581,0.67790748
2015-01-11 09:00:00+00:00,0.654949577,0.474937425,1.12642838,0.676843686
2015-01-11 10:00:00+00:00,0.651981745,0.474014483,1.122686099,0.675779786
2015-01-11 11:00:00+00:00,0.649013913,0.473091386,1.118942732,0.674715779
2015-01-11 12:00:00+00:00,0.64604608,0.472168131,1.115198276,0.673651665
2015-01-11 13:00:00+00:00,0.643078248,0.47124472,1.111452727,0.672587444
2015-01-11 14:00:00+00:00,0.640110416,0.470321151,1.107706079,0.671523115
2015-01-11 15:00:00+00:00,0.637142583,0.469397425,1.10395833,0.670458678
2015-01-11 16:00:00+00:00,0.634174751,0.46847354,1.100209473,0.669394134
2015-01-11 17:00:00+00:00,0.631206919,0.467549497,1.096459506,0.668329481
2015-01-11 18:00:00+00:00,0.628239086,0.466625296,1.092708423,0.66726472
2015-01-11 19:00:00+00:00,0.625271254,0.465700935,1.088956219,0.666199851
2015-01-11 20:00:00+00:00,0.622303421,0.464776414,1.085202892,0.665134873
2015-01-11 21:00:00+00:00,0.619335589,0.463851734,1.081448435,0.664069786
2015-01-11 22:00:00+00:00,0.616367757,0.462926893,1.077692844,0.66300459
2015-01-11 23:00:00+00:00,0.613399924,0.462001891,1.073936115,0.661939285
2015-01-12 00:00:00+00:00,0.61020634,0.461630692,1.069315573,0.660341782
2015-01-12 01:00:00+00:00,0.607012755,0.461259467,1.064693295,0.658744031
2015-01-12 02:00:00+00:00,0.603819171,0.460888216,1.06006927,0.657146033
2015-01-12 03:00:00+00:00,0.600625586,0.460516939,1.055443492,0.655547788
2015-01-12 04:00:00+00:00,0.597432001,0.460145635,1.050815949,0.653949293
2015-01-12 05:00:00+00:00,0.594238417,0.459774306,1.046186634,0.652350549
2015-01-12 06:00:00+00:00,0.591044832,0.459402951,1.041555537,0.650751555
2015-01-12 07:00:00+00:00,0.587851248,0.459031569,1.036922649,0.64915231
2015-01-12 08:00:00+00:00,0.584657663,0.458660162,1.032287959,0.647552813
2015-01-12 09:00:00+00:00,0.581464078,0.458288728,1.02765146,0.645953064
2015-01-12 10:00:00+00:00,0.578270494,0.457917268,1.023013141,0.644353063
2015-01-12 11:00:00+00:00,0.575076909,0.457545782,1.018372993,0.642752807
2015-01-12 12:00:00+00:00,0.571883325,0.45717427,1.013731006,0.641152298
2015-01-12 13:00:00+00:00,0.56868974,0.456802731,1.009087169,0.639551533
2015-01-12 14:00:00+00:00,0.565496156,0.456431167,1.004441473,0.637950512
2015-01-12 15:00:00+00:00,0.562302571,0.456059575,0.999793908,0.636349235
2015-01-12 16:00:00+00:00,0.559108986,0.455687958,0.995144464,0.634747701
2015-01-12 17:00:00+00:00,0.555915402,0.455316314,0.99049313,0.633145909
2015-01-12 18:00:00+00:00,0.552721817,0.454944644,0.985839895,0.631543858
2015-01-12 19:00:00+00:00,0.549528233,0.454572947,0.981184751,0.629941548
2015-01-12 20:00:00+00:00,0.546334648,0.454201224,0.976527684,0.628338977
2015-01-12 21:00:00+00:00,0.543141063,0.453829475,0.971868686,0.626736145
2015-01-12 22:00:00+00:00,0.539947479,0.453457699,0.967207745,0.625133052
2015-01-12 23:00:00+00:00,0.536753894,0.453085896,0.96254485,0.623529697
2015-01-13 00:00:00+00:00,0.53440066,0.452353192,0.957888316,0.62168601
2015-01-13 01:00:00+00:00,0.532047426,0.451620384,0.953229813,0.619841974
2015-01-13 02:00:00+00:00,0.529694192,0.450887473,0.948569329,0.617997587
2015-01-13 03:00:00+00:00,0.527340958,0.450154459,0.943906854,0.61615285
2015-01-13 04:00:00+00:00,0.524987723,0.44942134,0.939242375,0.614307759
2015-01-13 05:00:00+00:00,0.522634489,0.448688118,0.93457588,0.612462315
2015-01-13 06:00:00+00:00,0.520281255,0.447954791,0.929907359,0.610616516
2015-01-13 07:00:00+00:00,0.517928021,0.44722136,0.925236799,0.608770361
2015-01-13 08:00:00+00:00,0.515574787,0.446487825,0.920564187,0.606923848
2015-01-13 09:00:00+00:00,0.513221553,0.445754184,0.915889513,0.605076976
2015-01-13 10:00:00+00:00,0.510868318,0.445020439,0.911212762,0.603229745
2015-01-13 11:00:00+00:00,0.508515084,0.444286588,0.906533924,0.601382153
2015-01-13 12:00:00+00:00,0.50616185,0.443552632,0.901852985,0.599534198
2015-01-13 13:00:00+00:00,0.503808616,0.44281857,0.897169932,0.597685879
2015-01-13 14:00:00+00:00,0.501455382,0.442084403,0.892484752,0.595837196
2015-01-13 15:00:00+00:00,0.499102148,0.441350129,0.887797433,0.593988146
2015-01-13 16:00:00+00:00,0.496748914,0.440615749,0.883107961,0.592138729
2015-01-13 17:00:00+00:00,0.494395679,0.439881263,0.878416322,0.590288943
2015-01-13 18:00:00+00:00,0.492042445,0.43914667,0.873722503,0.588438787
2015-01-13 19:00:00+00:00,0.489689211,0.43841197,0.869026491,0.58658826
2015-01-13 20:00:00+00:00,0.487335977,0.437677164,0.864328271,0.58473736
2015-01-13 21:00:00+00:00,0.484982743,0.436942249,0.859627829,0.582886086
2015-01-13 22:00:00+00:00,0.482629509,0.436207228,0.854925151,0.581034437
2015-01-13 23:00:00+00:00,0.480276274,0.435472098,0.850220223,0.579182411
2015-01-14 00:00:00+00:00,0.478467248,0.434656028,0.845912314,0.57727175
2015-01-14 01:00:00+00:00,0.476658222,0.433839825,0.841602496,0.575360685
2015-01-14 02:00:00+00:00,0.474849196,0.433023487,0.837290759,0.573449215
2015-01-14 03:00:00+00:00,0.47304017,0.432207016,0.832977089,0.571537338
2015-01-14 04:00:00+00:00,0.471231143,0.431390411,0.828661477,0.569625053
2015-01-14 05:00:00+00:00,0.469422117,0.430573672,0.824343909,0.567712358
2015-01-14 06:00:00+00:00,0.467613091,0.429756798,0.820024374,0.565799252
2015-01-14 07:00:00+00:00,0.465804065,0.428939788,0.815702859,0.563885732
2015-01-14 08:00:00+00:00,0.463995039,0.428122644,0.811379352,0.561971798
2015-01-14 09:00:00+00:00,0.462186012,0.427305363,0.807053842,0.560057448
2015-01-14 10:00:00+00:00,0.460376986,0.426487947,0.802726314,0.55814268
2015-01-14 11:00:00+00:00,0.45856796,0.425670395,0.798396757,0.556227493
2015-01-14 12:00:00+00:00,0.456758934,0.424852706,0.794065157,0.554311885
2015-01-14 13:00:00+00:00,0.454949908,0.42403488,0.789731501,0.552395854
2015-01-14 14:00:00+00:00,0.453140881,0.423216917,0.785395777,0.550479399
2015-01-14 15:00:00+00:00,0.451331855,0.422398816,0.78105797,0.548562518
2015-01-14 16:00:00+00:00,0.449522829,0.421580578,0.776718067,0.546645209
2015-01-14 17:00:00+00:00,0.447713803,0.420762201,0.772376055,0.544727471
2015-01-14 18:00:00+00:00,0.445904777,0.419943686,0.768031919,0.542809302
2015-01-14 19:00:00+00:00,0.44409575,0.419125032,0.763685645,0.5408907
2015-01-14 20:00:00+00:00,0.442286724,0.41830624,0.75933722,0.538971663
2015-01-14 21:00:00+00:00,0.440477698,0.417487307,0.754986628,0.537052191
2015-01-14 22:00:00+00:00,0.438668672,0.416668236,0.750633855,0.53513228
2015-01-14 23:00:00+00:00,0.436859646,0.415849024,0.746278885,0.533211929
2015-01-15 00:00:00+00:00,0.43534955,0.415356612,0.742900726,0.5313648
2015-01-15 01:00:00+00:00,0.433839455,0.414864149,0.739521229,0.529517262
