,HE Vrutok,HE Tikvesh,HE Shpilje,HE Kozjak,HE Globochica
2010-03-06 23:00:00+00:00,1.611824259,0.546016597,1.418873677,0.753194689,1.062025787
2010-03-07 00:00:00+00:00,1.601442961,0.544397339,1.412606764,0.751687286,1.062054805
2010-03-07 01:00:00+00:00,1.591061663,0.542777662,1.406337433,0.75017969,1.062083823
2010-03-07 02:00:00+00:00,1.580680365,0.541157564,1.400065671,0.7486719,1.062112841
2010-03-07 03:00:00+00:00,1.570299067,0.539537044,1.393791464,0.747163916,1.062141858
2010-03-07 04:00:00+00:00,1.559917769,0.537916101,1.387514801,0.745655739,1.062170876
2010-03-07 05:00:00+00:00,1.549536471,0.536294734,1.381235667,0.744147366,1.062199894
2010-03-07 06:00:00+00:00,1.539155173,0.534672939,1.37495405,0.742638798,1.062228912
2010-03-07 07:00:00+00:00,1.528773876,0.533050717,1.368669937,0.741130035,1.06225793
2010-03-07 08:00:00+00:00,1.518392578,0.531428066,1.362383314,0.739621076,1.062286948
2010-03-07 09:00:00+00:00,1.50801128,0.529804984,1.356094167,0.73811192,1.062315966
2010-03-07 10:00:00+00:00,1.497629982,0.528181469,1.349802484,0.736602567,1.062344984
2010-03-07 11:00:00+00:00,1.487248684,0.52655752,1.343508248,0.735093016,1.062374002
2010-03-07 12:00:00+00:00,1.476867386,0.524933135,1.337211448,0.733583268,1.062403019
2010-03-07 13:00:00+00:00,1.466486088,0.523308313,1.330912068,0.732073321,1.062432037
2010-03-07 14:00:00+00:00,1.45610479,0.521683053,1.324610095,0.730563176,1.062461055
2010-03-07 15:00:00+00:00,1.445723492,0.520057352,1.318305513,0.729052831,1.062490073
2010-03-07 16:00:00+00:00,1.435342194,0.518431209,1.311998308,0.727542287,1.062519091
2010-03-07 17:00:00+00:00,1.424960896,0.516804622,1.305688466,0.726031542,1.062548109
2010-03-07 18:00:00+00:00,1.414579598,0.51517759,1.299375971,0.724520597,1.062577127
2010-03-07 19:00:00+00:00,1.404198301,0.513550111,1.293060808,0.72300945,1.062606145
2010-03-07 20:00:00+00:00,1.393817003,0.511922184,1.286742962,0.721498102,1.062635163
2010-03-07 21:00:00+00:00,1.383435705,0.510293806,1.280422417,0.719986552,1.06266418
2010-03-07 22:00:00+00:00,1.373054407,0.508664976,1.274099158,0.718474799,1.062693198
2010-03-07 23:00:00+00:00,1.362673109,0.507035693,1.267773169,0.716962843,1.062722216
2010-03-08 00:00:00+00:00,1.352361662,0.505414418,1.260896917,0.714218916,1.062751234
2010-03-08 01:00:00+00:00,1.342050215,0.503792691,1.254017402,0.711474316,1.062780252
2010-03-08 02:00:00+00:00,1.331738769,0.50217051,1.247134604,0.70872904,1.06280927
2010-03-08 03:00:00+00:00,1.321427322,0.500547873,1.240248501,0.705983085,1.062838288
2010-03-08 04:00:00+00:00,1.311115875,0.498924779,1.233359072,0.703236448,1.062867306
2010-03-08 05:00:00+00:00,1.300804429,0.497301225,1.226466295,0.700489126,1.062896324
2010-03-08 06:00:00+00:00,1.290492982,0.49567721,1.219570148,0.697741116,1.062925342
2010-03-08 07:00:00+00:00,1.280181535,0.494052733,1.212670608,0.694992415,1.062954359
2010-03-08 08:00:00+00:00,1.269870088,0.49242779,1.205767653,0.692243021,1.062983377
2010-03-08 09:00:00+00:00,1.259558642,0.490802382,1.19886126,0.689492929,1.063012395
2010-03-08 10:00:00+00:00,1.249247195,0.489176505,1.191951405,0.686742136,1.063041413
2010-03-08 11:00:00+00:00,1.238935748,0.487550158,1.185038066,0.68399064,1.063070431
2010-03-08 12:00:00+00:00,1.228624301,0.48592334,1.178121217,0.681238438,1.063099449
2010-03-08 13:00:00+00:00,1.218312855,0.484296047,1.171200836,0.678485525,1.063128467
2010-03-08 14:00:00+00:00,1.208001408,0.482668279,1.164276897,0.6757319,1.063157485
2010-03-08 15:00:00+00:00,1.197689961,0.481040034,1.157349375,0.672977558,1.063186503
2010-03-08 16:00:00+00:00,1.187378514,0.479411309,1.150418246,0.670222496,1.06321552
2010-03-08 17:00:00+00:00,1.177067068,0.477782102,1.143483483,0.667466711,1.063244538
2010-03-08 18:00:00+00:00,1.166755621,0.476152413,1.136545062,0.6647102,1.063273556
2010-03-08 19:00:00+00:00,1.156444174,0.474522238,1.129602955,0.661952958,1.063302574
2010-03-08 20:00:00+00:00,1.146132728,0.472891577,1.122657136,0.659194984,1.063331592
2010-03-08 21:00:00+00:00,1.135821281,0.471260426,1.115707579,0.656436273,1.06336061
2010-03-08 22:00:00+00:00,1.125509834,0.469628784,1.108754255,0.653676822,1.063389628
2010-03-08 23:00:00+00:00,1.115198387,0.467996649,1.101797138,0.650916626,1.063418646
2010-03-09 00:00:00+00:00,1.106980218,0.46736153,1.09636334,0.648176229,1.063447664
2010-03-09 01:00:00+00:00,1.09876205,0.466726337,1.090927199,0.645435092,1.063476681
2010-03-09 02:00:00+00:00,1.090543881,0.466091068,1.085488702,0.642693211,1.063505699
2010-03-09 03:00:00+00:00,1.082325712,0.465455724,1.080047834,0.639950584,1.063534717
2010-03-09 04:00:00+00:00,1.074107543,0.464820305,1.074604582,0.637207206,1.063563735
2010-03-09 05:00:00+00:00,1.065889374,0.46418481,1.069158931,0.634463074,1.063592753
2010-03-09 06:00:00+00:00,1.057671205,0.463549239,1.063710867,0.631718185,1.063621771
2010-03-09 07:00:00+00:00,1.049453036,0.462913593,1.058260376,0.628972533,1.063650789
2010-03-09 08:00:00+00:00,1.041234867,0.46227787,1.052807442,0.626226117,1.063679807
2010-03-09 09:00:00+00:00,1.033016698,0.461642072,1.047352052,0.623478931,1.063708825
2010-03-09 10:00:00+00:00,1.024798529,0.461006197,1.041894189,0.620730973,1.063737842
2010-03-09 11:00:00+00:00,1.01658036,0.460370247,1.036433839,0.617982238,1.06376686
2010-03-09 12:00:00+00:00,1.008362191,0.45973422,1.030970987,0.615232722,1.063795878
2010-03-09 13:00:00+00:00,1.000144022,0.459098116,1.025505616,0.612482422,1.063824896
2010-03-09 14:00:00+00:00,0.991925854,0.458461935,1.020037711,0.609731333,1.063853914
2010-03-09 15:00:00+00:00,0.983707685,0.457825678,1.014567257,0.606979452,1.063882932
2010-03-09 16:00:00+00:00,0.975489516,0.457189344,1.009094236,0.604226774,1.06391195
2010-03-09 17:00:00+00:00,0.967271347,0.456552933,1.003618633,0.601473296,1.063940968
2010-03-09 18:00:00+00:00,0.959053178,0.455916445,0.99814043,0.598719012,1.063969986
2010-03-09 19:00:00+00:00,0.950835009,0.45527988,0.992659612,0.59596392,1.063999003
2010-03-09 20:00:00+00:00,0.94261684,0.454643237,0.987176161,0.593208014,1.064028021
2010-03-09 21:00:00+00:00,0.934398671,0.454006516,0.981690061,0.590451291,1.064057039
2010-03-09 22:00:00+00:00,0.926180502,0.453369718,0.976201293,0.587693746,1.064086057
2010-03-09 23:00:00+00:00,0.917962333,0.452732842,0.97070984,0.584935375,1.064115075
2010-03-10 00:00:00+00:00,0.912014126,0.45485173,0.967935364,0.582395242,1.064144093
2010-03-10 01:00:00+00:00,0.906065918,0.456969759,0.965160197,0.579854402,1.064173111
2010-03-10 02:00:00+00:00,0.900117711,0.459086935,0.962384335,0.577312851,1.064202129
2010-03-10 03:00:00+00:00,0.894169503,0.461203262,0.959607777,0.574770586,1.064231147
2010-03-10 04:00:00+00:00,0.888221296,0.463318745,0.956830521,0.572227602,1.064260164
2010-03-10 05:00:00+00:00,0.882273088,0.465433389,0.954052563,0.569683898,1.064289182
2010-03-10 06:00:00+00:00,0.876324881,0.467547198,0.951273901,0.567139467,1.0643182
2010-03-10 07:00:00+00:00,0.870376673,0.469660175,0.948494534,0.564594309,1.064347218
2010-03-10 08:00:00+00:00,0.864428466,0.471772327,0.945714458,0.562048417,1.064376236
2010-03-10 09:00:00+00:00,0.858480259,0.473883656,0.942933672,0.559501789,1.064405254
2010-03-10 10:00:00+00:00,0.852532051,0.475994168,0.940152172,0.556954421,1.064434272
2010-03-10 11:00:00+00:00,0.846583844,0.478103867,0.937369956,0.55440631,1.06446329
2010-03-10 12:00:00+00:00,0.840635636,0.480212756,0.934587022,0.55185745,1.064492308
2010-03-10 13:00:00+00:00,0.834687429,0.48232084,0.931803367,0.549307839,1.064521326
2010-03-10 14:00:00+00:00,0.828739221,0.484428123,0.929018989,0.546757472,1.064550343
2010-03-10 15:00:00+00:00,0.822791014,0.48653461,0.926233885,0.544206346,1.064579361
2010-03-10 16:00:00+00:00,0.816842806,0.488640304,0.923448053,0.541654456,1.064608379
2010-03-10 17:00:00+00:00,0.810894599,0.490745209,0.92066149,0.539101798,1.064637397
2010-03-10 18:00:00+00:00,0.804946391,0.492849329,0.917874193,0.536548369,1.064666415
2010-03-10 19:00:00+00:00,0.798998184,0.494952668,0.91508616,0.533994164,1.064695433
2010-03-10 20:00:00+00:00,0.793049976,0.497055231,0.912297388,0.531439178,1.064724451
2010-03-10 21:00:00+00:00,0.787101769,0.49915702,0.909507875,0.528883409,1.064753469
2010-03-10 22:00:00+00:00,0.781153561,0.50125804,0.906717617,0.526326851,1.064782487
2010-03-10 23:00:00+00:00,0.775205354,0.503358294,0.903926613,0.5237695,1.064811504
2010-03-11 00:00:00+00:00,0.773929436,0.507494149,0.90414951,0.522213434,1.064840522
2010-03-11 01:00:00+00:00,0.772653517,0.511627075,0.904372402,0.520657072,1.06486954
2010-03-11 02:00:00+00:00,0.771377599,0.515757099,0.90459529,0.519100413,1.064898558
2010-03-11 03:00:00+00:00,0.770101681,0.51988425,0.904818172,0.517543456,1.064927576
2010-03-11 04:00:00+00:00,0.768825762,0.524008554,0.90504105,0.515986199,1.064956594
2010-03-11 05:00:00+00:00,0.767549844,0.528130036,0.905263924,0.514428643,1.064985612
2010-03-11 06:00:00+00:00,0.766273926,0.532248724,0.905486792,0.512870786,1.06501463
2010-03-11 07:00:00+00:00,0.764998007,0.536364643,0.905709656,0.511312627,1.065043648
2010-03-11 08:00:00+00:00,0.763722089,0.540477816,0.905932515,0.509754164,1.065072665
2010-03-11 09:00:00+00:00,0.762446171,0.54458827,0.906155369,0.508195398,1.065101683
2010-03-11 10:00:00+00:00,0.761170252,0.548696027,0.906378218,0.506636326,1.065130701
2010-03-11 11:00:00+00:00,0.759894334,0.552801112,0.906601063,0.505076947,1.065159719
2010-03-11 12:00:00+00:00,0.758618416,0.556903548,0.906823903,0.503517262,1.065188737
2010-03-11 13:00:00+00:00,0.757342497,0.561003357,0.907046738,0.501957268,1.065217755
2010-03-11 14:00:00+00:00,0.756066579,0.565100563,0.907269569,0.500396964,1.065246773
2010-03-11 15:00:00+00:00,0.754790661,0.569195188,0.907492394,0.49883635,1.065275791
2010-03-11 16:00:00+00:00,0.753514743,0.573287252,0.907715215,0.497275424,1.065304809
2010-03-11 17:00:00+00:00,0.752238824,0.577376778,0.907938031,0.495714186,1.065333826
2010-03-11 18:00:00+00:00,0.750962906,0.581463787,0.908160842,0.494152633,1.065362844
2010-03-11 19:00:00+00:00,0.749686988,0.5855483,0.908383649,0.492590766,1.065391862
2010-03-11 20:00:00+00:00,0.748411069,0.589630336,0.908606451,0.491028582,1.06542088
2010-03-11 21:00:00+00:00,0.747135151,0.593709917,0.908829248,0.489466081,1.065449898
2010-03-11 22:00:00+00:00,0.745859233,0.597787061,0.90905204,0.487903261,1.065478916
2010-03-11 23:00:00+00:00,0.744583314,0.601861789,0.909274828,0.486340122,1.065507934
2010-03-12 00:00:00+00:00,0.743891807,0.604677079,0.909650548,0.485708766,1.065536952
2010-03-12 01:00:00+00:00,0.743200299,0.607491231,0.910026255,0.485077357,1.06556597
2010-03-12 02:00:00+00:00,0.742508792,0.610304249,0.910401948,0.484445896,1.065594987
2010-03-12 03:00:00+00:00,0.741817284,0.61311614,0.910777628,0.483814383,1.065624005
2010-03-12 04:00:00+00:00,0.741125776,0.61592691,0.911153295,0.483182816,1.065653023
2010-03-12 05:00:00+00:00,0.740434269,0.618736566,0.911528948,0.482551197,1.065682041
2010-03-12 06:00:00+00:00,0.739742761,0.621545112,0.911904587,0.481919526,1.065711059
2010-03-12 07:00:00+00:00,0.739051254,0.624352555,0.912280213,0.481287801,1.065740077
2010-03-12 08:00:00+00:00,0.738359746,0.627158901,0.912655826,0.480656024,1.065769095
2010-03-12 09:00:00+00:00,0.737668238,0.629964156,0.913031425,0.480024193,1.065798113
2010-03-12 10:00:00+00:00,0.736976731,0.632768324,0.913407011,0.47939231,1.065827131
2010-03-12 11:00:00+00:00,0.736285223,0.635571412,0.913782583,0.478760373,1.065856148
2010-03-12 12:00:00+00:00,0.735593716,0.638373426,0.914158142,0.478128383,1.065885166
2010-03-12 13:00:00+00:00,0.734902208,0.641174371,0.914533687,0.47749634,1.065914184
2010-03-12 14:00:00+00:00,0.7342107,0.643974252,0.914909219,0.476864243,1.065943202
2010-03-12 15:00:00+00:00,0.733519193,0.646773075,0.915284738,0.476232093,1.06597222
2010-03-12 16:00:00+00:00,0.732827685,0.649570845,0.915660243,0.475599889,1.066001238
2010-03-12 17:00:00+00:00,0.732136178,0.652367568,0.916035735,0.474967632,1.066030256
2010-03-12 18:00:00+00:00,0.73144467,0.655163248,0.916411213,0.47433532,1.066059274
2010-03-12 19:00:00+00:00,0.730753163,0.657957892,0.916786678,0.473702956,1.066088292
2010-03-12 20:00:00+00:00,0.730061655,0.660751503,0.91716213,0.473070537,1.066117309
2010-03-12 21:00:00+00:00,0.729370147,0.663544088,0.917537568,0.472438064,1.066146327
2010-03-12 22:00:00+00:00,0.72867864,0.666335652,0.917912993,0.471805537,1.066175345
2010-03-12 23:00:00+00:00,0.727987132,0.669126199,0.918288405,0.471172956,1.066204363
2010-03-13 00:00:00+00:00,0.727346184,0.670418019,0.918058578,0.470943919,1.066233381
2010-03-13 01:00:00+00:00,0.726705236,0.671709623,0.917828746,0.470714875,1.066262399
2010-03-13 02:00:00+00:00,0.726064288,0.67300101,0.917598909,0.470485824,1.066291417
2010-03-13 03:00:00+00:00,0.72542334,0.674292183,0.917369067,0.470256766,1.066320435
2010-03-13 04:00:00+00:00,0.724782392,0.67558314,0.91713922,0.470027701,1.066349453
2010-03-13 05:00:00+00:00,0.724141444,0.676873883,0.916909369,0.469798628,1.066378471
2010-03-13 06:00:00+00:00,0.723500496,0.678164412,0.916679512,0.469569549,1.066407488
2010-03-13 07:00:00+00:00,0.722859548,0.679454728,0.91644965,0.469340462,1.066436506
2010-03-13 08:00:00+00:00,0.7222186,0.68074483,0.916219783,0.469111368,1.066465524
2010-03-13 09:00:00+00:00,0.721577652,0.68203472,0.915989911,0.468882267,1.066494542
2010-03-13 10:00:00+00:00,0.720936704,0.683324398,0.915760034,0.468653159,1.06652356
2010-03-13 11:00:00+00:00,0.720295756,0.684613864,0.915530152,0.468424044,1.066552578
2010-03-13 12:00:00+00:00,0.719654808,0.685903119,0.915300265,0.468194922,1.066581596
2010-03-13 13:00:00+00:00,0.71901386,0.687192163,0.915070373,0.467965792,1.066610614
2010-03-13 14:00:00+00:00,0.718372912,0.688480997,0.914840476,0.467736655,1.066639632
2010-03-13 15:00:00+00:00,0.717731964,0.689769621,0.914610574,0.467507511,1.066668649
2010-03-13 16:00:00+00:00,0.717091016,0.691058036,0.914380667,0.46727836,1.066697667
2010-03-13 17:00:00+00:00,0.716450067,0.692346243,0.914150754,0.467049202,1.066726685
2010-03-13 18:00:00+00:00,0.715809119,0.69363424,0.913920837,0.466820037,1.066755703
2010-03-13 19:00:00+00:00,0.715168171,0.69492203,0.913690915,0.466590864,1.066784721
2010-03-13 20:00:00+00:00,0.714527223,0.696209613,0.913460988,0.466361684,1.066813739
2010-03-13 21:00:00+00:00,0.713886275,0.697496988,0.913231056,0.466132497,1.066842757
2010-03-13 22:00:00+00:00,0.713245327,0.698784157,0.913001118,0.465903303,1.066871775
2010-03-13 23:00:00+00:00,0.712604379,0.700071119,0.912771176,0.465674102,1.066900793
2010-03-14 00:00:00+00:00,0.710451575,0.699343998,0.911666818,0.465327225,1.06692981
2010-03-14 01:00:00+00:00,0.708298771,0.698616812,0.910562344,0.464980331,1.066958828
2010-03-14 02:00:00+00:00,0.706145967,0.697889559,0.909457753,0.464633421,1.066987846
2010-03-14 03:00:00+00:00,0.703993163,0.697162241,0.908353045,0.464286494,1.067016864
2010-03-14 04:00:00+00:00,0.701840359,0.696434857,0.907248221,0.463939551,1.067045882
2010-03-14 05:00:00+00:00,0.699687555,0.695707407,0.906143279,0.463592591,1.0670749
2010-03-14 06:00:00+00:00,0.697534751,0.69497989,0.905038221,0.463245614,1.067103918
2010-03-14 07:00:00+00:00,0.695381947,0.694252307,0.903933045,0.462898621,1.067132936
2010-03-14 08:00:00+00:00,0.693229143,0.693524658,0.902827751,0.462551612,1.067161954
2010-03-14 09:00:00+00:00,0.691076339,0.692796943,0.90172234,0.462204585,1.067190971
2010-03-14 10:00:00+00:00,0.688923535,0.692069161,0.900616811,0.461857543,1.067219989
2010-03-14 11:00:00+00:00,0.686770731,0.691341313,0.899511164,0.461510483,1.067249007
2010-03-14 12:00:00+00:00,0.684617927,0.690613398,0.898405399,0.461163407,1.067278025
2010-03-14 13:00:00+00:00,0.682465123,0.689885416,0.897299515,0.460816314,1.067307043
2010-03-14 14:00:00+00:00,0.680312319,0.689157367,0.896193513,0.460469204,1.067336061
2010-03-14 15:00:00+00:00,0.678159515,0.688429252,0.895087392,0.460122078,1.067365079
2010-03-14 16:00:00+00:00,0.676006711,0.687701069,0.893981153,0.459774935,1.067394097
2010-03-14 17:00:00+00:00,0.673853907,0.68697282,0.892874794,0.459427775,1.067423115
2010-03-14 18:00:00+00:00,0.671701103,0.686244503,0.891768316,0.459080599,1.067452132
2010-03-14 19:00:00+00:00,0.669548299,0.685516119,0.890661719,0.458733406,1.06748115
2010-03-14 20:00:00+00:00,0.667395495,0.684787668,0.889555002,0.458386196,1.067510168
2010-03-14 21:00:00+00:00,0.665242691,0.68405915,0.888448165,0.458038969,1.067539186
2010-03-14 22:00:00+00:00,0.663089887,0.683330564,0.887341208,0.457691726,1.067568204
2010-03-14 23:00:00+00:00,0.660937083,0.68260191,0.886234132,0.457344465,1.067597222
2010-03-15 00:00:00+00:00,0.65914906,0.680921994,0.884755788,0.45679857,1.06762624
2010-03-15 01:00:00+00:00,0.657361037,0.679241717,0.883277229,0.456252633,1.067655258
2010-03-15 02:00:00+00:00,0.655573014,0.677561079,0.881798456,0.455706655,1.067684276
2010-03-15 03:00:00+00:00,0.653784991,0.675880078,0.880319466,0.455160634,1.067713293
2010-03-15 04:00:00+00:00,0.651996968,0.674198713,0.87884026,0.454614572,1.067742311
2010-03-15 05:00:00+00:00,0.650208945,0.672516984,0.877360838,0.454068468,1.067771329
2010-03-15 06:00:00+00:00,0.648420922,0.670834889,0.875881199,0.453522322,1.067800347
2010-03-15 07:00:00+00:00,0.646632899,0.669152427,0.874401343,0.452976135,1.067829365
2010-03-15 08:00:00+00:00,0.644844876,0.667469598,0.872921268,0.452429905,1.067858383
2010-03-15 09:00:00+00:00,0.643056853,0.665786399,0.871440976,0.451883633,1.067887401
2010-03-15 10:00:00+00:00,0.64126883,0.66410283,0.869960465,0.451337319,1.067916419
2010-03-15 11:00:00+00:00,0.639480807,0.66241889,0.868479734,0.450790962,1.067945437
2010-03-15 12:00:00+00:00,0.637692784,0.660734577,0.866998784,0.450244564,1.067974455
2010-03-15 13:00:00+00:00,0.635904761,0.659049892,0.865517614,0.449698123,1.068003472
2010-03-15 14:00:00+00:00,0.634116738,0.657364831,0.864036224,0.449151639,1.06803249
2010-03-15 15:00:00+00:00,0.632328716,0.655679395,0.862554613,0.448605113,1.068061508
2010-03-15 16:00:00+00:00,0.630540693,0.653993582,0.86107278,0.448058545,1.068090526
2010-03-15 17:00:00+00:00,0.62875267,0.652307391,0.859590726,0.447511934,1.068119544
2010-03-15 18:00:00+00:00,0.626964647,0.650620821,0.858108449,0.446965281,1.068148562
2010-03-15 19:00:00+00:00,0.625176624,0.648933871,0.85662595,0.446418585,1.06817758
2010-03-15 20:00:00+00:00,0.623388601,0.64724654,0.855143227,0.445871846,1.068206598
2010-03-15 21:00:00+00:00,0.621600578,0.645558825,0.853660281,0.445325064,1.068235616
2010-03-15 22:00:00+00:00,0.619812555,0.643870727,0.852177111,0.444778239,1.068264633
2010-03-15 23:00:00+00:00,0.618024532,0.642182244,0.850693717,0.444231372,1.068293651
2010-03-16 00:00:00+00:00,0.618764149,0.641014049,0.849307598,0.443888399,1.068322669
2010-03-16 01:00:00+00:00,0.619503767,0.639845668,0.847921283,0.44354541,1.068351687
2010-03-16 02:00:00+00:00,0.620243384,0.638677101,0.846534771,0.443202403,1.068380705
2010-03-16 03:00:00+00:00,0.620983001,0.637508349,0.845148061,0.44285938,1.068409723
2010-03-16 04:00:00+00:00,0.621722619,0.63633941,0.843761153,0.442516339,1.068438741
2010-03-16 05:00:00+00:00,0.622462236,0.635170285,0.842374048,0.442173282,1.068467759
2010-03-16 06:00:00+00:00,0.623201854,0.634000972,0.840986743,0.441830208,1.068496777
2010-03-16 07:00:00+00:00,0.623941471,0.632831472,0.839599239,0.441487116,1.068525794
2010-03-16 08:00:00+00:00,0.624681089,0.631661784,0.838211536,0.441144008,1.068554812
2010-03-16 09:00:00+00:00,0.625420706,0.630491908,0.836823634,0.440800883,1.06858383
2010-03-16 10:00:00+00:00,0.626160324,0.629321842,0.835435531,0.44045774,1.068612848
2010-03-16 11:00:00+00:00,0.626899941,0.628151588,0.834047227,0.440114581,1.068641866
2010-03-16 12:00:00+00:00,0.627639558,0.626981144,0.832658723,0.439771404,1.068670884
2010-03-16 13:00:00+00:00,0.628379176,0.62581051,0.831270017,0.43942821,1.068699902
2010-03-16 14:00:00+00:00,0.629118793,0.624639685,0.829881109,0.439084999,1.06872892
2010-03-16 15:00:00+00:00,0.629858411,0.62346867,0.828491999,0.438741772,1.068757938
2010-03-16 16:00:00+00:00,0.630598028,0.622297463,0.827102687,0.438398526,1.068786955
2010-03-16 17:00:00+00:00,0.631337646,0.621126065,0.825713171,0.438055264,1.068815973
2010-03-16 18:00:00+00:00,0.632077263,0.619954474,0.824323453,0.437711985,1.068844991
2010-03-16 19:00:00+00:00,0.632816881,0.618782691,0.82293353,0.437368688,1.068874009
2010-03-16 20:00:00+00:00,0.633556498,0.617610715,0.821543404,0.437025374,1.068903027
2010-03-16 21:00:00+00:00,0.634296115,0.616438545,0.820153072,0.436682043,1.068932045
2010-03-16 22:00:00+00:00,0.635035733,0.615266182,0.818762536,0.436338695,1.068961063
2010-03-16 23:00:00+00:00,0.63577535,0.614093624,0.817371795,0.43599533,1.068990081
2010-03-17 00:00:00+00:00,0.636757161,0.612737377,0.816122426,0.435792548,1.069019099
2010-03-17 01:00:00+00:00,0.637738971,0.611380869,0.81487289,0.435589761,1.069048116
2010-03-17 02:00:00+00:00,0.638720781,0.610024099,0.813623188,0.435386968,1.069077134
2010-03-17 03:00:00+00:00,0.639702591,0.608667067,0.812373319,0.435184168,1.069106152
2010-03-17 04:00:00+00:00,0.640684402,0.607309772,0.811123283,0.434981363,1.06913517
2010-03-17 05:00:00+00:00,0.641666212,0.605952213,0.809873079,0.434778551,1.069164188
2010-03-17 06:00:00+00:00,0.642648022,0.604594389,0.808622708,0.434575734,1.069193206
2010-03-17 07:00:00+00:00,0.643629832,0.6032363,0.807372168,0.43437291,1.069222224
2010-03-17 08:00:00+00:00,0.644611642,0.601877945,0.80612146,0.434170081,1.069251242
2010-03-17 09:00:00+00:00,0.645593453,0.600519324,0.804870583,0.433967245,1.06928026
2010-03-17 10:00:00+00:00,0.646575263,0.599160435,0.803619537,0.433764403,1.069309277
2010-03-17 11:00:00+00:00,0.647557073,0.597801278,0.802368321,0.433561555,1.069338295
2010-03-17 12:00:00+00:00,0.648538883,0.596441852,0.801116936,0.433358702,1.069367313
2010-03-17 13:00:00+00:00,0.649520694,0.595082157,0.799865381,0.433155842,1.069396331
2010-03-17 14:00:00+00:00,0.650502504,0.593722192,0.798613656,0.432952976,1.069425349
2010-03-17 15:00:00+00:00,0.651484314,0.592361955,0.79736176,0.432750104,1.069454367
2010-03-17 16:00:00+00:00,0.652466124,0.591001448,0.796109693,0.432547226,1.069483385
2010-03-17 17:00:00+00:00,0.653447935,0.589640667,0.794857454,0.432344342,1.069512403
2010-03-17 18:00:00+00:00,0.654429745,0.588279614,0.793605045,0.432141451,1.069541421
2010-03-17 19:00:00+00:00,0.655411555,0.586918286,0.792352463,0.431938555,1.069570439
2010-03-17 20:00:00+00:00,0.656393365,0.585556684,0.791099709,0.431735653,1.069599456
2010-03-17 21:00:00+00:00,0.657375175,0.584194807,0.789846783,0.431532744,1.069628474
2010-03-17 22:00:00+00:00,0.658356986,0.582832654,0.788593683,0.431329829,1.069657492
2010-03-17 23:00:00+00:00,0.659338796,0.581470223,0.787340411,0.431126909,1.06968651
2010-03-18 00:00:00+00:00,0.662545441,0.58024035,0.786579948,0.430871722,1.069715528
2010-03-18 01:00:00+00:00,0.665752087,0.57901025,0.785819421,0.430616525,1.069744546
2010-03-18 02:00:00+00:00,0.668958732,0.577779922,0.785058831,0.430361318,1.069773564
2010-03-18 03:00:00+00:00,0.672165378,0.576549367,0.784298176,0.430106102,1.069802582
2010-03-18 04:00:00+00:00,0.675372023,0.575318583,0.783537457,0.429850876,1.0698316
2010-03-18 05:00:00+00:00,0.678578669,0.574087571,0.782776674,0.42959564,1.069860617
2010-03-18 06:00:00+00:00,0.681785314,0.572856328,0.782015826,0.429340395,1.069889635
2010-03-18 07:00:00+00:00,0.68499196,0.571624856,0.781254914,0.42908514,1.069918653
2010-03-18 08:00:00+00:00,0.688198606,0.570393153,0.780493938,0.428829875,1.069947671
2010-03-18 09:00:00+00:00,0.691405251,0.569161218,0.779732897,0.428574601,1.069976689
2010-03-18 10:00:00+00:00,0.694611897,0.567929052,0.778971791,0.428319317,1.070005707
2010-03-18 11:00:00+00:00,0.697818542,0.566696653,0.778210621,0.428064023,1.070034725
2010-03-18 12:00:00+00:00,0.701025188,0.565464021,0.777449386,0.42780872,1.070063743
2010-03-18 13:00:00+00:00,0.704231833,0.564231155,0.776688087,0.427553407,1.070092761
2010-03-18 14:00:00+00:00,0.707438479,0.562998055,0.775926722,0.427298084,1.070121778
2010-03-18 15:00:00+00:00,0.710645124,0.56176472,0.775165293,0.427042751,1.070150796
2010-03-18 16:00:00+00:00,0.71385177,0.56053115,0.774403798,0.426787409,1.070179814
2010-03-18 17:00:00+00:00,0.717058415,0.559297343,0.773642238,0.426532056,1.070208832
2010-03-18 18:00:00+00:00,0.720265061,0.5580633,0.772880613,0.426276695,1.07023785
2010-03-18 19:00:00+00:00,0.723471706,0.556829019,0.772118923,0.426021323,1.070266868
2010-03-18 20:00:00+00:00,0.726678352,0.555594501,0.771357168,0.425765941,1.070295886
2010-03-18 21:00:00+00:00,0.729884997,0.554359744,0.770595347,0.42551055,1.070324904
2010-03-18 22:00:00+00:00,0.733091643,0.553124747,0.76983346,0.425255149,1.070353922
2010-03-18 23:00:00+00:00,0.736298288,0.551889511,0.769071508,0.424999738,1.070382939
2010-03-19 00:00:00+00:00,0.737840316,0.55084559,0.768750155,0.424869032,1.070411957
2010-03-19 01:00:00+00:00,0.739382343,0.549801496,0.76842879,0.424738323,1.070440975
2010-03-19 02:00:00+00:00,0.74092437,0.548757231,0.768107414,0.424607612,1.070469993
2010-03-19 03:00:00+00:00,0.742466398,0.547712792,0.767786025,0.424476898,1.070499011
2010-03-19 04:00:00+00:00,0.744008425,0.54666818,0.767464625,0.424346181,1.070528029
2010-03-19 05:00:00+00:00,0.745550452,0.545623395,0.767143214,0.424215462,1.070557047
2010-03-19 06:00:00+00:00,0.74709248,0.544578435,0.76682179,0.424084741,1.070586065
2010-03-19 07:00:00+00:00,0.748634507,0.543533302,0.766500355,0.423954017,1.070615083
