,PHOT,WTON,WTOF,HROR
2050-01-02 09:00:00,0.002387787,0.660758033,0.7081683520000001,0.36001372600000003
2050-01-02 10:00:00,0.024310843,0.544810291,0.540599551,0.359765585
2050-01-02 11:00:00,0.057986783,0.455630685,0.8879036790000001,0.359546076
2050-01-02 12:00:00,0.11299847699999999,0.42221895600000003,0.9139637740000001,0.35929793600000004
2050-01-02 13:00:00,0.19031390199999998,0.470390019,0.921868857,0.359049795
2050-01-02 14:00:00,0.199906203,0.431492815,0.928201348,0.358801655
2050-01-02 15:00:00,0.11912613,0.405911751,0.933080595,0.35855351399999996
2050-01-02 16:00:00,0.019296062,0.40774915100000003,0.933080595,0.358305374
2050-01-02 17:00:00,0.0,0.40614560200000005,0.9316098009999999,0.358057233
2050-01-02 18:00:00,0.0,0.417410535,0.92303075,0.35780909299999997
2050-01-02 19:00:00,0.0,0.410989657,0.897297108,0.35758958399999996
2050-01-02 20:00:00,0.0,0.380450954,0.897219882,0.357341443
2050-01-02 21:00:00,0.0,0.36295445,0.871317748,0.357093303
2050-01-02 22:00:00,0.0,0.303010664,0.819875035,0.35684516200000005
2050-01-02 23:00:00,0.0,0.24837640600000002,0.7140655709999999,0.35659702200000004
2050-01-03 00:00:00,0.0,0.23437875800000002,0.646272115,0.35644432
2050-01-03 01:00:00,0.0,0.170047483,0.539177899,0.35644432
2050-01-03 02:00:00,0.0,0.179797953,0.391248947,0.35642523200000004
2050-01-03 03:00:00,0.0,0.233091465,0.47167228299999997,0.35642523200000004
2050-01-03 04:00:00,0.0,0.32412851600000003,0.523020219,0.35642523200000004
2050-01-03 05:00:00,0.0,0.419642141,0.655588318,0.35642523200000004
2050-01-03 06:00:00,0.0,0.43961078299999995,0.671577506,0.35639660100000004
2050-01-03 07:00:00,0.0,0.328295516,0.574887672,0.35639660100000004
2050-01-03 08:00:00,1.71e-06,0.328529367,0.522714827,0.35639660100000004
2050-01-03 09:00:00,0.0014018070000000001,0.265741508,0.662952822,0.35639660100000004
2050-01-03 10:00:00,0.0056003680000000005,0.203597295,0.541203314,0.356367969
2050-01-03 11:00:00,0.009955828,0.109103705,0.34931550100000003,0.356367969
2050-01-03 12:00:00,0.018857086000000002,0.106947822,0.447788543,0.356367969
2050-01-03 13:00:00,0.025908131,0.13218813199999999,0.382701488,0.356367969
2050-01-03 14:00:00,0.025198225,0.125110244,0.230560236,0.356348881
2050-01-03 15:00:00,0.01001413,0.201056115,0.013609238999999999,0.356348881
2050-01-03 16:00:00,0.001226902,0.350823155,0.011780398999999999,0.356348881
2050-01-03 17:00:00,0.0,0.32198154100000004,0.036285454,0.356348881
2050-01-03 18:00:00,0.0,0.180539594,0.340332772,0.35632025
2050-01-03 19:00:00,0.0,0.228859877,0.36196995200000004,0.35632025
2050-01-03 20:00:00,0.0,0.174065264,0.385825611,0.35632025
2050-01-03 21:00:00,0.0,0.076578382,0.405700646,0.35632025
2050-01-03 22:00:00,0.0,0.08588342199999999,0.263188009,0.356301162
2050-01-03 23:00:00,0.0,0.090199642,0.319067678,0.356301162
2050-01-04 00:00:00,0.0,0.134936437,0.374785875,0.356301162
2050-01-04 01:00:00,0.0,0.165299196,0.333129739,0.356301162
2050-01-04 02:00:00,0.0,0.151368362,0.246317748,0.35627253
2050-01-04 03:00:00,0.0,0.155530908,0.23318239300000002,0.35627253
2050-01-04 04:00:00,0.0,0.165860438,0.21932041600000002,0.35627253
2050-01-04 05:00:00,0.0,0.17197619600000003,0.158666807,0.35627253
2050-01-04 06:00:00,0.0,0.12588752,0.183968689,0.356243899
2050-01-04 07:00:00,0.0,0.096967956,0.16682813800000001,0.356243899
2050-01-04 08:00:00,1.2e-05,0.110874291,0.132813816,0.356243899
2050-01-04 09:00:00,0.023863292999999997,0.117969996,0.089802724,0.356243899
2050-01-04 10:00:00,0.10634011,0.100277503,0.05135495599999999,0.35622481100000003
2050-01-04 11:00:00,0.20007339100000002,0.084068293,0.038570626000000004,0.35622481100000003
2050-01-04 12:00:00,0.27124573,0.076380166,0.041491154,0.35622481100000003
2050-01-04 13:00:00,0.28491656,0.059932650999999997,0.038510952,0.35622481100000003
2050-01-04 14:00:00,0.226070689,0.053919340999999996,0.030528644,0.356196179
2050-01-04 15:00:00,0.12198976,0.056222216,0.042888234000000004,0.356196179
2050-01-04 16:00:00,0.024515755,0.058237789000000005,0.035211317,0.356196179
2050-01-04 17:00:00,0.0,0.095270866,0.041754423,0.356196179
2050-01-04 18:00:00,0.0,0.10069398,0.04255827,0.35617709200000003
2050-01-04 19:00:00,0.0,0.071462615,0.10375596699999999,0.35617709200000003
2050-01-04 20:00:00,0.0,0.09048917199999999,0.181090284,0.35617709200000003
2050-01-04 21:00:00,0.0,0.119575772,0.252829261,0.35617709200000003
2050-01-04 22:00:00,0.0,0.128825133,0.315603061,0.35614846
2050-01-04 23:00:00,0.0,0.163524156,0.194692502,0.35614846
2050-01-05 00:00:00,0.0,0.215218573,0.079142095,0.35614846
2050-01-05 01:00:00,0.0,0.251770586,0.10368927300000001,0.35614846
2050-01-05 02:00:00,0.0,0.223214047,0.19805181100000002,0.35611982799999997
2050-01-05 03:00:00,0.0,0.276024267,0.29008354399999997,0.35611982799999997
2050-01-05 04:00:00,0.0,0.28297966199999997,0.306055181,0.35611982799999997
2050-01-05 05:00:00,0.0,0.25071937,0.183196434,0.35611982799999997
2050-01-05 06:00:00,0.0,0.18895377300000002,0.065754002,0.356100741
2050-01-05 07:00:00,0.0,0.210189664,0.139490312,0.356100741
2050-01-05 08:00:00,3.09e-05,0.213158457,0.19013970800000002,0.356100741
2050-01-05 09:00:00,0.025061902,0.23091108300000002,0.30256248199999997,0.356100741
2050-01-05 10:00:00,0.10631438900000001,0.25744091399999997,0.337633389,0.35607210899999997
2050-01-05 11:00:00,0.197698465,0.23152800399999998,0.30842459999999994,0.35607210899999997
2050-01-05 12:00:00,0.24308442,0.158221308,0.252049986,0.35607210899999997
2050-01-05 13:00:00,0.234327201,0.109573634,0.23735257,0.35607210899999997
2050-01-05 14:00:00,0.171580278,0.08704376800000001,0.21492909300000002,0.35607210899999997
2050-01-05 15:00:00,0.08878709,0.080344496,0.23325610800000002,0.356053021
2050-01-05 16:00:00,0.017575312,0.09294794699999999,0.24058902,0.356053021
2050-01-05 17:00:00,0.0,0.096081549,0.196114153,0.356053021
2050-01-05 18:00:00,0.0,0.101155001,0.19791140100000001,0.356053021
2050-01-05 19:00:00,0.0,0.116431034,0.237970373,0.35602439
2050-01-05 20:00:00,0.0,0.121887556,0.219973322,0.35602439
2050-01-05 21:00:00,0.0,0.121428762,0.17234976100000002,0.35602439
2050-01-05 22:00:00,0.0,0.09152479699999999,0.116926425,0.35602439
2050-01-05 23:00:00,0.0,0.077963671,0.107525976,0.356005302
2050-01-06 00:00:00,0.0,0.085527078,0.09216161199999999,0.356005302
2050-01-06 01:00:00,0.0,0.10283872699999999,0.12210053400000001,0.356005302
2050-01-06 02:00:00,0.0,0.14564903699999998,0.146012356,0.356005302
2050-01-06 03:00:00,0.0,0.184018405,0.148511654,0.35597667
2050-01-06 04:00:00,0.0,0.174679958,0.145829823,0.35597667
2050-01-06 05:00:00,0.0,0.16853970100000001,0.142063325,0.35597667
2050-01-06 06:00:00,0.0,0.160537545,0.10071960099999999,0.35597667
2050-01-06 07:00:00,0.0,0.204577242,0.10774712199999999,0.355948039
2050-01-06 08:00:00,9.6e-05,0.228396629,0.12677618599999999,0.355948039
2050-01-06 09:00:00,0.023551209,0.279400629,0.14885214800000002,0.355948039
2050-01-06 10:00:00,0.09480842800000001,0.254937595,0.146640691,0.355948039
2050-01-06 11:00:00,0.176888281,0.238432174,0.22233221,0.355928951
2050-01-06 12:00:00,0.19306092800000002,0.22247686,0.30722058399999996,0.355928951
2050-01-06 13:00:00,0.167363712,0.159452922,0.353755967,0.355928951
2050-01-06 14:00:00,0.114083056,0.123161486,0.42743611299999995,0.355928951
2050-01-06 15:00:00,0.045746052999999995,0.13650880599999998,0.591824628,0.35590031899999997
2050-01-06 16:00:00,0.007413714,0.195481555,0.73244875,0.35590031899999997
2050-01-06 17:00:00,0.0,0.266941943,0.8304970509999999,0.35590031899999997
2050-01-06 18:00:00,0.0,0.292834808,0.704254423,0.35590031899999997
2050-01-06 19:00:00,0.0,0.36061816799999996,0.7062693059999999,0.35588123200000005
2050-01-06 20:00:00,0.0,0.377704876,0.69382547,0.35588123200000005
2050-01-06 21:00:00,0.0,0.330683023,0.677183375,0.35588123200000005
2050-01-06 22:00:00,0.0,0.25751886399999996,0.6093934289999999,0.35588123200000005
2050-01-06 23:00:00,0.0,0.19415639899999998,0.391775484,0.35585259999999996
2050-01-07 00:00:00,0.0,0.130862977,0.296577506,0.35585259999999996
2050-01-07 01:00:00,0.0,0.110462268,0.280117944,0.35585259999999996
2050-01-07 02:00:00,0.0,0.115687165,0.24545773699999998,0.35585259999999996
2050-01-07 03:00:00,0.0,0.129139161,0.126698961,0.35582396899999996
2050-01-07 04:00:00,0.0,0.116328585,0.087693064,0.35582396899999996
2050-01-07 05:00:00,0.0,0.103239615,0.131437798,0.35582396899999996
2050-01-07 06:00:00,0.0,0.093636137,0.216224375,0.35582396899999996
2050-01-07 07:00:00,0.0,0.10367168199999999,0.323072873,0.355804881
2050-01-07 08:00:00,2.57e-05,0.151887288,0.417965459,0.355804881
2050-01-07 09:00:00,0.029673717999999998,0.23208479199999998,0.521430076,0.355804881
2050-01-07 10:00:00,0.129636679,0.223452352,0.570313816,0.355804881
2050-01-07 11:00:00,0.241045585,0.20488904300000002,0.5792614429999999,0.355776249
2050-01-07 12:00:00,0.309007058,0.197539443,0.666757933,0.355776249
2050-01-07 13:00:00,0.269303778,0.171671076,0.774536647,0.355776249
2050-01-07 14:00:00,0.17817434199999999,0.19723432300000002,0.813563606,0.355776249
2050-01-07 15:00:00,0.081111877,0.24858130399999998,0.8811569779999999,0.355757161
2050-01-07 16:00:00,0.014042073,0.285322625,0.9009267059999999,0.355757161
2050-01-07 17:00:00,0.0,0.35691218799999996,0.9067572309999999,0.355757161
2050-01-07 18:00:00,0.0,0.41893168,0.918600814,0.355757161
2050-01-07 19:00:00,0.0,0.479467889,0.920320837,0.35572853
2050-01-07 20:00:00,0.0,0.451782167,0.92542474,0.35572853
2050-01-07 21:00:00,0.0,0.505240488,0.9241926429999999,0.35572853
2050-01-07 22:00:00,0.0,0.55388148,0.925814378,0.35572853
2050-01-07 23:00:00,0.0,0.636266047,0.9268744729999999,0.35569989799999996
2050-01-08 00:00:00,0.0,0.673348122,0.930658523,0.35569989799999996
2050-01-08 01:00:00,0.0,0.667965096,0.925730132,0.35569989799999996
2050-01-08 02:00:00,0.0,0.7075683070000001,0.92429093,0.35569989799999996
2050-01-08 03:00:00,0.0,0.705214207,0.924915754,0.35568081100000004
2050-01-08 04:00:00,0.0,0.671241236,0.914672845,0.35568081100000004
2050-01-08 05:00:00,0.0,0.643110084,0.9228833190000001,0.35568081100000004
2050-01-08 06:00:00,0.0,0.663778051,0.924269868,0.35568081100000004
2050-01-08 07:00:00,0.0,0.671374865,0.910959,0.355652179
2050-01-08 08:00:00,0.0,0.681889248,0.884463634,0.355652179
2050-01-08 09:00:00,0.001319499,0.701203107,0.884161752,0.355652179
2050-01-08 10:00:00,0.008421986,0.74862362,0.879654591,0.355652179
2050-01-08 11:00:00,0.010494258999999999,0.77958771,0.444769728,0.355633091
2050-01-08 12:00:00,0.011951795,0.7789262459999999,0.120889497,0.355633091
2050-01-08 13:00:00,0.013182983999999998,0.7916254640000001,0.49171581,0.355633091
2050-01-08 14:00:00,0.006466315,0.7973715159999999,0.464069082,0.355633091
2050-01-08 15:00:00,0.006782687,0.756242706,0.258245577,0.35560446
2050-01-08 16:00:00,0.009075305,0.634390785,0.512559674,0.35560446
2050-01-08 17:00:00,0.0,0.45820081799999995,0.484712862,0.35560446
2050-01-08 18:00:00,0.0,0.45551709999999995,0.7531486940000001,0.35560446
2050-01-08 19:00:00,0.0,0.45861061399999997,0.884495226,0.355575828
2050-01-08 20:00:00,0.0,0.49938530600000003,0.8818976409999999,0.355575828
2050-01-08 21:00:00,0.0,0.547095349,0.872451559,0.355575828
2050-01-08 22:00:00,0.0,0.610600351,0.811366189,0.355575828
2050-01-08 23:00:00,0.0,0.579010432,0.651070626,0.355575828
2050-01-09 00:00:00,0.0,0.650337191,0.7756248240000001,0.35555674
2050-01-09 01:00:00,0.0,0.7130693709999999,0.7452401009999999,0.35555674
2050-01-09 02:00:00,0.0,0.800890415,0.856199101,0.35555674
2050-01-09 03:00:00,0.0,0.7912468490000001,0.9109625109999999,0.35555674
2050-01-09 04:00:00,0.0,0.822518285,0.911991014,0.355528109
2050-01-09 05:00:00,0.0,0.899956348,0.911991014,0.355528109
2050-01-09 06:00:00,0.0,0.894818309,0.8262075259999999,0.355528109
2050-01-09 07:00:00,0.0,0.8941969340000001,0.8632371520000001,0.355528109
2050-01-09 08:00:00,1.71e-06,0.912308131,0.9062412240000001,0.35550902100000004
2050-01-09 09:00:00,0.000761348,0.8956623990000001,0.904419405,0.35550902100000004
2050-01-09 10:00:00,0.00933166,0.8751258340000001,0.90842109,0.35550902100000004
2050-01-09 11:00:00,0.022503497999999997,0.85323516,0.916596462,0.35550902100000004
2050-01-09 12:00:00,0.032456754,0.861393217,0.9173125529999999,0.355480389
2050-01-09 13:00:00,0.03933118,0.8508498809999999,0.9145254140000001,0.355480389
2050-01-09 14:00:00,0.047584262999999995,0.837700778,0.9224515590000001,0.355480389
2050-01-09 15:00:00,0.017768221,0.841297628,0.928605027,0.355480389
2050-01-09 16:00:00,0.000735627,0.8664310340000001,0.9052162309999999,0.35545175799999995
2050-01-09 17:00:00,0.0,0.8631415309999999,0.604286015,0.35545175799999995
2050-01-09 18:00:00,0.0,0.884762719,0.418590284,0.35545175799999995
2050-01-09 19:00:00,0.0,0.905408415,0.418590284,0.35545175799999995
2050-01-09 20:00:00,0.0,0.90270688,0.418590284,0.35543267
2050-01-09 21:00:00,0.0,0.877168132,0.418590284,0.35543267
2050-01-09 22:00:00,0.0,0.86443996,0.45488275799999994,0.35543267
2050-01-09 23:00:00,0.0,0.8842727459999999,0.766677197,0.35543267
2050-01-10 00:00:00,0.0,0.8789788059999999,0.878980623,0.355356319
2050-01-10 01:00:00,0.0,0.8804509540000001,0.8957596179999999,0.355203617
2050-01-10 02:00:00,0.0,0.867431025,0.8909891879999999,0.355031828
2050-01-10 03:00:00,0.0,0.8554355859999999,0.7293491999999999,0.35488867
2050-01-10 04:00:00,0.0,0.8336985859999999,0.6765058970000001,0.35471688
2050-01-10 05:00:00,0.0,0.8420236790000001,0.637064729,0.35456417799999995
2050-01-10 06:00:00,0.0,0.846413395,0.565915473,0.354411476
2050-01-10 07:00:00,0.0,0.835703023,0.51882547,0.354239687
2050-01-10 08:00:00,4.29e-06,0.8366406540000001,0.43547809600000004,0.354096529
2050-01-10 09:00:00,0.003255449,0.829008205,0.424003089,0.353924739
2050-01-10 10:00:00,0.017511008999999998,0.829798844,0.42544229100000003,0.35377203700000004
2050-01-10 11:00:00,0.032476474,0.80851841,0.42544229100000003,0.35360024799999995
2050-01-10 12:00:00,0.034674781,0.840738613,0.42544229100000003,0.353447546
2050-01-10 13:00:00,0.036726477,0.84655816,0.633642235,0.35330438799999997
2050-01-10 14:00:00,0.030386196,0.8465782040000001,0.866442011,0.35313259799999996
2050-01-10 15:00:00,0.022343169,0.845662845,0.887127914,0.352979896
2050-01-10 16:00:00,0.009332517,0.79550739,0.889774642,0.35280810700000004
2050-01-10 17:00:00,0.0,0.666960651,0.891596462,0.352655405
2050-01-10 18:00:00,0.0,0.568769989,0.892754844,0.352483615
2050-01-10 19:00:00,0.0,0.49185307899999997,0.891315642,0.35233091299999997
2050-01-10 20:00:00,0.0,0.430234475,0.892853131,0.352187755
2050-01-10 21:00:00,0.0,0.377393074,0.8932533000000001,0.352015966
2050-01-10 22:00:00,0.0,0.319288915,0.8925477390000001,0.351863264
2050-01-10 23:00:00,0.0,0.335533759,0.892754844,0.351691474
2050-01-11 00:00:00,0.0,0.356043599,0.892754844,0.35153877299999997
2050-01-11 01:00:00,0.0,0.46465733,0.892754844,0.351395615
2050-01-11 02:00:00,0.0,0.47075081700000004,0.892754844,0.351223825
2050-01-11 03:00:00,0.0,0.534801472,0.8925477390000001,0.351071123
2050-01-11 04:00:00,0.0,0.583950254,0.8886478520000001,0.350899334
2050-01-11 05:00:00,0.0,0.659230207,0.8861836559999999,0.350746632
2050-01-11 06:00:00,0.0,0.673105362,0.8861836559999999,0.35057484200000005
2050-01-11 07:00:00,0.0,0.711488094,0.8861836559999999,0.35043168399999997
2050-01-11 08:00:00,9.43e-06,0.738935511,0.8915227459999999,0.350278982
2050-01-11 09:00:00,0.014186968999999999,0.7357974540000001,0.892754844,0.350107193
2050-01-11 10:00:00,0.078154794,0.7183566290000001,0.8922914909999999,0.34995449100000003
2050-01-11 11:00:00,0.135687168,0.73957693,0.8937693059999999,0.34978270100000003
2050-01-11 12:00:00,0.17420898699999998,0.7613584729999999,0.889999298,0.349639543
2050-01-11 13:00:00,0.170490555,0.784220185,0.8869980340000001,0.34946775399999996
2050-01-11 14:00:00,0.147428907,0.7646012059999999,0.8947486659999999,0.349315052
2050-01-11 15:00:00,0.077451747,0.703122912,0.898497613,0.34916235
2050-01-11 16:00:00,0.015346138999999998,0.6367114770000001,0.895057568,0.34899056
2050-01-11 17:00:00,0.0,0.6373528970000001,0.8993119909999999,0.34884740200000003
2050-01-11 18:00:00,0.0,0.712668484,0.896851306,0.34866606899999997
2050-01-11 19:00:00,0.0,0.752770577,0.8993119909999999,0.348522911
2050-01-11 20:00:00,0.0,0.760429751,0.8993119909999999,0.348370209
2050-01-11 21:00:00,0.0,0.727830932,0.898079893,0.348198419
2050-01-11 22:00:00,0.0,0.7508685890000001,0.8993119909999999,0.348055261
2050-01-11 23:00:00,0.0,0.781794817,0.8993119909999999,0.34787392799999994
2050-01-12 00:00:00,0.0,0.759639112,0.8978762990000001,0.34773077
2050-01-12 01:00:00,0.0,0.72318064,0.8993119909999999,0.34755898
2050-01-12 02:00:00,0.0,0.7528975240000001,0.893467425,0.34740627799999996
2050-01-12 03:00:00,0.0,0.7873471059999999,0.8890655709999999,0.34726312
2050-01-12 04:00:00,0.0,0.810373627,0.8939764109999999,0.34708178700000003
2050-01-12 05:00:00,0.0,0.8067522779999999,0.893772817,0.346938629
2050-01-12 06:00:00,0.0,0.834593901,0.8855447909999999,0.346766839
2050-01-12 07:00:00,0.0,0.850972374,0.8370893009999999,0.34661413799999996
2050-01-12 08:00:00,2.57e-06,0.851275267,0.875294861,0.34647098
2050-01-12 09:00:00,0.0030762579999999997,0.8351105999999999,0.8825926709999999,0.346289646
2050-01-12 10:00:00,0.019546415,0.854740715,0.878548863,0.346146488
2050-01-12 11:00:00,0.03443986,0.8453955870000001,0.875540578,0.34597469799999997
2050-01-12 12:00:00,0.040809292999999996,0.8393377340000001,0.875540578,0.34582199700000005
2050-01-12 13:00:00,0.042646645,0.858241797,0.8833403540000001,0.34565020700000004
2050-01-12 14:00:00,0.037913083,0.8361284090000001,0.8725709070000001,0.345497505
2050-01-12 15:00:00,0.025316542999999997,0.830253183,0.843779837,0.345354347
2050-01-12 16:00:00,0.0054829069999999995,0.821075091,0.872792053,0.345182558
2050-01-12 17:00:00,0.0,0.8138212579999999,0.8894165959999999,0.345029856
2050-01-12 18:00:00,0.0,0.8393934129999999,0.8881880090000001,0.344858066
2050-01-12 19:00:00,0.0,0.8317832359999999,0.89003089,0.34470536399999996
2050-01-12 20:00:00,0.0,0.81514864,0.855107414,0.344533575
2050-01-12 21:00:00,0.0,0.833417965,0.888191519,0.344390417
2050-01-12 22:00:00,0.0,0.8304647620000001,0.891673687,0.344237715
2050-01-12 23:00:00,0.0,0.822491559,0.8904450999999999,0.344065925
2050-01-13 00:00:00,0.0,0.847462383,0.891673687,0.343913223
2050-01-13 01:00:00,0.0,0.84288336,0.88553426,0.343741434
2050-01-13 02:00:00,0.0,0.851892188,0.8788156420000001,0.34359827600000004
2050-01-13 03:00:00,0.0,0.8026097759999999,0.8810973040000001,0.343445574
2050-01-13 04:00:00,0.0,0.810411489,0.8654696709999999,0.34327378399999997
2050-01-13 05:00:00,0.0,0.85883422,0.865262567,0.343121082
2050-01-13 06:00:00,0.0,0.867105861,0.87528433,0.342949293
2050-01-13 07:00:00,0.0,0.842048178,0.8460509690000001,0.342806135
2050-01-13 08:00:00,0.000145754,0.848455693,0.8555672559999999,0.34262480100000003
2050-01-13 09:00:00,0.023821282000000003,0.828914664,0.810857203,0.34248164299999995
2050-01-13 10:00:00,0.049761136,0.7924049670000001,0.766740382,0.342328942
2050-01-13 11:00:00,0.045969827000000005,0.7609553590000001,0.6738240659999999,0.342157152
2050-01-13 12:00:00,0.038386353,0.754859645,0.7589090140000001,0.34200445
2050-01-13 13:00:00,0.034559893,0.7167285809999999,0.8109765520000001,0.34183266
2050-01-13 14:00:00,0.044696627,0.636682524,0.6881529059999999,0.34168950200000003
2050-01-13 15:00:00,0.035113756,0.578974798,0.6954436959999999,0.341536801
2050-01-13 16:00:00,0.013079242,0.609673856,0.875610783,0.341365011
2050-01-13 17:00:00,1.29e-05,0.579500405,0.892319573,0.341212309
2050-01-13 18:00:00,0.0,0.6292171120000001,0.895608677,0.34104052
2050-01-13 19:00:00,0.0,0.523149014,0.8940536370000001,0.34089736200000004
2050-01-13 20:00:00,0.0,0.46753703799999996,0.8951909579999999,0.34072557200000003
2050-01-13 21:00:00,0.0,0.517322786,0.888830385,0.34057287
2050-01-13 22:00:00,0.0,0.559672074,0.8466161190000001,0.34042016799999997
2050-01-13 23:00:00,0.0,0.5546253489999999,0.876000421,0.340248379
2050-01-14 00:00:00,0.0,0.6608382110000001,0.883522887,0.340105221
2050-01-14 01:00:00,0.0,0.704334483,0.870843864,0.339933431
2050-01-14 02:00:00,0.0,0.59884099,0.889037489,0.339780729
2050-01-14 03:00:00,0.0,0.459904589,0.889037489,0.33960894
2050-01-14 04:00:00,0.0,0.47855253,0.87668843,0.33945623799999997
2050-01-14 05:00:00,0.0,0.617546837,0.879226341,0.33931308
2050-01-14 06:00:00,0.0,0.5730683910000001,0.8834175790000001,0.33914129
2050-01-14 07:00:00,0.0,0.548803574,0.848409857,0.338988588
2050-01-14 08:00:00,5.14e-06,0.663054227,0.880647992,0.338816799
2050-01-14 09:00:00,0.003525522,0.7174991759999999,0.888219601,0.33866409700000005
2050-01-14 10:00:00,0.014301857,0.715234163,0.889848357,0.33852093899999997
2050-01-14 11:00:00,0.040569228,0.65409885,0.878605027,0.338339605
2050-01-14 12:00:00,0.081333937,0.574297779,0.8864574559999999,0.338196447
2050-01-14 13:00:00,0.1590026,0.621433217,0.881792334,0.338024658
2050-01-14 14:00:00,0.191038383,0.625272826,0.82725358,0.33787195600000003
2050-01-14 15:00:00,0.11960626,0.598952348,0.7447907890000001,0.337700166
2050-01-14 16:00:00,0.040094242999999995,0.455015991,0.574978939,0.337547465
2050-01-14 17:00:00,4.72e-05,0.37233744,0.6911015159999999,0.337404307
2050-01-14 18:00:00,0.0,0.502837391,0.8533347370000001,0.337232517
2050-01-14 19:00:00,0.0,0.579600627,0.817509127,0.337079815
2050-01-14 20:00:00,0.0,0.6171860379999999,0.892758354,0.336908025
2050-01-14 21:00:00,0.0,0.676826932,0.890708368,0.33675532399999997
2050-01-14 22:00:00,0.0,0.737443319,0.891270008,0.33658353399999996
2050-01-14 23:00:00,0.0,0.8003536720000001,0.891333193,0.33644037600000004
2050-01-15 00:00:00,0.0,0.8202220920000001,0.8427302720000001,0.336287674
2050-01-15 01:00:00,0.0,0.8190751079999999,0.809846251,0.336115885
2050-01-15 02:00:00,0.0,0.809320184,0.7992452959999999,0.33596318299999994
2050-01-15 03:00:00,0.0,0.796021862,0.8453032859999999,0.335791393
2050-01-15 04:00:00,0.0,0.8208946909999999,0.804436956,0.335648235
2050-01-15 05:00:00,0.0,0.812705455,0.553612047,0.335495533
2050-01-15 06:00:00,0.0,0.807943805,0.631234204,0.335323744
2050-01-15 07:00:00,0.0,0.80754069,0.781729149,0.335171042
2050-01-15 08:00:00,1.4599999999999999e-05,0.808456049,0.785130581,0.33499925199999997
2050-01-15 09:00:00,0.007530317,0.8131085690000001,0.863173968,0.334856094
2050-01-15 10:00:00,0.018052012,0.821190903,0.824687588,0.334674761
2050-01-15 11:00:00,0.026794655,0.8018102290000001,0.84325681,0.334531603
2050-01-15 12:00:00,0.034899413,0.795188907,0.876800758,0.334378901
2050-01-15 13:00:00,0.04077414,0.798968383,0.8821433590000001,0.334207111
2050-01-15 14:00:00,0.036496701,0.7657014190000001,0.860228868,0.334063953
2050-01-15 15:00:00,0.025414283,0.765155767,0.885600955,0.33388262
2050-01-15 16:00:00,0.010784908999999999,0.794903832,0.8919685479999999,0.333739462
2050-01-15 17:00:00,7.63e-05,0.771650141,0.891350744,0.33358676
2050-01-15 18:00:00,0.0,0.786451791,0.8809253020000001,0.33341497
2050-01-15 19:00:00,0.0,0.793006298,0.869731115,0.333271812
