Day-Ahead forecast [MW],Intraday forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
54,37,54,53,1202
53,35,53,53,1202
51,33,52,51,1202
49,31,48,48,1202
46,28,45,44,1202
43,25,40,39,1202
39,21,33,33,1202
35,18,25,25,1202
30,15,18,17,1202
24,12,11,11,1202
17,9,6,6,1202
10,5,5,5,1202
3,2,2,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
1,3,3,0,1202
2,5,3,3,1202
4,8,5,3,1202
5,10,8,8,1202
6,12,10,13,1202
8,14,15,15,1202
9,15,17,21,1202
11,16,22,22,1202
12,17,23,25,1202
13,17,26,26,1202
15,18,26,23,1202
16,17,25,24,1202
17,17,22,26,1202
18,16,21,29,1202
19,15,28,28,1202
20,15,27,32,1202
20,14,25,31,1202
21,14,30,30,1202
21,13,28,29,1202
21,13,27,27,1202
21,12,27,27,1202
20,12,26,24,1202
20,11,23,21,1202
19,10,20,21,1202
18,9,16,18,1202
16,8,15,15,1202
15,7,11,12,1202
13,6,9,9,1202
11,5,6,5,1202
8,4,4,3,1202
5,2,2,1,1202
2,1,1,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
1,1,1,0,1202
7,12,13,0,1202
16,26,15,4,1202
23,38,18,12,1202
29,51,27,27,1202
34,64,41,40,1202
46,76,54,54,1202
52,89,68,80,1202
59,104,84,102,1202
65,121,123,126,1202
71,139,151,151,1202
76,158,169,182,1202
82,171,204,204,1202
86,187,217,215,1202
91,206,240,228,1202
94,226,259,249,1202
97,227,259,261,1202
100,228,266,266,1202
101,228,264,266,1202
102,228,262,251,1202
102,215,252,236,1202
101,203,238,216,1202
99,192,209,209,1202
97,180,196,166,1202
93,153,164,134,1202
89,124,109,113,1202
85,101,91,78,1202
78,83,78,55,1202
68,72,63,37,1202
55,59,56,24,1202
39,44,28,28,1202
24,27,20,8,1202
9,10,10,3,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
1,1,2,0,1202
8,10,9,9,1202
17,19,18,9,1202
25,28,19,19,1202
31,39,31,30,1202
37,50,43,44,1202
41,60,56,56,1202
44,71,67,75,1202
47,82,89,89,1202
50,94,100,108,1202
52,105,121,121,1202
54,118,133,141,1202
55,127,141,153,1202
56,137,158,165,1202
56,148,168,170,1202
56,159,180,180,1202
55,163,184,179,1202
54,169,188,178,1202
53,175,194,183,1202
51,181,189,174,1202
48,176,183,165,1202
46,171,178,152,1202
43,167,161,137,1202
40,161,156,121,1202
37,143,105,105,1202
34,121,90,88,1202
30,101,84,72,1202
26,85,68,71,1202
23,72,62,41,1202
19,58,41,41,1202
14,43,32,18,1202
10,26,26,11,1202
4,10,5,7,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
2,3,3,0,1202
13,23,20,6,1202
24,45,29,19,1202
36,71,46,46,1202
49,103,80,59,1202
61,134,95,95,1202
27,164,127,107,1202
30,197,145,145,1202
33,232,182,166,1202
36,263,205,205,1202
38,293,237,232,1202
41,321,262,258,1202
43,332,276,279,1202
45,342,289,300,1202
47,351,313,311,1202
49,357,322,320,1202
50,347,314,329,1202
50,336,325,325,1202
51,323,313,334,1202
51,310,300,314,1202
50,287,300,301,1202
49,263,275,269,1202
48,240,252,245,1202
46,217,226,219,1202
44,188,195,186,1202
41,158,159,159,1202
38,133,134,118,1202
35,111,111,89,1202
31,94,79,61,1202
27,73,64,38,1202
21,52,49,22,1202
13,32,19,25,1202
5,13,13,5,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
1,3,4,0,1202
6,14,11,3,1202
10,25,15,15,1202
15,37,27,9,1202
18,52,25,14,1202
22,68,32,32,1202
26,83,49,32,1202
29,100,52,52,1202
33,117,72,60,1202
36,132,81,81,1202
39,149,99,101,1202
43,165,119,121,1202
46,180,137,148,1202
49,195,154,171,1202
52,210,188,193,1202
55,225,204,210,1202
58,234,214,219,1202
60,242,229,227,1202
61,248,236,226,1202
63,253,241,222,1202
63,250,224,224,1202
63,246,221,195,1202
63,239,216,180,1202
62,229,177,177,1202
61,207,157,149,1202
59,180,129,129,1202
56,151,108,116,1202
52,125,102,96,1202
44,106,85,93,1202
35,83,72,53,1202
26,58,54,35,1202
17,36,30,18,1202
7,16,16,8,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
7,3,4,3,1202
35,21,21,2,1202
66,39,39,7,1202
111,60,30,15,1202
161,87,45,45,1202
201,112,72,39,1202
247,137,69,53,1202
293,164,99,85,1202
330,188,113,80,1202
361,209,138,90,1202
395,231,137,102,1202
428,254,164,111,1202
464,267,132,132,1202
497,278,151,115,1202
526,288,137,121,1202
548,297,153,124,1202
564,293,155,121,1202
572,288,128,128,1202
572,281,130,115,1202
563,274,130,118,1202
545,260,113,120,1202
518,245,105,115,1202
485,229,107,107,1202
447,214,98,112,1202
408,190,79,109,1202
371,166,93,93,1202
334,143,82,85,1202
293,122,89,72,1202
233,104,71,58,1202
180,82,64,41,1202
126,59,53,25,1202
68,38,23,12,1202
32,18,18,4,1202
2,1,1,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
2,1,1,1,1202
12,4,8,8,1202
22,7,10,1,1202
32,10,5,5,1202
42,13,9,9,1202
52,17,13,13,1202
62,21,18,19,1202
70,26,23,22,1202
76,30,27,27,1202
83,33,31,31,1202
89,37,34,36,1202
96,40,38,38,1202
101,41,39,40,1202
106,41,40,40,1202
111,41,40,38,1202
115,41,40,37,1202
118,40,37,38,1202
120,39,37,37,1202
121,38,36,36,1202
121,37,35,34,1202
120,35,34,32,1202
119,33,32,32,1202
116,31,30,36,1202
112,29,28,37,1202
107,26,36,35,1202
100,23,31,32,1202
91,20,25,29,1202
81,17,24,24,1202
70,14,19,19,1202
58,12,14,14,1202
43,9,10,9,1202
28,6,6,6,1202
15,3,3,3,1202
3,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
3,1,1,1,1202
15,5,5,2,1202
27,9,6,6,1202
38,13,11,11,1202
51,17,16,21,1202
63,22,25,25,1202
74,27,30,41,1202
83,31,34,54,1202
91,36,60,60,1202
98,41,64,79,1202
104,46,81,81,1202
110,50,84,97,1202
115,53,85,108,1202
120,56,109,117,1202
124,59,110,124,1202
127,62,125,125,1202
129,63,123,142,1202
131,64,120,146,1202
131,63,143,143,1202
131,63,139,151,1202
130,61,133,152,1202
128,59,142,142,1202
125,55,134,143,1202
121,52,127,134,1202
115,46,125,115,1202
109,40,105,109,1202
102,34,79,94,1202
94,29,68,78,1202
82,25,47,60,1202
65,21,28,43,1202
47,17,27,29,1202
32,11,11,17,1202
18,6,8,7,1202
3,1,1,1,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
12,1,1,1,1202
40,4,4,1,1202
75,6,4,4,1202
128,9,7,8,1202
175,13,10,12,1202
220,16,16,18,1202
273,20,23,24,1202
319,25,30,30,1202
353,29,35,37,1202
391,34,43,43,1202
429,37,46,49,1202
473,40,54,54,1202
514,42,55,60,1202
552,44,61,63,1202
584,46,62,66,1202
609,48,69,67,1202
625,48,67,65,1202
633,48,66,66,1202
633,47,65,64,1202
624,47,63,63,1202
605,45,62,61,1202
576,44,59,57,1202
538,42,59,59,1202
494,40,56,50,1202
446,35,49,46,1202
402,31,42,40,1202
360,26,34,35,1202
321,22,28,28,1202
259,19,24,23,1202
199,16,18,17,1202
149,13,13,13,1202
84,9,9,7,1202
42,5,4,3,1202
9,1,1,1,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
1,1,1,0,1202
3,5,3,3,1202
5,8,7,2,1202
6,12,6,5,1202
8,16,10,10,1202
9,21,14,12,1202
10,25,19,16,1202
11,30,23,20,1202
12,34,26,26,1202
12,39,31,31,1202
13,43,36,36,1202
13,47,40,45,1202
13,48,47,47,1202
14,50,49,59,1202
14,51,60,70,1202
14,52,61,81,1202
14,53,61,91,1202
14,53,96,96,1202
14,53,94,92,1202
14,53,85,86,1202
13,50,81,78,1202
13,47,76,67,1202
12,43,65,65,1202
12,39,60,55,1202
11,35,55,50,1202
11,30,43,43,1202
10,26,35,37,1202
9,22,30,28,1202
8,19,24,29,1202
7,16,19,24,1202
5,13,16,18,1202
4,9,9,12,1202
2,5,6,6,1202
0,1,1,2,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
2,2,2,0,1202
5,6,6,5,1202
9,10,9,6,1202
13,15,13,11,1202
17,19,16,19,1202
19,24,24,25,1202
22,28,31,31,1202
23,31,34,37,1202
24,34,37,40,1202
25,37,43,46,1202
26,40,46,53,1202
27,44,57,57,1202
28,47,59,71,1202
28,50,73,77,1202
29,52,74,79,1202
29,55,76,78,1202
29,56,79,79,1202
29,57,79,78,1202
29,58,78,74,1202
29,58,76,76,1202
29,57,74,64,1202
29,55,64,64,1202
28,53,61,51,1202
28,51,58,45,1202
27,45,41,39,1202
26,41,37,33,1202
25,36,33,28,1202
24,31,27,27,1202
22,27,24,19,1202
18,23,18,14,1202
14,18,15,9,1202
10,12,12,5,1202
6,7,5,5,1202
2,2,2,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
1,0,0,0,1202
2,1,1,0,1202
3,2,1,1,1202
4,2,2,3,1202
5,3,4,5,1202
6,4,6,6,1202
7,4,7,10,1202
8,5,7,12,1202
8,5,13,14,1202
9,6,13,16,1202
10,7,17,17,1202
10,7,17,21,1202
11,7,21,21,1202
11,8,21,26,1202
11,8,26,27,1202
12,8,25,27,1202
12,9,25,27,1202
12,9,27,26,1202
12,9,26,25,1202
12,10,26,24,1202
12,10,24,24,1202
12,9,23,21,1202
12,9,20,20,1202
11,9,20,14,1202
11,8,17,11,1202
11,8,11,11,1202
10,7,9,7,1202
9,6,8,6,1202
9,5,5,5,1202
8,5,5,4,1202
6,4,3,3,1202
5,3,2,2,1202
3,2,2,1,1202
1,1,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
2,3,3,3,1202
6,8,8,1,1202
9,14,7,7,1202
13,19,13,1,1202
17,25,8,2,1202
19,30,9,9,1202
22,36,16,5,1202
23,43,24,7,1202
25,49,15,8,1202
26,56,24,17,1202
27,62,25,11,1202
28,69,20,20,1202
29,73,26,13,1202
30,77,33,14,1202
30,80,26,14,1202
31,83,31,15,1202
31,84,19,19,1202
31,85,23,16,1202
31,85,26,17,1202
31,84,22,17,1202
31,82,23,17,1202
31,80,18,18,1202
30,76,17,17,1202
29,72,17,17,1202
29,66,19,16,1202
28,59,14,29,1202
26,50,17,13,1202
25,43,22,11,1202
23,37,27,9,1202
20,31,13,18,1202
16,24,16,5,1202
12,16,7,3,1202
7,9,9,2,1202
3,3,3,1,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
