,IT_P2HT_OTH,IT_STUR_BIO_CHP,IT_COMC_GAS_CHP,IT_ICEN_GAS_CHP
2016-03-13 01:00:00,23818.45056006418,7153.873969697752,602.6337861717042,486.02141757865985
2016-03-13 02:00:00,26508.953700497077,7961.966852700176,670.7065640435142,540.9218044453659
2016-03-13 03:00:00,33352.567908270255,10017.44705348744,843.8577575155091,680.5674573074475
2016-03-13 04:00:00,46480.723680136194,13960.489931514008,1176.0149731287047,948.4507464553103
2016-03-13 05:00:00,51498.794561605944,15467.668014593648,1302.9778520511677,1050.845732945798
2016-03-13 06:00:00,48857.18990312761,14674.261795458397,1236.1422611762205,996.9431317854743
2016-03-13 07:00:00,46961.01543622316,14104.74560772042,1188.1668987423318,958.2512193935512
2016-03-13 08:00:00,44174.34528127964,13267.768952445898,1117.660986443359,901.3885206376273
2016-03-13 09:00:00,41565.33961077101,12484.15384255542,1051.650186899653,848.1511099482245
2016-03-13 10:00:00,39873.99545160953,11976.15845790547,1008.857263330399,813.6388110152568
2016-03-13 11:00:00,38712.38484695574,11627.26859848318,979.467198893822,789.9358572347606
2016-03-13 12:00:00,38665.116314399675,11613.071490078251,978.2712514635217,788.9713310519247
2016-03-13 13:00:00,39521.92638153673,11870.414478061859,999.9495169529894,806.4547539293067
2016-03-13 14:00:00,40743.84511393446,12237.417889586988,1030.8654453523634,831.3883100810073
2016-03-13 15:00:00,42778.02196324399,12848.383106461199,1082.332424421842,872.8961954664976
2016-03-13 16:00:00,44895.326231876265,13484.315651909592,1135.9026213859863,916.100316552837
2016-03-13 17:00:00,46142.78083818359,13858.988765676468,1167.4646363281665,941.554938573426
2016-03-13 18:00:00,46522.55904803065,13973.055188378139,1177.0734553371315,949.3044075596592
2016-03-13 19:00:00,45384.31105142182,13631.182290581275,1148.2744913546107,926.0781736166566
2016-03-13 20:00:00,40906.29673731682,12286.210250656804,1034.9756554863843,834.7031759277652
2016-03-13 21:00:00,32066.53783286544,9631.18779378091,811.3197394980264,654.3256932296016
2016-03-13 22:00:00,25018.636633815448,7514.3499750596975,632.9998536835839,510.511513416413
2016-03-13 23:00:00,17659.415099654783,5304.007063050845,446.80321065578363,360.3447646059258
2016-03-14 00:00:00,18652.05428333227,5602.146339554365,471.9181066920916,380.59981444547986
2016-03-14 01:00:00,19296.42761220008,5795.683932292829,488.22148200630136,393.74841275402457
2016-03-14 02:00:00,21742.981659326364,6530.50668111349,550.1220714159864,443.6709575966693
2016-03-14 03:00:00,27228.304701695215,8178.023996701632,688.9069594195798,555.6003408370296
2016-03-14 04:00:00,37593.15292666258,11291.107181079104,951.1493631878592,767.0976510664622
2016-03-14 05:00:00,45089.290210296,13542.572751916026,1140.810129806874,920.0581998548189
2016-03-14 06:00:00,44009.17707556648,13218.160665605685,1113.4820436984012,898.018222251626
2016-03-14 07:00:00,41934.794807760976,12595.119747329582,1060.9978219870582,855.6899352853327
2016-03-14 08:00:00,38913.95525590175,11687.81029064673,984.5671586253328,794.0489516466241
2016-03-14 09:00:00,36271.26396449108,10894.077701203318,917.7040747060107,740.1241774706028
2016-03-14 10:00:00,33794.284195259745,10150.116583754196,855.0336800538335,689.5807881884315
2016-03-14 11:00:00,32751.116580229216,9836.801087921267,828.6403574541008,668.2946931189492
2016-03-14 12:00:00,32766.32944128175,9841.370272235497,829.025260075347,668.6051153387125
2016-03-14 13:00:00,32800.015062183775,9851.487751788436,829.8775444509633,669.2924788253313
2016-03-14 14:00:00,34018.67389578454,10217.512052389091,860.7109937172133,694.1595159299397
2016-03-14 15:00:00,35441.619720662115,10644.893970923691,896.7131353259108,723.1950799856552
2016-03-14 16:00:00,36984.095168095286,11108.176623355817,935.7395118158279,754.6696757680822
2016-03-14 17:00:00,38605.89481958805,11595.284308283572,976.7728805450994,787.7629016964178
