,HE Piva,HE Perucica,HE Pljevlja,HDAM
2015-01-03 07:00:00+00:00,0.834227269,0.858671341,1,0.866166631
2015-01-03 08:00:00+00:00,0.834760967,0.85967988,1,0.866217634
2015-01-03 09:00:00+00:00,0.834433712,0.860678218,1,0.866154265
2015-01-03 10:00:00+00:00,0.834078515,0.861666353,1,0.866087582
2015-01-03 11:00:00+00:00,0.83373459,0.862644287,1,0.866017584
2015-01-03 12:00:00+00:00,0.833424815,0.863612018,1,0.865944271
2015-01-03 13:00:00+00:00,0.833950227,0.863429444,1,0.866995094
2015-01-03 14:00:00+00:00,0.834473981,0.863254922,1,0.866915152
2015-01-03 15:00:00+00:00,0.834178418,0.864192047,1,0.866831895
2015-01-03 16:00:00+00:00,0.833522387,0.863688752,1,0.866745323
2015-01-03 17:00:00+00:00,0.832974988,0.864605473,1,0.866655437
2015-01-03 18:00:00+00:00,0.832432198,0.865511992,1,0.866562236
2015-01-03 19:00:00+00:00,0.831771195,0.864978091,1,0.867408347
2015-01-03 20:00:00+00:00,0.831250953,0.865864206,1,0.867308516
2015-01-03 21:00:00+00:00,0.830781199,0.86674012,1,0.868332822
2015-01-03 22:00:00+00:00,0.831291695,0.866334751,1,0.868226362
2015-01-03 23:00:00+00:00,0.830942526,0.86719026,1,0.868116587
2015-01-04 00:00:00+00:00,0.831449707,0.866969122,1,0.868003498
2015-01-04 01:00:00+00:00,0.831955188,0.866938172,1,0.867979155
2015-01-04 02:00:00+00:00,0.831947181,0.867810705,1,0.868072321
2015-01-04 03:00:00+00:00,0.83244926,0.868072471,1,0.868224173
2015-01-04 04:00:00+00:00,0.832542384,0.868956352,1,0.868395495
2015-01-04 05:00:00+00:00,0.832630516,0.869845907,1,0.868556874
2015-01-04 06:00:00+00:00,0.833127495,0.870087693,1,0.869550831
2015-01-04 07:00:00+00:00,0.833622772,0.870132123,1,0.869506053
2015-01-04 08:00:00+00:00,0.833349528,0.871038701,1,0.869365756
2015-01-04 09:00:00+00:00,0.833841405,0.87068842,1,0.869222059
2015-01-04 10:00:00+00:00,0.833398048,0.871606347,1,0.869186671
2015-01-04 11:00:00+00:00,0.833886524,0.871147397,1,0.869036172
2015-01-04 12:00:00+00:00,0.8343733,0.870726386,1,0.868882272
2015-01-04 13:00:00+00:00,0.833681904,0.870231117,1,0.868724971
2015-01-04 14:00:00+00:00,0.834165279,0.869862914,1,0.868564269
2015-01-04 15:00:00+00:00,0.834646953,0.869514195,1,0.869527618
2015-01-04 16:00:00+00:00,0.835108294,0.869035949,1,0.870487565
2015-01-04 17:00:00+00:00,0.83448948,0.869993596,1,0.870316661
2015-01-04 18:00:00+00:00,0.834888552,0.869526698,1,0.870142356
2015-01-04 19:00:00+00:00,0.834186954,0.869065474,1,0.86996465
2015-01-04 20:00:00+00:00,0.833585849,0.870040144,1,0.869783543
2015-01-04 21:00:00+00:00,0.834041844,0.869590269,1,0.869599035
2015-01-04 22:00:00+00:00,0.833548405,0.870576287,1,0.869411126
2015-01-04 23:00:00+00:00,0.833141478,0.87156798,1,0.869727452
2015-01-05 00:00:00+00:00,0.832886423,0.872569763,1,0.869532741
2015-01-05 01:00:00+00:00,0.83335153,0.872775328,1,0.869368852
2015-01-05 02:00:00+00:00,0.832646168,0.87379729,1,0.869294078
2015-01-05 03:00:00+00:00,0.832684605,0.874829341,1,0.86927574
2015-01-05 04:00:00+00:00,0.832738084,0.875871481,1,0.869320373
2015-01-05 05:00:00+00:00,0.832764122,0.876923711,1,0.869365886
2015-01-05 06:00:00+00:00,0.833222917,0.877267134,1,0.870283475
2015-01-05 07:00:00+00:00,0.833680448,0.87744528,1,0.871198539
2015-01-05 08:00:00+00:00,0.834136718,0.877407399,1,0.870983627
2015-01-05 09:00:00+00:00,0.833976967,0.878499987,1,0.87189364
2015-01-05 10:00:00+00:00,0.833772597,0.879602664,1,0.871673678
2015-01-05 11:00:00+00:00,0.834225079,0.879410358,1,0.87145119
2015-01-05 12:00:00+00:00,0.834676298,0.879251159,1,0.871226177
2015-01-05 13:00:00+00:00,0.833949784,0.878953886,1,0.872126089
2015-01-05 14:00:00+00:00,0.834398477,0.878870131,1,0.871896026
2015-01-05 15:00:00+00:00,0.833950752,0.880023256,1,0.872672561
2015-01-05 16:00:00+00:00,0.833400422,0.88118647,1,0.872437447
2015-01-05 17:00:00+00:00,0.832668857,0.880929556,1,0.872199808
2015-01-05 18:00:00+00:00,0.833001552,0.88068273,1,0.871959644
2015-01-05 19:00:00+00:00,0.832329682,0.881876213,1,0.872687411
2015-01-05 20:00:00+00:00,0.831669585,0.883079786,1,0.872442196
2015-01-05 21:00:00+00:00,0.831044138,0.884293449,1,0.872194456
2015-01-05 22:00:00+00:00,0.831482731,0.884087012,1,0.871944191
2015-01-05 23:00:00+00:00,0.831920061,0.88395982,1,0.871691401
2015-01-06 00:00:00+00:00,0.832356129,0.88400868,1,0.871436085
2015-01-06 01:00:00+00:00,0.831614894,0.884980974,1,0.871179105
2015-01-06 02:00:00+00:00,0.832049297,0.885428027,1,0.872047912
2015-01-06 03:00:00+00:00,0.832482869,0.886646556,1,0.871787604
2015-01-06 04:00:00+00:00,0.8324611,0.887861256,1,0.871924819
2015-01-06 05:00:00+00:00,0.831716537,0.889071688,1,0.872788633
2015-01-06 06:00:00+00:00,0.831572084,0.890278732,1,0.872840791
2015-01-06 07:00:00+00:00,0.83132544,0.891481948,1,0.872573826
2015-01-06 08:00:00+00:00,0.830937388,0.892681336,1,0.872305197
2015-01-06 09:00:00+00:00,0.831365967,0.892598188,1,0.872034904
2015-01-06 10:00:00+00:00,0.831793713,0.892451161,1,0.871762946
2015-01-06 11:00:00+00:00,0.83126902,0.893639064,1,0.871489324
2015-01-06 12:00:00+00:00,0.831695103,0.8935073,1,0.871214039
2015-01-06 13:00:00+00:00,0.831207856,0.894687546,1,0.870937089
2015-01-06 14:00:00+00:00,0.830455804,0.894433746,1,0.871139211
2015-01-06 15:00:00+00:00,0.82970292,0.894176117,1,0.871986383
2015-01-06 16:00:00+00:00,0.829101907,0.895344879,1,0.871704441
2015-01-06 17:00:00+00:00,0.828418311,0.896509813,1,0.871420834
2015-01-06 18:00:00+00:00,0.828067163,0.896240699,1,0.871514932
2015-01-06 19:00:00+00:00,0.827310951,0.896547592,1,0.871227997
2015-01-06 20:00:00+00:00,0.827663916,0.896270822,1,0.870939398
2015-01-06 21:00:00+00:00,0.828051944,0.895990224,1,0.870649135
2015-01-06 22:00:00+00:00,0.828469706,0.895759458,1,0.870357207
2015-01-06 23:00:00+00:00,0.828886636,0.895584767,1,0.870063615
2015-01-07 00:00:00+00:00,0.829302733,0.895596266,1,0.869768359
2015-01-07 01:00:00+00:00,0.829718658,0.895821888,1,0.869472757
2015-01-07 02:00:00+00:00,0.829597399,0.896955173,1,0.869471011
2015-01-07 03:00:00+00:00,0.829538183,0.898085566,1,0.869534223
2015-01-07 04:00:00+00:00,0.829953588,0.899213066,1,0.869907492
2015-01-07 05:00:00+00:00,0.830368821,0.89962159,1,0.870180602
2015-01-07 06:00:00+00:00,0.83078388,0.899907444,1,0.870138037
2015-01-07 07:00:00+00:00,0.831198766,0.900061399,1,0.869840358
2015-01-07 08:00:00+00:00,0.831613479,0.900041933,1,0.870669784
2015-01-07 09:00:00+00:00,0.831168351,0.901154968,1,0.870371413
2015-01-07 10:00:00+00:00,0.831582718,0.901019341,1,0.87036646
2015-01-07 11:00:00+00:00,0.831996912,0.900904065,1,0.871194848
2015-01-07 12:00:00+00:00,0.832410933,0.900832208,1,0.871211969
2015-01-07 13:00:00+00:00,0.832044042,0.901933671,1,0.870973786
2015-01-07 14:00:00+00:00,0.832457717,0.901990174,1,0.871801136
2015-01-07 15:00:00+00:00,0.832871219,0.902053188,1,0.871500688
2015-01-07 16:00:00+00:00,0.832445359,0.903145971,1,0.87123516
2015-01-07 17:00:00+00:00,0.832858515,0.902894439,1,0.87093402
2015-01-07 18:00:00+00:00,0.833271497,0.902607893,1,0.870632534
2015-01-07 19:00:00+00:00,0.833684307,0.902300176,1,0.870330702
2015-01-07 20:00:00+00:00,0.833111194,0.903381388,1,0.870028524
2015-01-07 21:00:00+00:00,0.832557641,0.904459706,1,0.870853451
2015-01-07 22:00:00+00:00,0.832072667,0.905535132,1,0.870550581
2015-01-07 23:00:00+00:00,0.831626859,0.906607664,1,0.871374815
2015-01-08 00:00:00+00:00,0.831288847,0.907697316,1,0.871184511
2015-01-08 01:00:00+00:00,0.83170448,0.907944092,1,0.87118842
2015-01-08 02:00:00+00:00,0.832123801,0.908337549,1,0.870899612
2015-01-08 03:00:00+00:00,0.83137034,0.908048341,1,0.87061818
2015-01-08 04:00:00+00:00,0.831024828,0.907776252,1,0.870769679
2015-01-08 05:00:00+00:00,0.831000725,0.908951502,1,0.871630452
2015-01-08 06:00:00+00:00,0.830915222,0.910143872,1,0.871723452
2015-01-08 07:00:00+00:00,0.831352985,0.910491038,1,0.871743425
2015-01-08 08:00:00+00:00,0.831794437,0.910634252,1,0.871659917
2015-01-08 09:00:00+00:00,0.832239578,0.910651945,1,0.871422747
2015-01-08 10:00:00+00:00,0.831758143,0.911912793,1,0.871192954
2015-01-08 11:00:00+00:00,0.832210661,0.911859374,1,0.872097989
2015-01-08 12:00:00+00:00,0.832666867,0.911818843,1,0.871884873
2015-01-08 13:00:00+00:00,0.833126761,0.911809653,1,0.871677211
2015-01-08 14:00:00+00:00,0.832413874,0.91170876,1,0.871485893
2015-01-08 15:00:00+00:00,0.832881145,0.911739185,1,0.871292985
2015-01-08 16:00:00+00:00,0.833352105,0.911676384,1,0.871155166
2015-01-08 17:00:00+00:00,0.832734981,0.913057069,1,0.872104463
2015-01-08 18:00:00+00:00,0.832036848,0.913024655,1,0.871933686
2015-01-08 19:00:00+00:00,0.831430909,0.914439579,1,0.871770286
2015-01-08 20:00:00+00:00,0.831864876,0.914441404,1,0.872741713
2015-01-08 21:00:00+00:00,0.832354278,0.914461493,1,0.872593067
2015-01-08 22:00:00+00:00,0.83189747,0.915927776,1,0.872456257
2015-01-08 23:00:00+00:00,0.831500175,0.917411179,1,0.873449816
2015-01-09 00:00:00+00:00,0.831567623,0.917461248,1,0.874450751
2015-01-09 01:00:00+00:00,0.831452755,0.918938422,1,0.874615044
2015-01-09 02:00:00+00:00,0.831961252,0.91968566,1,0.874504588
2015-01-09 03:00:00+00:00,0.832053918,0.919726386,1,0.875529613
2015-01-09 04:00:00+00:00,0.832570445,0.920591803,1,0.875435216
2015-01-09 05:00:00+00:00,0.832487613,0.920626301,1,0.875788629
2015-01-09 06:00:00+00:00,0.83301217,0.921328466,1,0.876837742
2015-01-09 07:00:00+00:00,0.833540741,0.921865961,1,0.876767434
2015-01-09 08:00:00+00:00,0.834073328,0.922164967,1,0.877832607
2015-01-09 09:00:00+00:00,0.834609929,0.922299302,1,0.877862067
2015-01-09 10:00:00+00:00,0.834177743,0.923748448,1,0.877815848
2015-01-09 11:00:00+00:00,0.834722374,0.92408882,1,0.878322346
2015-01-09 12:00:00+00:00,0.834094549,0.924101517,1,0.878304103
2015-01-09 13:00:00+00:00,0.833736329,0.925541319,1,0.878281973
2015-01-09 14:00:00+00:00,0.833382068,0.926978007,1,0.878267872
2015-01-09 15:00:00+00:00,0.833015424,0.928411581,1,0.878283626
2015-01-09 16:00:00+00:00,0.833580129,0.928649383,1,0.879413035
2015-01-09 17:00:00+00:00,0.83308088,0.930076728,1,0.879582172
2015-01-09 18:00:00+00:00,0.832918921,0.930070739,1,0.880727641
2015-01-09 19:00:00+00:00,0.832450464,0.931491855,1,0.880753689
2015-01-09 20:00:00+00:00,0.832021912,0.932909857,1,0.881915217
2015-01-09 21:00:00+00:00,0.831646338,0.934324745,1,0.881957324
2015-01-09 22:00:00+00:00,0.832235132,0.934491372,1,0.882007461
2015-01-09 23:00:00+00:00,0.832827941,0.934590215,1,0.882065627
2015-01-10 00:00:00+00:00,0.832634176,0.935987801,1,0.882131823
2015-01-10 01:00:00+00:00,0.833231232,0.936419455,1,0.882198483
2015-01-10 02:00:00+00:00,0.833828519,0.936707508,1,0.882265607
2015-01-10 03:00:00+00:00,0.834426039,0.937338048,1,0.882714354
2015-01-10 04:00:00+00:00,0.835023791,0.938081874,1,0.883909858
2015-01-10 05:00:00+00:00,0.835196457,0.939424092,1,0.883978375
2015-01-10 06:00:00+00:00,0.835238488,0.940755236,1,0.884047356
2015-01-10 07:00:00+00:00,0.835836936,0.941257599,1,0.88503657
2015-01-10 08:00:00+00:00,0.836435616,0.941513385,1,0.88510648
2015-01-10 09:00:00+00:00,0.837034529,0.941605638,1,0.885757867
2015-01-10 10:00:00+00:00,0.836740292,0.942892489,1,0.885828705
2015-01-10 11:00:00+00:00,0.836439604,0.944168265,1,0.886106753
2015-01-10 12:00:00+00:00,0.837039212,0.944180533,1,0.886178519
2015-01-10 13:00:00+00:00,0.837639053,0.94422304,1,0.886411441
2015-01-10 14:00:00+00:00,0.837062655,0.944035377,1,0.886654481
2015-01-10 15:00:00+00:00,0.836830928,0.94526686,1,0.88672764
2015-01-10 16:00:00+00:00,0.837431466,0.9452017,1,0.886801263
2015-01-10 17:00:00+00:00,0.837007095,0.946411036,1,0.88687535
2015-01-10 18:00:00+00:00,0.836566469,0.947609298,1,0.886972582
2015-01-10 19:00:00+00:00,0.837158605,0.947366268,1,0.887047598
2015-01-10 20:00:00+00:00,0.8365836,0.947112164,1,0.887123078
2015-01-10 21:00:00+00:00,0.837185298,0.946953679,1,0.888326473
2015-01-10 22:00:00+00:00,0.836928012,0.948107647,1,0.888402882
2015-01-10 23:00:00+00:00,0.837530174,0.948088072,1,0.888479754
2015-01-11 00:00:00+00:00,0.838132567,0.948176743,1,0.888902394
2015-01-11 01:00:00+00:00,0.838732767,0.948461372,1,0.890102793
2015-01-11 02:00:00+00:00,0.839330772,0.948895822,1,0.890457469
2015-01-11 03:00:00+00:00,0.839520984,0.949992727,1,0.89052164
2015-01-11 04:00:00+00:00,0.839738301,0.951078135,1,0.891248697
2015-01-11 05:00:00+00:00,0.839946777,0.952152046,1,0.892431542
2015-01-11 06:00:00+00:00,0.84009739,0.953214459,1,0.893609999
2015-01-11 07:00:00+00:00,0.840118247,0.954265375,1,0.893656616
2015-01-11 08:00:00+00:00,0.840703087,0.954279259,1,0.893698845
2015-01-11 09:00:00+00:00,0.840109262,0.953876961,1,0.893736685
2015-01-11 10:00:00+00:00,0.839744115,0.954893385,1,0.893770136
2015-01-11 11:00:00+00:00,0.840322373,0.954512442,1,0.8937992
2015-01-11 12:00:00+00:00,0.839721965,0.954075652,1,0.893823874
2015-01-11 13:00:00+00:00,0.839320489,0.955057584,1,0.89384416
2015-01-11 14:00:00+00:00,0.838890563,0.956028018,1,0.893860058
2015-01-11 15:00:00+00:00,0.839451795,0.955556736,1,0.893871567
2015-01-11 16:00:00+00:00,0.839971505,0.955073956,1,0.893926969
2015-01-11 17:00:00+00:00,0.840469301,0.954579679,1,0.893929701
2015-01-11 18:00:00+00:00,0.839948452,0.955504124,1,0.893928045
2015-01-11 19:00:00+00:00,0.839428564,0.956417071,1,0.893922
2015-01-11 20:00:00+00:00,0.839948854,0.955888302,1,0.894305288
2015-01-11 21:00:00+00:00,0.839489714,0.956778255,1,0.894290466
2015-01-11 22:00:00+00:00,0.840026653,0.95765671,1,0.894271256
2015-01-11 23:00:00+00:00,0.839402109,0.957093449,1,0.894382903
2015-01-12 00:00:00+00:00,0.839288992,0.957953904,1,0.894354916
2015-01-12 01:00:00+00:00,0.839835979,0.958098087,1,0.895054411
2015-01-12 02:00:00+00:00,0.840380222,0.958360284,1,0.896142897
2015-01-12 03:00:00+00:00,0.840921721,0.958689747,1,0.89638344
2015-01-12 04:00:00+00:00,0.841124281,0.959524192,1,0.896654309
2015-01-12 05:00:00+00:00,0.841660291,0.959826707,1,0.896877075
2015-01-12 06:00:00+00:00,0.84172984,0.960648147,1,0.896816154
2015-01-12 07:00:00+00:00,0.84108389,0.961269737,1,0.897877196
2015-01-12 08:00:00+00:00,0.840435196,0.961649481,1,0.898932749
2015-01-12 09:00:00+00:00,0.840960228,0.961206062,1,0.899982813
2015-01-12 10:00:00+00:00,0.841482516,0.96074225,1,0.899899937
2015-01-12 11:00:00+00:00,0.841123132,0.961531177,1,0.899811572
2015-01-12 12:00:00+00:00,0.841639931,0.961105009,1,0.899717719
2015-01-12 13:00:00+00:00,0.841498224,0.96188093,1,0.899618377
2015-01-12 14:00:00+00:00,0.841519389,0.96122013,1,0.899728466
2015-01-12 15:00:00+00:00,0.842027955,0.960801985,1,0.900745597
2015-01-12 16:00:00+00:00,0.841605652,0.961558399,1,0.900629788
2015-01-12 17:00:00+00:00,0.841053118,0.96230831,1,0.900508491
2015-01-12 18:00:00+00:00,0.841494536,0.9616215,1,0.900381704
2015-01-12 19:00:00+00:00,0.841952782,0.960928187,1,0.900249429
2015-01-12 20:00:00+00:00,0.841424588,0.961658591,1,0.900111664
2015-01-12 21:00:00+00:00,0.840942633,0.962382491,1,0.899968411
2015-01-12 22:00:00+00:00,0.84051999,0.96309989,1,0.899819669
2015-01-12 23:00:00+00:00,0.840402192,0.963810786,1,0.899665438
2015-01-13 00:00:00+00:00,0.840111244,0.964517039,1,0.899505719
2015-01-13 01:00:00+00:00,0.840592533,0.964258524,1,0.899340845
2015-01-13 02:00:00+00:00,0.841071244,0.964152163,1,0.899387504
2015-01-13 03:00:00+00:00,0.841547378,0.964119527,1,0.899212321
2015-01-13 04:00:00+00:00,0.84154659,0.964807209,1,0.89935633
2015-01-13 05:00:00+00:00,0.841021488,0.965490249,1,0.899889654
2015-01-13 06:00:00+00:00,0.841489891,0.965374284,1,0.899699009
2015-01-13 07:00:00+00:00,0.841955716,0.965050613,1,0.90063066
2015-01-13 08:00:00+00:00,0.841558814,0.965719725,1,0.900429706
2015-01-13 09:00:00+00:00,0.842019485,0.965086753,1,0.900223598
2015-01-13 10:00:00+00:00,0.841574853,0.965746579,1,0.900012336
2015-01-13 11:00:00+00:00,0.841157008,0.966401763,1,0.899795919
2015-01-13 12:00:00+00:00,0.841609948,0.965874621,1,0.899574348
2015-01-13 13:00:00+00:00,0.841275092,0.966520519,1,0.899347623
2015-01-13 14:00:00+00:00,0.840546407,0.965731556,1,0.899115743
2015-01-13 15:00:00+00:00,0.839815145,0.96493795,1,0.89887871
2015-01-13 16:00:00+00:00,0.840257777,0.964304318,1,0.898636522
2015-01-13 17:00:00+00:00,0.839637918,0.964931646,1,0.898389179
2015-01-13 18:00:00+00:00,0.840002363,0.964124112,1,0.898136683
2015-01-13 19:00:00+00:00,0.839364185,0.964742154,1,0.897879032
2015-01-13 20:00:00+00:00,0.838759332,0.965355554,1,0.897616227
2015-01-13 21:00:00+00:00,0.838210679,0.965964311,1,0.897348268
2015-01-13 22:00:00+00:00,0.838637847,0.965283977,1,0.897075154
2015-01-13 23:00:00+00:00,0.838103555,0.965883449,1,0.896796886
2015-01-14 00:00:00+00:00,0.83801762,0.965049072,1,0.896513464
2015-01-14 01:00:00+00:00,0.837730045,0.965641284,1,0.896225575
2015-01-14 02:00:00+00:00,0.838147593,0.965383411,1,0.895933219
2015-01-14 03:00:00+00:00,0.838562906,0.965204869,1,0.89588023
2015-01-14 04:00:00+00:00,0.838467799,0.965786191,1,0.89557894
2015-01-14 05:00:00+00:00,0.837702175,0.966007662,1,0.895273183
2015-01-14 06:00:00+00:00,0.837600583,0.965151505,1,0.894962958
2015-01-14 07:00:00+00:00,0.838006963,0.964713586,1,0.894648267
2015-01-14 08:00:00+00:00,0.837559546,0.965280388,1,0.894539882
2015-01-14 09:00:00+00:00,0.83705428,0.96584356,1,0.894216257
2015-01-14 10:00:00+00:00,0.83745396,0.965136137,1,0.893888165
2015-01-14 11:00:00+00:00,0.837851405,0.964471136,1,0.893555606
2015-01-14 12:00:00+00:00,0.838246618,0.963862397,1,0.893218579
2015-01-14 13:00:00+00:00,0.838639597,0.963300694,1,0.892877086
2015-01-14 14:00:00+00:00,0.839030342,0.962762959,1,0.892531126
2015-01-14 15:00:00+00:00,0.839418854,0.962193828,1,0.893308149
2015-01-14 16:00:00+00:00,0.839805132,0.961473348,1,0.894080706
2015-01-14 17:00:00+00:00,0.839150803,0.96200748,1,0.893721345
2015-01-14 18:00:00+00:00,0.838356144,0.961107764,1,0.894484967
2015-01-14 19:00:00+00:00,0.838693961,0.960204417,1,0.895244123
2015-01-14 20:00:00+00:00,0.837894834,0.95929744,1,0.89487136
2015-01-14 21:00:00+00:00,0.837293425,0.959817053,1,0.894494131
2015-01-14 22:00:00+00:00,0.837666302,0.959041993,1,0.894112434
2015-01-14 23:00:00+00:00,0.838036946,0.958194015,1,0.893726271
2015-01-15 00:00:00+00:00,0.837592056,0.958703402,1,0.894463091
2015-01-15 01:00:00+00:00,0.837279197,0.959209822,1,0.894163784
2015-01-15 02:00:00+00:00,0.837082029,0.959713277,1,0.894582847
2015-01-15 03:00:00+00:00,0.837444748,0.959499006,1,0.894180835
2015-01-15 04:00:00+00:00,0.837805571,0.959290913,1,0.894677163
2015-01-15 05:00:00+00:00,0.837703843,0.959785469,1,0.894267564
2015-01-15 06:00:00+00:00,0.836884402,0.95884684,1,0.893854171
2015-01-15 07:00:00+00:00,0.836543468,0.959335464,1,0.893436985
2015-01-15 08:00:00+00:00,0.836043715,0.959821122,1,0.893016005
2015-01-15 09:00:00+00:00,0.835483183,0.960303814,1,0.892591231
2015-01-15 10:00:00+00:00,0.835832625,0.959514565,1,0.892299745
2015-01-15 11:00:00+00:00,0.83618017,0.95879147,1,0.891867384
2015-01-15 12:00:00+00:00,0.835721613,0.959265264,1,0.891431229
2015-01-15 13:00:00+00:00,0.835287245,0.959736092,1,0.89099128
2015-01-15 14:00:00+00:00,0.835629099,0.95913303,1,0.890547538
2015-01-15 15:00:00+00:00,0.835969057,0.958508465,1,0.890100002
2015-01-15 16:00:00+00:00,0.835424245,0.958970394,1,0.890776123
2015-01-15 17:00:00+00:00,0.835040877,0.957999139,1,0.890320999
2015-01-15 18:00:00+00:00,0.83430588,0.958455136,1,0.890989533
2015-01-15 19:00:00+00:00,0.834598338,0.957477948,1,0.890526822
2015-01-15 20:00:00+00:00,0.833921521,0.957928014,1,0.891004013
2015-01-15 21:00:00+00:00,0.833612029,0.956944894,1,0.891312288
2015-01-15 22:00:00+00:00,0.833042411,0.957389027,1,0.890838195
2015-01-15 23:00:00+00:00,0.833367193,0.956615499,1,0.89036031
2015-01-16 00:00:00+00:00,0.833290395,0.955623986,1,0.88987863
2015-01-16 01:00:00+00:00,0.833611675,0.955246767,1,0.889458072
2015-01-16 02:00:00+00:00,0.833931349,0.955014652,1,0.888969969
2015-01-16 03:00:00+00:00,0.833833247,0.955445973,1,0.888937767
2015-01-16 04:00:00+00:00,0.834149709,0.955305683,1,0.888443241
2015-01-16 05:00:00+00:00,0.834464565,0.955125954,1,0.888199188
2015-01-16 06:00:00+00:00,0.834243852,0.95554989,1,0.887698238
2015-01-16 07:00:00+00:00,0.833854816,0.955971364,1,0.888321527
2015-01-16 08:00:00+00:00,0.832988384,0.955876315,1,0.887814153
2015-01-16 09:00:00+00:00,0.832120346,0.954862647,1,0.887303567
2015-01-16 10:00:00+00:00,0.832427173,0.954024359,1,0.88678977
2015-01-16 11:00:00+00:00,0.831555923,0.953005768,1,0.886272761
2015-01-16 12:00:00+00:00,0.831067111,0.953414934,1,0.885752539
2015-01-16 13:00:00+00:00,0.83136912,0.952758212,1,0.885229107
2015-01-16 14:00:00+00:00,0.830932553,0.953162455,1,0.884702462
