,HE Piva,HE Perucica,HE Pljevlja,HDAM
2010-03-14 17:00:00+00:00,0.378280659,0.967833968,4.247264053,1.86445956
2010-03-14 18:00:00+00:00,0.377125143,0.960854217,4.236361438,1.858113599
2010-03-14 19:00:00+00:00,0.375969627,0.953874467,4.225458824,1.851767639
2010-03-14 20:00:00+00:00,0.374814111,0.946894716,4.21455621,1.845421679
2010-03-14 21:00:00+00:00,0.373658595,0.939914965,4.203653595,1.839075718
2010-03-14 22:00:00+00:00,0.372503079,0.932935215,4.192750981,1.832729758
2010-03-14 23:00:00+00:00,0.371347564,0.925955464,4.181848366,1.826383798
2010-03-15 00:00:00+00:00,0.370192048,0.921755223,4.170945752,1.820964341
2010-03-15 01:00:00+00:00,0.369176799,0.917554982,4.159129952,1.815287244
2010-03-15 02:00:00+00:00,0.368161551,0.913354741,4.147314152,1.809610148
2010-03-15 03:00:00+00:00,0.367146303,0.9091545,4.135498353,1.803933052
2010-03-15 04:00:00+00:00,0.366131055,0.904954258,4.123682553,1.798255955
2010-03-15 05:00:00+00:00,0.365115807,0.900754017,4.111866753,1.792578859
2010-03-15 06:00:00+00:00,0.364100559,0.896553776,4.100050954,1.786901763
2010-03-15 07:00:00+00:00,0.36308531,0.892353535,4.088235154,1.781224666
2010-03-15 08:00:00+00:00,0.362070062,0.888153294,4.076419354,1.77554757
2010-03-15 09:00:00+00:00,0.361054814,0.883953053,4.064603555,1.769870474
2010-03-15 10:00:00+00:00,0.360039566,0.879752812,4.052787755,1.764193378
2010-03-15 11:00:00+00:00,0.359024318,0.875552571,4.040971955,1.758516281
2010-03-15 12:00:00+00:00,0.358009069,0.87135233,4.029156156,1.752839185
2010-03-15 13:00:00+00:00,0.356993821,0.867152088,4.017340356,1.747162088
2010-03-15 14:00:00+00:00,0.355978573,0.862951847,4.005524556,1.741484992
2010-03-15 15:00:00+00:00,0.354963325,0.858751606,3.993708757,1.735807896
2010-03-15 16:00:00+00:00,0.353948077,0.854551365,3.981892957,1.7301308
2010-03-15 17:00:00+00:00,0.352932828,0.850351124,3.970077157,1.724453703
2010-03-15 18:00:00+00:00,0.35191758,0.846150883,3.958261358,1.718776607
2010-03-15 19:00:00+00:00,0.350902332,0.841950642,3.946445558,1.713099511
2010-03-15 20:00:00+00:00,0.349887084,0.837750401,3.934629758,1.707422414
2010-03-15 21:00:00+00:00,0.348871836,0.833550159,3.922813959,1.701745318
2010-03-15 22:00:00+00:00,0.347856587,0.829349918,3.910998159,1.696068221
2010-03-15 23:00:00+00:00,0.346841339,0.825149677,3.899182359,1.690391125
2010-03-16 00:00:00+00:00,0.345826091,0.822384519,3.88736656,1.68519239
2010-03-16 01:00:00+00:00,0.344876472,0.81961936,3.877752504,1.680749445
2010-03-16 02:00:00+00:00,0.343926853,0.816854202,3.868138449,1.676306501
2010-03-16 03:00:00+00:00,0.342977234,0.814089043,3.858524394,1.671863557
2010-03-16 04:00:00+00:00,0.342027615,0.811323884,3.848910339,1.667420613
2010-03-16 05:00:00+00:00,0.341077996,0.808558726,3.839296284,1.662977669
2010-03-16 06:00:00+00:00,0.340128377,0.805793567,3.829682229,1.658534724
2010-03-16 07:00:00+00:00,0.339178758,0.803028409,3.820068174,1.65409178
2010-03-16 08:00:00+00:00,0.338229139,0.80026325,3.810454119,1.649648836
2010-03-16 09:00:00+00:00,0.33727952,0.797498092,3.800840064,1.645205892
2010-03-16 10:00:00+00:00,0.336329901,0.794732933,3.791226009,1.640762948
2010-03-16 11:00:00+00:00,0.335380282,0.791967774,3.781611954,1.636320003
2010-03-16 12:00:00+00:00,0.334430663,0.789202616,3.771997899,1.631877059
2010-03-16 13:00:00+00:00,0.333481044,0.786437457,3.762383843,1.627434115
2010-03-16 14:00:00+00:00,0.332531425,0.783672299,3.752769788,1.622991171
2010-03-16 15:00:00+00:00,0.331581805,0.78090714,3.743155733,1.618548226
2010-03-16 16:00:00+00:00,0.330632186,0.778141982,3.733541678,1.614105282
2010-03-16 17:00:00+00:00,0.329682567,0.775376823,3.723927623,1.609662338
2010-03-16 18:00:00+00:00,0.328732948,0.772611664,3.714313568,1.605219393
2010-03-16 19:00:00+00:00,0.327783329,0.769846506,3.704699513,1.600776449
2010-03-16 20:00:00+00:00,0.32683371,0.767081347,3.695085458,1.596333505
2010-03-16 21:00:00+00:00,0.325884091,0.764316189,3.685471403,1.591890561
2010-03-16 22:00:00+00:00,0.324934472,0.76155103,3.675857348,1.587447617
2010-03-16 23:00:00+00:00,0.323984853,0.758785871,3.666243293,1.583004672
2010-03-17 00:00:00+00:00,0.323035234,0.758866358,3.656629237,1.579510276
2010-03-17 01:00:00+00:00,0.322207673,0.758946844,3.652211496,1.577788671
2010-03-17 02:00:00+00:00,0.321380112,0.759027331,3.647793755,1.576067066
2010-03-17 03:00:00+00:00,0.32055255,0.759107817,3.643376014,1.57434546
2010-03-17 04:00:00+00:00,0.319724989,0.759188304,3.638958273,1.572623855
2010-03-17 05:00:00+00:00,0.318897428,0.75926879,3.634540532,1.57090225
2010-03-17 06:00:00+00:00,0.318069867,0.759349276,3.630122791,1.569180645
2010-03-17 07:00:00+00:00,0.317242306,0.759429763,3.62570505,1.56745904
2010-03-17 08:00:00+00:00,0.316414744,0.759510249,3.621287308,1.565737434
2010-03-17 09:00:00+00:00,0.315587183,0.759590736,3.616869567,1.564015829
2010-03-17 10:00:00+00:00,0.314759622,0.759671222,3.612451826,1.562294223
2010-03-17 11:00:00+00:00,0.313932061,0.759751709,3.608034085,1.560572618
2010-03-17 12:00:00+00:00,0.313104499,0.759832195,3.603616344,1.558851013
2010-03-17 13:00:00+00:00,0.312276938,0.759912681,3.599198603,1.557129407
2010-03-17 14:00:00+00:00,0.311449377,0.759993168,3.594780862,1.555407802
2010-03-17 15:00:00+00:00,0.310621816,0.760073654,3.59036312,1.553686197
2010-03-17 16:00:00+00:00,0.309794254,0.760154141,3.585945379,1.551964591
2010-03-17 17:00:00+00:00,0.308966693,0.760234627,3.581527638,1.550242986
2010-03-17 18:00:00+00:00,0.308139132,0.760315113,3.577109897,1.548521381
2010-03-17 19:00:00+00:00,0.307311571,0.7603956,3.572692156,1.546799776
2010-03-17 20:00:00+00:00,0.306484009,0.760476086,3.568274415,1.54507817
2010-03-17 21:00:00+00:00,0.305656448,0.760556573,3.563856674,1.543356565
2010-03-17 22:00:00+00:00,0.304828887,0.760637059,3.559438932,1.541634959
2010-03-17 23:00:00+00:00,0.304001326,0.760717546,3.555021191,1.539913354
2010-03-18 00:00:00+00:00,0.303173765,0.75946984,3.55060345,1.537749018
2010-03-18 01:00:00+00:00,0.30257594,0.758222134,3.552238907,1.537678994
2010-03-18 02:00:00+00:00,0.301978116,0.756974428,3.553874364,1.537608969
2010-03-18 03:00:00+00:00,0.301380291,0.755726723,3.55550982,1.537538945
2010-03-18 04:00:00+00:00,0.300782467,0.754479017,3.557145277,1.53746892
2010-03-18 05:00:00+00:00,0.300184642,0.753231311,3.558780734,1.537398896
2010-03-18 06:00:00+00:00,0.299586818,0.751983606,3.56041619,1.537328871
2010-03-18 07:00:00+00:00,0.298988993,0.7507359,3.562051647,1.537258847
2010-03-18 08:00:00+00:00,0.298391169,0.749488194,3.563687104,1.537188822
2010-03-18 09:00:00+00:00,0.297793344,0.748240488,3.565322561,1.537118798
2010-03-18 10:00:00+00:00,0.29719552,0.746992783,3.566958017,1.537048773
2010-03-18 11:00:00+00:00,0.296597695,0.745745077,3.568593474,1.536978749
2010-03-18 12:00:00+00:00,0.295999871,0.744497371,3.570228931,1.536908724
2010-03-18 13:00:00+00:00,0.295402046,0.743249666,3.571864387,1.5368387
2010-03-18 14:00:00+00:00,0.294804222,0.74200196,3.573499844,1.536768675
2010-03-18 15:00:00+00:00,0.294206397,0.740754254,3.575135301,1.536698651
2010-03-18 16:00:00+00:00,0.293608573,0.739506549,3.576770757,1.536628626
2010-03-18 17:00:00+00:00,0.293010749,0.738258843,3.578406214,1.536558602
2010-03-18 18:00:00+00:00,0.292412924,0.737011137,3.580041671,1.536488577
2010-03-18 19:00:00+00:00,0.2918151,0.735763431,3.581677128,1.536418553
2010-03-18 20:00:00+00:00,0.291217275,0.734515726,3.583312584,1.536348528
2010-03-18 21:00:00+00:00,0.290619451,0.73326802,3.584948041,1.536278504
2010-03-18 22:00:00+00:00,0.290021626,0.732020314,3.586583498,1.536208479
2010-03-18 23:00:00+00:00,0.289423802,0.730772609,3.588218954,1.536138455
2010-03-19 00:00:00+00:00,0.288825977,0.729207566,3.589854411,1.535962651
2010-03-19 01:00:00+00:00,0.288523747,0.727642523,3.588672694,1.534946321
2010-03-19 02:00:00+00:00,0.288221517,0.726077481,3.587490977,1.533929992
2010-03-19 03:00:00+00:00,0.287919286,0.724512438,3.586309259,1.532913661
2010-03-19 04:00:00+00:00,0.287617056,0.722947395,3.585127542,1.531897331
2010-03-19 05:00:00+00:00,0.287314826,0.721382353,3.583945825,1.530881001
2010-03-19 06:00:00+00:00,0.287012595,0.71981731,3.582764108,1.529864671
2010-03-19 07:00:00+00:00,0.286710365,0.718252267,3.581582391,1.528848341
2010-03-19 08:00:00+00:00,0.286408135,0.716687225,3.580400673,1.527832011
2010-03-19 09:00:00+00:00,0.286105905,0.715122182,3.579218956,1.526815681
2010-03-19 10:00:00+00:00,0.285803674,0.713557139,3.578037239,1.525799351
2010-03-19 11:00:00+00:00,0.285501444,0.711992097,3.576855522,1.524783021
2010-03-19 12:00:00+00:00,0.285199214,0.710427054,3.575673805,1.523766691
2010-03-19 13:00:00+00:00,0.284896983,0.708862011,3.574492088,1.522750361
2010-03-19 14:00:00+00:00,0.284594753,0.707296969,3.57331037,1.521734031
2010-03-19 15:00:00+00:00,0.284292523,0.705731926,3.572128653,1.520717701
2010-03-19 16:00:00+00:00,0.283990293,0.704166883,3.570946936,1.519701371
2010-03-19 17:00:00+00:00,0.283688062,0.702601841,3.569765219,1.518685041
2010-03-19 18:00:00+00:00,0.283385832,0.701036798,3.568583502,1.517668711
2010-03-19 19:00:00+00:00,0.283083602,0.699471756,3.567401784,1.516652381
2010-03-19 20:00:00+00:00,0.282781371,0.697906713,3.566220067,1.51563605
2010-03-19 21:00:00+00:00,0.282479141,0.69634167,3.56503835,1.51461972
2010-03-19 22:00:00+00:00,0.282176911,0.694776628,3.563856633,1.513603391
2010-03-19 23:00:00+00:00,0.28187468,0.693211585,3.562674916,1.51258706
2010-03-20 00:00:00+00:00,0.28157245,0.692031974,3.561493198,1.511699207
2010-03-20 01:00:00+00:00,0.281713369,0.690852362,3.55961198,1.510725904
2010-03-20 02:00:00+00:00,0.281854288,0.689672751,3.557730762,1.5097526
2010-03-20 03:00:00+00:00,0.281995207,0.68849314,3.555849544,1.508779297
2010-03-20 04:00:00+00:00,0.282136126,0.687313528,3.553968326,1.507805993
2010-03-20 05:00:00+00:00,0.282277045,0.686133917,3.552087108,1.50683269
2010-03-20 06:00:00+00:00,0.282417965,0.684954306,3.55020589,1.505859387
2010-03-20 07:00:00+00:00,0.282558884,0.683774694,3.548324672,1.504886083
2010-03-20 08:00:00+00:00,0.282699803,0.682595083,3.546443454,1.50391278
2010-03-20 09:00:00+00:00,0.282840722,0.681415471,3.544562235,1.502939476
2010-03-20 10:00:00+00:00,0.282981641,0.68023586,3.542681017,1.501966173
2010-03-20 11:00:00+00:00,0.28312256,0.679056249,3.540799799,1.500992869
2010-03-20 12:00:00+00:00,0.283263479,0.677876637,3.538918581,1.500019566
2010-03-20 13:00:00+00:00,0.283404398,0.676697026,3.537037363,1.499046262
2010-03-20 14:00:00+00:00,0.283545317,0.675517415,3.535156145,1.498072959
2010-03-20 15:00:00+00:00,0.283686236,0.674337803,3.533274927,1.497099655
2010-03-20 16:00:00+00:00,0.283827155,0.673158192,3.531393709,1.496126352
2010-03-20 17:00:00+00:00,0.283968074,0.671978581,3.529512491,1.495153049
2010-03-20 18:00:00+00:00,0.284108993,0.670798969,3.527631272,1.494179745
2010-03-20 19:00:00+00:00,0.284249912,0.669619358,3.525750054,1.493206441
2010-03-20 20:00:00+00:00,0.284390831,0.668439747,3.523868836,1.492233138
2010-03-20 21:00:00+00:00,0.28453175,0.667260135,3.521987618,1.491259834
2010-03-20 22:00:00+00:00,0.284672669,0.666080524,3.5201064,1.490286531
2010-03-20 23:00:00+00:00,0.284813588,0.664900913,3.518225182,1.489313228
2010-03-21 00:00:00+00:00,0.284954508,0.664311193,3.516343964,1.488536555
2010-03-21 01:00:00+00:00,0.285840155,0.663721474,3.516063313,1.488541647
2010-03-21 02:00:00+00:00,0.286725802,0.663131755,3.515782662,1.48854674
2010-03-21 03:00:00+00:00,0.28761145,0.662542036,3.515502011,1.488551832
2010-03-21 04:00:00+00:00,0.288497097,0.661952316,3.51522136,1.488556924
2010-03-21 05:00:00+00:00,0.289382744,0.661362597,3.514940709,1.488562017
2010-03-21 06:00:00+00:00,0.290268392,0.660772878,3.514660058,1.488567109
2010-03-21 07:00:00+00:00,0.291154039,0.660183158,3.514379408,1.488572202
2010-03-21 08:00:00+00:00,0.292039686,0.659593439,3.514098757,1.488577294
2010-03-21 09:00:00+00:00,0.292925334,0.65900372,3.513818106,1.488582387
2010-03-21 10:00:00+00:00,0.293810981,0.658414,3.513537455,1.488587479
2010-03-21 11:00:00+00:00,0.294696629,0.657824281,3.513256804,1.488592571
2010-03-21 12:00:00+00:00,0.295582276,0.657234562,3.512976153,1.488597664
2010-03-21 13:00:00+00:00,0.296467923,0.656644843,3.512695502,1.488602756
2010-03-21 14:00:00+00:00,0.297353571,0.656055123,3.512414852,1.488607849
2010-03-21 15:00:00+00:00,0.298239218,0.655465404,3.512134201,1.488612941
2010-03-21 16:00:00+00:00,0.299124865,0.654875685,3.51185355,1.488618033
2010-03-21 17:00:00+00:00,0.300010513,0.654285965,3.511572899,1.488623126
2010-03-21 18:00:00+00:00,0.30089616,0.653696246,3.511292248,1.488628218
2010-03-21 19:00:00+00:00,0.301781808,0.653106527,3.511011597,1.488633311
2010-03-21 20:00:00+00:00,0.302667455,0.652516807,3.510730946,1.488638403
2010-03-21 21:00:00+00:00,0.303553102,0.651927088,3.510450295,1.488643495
2010-03-21 22:00:00+00:00,0.30443875,0.651337369,3.510169645,1.488648588
2010-03-21 23:00:00+00:00,0.305324397,0.65074765,3.509888994,1.48865368
2010-03-22 00:00:00+00:00,0.306210044,0.652127194,3.509608343,1.489315194
2010-03-22 01:00:00+00:00,0.308723042,0.653506739,3.512360004,1.491529928
2010-03-22 02:00:00+00:00,0.311236039,0.654886284,3.515111665,1.493744663
2010-03-22 03:00:00+00:00,0.313749036,0.656265829,3.517863326,1.495959397
2010-03-22 04:00:00+00:00,0.316262033,0.657645374,3.520614987,1.498174131
2010-03-22 05:00:00+00:00,0.31877503,0.659024919,3.523366648,1.500388866
2010-03-22 06:00:00+00:00,0.321288027,0.660404463,3.526118309,1.5026036
2010-03-22 07:00:00+00:00,0.323801025,0.661784008,3.52886997,1.504818334
2010-03-22 08:00:00+00:00,0.326314022,0.663163553,3.531621631,1.507033069
2010-03-22 09:00:00+00:00,0.328827019,0.664543098,3.534373292,1.509247803
2010-03-22 10:00:00+00:00,0.331340016,0.665922643,3.537124953,1.511462537
2010-03-22 11:00:00+00:00,0.333853013,0.667302188,3.539876614,1.513677272
2010-03-22 12:00:00+00:00,0.33636601,0.668681732,3.542628276,1.515892006
2010-03-22 13:00:00+00:00,0.338879008,0.670061277,3.545379937,1.518106741
2010-03-22 14:00:00+00:00,0.341392005,0.671440822,3.548131598,1.520321475
2010-03-22 15:00:00+00:00,0.343905002,0.672820367,3.550883259,1.522536209
2010-03-22 16:00:00+00:00,0.346417999,0.674199912,3.55363492,1.524750944
2010-03-22 17:00:00+00:00,0.348930996,0.675579457,3.556386581,1.526965678
2010-03-22 18:00:00+00:00,0.351443993,0.676959001,3.559138242,1.529180412
2010-03-22 19:00:00+00:00,0.353956991,0.678338546,3.561889903,1.531395147
2010-03-22 20:00:00+00:00,0.356469988,0.679718091,3.564641564,1.533609881
2010-03-22 21:00:00+00:00,0.358982985,0.681097636,3.567393225,1.535824615
2010-03-22 22:00:00+00:00,0.361495982,0.682477181,3.570144886,1.53803935
2010-03-22 23:00:00+00:00,0.364008979,0.683856726,3.572896547,1.540254084
2010-03-23 00:00:00+00:00,0.366521976,0.687223909,3.575648208,1.543131364
2010-03-23 01:00:00+00:00,0.370799436,0.690591093,3.581029716,1.547473415
2010-03-23 02:00:00+00:00,0.375076896,0.693958276,3.586411224,1.551815465
2010-03-23 03:00:00+00:00,0.379354356,0.69732546,3.591792732,1.556157516
2010-03-23 04:00:00+00:00,0.383631815,0.700692643,3.59717424,1.560499566
2010-03-23 05:00:00+00:00,0.387909275,0.704059827,3.602555748,1.564841617
2010-03-23 06:00:00+00:00,0.392186735,0.70742701,3.607937256,1.569183667
2010-03-23 07:00:00+00:00,0.396464195,0.710794194,3.613318764,1.573525718
2010-03-23 08:00:00+00:00,0.400741655,0.714161377,3.618700272,1.577867768
2010-03-23 09:00:00+00:00,0.405019114,0.717528561,3.62408178,1.582209818
2010-03-23 10:00:00+00:00,0.409296574,0.720895745,3.629463288,1.586551869
2010-03-23 11:00:00+00:00,0.413574034,0.724262928,3.634844796,1.590893919
2010-03-23 12:00:00+00:00,0.417851494,0.727630112,3.640226303,1.59523597
2010-03-23 13:00:00+00:00,0.422128953,0.730997295,3.645607811,1.59957802
2010-03-23 14:00:00+00:00,0.426406413,0.734364479,3.650989319,1.60392007
2010-03-23 15:00:00+00:00,0.430683873,0.737731662,3.656370827,1.608262121
2010-03-23 16:00:00+00:00,0.434961333,0.741098846,3.661752335,1.612604171
2010-03-23 17:00:00+00:00,0.439238792,0.744466029,3.667133843,1.616946221
2010-03-23 18:00:00+00:00,0.443516252,0.747833213,3.672515351,1.621288272
2010-03-23 19:00:00+00:00,0.447793712,0.751200397,3.677896859,1.625630323
2010-03-23 20:00:00+00:00,0.452071172,0.75456758,3.683278367,1.629972373
2010-03-23 21:00:00+00:00,0.456348632,0.757934764,3.688659875,1.634314424
2010-03-23 22:00:00+00:00,0.460626091,0.761301947,3.694041383,1.638656474
2010-03-23 23:00:00+00:00,0.464903551,0.764669131,3.699422891,1.642998524
2010-03-24 00:00:00+00:00,0.469181011,0.765990234,3.704804399,1.646658548
2010-03-24 01:00:00+00:00,0.474529757,0.767311337,3.709426572,1.650422555
2010-03-24 02:00:00+00:00,0.479878503,0.76863244,3.714048745,1.654186563
2010-03-24 03:00:00+00:00,0.485227248,0.769953543,3.718670918,1.65795057
2010-03-24 04:00:00+00:00,0.490575994,0.771274646,3.723293092,1.661714577
2010-03-24 05:00:00+00:00,0.49592474,0.772595749,3.727915265,1.665478585
2010-03-24 06:00:00+00:00,0.501273486,0.773916852,3.732537438,1.669242592
2010-03-24 07:00:00+00:00,0.506622232,0.775237955,3.737159611,1.673006599
2010-03-24 08:00:00+00:00,0.511970978,0.776559058,3.741781784,1.676770607
2010-03-24 09:00:00+00:00,0.517319723,0.777880161,3.746403958,1.680534614
2010-03-24 10:00:00+00:00,0.522668469,0.779201264,3.751026131,1.684298621
2010-03-24 11:00:00+00:00,0.528017215,0.780522367,3.755648304,1.688062629
2010-03-24 12:00:00+00:00,0.533365961,0.78184347,3.760270477,1.691826636
2010-03-24 13:00:00+00:00,0.538714707,0.783164573,3.764892651,1.695590644
2010-03-24 14:00:00+00:00,0.544063452,0.784485676,3.769514824,1.699354651
2010-03-24 15:00:00+00:00,0.549412198,0.785806779,3.774136997,1.703118658
2010-03-24 16:00:00+00:00,0.554760944,0.787127882,3.77875917,1.706882665
2010-03-24 17:00:00+00:00,0.56010969,0.788448985,3.783381343,1.710646673
2010-03-24 18:00:00+00:00,0.565458436,0.789770088,3.788003517,1.71441068
2010-03-24 19:00:00+00:00,0.570807182,0.791091191,3.79262569,1.718174688
2010-03-24 20:00:00+00:00,0.576155927,0.792412294,3.797247863,1.721938695
2010-03-24 21:00:00+00:00,0.581504673,0.793733398,3.801870036,1.725702702
2010-03-24 22:00:00+00:00,0.586853419,0.795054501,3.80649221,1.72946671
2010-03-24 23:00:00+00:00,0.592202165,0.796375604,3.811114383,1.733230717
2010-03-25 00:00:00+00:00,0.597550911,0.796222062,3.815736556,1.736503176
2010-03-25 01:00:00+00:00,0.603593063,0.796068521,3.8219251,1.740528895
2010-03-25 02:00:00+00:00,0.609635215,0.795914979,3.828113644,1.744554613
2010-03-25 03:00:00+00:00,0.615677366,0.795761438,3.834302188,1.748580331
2010-03-25 04:00:00+00:00,0.621719518,0.795607896,3.840490732,1.752606049
2010-03-25 05:00:00+00:00,0.62776167,0.795454354,3.846679276,1.756631767
2010-03-25 06:00:00+00:00,0.633803822,0.795300813,3.852867819,1.760657485
2010-03-25 07:00:00+00:00,0.639845974,0.795147271,3.859056363,1.764683203
2010-03-25 08:00:00+00:00,0.645888126,0.79499373,3.865244907,1.768708921
2010-03-25 09:00:00+00:00,0.651930278,0.794840188,3.871433451,1.772734639
2010-03-25 10:00:00+00:00,0.65797243,0.794686647,3.877621995,1.776760357
2010-03-25 11:00:00+00:00,0.664014582,0.794533105,3.883810539,1.780786075
2010-03-25 12:00:00+00:00,0.670056733,0.794379564,3.889999083,1.784811793
2010-03-25 13:00:00+00:00,0.676098885,0.794226022,3.896187627,1.788837511
2010-03-25 14:00:00+00:00,0.682141037,0.794072481,3.902376171,1.79286323
2010-03-25 15:00:00+00:00,0.688183189,0.793918939,3.908564715,1.796888948
2010-03-25 16:00:00+00:00,0.694225341,0.793765398,3.914753259,1.800914666
2010-03-25 17:00:00+00:00,0.700267493,0.793611856,3.920941803,1.804940384
2010-03-25 18:00:00+00:00,0.706309645,0.793458315,3.927130346,1.808966102
2010-03-25 19:00:00+00:00,0.712351797,0.793304773,3.93331889,1.81299182
2010-03-25 20:00:00+00:00,0.718393949,0.793151232,3.939507434,1.817017538
2010-03-25 21:00:00+00:00,0.724436101,0.79299769,3.945695978,1.821043256
2010-03-25 22:00:00+00:00,0.730478252,0.792844149,3.951884522,1.825068974
2010-03-25 23:00:00+00:00,0.736520404,0.792690607,3.958073066,1.829094692
2010-03-26 00:00:00+00:00,0.742562556,0.795149713,3.96426161,1.833991293
2010-03-26 01:00:00+00:00,0.749872914,0.797608818,3.958087318,1.835189683
2010-03-26 02:00:00+00:00,0.757183272,0.800067924,3.951913026,1.836388074
2010-03-26 03:00:00+00:00,0.764493629,0.802527029,3.945738734,1.837586464
2010-03-26 04:00:00+00:00,0.771803987,0.804986135,3.939564442,1.838784855
2010-03-26 05:00:00+00:00,0.779114345,0.80744524,3.93339015,1.839983245
2010-03-26 06:00:00+00:00,0.786424702,0.809904346,3.927215858,1.841181635
2010-03-26 07:00:00+00:00,0.79373506,0.812363451,3.921041566,1.842380026
2010-03-26 08:00:00+00:00,0.801045417,0.814822557,3.914867274,1.843578416
2010-03-26 09:00:00+00:00,0.808355775,0.817281662,3.908692982,1.844776806
2010-03-26 10:00:00+00:00,0.815666133,0.819740768,3.90251869,1.845975197
2010-03-26 11:00:00+00:00,0.82297649,0.822199873,3.896344398,1.847173587
2010-03-26 12:00:00+00:00,0.830286848,0.824658979,3.890170106,1.848371978
2010-03-26 13:00:00+00:00,0.837597206,0.827118084,3.883995815,1.849570368
2010-03-26 14:00:00+00:00,0.844907563,0.82957719,3.877821523,1.850768759
2010-03-26 15:00:00+00:00,0.852217921,0.832036295,3.871647231,1.851967149
2010-03-26 16:00:00+00:00,0.859528279,0.834495401,3.865472939,1.85316554
2010-03-26 17:00:00+00:00,0.866838636,0.836954506,3.859298647,1.85436393
2010-03-26 18:00:00+00:00,0.874148994,0.839413612,3.853124355,1.85556232
2010-03-26 19:00:00+00:00,0.881459352,0.841872717,3.846950063,1.856760711
2010-03-26 20:00:00+00:00,0.888769709,0.844331823,3.840775771,1.857959101
2010-03-26 21:00:00+00:00,0.896080067,0.846790928,3.834601479,1.859157491
2010-03-26 22:00:00+00:00,0.903390425,0.849250034,3.828427187,1.860355882
2010-03-26 23:00:00+00:00,0.910700782,0.851709139,3.822252895,1.861554272
2010-03-27 00:00:00+00:00,0.91801114,0.851164192,3.816078603,1.861751312
2010-03-27 01:00:00+00:00,0.923137662,0.850619245,3.80637765,1.860044852
2010-03-27 02:00:00+00:00,0.928264185,0.850074297,3.796676698,1.858338393
2010-03-27 03:00:00+00:00,0.933390707,0.84952935,3.786975745,1.856631934
2010-03-27 04:00:00+00:00,0.938517229,0.848984403,3.777274792,1.854925475
2010-03-27 05:00:00+00:00,0.943643751,0.848439456,3.76757384,1.853219016
2010-03-27 06:00:00+00:00,0.948770274,0.847894509,3.757872887,1.851512557
2010-03-27 07:00:00+00:00,0.953896796,0.847349561,3.748171934,1.849806097
2010-03-27 08:00:00+00:00,0.959023318,0.846804614,3.738470982,1.848099638
2010-03-27 09:00:00+00:00,0.964149841,0.846259667,3.728770029,1.846393179
2010-03-27 10:00:00+00:00,0.969276363,0.84571472,3.719069077,1.84468672
2010-03-27 11:00:00+00:00,0.974402885,0.845169773,3.709368124,1.842980261
2010-03-27 12:00:00+00:00,0.979529408,0.844624825,3.699667171,1.841273801
2010-03-27 13:00:00+00:00,0.98465593,0.844079878,3.689966219,1.839567342
2010-03-27 14:00:00+00:00,0.989782452,0.843534931,3.680265266,1.837860883
2010-03-27 15:00:00+00:00,0.994908974,0.842989984,3.670564313,1.836154424
2010-03-27 16:00:00+00:00,1.000035497,0.842445036,3.660863361,1.834447965
2010-03-27 17:00:00+00:00,1.005162019,0.841900089,3.651162408,1.832741505
2010-03-27 18:00:00+00:00,1.010288541,0.841355142,3.641461455,1.831035046
2010-03-27 19:00:00+00:00,1.015415064,0.840810195,3.631760503,1.829328587
2010-03-27 20:00:00+00:00,1.020541586,0.840265248,3.62205955,1.827622128
2010-03-27 21:00:00+00:00,1.025668108,0.8397203,3.612358597,1.825915668
2010-03-27 22:00:00+00:00,1.030794631,0.839175353,3.602657645,1.82420921
2010-03-27 23:00:00+00:00,1.035921153,0.838630406,3.592956692,1.82250275
2010-03-28 00:00:00+00:00,1.041047675,0.836849112,3.583255739,1.820384175
2010-03-28 01:00:00+00:00,1.041627872,0.835067818,3.573750673,1.816815454
2010-03-28 02:00:00+00:00,1.042208068,0.833286524,3.564245607,1.813246733
2010-03-28 03:00:00+00:00,1.042788264,0.83150523,3.55474054,1.809678011
2010-03-28 04:00:00+00:00,1.043368461,0.829723935,3.545235474,1.80610929
2010-03-28 05:00:00+00:00,1.043948657,0.827942641,3.535730408,1.802540569
2010-03-28 06:00:00+00:00,1.044528854,0.826161347,3.526225342,1.798971848
2010-03-28 07:00:00+00:00,1.04510905,0.824380053,3.516720275,1.795403126
2010-03-28 08:00:00+00:00,1.045689246,0.822598759,3.507215209,1.791834405
2010-03-28 09:00:00+00:00,1.046269443,0.820817465,3.497710143,1.788265684
2010-03-28 10:00:00+00:00,1.046849639,0.819036171,3.488205076,1.784696962
2010-03-28 11:00:00+00:00,1.047429836,0.817254877,3.47870001,1.781128241
2010-03-28 12:00:00+00:00,1.048010032,0.815473583,3.469194944,1.77755952
2010-03-28 13:00:00+00:00,1.048590229,0.813692289,3.459689877,1.773990798
2010-03-28 14:00:00+00:00,1.049170425,0.811910995,3.450184811,1.770422077
2010-03-28 15:00:00+00:00,1.049750621,0.8101297,3.440679745,1.766853355
2010-03-28 16:00:00+00:00,1.050330818,0.808348406,3.431174678,1.763284634
2010-03-28 17:00:00+00:00,1.050911014,0.806567112,3.421669612,1.759715913
2010-03-28 18:00:00+00:00,1.051491211,0.804785818,3.412164546,1.756147192
2010-03-28 19:00:00+00:00,1.052071407,0.803004524,3.40265948,1.75257847
2010-03-28 20:00:00+00:00,1.052651603,0.80122323,3.393154413,1.749009749
