,WTON,WTOF,PHOT,HROR
2030-01-01 00:00:00,0.5682239059080962,0.5682239059080962,0.0,0.20638390899999998
2030-01-01 01:00:00,0.5952404266958423,0.5952404266958423,0.0,0.20638390899999998
2030-01-01 02:00:00,0.5811769693654267,0.5811769693654267,0.0,0.20638390899999998
2030-01-01 03:00:00,0.5773055798687089,0.5773055798687089,0.0,0.20638390899999998
2030-01-01 04:00:00,0.5366859409190372,0.5366859409190372,0.0,0.20638390899999998
2030-01-01 05:00:00,0.5895828227571115,0.5895828227571115,0.0,0.20638390899999998
2030-01-01 06:00:00,0.6236307986870896,0.6236307986870896,0.0,0.20638390899999998
2030-01-01 07:00:00,0.6433084245076587,0.6433084245076587,0.0,0.20638390899999998
2030-01-01 08:00:00,0.6263090809628009,0.6263090809628009,0.0082,0.20638390899999998
2030-01-01 09:00:00,0.5533708424507658,0.5533708424507658,0.0341,0.20638390899999998
2030-01-01 10:00:00,0.555695295404814,0.555695295404814,0.0599,0.20638390899999998
2030-01-01 11:00:00,0.6264342997811816,0.6264342997811816,0.064,0.20638390899999998
2030-01-01 12:00:00,0.5603301422319475,0.5603301422319475,0.0582,0.20638390899999998
2030-01-01 13:00:00,0.5509904814004376,0.5509904814004376,0.0345,0.20638390899999998
2030-01-01 14:00:00,0.6021111597374179,0.6021111597374179,0.0115,0.20638390899999998
2030-01-01 15:00:00,0.6842952954048139,0.6842952954048139,0.0,0.20638390899999998
2030-01-01 16:00:00,0.7298153172866519,0.7298153172866519,0.0,0.20638390899999998
2030-01-01 17:00:00,0.7737791575492341,0.7737791575492341,0.0,0.20638390899999998
2030-01-01 18:00:00,0.8087636761487964,0.8087636761487964,0.0,0.20638390899999998
2030-01-01 19:00:00,0.8553613238512034,0.8553613238512034,0.0,0.20638390899999998
2030-01-01 20:00:00,0.9157121444201313,0.9157121444201313,0.0,0.20638390899999998
2030-01-01 21:00:00,0.9364701312910285,0.9364701312910285,0.0,0.20638390899999998
2030-01-01 22:00:00,0.9427901531728664,0.9427901531728664,0.0,0.20638390899999998
2030-01-01 23:00:00,0.9348484135667395,0.9348484135667395,0.0,0.20638390899999998
2030-01-02 00:00:00,0.9038359409190371,0.9038359409190371,0.0,0.20638390899999998
2030-01-02 01:00:00,0.8521817286652078,0.8521817286652078,0.0,0.205454744
2030-01-02 02:00:00,0.7858057986870898,0.7858057986870898,0.0,0.204306952
2030-01-02 03:00:00,0.6820223194748359,0.6820223194748359,0.0,0.20452557899999999
2030-01-02 04:00:00,0.5191151531728665,0.5191151531728665,0.0,0.20354175800000002
2030-01-02 05:00:00,0.4024183807439825,0.4024183807439825,0.0,0.203815042
2030-01-02 06:00:00,0.30313331509846825,0.30313331509846825,0.0,0.20889812
2030-01-02 07:00:00,0.23540536105032822,0.23540536105032822,0.0,0.208351552
2030-01-02 08:00:00,0.21251980306345733,0.21251980306345733,0.0013,0.20714910399999997
2030-01-02 09:00:00,0.19317221006564553,0.19317221006564553,0.0161,0.20561871399999998
2030-01-02 10:00:00,0.2075603938730853,0.2075603938730853,0.0461,0.205564058
2030-01-02 11:00:00,0.24669097374179433,0.24669097374179433,0.0508,0.206930477
2030-01-02 12:00:00,0.2948043763676149,0.2948043763676149,0.0413,0.20468955
2030-01-02 13:00:00,0.36147018599562364,0.36147018599562364,0.0285,0.20365107100000002
2030-01-02 14:00:00,0.42652910284463896,0.42652910284463896,0.0121,0.207094447
2030-01-02 15:00:00,0.4364274070021882,0.4364274070021882,0.0,0.20769567100000003
2030-01-02 16:00:00,0.4159632932166302,0.4159632932166302,0.0,0.20731307399999999
2030-01-02 17:00:00,0.40604223194748357,0.40604223194748357,0.0,0.208843463
2030-01-02 18:00:00,0.42570464989059076,0.42570464989059076,0.0,0.20878880600000002
2030-01-02 19:00:00,0.40710257111597375,0.40710257111597375,0.0,0.209827285
2030-01-02 20:00:00,0.3933708424507658,0.3933708424507658,0.0,0.21010056800000002
2030-01-02 21:00:00,0.39967669584245075,0.39967669584245075,0.0,0.21540227399999998
2030-01-02 22:00:00,0.34590333698030634,0.34590333698030634,0.0,0.218463052
2030-01-02 23:00:00,0.38985185995623634,0.38985185995623634,0.0,0.21977481399999999
2030-01-03 00:00:00,0.413377352297593,0.413377352297593,0.0,0.21879099300000002
2030-01-03 01:00:00,0.45881870897155363,0.45881870897155363,0.0,0.218954963
2030-01-03 02:00:00,0.4975231400437637,0.4975231400437637,0.0,0.22015741100000003
2030-01-03 03:00:00,0.5225607221006564,0.5225607221006564,0.0,0.219884128
2030-01-03 04:00:00,0.5737221006564551,0.5737221006564551,0.0,0.21742457399999998
2030-01-03 05:00:00,0.6414379649890591,0.6414379649890591,0.0,0.21715129
2030-01-03 06:00:00,0.7439425054704595,0.7439425054704595,0.0,0.218954963
2030-01-03 07:00:00,0.8262160831509847,0.8262160831509847,0.0,0.219993441
2030-01-03 08:00:00,0.9185031728665207,0.9185031728665207,0.0052,0.222780936
2030-01-03 09:00:00,0.9484287746170678,0.9484287746170678,0.0447,0.22890249199999999
2030-01-03 10:00:00,0.962890919037199,0.962890919037199,0.0724,0.23021425399999998
2030-01-03 11:00:00,0.9678658096280087,0.9678658096280087,0.0509,0.234750765
2030-01-03 12:00:00,0.9699578774617067,0.9699578774617067,0.0236,0.23611718399999998
2030-01-03 13:00:00,0.9699896061269145,0.9699896061269145,0.0129,0.23928727600000002
2030-01-03 14:00:00,0.9679075492341357,0.9679075492341357,0.0024,0.243058592
2030-01-03 15:00:00,0.9631037746170679,0.9631037746170679,0.0,0.247376476
