,Unit,PowerCapacity,Nunits,Zone,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost_pu,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,CHPMaxHeat
CY_COMC_GAS,CY_COMC_GAS,386.0,2.0,CY,COMC,GAS,0.51,3,3,0.07,0.07,55,2.9,0.25,0.062171053,0.57,1.0,0.3569,,,,,,,,,,,,
CY_STUR_OIL,CY_STUR_OIL,195.0,2.0,CY,STUR,OIL,0.33,5,5,0.02,0.02,120,0.0,1.8,0.4,0.33,1.0,0.7246,,,,,,,,,,,,
CY_PHOT_SUN,CY_PHOT_SUN,21871.0,1,CY,PHOT,SUN,1.0,0,0,0.02,0.02,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,
CY_STUR_SUN,CY_STUR_SUN,143.66666666666666,12.0,CY,STUR,SUN,0.25,0,0,0.02,0.02,0,0.0,0.0,0.0,0.2,1.0,0.0,,,,,,,,2155.0,0.03,0.0,0.95,
CY_BATS_OTH,CY_BATS_OTH,93333.33333333333,1,CY,BATS,OTH,0.9,0,0,1.0,1.0,0,0.0,0.0,0.0,0.9,0.0,0.0,,,,,,,,373333.3333333333,0.0,0.0,0.9,
CY_BEVS_OTH,CY_BEVS_OTH,7734.0,1,CY,BEVS,OTH,0.7,0,0,1.0,1.0,0,0.0,0.0,0.0,0.7,0.0,0.0,,,,,,,,31709.399999999998,0.0,7734.0,0.88,
CY_COMC_GAS_CHP,CY_COMC_GAS_CHP,25.0,1.0,CY,COMC,GAS,0.51,3,3,0.07,0.07,55,2.9,0.25,0.062171053,0.57,1.0,0.3569,Extraction,0.95,0.213,,,,,315.7894736842105,0.03,,,
