,PHOT,WTOF,WTON,HE Ashta,HE Bele,HE Pashqesh,HE BGE,HE Lura,HE Vlushe,HE Slabinje,HE Llapaj,HE Shkalle,HE Tervol,HE Lublalesh,HE Smokthina,HE Sasaj,HE Hidroinvest,HE Cernaleve,HE Faqekuq,HE Shales Strelce,HE Dardhe,HE Martanesh,HE Verba,HE Lanabregas,HE Kacini,HE Murdhar,HE Treska,HE Rapuni,HE Small
2014-12-31 23:00:00+00:00,0,0,0,1,1,0.083428773,1,0.157118653,0.039735841,1,1,0.067302935,0.539381573,0.018495579,0.155994985,0.650859543,1,0.780363984,0.984959161,0.03826352,0.076111213,0.89910969,0.858980896,1,0.155239331,0.58816299,0.1812145,1,1
2015-01-01 00:00:00+00:00,0,0,0,1,1,0.083428773,1,0.157118653,0.039735841,1,1,0.067302935,0.539381573,0.018495579,0.155994985,0.650859543,1,0.780363984,0.984959161,0.03826352,0.076111213,0.89910969,0.858980896,1,0.155239331,0.58816299,0.1812145,1,1
2015-01-01 01:00:00+00:00,0,0,0,1,1,0.084211355,1,0.156408967,0.040975523,1,1,0.067123495,0.536571666,0.018809917,0.160244334,0.650982834,1,0.775683496,0.980475018,0.038913819,0.078184504,0.899280007,0.853106424,1,0.154532586,0.588274405,0.179975195,1,1
2015-01-01 02:00:00+00:00,0,0,0,1,1,0.084993937,1,0.155699281,0.042215205,1,1,0.066944055,0.533761759,0.019124254,0.164493683,0.651106126,1,0.771003007,0.975990874,0.039564118,0.080257796,0.899450325,0.847231953,1,0.15382584,0.58838582,0.178735889,1,1
2015-01-01 03:00:00+00:00,0,0,0,1,1,0.08577652,1,0.154989595,0.043454886,1,1,0.066764615,0.530951852,0.019438592,0.168743032,0.651229417,1,0.766322519,0.971506731,0.040214418,0.082331088,0.899620642,0.841357481,1,0.153119095,0.588497235,0.177496584,1,1
2015-01-01 04:00:00+00:00,0,0,0,1,1,0.086559102,1,0.154279908,0.044694568,1,1,0.066585175,0.528141945,0.019752929,0.172992381,0.651352709,1,0.76164203,0.967022588,0.040864717,0.08440438,0.89979096,0.835483009,1,0.152412349,0.58860865,0.176257279,1,1
2015-01-01 05:00:00+00:00,0,0,0,1,1,0.087341685,1,0.153570222,0.045934249,1,1,0.066405735,0.525332038,0.020067267,0.177241731,0.651476001,1,0.756961541,0.962538444,0.041515017,0.086477671,0.899961277,0.829608538,1,0.151705604,0.588720065,0.175017974,1,1
2015-01-01 06:00:00+00:00,0,0,0,1,1,0.088124267,1,0.152860536,0.047173931,1,1,0.066226295,0.522522131,0.020381605,0.18149108,0.651599292,1,0.752281053,0.958054301,0.042165316,0.088550963,0.900131594,0.823734066,1,0.150998858,0.58883148,0.173778669,1,1
2015-01-01 07:00:00+00:00,0,0,0,1,1,0.088906849,1,0.15215085,0.048413612,1,1,0.066046855,0.519712223,0.020695942,0.185740429,0.651722584,1,0.747600564,0.953570158,0.042815615,0.090624255,0.900301912,0.817859594,1,0.150292113,0.588942895,0.172539364,1,1
2015-01-01 08:00:00+00:00,0,0,0,1,1,0.089689432,1,0.151441164,0.049653294,1,1,0.065867415,0.516902316,0.02101028,0.189989778,0.651845876,1,0.742920075,0.949086015,0.043465915,0.092697547,0.900472229,0.811985123,1,0.149585367,0.58905431,0.171300059,1,1
2015-01-01 09:00:00+00:00,0,0,0,1,1,0.090472014,1,0.150731478,0.050892975,1,1,0.065687975,0.514092409,0.021324617,0.194239127,0.651969167,1,0.738239587,0.944601871,0.044116214,0.094770838,0.900642547,0.806110651,1,0.148878622,0.589165725,0.170060753,1,1
2015-01-01 10:00:00+00:00,0,0,0,1,1,0.091254597,1,0.150021792,0.052132657,1,1,0.065508535,0.511282502,0.021638955,0.198488476,0.652092459,1,0.733559098,0.940117728,0.044766513,0.09684413,0.900812864,0.800236179,1,0.148171877,0.58927714,0.168821448,1,1
2015-01-01 11:00:00+00:00,0,0,0,1,1,0.092037179,1,0.149312106,0.053372339,1,1,0.065329095,0.508472595,0.021953293,0.202737825,0.65221575,1,0.72887861,0.935633585,0.045416813,0.098917422,0.900983181,0.794361708,1,0.147465131,0.589388555,0.167582143,1,1
2015-01-01 12:00:00+00:00,0,0,0,1,1,0.092819761,1,0.14860242,0.05461202,1,1,0.065149655,0.505662688,0.02226763,0.206987174,0.652339042,1,0.724198121,0.931149441,0.046067112,0.100990714,0.901153499,0.788487236,1,0.146758386,0.589499971,0.166342838,1,1
2015-01-01 13:00:00+00:00,0,0,0,1,1,0.093602344,1,0.147892734,0.055851702,1,1,0.064970215,0.502852781,0.022581968,0.211236524,0.652462334,1,0.719517632,0.926665298,0.046717411,0.103064005,0.901323816,0.782612764,1,0.14605164,0.589611386,0.165103533,1,1
2015-01-01 14:00:00+00:00,0,0,0,1,1,0.094384926,1,0.147183048,0.057091383,1,1,0.064790775,0.500042874,0.022896305,0.215485873,0.652585625,1,0.714837144,0.922181155,0.047367711,0.105137297,0.901494133,0.776738293,1,0.145344895,0.589722801,0.163864228,1,1
2015-01-01 15:00:00+00:00,0,0,0,1,1,0.095167509,1,0.146473362,0.058331065,1,1,0.064611335,0.497232966,0.023210643,0.219735222,0.652708917,1,0.710156655,0.917697012,0.04801801,0.107210589,0.901664451,0.770863821,1,0.144638149,0.589834216,0.162624923,1,1
2015-01-01 16:00:00+00:00,0,0,0,1,1,0.095950091,1,0.145763676,0.059570746,1,1,0.064431895,0.494423059,0.023524981,0.223984571,0.652832209,1,0.705476167,0.913212868,0.04866831,0.109283881,0.901834768,0.764989349,1,0.143931404,0.589945631,0.161385617,1,1
2015-01-01 17:00:00+00:00,0,0,0,1,1,0.096732674,1,0.14505399,0.060810428,1,1,0.064252455,0.491613152,0.023839318,0.22823392,0.6529555,1,0.700795678,0.908728725,0.049318609,0.111357172,0.902005086,0.759114878,1,0.143224658,0.590057046,0.160146312,1,1
2015-01-01 18:00:00+00:00,0,0,0,1,1,0.097515256,1,0.144344304,0.06205011,1,1,0.064073015,0.488803245,0.024153656,0.232483269,0.653078792,1,0.696115189,0.904244582,0.049968908,0.113430464,0.902175403,0.753240406,1,0.142517913,0.590168461,0.158907007,1,1
2015-01-01 19:00:00+00:00,0,0,0,1,1,0.098297838,1,0.143634618,0.063289791,1,1,0.063893575,0.485993338,0.024467993,0.236732618,0.653202084,1,0.691434701,0.899760438,0.050619208,0.115503756,0.90234572,0.747365934,1,0.141811168,0.590279876,0.157667702,1,1
2015-01-01 20:00:00+00:00,0,0,0,1,1,0.099080421,1,0.142924932,0.064529473,1,1,0.063714135,0.483183431,0.024782331,0.240981968,0.653325375,1,0.686754212,0.895276295,0.051269507,0.117577048,0.902516038,0.741491463,1,0.141104422,0.590391291,0.156428397,1,1
2015-01-01 21:00:00+00:00,0,0,0,1,1,0.099863003,1,0.142215246,0.065769154,1,1,0.063534695,0.480373524,0.025096669,0.245231317,0.653448667,1,0.682073724,0.890792152,0.051919806,0.119650339,0.902686355,0.735616991,1,0.140397677,0.590502706,0.155189092,1,1
2015-01-01 22:00:00+00:00,0,0,0,1,1,0.100645586,1,0.14150556,0.067008836,1,1,0.063355255,0.477563616,0.025411006,0.249480666,0.653571958,1,0.677393235,0.886308009,0.052570106,0.121723631,0.902856673,0.729742519,1,0.139690931,0.590614121,0.153949787,1,1
2015-01-01 23:00:00+00:00,0,0,0,1,1,0.101428168,1,0.140795874,0.068248517,1,1,0.063175815,0.474753709,0.025725344,0.253730015,0.65369525,1,0.672712746,0.881823865,0.053220405,0.123796923,0.90302699,0.723868048,1,0.138984186,0.590725536,0.152710481,1,1
2015-01-02 00:00:00+00:00,0,0,0,1,1,0.107939752,1,0.140206176,0.06909118,1,1,0.063080235,0.474880635,0.02611507,0.260011319,0.658371989,1,0.674948884,0.874976224,0.054026668,0.126861622,0.909487526,0.722236403,1,0.13790493,0.594951771,0.152366262,1,1
2015-01-02 01:00:00+00:00,0,0,0,1,1,0.114451335,1,0.139616478,0.069933842,1,1,0.062984656,0.475007561,0.026504796,0.266292624,0.663048728,1,0.677185022,0.868128584,0.054832931,0.129926321,0.915948062,0.720604759,1,0.136825674,0.599178005,0.152022043,1,1
2015-01-02 02:00:00+00:00,0,0,0,1,1,0.120962919,1,0.13902678,0.070776505,1,1,0.062889077,0.475134488,0.026894523,0.272573928,0.667725468,1,0.67942116,0.861280943,0.055639194,0.13299102,0.922408598,0.718973115,1,0.135746417,0.603404239,0.151677824,1,1
2015-01-02 03:00:00+00:00,0,0,0,1,1,0.127474503,1,0.138437083,0.071619167,1,1,0.062793497,0.475261414,0.027284249,0.278855232,0.672402207,1,0.681657298,0.854433302,0.056445457,0.136055719,0.928869134,0.717341471,1,0.134667161,0.607630474,0.151333605,1,1
2015-01-02 04:00:00+00:00,0,0,0,1,1,0.133986086,1,0.137847385,0.07246183,1,1,0.062697918,0.47538834,0.027673975,0.285136537,0.677078946,1,0.683893436,0.847585661,0.05725172,0.139120419,0.93532967,0.715709827,1,0.133587905,0.611856708,0.150989386,1,1
2015-01-02 05:00:00+00:00,0,0,0,1,1,0.14049767,1,0.137257687,0.073304492,1,1,0.062602339,0.475515266,0.028063702,0.291417841,0.681755685,1,0.686129574,0.84073802,0.058057983,0.142185118,0.941790206,0.714078183,1,0.132508649,0.616082942,0.150645167,1,1
2015-01-02 06:00:00+00:00,0,0,0,1,1,0.147009254,1,0.136667989,0.074147154,1,1,0.06250676,0.475642192,0.028453428,0.297699145,0.686432424,1,0.688365711,0.833890379,0.058864246,0.145249817,0.948250742,0.712446539,1,0.131429393,0.620309176,0.150300948,1,1
2015-01-02 07:00:00+00:00,0,0,0,1,1,0.153520837,1,0.136078291,0.074989817,1,1,0.06241118,0.475769118,0.028843154,0.30398045,0.691109164,1,0.690601849,0.827042739,0.059670509,0.148314516,0.954711278,0.710814895,1,0.130350137,0.624535411,0.149956729,1,1
2015-01-02 08:00:00+00:00,0,0,0,1,1,0.160032421,1,0.135488593,0.075832479,1,1,0.062315601,0.475896044,0.029232881,0.310261754,0.695785903,1,0.692837987,0.820195098,0.060476772,0.151379215,0.961171814,0.709183251,1,0.129270881,0.628761645,0.14961251,1,1
2015-01-02 09:00:00+00:00,0,0,0,1,1,0.166544005,1,0.134898896,0.076675142,1,1,0.062220022,0.47602297,0.029622607,0.316543058,0.700462642,1,0.695074125,0.813347457,0.061283035,0.154443914,0.96763235,0.707551607,1,0.128191625,0.632987879,0.149268291,1,1
2015-01-02 10:00:00+00:00,0,0,0,1,1,0.173055588,1,0.134309198,0.077517804,1,1,0.062124443,0.476149896,0.030012333,0.322824363,0.705139381,1,0.697310263,0.806499816,0.062089298,0.157508613,0.974092886,0.705919962,1,0.127112369,0.637214113,0.148924072,1,1
2015-01-02 11:00:00+00:00,0,0,0,1,1,0.179567172,1,0.1337195,0.078360467,1,1,0.062028863,0.476276822,0.03040206,0.329105667,0.70981612,1,0.699546401,0.799652175,0.062895561,0.160573312,0.980553422,0.704288318,1,0.126033113,0.641440348,0.148579853,1,1
2015-01-02 12:00:00+00:00,0,0,0,1,1,0.186078756,1,0.133129802,0.079203129,1,1,0.061933284,0.476403748,0.030791786,0.335386971,0.71449286,1,0.701782538,0.792804534,0.063701824,0.163638011,0.987013958,0.702656674,1,0.124953856,0.645666582,0.148235634,1,1
2015-01-02 13:00:00+00:00,0,0,0,1,1,0.192590339,1,0.132540104,0.080045791,1,1,0.061837705,0.476530674,0.031181512,0.341668276,0.719169599,1,0.704018676,0.785956893,0.064508087,0.16670271,0.993474494,0.70102503,1,0.1238746,0.649892816,0.147891415,1,1
2015-01-02 14:00:00+00:00,0,0,0,1,1,0.199101923,1,0.131950407,0.080888454,1,1,0.061742125,0.476657601,0.031571239,0.34794958,0.723846338,1,0.706254814,0.779109253,0.06531435,0.16976741,0.99993503,0.699393386,1,0.122795344,0.654119051,0.147547196,1,1
2015-01-02 15:00:00+00:00,0,0,0,1,1,0.205613506,1,0.131360709,0.081731116,1,1,0.061646546,0.476784527,0.031960965,0.354230884,0.728523077,0.998013212,0.708490952,0.772261612,0.066120613,0.172832109,1,0.697761742,1,0.121716088,0.658345285,0.147202977,1,1
2015-01-02 16:00:00+00:00,0,0,0,1,1,0.21212509,1,0.130771011,0.082573779,1,1,0.061550967,0.476911453,0.032350691,0.360512189,0.733199816,0.99567946,0.71072709,0.765413971,0.066926876,0.175896808,1,0.696130098,1,0.120636832,0.662571519,0.146858758,1,1
2015-01-02 17:00:00+00:00,0,0,0,1,1,0.218636674,1,0.130181313,0.083416441,1,1,0.061455388,0.477038379,0.032740418,0.366793493,0.737876555,0.993345709,0.712963228,0.75856633,0.067733139,0.178961507,1,0.694498454,1,0.119557576,0.666797753,0.146514539,1,1
2015-01-02 18:00:00+00:00,0,0,0,1,1,0.225148257,1,0.129591615,0.084259104,1,1,0.061359808,0.477165305,0.033130144,0.373074797,0.742553295,0.991011958,0.715199366,0.751718689,0.068539402,0.182026206,1,0.69286681,1,0.11847832,0.671023988,0.14617032,1,1
2015-01-02 19:00:00+00:00,0,0,0,1,1,0.231659841,1,0.129001918,0.085101766,1,1,0.061264229,0.477292231,0.03351987,0.379356102,0.747230034,0.988678207,0.717435503,0.744871048,0.069345665,0.185090905,1,0.691235166,1,0.117399064,0.675250222,0.145826101,1,1
2015-01-02 20:00:00+00:00,0,0,0,1,1,0.238171425,1,0.12841222,0.085944428,1,1,0.06116865,0.477419157,0.033909597,0.385637406,0.751906773,0.986344455,0.719671641,0.738023408,0.070151928,0.188155604,1,0.689603521,1,0.116319808,0.679476456,0.145481882,1,1
2015-01-02 21:00:00+00:00,0,0,0,1,1,0.244683008,1,0.127822522,0.086787091,1,1,0.061073071,0.477546083,0.034299323,0.39191871,0.756583512,0.984010704,0.721907779,0.731175767,0.070958191,0.191220303,1,0.687971877,1,0.115240552,0.68370269,0.145137663,1,1
2015-01-02 22:00:00+00:00,0,0,0,1,1,0.251194592,1,0.127232824,0.087629753,1,1,0.060977491,0.477673009,0.034689049,0.398200015,0.761260251,0.981676953,0.724143917,0.724328126,0.071764454,0.194285002,1,0.686340233,1,0.114161295,0.687928925,0.144793444,1,1
2015-01-02 23:00:00+00:00,0,0,0,1,1,0.257706176,1,0.126643126,0.088472416,1,1,0.060881912,0.477799935,0.035078776,0.404481319,0.765936991,0.979343201,0.726380055,0.717480485,0.072570717,0.197349702,1,0.684708589,1,0.113082039,0.692155159,0.144449225,1,0.998210305
2015-01-03 00:00:00+00:00,0,0,0,1,1,0.258375052,1,0.126477977,0.089299647,1,1,0.061099194,0.477328086,0.035406676,0.410586196,0.763750088,0.975418873,0.724889745,0.711214894,0.073249075,0.20032832,1,0.681964892,1,0.11209452,0.690178918,0.143870402,1,0.989493165
2015-01-03 01:00:00+00:00,0,0,0,1,1,0.259043929,1,0.126312827,0.090126879,1,1,0.061316476,0.476856238,0.035734576,0.416691073,0.761563186,0.971494545,0.723399436,0.704949302,0.073927433,0.203306939,1,0.679221195,1,0.111107001,0.688202678,0.143291579,1,0.980776025
2015-01-03 02:00:00+00:00,0,0,0,1,1,0.259712806,1,0.126147677,0.090954111,1,1,0.061533758,0.476384389,0.036062477,0.42279595,0.759376284,0.967570216,0.721909127,0.698683711,0.074605791,0.206285558,1,0.676477497,1,0.110119481,0.686226437,0.142712756,1,0.972058885
2015-01-03 03:00:00+00:00,0,0,0,1,1,0.260381683,1,0.125982528,0.091781342,1,1,0.06175104,0.47591254,0.036390377,0.428900827,0.757189381,0.963645888,0.720418817,0.69241812,0.075284149,0.209264176,1,0.6737338,1,0.109131962,0.684250197,0.142133933,1,0.963341745
2015-01-03 04:00:00+00:00,0,0,0,1,1,0.26105056,1,0.125817378,0.092608574,1,1,0.061968322,0.475440691,0.036718278,0.435005704,0.755002479,0.95972156,0.718928508,0.686152529,0.075962507,0.212242795,1,0.670990103,1,0.108144443,0.682273956,0.141555111,1,0.954624605
2015-01-03 05:00:00+00:00,0,0,0,1,1,0.261719436,1,0.125652228,0.093435806,1,1,0.062185604,0.474968842,0.037046178,0.44111058,0.752815576,0.955797232,0.717438198,0.679886937,0.076640865,0.215221414,1,0.668246405,1,0.107156923,0.680297716,0.140976288,1,0.945907465
2015-01-03 06:00:00+00:00,0,0,0,1,1,0.262388313,1,0.125487078,0.094263038,1,1,0.062402886,0.474496993,0.037374079,0.447215457,0.750628674,0.951872903,0.715947889,0.673621346,0.077319223,0.218200033,1,0.665502708,1,0.106169404,0.678321475,0.140397465,1,0.937190325
2015-01-03 07:00:00+00:00,0,0,0,1,1,0.26305719,1,0.125321929,0.095090269,1,1,0.062620168,0.474025144,0.037701979,0.453320334,0.748441772,0.947948575,0.714457579,0.667355755,0.077997581,0.221178651,1,0.662759011,1,0.105181885,0.676345234,0.139818642,1,0.928473185
2015-01-03 08:00:00+00:00,0,0,0,1,1,0.263726067,1,0.125156779,0.095917501,1,1,0.06283745,0.473553295,0.03802988,0.459425211,0.746254869,0.944024247,0.71296727,0.661090164,0.07867594,0.22415727,1,0.660015313,1,0.104194365,0.674368994,0.139239819,1,0.919756046
2015-01-03 09:00:00+00:00,0,0,0,1,1,0.264394944,1,0.124991629,0.096744733,1,1,0.063054732,0.473081447,0.03835778,0.465530088,0.744067967,0.940099918,0.711476961,0.654824572,0.079354298,0.227135889,1,0.657271616,1,0.103206846,0.672392753,0.138660997,1,0.911038906
2015-01-03 10:00:00+00:00,0,0,0,1,1,0.26506382,1,0.12482648,0.097571964,1,1,0.063272014,0.472609598,0.03868568,0.471634965,0.741881065,0.93617559,0.709986651,0.648558981,0.080032656,0.230114507,1,0.654527919,1,0.102219327,0.670416513,0.138082174,1,0.902321766
2015-01-03 11:00:00+00:00,0,0,0,1,1,0.265732697,1,0.12466133,0.098399196,1,1,0.063489296,0.472137749,0.039013581,0.477739842,0.739694162,0.932251262,0.708496342,0.64229339,0.080711014,0.233093126,1,0.651784222,1,0.101231808,0.668440272,0.137503351,1,0.893604626
2015-01-03 12:00:00+00:00,0,0,0,1,1,0.266401574,1,0.12449618,0.099226428,1,1,0.063706578,0.4716659,0.039341481,0.483844719,0.73750726,0.928326934,0.707006032,0.636027799,0.081389372,0.236071745,1,0.649040524,1,0.100244288,0.666464032,0.136924528,1,0.884887486
2015-01-03 13:00:00+00:00,0,0,0,1,1,0.267070451,1,0.124331031,0.100053659,1,1,0.06392386,0.471194051,0.039669382,0.489949595,0.735320358,0.924402605,0.705515723,0.629762207,0.08206773,0.239050364,1,0.646296827,1,0.099256769,0.664487791,0.136345705,1,0.876170346
2015-01-03 14:00:00+00:00,0,0,0,1,1,0.267739328,1,0.124165881,0.100880891,1,1,0.064141142,0.470722202,0.039997282,0.496054472,0.733133455,0.920478277,0.704025414,0.623496616,0.082746088,0.242028982,1,0.64355313,1,0.09826925,0.662511551,0.135766883,1,0.867453206
2015-01-03 15:00:00+00:00,0,0,0,1,1,0.268408204,0.999633256,0.124000731,0.101708123,1,1,0.064358424,0.470250353,0.040325183,0.502159349,0.730946553,0.916553949,0.702535104,0.617231025,0.083424446,0.245007601,1,0.640809432,1,0.09728173,0.66053531,0.13518806,1,0.858736066
2015-01-03 16:00:00+00:00,0,0,0,1,1,0.269077081,0.993566896,0.123835582,0.102535355,1,1,0.064575706,0.469778505,0.040653083,0.508264226,0.72875965,0.91262962,0.701044795,0.610965434,0.084102804,0.24798622,1,0.638065735,1,0.096294211,0.658559069,0.134609237,1,0.850018926
2015-01-03 17:00:00+00:00,0,0,0,1,1,0.269745958,0.987500536,0.123670432,0.103362586,1,1,0.064792988,0.469306656,0.040980984,0.514369103,0.726572748,0.908705292,0.699554485,0.604699842,0.084781162,0.250964839,1,0.635322038,1,0.095306692,0.656582829,0.134030414,1,0.841301786
2015-01-03 18:00:00+00:00,0,0,0,1,1,0.270414835,0.981434175,0.123505282,0.104189818,1,1,0.06501027,0.468834807,0.041308884,0.52047398,0.724385846,0.904780964,0.698064176,0.598434251,0.08545952,0.253943457,1,0.632578341,1,0.094319172,0.654606588,0.133451591,1,0.832584647
2015-01-03 19:00:00+00:00,0,0,0,1,1,0.271083711,0.975367815,0.123340132,0.10501705,1,1,0.065227551,0.468362958,0.041636785,0.526578857,0.722198943,0.900856636,0.696573866,0.59216866,0.086137878,0.256922076,0.997659288,0.629834643,1,0.093331653,0.652630348,0.132872769,1,0.823867507
2015-01-03 20:00:00+00:00,0,0,0,1,1,0.271752588,0.969301455,0.123174983,0.105844281,1,1,0.065444833,0.467891109,0.041964685,0.532683734,0.720012041,0.896932307,0.695083557,0.585903069,0.086816236,0.259900695,0.99463826,0.627090946,1,0.092344134,0.650654107,0.132293946,1,0.815150367
2015-01-03 21:00:00+00:00,0,0,0,1,1,0.272421465,0.963235095,0.123009833,0.106671513,1,1,0.065662115,0.46741926,0.042292585,0.53878861,0.717825139,0.893007979,0.693593248,0.579637477,0.087494594,0.262879313,0.991617232,0.624347249,1,0.091356614,0.648677867,0.131715123,1,0.806433227
2015-01-03 22:00:00+00:00,0,0,0,1,1,0.273090342,0.957168735,0.122844683,0.107498745,1,1,0.065879397,0.466947411,0.042620486,0.544893487,0.715638236,0.889083651,0.692102938,0.573371886,0.088172953,0.265857932,0.988596204,0.621603551,1,0.090369095,0.646701626,0.1311363,1,0.797716087
2015-01-03 23:00:00+00:00,0,0,0,1,1,0.273759219,0.951102375,0.122679534,0.108325977,1,1,0.066096679,0.466475562,0.042948386,0.550998364,0.713451334,0.885159322,0.690612629,0.567106295,0.088851311,0.268836551,0.985575175,0.618859854,1,0.089381576,0.644725385,0.130557477,1,0.788998947
2015-01-04 00:00:00+00:00,0,0,0,1,1,0.273391168,0.946258371,0.122892801,0.107993314,1,1,0.066089211,0.465542458,0.042901564,0.550055622,0.710783651,0.882130478,0.687143417,0.56213741,0.088754444,0.268376579,0.981889987,0.616742235,1,0.08859843,0.642314677,0.130110735,1,0.782085878
2015-01-04 01:00:00+00:00,0,0,0,1,1,0.273023118,0.941414368,0.123106069,0.107660651,1,1,0.066081743,0.464609353,0.042854741,0.54911288,0.708115968,0.879101634,0.683674205,0.557168525,0.088657577,0.267916608,0.978204799,0.614624617,1,0.087815285,0.639903969,0.129663992,1,0.775172809
2015-01-04 02:00:00+00:00,0,0,0,1,1,0.272655068,0.936570365,0.123319337,0.107327988,1,1,0.066074275,0.463676248,0.042807918,0.548170139,0.705448284,0.87607279,0.680204993,0.55219964,0.088560711,0.267456637,0.974519611,0.612506998,1,0.087032139,0.63749326,0.12921725,1,0.768259739
2015-01-04 03:00:00+00:00,0,0,0,1,1,0.272287018,0.931726362,0.123532604,0.106995326,1,1,0.066066807,0.462743144,0.042761095,0.547227397,0.702780601,0.873043946,0.67673578,0.547230755,0.088463844,0.266996665,0.970834423,0.610389379,1,0.086248994,0.635082552,0.128770508,1,0.76134667
2015-01-04 04:00:00+00:00,0,0,0,1,1,0.271918968,0.926882358,0.123745872,0.106662663,1,1,0.066059339,0.461810039,0.042714272,0.546284655,0.700112918,0.870015102,0.673266568,0.542261869,0.088366977,0.266536694,0.967149235,0.60827176,1,0.085465848,0.632671844,0.128323765,1,0.754433601
2015-01-04 05:00:00+00:00,0,0,0,1,1,0.271550918,0.922038355,0.12395914,0.10633,1,1,0.066051871,0.460876934,0.04266745,0.545341913,0.697445235,0.866986258,0.669797356,0.537292984,0.088270111,0.266076723,0.963464047,0.606154142,1,0.084682702,0.630261135,0.127877023,1,0.747520532
2015-01-04 06:00:00+00:00,0,0,0,1,1,0.271182868,0.917194352,0.124172407,0.105997337,1,1,0.066044403,0.45994383,0.042620627,0.544399171,0.694777552,0.863957414,0.666328144,0.532324099,0.088173244,0.265616751,0.959778859,0.604036523,1,0.083899557,0.627850427,0.12743028,1,0.740607462
2015-01-04 07:00:00+00:00,0,0,0,1,1,0.270814818,0.912350348,0.124385675,0.105664675,1,1,0.066036935,0.459010725,0.042573804,0.543456429,0.692109868,0.86092857,0.662858932,0.527355214,0.088076378,0.26515678,0.956093671,0.601918904,1,0.083116411,0.625439719,0.126983538,1,0.733694393
2015-01-04 08:00:00+00:00,0,0,0,1,1,0.270446768,0.907506345,0.124598943,0.105332012,1,1,0.066029467,0.45807762,0.042526981,0.542513687,0.689442185,0.857899726,0.65938972,0.522386329,0.087979511,0.264696809,0.952408483,0.599801285,1,0.082333266,0.62302901,0.126536795,1,0.726781324
2015-01-04 09:00:00+00:00,0,0,0,1,1,0.270078717,0.902662342,0.12481221,0.104999349,1,1,0.066021999,0.457144515,0.042480158,0.541570946,0.686774502,0.854870882,0.655920508,0.517417444,0.087882644,0.264236837,0.948723295,0.597683666,1,0.08155012,0.620618302,0.126090053,1,0.719868255
2015-01-04 10:00:00+00:00,0,0,0,1,1,0.269710667,0.897818339,0.125025478,0.104666687,1,1,0.066014531,0.456211411,0.042433336,0.540628204,0.684106819,0.851842038,0.652451296,0.512448559,0.087785778,0.263776866,0.945038107,0.595566048,1,0.080766975,0.618207594,0.12564331,1,0.712955185
2015-01-04 11:00:00+00:00,0,0,0,1,1,0.269342617,0.892974335,0.125238746,0.104334024,1,1,0.066007063,0.455278306,0.042386513,0.539685462,0.681439136,0.848813194,0.648982084,0.507479674,0.087688911,0.263316894,0.941352919,0.593448429,1,0.079983829,0.615796886,0.125196568,1,0.706042116
2015-01-04 12:00:00+00:00,0,0,0,1,1,0.268974567,0.888130332,0.125452013,0.104001361,1,1,0.065999595,0.454345201,0.04233969,0.53874272,0.678771453,0.84578435,0.645512872,0.502510789,0.087592044,0.262856923,0.937667731,0.59133081,1,0.079200683,0.613386177,0.124749826,1,0.699129047
2015-01-04 13:00:00+00:00,0,0,0,1,1,0.268606517,0.883286329,0.125665281,0.103668698,1,1,0.065992127,0.453412097,0.042292867,0.537799978,0.676103769,0.842755506,0.64204366,0.497541904,0.087495178,0.262396952,0.933982543,0.589213191,1,0.078417538,0.610975469,0.124303083,1,0.692215978
2015-01-04 14:00:00+00:00,0,0,0,1,1,0.268238467,0.878442326,0.125878549,0.103336036,1,1,0.065984658,0.452478992,0.042246045,0.536857236,0.673436086,0.839726661,0.638574448,0.492573019,0.087398311,0.26193698,0.930297355,0.587095573,1,0.077634392,0.608564761,0.123856341,1,0.685302908
2015-01-04 15:00:00+00:00,0,0,0,1,1,0.267870417,0.873598322,0.126091816,0.103003373,1,1,0.06597719,0.451545887,0.042199222,0.535914494,0.670768403,0.836697817,0.635105236,0.487604134,0.087301444,0.261477009,0.926612167,0.584977954,1,0.076851247,0.606154052,0.123409598,1,0.678389839
2015-01-04 16:00:00+00:00,0,0,0,1,1,0.267502367,0.868754319,0.126305084,0.10267071,1,1,0.065969722,0.450612783,0.042152399,0.534971752,0.66810072,0.833668973,0.631636023,0.482635249,0.087204578,0.261017038,0.922926979,0.582860335,1,0.076068101,0.603743344,0.122962856,1,0.67147677
2015-01-04 17:00:00+00:00,0,0,0,1,1,0.267134316,0.863910316,0.126518352,0.102338047,1,1,0.065962254,0.449679678,0.042105576,0.534029011,0.665433037,0.830640129,0.628166811,0.477666364,0.087107711,0.260557066,0.919241791,0.580742716,1,0.075284956,0.601332636,0.122516113,1,0.664563701
2015-01-04 18:00:00+00:00,0,0,0,1,1,0.266766266,0.859066313,0.126731619,0.102005385,1,1,0.065954786,0.448746573,0.042058753,0.533086269,0.662765353,0.827611285,0.624697599,0.472697478,0.087010845,0.260097095,0.915556602,0.578625098,1,0.07450181,0.598921927,0.122069371,1,0.657650631
2015-01-04 19:00:00+00:00,0,0,0,1,1,0.266398216,0.854222309,0.126944887,0.101672722,1,1,0.065947318,0.447813469,0.042011931,0.532143527,0.66009767,0.824582441,0.621228387,0.467728593,0.086913978,0.259637123,0.911871414,0.576507479,1,0.073718665,0.596511219,0.121622628,1,0.650737562
