,PowerCapacity,Unit,Zone,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency
0,55.875,Asir GT-01,SA_SOA,GTUR,DSL,0.3057526300065991,0.04411764705882353,2.0,0.10442,0.11336,6458.016481947367,1146.8035067285716,0,0.44742729306487694,0.169,0.6,0.8702137757062071,,,,,,
1,55.875,Asir GT-02,SA_SOA,GTUR,DSL,0.3056430786628649,0.04411764705882353,2.0,0.10442,0.11336,6458.016481947367,1146.8035067285716,0,0.44742729306487694,0.169,0.6,0.8702137757062071,,,,,,
2,55.875,Asir GT-03,SA_SOA,GTUR,DSL,0.29504516467679187,0.04411764705882353,2.0,0.10442,0.11336,6458.016481947367,1146.8035067285716,0,0.44742729306487694,0.169,0.6,0.8702137757062071,,,,,,
3,58.839999999999996,Asir GT-04,SA_SOA,GTUR,DSL,0.2900047915987388,0.04411764705882353,2.0,0.10442,0.11336,6458.016481947367,1146.8035067285716,0,0.4588715159755269,0.169,0.6,0.8702137757062071,,,,,,
4,74.804,Asir GT-05,SA_SOA,GTUR,DSL,0.28225617628791067,0.04411764705882353,2.0,0.10442,0.11336,6458.016481947367,1146.8035067285716,0,0.48125768675471897,0.169,0.6,0.8702137757062071,,,,,,
5,72.04899999999999,Asir GT-06,SA_SOA,GTUR,DSL,0.2777981009147664,0.04411764705882353,2.0,0.10442,0.11336,6458.016481947367,1146.8035067285716,0,0.4996599536426599,0.169,0.6,0.8702137757062071,,,,,,
6,58.3565,Asir GT-07,SA_SOA,GTUR,DSL,0.31955440685646674,0.04411764705882353,2.0,0.10442,0.11336,6458.016481947367,1146.8035067285716,0,0.4798094471052925,0.169,0.6,0.8702137757062071,,,,,,
7,61.406499999999994,Asir GT-08,SA_SOA,GTUR,DSL,0.32497171229600763,0.04411764705882353,2.0,0.10442,0.11336,6458.016481947367,1146.8035067285716,0,0.4559777873677868,0.169,0.6,0.8702137757062071,,,,,,
8,73.3815,Asir GT-09,SA_SOA,GTUR,DSL,0.3140543873082018,0.04411764705882353,2.0,0.10442,0.11336,6458.016481947367,1146.8035067285716,0,0.4769594516329047,0.169,0.6,0.8702137757062071,,,,,,
9,80.9365,Asir GT-10,SA_SOA,GTUR,DSL,0.23703969288258966,0.04411764705882353,2.0,0.10442,0.11336,6458.016481947367,1146.8035067285716,0,0.4695038703180889,0.169,0.6,0.8702137757062071,,,,,,
