Day-Ahead forecast [MW],Intraday forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0.447208441,0,1600
0,0,2.012437985,0,1600
0,0,1.565229544,0,1600
0,10.06218992,6.037313954,0,1600
0,20.12437985,16.77031654,0,1600
0,27.95052757,32.19900776,0,1600
0,35.55307106,53.66501293,0,1600
0,55.45384669,87.65285445,0,1600
0,75.1310181,128.1252184,0,1600
0,94.8081895,166.8087485,0,1600
0,114.4853609,196.9953183,0,1600
0,137.5165956,245.2938299,0,1600
0,160.3242261,296.051988,0,1600
0,183.3554608,328.2509957,0,1600
0,206.1630913,358.2139613,0,1600
0,227.1818881,387.5061142,0,1600
0,248.2006848,424.1772063,0,1600
0,269.4430857,445.6432115,0,1600
0,290.4618825,473.5937391,0,1600
0,302.7601146,514.066103,0,1600
0,314.8347425,538.2153588,0,1600
0,326.9093704,545.3706939,0,1600
0,338.9839983,549.8427783,0,1600
0,346.5865418,582.041786,0,1600
0,354.1890853,587.1846831,0,1600
0,361.5680246,581.3709734,0,1600
0,368.7233597,581.3709734,0,1600
0,359.3319824,563.70624,0,1600
0,349.9406051,558.1161344,0,1600
0,340.7728321,555.2092796,0,1600
0,331.3814548,534.6376913,0,1600
0,317.0707847,527.258752,0,1600
0,302.7601146,514.2897072,0,1600
0,288.002236,494.6125358,0,1600
0,273.0207533,467.5564251,0,1600
0,256.2504367,435.8046258,0,1600
0,239.256516,396.6738872,0,1600
0,221.8153868,355.5307106,0,1600
0,204.3742576,317.7415974,0,1600
0,181.5666271,277.9400461,0,1600
0,158.9826008,231.6539725,0,1600
0,136.845783,178.436168,0,1600
0,114.7089651,122.0879044,0,1600
0,92.34854308,80.49751939,0,1600
0,69.98812103,49.64013696,0,1600
0,39.35434281,29.29215289,0,1600
0,8.49696038,12.96904479,0,1600
0,4.472084411,3.130459087,0,1600
0,0.223604221,1.341625323,0,1600
0,0.223604221,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0.223604221,0,1600
0,0,0.670812662,0,1600
0,0,5.142897072,0,1600
0,19.00635875,16.3231081,0,1600
0,37.78911327,45.16805255,0,1600
0,53.66501293,75.35462232,0,1600
0,69.31730836,105.5411921,0,1600
0,93.46656418,139.9762421,0,1600
0,117.3922158,188.9455663,0,1600
0,141.3178674,241.9397666,0,1600
0,165.0199148,285.7661938,0,1600
0,189.8399832,330.2634337,0,1600
0,214.6600517,360.4500035,0,1600
0,239.4801202,396.450283,0,1600
0,264.3001887,426.6368528,0,1600
0,277.7164419,469.5688631,0,1600
0,290.9090909,516.9729579,0,1600
0,304.3253441,528.8239816,0,1600
0,317.5179932,542.0166306,0,1600
0,324.6733282,550.9607994,0,1600
0,331.8286633,525.9171267,0,1600
0,338.9839983,513.1716861,0,1600
0,346.1393334,518.090979,0,1600
0,346.1393334,502.6622878,0,1600
0,346.1393334,490.3640556,0,1600
0,345.6921249,475.8297813,0,1600
0,345.4685207,480.0782615,0,1600
0,329.8162253,501.0970582,0,1600
0,314.3875341,525.9171267,0,1600
0,298.9588428,531.7308364,0,1600
0,283.3065474,509.3704144,0,1600
0,274.1387744,488.3516176,0,1600
0,264.9710013,421.0467473,0,1600
0,254.9088114,379.0091538,0,1600
0,244.8466215,304.9961568,0,1600
0,231.206764,260.9461254,0,1600
0,217.3433024,218.014115,0,1600
0,202.3618196,174.6348962,0,1600
0,187.1567326,144.2247222,0,1600
0,164.7963105,120.0754664,0,1600
0,142.2122843,95.47900217,0,1600
0,120.0754664,80.72112361,0,1600
0,97.71504437,58.80791,0,1600
0,80.27391517,38.01271749,0,1600
0,62.83278597,24.82006848,0,1600
0,34.43504996,15.42869122,0,1600
0,6.037313954,7.155335057,0,1600
0,3.130459087,2.236042205,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0.894416882,0,1600
0,0,1.118021103,0,1600
0,13.86346167,1.565229544,0,1600
0,27.95052757,5.813709734,0,1600
0,45.16805255,14.98148278,0,1600
0,62.38557753,28.39773601,0,1600
0,91.23052198,45.39165677,0,1600
0,120.0754664,69.76451681,0,1600
0,149.1440151,93.6901684,0,1600
0,177.9889595,117.1686116,0,1600
0,213.7656348,141.3178674,0,1600
0,249.5423101,188.7219621,0,1600
0,285.3189854,245.5174341,0,1600
0,321.3192649,283.9773601,0,1600
0,356.2015233,336.3007477,0,1600
0,390.8601775,393.0962197,0,1600
0,425.7424359,444.9723989,0,1600
0,460.6246943,472.6993222,0,1600
0,479.4074488,483.2087206,0,1600
0,498.4138076,478.2894277,0,1600
0,516.9729579,487.4572008,0,1600
0,535.5321082,491.4820767,0,1600
0,542.6874432,489.9168472,0,1600
0,549.8427783,502.885892,0,1600
0,556.5509049,502.4386835,0,1600
0,563.2590315,509.5940186,0,1600
0,552.5260289,505.3455384,0,1600
0,542.0166306,510.2648312,0,1600
0,530.8364195,512.9480819,0,1600
0,519.6562085,516.5257494,0,1600
0,505.1219342,515.4077283,0,1600
0,490.5876598,499.3082244,0,1600
0,475.1589686,480.9726784,0,1600
0,459.7302774,473.8173433,0,1600
0,427.5312697,480.3018657,0,1600
0,395.3322619,435.8046258,0,1600
0,362.4624415,392.6490113,0,1600
0,329.8162253,355.3071064,0,1600
0,295.3811753,313.7167214,0,1600
0,261.1697296,258.0392705,0,1600
0,227.4054923,209.9643631,0,1600
0,193.641255,156.2993502,0,1600
0,154.9577248,103.0815457,0,1600
0,116.4977989,57.91349312,0,1600
0,67.75207882,25.71448536,0,1600
0,18.78275452,10.50939836,0,1600
0,9.391377262,2.906854867,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,1.118021103,0,1600
0,0,1.788833764,0,1600
0,27.05611068,9.838585703,0,1600
0,54.11222137,34.21144574,0,1600
0,83.8515827,66.4104535,0,1600
0,113.590944,101.5163161,0,1600
0,159.4298092,141.0942632,0,1600
0,205.2686744,200.3493816,0,1600
0,251.1075397,263.629376,0,1600
0,296.9464049,322.6608902,0,1600
0,338.3131857,384.3756551,0,1600
0,379.9035707,436.6990427,0,1600
0,421.4939557,504.4511215,0,1600
0,463.0843407,567.9547201,0,1600
0,492.6000978,606.8618545,0,1600
0,522.1158549,675.7319544,0,1600
0,551.4080078,723.5832576,0,1600
0,580.9237649,755.3350569,0,1600
0,596.7996646,768.527706,0,1600
0,612.8991685,772.7761862,0,1600
0,628.7750681,811.0125079,0,1600
0,644.4273636,811.2361121,0,1600
0,644.4273636,816.8262176,0,1600
0,644.2037593,828.2300328,0,1600
0,643.7565509,834.0437426,0,1600
0,643.3093425,805.1987981,0,1600
0,616.476836,759.1363287,0,1600
0,589.6443295,695.8563343,0,1600
0,563.0354273,643.7565509,0,1600
0,536.2029208,556.9981133,0,1600
0,503.5567046,483.4323248,0,1600
0,470.9104884,436.6990427,0,1600
0,438.4878765,371.4066103,0,1600
0,405.8416603,327.3565789,0,1600
0,366.7109217,306.1141779,0,1600
0,327.8037873,277.9400461,0,1600
0,288.6730487,231.6539725,0,1600
0,249.7659143,189.1691706,0,1600
0,216.001677,157.8645797,0,1600
0,182.2374397,127.4544057,0,1600
0,148.9204109,99.72748236,0,1600
0,115.603382,75.57822654,0,1600
0,97.49144015,52.54699182,0,1600
0,79.37949829,31.75179932,0,1600
0,42.70840612,16.99392076,0,1600
0,6.037313954,6.260918175,0,1600
0,3.130459087,1.565229544,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0.223604221,0,1600
0,0,0.894416882,0,1600
0,0,0.894416882,0,1600
0,10.73300259,1.565229544,0,1600
0,21.24240095,7.602543498,0,1600
0,37.11830061,18.78275452,0,1600
0,52.77059605,33.31702886,0,1600
0,80.49751939,52.54699182,0,1600
0,108.2244427,75.57822654,0,1600
0,135.9513661,102.8579414,0,1600
0,163.9018936,128.5724268,0,1600
0,199.6785689,154.2869122,0,1600
0,235.23164,189.3927748,0,1600
0,271.2319195,230.3123471,0,1600
0,307.0085948,269.4430857,0,1600
0,340.7728321,295.1575711,0,1600
0,374.7606736,318.6360143,0,1600
0,408.5249109,338.5367899,0,1600
0,442.2891482,362.4624415,0,1600
0,465.0967787,370.5121934,0,1600
0,487.9044092,374.9842778,0,1600
0,510.4884355,400.0279505,0,1600
0,532.8488575,410.7609531,0,1600
0,543.8054643,394.6614492,0,1600
0,554.5384669,399.8043463,0,1600
0,565.0478653,399.5807421,0,1600
0,575.5572636,402.487597,0,1600
0,564.3770526,391.5309901,0,1600
0,553.1968416,377.22032,0,1600
0,541.7930263,372.7482356,0,1600
0,530.3892111,378.7855496,0,1600
0,510.4884355,351.7294389,0,1600
0,490.3640556,338.9839983,0,1600
0,469.5688631,353.9654811,0,1600
0,448.7736706,344.1268954,0,1600
0,418.5871008,313.4931172,0,1600
0,388.6241353,290.4618825,0,1600
0,358.2139613,245.0702257,0,1600
0,328.0273915,211.0823842,0,1600
0,290.4618825,181.1194186,0,1600
0,253.1199776,141.7650758,0,1600
0,216.4488855,112.2493187,0,1600
0,179.7777933,78.93228985,0,1600
0,142.6594927,53.44140871,0,1600
0,105.3175879,29.73936133,0,1600
0,52.77059605,13.19264901,0,1600
0,0,5.813709734,0,1600
0,0,1.565229544,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0,0,1600
0,0,0.447208441,0,1600
0,0,0.670812662,0,1600
0,15.65229544,2.683250646,0,1600
0,31.30459087,11.85102369,0,1600
0,52.3233876,28.62134023,0,1600
0,73.34218433,48.07490741,0,1600
0,115.8269862,72.89497589,0,1600
0,158.3117881,105.5411921,0,1600
0,201.0201943,143.5539096,0,1600
0,243.7286004,190.0635875,0,1600
0,289.7910698,245.5174341,0,1600
0,335.8535392,292.6979247,0,1600
0,381.9160087,334.5119139,0,1600
0,427.9784781,379.232758,0,1600
0,468.8980505,424.1772063,0,1600
0,509.5940186,450.7861086,0,1600
0,550.5135909,482.7615121,0,1600
0,591.2095591,517.6437705,0,1600
0,613.3463769,551.631612,0,1600
0,635.706799,572.2032003,0,1600
0,657.6200126,585.1722451,0,1600
0,679.5332262,567.7311159,0,1600
0,685.3469359,547.1595276,0,1600
0,690.9370414,543.1346517,0,1600
0,696.3035427,546.7123192,0,1600
0,701.4464398,520.103417,0,1600
0,681.9928726,524.5755014,0,1600
0,662.5393054,502.4386835,0,1600
0,643.0857382,479.4074488,0,1600
0,623.8557753,449.6680875,0,1600
0,595.0108308,399.1335336,0,1600
0,566.1658864,379.6799665,0,1600
0,536.8737335,386.3880931,0,1600
0,507.3579764,358.6611697,0,1600
0,469.5688631,317.9652016,0,1600
0,431.7797498,288.002236,0,1600
0,393.5434281,255.5796241,0,1600
