year,month,day,hour,min,Vertical load [kW]
2012,11,24,17,45,10497000
2012,11,24,18,0,10497000
2012,11,24,18,15,10509000
2012,11,24,18,30,10509000
2012,11,24,18,45,10467000
2012,11,24,19,0,10467000
2012,11,24,19,15,10289000
2012,11,24,19,30,10289000
2012,11,24,19,45,10000000
2012,11,24,20,0,10000000
2012,11,24,20,15,9830000
2012,11,24,20,30,9830000
2012,11,24,20,45,9560000
2012,11,24,21,0,9560000
2012,11,24,21,15,9382000
2012,11,24,21,30,9382000
2012,11,24,21,45,9184000
2012,11,24,22,0,9184000
2012,11,24,22,15,9162000
2012,11,24,22,30,9162000
2012,11,24,22,45,9398000
2012,11,24,23,0,9398000
2012,11,24,23,15,9505000
2012,11,24,23,30,9505000
2012,11,24,23,45,9334000
2012,11,25,0,0,9334000
2012,11,25,0,15,9064000
2012,11,25,0,30,9064000
2012,11,25,0,45,8595000
2012,11,25,1,0,8595000
2012,11,25,1,15,8388000
2012,11,25,1,30,8388000
2012,11,25,1,45,8088000
2012,11,25,2,0,8088000
2012,11,25,2,15,7875000
2012,11,25,2,30,7875000
2012,11,25,2,45,7667000
2012,11,25,3,0,7667000
2012,11,25,3,15,7571000
2012,11,25,3,30,7571000
2012,11,25,3,45,7488000
2012,11,25,4,0,7488000
2012,11,25,4,15,7448000
2012,11,25,4,30,7448000
2012,11,25,4,45,7306000
2012,11,25,5,0,7306000
2012,11,25,5,15,7431000
2012,11,25,5,30,7431000
2012,11,25,5,45,7431000
2012,11,25,6,0,7431000
2012,11,25,6,15,7564000
2012,11,25,6,30,7564000
2012,11,25,6,45,7663000
2012,11,25,7,0,7663000
2012,11,25,7,15,7718000
2012,11,25,7,30,7718000
2012,11,25,7,45,7824000
2012,11,25,8,0,7824000
2012,11,25,8,15,7904000
2012,11,25,8,30,7904000
2012,11,25,8,45,8076000
2012,11,25,9,0,8076000
2012,11,25,9,15,8288000
2012,11,25,9,30,8288000
2012,11,25,9,45,8517000
2012,11,25,10,0,8517000
2012,11,25,10,15,8649000
2012,11,25,10,30,8649000
2012,11,25,10,45,8765000
2012,11,25,11,0,8765000
2012,11,25,11,15,8863000
2012,11,25,11,30,8863000
2012,11,25,11,45,8956000
2012,11,25,12,0,8956000
2012,11,25,12,15,9205000
2012,11,25,12,30,9205000
2012,11,25,12,45,9126000
2012,11,25,13,0,9126000
2012,11,25,13,15,9051000
2012,11,25,13,30,9051000
2012,11,25,13,45,8923000
2012,11,25,14,0,8923000
2012,11,25,14,15,8725000
2012,11,25,14,30,8725000
2012,11,25,14,45,8693000
2012,11,25,15,0,8693000
2012,11,25,15,15,8654000
2012,11,25,15,30,8654000
2012,11,25,15,45,8759000
2012,11,25,16,0,8759000
2012,11,25,16,15,8694000
2012,11,25,16,30,8694000
2012,11,25,16,45,8931000
2012,11,25,17,0,8931000
2012,11,25,17,15,9330000
2012,11,25,17,30,9330000
2012,11,25,17,45,9931000
2012,11,25,18,0,9931000
2012,11,25,18,15,9969000
2012,11,25,18,30,9969000
2012,11,25,18,45,10164000
2012,11,25,19,0,10164000
2012,11,25,19,15,10033000
2012,11,25,19,30,10033000
2012,11,25,19,45,9912000
2012,11,25,20,0,9912000
2012,11,25,20,15,9785000
2012,11,25,20,30,9785000
2012,11,25,20,45,9542000
2012,11,25,21,0,9542000
2012,11,25,21,15,9276000
2012,11,25,21,30,9276000
2012,11,25,21,45,9119000
2012,11,25,22,0,9119000
2012,11,25,22,15,9048000
2012,11,25,22,30,9048000
2012,11,25,22,45,9339000
2012,11,25,23,0,9339000
2012,11,25,23,15,9419000
2012,11,25,23,30,9419000
2012,11,25,23,45,9005000
2012,11,26,0,0,9005000
2012,11,26,0,15,8810000
2012,11,26,0,30,8810000
2012,11,26,0,45,8455000
2012,11,26,1,0,8455000
2012,11,26,1,15,8411000
2012,11,26,1,30,8411000
2012,11,26,1,45,8084000
2012,11,26,2,0,8084000
2012,11,26,2,15,7874000
2012,11,26,2,30,7874000
2012,11,26,2,45,7683000
2012,11,26,3,0,7683000
2012,11,26,3,15,7677000
2012,11,26,3,30,7677000
2012,11,26,3,45,7659000
2012,11,26,4,0,7659000
2012,11,26,4,15,7657000
2012,11,26,4,30,7657000
2012,11,26,4,45,7798000
2012,11,26,5,0,7798000
2012,11,26,5,15,8113000
2012,11,26,5,30,8113000
2012,11,26,5,45,8373000
2012,11,26,6,0,8373000
2012,11,26,6,15,9034000
2012,11,26,6,30,9034000
2012,11,26,6,45,9734000
2012,11,26,7,0,9734000
2012,11,26,7,15,10159000
2012,11,26,7,30,10159000
2012,11,26,7,45,10688000
2012,11,26,8,0,10688000
2012,11,26,8,15,10468000
2012,11,26,8,30,10468000
2012,11,26,8,45,10749000
2012,11,26,9,0,10749000
2012,11,26,9,15,10736000
2012,11,26,9,30,10736000
2012,11,26,9,45,10837000
2012,11,26,10,0,10837000
2012,11,26,10,15,10714000
2012,11,26,10,30,10714000
2012,11,26,10,45,10653000
2012,11,26,11,0,10653000
2012,11,26,11,15,10668000
2012,11,26,11,30,10668000
2012,11,26,11,45,10690000
2012,11,26,12,0,10690000
2012,11,26,12,15,10529000
2012,11,26,12,30,10529000
2012,11,26,12,45,10309000
2012,11,26,13,0,10309000
2012,11,26,13,15,10420000
2012,11,26,13,30,10420000
2012,11,26,13,45,10452000
2012,11,26,14,0,10452000
2012,11,26,14,15,10425000
2012,11,26,14,30,10425000
2012,11,26,14,45,10466000
2012,11,26,15,0,10466000
2012,11,26,15,15,10641000
2012,11,26,15,30,10641000
2012,11,26,15,45,10677000
2012,11,26,16,0,10677000
2012,11,26,16,15,10772000
2012,11,26,16,30,10772000
2012,11,26,16,45,10989000
2012,11,26,17,0,10989000
2012,11,26,17,15,11411000
2012,11,26,17,30,11411000
2012,11,26,17,45,11995000
2012,11,26,18,0,11995000
2012,11,26,18,15,11968000
2012,11,26,18,30,11968000
2012,11,26,18,45,11844000
2012,11,26,19,0,11844000
2012,11,26,19,15,11530000
2012,11,26,19,30,11530000
2012,11,26,19,45,11304000
2012,11,26,20,0,11304000
2012,11,26,20,15,10987000
2012,11,26,20,30,10987000
2012,11,26,20,45,10771000
2012,11,26,21,0,10771000
2012,11,26,21,15,10337000
2012,11,26,21,30,10337000
2012,11,26,21,45,10048000
2012,11,26,22,0,10048000
2012,11,26,22,15,10159000
2012,11,26,22,30,10159000
2012,11,26,22,45,10274000
2012,11,26,23,0,10274000
2012,11,26,23,15,10194000
2012,11,26,23,30,10194000
2012,11,26,23,45,9853000
2012,11,27,0,0,9853000
2012,11,27,0,15,9493000
2012,11,27,0,30,9493000
2012,11,27,0,45,9142000
2012,11,27,1,0,9142000
2012,11,27,1,15,8879000
2012,11,27,1,30,8879000
2012,11,27,1,45,8611000
2012,11,27,2,0,8611000
2012,11,27,2,15,8351000
2012,11,27,2,30,8351000
2012,11,27,2,45,8196000
2012,11,27,3,0,8196000
2012,11,27,3,15,8145000
2012,11,27,3,30,8145000
2012,11,27,3,45,8153000
2012,11,27,4,0,8153000
2012,11,27,4,15,8143000
2012,11,27,4,30,8143000
2012,11,27,4,45,8249000
2012,11,27,5,0,8249000
2012,11,27,5,15,8417000
2012,11,27,5,30,8417000
2012,11,27,5,45,8725000
2012,11,27,6,0,8725000
2012,11,27,6,15,9289000
2012,11,27,6,30,9289000
2012,11,27,6,45,10021000
2012,11,27,7,0,10021000
2012,11,27,7,15,10487000
2012,11,27,7,30,10487000
2012,11,27,7,45,10981000
2012,11,27,8,0,10981000
2012,11,27,8,15,10876000
2012,11,27,8,30,10876000
2012,11,27,8,45,10992000
2012,11,27,9,0,10992000
2012,11,27,9,15,11024000
2012,11,27,9,30,11024000
2012,11,27,9,45,11112000
2012,11,27,10,0,11112000
2012,11,27,10,15,11046000
2012,11,27,10,30,11046000
2012,11,27,10,45,10995000
2012,11,27,11,0,10995000
2012,11,27,11,15,11067000
2012,11,27,11,30,11067000
2012,11,27,11,45,11126000
2012,11,27,12,0,11126000
2012,11,27,12,15,10834000
2012,11,27,12,30,10834000
2012,11,27,12,45,10680000
2012,11,27,13,0,10680000
2012,11,27,13,15,10789000
2012,11,27,13,30,10789000
2012,11,27,13,45,10839000
2012,11,27,14,0,10839000
2012,11,27,14,15,10781000
2012,11,27,14,30,10781000
2012,11,27,14,45,10844000
2012,11,27,15,0,10844000
2012,11,27,15,15,10972000
2012,11,27,15,30,10972000
2012,11,27,15,45,11024000
2012,11,27,16,0,11024000
2012,11,27,16,15,11047000
2012,11,27,16,30,11047000
2012,11,27,16,45,11213000
2012,11,27,17,0,11213000
2012,11,27,17,15,11702000
2012,11,27,17,30,11702000
2012,11,27,17,45,12183000
2012,11,27,18,0,12183000
2012,11,27,18,15,12112000
2012,11,27,18,30,12112000
2012,11,27,18,45,11920000
2012,11,27,19,0,11920000
2012,11,27,19,15,11606000
2012,11,27,19,30,11606000
2012,11,27,19,45,11340000
2012,11,27,20,0,11340000
2012,11,27,20,15,11025000
2012,11,27,20,30,11025000
2012,11,27,20,45,10805000
2012,11,27,21,0,10805000
2012,11,27,21,15,10417000
2012,11,27,21,30,10417000
2012,11,27,21,45,10208000
2012,11,27,22,0,10208000
2012,11,27,22,15,10262000
2012,11,27,22,30,10262000
2012,11,27,22,45,10509000
2012,11,27,23,0,10509000
2012,11,27,23,15,10427000
2012,11,27,23,30,10427000
2012,11,27,23,45,10120000
2012,11,28,0,0,10120000
2012,11,28,0,15,9637000
2012,11,28,0,30,9637000
2012,11,28,0,45,9322000
2012,11,28,1,0,9322000
2012,11,28,1,15,9117000
2012,11,28,1,30,9117000
2012,11,28,1,45,8837000
2012,11,28,2,0,8837000
2012,11,28,2,15,8579000
2012,11,28,2,30,8579000
2012,11,28,2,45,8429000
2012,11,28,3,0,8429000
2012,11,28,3,15,8382000
2012,11,28,3,30,8382000
2012,11,28,3,45,8355000
2012,11,28,4,0,8355000
2012,11,28,4,15,8374000
2012,11,28,4,30,8374000
2012,11,28,4,45,8460000
2012,11,28,5,0,8460000
2012,11,28,5,15,8658000
2012,11,28,5,30,8658000
2012,11,28,5,45,8898000
2012,11,28,6,0,8898000
2012,11,28,6,15,9465000
2012,11,28,6,30,9465000
2012,11,28,6,45,10058000
2012,11,28,7,0,10058000
2012,11,28,7,15,10593000
2012,11,28,7,30,10593000
2012,11,28,7,45,10950000
2012,11,28,8,0,10950000
2012,11,28,8,15,11034000
2012,11,28,8,30,11034000
2012,11,28,8,45,11034000
2012,11,28,9,0,11034000
2012,11,28,9,15,11068000
2012,11,28,9,30,11068000
2012,11,28,9,45,11130000
2012,11,28,10,0,11130000
2012,11,28,10,15,11064000
2012,11,28,10,30,11064000
2012,11,28,10,45,11004000
2012,11,28,11,0,11004000
2012,11,28,11,15,11020000
2012,11,28,11,30,11020000
2012,11,28,11,45,11046000
2012,11,28,12,0,11046000
2012,11,28,12,15,10878000
2012,11,28,12,30,10878000
2012,11,28,12,45,10757000
2012,11,28,13,0,10757000
2012,11,28,13,15,10899000
2012,11,28,13,30,10899000
2012,11,28,13,45,10886000
2012,11,28,14,0,10886000
2012,11,28,14,15,10822000
2012,11,28,14,30,10822000
2012,11,28,14,45,10884000
2012,11,28,15,0,10884000
2012,11,28,15,15,11000000
2012,11,28,15,30,11000000
2012,11,28,15,45,10993000
2012,11,28,16,0,10993000
2012,11,28,16,15,11066000
2012,11,28,16,30,11066000
2012,11,28,16,45,11184000
2012,11,28,17,0,11184000
2012,11,28,17,15,11641000
2012,11,28,17,30,11641000
2012,11,28,17,45,12030000
2012,11,28,18,0,12030000
2012,11,28,18,15,12059000
2012,11,28,18,30,12059000
2012,11,28,18,45,11917000
2012,11,28,19,0,11917000
2012,11,28,19,15,11602000
2012,11,28,19,30,11602000
2012,11,28,19,45,11308000
2012,11,28,20,0,11308000
2012,11,28,20,15,11049000
2012,11,28,20,30,11049000
2012,11,28,20,45,10739000
2012,11,28,21,0,10739000
2012,11,28,21,15,10413000
2012,11,28,21,30,10413000
2012,11,28,21,45,10172000
2012,11,28,22,0,10172000
2012,11,28,22,15,10285000
2012,11,28,22,30,10285000
2012,11,28,22,45,10558000
2012,11,28,23,0,10558000
2012,11,28,23,15,10543000
2012,11,28,23,30,10543000
2012,11,28,23,45,10166000
2012,11,29,0,0,10166000
2012,11,29,0,15,9780000
2012,11,29,0,30,9780000
2012,11,29,0,45,9469000
2012,11,29,1,0,9469000
2012,11,29,1,15,9221000
2012,11,29,1,30,9221000
2012,11,29,1,45,8931000
2012,11,29,2,0,8931000
2012,11,29,2,15,8629000
2012,11,29,2,30,8629000
2012,11,29,2,45,8534000
2012,11,29,3,0,8534000
2012,11,29,3,15,8431000
2012,11,29,3,30,8431000
2012,11,29,3,45,8449000
2012,11,29,4,0,8449000
2012,11,29,4,15,8433000
2012,11,29,4,30,8433000
2012,11,29,4,45,8534000
2012,11,29,5,0,8534000
2012,11,29,5,15,8732000
2012,11,29,5,30,8732000
2012,11,29,5,45,8941000
2012,11,29,6,0,8941000
2012,11,29,6,15,9537000
2012,11,29,6,30,9537000
2012,11,29,6,45,10116000
2012,11,29,7,0,10116000
2012,11,29,7,15,10670000
2012,11,29,7,30,10670000
2012,11,29,7,45,11010000
2012,11,29,8,0,11010000
2012,11,29,8,15,11132000
2012,11,29,8,30,11132000
2012,11,29,8,45,11091000
2012,11,29,9,0,11091000
2012,11,29,9,15,11184000
2012,11,29,9,30,11184000
2012,11,29,9,45,11158000
2012,11,29,10,0,11158000
2012,11,29,10,15,11155000
2012,11,29,10,30,11155000
2012,11,29,10,45,11070000
2012,11,29,11,0,11070000
2012,11,29,11,15,11125000
2012,11,29,11,30,11125000
2012,11,29,11,45,11111000
2012,11,29,12,0,11111000
2012,11,29,12,15,10924000
2012,11,29,12,30,10924000
2012,11,29,12,45,10778000
2012,11,29,13,0,10778000
2012,11,29,13,15,10871000
2012,11,29,13,30,10871000
2012,11,29,13,45,10877000
2012,11,29,14,0,10877000
2012,11,29,14,15,10813000
2012,11,29,14,30,10813000
2012,11,29,14,45,10858000
2012,11,29,15,0,10858000
2012,11,29,15,15,10946000
2012,11,29,15,30,10946000
2012,11,29,15,45,11011000
2012,11,29,16,0,11011000
2012,11,29,16,15,11066000
2012,11,29,16,30,11066000
2012,11,29,16,45,11174000
2012,11,29,17,0,11174000
2012,11,29,17,15,11711000
2012,11,29,17,30,11711000
2012,11,29,17,45,12114000
2012,11,29,18,0,12114000
2012,11,29,18,15,12138000
2012,11,29,18,30,12138000
2012,11,29,18,45,11941000
2012,11,29,19,0,11941000
2012,11,29,19,15,11677000
2012,11,29,19,30,11677000
2012,11,29,19,45,11291000
2012,11,29,20,0,11291000
2012,11,29,20,15,11128000
2012,11,29,20,30,11128000
2012,11,29,20,45,10735000
2012,11,29,21,0,10735000
2012,11,29,21,15,10513000
2012,11,29,21,30,10513000
2012,11,29,21,45,10270000
2012,11,29,22,0,10270000
2012,11,29,22,15,10406000
2012,11,29,22,30,10406000
2012,11,29,22,45,10694000
2012,11,29,23,0,10694000
2012,11,29,23,15,10652000
2012,11,29,23,30,10652000
2012,11,29,23,45,10314000
2012,11,30,0,0,10314000
2012,11,30,0,15,9936000
2012,11,30,0,30,9936000
2012,11,30,0,45,9602000
2012,11,30,1,0,9602000
2012,11,30,1,15,9375000
2012,11,30,1,30,9375000
2012,11,30,1,45,9111000
2012,11,30,2,0,9111000
2012,11,30,2,15,8856000
2012,11,30,2,30,8856000
2012,11,30,2,45,8723000
2012,11,30,3,0,8723000
2012,11,30,3,15,8637000
2012,11,30,3,30,8637000
2012,11,30,3,45,8628000
2012,11,30,4,0,8628000
2012,11,30,4,15,8597000
2012,11,30,4,30,8597000
2012,11,30,4,45,8677000
2012,11,30,5,0,8677000
2012,11,30,5,15,8902000
2012,11,30,5,30,8902000
2012,11,30,5,45,9093000
2012,11,30,6,0,9093000
2012,11,30,6,15,9649000
2012,11,30,6,30,9649000
2012,11,30,6,45,10275000
2012,11,30,7,0,10275000
2012,11,30,7,15,10728000
2012,11,30,7,30,10728000
2012,11,30,7,45,11225000
2012,11,30,8,0,11225000
2012,11,30,8,15,11281000
2012,11,30,8,30,11281000
2012,11,30,8,45,11241000
2012,11,30,9,0,11241000
2012,11,30,9,15,11348000
2012,11,30,9,30,11348000
2012,11,30,9,45,11327000
2012,11,30,10,0,11327000
2012,11,30,10,15,11291000
2012,11,30,10,30,11291000
2012,11,30,10,45,11146000
2012,11,30,11,0,11146000
2012,11,30,11,15,11152000
2012,11,30,11,30,11152000
2012,11,30,11,45,11098000
2012,11,30,12,0,11098000
2012,11,30,12,15,10959000
2012,11,30,12,30,10959000
2012,11,30,12,45,10744000
2012,11,30,13,0,10744000
2012,11,30,13,15,10867000
2012,11,30,13,30,10867000
2012,11,30,13,45,10817000
2012,11,30,14,0,10817000
2012,11,30,14,15,10827000
2012,11,30,14,30,10827000
2012,11,30,14,45,10793000
2012,11,30,15,0,10793000
2012,11,30,15,15,10879000
2012,11,30,15,30,10879000
2012,11,30,15,45,10866000
2012,11,30,16,0,10866000
2012,11,30,16,15,10934000
2012,11,30,16,30,10934000
2012,11,30,16,45,11046000
2012,11,30,17,0,11046000
2012,11,30,17,15,11651000
2012,11,30,17,30,11651000
2012,11,30,17,45,11930000
2012,11,30,18,0,11930000
2012,11,30,18,15,11973000
2012,11,30,18,30,11973000
2012,11,30,18,45,11657000
2012,11,30,19,0,11657000
2012,11,30,19,15,11379000
2012,11,30,19,30,11379000
2012,11,30,19,45,10964000
2012,11,30,20,0,10964000
2012,11,30,20,15,10760000
2012,11,30,20,30,10760000
2012,11,30,20,45,10424000
2012,11,30,21,0,10424000
2012,11,30,21,15,10190000
2012,11,30,21,30,10190000
2012,11,30,21,45,10043000
2012,11,30,22,0,10043000
2012,11,30,22,15,10198000
2012,11,30,22,30,10198000
2012,11,30,22,45,10513000
2012,11,30,23,0,10513000
2012,11,30,23,15,10568000
2012,11,30,23,30,10568000
2012,11,30,23,45,10258000
2012,12,1,0,0,10258000
2012,12,1,0,15,9962000
2012,12,1,0,30,9962000
2012,12,1,0,45,9643000
2012,12,1,1,0,9643000
2012,12,1,1,15,9351000
2012,12,1,1,30,9351000
2012,12,1,1,45,9050000
2012,12,1,2,0,9050000
2012,12,1,2,15,8735000
2012,12,1,2,30,8735000
2012,12,1,2,45,8580000
2012,12,1,3,0,8580000
2012,12,1,3,15,8438000
2012,12,1,3,30,8438000
2012,12,1,3,45,8362000
2012,12,1,4,0,8362000
2012,12,1,4,15,8267000
2012,12,1,4,30,8267000
2012,12,1,4,45,8253000
2012,12,1,5,0,8253000
2012,12,1,5,15,8195000
2012,12,1,5,30,8195000
2012,12,1,5,45,8340000
2012,12,1,6,0,8340000
2012,12,1,6,15,8421000
2012,12,1,6,30,8421000
2012,12,1,6,45,8551000
2012,12,1,7,0,8551000
2012,12,1,7,15,8660000
2012,12,1,7,30,8660000
2012,12,1,7,45,8811000
2012,12,1,8,0,8811000
2012,12,1,8,15,9120000
2012,12,1,8,30,9120000
2012,12,1,8,45,9221000
2012,12,1,9,0,9221000
2012,12,1,9,15,9551000
2012,12,1,9,30,9551000
2012,12,1,9,45,9685000
2012,12,1,10,0,9685000
2012,12,1,10,15,9789000
2012,12,1,10,30,9789000
2012,12,1,10,45,9754000
2012,12,1,11,0,9754000
2012,12,1,11,15,9828000
2012,12,1,11,30,9828000
2012,12,1,11,45,9857000
2012,12,1,12,0,9857000
2012,12,1,12,15,9932000
2012,12,1,12,30,9932000
2012,12,1,12,45,9814000
2012,12,1,13,0,9814000
2012,12,1,13,15,9827000
2012,12,1,13,30,9827000
2012,12,1,13,45,9707000
2012,12,1,14,0,9707000
2012,12,1,14,15,9633000
2012,12,1,14,30,9633000
2012,12,1,14,45,9539000
2012,12,1,15,0,9539000
2012,12,1,15,15,9643000
2012,12,1,15,30,9643000
2012,12,1,15,45,9638000
2012,12,1,16,0,9638000
2012,12,1,16,15,9784000
2012,12,1,16,30,9784000
2012,12,1,16,45,9854000
2012,12,1,17,0,9854000
2012,12,1,17,15,10498000
2012,12,1,17,30,10498000
2012,12,1,17,45,10877000
2012,12,1,18,0,10877000
2012,12,1,18,15,10999000
2012,12,1,18,30,10999000
2012,12,1,18,45,10802000
2012,12,1,19,0,10802000
2012,12,1,19,15,10641000
2012,12,1,19,30,10641000
2012,12,1,19,45,10229000
2012,12,1,20,0,10229000
2012,12,1,20,15,10010000
2012,12,1,20,30,10010000
2012,12,1,20,45,9726000
2012,12,1,21,0,9726000
2012,12,1,21,15,9519000
2012,12,1,21,30,9519000
2012,12,1,21,45,9430000
2012,12,1,22,0,9430000
2012,12,1,22,15,9446000
2012,12,1,22,30,9446000
2012,12,1,22,45,9760000
2012,12,1,23,0,9760000
2012,12,1,23,15,9878000
2012,12,1,23,30,9878000
2012,12,1,23,45,9686000
2012,12,2,0,0,9686000
2012,12,2,0,15,9455000
2012,12,2,0,30,9455000
2012,12,2,0,45,9270000
2012,12,2,1,0,9270000
2012,12,2,1,15,8978000
2012,12,2,1,30,8978000
2012,12,2,1,45,8728000
2012,12,2,2,0,8728000
2012,12,2,2,15,8421000
2012,12,2,2,30,8421000
2012,12,2,2,45,8271000
2012,12,2,3,0,8271000
2012,12,2,3,15,8110000
2012,12,2,3,30,8110000
2012,12,2,3,45,8048000
2012,12,2,4,0,8048000
2012,12,2,4,15,7973000
2012,12,2,4,30,7973000
2012,12,2,4,45,7909000
2012,12,2,5,0,7909000
2012,12,2,5,15,7891000
2012,12,2,5,30,7891000
2012,12,2,5,45,7916000
2012,12,2,6,0,7916000
2012,12,2,6,15,7931000
2012,12,2,6,30,7931000
2012,12,2,6,45,8005000
2012,12,2,7,0,8005000
2012,12,2,7,15,8022000
2012,12,2,7,30,8022000
2012,12,2,7,45,8012000
2012,12,2,8,0,8012000
2012,12,2,8,15,8191000
2012,12,2,8,30,8191000
2012,12,2,8,45,8278000
2012,12,2,9,0,8278000
2012,12,2,9,15,8580000
2012,12,2,9,30,8580000
2012,12,2,9,45,8713000
2012,12,2,10,0,8713000
2012,12,2,10,15,8907000
2012,12,2,10,30,8907000
2012,12,2,10,45,8934000
2012,12,2,11,0,8934000
2012,12,2,11,15,9108000
2012,12,2,11,30,9108000
2012,12,2,11,45,9206000
2012,12,2,12,0,9206000
2012,12,2,12,15,9370000
2012,12,2,12,30,9370000
2012,12,2,12,45,9258000
2012,12,2,13,0,9258000
2012,12,2,13,15,9285000
2012,12,2,13,30,9285000
2012,12,2,13,45,9049000
2012,12,2,14,0,9049000
2012,12,2,14,15,8969000
2012,12,2,14,30,8969000
2012,12,2,14,45,8824000
2012,12,2,15,0,8824000
2012,12,2,15,15,8861000
2012,12,2,15,30,8861000
2012,12,2,15,45,8839000
2012,12,2,16,0,8839000
2012,12,2,16,15,8900000
2012,12,2,16,30,8900000
2012,12,2,16,45,9013000
2012,12,2,17,0,9013000
2012,12,2,17,15,9573000
2012,12,2,17,30,9573000
2012,12,2,17,45,10011000
2012,12,2,18,0,10011000
2012,12,2,18,15,10288000
2012,12,2,18,30,10288000
2012,12,2,18,45,10187000
2012,12,2,19,0,10187000
2012,12,2,19,15,10247000
2012,12,2,19,30,10247000
2012,12,2,19,45,10035000
2012,12,2,20,0,10035000
2012,12,2,20,15,10004000
2012,12,2,20,30,10004000
2012,12,2,20,45,9728000
2012,12,2,21,0,9728000
2012,12,2,21,15,9545000
2012,12,2,21,30,9545000
2012,12,2,21,45,9450000
2012,12,2,22,0,9450000
2012,12,2,22,15,9422000
2012,12,2,22,30,9422000
2012,12,2,22,45,9748000
2012,12,2,23,0,9748000
2012,12,2,23,15,9833000
2012,12,2,23,30,9833000
2012,12,2,23,45,9548000
2012,12,3,0,0,9548000
2012,12,3,0,15,9534000
2012,12,3,0,30,9534000
2012,12,3,0,45,9238000
2012,12,3,1,0,9238000
2012,12,3,1,15,9126000
2012,12,3,1,30,9126000
2012,12,3,1,45,8912000
2012,12,3,2,0,8912000
2012,12,3,2,15,8661000
2012,12,3,2,30,8661000
2012,12,3,2,45,8526000
2012,12,3,3,0,8526000
2012,12,3,3,15,8416000
2012,12,3,3,30,8416000
2012,12,3,3,45,8346000
2012,12,3,4,0,8346000
2012,12,3,4,15,8369000
2012,12,3,4,30,8369000
2012,12,3,4,45,8399000
2012,12,3,5,0,8399000
2012,12,3,5,15,8792000
2012,12,3,5,30,8792000
2012,12,3,5,45,9010000
2012,12,3,6,0,9010000
2012,12,3,6,15,9612000
2012,12,3,6,30,9612000
2012,12,3,6,45,10312000
2012,12,3,7,0,10312000
2012,12,3,7,15,10940000
2012,12,3,7,30,10940000
2012,12,3,7,45,11264000
2012,12,3,8,0,11264000
2012,12,3,8,15,11636000
2012,12,3,8,30,11636000
2012,12,3,8,45,11540000
2012,12,3,9,0,11540000
2012,12,3,9,15,11740000
2012,12,3,9,30,11740000
2012,12,3,9,45,11586000
2012,12,3,10,0,11586000
2012,12,3,10,15,11725000
2012,12,3,10,30,11725000
2012,12,3,10,45,11509000
2012,12,3,11,0,11509000
2012,12,3,11,15,11557000
2012,12,3,11,30,11557000
2012,12,3,11,45,11458000
2012,12,3,12,0,11458000
2012,12,3,12,15,11391000
2012,12,3,12,30,11391000
2012,12,3,12,45,11143000
2012,12,3,13,0,11143000
2012,12,3,13,15,11295000
2012,12,3,13,30,11295000
2012,12,3,13,45,11246000
2012,12,3,14,0,11246000
2012,12,3,14,15,11386000
2012,12,3,14,30,11386000
2012,12,3,14,45,11247000
2012,12,3,15,0,11247000
2012,12,3,15,15,11558000
2012,12,3,15,30,11558000
2012,12,3,15,45,11402000
2012,12,3,16,0,11402000
2012,12,3,16,15,11642000
2012,12,3,16,30,11642000
2012,12,3,16,45,11701000
2012,12,3,17,0,11701000
2012,12,3,17,15,12311000
2012,12,3,17,30,12311000
2012,12,3,17,45,12504000
2012,12,3,18,0,12504000
2012,12,3,18,15,12519000
2012,12,3,18,30,12519000
2012,12,3,18,45,12283000
2012,12,3,19,0,12283000
2012,12,3,19,15,12087000
2012,12,3,19,30,12087000
2012,12,3,19,45,11630000
2012,12,3,20,0,11630000
2012,12,3,20,15,11467000
2012,12,3,20,30,11467000
2012,12,3,20,45,11120000
2012,12,3,21,0,11120000
2012,12,3,21,15,10775000
2012,12,3,21,30,10775000
2012,12,3,21,45,10474000
2012,12,3,22,0,10474000
2012,12,3,22,15,10613000
2012,12,3,22,30,10613000
2012,12,3,22,45,10704000
2012,12,3,23,0,10704000
2012,12,3,23,15,10950000
2012,12,3,23,30,10950000
2012,12,3,23,45,10369000
2012,12,4,0,0,10369000
2012,12,4,0,15,10171000
2012,12,4,0,30,10171000
2012,12,4,0,45,9832000
2012,12,4,1,0,9832000
2012,12,4,1,15,9611000
2012,12,4,1,30,9611000
2012,12,4,1,45,9341000
2012,12,4,2,0,9341000
2012,12,4,2,15,9142000
2012,12,4,2,30,9142000
2012,12,4,2,45,8980000
2012,12,4,3,0,8980000
2012,12,4,3,15,8916000
2012,12,4,3,30,8916000
2012,12,4,3,45,8802000
2012,12,4,4,0,8802000
2012,12,4,4,15,8815000
2012,12,4,4,30,8815000
2012,12,4,4,45,8826000
2012,12,4,5,0,8826000
2012,12,4,5,15,8979000
2012,12,4,5,30,8979000
2012,12,4,5,45,9225000
2012,12,4,6,0,9225000
2012,12,4,6,15,9813000
2012,12,4,6,30,9813000
2012,12,4,6,45,10511000
2012,12,4,7,0,10511000
2012,12,4,7,15,10973000
2012,12,4,7,30,10973000
2012,12,4,7,45,11394000
2012,12,4,8,0,11394000
2012,12,4,8,15,11560000
2012,12,4,8,30,11560000
2012,12,4,8,45,11477000
2012,12,4,9,0,11477000
2012,12,4,9,15,11569000
2012,12,4,9,30,11569000
2012,12,4,9,45,11553000
2012,12,4,10,0,11553000
2012,12,4,10,15,11562000
