year,month,day,hour,min,Vertical load [kW],index
2013,1,3,15,30,10803206,9091
2013,1,3,15,45,10823461,9092
2013,1,3,16,0,10658148,9093
2013,1,3,16,15,10720086,9094
2013,1,3,16,30,10755888,9095
2013,1,3,16,45,10806890,9096
2013,1,3,17,0,10941053,9097
2013,1,3,17,15,11187448,9098
2013,1,3,17,30,11365911,9099
2013,1,3,17,45,11575423,9100
2013,1,3,18,0,11609704,9101
2013,1,3,18,15,11638872,9102
2013,1,3,18,30,11567150,9103
2013,1,3,18,45,11411635,9104
2013,1,3,19,0,11251154,9105
2013,1,3,19,15,11169531,9106
2013,1,3,19,30,11098364,9107
2013,1,3,19,45,11007019,9108
2013,1,3,20,0,10837284,9109
2013,1,3,20,15,10727283,9110
2013,1,3,20,30,10506379,9111
2013,1,3,20,45,10557185,9112
2013,1,3,21,0,10274866,9113
2013,1,3,21,15,10235128,9114
2013,1,3,21,30,10082976,9115
2013,1,3,21,45,10016687,9116
2013,1,3,22,0,9837849,9117
2013,1,3,22,15,10197694,9118
2013,1,3,22,30,10463478,9119
2013,1,3,22,45,10450843,9120
2013,1,3,23,0,10391165,9121
2013,1,3,23,15,10539428,9122
2013,1,3,23,30,10280991,9123
2013,1,3,23,45,10011289,9124
2013,1,4,0,0,9862964,9125
2013,1,4,0,15,9691251,9126
2013,1,4,0,30,9443939,9127
2013,1,4,0,45,9200870,9128
2013,1,4,1,0,9117654,9129
2013,1,4,1,15,9054757,9130
2013,1,4,1,30,8753230,9131
2013,1,4,1,45,8775606,9132
2013,1,4,2,0,8548478,9133
2013,1,4,2,15,8548649,9134
2013,1,4,2,30,8453796,9135
2013,1,4,2,45,8416538,9136
2013,1,4,3,0,8358866,9137
2013,1,4,3,15,8265882,9138
2013,1,4,3,30,8164723,9139
2013,1,4,3,45,8259880,9140
2013,1,4,4,0,8280825,9141
2013,1,4,4,15,8245029,9142
2013,1,4,4,30,8245598,9143
2013,1,4,4,45,8444240,9144
2013,1,4,5,0,8332821,9145
2013,1,4,5,15,8474713,9146
2013,1,4,5,30,8646551,9147
2013,1,4,5,45,8769245,9148
2013,1,4,6,0,8932358,9149
2013,1,4,6,15,9154481,9150
2013,1,4,6,30,9306078,9151
2013,1,4,6,45,9602523,9152
2013,1,4,7,0,9572777,9153
2013,1,4,7,15,9628620,9154
2013,1,4,7,30,9870995,9155
2013,1,4,7,45,10134440,9156
2013,1,4,8,0,10321960,9157
2013,1,4,8,15,10362615,9158
2013,1,4,8,30,10643826,9159
2013,1,4,8,45,10741700,9160
2013,1,4,9,0,10748694,9161
2013,1,4,9,15,10876041,9162
2013,1,4,9,30,10931608,9163
2013,1,4,9,45,10980168,9164
2013,1,4,10,0,11060271,9165
2013,1,4,10,15,11006429,9166
2013,1,4,10,30,11060292,9167
2013,1,4,10,45,11023080,9168
2013,1,4,11,0,11112927,9169
2013,1,4,11,15,11160119,9170
2013,1,4,11,30,11201026,9171
2013,1,4,11,45,11216344,9172
2013,1,4,12,0,11237553,9173
2013,1,4,12,15,11180379,9174
2013,1,4,12,30,11064924,9175
2013,1,4,12,45,11064008,9176
2013,1,4,13,0,11141625,9177
2013,1,4,13,15,11212383,9178
2013,1,4,13,30,11087951,9179
2013,1,4,13,45,11108168,9180
2013,1,4,14,0,10988423,9181
2013,1,4,14,15,10936091,9182
2013,1,4,14,30,10941274,9183
2013,1,4,14,45,10844632,9184
2013,1,4,15,0,10868249,9185
2013,1,4,15,15,10868792,9186
2013,1,4,15,30,10775061,9187
2013,1,4,15,45,10730939,9188
2013,1,4,16,0,10892563,9189
2013,1,4,16,15,10802810,9190
2013,1,4,16,30,10763614,9191
2013,1,4,16,45,10962668,9192
2013,1,4,17,0,11047282,9193
2013,1,4,17,15,11299427,9194
2013,1,4,17,30,11469390,9195
2013,1,4,17,45,11575392,9196
2013,1,4,18,0,11639259,9197
2013,1,4,18,15,11569195,9198
2013,1,4,18,30,11349265,9199
2013,1,4,18,45,11294647,9200
2013,1,4,19,0,11228350,9201
2013,1,4,19,15,11062091,9202
2013,1,4,19,30,11027094,9203
2013,1,4,19,45,10776830,9204
2013,1,4,20,0,10657065,9205
2013,1,4,20,15,10590902,9206
2013,1,4,20,30,10353339,9207
2013,1,4,20,45,10284834,9208
2013,1,4,21,0,10091494,9209
2013,1,4,21,15,9942426,9210
2013,1,4,21,30,9990499,9211
2013,1,4,21,45,9867661,9212
2013,1,4,22,0,9608039,9213
2013,1,4,22,15,9940037,9214
2013,1,4,22,30,10283219,9215
2013,1,4,22,45,10320315,9216
2013,1,4,23,0,10332645,9217
2013,1,4,23,15,10422807,9218
2013,1,4,23,30,10369000,9219
2013,1,4,23,45,10033888,9220
2013,1,5,0,0,9913439,9221
2013,1,5,0,15,9831013,9222
2013,1,5,0,30,9655830,9223
2013,1,5,0,45,9474716,9224
2013,1,5,1,0,9209446,9225
2013,1,5,1,15,9166441,9226
2013,1,5,1,30,8911187,9227
2013,1,5,1,45,8817455,9228
2013,1,5,2,0,8675978,9229
2013,1,5,2,15,8579969,9230
2013,1,5,2,30,8426511,9231
2013,1,5,2,45,8515191,9232
2013,1,5,3,0,8348934,9233
2013,1,5,3,15,8278520,9234
2013,1,5,3,30,8146899,9235
2013,1,5,3,45,8122849,9236
2013,1,5,4,0,8105708,9237
2013,1,5,4,15,8080225,9238
2013,1,5,4,30,8050612,9239
2013,1,5,4,45,8079574,9240
2013,1,5,5,0,8104858,9241
2013,1,5,5,15,8041213,9242
2013,1,5,5,30,8136652,9243
2013,1,5,5,45,8110113,9244
2013,1,5,6,0,8373185,9245
2013,1,5,6,15,8280874,9246
2013,1,5,6,30,8289247,9247
2013,1,5,6,45,8402676,9248
2013,1,5,7,0,8422682,9249
2013,1,5,7,15,8444997,9250
2013,1,5,7,30,8542582,9251
2013,1,5,7,45,8482805,9252
2013,1,5,8,0,8638088,9253
2013,1,5,8,15,8856830,9254
2013,1,5,8,30,9030183,9255
2013,1,5,8,45,9046952,9256
2013,1,5,9,0,9260787,9257
2013,1,5,9,15,9303673,9258
2013,1,5,9,30,9481015,9259
2013,1,5,9,45,9573071,9260
2013,1,5,10,0,9570136,9261
2013,1,5,10,15,9765435,9262
2013,1,5,10,30,9808695,9263
2013,1,5,10,45,9852977,9264
2013,1,5,11,0,9849355,9265
2013,1,5,11,15,10025339,9266
2013,1,5,11,30,9814653,9267
2013,1,5,11,45,10032057,9268
2013,1,5,12,0,10205312,9269
2013,1,5,12,15,10107799,9270
2013,1,5,12,30,10088140,9271
2013,1,5,12,45,10127714,9272
2013,1,5,13,0,10145412,9273
2013,1,5,13,15,9956953,9274
2013,1,5,13,30,9937793,9275
2013,1,5,13,45,9991492,9276
2013,1,5,14,0,9900305,9277
2013,1,5,14,15,9776580,9278
2013,1,5,14,30,9909445,9279
2013,1,5,14,45,9865718,9280
2013,1,5,15,0,9726270,9281
2013,1,5,15,15,9753112,9282
2013,1,5,15,30,9743989,9283
2013,1,5,15,45,9801850,9284
2013,1,5,16,0,9710188,9285
2013,1,5,16,15,9749769,9286
2013,1,5,16,30,9786164,9287
2013,1,5,16,45,9877305,9288
2013,1,5,17,0,10086475,9289
2013,1,5,17,15,10350305,9290
2013,1,5,17,30,10543464,9291
2013,1,5,17,45,10601545,9292
2013,1,5,18,0,10692285,9293
2013,1,5,18,15,10640797,9294
2013,1,5,18,30,10668904,9295
2013,1,5,18,45,10456713,9296
2013,1,5,19,0,10389351,9297
2013,1,5,19,15,10467348,9298
2013,1,5,19,30,10235469,9299
2013,1,5,19,45,10104129,9300
2013,1,5,20,0,10065790,9301
2013,1,5,20,15,10037396,9302
2013,1,5,20,30,9872204,9303
2013,1,5,20,45,9708354,9304
2013,1,5,21,0,9565101,9305
2013,1,5,21,15,9539798,9306
2013,1,5,21,30,9424493,9307
2013,1,5,21,45,9256871,9308
2013,1,5,22,0,9241648,9309
2013,1,5,22,15,9478442,9310
2013,1,5,22,30,9565871,9311
2013,1,5,22,45,9780091,9312
2013,1,5,23,0,9721573,9313
2013,1,5,23,15,9885670,9314
2013,1,5,23,30,9809813,9315
2013,1,5,23,45,9631129,9316
2013,1,6,0,0,9538235,9317
2013,1,6,0,15,9349295,9318
2013,1,6,0,30,9156919,9319
2013,1,6,0,45,8977104,9320
2013,1,6,1,0,8739534,9321
2013,1,6,1,15,8706265,9322
2013,1,6,1,30,8597104,9323
2013,1,6,1,45,8458095,9324
2013,1,6,2,0,8301602,9325
2013,1,6,2,15,8236722,9326
2013,1,6,2,30,8219176,9327
2013,1,6,2,45,8063172,9328
2013,1,6,3,0,8026013,9329
2013,1,6,3,15,7972743,9330
2013,1,6,3,30,7933598,9331
2013,1,6,3,45,7870665,9332
2013,1,6,4,0,7750986,9333
2013,1,6,4,15,7718835,9334
2013,1,6,4,30,7743325,9335
2013,1,6,4,45,7754164,9336
2013,1,6,5,0,7781137,9337
2013,1,6,5,15,7790185,9338
2013,1,6,5,30,7847135,9339
2013,1,6,5,45,7754858,9340
2013,1,6,6,0,7852360,9341
2013,1,6,6,15,7916511,9342
2013,1,6,6,30,7999658,9343
2013,1,6,6,45,8014499,9344
2013,1,6,7,0,7916565,9345
2013,1,6,7,15,8039832,9346
2013,1,6,7,30,7858624,9347
2013,1,6,7,45,7973317,9348
2013,1,6,8,0,8061157,9349
2013,1,6,8,15,8061734,9350
2013,1,6,8,30,8232382,9351
2013,1,6,8,45,8279700,9352
2013,1,6,9,0,8446171,9353
2013,1,6,9,15,8520247,9354
2013,1,6,9,30,8738107,9355
2013,1,6,9,45,8754786,9356
2013,1,6,10,0,8982345,9357
2013,1,6,10,15,9080988,9358
2013,1,6,10,30,9157596,9359
2013,1,6,10,45,9217049,9360
2013,1,6,11,0,9269962,9361
2013,1,6,11,15,9422527,9362
2013,1,6,11,30,9518858,9363
2013,1,6,11,45,9507368,9364
2013,1,6,12,0,9689099,9365
2013,1,6,12,15,9758673,9366
2013,1,6,12,30,9700657,9367
2013,1,6,12,45,9750586,9368
2013,1,6,13,0,9706867,9369
2013,1,6,13,15,9590462,9370
2013,1,6,13,30,9487881,9371
2013,1,6,13,45,9469969,9372
2013,1,6,14,0,9408587,9373
2013,1,6,14,15,9333287,9374
2013,1,6,14,30,9334848,9375
2013,1,6,14,45,9327368,9376
2013,1,6,15,0,9284133,9377
2013,1,6,15,15,9182327,9378
2013,1,6,15,30,9054027,9379
2013,1,6,15,45,9211638,9380
2013,1,6,16,0,9094232,9381
2013,1,6,16,15,9309278,9382
2013,1,6,16,30,9261506,9383
2013,1,6,16,45,9493040,9384
2013,1,6,17,0,9598228,9385
2013,1,6,17,15,9869847,9386
2013,1,6,17,30,9964236,9387
2013,1,6,17,45,10211364,9388
2013,1,6,18,0,10306459,9389
2013,1,6,18,15,10462474,9390
2013,1,6,18,30,10403958,9391
2013,1,6,18,45,10381652,9392
2013,1,6,19,0,10413575,9393
2013,1,6,19,15,10422336,9394
2013,1,6,19,30,10274895,9395
2013,1,6,19,45,10293141,9396
2013,1,6,20,0,10204983,9397
2013,1,6,20,15,10059183,9398
2013,1,6,20,30,9952948,9399
2013,1,6,20,45,9809974,9400
2013,1,6,21,0,9716762,9401
2013,1,6,21,15,9612368,9402
2013,1,6,21,30,9624299,9403
2013,1,6,21,45,9548748,9404
2013,1,6,22,0,9549158,9405
2013,1,6,22,15,9596547,9406
2013,1,6,22,30,9870669,9407
2013,1,6,22,45,9881267,9408
2013,1,6,23,0,9846488,9409
2013,1,6,23,15,9932533,9410
2013,1,6,23,30,9803680,9411
2013,1,6,23,45,9684975,9412
2013,1,7,0,0,9366629,9413
2013,1,7,0,15,9286611,9414
2013,1,7,0,30,9141245,9415
2013,1,7,0,45,8873642,9416
2013,1,7,1,0,8770338,9417
2013,1,7,1,15,8652425,9418
2013,1,7,1,30,8380714,9419
2013,1,7,1,45,8406576,9420
2013,1,7,2,0,8248153,9421
2013,1,7,2,15,8325948,9422
2013,1,7,2,30,8198078,9423
2013,1,7,2,45,8102979,9424
2013,1,7,3,0,8129830,9425
2013,1,7,3,15,7925554,9426
2013,1,7,3,30,7979482,9427
2013,1,7,3,45,8011638,9428
2013,1,7,4,0,8076921,9429
2013,1,7,4,15,8032563,9430
2013,1,7,4,30,8127387,9431
2013,1,7,4,45,8167827,9432
2013,1,7,5,0,8209626,9433
2013,1,7,5,15,8443108,9434
2013,1,7,5,30,8614252,9435
2013,1,7,5,45,8798160,9436
2013,1,7,6,0,9130854,9437
2013,1,7,6,15,9421041,9438
2013,1,7,6,30,9805421,9439
2013,1,7,6,45,10248988,9440
2013,1,7,7,0,10510456,9441
2013,1,7,7,15,10642782,9442
2013,1,7,7,30,10915779,9443
2013,1,7,7,45,11128969,9444
2013,1,7,8,0,11073895,9445
2013,1,7,8,15,11246222,9446
2013,1,7,8,30,11355384,9447
2013,1,7,8,45,11396745,9448
2013,1,7,9,0,11446978,9449
2013,1,7,9,15,11385809,9450
2013,1,7,9,30,11460212,9451
2013,1,7,9,45,11445184,9452
2013,1,7,10,0,11402956,9453
2013,1,7,10,15,11432742,9454
2013,1,7,10,30,11498382,9455
2013,1,7,10,45,11338627,9456
2013,1,7,11,0,11410995,9457
2013,1,7,11,15,11358446,9458
2013,1,7,11,30,11468453,9459
2013,1,7,11,45,11429975,9460
2013,1,7,12,0,11539291,9461
2013,1,7,12,15,11457184,9462
2013,1,7,12,30,11370874,9463
2013,1,7,12,45,11386448,9464
2013,1,7,13,0,11413384,9465
2013,1,7,13,15,11399324,9466
2013,1,7,13,30,11394881,9467
2013,1,7,13,45,11404569,9468
2013,1,7,14,0,11420095,9469
2013,1,7,14,15,11375970,9470
2013,1,7,14,30,11339256,9471
2013,1,7,14,45,11303765,9472
2013,1,7,15,0,11287845,9473
2013,1,7,15,15,11377173,9474
2013,1,7,15,30,11402700,9475
2013,1,7,15,45,11431923,9476
2013,1,7,16,0,11559918,9477
2013,1,7,16,15,11425798,9478
2013,1,7,16,30,11450261,9479
2013,1,7,16,45,11542936,9480
2013,1,7,17,0,11878445,9481
2013,1,7,17,15,12009832,9482
2013,1,7,17,30,12213738,9483
2013,1,7,17,45,12433559,9484
2013,1,7,18,0,12501757,9485
2013,1,7,18,15,12463487,9486
2013,1,7,18,30,12381926,9487
2013,1,7,18,45,12164076,9488
2013,1,7,19,0,12212097,9489
2013,1,7,19,15,11952096,9490
2013,1,7,19,30,11719104,9491
2013,1,7,19,45,11600932,9492
2013,1,7,20,0,11493957,9493
2013,1,7,20,15,11428043,9494
2013,1,7,20,30,11171352,9495
2013,1,7,20,45,11004928,9496
2013,1,7,21,0,10832924,9497
2013,1,7,21,15,10766004,9498
2013,1,7,21,30,10520943,9499
2013,1,7,21,45,10504126,9500
2013,1,7,22,0,10247332,9501
2013,1,7,22,15,10539274,9502
2013,1,7,22,30,10830264,9503
2013,1,7,22,45,10776337,9504
2013,1,7,23,0,10777225,9505
2013,1,7,23,15,10908101,9506
2013,1,7,23,30,10711231,9507
2013,1,7,23,45,10516858,9508
2013,1,8,0,0,10266785,9509
2013,1,8,0,15,10077846,9510
2013,1,8,0,30,9883286,9511
2013,1,8,0,45,9927802,9512
2013,1,8,1,0,9650660,9513
2013,1,8,1,15,9538868,9514
2013,1,8,1,30,9303953,9515
2013,1,8,1,45,9259076,9516
2013,1,8,2,0,9259117,9517
2013,1,8,2,15,9171248,9518
2013,1,8,2,30,9070762,9519
2013,1,8,2,45,8865304,9520
2013,1,8,3,0,8892802,9521
2013,1,8,3,15,8940768,9522
2013,1,8,3,30,8856914,9523
2013,1,8,3,45,8723399,9524
2013,1,8,4,0,8750454,9525
2013,1,8,4,15,8754007,9526
2013,1,8,4,30,8763704,9527
2013,1,8,4,45,8789548,9528
2013,1,8,5,0,8867959,9529
2013,1,8,5,15,9028895,9530
2013,1,8,5,30,9313125,9531
2013,1,8,5,45,9355129,9532
2013,1,8,6,0,9729072,9533
2013,1,8,6,15,9997075,9534
2013,1,8,6,30,10222721,9535
2013,1,8,6,45,10568237,9536
2013,1,8,7,0,10869314,9537
2013,1,8,7,15,11077537,9538
2013,1,8,7,30,11258272,9539
2013,1,8,7,45,11510568,9540
2013,1,8,8,0,11569532,9541
2013,1,8,8,15,11736820,9542
2013,1,8,8,30,11735975,9543
2013,1,8,8,45,11803841,9544
2013,1,8,9,0,11637967,9545
2013,1,8,9,15,11720673,9546
2013,1,8,9,30,11665812,9547
2013,1,8,9,45,11729280,9548
2013,1,8,10,0,11807461,9549
2013,1,8,10,15,11777973,9550
2013,1,8,10,30,11638451,9551
2013,1,8,10,45,11727509,9552
2013,1,8,11,0,11704136,9553
2013,1,8,11,15,11704090,9554
2013,1,8,11,30,11760787,9555
2013,1,8,11,45,11759067,9556
2013,1,8,12,0,11675407,9557
2013,1,8,12,15,11444838,9558
2013,1,8,12,30,11506773,9559
2013,1,8,12,45,11441681,9560
2013,1,8,13,0,11477224,9561
2013,1,8,13,15,11577619,9562
2013,1,8,13,30,11652006,9563
2013,1,8,13,45,11579028,9564
2013,1,8,14,0,11728847,9565
2013,1,8,14,15,11460173,9566
2013,1,8,14,30,11465467,9567
2013,1,8,14,45,11376126,9568
2013,1,8,15,0,11509282,9569
2013,1,8,15,15,11559151,9570
2013,1,8,15,30,11542839,9571
2013,1,8,15,45,11530424,9572
2013,1,8,16,0,11503414,9573
2013,1,8,16,15,11449034,9574
2013,1,8,16,30,11436096,9575
2013,1,8,16,45,11618143,9576
2013,1,8,17,0,11745187,9577
2013,1,8,17,15,12200486,9578
2013,1,8,17,30,12309778,9579
2013,1,8,17,45,12534361,9580
2013,1,8,18,0,12504791,9581
2013,1,8,18,15,12447783,9582
2013,1,8,18,30,12331506,9583
2013,1,8,18,45,12192664,9584
2013,1,8,19,0,12062734,9585
2013,1,8,19,15,12020451,9586
2013,1,8,19,30,11884439,9587
2013,1,8,19,45,11787434,9588
2013,1,8,20,0,11449158,9589
2013,1,8,20,15,11468449,9590
2013,1,8,20,30,11233585,9591
2013,1,8,20,45,11050593,9592
2013,1,8,21,0,10771567,9593
2013,1,8,21,15,10707358,9594
2013,1,8,21,30,10687902,9595
2013,1,8,21,45,10496440,9596
2013,1,8,22,0,10307902,9597
2013,1,8,22,15,10652035,9598
2013,1,8,22,30,10963995,9599
2013,1,8,22,45,10939976,9600
2013,1,8,23,0,10758449,9601
2013,1,8,23,15,11017714,9602
2013,1,8,23,30,10744091,9603
2013,1,8,23,45,10614917,9604
2013,1,9,0,0,10404329,9605
2013,1,9,0,15,10369115,9606
2013,1,9,0,30,10047394,9607
2013,1,9,0,45,9861092,9608
2013,1,9,1,0,9685079,9609
2013,1,9,1,15,9709010,9610
2013,1,9,1,30,9523280,9611
2013,1,9,1,45,9562896,9612
2013,1,9,2,0,9180196,9613
2013,1,9,2,15,9157900,9614
2013,1,9,2,30,9132553,9615
2013,1,9,2,45,9137618,9616
2013,1,9,3,0,8974862,9617
2013,1,9,3,15,8908133,9618
2013,1,9,3,30,8858546,9619
2013,1,9,3,45,8853206,9620
2013,1,9,4,0,8805762,9621
2013,1,9,4,15,8996704,9622
2013,1,9,4,30,8929962,9623
2013,1,9,4,45,8971223,9624
2013,1,9,5,0,9085122,9625
2013,1,9,5,15,9098316,9626
2013,1,9,5,30,9301558,9627
2013,1,9,5,45,9299274,9628
2013,1,9,6,0,9509175,9629
2013,1,9,6,15,9987589,9630
2013,1,9,6,30,10354586,9631
2013,1,9,6,45,10650288,9632
2013,1,9,7,0,10933367,9633
2013,1,9,7,15,11044725,9634
2013,1,9,7,30,11200214,9635
2013,1,9,7,45,11441192,9636
2013,1,9,8,0,11583920,9637
2013,1,9,8,15,11712862,9638
2013,1,9,8,30,11889701,9639
2013,1,9,8,45,11915681,9640
2013,1,9,9,0,11773541,9641
2013,1,9,9,15,11753671,9642
2013,1,9,9,30,11799838,9643
2013,1,9,9,45,11843665,9644
2013,1,9,10,0,11819916,9645
2013,1,9,10,15,11681946,9646
2013,1,9,10,30,11849397,9647
2013,1,9,10,45,11786584,9648
2013,1,9,11,0,11870126,9649
2013,1,9,11,15,11820761,9650
2013,1,9,11,30,11892045,9651
2013,1,9,11,45,12009275,9652
2013,1,9,12,0,12044779,9653
2013,1,9,12,15,11798645,9654
2013,1,9,12,30,11711116,9655
2013,1,9,12,45,12003651,9656
2013,1,9,13,0,12068075,9657
2013,1,9,13,15,11977413,9658
2013,1,9,13,30,11987380,9659
2013,1,9,13,45,12057341,9660
2013,1,9,14,0,12009949,9661
2013,1,9,14,15,11875938,9662
2013,1,9,14,30,11800825,9663
2013,1,9,14,45,11864451,9664
2013,1,9,15,0,11858680,9665
2013,1,9,15,15,11927231,9666
2013,1,9,15,30,11955727,9667
2013,1,9,15,45,11981855,9668
2013,1,9,16,0,11809312,9669
2013,1,9,16,15,11841622,9670
2013,1,9,16,30,11856922,9671
2013,1,9,16,45,11877880,9672
2013,1,9,17,0,11955730,9673
2013,1,9,17,15,12207447,9674
2013,1,9,17,30,12573808,9675
2013,1,9,17,45,12628829,9676
2013,1,9,18,0,12773911,9677
2013,1,9,18,15,12643299,9678
2013,1,9,18,30,12547566,9679
2013,1,9,18,45,12497242,9680
2013,1,9,19,0,12293781,9681
2013,1,9,19,15,12166141,9682
2013,1,9,19,30,12038366,9683
2013,1,9,19,45,11907841,9684
2013,1,9,20,0,11665617,9685
2013,1,9,20,15,11650337,9686
2013,1,9,20,30,11558744,9687
2013,1,9,20,45,11414475,9688
2013,1,9,21,0,11055869,9689
2013,1,9,21,15,10910409,9690
2013,1,9,21,30,10863245,9691
2013,1,9,21,45,10679265,9692
2013,1,9,22,0,10614307,9693
2013,1,9,22,15,10784455,9694
2013,1,9,22,30,11048328,9695
2013,1,9,22,45,11076947,9696
2013,1,9,23,0,10998619,9697
2013,1,9,23,15,11194122,9698
2013,1,9,23,30,11007041,9699
2013,1,9,23,45,10674425,9700
2013,1,10,0,0,10467504,9701
2013,1,10,0,15,10428745,9702
2013,1,10,0,30,10373530,9703
2013,1,10,0,45,10199342,9704
2013,1,10,1,0,10008552,9705
2013,1,10,1,15,9968841,9706
2013,1,10,1,30,9792872,9707
2013,1,10,1,45,9557751,9708
2013,1,10,2,0,9437884,9709
2013,1,10,2,15,9426548,9710
2013,1,10,2,30,9278109,9711
2013,1,10,2,45,9258972,9712
2013,1,10,3,0,9134454,9713
2013,1,10,3,15,9170299,9714
2013,1,10,3,30,9083066,9715
2013,1,10,3,45,8981818,9716
2013,1,10,4,0,8939831,9717
2013,1,10,4,15,8985563,9718
2013,1,10,4,30,9020140,9719
2013,1,10,4,45,9123343,9720
2013,1,10,5,0,9183594,9721
2013,1,10,5,15,9251721,9722
2013,1,10,5,30,9233653,9723
2013,1,10,5,45,9380262,9724
2013,1,10,6,0,9594149,9725
2013,1,10,6,15,10070233,9726
2013,1,10,6,30,10199106,9727
2013,1,10,6,45,10566723,9728
2013,1,10,7,0,10879269,9729
2013,1,10,7,15,11038158,9730
2013,1,10,7,30,11264917,9731
2013,1,10,7,45,11527083,9732
2013,1,10,8,0,11696645,9733
2013,1,10,8,15,11795627,9734
2013,1,10,8,30,11788191,9735
2013,1,10,8,45,11795192,9736
2013,1,10,9,0,11721209,9737
2013,1,10,9,15,11656320,9738
2013,1,10,9,30,11755300,9739
2013,1,10,9,45,11811533,9740
2013,1,10,10,0,11778984,9741
2013,1,10,10,15,11681309,9742
2013,1,10,10,30,11585868,9743
2013,1,10,10,45,11551166,9744
2013,1,10,11,0,11454960,9745
2013,1,10,11,15,11358821,9746
2013,1,10,11,30,11533145,9747
2013,1,10,11,45,11560028,9748
2013,1,10,12,0,11415127,9749
2013,1,10,12,15,11220964,9750
2013,1,10,12,30,11080984,9751
2013,1,10,12,45,11020061,9752
2013,1,10,13,0,11046577,9753
2013,1,10,13,15,11096294,9754
2013,1,10,13,30,11083099,9755
2013,1,10,13,45,11108834,9756
2013,1,10,14,0,11079477,9757
2013,1,10,14,15,11018574,9758
2013,1,10,14,30,11149790,9759
2013,1,10,14,45,11158708,9760
2013,1,10,15,0,11093595,9761
2013,1,10,15,15,11324776,9762
2013,1,10,15,30,11332428,9763
2013,1,10,15,45,11435986,9764
2013,1,10,16,0,11408195,9765
2013,1,10,16,15,11464404,9766
2013,1,10,16,30,11549437,9767
2013,1,10,16,45,11681282,9768
2013,1,10,17,0,11821480,9769
2013,1,10,17,15,11995676,9770
2013,1,10,17,30,12457930,9771
2013,1,10,17,45,12667478,9772
2013,1,10,18,0,12760561,9773
2013,1,10,18,15,12580247,9774
2013,1,10,18,30,12594476,9775
2013,1,10,18,45,12395580,9776
2013,1,10,19,0,12286147,9777
2013,1,10,19,15,12124614,9778
2013,1,10,19,30,12082844,9779
2013,1,10,19,45,11939322,9780
2013,1,10,20,0,11874168,9781
2013,1,10,20,15,11751847,9782
2013,1,10,20,30,11587891,9783
2013,1,10,20,45,11417533,9784
2013,1,10,21,0,11236264,9785
2013,1,10,21,15,10962636,9786
2013,1,10,21,30,10872484,9787
2013,1,10,21,45,10748737,9788
2013,1,10,22,0,10686709,9789
2013,1,10,22,15,10804816,9790
2013,1,10,22,30,11047752,9791
2013,1,10,22,45,11169181,9792
2013,1,10,23,0,11182920,9793
2013,1,10,23,15,11350851,9794
2013,1,10,23,30,11043431,9795
2013,1,10,23,45,10799838,9796
2013,1,11,0,0,10626986,9797
2013,1,11,0,15,10638349,9798
2013,1,11,0,30,10446837,9799
2013,1,11,0,45,10293667,9800
2013,1,11,1,0,10267982,9801
2013,1,11,1,15,10147040,9802
2013,1,11,1,30,9956027,9803
2013,1,11,1,45,9875504,9804
2013,1,11,2,0,9566832,9805
2013,1,11,2,15,9482991,9806
2013,1,11,2,30,9445345,9807
2013,1,11,2,45,9382279,9808
2013,1,11,3,0,9324050,9809
2013,1,11,3,15,9269140,9810
2013,1,11,3,30,9212290,9811
2013,1,11,3,45,9227028,9812
2013,1,11,4,0,9335596,9813
2013,1,11,4,15,9260977,9814
2013,1,11,4,30,9276003,9815
2013,1,11,4,45,9319570,9816
2013,1,11,5,0,9447694,9817
2013,1,11,5,15,9526452,9818
2013,1,11,5,30,9460555,9819
2013,1,11,5,45,9871908,9820
2013,1,11,6,0,10060302,9821
2013,1,11,6,15,10416011,9822
2013,1,11,6,30,10690384,9823
2013,1,11,6,45,10899396,9824
2013,1,11,7,0,11276071,9825
2013,1,11,7,15,11359083,9826
2013,1,11,7,30,11774283,9827
2013,1,11,7,45,11943088,9828
2013,1,11,8,0,12099095,9829
2013,1,11,8,15,11986424,9830
2013,1,11,8,30,12141122,9831
2013,1,11,8,45,12107252,9832
2013,1,11,9,0,12275928,9833
2013,1,11,9,15,12181028,9834
2013,1,11,9,30,12090854,9835
2013,1,11,9,45,12111538,9836
2013,1,11,10,0,12119849,9837
2013,1,11,10,15,12111782,9838
2013,1,11,10,30,12042600,9839
2013,1,11,10,45,12065638,9840
2013,1,11,11,0,12025332,9841
2013,1,11,11,15,12101710,9842
2013,1,11,11,30,11922782,9843
2013,1,11,11,45,11923398,9844
2013,1,11,12,0,12008873,9845
2013,1,11,12,15,11789899,9846
2013,1,11,12,30,11662712,9847
2013,1,11,12,45,11638652,9848
2013,1,11,13,0,11515260,9849
2013,1,11,13,15,11558113,9850
2013,1,11,13,30,11546886,9851
2013,1,11,13,45,11651176,9852
2013,1,11,14,0,11587568,9853
2013,1,11,14,15,11456882,9854
2013,1,11,14,30,11563534,9855
2013,1,11,14,45,11543559,9856
2013,1,11,15,0,11508450,9857
2013,1,11,15,15,11519004,9858
2013,1,11,15,30,11478167,9859
2013,1,11,15,45,11529319,9860
2013,1,11,16,0,11449011,9861
2013,1,11,16,15,11539691,9862
2013,1,11,16,30,11615933,9863
2013,1,11,16,45,11578156,9864
2013,1,11,17,0,11675425,9865
2013,1,11,17,15,11854333,9866
