Day,Month,Year,Power exchange
3,10,2012,-1566025
3,10,2012,-1912625
3,10,2012,-1999081
3,10,2012,-2030305
3,10,2012,-1933058
3,10,2012,-1989014
3,10,2012,-2003240
3,10,2012,-2008516
3,10,2012,-1905366
3,10,2012,-1600200
3,10,2012,-1364023
3,10,2012,-1350720
3,10,2012,-1308282
3,10,2012,-788135
3,10,2012,-707293
3,10,2012,-929086
3,10,2012,-555535
3,10,2012,-659961
3,10,2012,-814729
3,10,2012,-822199
3,10,2012,-691019
3,10,2012,-550685
3,10,2012,-483814
3,10,2012,-550070
3,10,2012,-625988
3,10,2012,-699064
3,10,2012,-803334
3,10,2012,-753357
3,10,2012,-780436
3,10,2012,-1058399
3,10,2012,-1071840
3,10,2012,-1123599
3,10,2012,-1065442
3,10,2012,-977159
3,10,2012,-1085547
3,10,2012,-1102549
3,10,2012,-1077937
3,10,2012,-974591
3,10,2012,-898216
3,10,2012,-929736
3,10,2012,-1047843
3,10,2012,-1363088
3,10,2012,-1495134
3,10,2012,-1509165
3,10,2012,-1523201
3,10,2012,-1610680
3,10,2012,-1704698
3,10,2012,-1639294
3,10,2012,-1560996
3,10,2012,-1308092
3,10,2012,-1236020
3,10,2012,-1350760
3,10,2012,-1378069
3,10,2012,-1503955
3,10,2012,-1540412
3,10,2012,-1417085
3,10,2012,-1400611
3,10,2012,-1210363
3,10,2012,-1143760
3,10,2012,-1159271
3,10,2012,-1147458
3,10,2012,-756625
3,10,2012,-725561
3,10,2012,-770342
3,10,2012,-738673
3,10,2012,-521403
3,10,2012,-505579
3,10,2012,-499476
3,10,2012,-383612
3,10,2012,-555925
3,10,2012,-551549
3,10,2012,-569686
3,10,2012,-657139
3,10,2012,-970646
3,10,2012,-1120516
3,10,2012,-1126803
3,10,2012,-1081737
3,10,2012,-870261
3,10,2012,-856889
3,10,2012,-711461
3,10,2012,-689041
3,10,2012,-888598
3,10,2012,-726388
3,10,2012,-726075
3,10,2012,-924579
4,10,2012,-849833
4,10,2012,-752752
4,10,2012,-741669
4,10,2012,-744886
4,10,2012,-1024376
4,10,2012,-1099629
4,10,2012,-1021160
4,10,2012,-1083368
4,10,2012,-1560030
4,10,2012,-1833381
4,10,2012,-1754521
4,10,2012,-1858363
4,10,2012,-2139326
4,10,2012,-2256426
4,10,2012,-2294876
4,10,2012,-2313664
4,10,2012,-2293560
4,10,2012,-2362040
4,10,2012,-2321449
4,10,2012,-2303684
4,10,2012,-1893140
4,10,2012,-1928643
4,10,2012,-1878434
4,10,2012,-1832406
4,10,2012,-1588238
4,10,2012,-1539707
4,10,2012,-1634462
4,10,2012,-1493558
4,10,2012,-1347976
4,10,2012,-1320100
4,10,2012,-1416588
4,10,2012,-1270462
4,10,2012,-1140912
4,10,2012,-1209262
4,10,2012,-1233309
4,10,2012,-1204693
4,10,2012,-1108442
4,10,2012,-1169298
4,10,2012,-1202389
4,10,2012,-1222034
4,10,2012,-1299893
4,10,2012,-1202771
4,10,2012,-1289423
4,10,2012,-1298369
4,10,2012,-1215708
4,10,2012,-1183406
4,10,2012,-1248598
4,10,2012,-1125110
4,10,2012,-1062735
4,10,2012,-770505
4,10,2012,-975927
4,10,2012,-1044945
4,10,2012,-1052824
4,10,2012,-973946
4,10,2012,-907718
4,10,2012,-878641
4,10,2012,-781880
4,10,2012,-834646
4,10,2012,-740283
4,10,2012,-688792
4,10,2012,-642350
4,10,2012,-635268
4,10,2012,-546034
4,10,2012,-555994
4,10,2012,-790235
4,10,2012,-915381
4,10,2012,-794447
4,10,2012,-869078
4,10,2012,-869690
4,10,2012,-916851
4,10,2012,-978333
4,10,2012,-1011895
4,10,2012,-746536
4,10,2012,-749452
4,10,2012,-731343
4,10,2012,-752279
4,10,2012,-741346
4,10,2012,-838706
4,10,2012,-819274
4,10,2012,-684674
4,10,2012,-836614
4,10,2012,-780071
4,10,2012,-812430
4,10,2012,-837285
4,10,2012,-816989
4,10,2012,-826193
4,10,2012,-624925
4,10,2012,-613162
4,10,2012,-1000281
4,10,2012,-976960
4,10,2012,-828234
4,10,2012,-798095
4,10,2012,-1005149
4,10,2012,-934979
4,10,2012,-936811
4,10,2012,-885713
5,10,2012,-897285
5,10,2012,-809284
5,10,2012,-1024195
5,10,2012,-929058
5,10,2012,-1136438
5,10,2012,-1028715
5,10,2012,-989369
5,10,2012,-1240111
5,10,2012,-1587791
5,10,2012,-1796900
5,10,2012,-1783988
5,10,2012,-1823720
5,10,2012,-1956698
5,10,2012,-1964720
5,10,2012,-1955976
5,10,2012,-1967194
5,10,2012,-1869654
5,10,2012,-1832583
5,10,2012,-1827822
5,10,2012,-1774237
5,10,2012,-1303574
5,10,2012,-1214378
5,10,2012,-1314483
5,10,2012,-1209747
5,10,2012,-810772
5,10,2012,-928325
5,10,2012,-857628
5,10,2012,-765446
5,10,2012,-691791
5,10,2012,-673343
5,10,2012,-688399
5,10,2012,-719219
5,10,2012,-881739
5,10,2012,-962952
5,10,2012,-619946
5,10,2012,-387157
5,10,2012,-265231
5,10,2012,-176976
5,10,2012,-113084
5,10,2012,-138635
5,10,2012,130775
5,10,2012,74232
5,10,2012,66754
5,10,2012,39193
5,10,2012,94190
5,10,2012,-10617
5,10,2012,73862
5,10,2012,77074
5,10,2012,-126941
5,10,2012,-12273
5,10,2012,-83589
5,10,2012,-103113
5,10,2012,-318319
5,10,2012,-331895
5,10,2012,-251330
5,10,2012,-413449
5,10,2012,-724517
5,10,2012,-880960
5,10,2012,-891695
5,10,2012,-864209
5,10,2012,-1069421
5,10,2012,-978741
5,10,2012,-952996
5,10,2012,-927001
5,10,2012,-1177809
5,10,2012,-1227479
5,10,2012,-1179675
5,10,2012,-1229777
5,10,2012,-1162326
5,10,2012,-1178026
5,10,2012,-1202353
5,10,2012,-1144461
5,10,2012,-976354
5,10,2012,-993197
5,10,2012,-985589
5,10,2012,-905285
5,10,2012,-1175579
5,10,2012,-1158869
5,10,2012,-1090514
5,10,2012,-1064356
5,10,2012,-1175036
5,10,2012,-1067120
5,10,2012,-1081797
5,10,2012,-926343
5,10,2012,-1371079
5,10,2012,-1407605
5,10,2012,-1280926
5,10,2012,-1254288
5,10,2012,-1372852
5,10,2012,-1514752
5,10,2012,-1314354
5,10,2012,-1359851
5,10,2012,-1291104
5,10,2012,-1316417
5,10,2012,-1182782
5,10,2012,-1219955
6,10,2012,-1618127
6,10,2012,-1537118
6,10,2012,-1594549
6,10,2012,-1504975
6,10,2012,-1609666
6,10,2012,-1578604
6,10,2012,-1491174
6,10,2012,-1685469
6,10,2012,-2000743
6,10,2012,-2202040
6,10,2012,-2127238
6,10,2012,-2116763
6,10,2012,-2243198
6,10,2012,-2261227
6,10,2012,-2289751
6,10,2012,-2300283
6,10,2012,-2402851
6,10,2012,-2437023
6,10,2012,-2421610
6,10,2012,-2444527
6,10,2012,-2160795
6,10,2012,-2339302
6,10,2012,-2315529
6,10,2012,-2177447
6,10,2012,-1581441
6,10,2012,-1504739
6,10,2012,-1700416
6,10,2012,-1586273
6,10,2012,-1318458
6,10,2012,-1358337
6,10,2012,-1214044
6,10,2012,-1148739
6,10,2012,-1177694
6,10,2012,-1275397
6,10,2012,-1258278
6,10,2012,-1369368
6,10,2012,-1549291
6,10,2012,-1529274
6,10,2012,-1571446
6,10,2012,-1591920
6,10,2012,-1734746
6,10,2012,-1842591
6,10,2012,-1805489
6,10,2012,-1776894
6,10,2012,-1771055
6,10,2012,-1768411
6,10,2012,-1706209
6,10,2012,-1682372
6,10,2012,-1562802
6,10,2012,-1492981
6,10,2012,-1412011
6,10,2012,-1389989
6,10,2012,-1373561
6,10,2012,-1323887
6,10,2012,-1258131
6,10,2012,-1319071
6,10,2012,-1309279
6,10,2012,-1286380
6,10,2012,-1302136
6,10,2012,-1328450
6,10,2012,-1287657
6,10,2012,-1313689
6,10,2012,-1245614
6,10,2012,-1388001
6,10,2012,-1562004
6,10,2012,-1518490
6,10,2012,-1542023
6,10,2012,-1680004
6,10,2012,-1686555
6,10,2012,-1833189
6,10,2012,-1873322
6,10,2012,-1722375
6,10,2012,-1731810
6,10,2012,-1827451
6,10,2012,-1908665
6,10,2012,-1870960
6,10,2012,-1683760
6,10,2012,-1704516
6,10,2012,-1777466
6,10,2012,-1548696
6,10,2012,-1571219
6,10,2012,-1416844
6,10,2012,-1437032
6,10,2012,-1568308
6,10,2012,-1588079
6,10,2012,-1593392
6,10,2012,-1587563
6,10,2012,-1652601
6,10,2012,-1402896
6,10,2012,-1302436
6,10,2012,-1123424
6,10,2012,-1218460
6,10,2012,-1111247
6,10,2012,-1175616
6,10,2012,-1131613
6,10,2012,-1096889
7,10,2012,-1018824
7,10,2012,-1037066
7,10,2012,-1080947
7,10,2012,-1116497
7,10,2012,-1697296
7,10,2012,-1661183
7,10,2012,-1722849
7,10,2012,-1774583
7,10,2012,-2070735
7,10,2012,-2001835
7,10,2012,-1983901
7,10,2012,-1934057
7,10,2012,-2278298
7,10,2012,-2304162
7,10,2012,-2202028
7,10,2012,-2238085
7,10,2012,-2333115
7,10,2012,-2324520
7,10,2012,-2315682
7,10,2012,-2295358
7,10,2012,-2299121
7,10,2012,-2225161
7,10,2012,-2231484
7,10,2012,-2192296
7,10,2012,-2144730
7,10,2012,-2124140
7,10,2012,-2150560
7,10,2012,-2125674
7,10,2012,-1825375
7,10,2012,-1862889
7,10,2012,-1819687
7,10,2012,-1926544
7,10,2012,-1590872
7,10,2012,-1589939
7,10,2012,-1642371
7,10,2012,-1511791
7,10,2012,-1430273
7,10,2012,-1323128
7,10,2012,-1289546
7,10,2012,-1213093
7,10,2012,-954535
7,10,2012,-862519
7,10,2012,-818205
7,10,2012,-797337
7,10,2012,-909946
7,10,2012,-868360
7,10,2012,-739684
7,10,2012,-821348
7,10,2012,-563758
7,10,2012,-518988
7,10,2012,-469430
7,10,2012,-493523
7,10,2012,-673564
7,10,2012,-642522
7,10,2012,-635517
7,10,2012,-709326
7,10,2012,-776971
7,10,2012,-760579
7,10,2012,-793376
7,10,2012,-704022
7,10,2012,-822165
7,10,2012,-846991
7,10,2012,-924102
7,10,2012,-900743
7,10,2012,-1090209
7,10,2012,-1167213
7,10,2012,-1123357
7,10,2012,-1277083
7,10,2012,-1301221
7,10,2012,-1337883
7,10,2012,-1316871
7,10,2012,-1390496
7,10,2012,-1113928
7,10,2012,-1236019
7,10,2012,-1300921
7,10,2012,-1264140
7,10,2012,-1350184
7,10,2012,-1555481
7,10,2012,-1619451
7,10,2012,-1366568
7,10,2012,-1271735
7,10,2012,-1263871
7,10,2012,-1220385
7,10,2012,-1371278
7,10,2012,-1402033
7,10,2012,-1357471
7,10,2012,-1434716
7,10,2012,-1323682
7,10,2012,-1112354
7,10,2012,-1024215
7,10,2012,-883649
7,10,2012,-870655
7,10,2012,-883398
7,10,2012,-804739
7,10,2012,-602556
7,10,2012,-783572
8,10,2012,-852919
8,10,2012,-780861
8,10,2012,-847278
8,10,2012,-873948
8,10,2012,-1278529
8,10,2012,-1378196
8,10,2012,-1390306
8,10,2012,-1384773
8,10,2012,-1527983
8,10,2012,-1603402
8,10,2012,-1559107
8,10,2012,-1579637
8,10,2012,-1713839
8,10,2012,-1842846
8,10,2012,-1730357
8,10,2012,-1766073
8,10,2012,-1784166
8,10,2012,-1907155
8,10,2012,-1916151
8,10,2012,-1842067
8,10,2012,-1690082
8,10,2012,-1731889
8,10,2012,-1771305
8,10,2012,-1795088
8,10,2012,-1715767
8,10,2012,-1697731
8,10,2012,-1718731
8,10,2012,-1613499
8,10,2012,-1221470
8,10,2012,-1276942
8,10,2012,-1361697
8,10,2012,-1145349
8,10,2012,-1128718
8,10,2012,-1261052
8,10,2012,-1267228
8,10,2012,-1257347
8,10,2012,-1483428
8,10,2012,-1417615
8,10,2012,-1254719
8,10,2012,-1244423
8,10,2012,-1236013
8,10,2012,-1160233
8,10,2012,-1087774
8,10,2012,-1160531
8,10,2012,-1110999
8,10,2012,-1116226
8,10,2012,-1039261
8,10,2012,-1065207
8,10,2012,-1000294
8,10,2012,-811457
8,10,2012,-860482
8,10,2012,-798980
8,10,2012,-938760
8,10,2012,-943357
8,10,2012,-884002
8,10,2012,-903557
8,10,2012,-828073
8,10,2012,-909864
8,10,2012,-962506
8,10,2012,-983900
8,10,2012,-954533
8,10,2012,-955783
8,10,2012,-956197
8,10,2012,-971218
8,10,2012,-1059482
8,10,2012,-1139567
8,10,2012,-1238868
8,10,2012,-1209882
8,10,2012,-1309729
8,10,2012,-1477176
8,10,2012,-1283837
8,10,2012,-1231997
8,10,2012,-966517
8,10,2012,-975387
8,10,2012,-896720
8,10,2012,-1063773
8,10,2012,-1373057
8,10,2012,-1564673
8,10,2012,-1423005
8,10,2012,-1416967
8,10,2012,-1301101
8,10,2012,-1192526
8,10,2012,-1130441
8,10,2012,-1173019
8,10,2012,-1169130
8,10,2012,-1039661
8,10,2012,-1092483
8,10,2012,-1110897
8,10,2012,-1255386
8,10,2012,-1184978
8,10,2012,-952227
8,10,2012,-1073767
8,10,2012,-1011155
8,10,2012,-932039
8,10,2012,-772146
8,10,2012,-802791
9,10,2012,-1044272
9,10,2012,-897781
9,10,2012,-1056303
9,10,2012,-977074
9,10,2012,-1193972
9,10,2012,-1132068
9,10,2012,-1076854
9,10,2012,-1212530
9,10,2012,-1428800
9,10,2012,-1556127
9,10,2012,-1521606
9,10,2012,-1579731
9,10,2012,-1947913
9,10,2012,-2053021
9,10,2012,-2034251
9,10,2012,-2000172
9,10,2012,-1933516
9,10,2012,-1963390
9,10,2012,-1994233
9,10,2012,-1935428
9,10,2012,-1711175
9,10,2012,-1540512
9,10,2012,-1475851
9,10,2012,-1440848
9,10,2012,-872217
9,10,2012,-968093
9,10,2012,-1062555
9,10,2012,-647952
9,10,2012,-451356
9,10,2012,-374201
9,10,2012,-376390
9,10,2012,-148071
9,10,2012,-66595
9,10,2012,53285
9,10,2012,19669
9,10,2012,-45421
9,10,2012,-471638
9,10,2012,-487547
9,10,2012,-459444
9,10,2012,-370479
9,10,2012,-546241
9,10,2012,-351786
9,10,2012,-378818
9,10,2012,-281308
9,10,2012,267047
9,10,2012,322733
9,10,2012,401520
9,10,2012,494787
9,10,2012,479855
9,10,2012,313899
9,10,2012,425531
9,10,2012,356854
9,10,2012,411089
9,10,2012,383158
9,10,2012,397619
9,10,2012,327924
9,10,2012,177146
9,10,2012,182104
9,10,2012,-5161
9,10,2012,94297
9,10,2012,-150089
9,10,2012,-187003
9,10,2012,-151511
9,10,2012,-209523
9,10,2012,-187119
9,10,2012,-355457
9,10,2012,-470207
9,10,2012,-489012
9,10,2012,-591294
9,10,2012,-658549
9,10,2012,-751691
9,10,2012,-757894
9,10,2012,-470490
9,10,2012,-542183
9,10,2012,-523252
9,10,2012,-907323
9,10,2012,-935313
9,10,2012,-904870
9,10,2012,-804524
9,10,2012,-825151
9,10,2012,-937638
9,10,2012,-910463
9,10,2012,-955116
9,10,2012,-1045530
9,10,2012,-1059403
9,10,2012,-1135957
9,10,2012,-1035605
9,10,2012,-1083458
9,10,2012,-1371249
9,10,2012,-1392802
9,10,2012,-1370613
9,10,2012,-1339734
9,10,2012,-1463895
9,10,2012,-1341029
9,10,2012,-1256969
9,10,2012,-1346279
10,10,2012,-1301438
10,10,2012,-1131652
10,10,2012,-953123
10,10,2012,-1102658
10,10,2012,-1583635
10,10,2012,-1745651
10,10,2012,-1682710
10,10,2012,-1832973
10,10,2012,-2113182
10,10,2012,-2102048
10,10,2012,-2148820
10,10,2012,-2303801
10,10,2012,-2431191
10,10,2012,-2534228
10,10,2012,-2520514
10,10,2012,-2454141
10,10,2012,-2428670
10,10,2012,-2449557
10,10,2012,-2525234
10,10,2012,-2425503
10,10,2012,-1833915
10,10,2012,-1768678
10,10,2012,-1513413
10,10,2012,-1333123
10,10,2012,-807861
10,10,2012,-549217
10,10,2012,-705760
10,10,2012,-625927
10,10,2012,-624744
10,10,2012,-600311
10,10,2012,-592635
10,10,2012,-423040
10,10,2012,-311850
10,10,2012,-210041
10,10,2012,-197237
10,10,2012,-99713
10,10,2012,-255636
10,10,2012,-187985
10,10,2012,-105208
10,10,2012,-82136
10,10,2012,-197914
10,10,2012,-250025
10,10,2012,-181633
10,10,2012,-117998
10,10,2012,23716
10,10,2012,-17149
10,10,2012,72459
10,10,2012,171498
10,10,2012,210562
10,10,2012,238032
10,10,2012,261641
10,10,2012,244126
10,10,2012,182593
10,10,2012,61444
10,10,2012,40803
10,10,2012,11823
10,10,2012,142387
10,10,2012,85627
10,10,2012,67174
10,10,2012,18085
10,10,2012,-232298
10,10,2012,-224020
10,10,2012,-285419
10,10,2012,-359932
10,10,2012,-569757
10,10,2012,-706897
10,10,2012,-784464
10,10,2012,-804240
10,10,2012,-742514
10,10,2012,-963946
10,10,2012,-1035144
10,10,2012,-997551
10,10,2012,-996138
10,10,2012,-1079948
10,10,2012,-1222357
10,10,2012,-969703
10,10,2012,-879931
10,10,2012,-1078202
10,10,2012,-926277
10,10,2012,-780207
10,10,2012,-1197037
10,10,2012,-1187079
10,10,2012,-1235562
10,10,2012,-1240222
10,10,2012,-1424730
10,10,2012,-1490139
10,10,2012,-1331600
10,10,2012,-1373621
10,10,2012,-1468553
10,10,2012,-1533788
10,10,2012,-1325584
10,10,2012,-1393939
10,10,2012,-1292824
10,10,2012,-1260102
10,10,2012,-1280123
10,10,2012,-1410128
11,10,2012,-1421893
11,10,2012,-1379662
11,10,2012,-1363223
11,10,2012,-1436603
11,10,2012,-1577558
11,10,2012,-1550297
11,10,2012,-1629535
11,10,2012,-1757360
11,10,2012,-2254732
11,10,2012,-2484600
11,10,2012,-2503814
11,10,2012,-2483816
11,10,2012,-2914031
11,10,2012,-3012221
11,10,2012,-2874681
11,10,2012,-2954368
11,10,2012,-3180296
11,10,2012,-3187880
11,10,2012,-3120825
11,10,2012,-3153919
11,10,2012,-2743664
11,10,2012,-2709145
11,10,2012,-2460302
11,10,2012,-2475163
11,10,2012,-1822808
11,10,2012,-1835887
11,10,2012,-1807274
11,10,2012,-1618225
11,10,2012,-1360016
11,10,2012,-1435893
11,10,2012,-1465161
11,10,2012,-1321465
11,10,2012,-863844
11,10,2012,-702717
11,10,2012,-736504
11,10,2012,-686592
11,10,2012,-801157
11,10,2012,-728742
11,10,2012,-733274
11,10,2012,-725089
11,10,2012,-842308
11,10,2012,-696465
11,10,2012,-654719
11,10,2012,-590996
11,10,2012,-441939
11,10,2012,-223060
11,10,2012,-196392
11,10,2012,-237886
11,10,2012,-36101
11,10,2012,36826
11,10,2012,-71466
11,10,2012,-86789
11,10,2012,-69096
11,10,2012,-34664
11,10,2012,-266331
11,10,2012,-304617
11,10,2012,-302108
11,10,2012,-250122
11,10,2012,-352511
11,10,2012,-299984
11,10,2012,-439043
11,10,2012,-442200
11,10,2012,-553687
11,10,2012,-471839
11,10,2012,-616524
11,10,2012,-739295
11,10,2012,-810819
11,10,2012,-1043185
11,10,2012,-767031
11,10,2012,-874486
11,10,2012,-825024
11,10,2012,-896163
11,10,2012,-873052
11,10,2012,-1016292
11,10,2012,-1005264
11,10,2012,-959627
11,10,2012,-754414
11,10,2012,-633754
11,10,2012,-506950
11,10,2012,-362458
11,10,2012,-770256
11,10,2012,-673670
11,10,2012,-758992
11,10,2012,-750737
11,10,2012,-1146509
11,10,2012,-1314968
11,10,2012,-1345887
11,10,2012,-1438839
11,10,2012,-1423237
11,10,2012,-1331283
11,10,2012,-1027934
11,10,2012,-1082012
11,10,2012,-1127017
11,10,2012,-1051976
11,10,2012,-908924
11,10,2012,-1142818
12,10,2012,-1400189
12,10,2012,-989622
12,10,2012,-1103480
12,10,2012,-1217483
12,10,2012,-1763337
12,10,2012,-1867187
12,10,2012,-1830454
12,10,2012,-1995629
12,10,2012,-2270553
12,10,2012,-2318868
12,10,2012,-2316841
12,10,2012,-2316155
12,10,2012,-2861810
12,10,2012,-3022360
12,10,2012,-2864692
12,10,2012,-2862635
12,10,2012,-2818122
12,10,2012,-2919676
12,10,2012,-2916673
12,10,2012,-2789063
12,10,2012,-2391645
12,10,2012,-2388859
12,10,2012,-2411709
12,10,2012,-2321734
12,10,2012,-1395771
12,10,2012,-1675332
12,10,2012,-1654515
12,10,2012,-1618152
12,10,2012,-1633334
12,10,2012,-1453887
12,10,2012,-1522793
12,10,2012,-1366642
12,10,2012,-1314431
12,10,2012,-1390373
12,10,2012,-1439565
12,10,2012,-1388586
12,10,2012,-1446624
12,10,2012,-1359265
12,10,2012,-1385327
12,10,2012,-1353976
12,10,2012,-1369635
12,10,2012,-1378027
12,10,2012,-1360613
12,10,2012,-1241953
12,10,2012,-1320597
12,10,2012,-1257855
12,10,2012,-1245270
12,10,2012,-1214336
12,10,2012,-1226619
12,10,2012,-1054396
12,10,2012,-1209848
12,10,2012,-1345566
12,10,2012,-1385729
12,10,2012,-1249737
12,10,2012,-1089559
12,10,2012,-1290873
12,10,2012,-1556426
12,10,2012,-1505704
12,10,2012,-1431828
12,10,2012,-1556182
12,10,2012,-1697191
12,10,2012,-1651793
12,10,2012,-1630072
12,10,2012,-1582910
12,10,2012,-1430316
12,10,2012,-1490910
12,10,2012,-1503176
12,10,2012,-1521818
12,10,2012,-1726784
12,10,2012,-1801030
12,10,2012,-1805370
12,10,2012,-1821914
12,10,2012,-1500911
12,10,2012,-1327941
12,10,2012,-1326882
12,10,2012,-1202335
12,10,2012,-969559
12,10,2012,-870181
12,10,2012,-781182
12,10,2012,-724919
12,10,2012,-626445
12,10,2012,-486711
12,10,2012,-503373
12,10,2012,-495970
12,10,2012,-470552
12,10,2012,-705975
12,10,2012,-719584
12,10,2012,-744336
12,10,2012,-1096477
12,10,2012,-1175557
12,10,2012,-951001
12,10,2012,-945578
12,10,2012,-1120133
12,10,2012,-845413
12,10,2012,-884408
12,10,2012,-863856
13,10,2012,-956862
13,10,2012,-839186
13,10,2012,-894162
13,10,2012,-826979
13,10,2012,-901133
13,10,2012,-813036
13,10,2012,-808791
13,10,2012,-902108
13,10,2012,-1374099
13,10,2012,-1504805
13,10,2012,-1540434
13,10,2012,-1431638
13,10,2012,-1795947
13,10,2012,-1957431
13,10,2012,-1914980
13,10,2012,-1924655
13,10,2012,-1762368
13,10,2012,-1676297
13,10,2012,-1628871
13,10,2012,-1733119
13,10,2012,-1779987
13,10,2012,-1952969
13,10,2012,-2062088
13,10,2012,-1996655
13,10,2012,-1764503
13,10,2012,-1822678
13,10,2012,-1818079
13,10,2012,-1694621
13,10,2012,-1054845
13,10,2012,-1051544
13,10,2012,-1061619
13,10,2012,-977218
13,10,2012,-963787
13,10,2012,-1070811
13,10,2012,-1151914
13,10,2012,-1100244
13,10,2012,-1359869
13,10,2012,-1547089
13,10,2012,-1617676
13,10,2012,-1569261
13,10,2012,-1569766
13,10,2012,-1589354
13,10,2012,-1584098
13,10,2012,-1597489
13,10,2012,-1650925
13,10,2012,-1721822
13,10,2012,-1760206
13,10,2012,-1649961
13,10,2012,-1323157
13,10,2012,-1257050
13,10,2012,-1192333
13,10,2012,-1241360
13,10,2012,-1693520
13,10,2012,-1742191
13,10,2012,-1851034
