,HE Zakucac,HE Senj,HE Dubrovnik_HR,HE Vinodol,HE Peruca,HE Sklope,RHE Velebit,RHE Orlovac,RHE Vinodol
2015-01-03 01:00:00+00:00,0.795996078,2.001824399,0.698632084,0.454494135,0.479795534,2.168762665,1.783995115,0.628696239,0.180168561
2015-01-03 02:00:00+00:00,0.796613608,1.983798069,0.691978905,0.45512071,0.476304934,2.155893386,1.773169797,0.62674049,0.181250826
2015-01-03 03:00:00+00:00,0.797231137,1.965771739,0.685325726,0.455747284,0.472814333,2.143024106,1.762344478,0.62478474,0.18233309
2015-01-03 04:00:00+00:00,0.797848667,1.947745409,0.678672547,0.456373858,0.469323733,2.130154827,1.751519159,0.622828991,0.183415355
2015-01-03 05:00:00+00:00,0.798466197,1.929719079,0.672019368,0.457000432,0.465833133,2.117285548,1.740693841,0.620873242,0.184497619
2015-01-03 06:00:00+00:00,0.799083727,1.91169275,0.66536619,0.457627006,0.462342533,2.104416269,1.729868522,0.618917493,0.185579884
2015-01-03 07:00:00+00:00,0.799701257,1.89366642,0.658713011,0.458253581,0.458851933,2.09154699,1.719043203,0.616961744,0.186662148
2015-01-03 08:00:00+00:00,0.800318787,1.87564009,0.652059832,0.458880155,0.455361332,2.07867771,1.708217885,0.615005995,0.187744413
2015-01-03 09:00:00+00:00,0.800936317,1.85761376,0.645406653,0.459506729,0.451870732,2.065808431,1.697392566,0.613050246,0.188826677
2015-01-03 10:00:00+00:00,0.801553847,1.83958743,0.638753474,0.460133303,0.448380132,2.052939152,1.686567247,0.611094497,0.189908942
2015-01-03 11:00:00+00:00,0.802171377,1.8215611,0.632100295,0.460759877,0.444889532,2.040069873,1.675741929,0.609138747,0.190991206
2015-01-03 12:00:00+00:00,0.802788907,1.80353477,0.625447116,0.461386452,0.441398932,2.027200594,1.66491661,0.607182998,0.192073471
2015-01-03 13:00:00+00:00,0.803406437,1.78550844,0.618793937,0.462013026,0.437908331,2.014331314,1.654091291,0.605227249,0.193155735
2015-01-03 14:00:00+00:00,0.804023967,1.76748211,0.612140758,0.4626396,0.434417731,2.001462035,1.643265973,0.6032715,0.194238
2015-01-03 15:00:00+00:00,0.804641497,1.749455781,0.605487579,0.463266174,0.430927131,1.988592756,1.632440654,0.601315751,0.195320265
2015-01-03 16:00:00+00:00,0.805259027,1.731429451,0.5988344,0.463892748,0.427436531,1.975723477,1.621615335,0.599360002,0.196402529
2015-01-03 17:00:00+00:00,0.805876556,1.713403121,0.592181221,0.464519323,0.423945931,1.962854198,1.610790017,0.597404253,0.197484794
2015-01-03 18:00:00+00:00,0.806494086,1.695376791,0.585528042,0.465145897,0.42045533,1.949984918,1.599964698,0.595448503,0.198567058
2015-01-03 19:00:00+00:00,0.807111616,1.677350461,0.578874863,0.465772471,0.41696473,1.937115639,1.589139379,0.593492754,0.199649323
2015-01-03 20:00:00+00:00,0.807729146,1.659324131,0.572221684,0.466399045,0.41347413,1.92424636,1.578314061,0.591537005,0.200731587
2015-01-03 21:00:00+00:00,0.808346676,1.641297801,0.565568505,0.467025619,0.40998353,1.911377081,1.567488742,0.589581256,0.201813852
2015-01-03 22:00:00+00:00,0.808964206,1.623271471,0.558915326,0.467652194,0.40649293,1.898507802,1.556663423,0.587625507,0.202896116
2015-01-03 23:00:00+00:00,0.809581736,1.605245142,0.552262147,0.468278768,0.403002329,1.885638523,1.545838105,0.589421778,0.203978381
2015-01-04 00:00:00+00:00,0.810199266,1.589525996,0.561603734,0.468905342,0.405844564,1.87282007,1.556084385,0.591218048,0.205060645
2015-01-04 01:00:00+00:00,0.810816796,1.57380685,0.57094532,0.469531916,0.408686798,1.860001618,1.566330666,0.593014319,0.20614291
2015-01-04 02:00:00+00:00,0.811434326,1.558087704,0.580286907,0.47015849,0.411529033,1.847183166,1.576576946,0.59481059,0.207225174
2015-01-04 03:00:00+00:00,0.812051856,1.542368558,0.589628493,0.470785065,0.414371267,1.834364714,1.586823227,0.596606861,0.208307439
2015-01-04 04:00:00+00:00,0.812669386,1.526649412,0.59897008,0.471411639,0.417213501,1.821546261,1.597069507,0.598403131,0.209389703
2015-01-04 05:00:00+00:00,0.813286916,1.510930266,0.608311666,0.472038213,0.420055736,1.808727809,1.607315788,0.600199402,0.210471968
2015-01-04 06:00:00+00:00,0.813904446,1.49521112,0.617653253,0.472664787,0.42289797,1.795909357,1.617562068,0.601995673,0.211554232
2015-01-04 07:00:00+00:00,0.814521975,1.479491974,0.62699484,0.473291361,0.425740205,1.783090905,1.627808349,0.603791943,0.212636497
2015-01-04 08:00:00+00:00,0.815139505,1.463772829,0.636336426,0.473917935,0.428582439,1.770272452,1.63805463,0.605588214,0.213718761
2015-01-04 09:00:00+00:00,0.815757035,1.448053683,0.645678013,0.47454451,0.431424673,1.757454,1.64830091,0.607384485,0.214801026
2015-01-04 10:00:00+00:00,0.816374565,1.432334537,0.655019599,0.475171084,0.434266908,1.744635548,1.658547191,0.609180756,0.21588329
2015-01-04 11:00:00+00:00,0.816992095,1.416615391,0.664361186,0.475797658,0.437109142,1.731817096,1.668793471,0.610977026,0.216965555
2015-01-04 12:00:00+00:00,0.817609625,1.400896245,0.673702772,0.476424232,0.439951377,1.718998644,1.679039752,0.612773297,0.218047819
2015-01-04 13:00:00+00:00,0.818227155,1.385177099,0.683044359,0.477050806,0.442793611,1.706180191,1.689286032,0.614569568,0.219130084
2015-01-04 14:00:00+00:00,0.818844685,1.369457953,0.692385945,0.477677381,0.445635845,1.693361739,1.699532313,0.616365839,0.220212348
2015-01-04 15:00:00+00:00,0.819462215,1.353738807,0.701727532,0.478303955,0.44847808,1.680543287,1.709778593,0.618162109,0.221294613
2015-01-04 16:00:00+00:00,0.820079745,1.338019662,0.711069118,0.478930529,0.451320314,1.667724835,1.720024874,0.61995838,0.222376877
2015-01-04 17:00:00+00:00,0.820697275,1.322300516,0.720410705,0.479557103,0.454162549,1.654906382,1.730271154,0.621754651,0.223459142
2015-01-04 18:00:00+00:00,0.821314805,1.30658137,0.729752291,0.480183677,0.457004783,1.64208793,1.740517435,0.623550921,0.224541406
2015-01-04 19:00:00+00:00,0.821932335,1.290862224,0.739093878,0.480810252,0.459847017,1.629269478,1.750763716,0.625347192,0.225623671
2015-01-04 20:00:00+00:00,0.822549865,1.275143078,0.748435464,0.481436826,0.462689252,1.616451026,1.761009996,0.627143463,0.226705935
2015-01-04 21:00:00+00:00,0.823167394,1.259423932,0.757777051,0.4820634,0.465531486,1.603632574,1.771256277,0.628939734,0.2277882
2015-01-04 22:00:00+00:00,0.823784924,1.243704786,0.767118637,0.482689974,0.468373721,1.590814121,1.781502557,0.630736004,0.228870465
2015-01-04 23:00:00+00:00,0.824402454,1.22798564,0.776460224,0.483316548,0.471215955,1.577995669,1.791748838,0.63300066,0.229952729
2015-01-05 00:00:00+00:00,0.825019984,1.218805411,0.785902818,0.483943123,0.472787087,1.568165725,1.797695271,0.635265315,0.231034994
2015-01-05 01:00:00+00:00,0.825637514,1.209625181,0.795345412,0.484569697,0.474358219,1.558335781,1.803641705,0.63752997,0.232117258
2015-01-05 02:00:00+00:00,0.826255044,1.200444951,0.804788006,0.485196271,0.47592935,1.548505838,1.809588138,0.639794625,0.233199523
2015-01-05 03:00:00+00:00,0.826872574,1.191264721,0.8142306,0.485822845,0.477500482,1.538675894,1.815534572,0.64205928,0.234281787
2015-01-05 04:00:00+00:00,0.827490104,1.182084492,0.823673193,0.486449419,0.479071614,1.52884595,1.821481005,0.644323936,0.235364052
2015-01-05 05:00:00+00:00,0.828107634,1.172904262,0.833115787,0.487075994,0.480642746,1.519016006,1.827427439,0.646588591,0.236446316
2015-01-05 06:00:00+00:00,0.828725164,1.163724032,0.842558381,0.487702568,0.482213877,1.509186062,1.833373872,0.648853246,0.237528581
2015-01-05 07:00:00+00:00,0.829342694,1.154543802,0.852000975,0.488329142,0.483785009,1.499356118,1.839320306,0.651117901,0.238610845
2015-01-05 08:00:00+00:00,0.829960224,1.145363573,0.861443569,0.488955716,0.485356141,1.489526174,1.845266739,0.653382557,0.23969311
2015-01-05 09:00:00+00:00,0.830577754,1.136183343,0.870886163,0.48958229,0.486927273,1.479696231,1.851213173,0.655647212,0.240775374
2015-01-05 10:00:00+00:00,0.831195284,1.127003113,0.880328757,0.490208865,0.488498405,1.469866287,1.857159606,0.657911867,0.241857639
2015-01-05 11:00:00+00:00,0.831812813,1.117822883,0.889771351,0.490835439,0.490069536,1.460036343,1.86310604,0.660176522,0.242939903
2015-01-05 12:00:00+00:00,0.832430343,1.108642654,0.899213945,0.491462013,0.491640668,1.450206399,1.869052473,0.662441178,0.244022168
2015-01-05 13:00:00+00:00,0.833047873,1.099462424,0.908656538,0.492088587,0.4932118,1.440376455,1.874998907,0.664705833,0.245104432
2015-01-05 14:00:00+00:00,0.833665403,1.090282194,0.918099132,0.492715161,0.494782932,1.430546511,1.88094534,0.666970488,0.246186697
2015-01-05 15:00:00+00:00,0.834282933,1.081101964,0.927541726,0.493341735,0.496354063,1.420716567,1.886891774,0.669235143,0.247268961
2015-01-05 16:00:00+00:00,0.834900463,1.071921735,0.93698432,0.49396831,0.497925195,1.410886623,1.892838207,0.671499799,0.248351226
2015-01-05 17:00:00+00:00,0.835517993,1.062741505,0.946426914,0.494594884,0.499496327,1.40105668,1.898784641,0.673764454,0.24943349
2015-01-05 18:00:00+00:00,0.836135523,1.053561275,0.955869508,0.495221458,0.501067459,1.391226736,1.904731074,0.676029109,0.250515755
2015-01-05 19:00:00+00:00,0.836753053,1.044381045,0.965312102,0.495848032,0.50263859,1.381396792,1.910677508,0.678293764,0.251598019
2015-01-05 20:00:00+00:00,0.837370583,1.035200816,0.974754696,0.496474606,0.504209722,1.371566848,1.916623941,0.680558419,0.252680284
2015-01-05 21:00:00+00:00,0.837988113,1.026020586,0.98419729,0.497101181,0.505780854,1.361736904,1.922570375,0.682823075,0.253762548
2015-01-05 22:00:00+00:00,0.838605643,1.016840356,0.993639884,0.497727755,0.507351986,1.35190696,1.928516808,0.68508773,0.254844813
2015-01-05 23:00:00+00:00,0.839223173,1.007660126,1.003082477,0.498354329,0.508923118,1.342077016,1.934463242,0.684521122,0.255927077
2015-01-06 00:00:00+00:00,0.839840703,1.002523695,0.995513984,0.498980903,0.507027133,1.337610784,1.928058373,0.683954513,0.257009342
2015-01-06 01:00:00+00:00,0.840458232,0.997387264,0.98794549,0.499607477,0.505131148,1.333144552,1.921653504,0.683387905,0.258091606
2015-01-06 02:00:00+00:00,0.841075762,0.992250833,0.980376996,0.500234052,0.503235163,1.32867832,1.915248635,0.682821296,0.259173871
2015-01-06 03:00:00+00:00,0.841693292,0.987114401,0.972808503,0.500860626,0.501339179,1.324212088,1.908843766,0.682254688,0.260256135
2015-01-06 04:00:00+00:00,0.842310822,0.98197797,0.965240009,0.5014872,0.499443194,1.319745856,1.902438897,0.68168808,0.2613384
2015-01-06 05:00:00+00:00,0.842928352,0.976841539,0.957671515,0.502113774,0.497547209,1.315279624,1.896034029,0.681121471,0.262420665
2015-01-06 06:00:00+00:00,0.843545882,0.971705108,0.950103022,0.502740348,0.495651225,1.310813392,1.88962916,0.680554863,0.263502929
2015-01-06 07:00:00+00:00,0.844163412,0.966568676,0.942534528,0.503366923,0.49375524,1.30634716,1.883224291,0.679988255,0.264585194
2015-01-06 08:00:00+00:00,0.844780942,0.961432245,0.934966034,0.503993497,0.491859255,1.301880928,1.876819422,0.679421646,0.265667458
2015-01-06 09:00:00+00:00,0.845398472,0.956295814,0.927397541,0.504620071,0.489963271,1.297414696,1.870414553,0.678855038,0.266749723
2015-01-06 10:00:00+00:00,0.846016002,0.951159382,0.919829047,0.505246645,0.488067286,1.292948463,1.864009684,0.678288429,0.267831987
2015-01-06 11:00:00+00:00,0.846633532,0.946022951,0.912260553,0.505873219,0.486171301,1.288482231,1.857604815,0.677721821,0.268914252
2015-01-06 12:00:00+00:00,0.847251062,0.94088652,0.90469206,0.506499794,0.484275316,1.284015999,1.851199947,0.677155213,0.269996516
2015-01-06 13:00:00+00:00,0.847868592,0.935750089,0.897123566,0.507126368,0.482379332,1.279549767,1.844795078,0.676588604,0.271078781
2015-01-06 14:00:00+00:00,0.848486122,0.930613657,0.889555072,0.507752942,0.480483347,1.275083535,1.838390209,0.676021996,0.272161045
2015-01-06 15:00:00+00:00,0.849103651,0.925477226,0.881986579,0.508379516,0.478587362,1.270617303,1.83198534,0.675455388,0.27324331
2015-01-06 16:00:00+00:00,0.849721181,0.920340795,0.874418085,0.50900609,0.476691378,1.266151071,1.825580471,0.674888779,0.274325574
2015-01-06 17:00:00+00:00,0.850338711,0.915204364,0.866849591,0.509632665,0.474795393,1.261684839,1.819175602,0.674322171,0.275407839
2015-01-06 18:00:00+00:00,0.850956241,0.910067932,0.859281098,0.510259239,0.472899408,1.257218607,1.812770733,0.673755563,0.276490103
2015-01-06 19:00:00+00:00,0.851573771,0.904931501,0.851712604,0.510885813,0.471003424,1.252752375,1.806365865,0.673188954,0.277572368
2015-01-06 20:00:00+00:00,0.852191301,0.89979507,0.84414411,0.511512387,0.469107439,1.248286143,1.799960996,0.672622346,0.278654632
2015-01-06 21:00:00+00:00,0.852808831,0.894658638,0.836575617,0.512138961,0.467211454,1.243819911,1.793556127,0.672055737,0.279736897
2015-01-06 22:00:00+00:00,0.853426361,0.889522207,0.829007123,0.512765535,0.465315469,1.239353678,1.787151258,0.671489129,0.280819161
2015-01-06 23:00:00+00:00,0.854043891,0.884385776,0.821438629,0.51339211,0.463419485,1.234887446,1.780746389,0.679840408,0.281901426
2015-01-07 00:00:00+00:00,0.854661421,0.930775871,0.821753655,0.514018684,0.475072326,1.241496128,1.805085025,0.688191687,0.28298369
2015-01-07 01:00:00+00:00,0.855278951,0.977165967,0.822068681,0.514645258,0.486725167,1.24810481,1.82942366,0.696542966,0.284065955
2015-01-07 02:00:00+00:00,0.855896481,1.023556062,0.822383707,0.515271832,0.498378007,1.254713492,1.853762295,0.704894245,0.285148219
2015-01-07 03:00:00+00:00,0.856514011,1.069946157,0.822698733,0.515898406,0.510030848,1.261322174,1.878100931,0.713245524,0.286230484
2015-01-07 04:00:00+00:00,0.857131541,1.116336252,0.823013758,0.516524981,0.521683689,1.267930856,1.902439566,0.721596803,0.287312748
2015-01-07 05:00:00+00:00,0.85774907,1.162726348,0.823328784,0.517151555,0.53333653,1.274539537,1.926778202,0.729948082,0.288395013
2015-01-07 06:00:00+00:00,0.8583666,1.209116443,0.82364381,0.517778129,0.544989371,1.281148219,1.951116837,0.73829936,0.289477277
2015-01-07 07:00:00+00:00,0.85898413,1.255506538,0.823958836,0.518404703,0.556642212,1.287756901,1.975455472,0.746650639,0.290559542
2015-01-07 08:00:00+00:00,0.85960166,1.301896634,0.824273862,0.519031277,0.568295053,1.294365583,1.999794108,0.755001918,0.291641806
2015-01-07 09:00:00+00:00,0.86021919,1.348286729,0.824588888,0.519657852,0.579947893,1.300974265,2.024132743,0.763353197,0.292724071
2015-01-07 10:00:00+00:00,0.86083672,1.394676824,0.824903913,0.520284426,0.591600734,1.307582947,2.048471379,0.771704476,0.293806335
2015-01-07 11:00:00+00:00,0.86145425,1.44106692,0.825218939,0.520911,0.603253575,1.314191628,2.072810014,0.780055755,0.2948886
2015-01-07 12:00:00+00:00,0.86207178,1.487457015,0.825533965,0.521537574,0.614906416,1.32080031,2.09714865,0.788407034,0.295970865
2015-01-07 13:00:00+00:00,0.86268931,1.53384711,0.825848991,0.522164148,0.626559257,1.327408992,2.121487285,0.796758313,0.297053129
2015-01-07 14:00:00+00:00,0.86330684,1.580237206,0.826164017,0.522790723,0.638212098,1.334017674,2.14582592,0.805109592,0.298135394
2015-01-07 15:00:00+00:00,0.86392437,1.626627301,0.826479042,0.523417297,0.649864939,1.340626356,2.170164556,0.813460871,0.299217658
2015-01-07 16:00:00+00:00,0.8645419,1.673017396,0.826794068,0.524043871,0.661517779,1.347235038,2.194503191,0.82181215,0.300299923
2015-01-07 17:00:00+00:00,0.86515943,1.719407491,0.827109094,0.524670445,0.67317062,1.353843719,2.218841827,0.830163429,0.301382187
2015-01-07 18:00:00+00:00,0.865776959,1.765797587,0.82742412,0.525297019,0.684823461,1.360452401,2.243180462,0.838514708,0.302464452
2015-01-07 19:00:00+00:00,0.866394489,1.812187682,0.827739146,0.525923594,0.696476302,1.367061083,2.267519098,0.846865986,0.303546716
2015-01-07 20:00:00+00:00,0.867012019,1.858577777,0.828054171,0.526550168,0.708129143,1.373669765,2.291857733,0.855217265,0.304628981
2015-01-07 21:00:00+00:00,0.867629549,1.904967873,0.828369197,0.527176742,0.719781984,1.380278447,2.316196368,0.863568544,0.305711245
2015-01-07 22:00:00+00:00,0.868247079,1.951357968,0.828684223,0.527803316,0.731434825,1.386887129,2.340535004,0.871919823,0.30679351
2015-01-07 23:00:00+00:00,0.868864609,1.997748063,0.828999249,0.52842989,0.743087665,1.393495811,2.364873639,0.875661279,0.307875774
2015-01-08 00:00:00+00:00,0.869482139,2.004420459,0.848508592,0.529056465,0.742163903,1.412966693,2.367485097,0.879402735,0.308958039
2015-01-08 01:00:00+00:00,0.870099669,2.011092854,0.868017935,0.529683039,0.74124014,1.432437575,2.370096555,0.88314419,0.310040303
2015-01-08 02:00:00+00:00,0.870717199,2.01776525,0.887527279,0.530309613,0.740316378,1.451908458,2.372708013,0.886885646,0.311122568
2015-01-08 03:00:00+00:00,0.871334729,2.024437645,0.907036622,0.530936187,0.739392615,1.47137934,2.375319471,0.890627102,0.312204832
2015-01-08 04:00:00+00:00,0.871952259,2.03111004,0.926545965,0.531562761,0.738468852,1.490850223,2.377930929,0.894368558,0.313287097
2015-01-08 05:00:00+00:00,0.872569789,2.037782436,0.946055308,0.532189335,0.73754509,1.510321105,2.380542387,0.898110013,0.314369361
2015-01-08 06:00:00+00:00,0.873187319,2.044454831,0.965564651,0.53281591,0.736621327,1.529791988,2.383153845,0.901851469,0.315451626
2015-01-08 07:00:00+00:00,0.873804849,2.051127227,0.985073995,0.533442484,0.735697565,1.54926287,2.385765303,0.905592925,0.31653389
2015-01-08 08:00:00+00:00,0.874422378,2.057799622,1.004583338,0.534069058,0.734773802,1.568733752,2.388376761,0.909334381,0.317616155
2015-01-08 09:00:00+00:00,0.875039908,2.064472018,1.024092681,0.534695632,0.733850039,1.588204635,2.390988219,0.913075836,0.318698419
2015-01-08 10:00:00+00:00,0.875657438,2.071144413,1.043602024,0.535322206,0.732926277,1.607675517,2.393599677,0.916817292,0.319780684
2015-01-08 11:00:00+00:00,0.876274968,2.077816808,1.063111368,0.535948781,0.732002514,1.6271464,2.396211135,0.920558748,0.320862948
2015-01-08 12:00:00+00:00,0.876892498,2.084489204,1.082620711,0.536575355,0.731078752,1.646617282,2.398822593,0.924300204,0.321945213
2015-01-08 13:00:00+00:00,0.877510028,2.091161599,1.102130054,0.537201929,0.730154989,1.666088164,2.401434052,0.928041659,0.323027477
2015-01-08 14:00:00+00:00,0.878127558,2.097833995,1.121639397,0.537828503,0.729231226,1.685559047,2.40404551,0.931783115,0.324109742
2015-01-08 15:00:00+00:00,0.878745088,2.10450639,1.14114874,0.538455077,0.728307464,1.705029929,2.406656968,0.935524571,0.325192006
2015-01-08 16:00:00+00:00,0.879362618,2.111178786,1.160658084,0.539081652,0.727383701,1.724500812,2.409268426,0.939266026,0.326274271
2015-01-08 17:00:00+00:00,0.879980148,2.117851181,1.180167427,0.539708226,0.726459939,1.743971694,2.411879884,0.943007482,0.327356535
2015-01-08 18:00:00+00:00,0.880597678,2.124523576,1.19967677,0.5403348,0.725536176,1.763442577,2.414491342,0.946748938,0.3284388
2015-01-08 19:00:00+00:00,0.881215208,2.131195972,1.219186113,0.540961374,0.724612413,1.782913459,2.4171028,0.950490394,0.329521065
2015-01-08 20:00:00+00:00,0.881832738,2.137868367,1.238695457,0.541587948,0.723688651,1.802384341,2.419714258,0.954231849,0.330603329
2015-01-08 21:00:00+00:00,0.882450268,2.144540763,1.2582048,0.542214523,0.722764888,1.821855224,2.422325716,0.957973305,0.331685594
2015-01-08 22:00:00+00:00,0.883067797,2.151213158,1.277714143,0.542841097,0.721841126,1.841326106,2.424937174,0.961714761,0.332767858
2015-01-08 23:00:00+00:00,0.883685327,2.157885554,1.297223486,0.543467671,0.720917363,1.860796989,2.427548632,0.959366698,0.333850123
2015-01-09 00:00:00+00:00,0.884302857,2.138370711,1.292000812,0.544094245,0.714642335,1.867506054,2.412753348,0.957018635,0.334932387
2015-01-09 01:00:00+00:00,0.884920387,2.118855868,1.286778137,0.544720819,0.708367306,1.87421512,2.397958064,0.954670571,0.336014652
