,HE Jablanica,HE Dubrovnik,HE Trebinje 1,HE Trebinje 2,HE Rama,HE Salakovac,HE Bocac,HE Visegrad,RHE Capljina
2010-02-20 23:00:00+00:00,0.385187314,1.978375508,2.331296304,0,0.157886232,0.671536302,0.594692419,0.671015466,2.356730684
2010-02-21 00:00:00+00:00,0.385187314,1.982610362,2.317020175,0,0.159097528,0.67148449,0.594486,0.67091227,2.351798494
2010-02-21 01:00:00+00:00,0.385187314,1.986845216,2.302744045,0,0.160308823,0.671432678,0.594279581,0.670809074,2.346866303
2010-02-21 02:00:00+00:00,0.385187314,1.99108007,2.288467915,0,0.161520118,0.671380866,0.594073163,0.670705878,2.341934113
2010-02-21 03:00:00+00:00,0.385187314,1.995314924,2.274191786,0,0.162731414,0.671329054,0.593866744,0.670602682,2.337001922
2010-02-21 04:00:00+00:00,0.385187314,1.999549778,2.259915656,0,0.163942709,0.671277241,0.593660325,0.670499486,2.332069732
2010-02-21 05:00:00+00:00,0.385187314,2.003784632,2.245639527,0,0.165154004,0.671225429,0.593453906,0.67039629,2.327137542
2010-02-21 06:00:00+00:00,0.385187314,2.008019486,2.231363397,0,0.1663653,0.671173617,0.593247488,0.670293094,2.322205351
2010-02-21 07:00:00+00:00,0.385187314,2.01225434,2.217087267,0,0.167576595,0.671121805,0.593041069,0.670189897,2.317273161
2010-02-21 08:00:00+00:00,0.385187314,2.016489194,2.202811138,0,0.16878789,0.671069993,0.59283465,0.670086701,2.31234097
2010-02-21 09:00:00+00:00,0.385187314,2.020724048,2.188535008,0,0.169999186,0.671018181,0.592628231,0.669983505,2.30740878
2010-02-21 10:00:00+00:00,0.385187314,2.024958902,2.174258879,0,0.171210481,0.670966369,0.592421813,0.669880309,2.302476589
2010-02-21 11:00:00+00:00,0.385187314,2.029193756,2.159982749,0,0.172421777,0.670914557,0.592215394,0.669777113,2.297544399
2010-02-21 12:00:00+00:00,0.385187314,2.03342861,2.145706619,0,0.173633072,0.670862745,0.592008975,0.669673917,2.292612208
2010-02-21 13:00:00+00:00,0.385187314,2.037663464,2.13143049,0,0.174844367,0.670810933,0.591802556,0.669570721,2.287680018
2010-02-21 14:00:00+00:00,0.385187314,2.041898318,2.11715436,0,0.176055663,0.670759121,0.591596138,0.669467525,2.282747827
2010-02-21 15:00:00+00:00,0.385187314,2.046133172,2.102878231,0,0.177266958,0.670707309,0.591389719,0.669364329,2.277815637
2010-02-21 16:00:00+00:00,0.385187314,2.050368026,2.088602101,0,0.178478253,0.670655497,0.5911833,0.669261132,2.272883446
2010-02-21 17:00:00+00:00,0.385187314,2.05460288,2.074325971,0,0.179689549,0.670603685,0.590976881,0.669157936,2.267951256
2010-02-21 18:00:00+00:00,0.385187314,2.058837734,2.060049842,0,0.180900844,0.670551872,0.590770463,0.66905474,2.263019065
2010-02-21 19:00:00+00:00,0.385187314,2.063072588,2.045773712,0,0.182112139,0.67050006,0.590564044,0.668951544,2.258086875
2010-02-21 20:00:00+00:00,0.385187314,2.067307442,2.031497582,0,0.183323435,0.670448248,0.590357625,0.668848348,2.253154684
2010-02-21 21:00:00+00:00,0.385187314,2.071542296,2.017221453,0,0.18453473,0.670396436,0.590151206,0.668745152,2.248222494
2010-02-21 22:00:00+00:00,0.385187314,2.07577715,2.002945323,0,0.185746025,0.670344624,0.589944788,0.668641956,2.243290303
2010-02-21 23:00:00+00:00,0.385187314,2.080012004,1.988669194,0,0.186957321,0.670292812,0.589738369,0.66853876,2.238358113
2010-02-22 00:00:00+00:00,0.385187314,2.088610324,1.988593804,0,0.188055001,0.670241,0.58953195,0.668435564,2.241619452
2010-02-22 01:00:00+00:00,0.385187314,2.097208645,1.988518414,0,0.189152682,0.670189188,0.589325531,0.668332368,2.244880791
2010-02-22 02:00:00+00:00,0.385187314,2.105806965,1.988443024,0,0.190250363,0.670137376,0.589119113,0.668229171,2.24814213
2010-02-22 03:00:00+00:00,0.385187314,2.114405285,1.988367634,0,0.191348044,0.670085564,0.588912694,0.668125975,2.251403469
2010-02-22 04:00:00+00:00,0.385187314,2.123003606,1.988292244,0,0.192445724,0.670033752,0.588706275,0.668022779,2.254664808
2010-02-22 05:00:00+00:00,0.385187314,2.131601926,1.988216854,0,0.193543405,0.66998194,0.588499856,0.667919583,2.257926147
2010-02-22 06:00:00+00:00,0.385187314,2.140200246,1.988141464,0,0.194641086,0.669930128,0.588293438,0.667816387,2.261187486
2010-02-22 07:00:00+00:00,0.385187314,2.148798567,1.988066074,0,0.195738767,0.669878315,0.588087019,0.667713191,2.264448825
2010-02-22 08:00:00+00:00,0.385187314,2.157396887,1.987990684,0,0.196836447,0.669826503,0.5878806,0.667609995,2.267710164
2010-02-22 09:00:00+00:00,0.385187314,2.165995207,1.987915294,0,0.197934128,0.669774691,0.587674181,0.667506799,2.270971504
2010-02-22 10:00:00+00:00,0.385187314,2.174593528,1.987839904,0,0.199031809,0.669722879,0.587467763,0.667403603,2.274232843
2010-02-22 11:00:00+00:00,0.385187314,2.183191848,1.987764514,0,0.20012949,0.669671067,0.587261344,0.667300406,2.277494182
2010-02-22 12:00:00+00:00,0.385187314,2.191790169,1.987689124,0,0.201227171,0.669619255,0.587054925,0.66719721,2.280755521
2010-02-22 13:00:00+00:00,0.385187314,2.200388489,1.987613734,0,0.202324851,0.669567443,0.586848506,0.667094014,2.28401686
2010-02-22 14:00:00+00:00,0.385187314,2.208986809,1.987538344,0,0.203422532,0.669515631,0.586642088,0.666990818,2.287278199
2010-02-22 15:00:00+00:00,0.385187314,2.21758513,1.987462954,0,0.204520213,0.669463819,0.586435669,0.666887622,2.290539538
2010-02-22 16:00:00+00:00,0.385187314,2.22618345,1.987387564,0,0.205617894,0.669412007,0.58622925,0.666784426,2.293800877
2010-02-22 17:00:00+00:00,0.385187314,2.23478177,1.987312174,0,0.206715574,0.669360195,0.586022831,0.66668123,2.297062216
2010-02-22 18:00:00+00:00,0.385187314,2.243380091,1.987236784,0,0.207813255,0.669308383,0.585816413,0.666578034,2.300323555
2010-02-22 19:00:00+00:00,0.385187314,2.251978411,1.987161394,0,0.208910936,0.669256571,0.585609994,0.666474838,2.303584894
2010-02-22 20:00:00+00:00,0.385187314,2.260576731,1.987086004,0,0.210008617,0.669204759,0.585403575,0.666371642,2.306846233
2010-02-22 21:00:00+00:00,0.385187314,2.269175052,1.987010614,0,0.211106297,0.669152946,0.585197156,0.666268445,2.310107572
2010-02-22 22:00:00+00:00,0.385187314,2.277773372,1.986935224,0,0.212203978,0.669101134,0.584990738,0.666165249,2.313368911
2010-02-22 23:00:00+00:00,0.385187314,2.286371693,1.986859834,0,0.213301659,0.669049322,0.584784319,0.666062053,2.31663025
2010-02-23 00:00:00+00:00,0.385187314,2.27713031,1.993020678,0,0.2139512,0.66899751,0.5845779,0.665958857,2.315088578
2010-02-23 01:00:00+00:00,0.385187314,2.267888928,1.999181521,0,0.214600742,0.668945698,0.584371481,0.665855661,2.313546907
2010-02-23 02:00:00+00:00,0.385187314,2.258647546,2.005342365,0,0.215250283,0.668893886,0.584165063,0.665752465,2.312005235
2010-02-23 03:00:00+00:00,0.385187314,2.249406163,2.011503208,0,0.215899824,0.668842074,0.583958644,0.665649269,2.310463563
2010-02-23 04:00:00+00:00,0.385187314,2.240164781,2.017664052,0,0.216549365,0.668790262,0.583752225,0.665546073,2.308921891
2010-02-23 05:00:00+00:00,0.385187314,2.230923399,2.023824895,0,0.217198907,0.66873845,0.583545806,0.665442877,2.30738022
2010-02-23 06:00:00+00:00,0.385187314,2.221682017,2.029985739,0,0.217848448,0.668686638,0.583339388,0.665339681,2.305838548
2010-02-23 07:00:00+00:00,0.385187314,2.212440634,2.036146582,0,0.218497989,0.668634826,0.583132969,0.665236484,2.304296876
2010-02-23 08:00:00+00:00,0.385187314,2.203199252,2.042307426,0,0.219147531,0.668583014,0.58292655,0.665133288,2.302755204
2010-02-23 09:00:00+00:00,0.385187314,2.19395787,2.04846827,0,0.219797072,0.668531202,0.582720131,0.665030092,2.301213533
2010-02-23 10:00:00+00:00,0.385187314,2.184716488,2.054629113,0,0.220446613,0.668479389,0.582513713,0.664926896,2.299671861
2010-02-23 11:00:00+00:00,0.385187314,2.175475105,2.060789957,0,0.221096155,0.668427577,0.582307294,0.6648237,2.298130189
2010-02-23 12:00:00+00:00,0.385187314,2.166233723,2.0669508,0,0.221745696,0.668375765,0.582100875,0.664720504,2.296588517
2010-02-23 13:00:00+00:00,0.385187314,2.156992341,2.073111644,0,0.222395237,0.668323953,0.581894456,0.664617308,2.295046845
2010-02-23 14:00:00+00:00,0.385187314,2.147750958,2.079272487,0,0.223044778,0.668272141,0.581688038,0.664514112,2.293505174
2010-02-23 15:00:00+00:00,0.385187314,2.138509576,2.085433331,0,0.22369432,0.668220329,0.581481619,0.664410916,2.291963502
2010-02-23 16:00:00+00:00,0.385187314,2.129268194,2.091594174,0,0.224343861,0.668168517,0.5812752,0.664307719,2.29042183
2010-02-23 17:00:00+00:00,0.385187314,2.120026812,2.097755018,0,0.224993402,0.668116705,0.581068781,0.664204523,2.288880158
2010-02-23 18:00:00+00:00,0.385187314,2.110785429,2.103915862,0,0.225642944,0.668064893,0.580862363,0.664101327,2.287338487
2010-02-23 19:00:00+00:00,0.385187314,2.101544047,2.110076705,0,0.226292485,0.668013081,0.580655944,0.663998131,2.285796815
2010-02-23 20:00:00+00:00,0.385187314,2.092302665,2.116237549,0,0.226942026,0.667961269,0.580449525,0.663894935,2.284255143
2010-02-23 21:00:00+00:00,0.385187314,2.083061282,2.122398392,0,0.227591567,0.667909457,0.580243106,0.663791739,2.282713471
2010-02-23 22:00:00+00:00,0.385187314,2.0738199,2.128559236,0,0.228241109,0.667857645,0.580036688,0.663688543,2.2811718
2010-02-23 23:00:00+00:00,0.385187314,2.064578518,2.134720079,0,0.22889065,0.667805832,0.579830269,0.663585347,2.279630128
2010-02-24 00:00:00+00:00,0.385187314,2.037781798,2.125474914,0,0.229400279,0.66775402,0.57962385,0.663482151,2.261717201
2010-02-24 01:00:00+00:00,0.385187314,2.010985078,2.116229748,0,0.229909908,0.667702208,0.579417431,0.663378955,2.243804274
2010-02-24 02:00:00+00:00,0.385187314,1.984188359,2.106984583,0,0.230419537,0.667650396,0.579211013,0.663275758,2.225891347
2010-02-24 03:00:00+00:00,0.385187314,1.957391639,2.097739417,0,0.230929166,0.667598584,0.579004594,0.663172562,2.20797842
2010-02-24 04:00:00+00:00,0.385187314,1.930594919,2.088494251,0,0.231438796,0.667546772,0.578798175,0.663069366,2.190065493
2010-02-24 05:00:00+00:00,0.385187314,1.903798199,2.079249086,0,0.231948425,0.66749496,0.578591756,0.66296617,2.172152567
2010-02-24 06:00:00+00:00,0.385187314,1.877001479,2.07000392,0,0.232458054,0.667443148,0.578385338,0.662862974,2.15423964
2010-02-24 07:00:00+00:00,0.385187314,1.85020476,2.060758754,0,0.232967683,0.667391336,0.578178919,0.662759778,2.136326713
2010-02-24 08:00:00+00:00,0.385187314,1.82340804,2.051513589,0,0.233477312,0.667339524,0.5779725,0.662656582,2.118413786
2010-02-24 09:00:00+00:00,0.385187314,1.79661132,2.042268423,0,0.233986941,0.667287712,0.577766081,0.662553386,2.100500859
2010-02-24 10:00:00+00:00,0.385187314,1.7698146,2.033023258,0,0.23449657,0.6672359,0.577559663,0.66245019,2.082587932
2010-02-24 11:00:00+00:00,0.385187314,1.74301788,2.023778092,0,0.235006199,0.667184088,0.577353244,0.662346994,2.064675005
2010-02-24 12:00:00+00:00,0.385187314,1.716221161,2.014532926,0,0.235515828,0.667132276,0.577146825,0.662243797,2.046762079
2010-02-24 13:00:00+00:00,0.385187314,1.689424441,2.005287761,0,0.236025458,0.667080463,0.576940406,0.662140601,2.028849152
2010-02-24 14:00:00+00:00,0.385187314,1.662627721,1.996042595,0,0.236535087,0.667028651,0.576733988,0.662037405,2.010936225
2010-02-24 15:00:00+00:00,0.385187314,1.635831001,1.986797429,0,0.237044716,0.666976839,0.576527569,0.661934209,1.993023298
2010-02-24 16:00:00+00:00,0.385187314,1.609034281,1.977552264,0,0.237554345,0.666925027,0.57632115,0.661831013,1.975110371
2010-02-24 17:00:00+00:00,0.385187314,1.582237562,1.968307098,0,0.238063974,0.666873215,0.576114731,0.661727817,1.957197444
2010-02-24 18:00:00+00:00,0.385187314,1.555440842,1.959061933,0,0.238573603,0.666821403,0.575908313,0.661624621,1.939284517
2010-02-24 19:00:00+00:00,0.385187314,1.528644122,1.949816767,0,0.239083232,0.666769591,0.575701894,0.661521425,1.92137159
2010-02-24 20:00:00+00:00,0.385187314,1.501847402,1.940571601,0,0.239592861,0.666717779,0.575495475,0.661418229,1.903458664
2010-02-24 21:00:00+00:00,0.385187314,1.475050683,1.931326436,0,0.24010249,0.666665967,0.575289056,0.661315032,1.885545737
2010-02-24 22:00:00+00:00,0.385187314,1.448253963,1.92208127,0,0.240612119,0.666614155,0.575082638,0.661211836,1.86763281
2010-02-24 23:00:00+00:00,0.385187314,1.421457243,1.912836104,0,0.241121749,0.666562343,0.574876219,0.66110864,1.849719883
2010-02-25 00:00:00+00:00,0.385187314,1.419972398,1.908494206,0,0.242293482,0.666510531,0.5746698,0.661005444,1.847165684
2010-02-25 01:00:00+00:00,0.385187314,1.418487552,1.904152308,0,0.243465216,0.666458719,0.574463381,0.660902248,1.844611486
2010-02-25 02:00:00+00:00,0.385187314,1.417002707,1.89981041,0,0.244636949,0.666406906,0.574256963,0.660799052,1.842057287
2010-02-25 03:00:00+00:00,0.385187314,1.415517861,1.895468512,0,0.245808683,0.666355094,0.574050544,0.660695856,1.839503089
2010-02-25 04:00:00+00:00,0.385187314,1.414033016,1.891126614,0,0.246980416,0.666303282,0.573844125,0.66059266,1.83694889
2010-02-25 05:00:00+00:00,0.385187314,1.412548171,1.886784716,0,0.24815215,0.66625147,0.573637706,0.660489464,1.834394691
2010-02-25 06:00:00+00:00,0.385187314,1.411063325,1.882442818,0,0.249323883,0.666199658,0.573431288,0.660386268,1.831840493
2010-02-25 07:00:00+00:00,0.385187314,1.40957848,1.878100919,0,0.250495617,0.666147846,0.573224869,0.660283071,1.829286294
2010-02-25 08:00:00+00:00,0.385187314,1.408093634,1.873759021,0,0.25166735,0.666096034,0.57301845,0.660179875,1.826732095
2010-02-25 09:00:00+00:00,0.385187314,1.406608789,1.869417123,0,0.252839084,0.666044222,0.572812031,0.660076679,1.824177897
2010-02-25 10:00:00+00:00,0.385187314,1.405123944,1.865075225,0,0.254010818,0.66599241,0.572605613,0.659973483,1.821623698
2010-02-25 11:00:00+00:00,0.385187314,1.403639098,1.860733327,0,0.255182551,0.665940598,0.572399194,0.659870287,1.8190695
2010-02-25 12:00:00+00:00,0.385187314,1.402154253,1.856391429,0,0.256354285,0.665888786,0.572192775,0.659767091,1.816515301
2010-02-25 13:00:00+00:00,0.385187314,1.400669407,1.852049531,0,0.257526018,0.665836974,0.571986356,0.659663895,1.813961102
2010-02-25 14:00:00+00:00,0.385187314,1.399184562,1.847707633,0,0.258697752,0.665785162,0.571779938,0.659560699,1.811406904
2010-02-25 15:00:00+00:00,0.385187314,1.397699717,1.843365734,0,0.259869485,0.665733349,0.571573519,0.659457503,1.808852705
2010-02-25 16:00:00+00:00,0.385187314,1.396214871,1.839023836,0,0.261041219,0.665681537,0.5713671,0.659354306,1.806298507
2010-02-25 17:00:00+00:00,0.385187314,1.394730026,1.834681938,0,0.262212952,0.665629725,0.571160681,0.65925111,1.803744308
2010-02-25 18:00:00+00:00,0.385187314,1.39324518,1.83034004,0,0.263384686,0.665577913,0.570954263,0.659147914,1.801190109
2010-02-25 19:00:00+00:00,0.385187314,1.391760335,1.825998142,0,0.264556419,0.665526101,0.570747844,0.659044718,1.798635911
2010-02-25 20:00:00+00:00,0.385187314,1.39027549,1.821656244,0,0.265728153,0.665474289,0.570541425,0.658941522,1.796081712
2010-02-25 21:00:00+00:00,0.385187314,1.388790644,1.817314346,0,0.266899887,0.665422477,0.570335006,0.658838326,1.793527513
2010-02-25 22:00:00+00:00,0.385187314,1.387305799,1.812972448,0,0.26807162,0.665370665,0.570128588,0.65873513,1.790973315
2010-02-25 23:00:00+00:00,0.385187314,1.385820953,1.80863055,0,0.269243354,0.665318853,0.569922169,0.658631934,1.788419116
2010-02-26 00:00:00+00:00,0.385187314,1.373591929,1.801374537,0,0.269830235,0.665267041,0.56971575,0.658528738,1.778386053
2010-02-26 01:00:00+00:00,0.385187314,1.361362905,1.794118524,0,0.270417116,0.665215229,0.569509331,0.658425542,1.76835299
2010-02-26 02:00:00+00:00,0.385187314,1.349133881,1.786862512,0,0.271003997,0.665163417,0.569302913,0.658322345,1.758319927
2010-02-26 03:00:00+00:00,0.385187314,1.336904857,1.779606499,0,0.271590878,0.665111605,0.569096494,0.658219149,1.748286864
2010-02-26 04:00:00+00:00,0.385187314,1.324675832,1.772350487,0,0.272177759,0.665059793,0.568890075,0.658115953,1.738253801
2010-02-26 05:00:00+00:00,0.385187314,1.312446808,1.765094474,0,0.27276464,0.66500798,0.568683656,0.658012757,1.728220738
2010-02-26 06:00:00+00:00,0.385187314,1.300217784,1.757838462,0,0.273351521,0.664956168,0.568477238,0.657909561,1.718187675
2010-02-26 07:00:00+00:00,0.385187314,1.28798876,1.750582449,0,0.273938402,0.664904356,0.568270819,0.657806365,1.708154612
2010-02-26 08:00:00+00:00,0.385187314,1.275759736,1.743326437,0,0.274525283,0.664852544,0.5680644,0.657703169,1.698121549
2010-02-26 09:00:00+00:00,0.385187314,1.263530711,1.736070424,0,0.275112164,0.664800732,0.567857981,0.657599973,1.688088487
2010-02-26 10:00:00+00:00,0.385187314,1.251301687,1.728814412,0,0.275699046,0.66474892,0.567651563,0.657496777,1.678055424
2010-02-26 11:00:00+00:00,0.385187314,1.239072663,1.721558399,0,0.276285927,0.664697108,0.567445144,0.657393581,1.668022361
2010-02-26 12:00:00+00:00,0.385187314,1.226843639,1.714302387,0,0.276872808,0.664645296,0.567238725,0.657290384,1.657989298
2010-02-26 13:00:00+00:00,0.385187314,1.214614614,1.707046374,0,0.277459689,0.664593484,0.567032306,0.657187188,1.647956235
2010-02-26 14:00:00+00:00,0.385187314,1.20238559,1.699790362,0,0.27804657,0.664541672,0.566825888,0.657083992,1.637923172
2010-02-26 15:00:00+00:00,0.385187314,1.190156566,1.692534349,0,0.278633451,0.66448986,0.566619469,0.656980796,1.627890109
2010-02-26 16:00:00+00:00,0.385187314,1.177927542,1.685278337,0,0.279220332,0.664438048,0.56641305,0.6568776,1.617857046
2010-02-26 17:00:00+00:00,0.385187314,1.165698518,1.678022324,0,0.279807213,0.664386236,0.566206631,0.656774404,1.607823983
2010-02-26 18:00:00+00:00,0.385187314,1.153469493,1.670766311,0,0.280394094,0.664334423,0.566000213,0.656671208,1.59779092
2010-02-26 19:00:00+00:00,0.385187314,1.141240469,1.663510299,0,0.280980975,0.664282611,0.565793794,0.656568012,1.587757857
2010-02-26 20:00:00+00:00,0.385187314,1.129011445,1.656254286,0,0.281567856,0.664230799,0.565587375,0.656464816,1.577724794
2010-02-26 21:00:00+00:00,0.385187314,1.116782421,1.648998274,0,0.282154737,0.664178987,0.565380956,0.656361619,1.567691731
2010-02-26 22:00:00+00:00,0.385187314,1.104553396,1.641742261,0,0.282741619,0.664127175,0.565174538,0.656258423,1.557658668
2010-02-26 23:00:00+00:00,0.385187314,1.092324372,1.634486249,0,0.2833285,0.664075363,0.564968119,0.656155227,1.547625605
2010-02-27 00:00:00+00:00,0.385187314,1.082851734,1.621691118,0,0.283824082,0.664023551,0.5647617,0.656052031,1.535712447
2010-02-27 01:00:00+00:00,0.385187314,1.073379096,1.608895986,0,0.284319665,0.663971739,0.564555281,0.655948835,1.523799289
2010-02-27 02:00:00+00:00,0.385187314,1.063906457,1.596100855,0,0.284815248,0.663919927,0.564348863,0.655845639,1.511886131
2010-02-27 03:00:00+00:00,0.385187314,1.054433819,1.583305724,0,0.285310831,0.663868115,0.564142444,0.655742443,1.499972973
2010-02-27 04:00:00+00:00,0.385187314,1.044961181,1.570510593,0,0.285806414,0.663816303,0.563936025,0.655639247,1.488059815
2010-02-27 05:00:00+00:00,0.385187314,1.035488542,1.557715461,0,0.286301996,0.663764491,0.563729606,0.655536051,1.476146657
2010-02-27 06:00:00+00:00,0.385187314,1.026015904,1.54492033,0,0.286797579,0.663712679,0.563523188,0.655432855,1.464233499
2010-02-27 07:00:00+00:00,0.385187314,1.016543266,1.532125199,0,0.287293162,0.663660866,0.563316769,0.655329658,1.452320341
2010-02-27 08:00:00+00:00,0.385187314,1.007070628,1.519330068,0,0.287788745,0.663609054,0.56311035,0.655226462,1.440407183
2010-02-27 09:00:00+00:00,0.385187314,0.997597989,1.506534936,0,0.288284328,0.663557242,0.562903931,0.655123266,1.428494024
2010-02-27 10:00:00+00:00,0.385187314,0.988125351,1.493739805,0,0.288779911,0.66350543,0.562697513,0.65502007,1.416580866
2010-02-27 11:00:00+00:00,0.385187314,0.978652713,1.480944674,0,0.289275493,0.663453618,0.562491094,0.654916874,1.404667708
2010-02-27 12:00:00+00:00,0.385187314,0.969180074,1.468149543,0,0.289771076,0.663401806,0.562284675,0.654813678,1.39275455
2010-02-27 13:00:00+00:00,0.385187314,0.959707436,1.455354411,0,0.290266659,0.663349994,0.562078256,0.654710482,1.380841392
2010-02-27 14:00:00+00:00,0.385187314,0.950234798,1.44255928,0,0.290762242,0.663298182,0.561871838,0.654607286,1.368928234
2010-02-27 15:00:00+00:00,0.385187314,0.94076216,1.429764149,0,0.291257825,0.66324637,0.561665419,0.65450409,1.357015076
2010-02-27 16:00:00+00:00,0.385187314,0.931289521,1.416969017,0,0.291753407,0.663194558,0.561459,0.654400894,1.345101918
2010-02-27 17:00:00+00:00,0.385187314,0.921816883,1.404173886,0,0.29224899,0.663142746,0.561252581,0.654297697,1.33318876
2010-02-27 18:00:00+00:00,0.385187314,0.912344245,1.391378755,0,0.292744573,0.663090934,0.561046163,0.654194501,1.321275602
2010-02-27 19:00:00+00:00,0.385187314,0.902871606,1.378583624,0,0.293240156,0.663039122,0.560839744,0.654091305,1.309362444
2010-02-27 20:00:00+00:00,0.385187314,0.893398968,1.365788492,0,0.293735739,0.66298731,0.560633325,0.653988109,1.297449286
2010-02-27 21:00:00+00:00,0.385187314,0.88392633,1.352993361,0,0.294231322,0.662935497,0.560426906,0.653884913,1.285536128
2010-02-27 22:00:00+00:00,0.385187314,0.874453691,1.34019823,0,0.294726904,0.662883685,0.560220488,0.653781717,1.27362297
2010-02-27 23:00:00+00:00,0.385187314,0.864981053,1.327403099,0,0.295222487,0.662831873,0.560014069,0.653678521,1.261709812
2010-02-28 00:00:00+00:00,0.385187314,0.857549838,1.320504806,0,0.295632157,0.662780061,0.55980765,0.653575325,1.253745382
2010-02-28 01:00:00+00:00,0.385187314,0.850118622,1.313606514,0,0.296041827,0.662728249,0.559601231,0.653472129,1.245780952
2010-02-28 02:00:00+00:00,0.385187314,0.842687407,1.306708222,0,0.296451498,0.662676437,0.559394813,0.653368932,1.237816523
2010-02-28 03:00:00+00:00,0.385187314,0.835256192,1.299809929,0,0.296861168,0.662624625,0.559188394,0.653265736,1.229852093
2010-02-28 04:00:00+00:00,0.385187314,0.827824976,1.292911637,0,0.297270838,0.662572813,0.558981975,0.65316254,1.221887663
2010-02-28 05:00:00+00:00,0.385187314,0.820393761,1.286013345,0,0.297680508,0.662521001,0.558775556,0.653059344,1.213923233
2010-02-28 06:00:00+00:00,0.385187314,0.812962546,1.279115052,0,0.298090178,0.662469189,0.558569138,0.652956148,1.205958804
2010-02-28 07:00:00+00:00,0.385187314,0.80553133,1.27221676,0,0.298499848,0.662417377,0.558362719,0.652852952,1.197994374
2010-02-28 08:00:00+00:00,0.385187314,0.798100115,1.265318467,0,0.298909518,0.662365565,0.5581563,0.652749756,1.190029944
2010-02-28 09:00:00+00:00,0.385187314,0.790668899,1.258420175,0,0.299319188,0.662313753,0.557949881,0.65264656,1.182065514
2010-02-28 10:00:00+00:00,0.385187314,0.783237684,1.251521883,0,0.299728859,0.66226194,0.557743463,0.652543364,1.174101085
2010-02-28 11:00:00+00:00,0.385187314,0.775806469,1.24462359,0,0.300138529,0.662210128,0.557537044,0.652440168,1.166136655
2010-02-28 12:00:00+00:00,0.385187314,0.768375253,1.237725298,0,0.300548199,0.662158316,0.557330625,0.652336971,1.158172225
2010-02-28 13:00:00+00:00,0.385187314,0.760944038,1.230827006,0,0.300957869,0.662106504,0.557124206,0.652233775,1.150207795
2010-02-28 14:00:00+00:00,0.385187314,0.753512823,1.223928713,0,0.301367539,0.662054692,0.556917788,0.652130579,1.142243366
2010-02-28 15:00:00+00:00,0.385187314,0.746081607,1.217030421,0,0.301777209,0.66200288,0.556711369,0.652027383,1.134278936
2010-02-28 16:00:00+00:00,0.385187314,0.738650392,1.210132129,0,0.302186879,0.661951068,0.55650495,0.651924187,1.126314506
2010-02-28 17:00:00+00:00,0.385187314,0.731219176,1.203233836,0,0.30259655,0.661899256,0.556298531,0.651820991,1.118350076
2010-02-28 18:00:00+00:00,0.385187314,0.723787961,1.196335544,0,0.30300622,0.661847444,0.556092113,0.651717795,1.110385647
2010-02-28 19:00:00+00:00,0.385187314,0.716356746,1.189437251,0,0.30341589,0.661795632,0.555885694,0.651614599,1.102421217
2010-02-28 20:00:00+00:00,0.385187314,0.70892553,1.182538959,0,0.30382556,0.66174382,0.555679275,0.651511403,1.094456787
2010-02-28 21:00:00+00:00,0.385187314,0.701494315,1.175640667,0,0.30423523,0.661692008,0.555472856,0.651408206,1.086492357
2010-02-28 22:00:00+00:00,0.385187314,0.6940631,1.168742374,0,0.3046449,0.661640196,0.555266438,0.65130501,1.078527928
2010-02-28 23:00:00+00:00,0.385187314,0.686631884,1.161844082,0,0.30505457,0.661588384,0.555060019,0.651201814,1.070563498
2010-03-01 00:00:00+00:00,0.385187314,0.687083312,1.164098303,0,0.305503568,0.661536571,0.5548536,0.651098618,1.071936483
2010-03-01 01:00:00+00:00,0.385363811,0.687534739,1.166352524,0,0.305952565,0.661447655,0.554960139,0.651010587,1.073309467
2010-03-01 02:00:00+00:00,0.385540309,0.687986167,1.168606745,0,0.306401563,0.661358739,0.555066677,0.650922556,1.074682452
2010-03-01 03:00:00+00:00,0.385716806,0.688437594,1.170860966,0,0.30685056,0.661269823,0.555173216,0.650834525,1.076055437
2010-03-01 04:00:00+00:00,0.385893303,0.688889022,1.173115188,0,0.307299558,0.661180907,0.555279755,0.650746494,1.077428422
2010-03-01 05:00:00+00:00,0.3860698,0.689340449,1.175369409,0,0.307748555,0.66109199,0.555386294,0.650658463,1.078801406
2010-03-01 06:00:00+00:00,0.386246297,0.689791877,1.17762363,0,0.308197553,0.661003074,0.555492832,0.650570432,1.080174391
2010-03-01 07:00:00+00:00,0.386422794,0.690243304,1.179877851,0,0.30864655,0.660914158,0.555599371,0.650482401,1.081547376
2010-03-01 08:00:00+00:00,0.386599291,0.690694732,1.182132072,0,0.309095548,0.660825242,0.55570591,0.65039437,1.082920361
2010-03-01 09:00:00+00:00,0.386775788,0.691146159,1.184386293,0,0.309544545,0.660736326,0.555812448,0.650306338,1.084293345
2010-03-01 10:00:00+00:00,0.386952285,0.691597587,1.186640514,0,0.309993543,0.660647409,0.555918987,0.650218307,1.08566633
2010-03-01 11:00:00+00:00,0.387128783,0.692049015,1.188894735,0,0.31044254,0.660558493,0.556025526,0.650130276,1.087039315
2010-03-01 12:00:00+00:00,0.38730528,0.692500442,1.191148956,0,0.310891538,0.660469577,0.556132065,0.650042245,1.088412299
2010-03-01 13:00:00+00:00,0.387481777,0.69295187,1.193403178,0,0.311340535,0.660380661,0.556238603,0.649954214,1.089785284
