,HE Jablanica,HE Dubrovnik,HE Trebinje 1,HE Trebinje 2,HE Rama,HE Visegrad,HE Bocac,RHE Capljina
2014-12-31 23:00:00+00:00,0.277218143,0.99957208,0.906803684,0.6744375,0.494584325,0.60931,0.390081273,0.746588243
2015-01-01 00:00:00+00:00,0.277218143,0.99957208,0.906803684,0.6744375,0.494584325,0.60931,0.390081273,0.746588243
2015-01-01 01:00:00+00:00,0.277218143,1.00308405,0.915305347,0.6744375,0.498894147,0.609356798,0.39025604,0.746825909
2015-01-01 02:00:00+00:00,0.277218143,1.006596021,0.923807009,0.6744375,0.503203969,0.609403596,0.390430808,0.747063575
2015-01-01 03:00:00+00:00,0.277218143,1.010107992,0.932308671,0.6744375,0.507513791,0.609450394,0.390605576,0.747301241
2015-01-01 04:00:00+00:00,0.277218143,1.013619963,0.940810333,0.6744375,0.511823613,0.609497192,0.390780343,0.747538907
2015-01-01 05:00:00+00:00,0.277218143,1.017131933,0.949311995,0.6744375,0.516133435,0.60954399,0.390955111,0.747776573
2015-01-01 06:00:00+00:00,0.277218143,1.020643904,0.957813657,0.6744375,0.520443257,0.609590788,0.391129878,0.748014239
2015-01-01 07:00:00+00:00,0.277218143,1.024155875,0.966315319,0.6744375,0.524753079,0.609637586,0.391304646,0.748251905
2015-01-01 08:00:00+00:00,0.277218143,1.027667845,0.974816982,0.6744375,0.529062901,0.609684384,0.391479413,0.748489571
2015-01-01 09:00:00+00:00,0.277218143,1.031179816,0.983318644,0.6744375,0.533372723,0.609731182,0.391654181,0.748727237
2015-01-01 10:00:00+00:00,0.277218143,1.034691787,0.991820306,0.6744375,0.537682545,0.60977798,0.391828949,0.748964903
2015-01-01 11:00:00+00:00,0.277218143,1.038203758,1.000321968,0.6744375,0.541992367,0.609824778,0.392003716,0.749202569
2015-01-01 12:00:00+00:00,0.277218143,1.041715728,1.00882363,0.6744375,0.546302189,0.609871576,0.392178484,0.749440236
2015-01-01 13:00:00+00:00,0.277218143,1.045227699,1.017325292,0.6744375,0.550612011,0.609918374,0.392353251,0.749677902
2015-01-01 14:00:00+00:00,0.277218143,1.04873967,1.025826954,0.6744375,0.554921833,0.609965172,0.392528019,0.749915568
2015-01-01 15:00:00+00:00,0.277218143,1.05225164,1.034328617,0.6744375,0.559231655,0.61001197,0.392702787,0.750153234
2015-01-01 16:00:00+00:00,0.277218143,1.055763611,1.042830279,0.6744375,0.563541477,0.610058768,0.392877554,0.7503909
2015-01-01 17:00:00+00:00,0.277218143,1.059275582,1.051331941,0.6744375,0.567851299,0.610105566,0.393052322,0.750628566
2015-01-01 18:00:00+00:00,0.277218143,1.062787552,1.059833603,0.6744375,0.572161121,0.610152364,0.393227089,0.750866232
2015-01-01 19:00:00+00:00,0.277218143,1.066299523,1.068335265,0.6744375,0.576470943,0.610199162,0.393401857,0.751103898
2015-01-01 20:00:00+00:00,0.277218143,1.069811494,1.076836927,0.6744375,0.580780765,0.61024596,0.393576625,0.751341564
2015-01-01 21:00:00+00:00,0.277218143,1.073323465,1.085338589,0.6744375,0.585090587,0.610292758,0.393751392,0.75157923
2015-01-01 22:00:00+00:00,0.277218143,1.076835435,1.093840252,0.6744375,0.589400409,0.610339556,0.39392616,0.751816896
2015-01-01 23:00:00+00:00,0.277218143,1.080347406,1.102341914,0.6744375,0.593710231,0.610386354,0.394100927,0.752054562
2015-01-02 00:00:00+00:00,0.277218143,1.069726092,1.09972498,0.6744375,0.593827828,0.610433152,0.394275695,0.752292228
2015-01-02 01:00:00+00:00,0.277218143,1.059104778,1.097108046,0.6744375,0.593945425,0.61047995,0.394450463,0.752529894
2015-01-02 02:00:00+00:00,0.277218143,1.048483465,1.094491112,0.6744375,0.594063023,0.610526748,0.39462523,0.75276756
2015-01-02 03:00:00+00:00,0.277218143,1.037862151,1.091874178,0.6744375,0.59418062,0.610573546,0.394799998,0.753005226
2015-01-02 04:00:00+00:00,0.277218143,1.027240837,1.089257244,0.6744375,0.594298217,0.610620344,0.394974765,0.753242892
2015-01-02 05:00:00+00:00,0.277218143,1.016619523,1.086640311,0.6744375,0.594415814,0.610667142,0.395149533,0.753480558
2015-01-02 06:00:00+00:00,0.277218143,1.005998209,1.084023377,0.6744375,0.594533412,0.61071394,0.395324301,0.753718224
2015-01-02 07:00:00+00:00,0.277218143,0.995376896,1.081406443,0.6744375,0.594651009,0.610760738,0.395499068,0.75395589
2015-01-02 08:00:00+00:00,0.277218143,0.984755582,1.078789509,0.6744375,0.594768606,0.610807536,0.395673836,0.754193556
2015-01-02 09:00:00+00:00,0.277218143,0.974134268,1.076172575,0.6744375,0.594886204,0.610854334,0.395848603,0.754431222
2015-01-02 10:00:00+00:00,0.277218143,0.963512954,1.073555641,0.6744375,0.595003801,0.610901132,0.396023371,0.754668888
2015-01-02 11:00:00+00:00,0.277218143,0.952891641,1.070938707,0.6744375,0.595121398,0.61094793,0.396198139,0.754906554
2015-01-02 12:00:00+00:00,0.277218143,0.942270327,1.068321774,0.6744375,0.595238996,0.610994728,0.396372906,0.75514422
2015-01-02 13:00:00+00:00,0.277218143,0.931649013,1.06570484,0.6744375,0.595356593,0.611041526,0.396547674,0.755381886
2015-01-02 14:00:00+00:00,0.277218143,0.921027699,1.063087906,0.6744375,0.59547419,0.611088324,0.396722441,0.755619552
2015-01-02 15:00:00+00:00,0.277218143,0.910406385,1.060470972,0.6744375,0.595591787,0.611135122,0.396897209,0.755857219
2015-01-02 16:00:00+00:00,0.277218143,0.899785072,1.057854038,0.6744375,0.595709385,0.61118192,0.397071977,0.756094885
2015-01-02 17:00:00+00:00,0.277218143,0.889163758,1.055237104,0.6744375,0.595826982,0.611228718,0.397246744,0.756332551
2015-01-02 18:00:00+00:00,0.277218143,0.878542444,1.05262017,0.6744375,0.595944579,0.611275516,0.397421512,0.756570217
2015-01-02 19:00:00+00:00,0.277218143,0.86792113,1.050003236,0.6744375,0.596062177,0.611322314,0.397596279,0.756807883
2015-01-02 20:00:00+00:00,0.277218143,0.857299816,1.047386303,0.6744375,0.596179774,0.611369112,0.397771047,0.757045549
2015-01-02 21:00:00+00:00,0.277218143,0.846678503,1.044769369,0.6744375,0.596297371,0.61141591,0.397945815,0.757283215
2015-01-02 22:00:00+00:00,0.277218143,0.836057189,1.042152435,0.6744375,0.596414969,0.611462708,0.398120582,0.757520881
2015-01-02 23:00:00+00:00,0.277218143,0.825435875,1.039535501,0.6744375,0.596532566,0.611509506,0.39829535,0.757758547
2015-01-03 00:00:00+00:00,0.277218143,0.817722044,1.031091858,0.6744375,0.594816702,0.611556304,0.398470117,0.757996213
2015-01-03 01:00:00+00:00,0.277218143,0.810008214,1.022648216,0.6744375,0.593100839,0.611603102,0.398644885,0.758233879
2015-01-03 02:00:00+00:00,0.277218143,0.802294383,1.014204573,0.6744375,0.591384976,0.6116499,0.398819652,0.758471545
2015-01-03 03:00:00+00:00,0.277218143,0.794580552,1.005760931,0.6744375,0.589669112,0.611696698,0.39899442,0.758709211
2015-01-03 04:00:00+00:00,0.277218143,0.786866722,0.997317288,0.6744375,0.587953249,0.611743496,0.399169188,0.758946877
2015-01-03 05:00:00+00:00,0.277218143,0.779152891,0.988873645,0.6744375,0.586237385,0.611790294,0.399343955,0.759184543
2015-01-03 06:00:00+00:00,0.277218143,0.77143906,0.980430003,0.6744375,0.584521522,0.611837092,0.399518723,0.759422209
2015-01-03 07:00:00+00:00,0.277218143,0.76372523,0.97198636,0.6744375,0.582805658,0.61188389,0.39969349,0.759659875
2015-01-03 08:00:00+00:00,0.277218143,0.756011399,0.963542718,0.6744375,0.581089795,0.611930688,0.399868258,0.759897541
2015-01-03 09:00:00+00:00,0.277218143,0.748297568,0.955099075,0.6744375,0.579373932,0.611977486,0.400043026,0.760135207
2015-01-03 10:00:00+00:00,0.277218143,0.740583738,0.946655433,0.6744375,0.577658068,0.612024284,0.400217793,0.760372873
2015-01-03 11:00:00+00:00,0.277218143,0.732869907,0.93821179,0.6744375,0.575942205,0.612071082,0.400392561,0.760610539
2015-01-03 12:00:00+00:00,0.277218143,0.725156076,0.929768147,0.6744375,0.574226341,0.61211788,0.400567328,0.760848205
2015-01-03 13:00:00+00:00,0.277218143,0.717442246,0.921324505,0.6744375,0.572510478,0.612164678,0.400742096,0.761085871
2015-01-03 14:00:00+00:00,0.277218143,0.709728415,0.912880862,0.6744375,0.570794615,0.612211476,0.400916864,0.761323537
2015-01-03 15:00:00+00:00,0.277218143,0.702014584,0.90443722,0.6744375,0.569078751,0.612258274,0.401091631,0.761561203
2015-01-03 16:00:00+00:00,0.277218143,0.694300754,0.895993577,0.6744375,0.567362888,0.612305072,0.401266399,0.761798869
2015-01-03 17:00:00+00:00,0.277218143,0.686586923,0.887549934,0.6744375,0.565647024,0.61235187,0.401441166,0.762036535
2015-01-03 18:00:00+00:00,0.277218143,0.678873092,0.879106292,0.6744375,0.563931161,0.612398668,0.401615934,0.762274201
2015-01-03 19:00:00+00:00,0.277218143,0.671159262,0.870662649,0.6744375,0.562215297,0.612445466,0.401790702,0.762511868
2015-01-03 20:00:00+00:00,0.277218143,0.663445431,0.862219007,0.6744375,0.560499434,0.612492264,0.401965469,0.762749534
2015-01-03 21:00:00+00:00,0.277218143,0.6557316,0.853775364,0.6744375,0.558783571,0.612539062,0.402140237,0.7629872
2015-01-03 22:00:00+00:00,0.277218143,0.64801777,0.845331721,0.6744375,0.557067707,0.61258586,0.402315004,0.763224866
2015-01-03 23:00:00+00:00,0.277218143,0.640303939,0.836888079,0.6744375,0.555351844,0.612632658,0.402489772,0.763462532
2015-01-04 00:00:00+00:00,0.277218143,0.651134764,0.834593164,0.6744375,0.554323976,0.612679456,0.40266454,0.763700198
2015-01-04 01:00:00+00:00,0.277218143,0.661965589,0.83229825,0.6744375,0.553296108,0.612726254,0.402839307,0.763937864
2015-01-04 02:00:00+00:00,0.277218143,0.672796414,0.830003335,0.6744375,0.552268241,0.612773052,0.403014075,0.76417553
2015-01-04 03:00:00+00:00,0.277218143,0.683627239,0.827708421,0.6744375,0.551240373,0.61281985,0.403188842,0.764413196
2015-01-04 04:00:00+00:00,0.277218143,0.694458064,0.825413506,0.6744375,0.550212505,0.612866648,0.40336361,0.764650862
2015-01-04 05:00:00+00:00,0.277218143,0.705288889,0.823118592,0.6744375,0.549184638,0.612913446,0.403538378,0.764888528
2015-01-04 06:00:00+00:00,0.277218143,0.716119714,0.820823677,0.6744375,0.54815677,0.612960244,0.403713145,0.765126194
2015-01-04 07:00:00+00:00,0.277218143,0.726950539,0.818528763,0.6744375,0.547128902,0.613007042,0.403887913,0.76536386
2015-01-04 08:00:00+00:00,0.277218143,0.737781364,0.816233848,0.6744375,0.546101035,0.61305384,0.40406268,0.765601526
2015-01-04 09:00:00+00:00,0.277218143,0.748612188,0.813938933,0.6744375,0.545073167,0.613100638,0.404237448,0.765839192
2015-01-04 10:00:00+00:00,0.277218143,0.759443013,0.811644019,0.6744375,0.544045299,0.613147436,0.404412216,0.766076858
2015-01-04 11:00:00+00:00,0.277218143,0.770273838,0.809349104,0.6744375,0.543017432,0.613194234,0.404586983,0.766314524
2015-01-04 12:00:00+00:00,0.277218143,0.781104663,0.80705419,0.6744375,0.541989564,0.613241032,0.404761751,0.76655219
2015-01-04 13:00:00+00:00,0.277218143,0.791935488,0.804759275,0.6744375,0.540961696,0.61328783,0.404936518,0.766789856
2015-01-04 14:00:00+00:00,0.277218143,0.802766313,0.802464361,0.6744375,0.539933829,0.613334628,0.405111286,0.767027522
2015-01-04 15:00:00+00:00,0.277218143,0.813597138,0.800169446,0.6744375,0.538905961,0.613381426,0.405286054,0.767265188
2015-01-04 16:00:00+00:00,0.277218143,0.824427963,0.797874532,0.6744375,0.537878093,0.613428224,0.405460821,0.767502854
2015-01-04 17:00:00+00:00,0.277218143,0.835258788,0.795579617,0.6744375,0.536850226,0.613475022,0.405635589,0.76774052
2015-01-04 18:00:00+00:00,0.277218143,0.846089613,0.793284703,0.6744375,0.535822358,0.61352182,0.405810356,0.767978186
2015-01-04 19:00:00+00:00,0.277218143,0.856920438,0.790989788,0.6744375,0.53479449,0.613568618,0.405985124,0.768215852
2015-01-04 20:00:00+00:00,0.277218143,0.867751263,0.788694874,0.6744375,0.533766623,0.613615416,0.406159891,0.768453518
2015-01-04 21:00:00+00:00,0.277218143,0.878582088,0.786399959,0.6744375,0.532738755,0.613662214,0.406334659,0.768691184
2015-01-04 22:00:00+00:00,0.277218143,0.889412913,0.784105045,0.6744375,0.531710887,0.613709012,0.406509427,0.768928851
2015-01-04 23:00:00+00:00,0.277218143,0.900243738,0.78181013,0.6744375,0.53068302,0.61375581,0.406684194,0.769166517
2015-01-05 00:00:00+00:00,0.277218143,0.911191673,0.78794047,0.6744375,0.528529638,0.613802608,0.406858962,0.769404183
2015-01-05 01:00:00+00:00,0.277218143,0.922139608,0.794070809,0.6744375,0.526376256,0.613849406,0.407033729,0.769641849
2015-01-05 02:00:00+00:00,0.277218143,0.933087543,0.800201149,0.6744375,0.524222874,0.613896204,0.407208497,0.769879515
2015-01-05 03:00:00+00:00,0.277218143,0.944035478,0.806331488,0.6744375,0.522069492,0.613943002,0.407383265,0.770117181
2015-01-05 04:00:00+00:00,0.277218143,0.954983413,0.812461828,0.6744375,0.51991611,0.6139898,0.407558032,0.770354847
2015-01-05 05:00:00+00:00,0.277218143,0.965931348,0.818592168,0.6744375,0.517762728,0.614036598,0.4077328,0.770592513
2015-01-05 06:00:00+00:00,0.277218143,0.976879283,0.824722507,0.6744375,0.515609346,0.614083396,0.407907567,0.770830179
2015-01-05 07:00:00+00:00,0.277218143,0.987827218,0.830852847,0.6744375,0.513455964,0.614130194,0.408082335,0.771067845
2015-01-05 08:00:00+00:00,0.277218143,0.998775152,0.836983187,0.6744375,0.511302583,0.614176992,0.408257103,0.771305511
2015-01-05 09:00:00+00:00,0.277218143,1.009723087,0.843113526,0.6744375,0.509149201,0.61422379,0.40843187,0.771543177
2015-01-05 10:00:00+00:00,0.277218143,1.020671022,0.849243866,0.6744375,0.506995819,0.614270588,0.408606638,0.771780843
2015-01-05 11:00:00+00:00,0.277218143,1.031618957,0.855374205,0.6744375,0.504842437,0.614317386,0.408781405,0.772018509
2015-01-05 12:00:00+00:00,0.277218143,1.042566892,0.861504545,0.6744375,0.502689055,0.614364184,0.408956173,0.772256175
2015-01-05 13:00:00+00:00,0.277218143,1.053514827,0.867634885,0.6744375,0.500535673,0.614410982,0.409130941,0.772493841
2015-01-05 14:00:00+00:00,0.277218143,1.064462762,0.873765224,0.6744375,0.498382291,0.61445778,0.409305708,0.772731507
2015-01-05 15:00:00+00:00,0.277218143,1.075410697,0.879895564,0.6744375,0.496228909,0.614504578,0.409480476,0.772969173
2015-01-05 16:00:00+00:00,0.277218143,1.086358632,0.886025903,0.6744375,0.494075527,0.614551376,0.409655243,0.773206839
2015-01-05 17:00:00+00:00,0.277218143,1.097306567,0.892156243,0.6744375,0.491922145,0.614598174,0.409830011,0.773444505
2015-01-05 18:00:00+00:00,0.277218143,1.108254502,0.898286583,0.6744375,0.489768763,0.614644972,0.410004779,0.773682171
2015-01-05 19:00:00+00:00,0.277218143,1.119202437,0.904416922,0.6744375,0.487615381,0.61469177,0.410179546,0.773919837
2015-01-05 20:00:00+00:00,0.277218143,1.130150372,0.910547262,0.6744375,0.485461999,0.614738568,0.410354314,0.774157503
2015-01-05 21:00:00+00:00,0.277218143,1.141098307,0.916677601,0.6744375,0.483308618,0.614785366,0.410529081,0.774395169
2015-01-05 22:00:00+00:00,0.277218143,1.152046242,0.922807941,0.6744375,0.481155236,0.614832164,0.410703849,0.774632835
2015-01-05 23:00:00+00:00,0.277218143,1.162994177,0.928938281,0.6744375,0.479001854,0.614878962,0.410878617,0.774870501
2015-01-06 00:00:00+00:00,0.277218143,1.154219112,0.932374179,0.6744375,0.477051062,0.61492576,0.411053384,0.775108167
2015-01-06 01:00:00+00:00,0.277218143,1.145444046,0.935810077,0.6744375,0.47510027,0.614972558,0.411228152,0.775345834
2015-01-06 02:00:00+00:00,0.277218143,1.136668981,0.939245975,0.6744375,0.473149477,0.615019356,0.411402919,0.7755835
2015-01-06 03:00:00+00:00,0.277218143,1.127893916,0.942681873,0.6744375,0.471198685,0.615066154,0.411577687,0.775821166
2015-01-06 04:00:00+00:00,0.277218143,1.119118851,0.946117771,0.6744375,0.469247893,0.615112952,0.411752455,0.776058832
2015-01-06 05:00:00+00:00,0.277218143,1.110343786,0.949553669,0.6744375,0.467297101,0.61515975,0.411927222,0.776296498
2015-01-06 06:00:00+00:00,0.277218143,1.101568721,0.952989567,0.6744375,0.465346309,0.615206548,0.41210199,0.776534164
2015-01-06 07:00:00+00:00,0.277218143,1.092793656,0.956425465,0.6744375,0.463395517,0.615253346,0.412276757,0.77677183
2015-01-06 08:00:00+00:00,0.277218143,1.084018591,0.959861363,0.6744375,0.461444725,0.615300144,0.412451525,0.777009496
2015-01-06 09:00:00+00:00,0.277218143,1.075243526,0.963297261,0.6744375,0.459493933,0.615346942,0.412626293,0.777247162
2015-01-06 10:00:00+00:00,0.277218143,1.06646846,0.966733159,0.6744375,0.457543141,0.61539374,0.41280106,0.777484828
2015-01-06 11:00:00+00:00,0.277218143,1.057693395,0.970169057,0.6744375,0.455592349,0.615440538,0.412975828,0.777722494
2015-01-06 12:00:00+00:00,0.277218143,1.04891833,0.973604955,0.6744375,0.453641557,0.615487336,0.413150595,0.77796016
2015-01-06 13:00:00+00:00,0.277218143,1.040143265,0.977040853,0.6744375,0.451690764,0.615534134,0.413325363,0.778197826
2015-01-06 14:00:00+00:00,0.277218143,1.0313682,0.980476751,0.6744375,0.449739972,0.615580932,0.41350013,0.778435492
2015-01-06 15:00:00+00:00,0.277218143,1.022593135,0.983912649,0.6744375,0.44778918,0.61562773,0.413674898,0.778673158
2015-01-06 16:00:00+00:00,0.277218143,1.01381807,0.987348547,0.6744375,0.445838388,0.615674528,0.413849666,0.778910824
2015-01-06 17:00:00+00:00,0.277218143,1.005043005,0.990784445,0.6744375,0.443887596,0.615721326,0.414024433,0.77914849
2015-01-06 18:00:00+00:00,0.277218143,0.996267939,0.994220343,0.6744375,0.441936804,0.615768124,0.414199201,0.779386156
2015-01-06 19:00:00+00:00,0.277218143,0.987492874,0.997656241,0.6744375,0.439986012,0.615814922,0.414373968,0.779623822
2015-01-06 20:00:00+00:00,0.277218143,0.978717809,1.001092139,0.6744375,0.43803522,0.61586172,0.414548736,0.779861488
2015-01-06 21:00:00+00:00,0.277218143,0.969942744,1.004528037,0.6744375,0.436084428,0.615908518,0.414723504,0.780099154
2015-01-06 22:00:00+00:00,0.277218143,0.961167679,1.007963935,0.6744375,0.434133636,0.615955316,0.414898271,0.78033682
2015-01-06 23:00:00+00:00,0.277218143,0.952392614,1.011399833,0.6744375,0.432182843,0.616002114,0.415073039,0.780574486
2015-01-07 00:00:00+00:00,0.277218143,0.952757861,1.009549386,0.6744375,0.433293345,0.616048912,0.415247806,0.780812152
2015-01-07 01:00:00+00:00,0.277218143,0.953123108,1.007698939,0.6744375,0.434403847,0.61609571,0.415422574,0.781049818
2015-01-07 02:00:00+00:00,0.277218143,0.953488356,1.005848493,0.6744375,0.435514348,0.616142508,0.415597342,0.781287484
2015-01-07 03:00:00+00:00,0.277218143,0.953853603,1.003998046,0.6744375,0.43662485,0.616189306,0.415772109,0.78152515
2015-01-07 04:00:00+00:00,0.277218143,0.95421885,1.002147599,0.6744375,0.437735352,0.616236104,0.415946877,0.781762817
2015-01-07 05:00:00+00:00,0.277218143,0.954584098,1.000297152,0.6744375,0.438845853,0.616282902,0.416121644,0.782000483
2015-01-07 06:00:00+00:00,0.277218143,0.954949345,0.998446705,0.6744375,0.439956355,0.6163297,0.416296412,0.782238149
2015-01-07 07:00:00+00:00,0.277218143,0.955314592,0.996596258,0.6744375,0.441066856,0.616376498,0.41647118,0.782475815
2015-01-07 08:00:00+00:00,0.277218143,0.95567984,0.994745811,0.6744375,0.442177358,0.616423296,0.416645947,0.782713481
2015-01-07 09:00:00+00:00,0.277218143,0.956045087,0.992895364,0.6744375,0.44328786,0.616470094,0.416820715,0.782951147
2015-01-07 10:00:00+00:00,0.277218143,0.956410334,0.991044917,0.6744375,0.444398361,0.616516892,0.416995482,0.783188813
2015-01-07 11:00:00+00:00,0.277218143,0.956775582,0.989194471,0.6744375,0.445508863,0.61656369,0.41717025,0.783426479
2015-01-07 12:00:00+00:00,0.277218143,0.957140829,0.987344024,0.6744375,0.446619364,0.616610488,0.417345018,0.783664145
2015-01-07 13:00:00+00:00,0.277218143,0.957506076,0.985493577,0.6744375,0.447729866,0.616657286,0.417519785,0.783901811
2015-01-07 14:00:00+00:00,0.277218143,0.957871324,0.98364313,0.6744375,0.448840368,0.616704084,0.417694553,0.784139477
2015-01-07 15:00:00+00:00,0.277218143,0.958236571,0.981792683,0.6744375,0.449950869,0.616750882,0.41786932,0.784377143
2015-01-07 16:00:00+00:00,0.277218143,0.958601818,0.979942236,0.6744375,0.451061371,0.61679768,0.418044088,0.784614809
2015-01-07 17:00:00+00:00,0.277218143,0.958967066,0.978091789,0.6744375,0.452171873,0.616844478,0.418218856,0.784852475
2015-01-07 18:00:00+00:00,0.277218143,0.959332313,0.976241342,0.6744375,0.453282374,0.616891276,0.418393623,0.785090141
2015-01-07 19:00:00+00:00,0.277218143,0.95969756,0.974390895,0.6744375,0.454392876,0.616938075,0.418568391,0.785327807
2015-01-07 20:00:00+00:00,0.277218143,0.960062807,0.972540449,0.6744375,0.455503377,0.616984873,0.418743158,0.785565473
2015-01-07 21:00:00+00:00,0.277218143,0.960428055,0.970690002,0.6744375,0.456613879,0.617031671,0.418917926,0.785803139
2015-01-07 22:00:00+00:00,0.277218143,0.960793302,0.968839555,0.6744375,0.457724381,0.617078469,0.419092694,0.786040805
2015-01-07 23:00:00+00:00,0.277218143,0.961158549,0.966989108,0.6744375,0.458834882,0.617125267,0.419267461,0.786278471
2015-01-08 00:00:00+00:00,0.277218143,0.983778078,0.975977347,0.6744375,0.464419351,0.617172065,0.419442229,0.786516137
2015-01-08 01:00:00+00:00,0.277218143,1.006397606,0.984965586,0.6744375,0.470003819,0.617218863,0.419616996,0.786753803
2015-01-08 02:00:00+00:00,0.277218143,1.029017135,0.993953826,0.6744375,0.475588288,0.617265661,0.419791764,0.786991469
2015-01-08 03:00:00+00:00,0.277218143,1.051636663,1.002942065,0.6744375,0.481172756,0.617312459,0.419966532,0.787229135
2015-01-08 04:00:00+00:00,0.277218143,1.074256191,1.011930304,0.6744375,0.486757225,0.617359257,0.420141299,0.787466801
2015-01-08 05:00:00+00:00,0.277218143,1.09687572,1.020918544,0.6744375,0.492341693,0.617406055,0.420316067,0.787704467
2015-01-08 06:00:00+00:00,0.277218143,1.119495248,1.029906783,0.6744375,0.497926162,0.617452853,0.420490834,0.787942133
2015-01-08 07:00:00+00:00,0.277218143,1.142114776,1.038895022,0.6744375,0.50351063,0.617499651,0.420665602,0.788179799
2015-01-08 08:00:00+00:00,0.277218143,1.164734305,1.047883261,0.6744375,0.509095099,0.617546449,0.42084037,0.788417466
2015-01-08 09:00:00+00:00,0.277218143,1.187353833,1.056871501,0.6744375,0.514679567,0.617593247,0.421015137,0.788655132
2015-01-08 10:00:00+00:00,0.277218143,1.209973362,1.06585974,0.6744375,0.520264036,0.617640045,0.421189905,0.788892798
2015-01-08 11:00:00+00:00,0.277218143,1.23259289,1.074847979,0.6744375,0.525848504,0.617686843,0.421364672,0.789130464
2015-01-08 12:00:00+00:00,0.277218143,1.255212418,1.083836218,0.6744375,0.531432973,0.617733641,0.42153944,0.78936813
2015-01-08 13:00:00+00:00,0.277218143,1.277831947,1.092824458,0.6744375,0.537017441,0.617780439,0.421714207,0.789605796
2015-01-08 14:00:00+00:00,0.277218143,1.300451475,1.101812697,0.6744375,0.54260191,0.617827237,0.421888975,0.789843462
2015-01-08 15:00:00+00:00,0.277218143,1.323071003,1.110800936,0.6744375,0.548186378,0.617874035,0.422063743,0.790081128
2015-01-08 16:00:00+00:00,0.277218143,1.345690532,1.119789175,0.6744375,0.553770847,0.617920833,0.42223851,0.790318794
2015-01-08 17:00:00+00:00,0.277218143,1.36831006,1.128777415,0.6744375,0.559355315,0.617967631,0.422413278,0.79055646
2015-01-08 18:00:00+00:00,0.277218143,1.390929589,1.137765654,0.6744375,0.564939784,0.618014429,0.422588045,0.790794126
2015-01-08 19:00:00+00:00,0.277218143,1.413549117,1.146753893,0.6744375,0.570524252,0.618061227,0.422762813,0.791031792
2015-01-08 20:00:00+00:00,0.277218143,1.436168645,1.155742132,0.6744375,0.576108721,0.618108025,0.422937581,0.791269458
2015-01-08 21:00:00+00:00,0.277218143,1.458788174,1.164730372,0.6744375,0.581693189,0.618154823,0.423112348,0.791507124
2015-01-08 22:00:00+00:00,0.277218143,1.481407702,1.173718611,0.6744375,0.587277657,0.618201621,0.423287116,0.79174479
2015-01-08 23:00:00+00:00,0.277218143,1.50402723,1.18270685,0.6744375,0.592862126,0.618248419,0.423461883,0.791982456
2015-01-09 00:00:00+00:00,0.277218143,1.497971956,1.188346384,0.6744375,0.597190289,0.618295217,0.423636651,0.792220122
2015-01-09 01:00:00+00:00,0.277218143,1.491916681,1.193985919,0.6744375,0.601518452,0.618342015,0.423811419,0.792457788
2015-01-09 02:00:00+00:00,0.277218143,1.485861406,1.199625453,0.6744375,0.605846614,0.618388813,0.423986186,0.792695454
2015-01-09 03:00:00+00:00,0.277218143,1.479806132,1.205264987,0.6744375,0.610174777,0.618435611,0.424160954,0.79293312
2015-01-09 04:00:00+00:00,0.277218143,1.473750857,1.210904521,0.6744375,0.61450294,0.618482409,0.424335721,0.793170786
2015-01-09 05:00:00+00:00,0.277218143,1.467695582,1.216544056,0.6744375,0.618831103,0.618529207,0.424510489,0.793408452
2015-01-09 06:00:00+00:00,0.277218143,1.461640308,1.22218359,0.6744375,0.623159266,0.618576005,0.424685257,0.793646118
2015-01-09 07:00:00+00:00,0.277218143,1.455585033,1.227823124,0.6744375,0.627487429,0.618622803,0.424860024,0.793883784
2015-01-09 08:00:00+00:00,0.277218143,1.449529758,1.233462658,0.6744375,0.631815591,0.618669601,0.425034792,0.79412145
2015-01-09 09:00:00+00:00,0.277218143,1.443474484,1.239102193,0.6744375,0.636143754,0.618716399,0.425209559,0.794359116
2015-01-09 10:00:00+00:00,0.277218143,1.437419209,1.244741727,0.6744375,0.640471917,0.618763197,0.425384327,0.794596782
2015-01-09 11:00:00+00:00,0.277218143,1.431363934,1.250381261,0.6744375,0.64480008,0.618809995,0.425559095,0.794834449
2015-01-09 12:00:00+00:00,0.277218143,1.42530866,1.256020795,0.6744375,0.649128243,0.618856793,0.425733862,0.795072115
2015-01-09 13:00:00+00:00,0.277218143,1.419253385,1.26166033,0.6744375,0.653456406,0.618903591,0.42590863,0.795309781
2015-01-09 14:00:00+00:00,0.277218143,1.413198111,1.267299864,0.6744375,0.657784568,0.618950389,0.426083397,0.795547447
2015-01-09 15:00:00+00:00,0.277218143,1.407142836,1.272939398,0.6744375,0.662112731,0.618997187,0.426258165,0.795785113
2015-01-09 16:00:00+00:00,0.277218143,1.401087561,1.278578932,0.6744375,0.666440894,0.619043985,0.426432933,0.796022779
2015-01-09 17:00:00+00:00,0.277218143,1.395032287,1.284218467,0.6744375,0.670769057,0.619090783,0.4266077,0.796260445
2015-01-09 18:00:00+00:00,0.277218143,1.388977012,1.289858001,0.6744375,0.67509722,0.619137581,0.426782468,0.796498111
2015-01-09 19:00:00+00:00,0.277218143,1.382921737,1.295497535,0.6744375,0.679425383,0.619184379,0.426957235,0.796735777
2015-01-09 20:00:00+00:00,0.277218143,1.376866463,1.301137069,0.6744375,0.683753545,0.619231177,0.427132003,0.796973443
