,HU_P2HT_OTH,HU_STUR_BIO_CHP,HU_STUR_OIL_CHP,HU_COMC_GAS_CHP
2016-03-30 16:00:00,1414.9620612895478,567.5994068027868,15.122541921921497,339.0633083546609
2016-03-30 17:00:00,1477.4102061214267,592.6499229489265,15.789962423150795,354.02757854011776
2016-03-30 18:00:00,1451.4783493692057,582.2475899729872,15.512813231962358,347.8136019376823
2016-03-30 19:00:00,1334.6967903898164,535.4017094963078,14.264699187290617,319.8295712518843
2016-03-30 20:00:00,1003.7569042186169,402.6481267557483,10.727747604504842,240.52739365889798
2016-03-30 21:00:00,707.7456414279598,283.9058496562499,7.564099013932059,169.5950621018451
2016-03-30 22:00:00,624.1286339412069,250.3636331215883,6.670434274997913,149.55815795521633
2016-03-30 23:00:00,655.5291135459368,262.9596553645625,7.006029894260102,157.0825649976212
2016-03-31 00:00:00,682.1665990533202,273.6450450201193,7.290720560038703,163.46562939876247
2016-03-31 01:00:00,776.015223489929,311.29158340923317,8.293736680530191,185.95430662662426
2016-03-31 02:00:00,1026.1606171950255,411.6351763336006,10.967189422742468,245.89593126780477
2016-03-31 03:00:00,1519.3951170535936,609.4917953861616,16.23868016126541,364.0883025631086
2016-03-31 04:00:00,1897.9649441982601,761.3517040008954,20.284681278887092,454.8039065687316
2016-03-31 05:00:00,1861.0958417410209,746.5619924908865,19.890639231551148,445.96906908635725
2016-03-31 06:00:00,1716.971168499086,688.747665679033,18.35029304651065,411.4328862007124
2016-03-31 07:00:00,1583.9601481509599,635.3914815711537,16.928725086265196,379.5598361446827
2016-03-31 08:00:00,1446.715355271859,580.3369573855697,15.461908278478766,346.6722592964186
2016-03-31 09:00:00,1348.809365493066,541.0628430886558,14.41552867909385,323.2113272259989
2016-03-31 10:00:00,1287.7724781715121,516.5784403017509,13.763191127044873,308.5852326379534
2016-03-31 11:00:00,1256.5484057555727,504.053182228681,13.429480876430222,301.10309754522495
2016-03-31 12:00:00,1236.967207799814,496.1983593692982,13.22020495655324,296.410911131141
2016-03-31 13:00:00,1251.0797829030635,501.85949296164625,13.371034448356472,299.7926671052556
2016-03-31 14:00:00,1309.1177480151769,525.1409048601772,13.991320733397261,313.7001385488017
2016-03-31 15:00:00,1376.5052941331933,552.1728177636387,14.711531556757691,329.8480233251987
2016-03-31 16:00:00,1435.60170237805,575.8788146815957,15.343130053683723,344.0091264668034
2016-03-31 17:00:00,1504.0476916288098,603.3353126044833,16.074653088929395,360.410642941259
2016-03-31 18:00:00,1477.7630204990078,592.7914512887352,15.793733160445877,354.1121224394706
2016-03-31 19:00:00,1362.7455334075248,546.6532125110994,14.56447280224954,326.550811250437
2016-03-31 20:00:00,1020.5155871537256,409.3707228966615,10.906857626021177,244.54322887815897
2016-03-31 21:00:00,714.625521790794,286.66565228251955,7.6376283911861345,171.24366813922595
2016-03-31 22:00:00,546.8622852509161,219.36892670348323,5.8446428073752195,131.0430439969391
2016-03-31 23:00:00,573.1469563807182,229.9127880192313,6.125562735858738,137.34156449872748
2016-04-01 00:00:00,599.9608490768923,240.66894184469243,6.412138770284878,143.76690084954515
2016-04-01 01:00:00,686.5767787730856,275.41414926772796,7.3378547762272115,164.52242814067324
2016-04-01 02:00:00,927.3725914722794,372.007241187165,9.91138298011985,222.22363944900292
2016-04-01 03:00:00,1412.492360646479,566.6087084241259,15.09614676085593,338.4715010591908
2016-04-01 04:00:00,1783.3002714843583,715.3549935630684,19.05919165798584,427.3271392790508
2016-04-01 05:00:00,1748.5480552926067,701.4144520919115,18.68777403442038,418.9995651927937
2016-04-01 06:00:00,1588.899549437097,637.3728783284753,16.981515408396323,380.7434507356228
2016-04-01 07:00:00,1464.3560741509207,587.4133743760046,15.650445143232808,350.89945426406183
2016-04-01 08:00:00,1329.7573891036793,533.420312738986,14.211908865159486,318.64595666094425
2016-04-01 09:00:00,1232.2042137024675,494.2877267818808,13.16930000306965,295.2695684898773
2016-04-01 10:00:00,1169.5796616817977,469.1664464658367,12.499994133192809,280.263026354744
2016-04-01 11:00:00,1135.88588862279,455.650490014106,12.139888721512595,272.1890839665455
2016-04-01 12:00:00,1108.7191815490346,444.75280784883614,11.849541949791371,265.6792037163749
2016-04-01 13:00:00,1118.2451697437282,448.5740730236711,11.951351856758556,267.9618889989023
2016-04-01 14:00:00,1169.2268473042168,469.024918126028,12.496223395897728,280.1784824553911
2016-04-01 15:00:00,1231.1457705697235,493.86314176245463,13.157987791184405,295.0159367918187
2016-04-01 16:00:00,1297.474873554996,520.4704696464901,13.866886402659594,310.9101898701572
2016-04-01 17:00:00,1378.44577320989,552.9512236325864,14.732270611880635,330.3130147716394
2016-04-01 18:00:00,1357.6297249325967,544.6010515838732,14.509797111470869,325.3249247098205
2016-04-01 19:00:00,1260.9585854753382,505.8222864762898,13.476615092618733,302.1598962871358
2016-04-01 20:00:00,940.955945009157,377.4560822697999,10.056556365980459,225.47857957408817
2016-04-01 21:00:00,634.3602508910627,254.46795497604055,6.779785656555255,152.00993103644936
2016-04-01 22:00:00,456.0125830237479,182.92537920274333,4.873677953891918,109.27298991357667
2016-04-01 23:00:00,475.2409666019252,190.6386737223174,5.079183136473821,113.88063242830775
2016-04-02 00:00:00,498.879529899868,200.12107248950022,5.331822535244234,119.54507368494963
2016-04-02 01:00:00,571.9121060591839,229.41743882990087,6.112365155325956,137.04566085099245
2016-04-02 02:00:00,777.4264810002542,311.857696768468,8.308819629710515,186.29248222403572
2016-04-02 03:00:00,1192.8654106021595,478.50731689321094,12.748862794668142,285.84292371203304
2016-04-02 04:00:00,1514.9849373338284,607.7226911385529,16.1915459450769,363.0315038211978
2016-04-02 05:00:00,1484.4664936730514,595.4804897451005,15.865377169052412,355.7184565271751
2016-04-02 06:00:00,1347.398107982741,540.496729729421,14.400445729913526,322.87315162858744
2016-04-02 07:00:00,1242.4358306523234,498.39204863633313,13.278651384626993,297.72134157111043
2016-04-02 08:00:00,1124.9486429177716,451.26311148003634,12.02299586536509,269.56822308660674
2016-04-02 09:00:00,1042.0372641861811,418.00395162499206,11.136872601021103,249.70040673868365
2016-04-02 10:00:00,987.3510356610896,396.06705895464376,10.552408320283583,236.59610233898974
2016-04-02 11:00:00,959.8315142097531,385.02784844956517,10.25829081126728,230.00167818946633
2016-04-02 12:00:00,935.3109149678571,375.1916288328607,9.996224569259168,224.12587718444234
2016-04-02 13:00:00,942.8964240858536,378.23448813874774,10.077295421103404,225.9435710205289
2016-04-02 14:00:00,989.1151075489956,396.77470065368726,10.571262006758985,237.01882183575407
2016-04-02 15:00:00,1041.8608569973906,417.93318745508776,11.134987232373565,249.65813478900725
2016-04-02 16:00:00,1099.7224149207132,441.1438351837144,11.753388148766813,263.52333428287693
2016-04-02 17:00:00,1170.6381048145417,469.5910314852629,12.511306345078053,280.5166580528026
2016-04-02 18:00:00,1153.879421879433,462.8684353443497,12.332196323561716,276.5008228335416
2016-04-02 19:00:00,1073.6141509797017,430.6707380378706,11.474353588930834,257.26708573076496
2016-04-02 20:00:00,797.0076789560126,319.7125196278507,8.518095549587498,190.98466863811964
2016-04-02 21:00:00,531.8676742037137,213.35397226161356,5.684386472334287,127.44992827444241
2016-04-02 22:00:00,397.7982107228438,159.573203134308,4.251506300203587,95.3232465203541
2016-04-02 23:00:00,421.96599558715843,169.26789441120386,4.509801804916622,101.1145036260253
2016-04-03 00:00:00,429.37509751636446,172.23998954718652,4.588987288113318,102.88992551243543
2016-04-03 01:00:00,494.46935018010254,198.35196824189148,5.284688319055723,118.48827494303883
