,AT_P2HT_OTH,AT_STUR_BIO_CHP,AT_COMC_GAS_CHP
2016-02-24 20:00:00,8312.663049086792,4076.007488886933,225.5814026475824
2016-02-24 21:00:00,7264.227231647008,3561.920460666618,197.12991593538936
2016-02-24 22:00:00,6140.060972376583,3010.69998360859,166.62332616050764
2016-02-24 23:00:00,5565.960736702377,2729.1973115813767,151.04392210443655
2016-02-25 00:00:00,5577.297629191995,2734.7562111079806,151.3515722635217
2016-02-25 01:00:00,5685.224845693148,2787.6769346012484,154.28040177801216
2016-02-25 02:00:00,5959.5776439418805,2922.2023031450585,161.72553562787232
2016-02-25 03:00:00,6479.260795665925,3177.0222574445743,175.8282189203348
2016-02-25 04:00:00,8424.671546884207,4130.929416209778,228.62098621934348
2016-02-25 05:00:00,10672.550589725473,5233.148014344769,289.6218597627435
2016-02-25 06:00:00,10042.67284300235,4924.295556646665,272.5288169239736
2016-02-25 07:00:00,9878.96811545228,4844.025047482507,268.0863486267843
2016-02-25 08:00:00,9459.503093336449,4638.345764998168,256.70329274063437
2016-02-25 09:00:00,9076.76960288698,4450.677316980025,246.31702336992032
2016-02-25 10:00:00,8738.476730996807,4284.799755106169,237.13674262281995
2016-02-25 11:00:00,8461.403078550566,4148.940250675974,229.61777273477932
2016-02-25 12:00:00,8311.756097687621,4075.562776924805,225.55679063485562
2016-02-25 13:00:00,8379.323976925738,4108.693818103363,227.39038558300297
2016-02-25 14:00:00,8545.296082973731,4190.076107172842,231.89438391200932
2016-02-25 15:00:00,8876.786819370136,4352.618329330735,240.89007456365857
2016-02-25 16:00:00,9035.956789924356,4430.665278684252,245.20948279721384
2016-02-25 17:00:00,8982.900133072952,4404.649628899747,243.76968005269543
2016-02-25 18:00:00,8895.379323053108,4361.7349245543655,241.39462082455822
2016-02-25 19:00:00,8609.689632314756,4221.650656483951,233.64183681561283
2016-02-25 20:00:00,7931.743461435658,3889.228464793046,215.2443573023219
2016-02-25 21:00:00,6787.170795683924,3328.001968587133,184.183997241087
2016-02-25 22:00:00,5754.606627729605,2821.697399704063,156.16322075161318
2016-02-25 23:00:00,5046.277584978332,2474.3773572818604,136.94123881197407
2016-02-26 00:00:00,5129.26363800233,2515.0685018166,139.19323797647723
2016-02-26 01:00:00,5237.190854503484,2567.9892253098683,142.12206749096774
2016-02-26 02:00:00,5515.624934048477,2704.515797683256,149.67795539809856
2016-02-26 03:00:00,6226.221355297674,3052.9476200107792,168.96146736955467
2016-02-26 04:00:00,8253.711208140783,4047.1012113485936,223.9816218203397
2016-02-26 05:00:00,9828.178837098796,4819.121177603322,266.70807591408294
2016-02-26 06:00:00,9351.575876835297,4585.4250415049,253.77446322614392
2016-02-26 07:00:00,9123.4775999442,4473.579983029632,247.58454202535103
2016-02-26 08:00:00,8861.82212128384,4345.280581955619,240.4839763536662
2016-02-26 09:00:00,8504.029794311527,4169.841712896004,230.77453733293942
2016-02-26 10:00:00,8262.327246432891,4051.3259749888125,224.21543594124444
2016-02-26 11:00:00,8060.077084418123,3952.155207434201,218.72695710316566
2016-02-26 12:00:00,7894.558454069715,3870.9952743457866,214.23526478052273
2016-02-26 13:00:00,7902.721016662241,3874.9976820049415,214.456772895064
2016-02-26 14:00:00,7930.836510036488,3888.7837528309183,215.21974528959512
2016-02-26 15:00:00,8285.907982811295,4062.888486004149,224.85534827214153
2016-02-26 16:00:00,8479.542106533954,4157.8344899185395,230.1100129893155
2016-02-26 17:00:00,8469.112165443508,4152.720302354065,229.82697484295724
2016-02-26 18:00:00,8375.696171329062,4106.914970254849,227.29193753209572
2016-02-26 19:00:00,8128.0984393558265,3985.508604593824,220.57285805767648
2016-02-26 20:00:00,7414.327688209538,3635.520290398852,201.2032040416765
2016-02-26 21:00:00,6218.058792705149,3048.9452123516244,168.73995925501336
2016-02-26 22:00:00,5261.225066581472,2579.7740923062674,142.7742858282282
2016-02-26 23:00:00,4796.8659502067585,2352.081567696578,130.17293531210117
2016-02-27 00:00:00,4911.141826502098,2408.115274924744,133.2740489156793
2016-02-27 01:00:00,4965.558910452259,2434.7979926524417,134.7507696792879
2016-02-27 02:00:00,5273.015434770674,2585.5553478139364,143.09424199367675
2016-02-27 03:00:00,6008.553019497025,2946.2167490999873,163.05458431512014
2016-02-27 04:00:00,8045.565862031413,3945.0398160401487,218.33316489953668
2016-02-27 05:00:00,8999.225258257997,4412.654444218056,244.212696281778
2016-02-27 06:00:00,8512.192356904052,4173.844120555159,230.99604544748075
2016-02-27 07:00:00,8420.590265587944,4128.9282123802,228.51023216207287
2016-02-27 08:00:00,8151.225700034644,3996.848759628096,221.20046438221016
2016-02-27 09:00:00,7863.268630798372,3855.6527116523603,213.38615034144777
2016-02-27 10:00:00,7675.529691170314,3763.5973354918015,208.29146370699794
2016-02-27 11:00:00,7470.105199258454,3662.870076069742,202.71684282437536
2016-02-27 12:00:00,7355.375847263529,3606.614012860512,199.60342321443383
2016-02-27 13:00:00,7425.6645806991555,3641.079189925456,201.51085420076166
2016-02-27 14:00:00,7550.370398084942,3702.227084718097,204.8950059506981
2016-02-27 15:00:00,7858.280398102939,3853.206795860654,213.25078427145024
2016-02-27 16:00:00,8072.774404006495,3958.3811749039974,219.07152528134097
2016-02-27 17:00:00,8056.449278821448,3950.376359585689,218.62850905225847
2016-02-27 18:00:00,7949.882489419046,3898.122704035612,215.73659755685813
2016-02-27 19:00:00,7717.702931231689,3784.2764417307676,209.43592229879462
2016-02-27 20:00:00,7083.29042751272,3473.2004242220223,192.21981939639065
2016-02-27 21:00:00,5889.742386205839,2887.9594820611796,159.8304106479079
2016-02-27 22:00:00,4961.477629155997,2432.796788822865,134.6400156220173
2016-02-27 23:00:00,4490.316377287514,2201.768924497213,121.8540750104392
2016-02-28 00:00:00,4609.1270105787,2260.02619153602,125.07824867765139
2016-02-28 01:00:00,4716.600751380269,2312.7245590482235,127.99477218577842
2016-02-28 02:00:00,5024.057275698684,2463.4819142097176,136.33824450016724
2016-02-28 03:00:00,5677.5157588002085,2783.896882923157,154.07119966983424
2016-02-28 04:00:00,7445.617511480881,3650.862853092279,202.0523184807515
2016-02-28 05:00:00,8803.777231737004,4316.819016379407,238.90880753915033
2016-02-28 06:00:00,8516.727113899899,4176.067680365801,231.11910551111478
2016-02-28 07:00:00,8435.55496367424,4136.265959755318,228.91633037206526
2016-02-28 08:00:00,8191.1315615980975,4016.416085961742,222.28339294218983
2016-02-28 09:00:00,7841.501797218307,3844.9796245612806,212.79546203600427
2016-02-28 10:00:00,7510.918012221075,3682.8821143655155,203.82438339708185
2016-02-28 11:00:00,7353.561944465191,3605.7245889362557,199.5541991889802
2016-02-28 12:00:00,7239.739543869435,3549.9132376891544,196.4653915917655
2016-02-28 13:00:00,7268.761988642856,3564.14402047726,197.25297599902342
2016-02-28 14:00:00,7306.400471708384,3582.599566905584,198.27437452718607
2016-02-28 15:00:00,7580.753269957115,3717.1249354493943,205.71950837704622
2016-02-28 16:00:00,7778.015199276451,3813.8497872123003,211.07262114512756
2016-02-28 17:00:00,7797.514654358594,3823.411094398059,211.601779418754
2016-02-28 18:00:00,7680.97139956533,3766.265607264572,208.43913578335884
2016-02-28 19:00:00,7348.1202360701745,3603.056317163486,199.40652711261933
2016-02-28 20:00:00,6703.277791260758,3286.8661120902643,181.907386063857
2016-02-28 21:00:00,5556.437747011099,2724.5278359790295,150.78549597080504
2016-02-28 22:00:00,4678.508792615156,2294.0466566388354,126.9610676512524
2016-02-28 23:00:00,4506.1880267729775,2209.551383834458,122.2847852331584
2016-02-29 00:00:00,4615.0221946733,2262.916819289854,125.23822676037565
2016-02-29 01:00:00,4722.042459775286,2315.3928308209934,128.1424442621393
2016-02-29 02:00:00,5029.725721943491,2466.261363973019,136.49206957970978
2016-02-29 03:00:00,5665.4986527612145,2778.0044494249573,153.745090501204
2016-02-29 04:00:00,7437.681686738148,3646.971623423655,201.83696336939187
2016-02-29 05:00:00,8800.829639689702,4315.37370250249,238.82881849778818
2016-02-29 06:00:00,8511.058667655088,4173.288230602498,230.96528043157218
2016-02-29 07:00:00,8470.699330392054,4153.498548287789,229.87004586522912
2016-02-29 08:00:00,8178.88771770931,4010.4124744730084,221.95113077037783
2016-02-29 09:00:00,7831.5253318274445,3840.0877929778694,212.52472989600938
2016-02-29 10:00:00,7519.987526212768,3687.329233986799,204.07050352434996
2016-02-29 11:00:00,7349.934138868513,3603.9457410877426,199.45575113807297
2016-02-29 12:00:00,7224.774845783141,3542.575490314037,196.0592933817731
2016-02-29 13:00:00,7278.284978334134,3568.813496079607,197.51140213265495
2016-02-29 14:00:00,7336.329867880973,3597.275061655818,199.08657094717077
2016-02-29 15:00:00,7597.985346541334,3725.5744627298322,206.18713661885565
2016-02-29 16:00:00,7769.852636683927,3809.847379553145,210.85111303058625
2016-02-29 17:00:00,7763.27723903995,3806.623217827715,210.67267593831687
2016-02-29 18:00:00,7654.896546839212,3753.4801383533836,207.73154041746304
2016-02-29 19:00:00,7345.172644022874,3601.611003286569,199.3265380712572
2016-02-29 20:00:00,6673.348395088169,3272.1906173400307,181.09518964387226
2016-02-29 21:00:00,5528.775729336434,2710.9641211341163,150.03482958263731
2016-02-29 22:00:00,4673.974035619309,2291.8230968281932,126.8380075876183
2016-02-29 23:00:00,4569.901362564625,2240.7923991739713,124.01377912721682
2016-03-01 00:00:00,4620.917378767902,2265.807447043688,125.39820484309993
2016-03-01 01:00:00,4727.484168170302,2318.0611025937633,128.29011633850016
2016-03-01 02:00:00,5035.3941681883,2469.040813736321,136.64589465925235
2016-03-01 03:00:00,5653.4815467222215,2772.1120159267575,153.41898133257376
2016-03-01 04:00:00,7429.745861995416,3643.0803937550327,201.6216082580323
2016-03-01 05:00:00,8797.8820476424,4313.9283886255735,238.74882945642605
2016-03-01 06:00:00,8505.39022141028,4170.508780839196,230.81145535202964
2016-03-01 07:00:00,8505.843697109864,4170.731136820261,230.82376135839306
2016-03-01 08:00:00,8166.643873820523,4004.4088629842763,221.61886859856588
2016-03-01 09:00:00,7821.54886643658,3835.1959613944578,212.25399775601443
2016-03-01 10:00:00,7529.057040204461,3691.7763536080815,204.31662365161804
2016-03-01 11:00:00,7346.306333271836,3602.166893239229,199.35730308716572
2016-03-01 12:00:00,7209.810147696848,3535.2377429389203,195.65319517178074
2016-03-01 13:00:00,7287.807968025412,3573.482971681954,197.76982826628645
2016-03-01 14:00:00,7366.259264053562,3611.950556406052,199.89876736715556
2016-03-01 15:00:00,7615.217423125551,3734.02399001027,206.65476486066504
2016-03-01 16:00:00,7761.690074091404,3805.844971893991,210.62960491604497
2016-03-01 17:00:00,7729.039823721307,3789.835341257372,209.7435724578798
2016-03-01 18:00:00,7628.821694113092,3740.6946694421954,207.02394505156724
2016-03-01 19:00:00,7342.2250519755735,3600.165689409652,199.24654902989508
2016-03-01 20:00:00,6643.41899891558,3257.5151225897966,180.2829932238875
2016-03-01 21:00:00,5501.113711661768,2697.400406289203,149.28416319446958
2016-03-01 22:00:00,4669.439278623462,2289.5995370175524,126.71494752398429
2016-03-01 23:00:00,4633.614698356272,2272.0334145134843,125.74277302127527
2016-03-02 00:00:00,4744.262769054934,2326.2882738931366,128.74543857394616
2016-03-02 01:00:00,4854.9108397535965,2380.543133272789,131.74810412661702
2016-03-02 02:00:00,5174.611207960797,2537.304099923015,140.4238386128178
2016-03-02 03:00:00,5799.500721988488,2843.710641829414,157.38151538159028
2016-03-02 04:00:00,7608.868763331366,3730.911006275372,206.48248077157737
2016-03-02 05:00:00,9009.201723648861,4417.546275801468,244.48342842177297
2016-03-02 06:00:00,8711.72166472131,4271.680752223385,236.41068824737908
2016-03-02 07:00:00,8716.256421717157,4273.904312034026,236.53374831101306
2016-03-02 08:00:00,8366.626657337369,4102.467850633567,227.04581740482763
2016-03-02 09:00:00,8019.264271455502,3932.1431691384278,217.61941653045918
2016-03-02 10:00:00,7719.516834030028,3785.1658656550253,209.4851463242483
2016-03-02 11:00:00,7538.126554196156,3696.2234732293646,204.56274377888616
2016-03-02 12:00:00,7393.467806028642,3625.2919152699005,200.63712774895984
2016-03-02 13:00:00,7474.639956254301,3665.0936358803838,202.83990288800942
2016-03-02 14:00:00,7553.998203681619,3704.0059325666098,204.99345400160533
2016-03-02 15:00:00,7801.142459955271,3825.1899422465713,211.7002274696612
2016-03-02 16:00:00,7955.324197814061,3900.7909758083815,215.88426963321896
2016-03-02 17:00:00,7920.406568946042,3883.669565266443,214.93670714323682
2016-03-02 18:00:00,7817.0141094407345,3832.972401583817,212.13093769238043
2016-03-02 19:00:00,7519.080574813599,3686.8845220246703,204.04589151162313
2016-03-02 20:00:00,6801.228542371048,3334.895004000121,184.56548343835254
2016-03-02 21:00:00,5645.318984129697,2768.1096082676027,153.19747321803248
2016-03-02 22:00:00,4797.7729016059275,2352.5262796587067,130.19754732482798
2016-03-02 23:00:00,4663.090618829277,2286.486553282654,126.54266343489661
2016-03-03 00:00:00,4778.72692222337,2343.187328454012,129.68069505756495
2016-03-03 01:00:00,4889.374992922034,2397.442187833665,132.68336061023584
2016-03-03 02:00:00,5204.540604133386,2551.9795946732497,141.23603503280256
2016-03-03 03:00:00,5836.232253654847,2861.72147629561,158.3783018970261
2016-03-03 04:00:00,7655.123284689003,3753.5913163439154,207.73769342064472
2016-03-03 05:00:00,9064.072283298608,4444.45134951023,245.97245519174498
2016-03-03 06:00:00,8760.243564576871,4295.472842197249,237.7274309282634
2016-03-03 07:00:00,8771.580457066488,4301.031741723853,238.03508108734857
2016-03-03 08:00:00,8421.043741287529,4129.150568361264,228.52253816843623
2016-03-03 09:00:00,8066.8792199118925,3955.4905471501634,218.91154719861672
2016-03-03 10:00:00,7766.678306786835,3808.290887685696,210.76497098604239
2016-03-03 11:00:00,7578.939367158778,3716.2355115251385,205.67028435159267
2016-03-03 12:00:00,7434.2806189912635,3645.3039535656744,201.74466832166635
2016-03-03 13:00:00,7515.906244916506,3685.3280301572213,203.9597494670793
2016-03-03 14:00:00,7595.264492343826,3724.2403268434477,206.11330058067523
2016-03-03 15:00:00,7849.210884111248,3848.759676239372,213.00466414418221
2016-03-03 16:00:00,7997.950913575023,3921.692438028413,217.04103423137914
2016-03-03 17:00:00,7962.579809007417,3904.348671505409,216.0811657350335
2016-03-03 18:00:00,7858.7338738025255,3853.429151841719,213.26309027781372
2016-03-03 19:00:00,7560.346863475806,3707.1189163015083,205.16573809069303
2016-03-03 20:00:00,6840.227452535331,3354.0176183716376,185.6237999856054
2016-03-03 21:00:00,5676.608807401039,2783.4521709610294,154.04658765710744
2016-03-03 22:00:00,4826.341870679762,2366.534706465748,130.97282572572252
2016-03-03 23:00:00,4478.526009098312,2195.987668989545,121.53411884499064
2016-03-04 00:00:00,4557.884256525631,2234.8999656757715,123.6876699585866
2016-03-04 01:00:00,4683.497025310588,2296.4925724305413,127.09643372124987
2016-03-04 02:00:00,4966.919337551013,2435.465060595635,134.78768769837816
2016-03-04 03:00:00,5584.099764685765,2738.0915508239427,151.53616235897277
2016-03-04 04:00:00,7339.95767347765,3599.0539095043314,199.18501899807805
2016-03-04 05:00:00,8821.91625972039,4325.713255621973,239.40104779368656
2016-03-04 06:00:00,8490.878999023571,4163.393389445144,230.41766314840066
2016-03-04 07:00:00,8488.158144826062,4162.059253558759,230.34382711022025
2016-03-04 08:00:00,8163.9230196230155,4003.0747270978923,221.5450325603855
2016-03-04 09:00:00,7840.141370119552,3844.312556618088,212.75854401691404
2016-03-04 10:00:00,7549.009970986188,3701.5600167749044,204.85808793160788
2016-03-04 11:00:00,7368.98011825107,3613.284692292437,199.972603405336
2016-03-04 12:00:00,7201.194109404738,3531.012979298701,195.419381050876
2016-03-04 13:00:00,7301.412239012952,3580.1536511138784,198.1390084571886
2016-03-04 14:00:00,7368.0731668519,3612.8399803303087,199.94799139260917
2016-03-04 15:00:00,7622.926510018491,3737.8040416883605,206.86396696884293
2016-03-04 16:00:00,7729.039823721307,3789.835341257372,209.7435724578798
2016-03-04 17:00:00,7747.632327404279,3798.951936481002,210.2481187187794
2016-03-04 18:00:00,7612.043093228459,3732.4674981428207,206.5686228161212
2016-03-04 19:00:00,7318.190839897585,3588.3808224132517,198.59433069263457
2016-03-04 20:00:00,6622.105641035099,3247.064391479782,179.70461092480747
2016-03-04 21:00:00,5503.834565859275,2698.7345421755876,149.35799923265
2016-03-04 22:00:00,4672.160132820971,2290.933672903937,126.78878356216471
2016-03-04 23:00:00,4174.243814676991,2046.7868056955003,113.2767885751457
2016-03-05 00:00:00,4246.79992661054,2082.363762665764,115.24574959329055
2016-03-05 01:00:00,4374.226598193834,2144.8457933447903,118.70373738140744
2016-03-05 02:00:00,4643.591163747136,2276.9252460968955,126.01350516127019
2016-03-05 03:00:00,5330.153372918343,2613.572201428018,144.6447987954658
2016-03-05 04:00:00,7225.228321482726,3542.7978462951014,196.07159938813652
2016-03-05 05:00:00,8562.528159557949,4198.525634453279,232.36201215381868
2016-03-05 06:00:00,8172.539057915125,4007.299490738111,221.7788466812902
2016-03-05 07:00:00,7950.335965118631,3898.3450600166775,215.7489035632216
2016-03-05 08:00:00,7679.610972466577,3765.5985393213796,208.4022177642686
2016-03-05 09:00:00,7345.85285757225,3601.9445372581654,199.3449970808023
2016-03-05 10:00:00,7145.416598355821,3503.663193627811,193.9057422681772
2016-03-05 11:00:00,6930.922592452268,3398.488814584468,188.08500125828647
2016-03-05 12:00:00,6791.252076980185,3330.0031724167097,184.29475129835762
2016-03-05 13:00:00,6788.531222782678,3328.669036530325,184.2209152601772
2016-03-05 14:00:00,6847.936539428271,3357.7976700497284,185.8330020937833
2016-03-05 15:00:00,7169.450810433809,3515.448060624211,194.55796060543767
2016-03-05 16:00:00,7394.374757427811,3625.736627232029,200.66173976168668
2016-03-05 17:00:00,7418.862445205385,3637.7438502094933,201.32626410531054
2016-03-05 18:00:00,7332.702062284296,3595.4962138073047,198.98812289626358
2016-03-05 19:00:00,7103.243358294447,3482.984087388845,192.7612836763805
2016-03-05 20:00:00,6489.690736756373,3182.13644500905,176.11125706669313
2016-03-05 21:00:00,5296.596171149076,2597.1178588292714,143.73415432457378
2016-03-05 22:00:00,4409.597702761439,2162.1895598677943,119.66360587775306
2016-03-05 23:00:00,4110.7572167351345,2015.656968346519,111.55394768426895
2016-03-06 00:00:00,4226.846995828813,2072.5800994989418,114.70428531330072
2016-03-06 01:00:00,4253.1485864047245,2085.4767464006623,115.41803368237821
2016-03-06 02:00:00,4582.825420002788,2247.1295446342992,124.36450030857385
2016-03-06 03:00:00,5404.069911950646,2649.816226341475,146.65067783270086
2016-03-06 04:00:00,7350.841090267682,3604.3904530498708,199.48036315079977
2016-03-06 05:00:00,8177.073814910971,4009.5230505487525,221.90190674492422
2016-03-06 06:00:00,7734.935007815908,3792.7259690112055,209.90355054060404
2016-03-06 07:00:00,7583.02064845504,3718.236715354716,205.7810384088633
2016-03-06 08:00:00,7314.109558601323,3586.3796185836745,198.48357663536396
2016-03-06 09:00:00,7012.094742677926,3438.2905351949507,190.28777639733602
2016-03-06 10:00:00,6838.4135497369925,3353.1281944473812,185.57457596015178
2016-03-06 11:00:00,6643.872474615164,3257.7374785708607,180.29529923025092
2016-03-06 12:00:00,6559.525994492415,3216.379266092929,178.00638204665754
2016-03-06 13:00:00,6658.383697001875,3264.852869964914,180.6890914338799
2016-03-06 14:00:00,6783.089514387662,3326.0007647575553,184.07324318381634
2016-03-06 15:00:00,7030.687246360898,3447.407130418581,190.79232265823563
2016-03-06 16:00:00,7307.307423107553,3583.0442788677124,198.29898653991287
2016-03-06 17:00:00,7342.678527675158,3600.3880453907163,199.2588550362585
2016-03-06 18:00:00,7262.866804548255,3561.253392723426,197.09299791629914
2016-03-06 19:00:00,7071.500059323519,3467.419168714355,191.89986323094212
2016-03-06 20:00:00,6467.470427476723,3171.2410019369067,175.50826275488626
2016-03-06 21:00:00,5236.283903104313,2567.5445133477397,142.0974554782409
2016-03-06 22:00:00,4380.1217822884355,2147.7364210986243,118.8637154641317
2016-03-06 23:00:00,4400.528188769746,2157.7424402465117,119.41748575048497
2016-03-07 00:00:00,4526.594433254288,2219.5574029823447,122.83855551951162
2016-03-07 01:00:00,4634.521649755442,2272.4781264756125,125.76738503400209
2016-03-07 02:00:00,4959.210250658074,2431.6850089175437,134.57848559020027
2016-03-07 03:00:00,5643.051605631774,2766.9978283622822,153.13594318621546
2016-03-07 04:00:00,7487.337275842672,3671.31960335018,203.18447106618476
2016-03-07 05:00:00,8860.008218485502,4344.391158031362,240.43475232821257
2016-03-07 06:00:00,8570.237246450892,4202.305686131371,232.57121426199663
2016-03-07 07:00:00,8445.077953365519,4140.9354353576655,229.17475650569676
2016-03-07 08:00:00,8180.248144808064,4011.079542416201,221.98804878946805
2016-03-07 09:00:00,7829.257953329521,3838.976013072549,212.46319986419235
2016-03-07 10:00:00,7498.674168332288,3676.8785028767834,203.49212122526987
2016-03-07 11:00:00,7322.272121193847,3590.3820262428294,198.70508474990524
2016-03-07 12:00:00,7229.763078478572,3545.0214061057427,196.19465945177055
2016-03-07 13:00:00,7263.320280247839,3561.47574870449,197.10530392266253
2016-03-07 14:00:00,7320.9116940950935,3589.714958299637,198.66816673081505
2016-03-07 15:00:00,7594.811016644241,3724.0179708623837,206.10099457431184
2016-03-07 16:00:00,7810.211973946965,3829.637061867855,211.94634759692937
2016-03-07 17:00:00,7836.060088823291,3842.3113527885107,212.6477899596434
2016-03-07 18:00:00,7730.400250820061,3790.502409200564,209.78049047697002
2016-03-07 19:00:00,7403.89774711909,3630.4061028343763,200.92016589531818
2016-03-07 20:00:00,6750.892739717149,3310.213490102001,183.1995167320146
2016-03-07 21:00:00,5524.240972340587,2708.7405613234746,149.91176951900326
2016-03-07 22:00:00,4614.115243274131,2262.472107327726,125.21361474764885
2016-03-07 23:00:00,4642.684212347966,2276.4805341347674,125.98889314854337
2016-03-08 00:00:00,4757.413564342891,2332.7365973439973,129.1023127584849
2016-03-08 01:00:00,4867.608159341968,2386.7691007425856,132.0926723047924
2016-03-08 02:00:00,5180.959867754983,2540.4170836579133,140.59612270190544
2016-03-08 03:00:00,5808.570235980182,2848.157761450697,157.62763550885836
2016-03-08 04:00:00,7617.484801623475,3735.1357699155906,206.71629489248207
2016-03-08 05:00:00,9019.178189039723,4422.438107384878,244.7541605617678
2016-03-08 06:00:00,8716.709897416742,4274.126668015091,236.54605431737653
2016-03-08 07:00:00,8729.407217005113,4280.352635484886,236.89062249555187
2016-03-08 08:00:00,8380.684404024494,4109.3608860465565,227.42730360209322
2016-03-08 09:00:00,8028.3337854471965,3936.5902887597113,217.86553665772732
2016-03-08 10:00:00,7729.946775120475,3790.2800532194997,209.76818447060657
2016-03-08 11:00:00,7543.568262591172,3698.8917450021345,204.71041585524702
2016-03-08 12:00:00,7398.909514423659,3627.9601870426704,200.7847998253207
2016-03-08 13:00:00,7480.081664649317,3667.7619076531537,202.98757496437028
2016-03-08 14:00:00,7558.986436377051,3706.4518483583156,205.1288200716028
2016-03-08 15:00:00,7811.572401045719,3830.3041298110475,211.98326561601957
2016-03-08 16:00:00,7959.405479110324,3902.79217963796,215.9950236904897
2016-03-08 17:00:00,7924.03437454272,3885.448413114956,215.03515519414404
2016-03-08 18:00:00,7820.641915037412,3834.7512494323305,212.22938574328765
2016-03-08 19:00:00,7522.708380410277,3688.663369873184,204.14433956253038
2016-03-08 20:00:00,6806.670250766065,3337.563275772891,184.71315551471343
2016-03-08 21:00:00,5649.853741125544,2770.3331680782444,153.32053328166654
2016-03-08 22:00:00,4804.5750370996975,2355.861619374669,130.38213742027907
2016-03-08 23:00:00,4229.567850026322,2073.9142353853267,114.77812135148116
2016-03-09 00:00:00,4362.436230004634,2139.0645378371228,118.3837812159589
2016-03-09 01:00:00,4466.73564090911,2190.206413481877,121.21416267954211
2016-03-09 02:00:00,4784.168630618387,2345.8556002267824,129.82836713392584
2016-03-09 03:00:00,5440.347967917422,2667.6047048266073,147.6351583417733
2016-03-09 04:00:00,7267.401561544101,3563.476952534067,197.2160579799332
2016-03-09 05:00:00,8614.224389310602,4223.874216294592,233.7648968792469
2016-03-09 06:00:00,8351.661959251074,4095.13010325845,226.6397191948353
2016-03-09 07:00:00,8245.548645548259,4043.0988036894382,223.76011370579837
2016-03-09 08:00:00,7919.499617546872,3883.224853304315,214.91209513051
2016-03-09 09:00:00,7573.951134463345,3713.789595733432,205.53491828159514
2016-03-09 10:00:00,7273.296745638701,3566.3675802879006,197.37603606265745
2016-03-09 11:00:00,7092.359941504414,3477.647543843305,192.46593952365873
2016-03-09 12:00:00,6990.781384797445,3427.8398040849356,189.70939409825596
2016-03-09 13:00:00,7053.814507039717,3458.7472854528523,191.4199289827693
2016-03-09 14:00:00,7146.323549754992,3504.107905589939,193.93035428090397
2016-03-09 15:00:00,7406.618601316597,3631.7402387207608,200.9940019334986
2016-03-09 16:00:00,7568.055950368745,3710.898967979598,205.3749401988709
2016-03-09 17:00:00,7552.18430088328,3703.1165086423534,204.94422997615175
2016-03-09 18:00:00,7465.116966563022,3660.424160278036,202.5814767543779
2016-03-09 19:00:00,7212.531001894355,3536.5718788253052,195.72703120996115
2016-03-09 20:00:00,6526.875744122317,3200.369635456311,177.12034958849236
2016-03-09 21:00:00,5301.584403844508,2599.5637746209773,143.86952039457125
2016-03-09 22:00:00,4429.5506335431655,2171.9732230346167,120.20507015774288
2016-03-09 23:00:00,3737.5467159769423,1832.657995930724,101.42610444718642
2016-03-10 00:00:00,3893.9958323336577,1909.370809397856,105.67167664256125
2016-03-10 01:00:00,3985.1444479501783,1954.06436159175,108.1451839216057
2016-03-10 02:00:00,4293.054447968177,2105.0440727343075,116.50096224235789
2016-03-10 03:00:00,4967.826288950183,2435.909772557763,134.81229971110497
2016-03-10 04:00:00,6781.729087288907,3325.3336968143626,184.03632516472612
2016-03-10 05:00:00,8044.658910632244,3944.5951040780196,218.30855288680982
2016-03-10 06:00:00,7828.351001930352,3838.531301110421,212.43858785146554
2016-03-10 07:00:00,7607.054860533028,3730.0215823511153,206.43325674612376
2016-03-10 08:00:00,7318.190839897585,3588.3808224132517,198.59433069263457
2016-03-10 09:00:00,6976.723638110321,3420.946768671947,189.32790790099043
2016-03-10 10:00:00,6681.964433380277,3276.41538098025,181.32900376477699
2016-03-10 11:00:00,6500.12067784682,3187.2506325735253,176.39429521305144
2016-03-10 12:00:00,6445.703593896659,3160.567914845827,174.9175744494428
2016-03-10 13:00:00,6494.678969451805,3184.582360800756,176.24662313669057
2016-03-10 14:00:00,6598.524904656697,3235.501880464446,179.06469859391038
2016-03-10 15:00:00,6863.35471321415,3365.3577734059095,186.2514063101391
2016-03-10 16:00:00,7032.501149159237,3448.2965543428377,190.84154668368927
2016-03-10 17:00:00,7032.501149159237,3448.2965543428377,190.84154668368927
2016-03-10 18:00:00,6962.21241572361,3413.8313772778943,188.93411569736145
2016-03-10 19:00:00,6762.68310790635,3315.9947456096684,183.51947289746312
2016-03-10 20:00:00,6124.189322891119,3002.9175242713454,166.19261593778847
2016-03-10 21:00:00,4849.922607058165,2378.097217481084,131.6127380566196
2016-03-10 22:00:00,3970.1797498638834,1946.7266142166327,107.73908571161331
2016-03-10 23:00:00,3264.1180856105357,1600.5183516997513,88.57863380379129
2016-03-11 00:00:00,3403.788601082617,1669.0039938675095,92.36888376372012
2016-03-11 01:00:00,3494.4837409995534,1713.4751900803396,94.83008503640117
2016-03-11 02:00:00,3735.279337479019,1831.546216025403,101.36457441536938
2016-03-11 03:00:00,4344.2972020212455,2130.1702985945567,117.89154096142269
2016-03-11 04:00:00,5962.298498139388,2923.5364390314435,161.79937166605276
2016-03-11 05:00:00,7188.496789816367,3524.787011828905,195.07481287270068
2016-03-11 06:00:00,6983.525773604091,3424.2821083879094,189.51249799644148
