,PT_P2HT_OTH,PT_STUR_BIO_CHP,PT_COMC_GAS_CHP
2016-04-15 22:00:00,379.00876885644334,4136.17098833172,440.5048494476026
2016-04-15 23:00:00,309.6582281720728,3379.339701105065,359.90183444229666
2016-04-16 00:00:00,325.78626088936835,3555.3469772042863,378.64672165283287
2016-04-16 01:00:00,336.2694821556104,3669.751706668781,390.8308983396814
2016-04-16 02:00:00,394.7336007558064,4307.778082528462,458.7811144778755
2016-04-16 03:00:00,539.0794935756008,5883.043203616499,626.5478550121752
2016-04-16 04:00:00,826.1584759434601,9015.972718182653,960.2068473597211
2016-04-16 05:00:00,1083.4005977843226,11823.288771965246,1259.1877983677748
2016-04-16 06:00:00,1064.4501593415005,11616.48022254866,1237.1625558953945
2016-04-16 07:00:00,955.5859384997563,10428.43110887891,1110.6345672242746
2016-04-16 08:00:00,894.2994141740332,9759.603459701866,1039.4039958242367
2016-04-16 09:00:00,800.3536235957873,8734.361076423898,930.215027822863
2016-04-16 10:00:00,745.5183123569827,8135.936337686544,866.4824113070398
2016-04-16 11:00:00,712.0526444685946,7770.721239780657,827.5867703451769
2016-04-16 12:00:00,673.7485667650179,7352.703959045005,783.0676632201532
2016-04-16 13:00:00,656.4109315939254,7163.49613723834,762.9169094688267
2016-04-16 14:00:00,635.0412882435088,6930.286496406871,738.079933914866
2016-04-16 15:00:00,673.3453659470855,7348.303777142524,782.5990410398898
2016-04-16 16:00:00,710.0366403789328,7748.720330268253,825.2436594438598
2016-04-16 17:00:00,737.8574968162674,8052.3328815394125,857.5785898820349
2016-04-16 18:00:00,782.2095867888299,8536.352890812273,909.1270297110098
2016-04-16 19:00:00,785.435193332289,8571.554346032119,912.876007153117
2016-04-16 20:00:00,733.4222878190112,8003.930880612127,852.4237458991375
2016-04-16 21:00:00,550.7723172956399,6010.648478788436,640.137898239814
2016-04-16 22:00:00,369.7351500439985,4034.9668045746666,429.7265393015442
2016-04-16 23:00:00,272.5637529222933,2974.5229660768537,316.78859385806317
2016-04-17 00:00:00,287.0789823678593,3132.9295145661536,333.6589923475458
2016-04-17 01:00:00,293.93339627270984,3207.7326069083233,341.62556941202376
2016-04-17 02:00:00,349.17190832944675,3810.557527548159,405.8268081081105
2016-04-17 03:00:00,481.4217766112696,5253.81719156178,559.534883234508
2016-04-17 04:00:00,749.1471197183743,8175.537974808869,870.7000109294104
2016-04-17 05:00:00,985.4227990267528,10754.044569662472,1145.3126085637668
2016-04-17 06:00:00,965.6659589480657,10538.435656440925,1122.3501217308599
2016-04-17 07:00:00,862.8497503753072,9416.389271308384,1002.8514657636911
2016-04-17 08:00:00,809.2240415902999,8831.165078278469,940.5247157886579
2016-04-17 09:00:00,723.3422673707014,7893.926333050113,840.7081913925523
2016-04-17 10:00:00,674.5549684008827,7361.504322849966,784.0049075806801
2016-04-17 11:00:00,647.1373127814803,7062.291953481287,752.1385993227683
2016-04-17 12:00:00,608.8332350779037,6644.274672745636,707.6194921977448
2016-04-17 13:00:00,593.5116039964729,6477.067760451374,689.8118493477352
2016-04-17 14:00:00,570.9323581922592,6230.657573912463,663.5690072529844
