,PHOT,WTOF,WTON,HE Glava Zete,HE Slap Zete,HE Muskovica Rijeka,HE Savnik,HE Lijeva Rijeka,HE Podgor,HE Rijeka Crnojevica,HROR
2010-01-03 07:00:00+00:00,0,0,0,0.706747075,0.70677793,0.550592114,0.807358453,0.803928515,0.807301049,0.807271113,0.705566805
2010-01-03 08:00:00+00:00,0,0,0,0.699877122,0.699907678,0.547625008,0.80612028,0.802695602,0.806062964,0.806033073,0.699866489
2010-01-03 09:00:00+00:00,0,0,0,0.69300717,0.693037426,0.544657902,0.804882107,0.801462689,0.804824879,0.804795034,0.694166173
2010-01-03 10:00:00+00:00,0,0,0,0.686137218,0.686167174,0.541690797,0.803643933,0.800229776,0.803586794,0.803556995,0.688465858
2010-01-03 11:00:00+00:00,0,0,0,0.679267266,0.679296922,0.538723691,0.80240576,0.798996863,0.802348709,0.802318956,0.682765542
2010-01-03 12:00:00+00:00,0,0,0,0.672397313,0.672426669,0.535756585,0.801167587,0.79776395,0.801110624,0.801080917,0.677065227
2010-01-03 13:00:00+00:00,0,0,0,0.665527361,0.665556417,0.53278948,0.799929414,0.796531037,0.799872539,0.799842878,0.671364911
2010-01-03 14:00:00+00:00,0,0,0,0.658657409,0.658686165,0.529822374,0.798691241,0.795298124,0.798634454,0.798604839,0.665664595
2010-01-03 15:00:00+00:00,0,0,0,0.651787457,0.651815913,0.526855268,0.797453068,0.794065212,0.797396369,0.797366799,0.65996428
2010-01-03 16:00:00+00:00,0,0,0,0.644917504,0.644945661,0.523888163,0.796214895,0.792832299,0.796158284,0.79612876,0.654263964
2010-01-03 17:00:00+00:00,0,0,0,0.638047552,0.638075408,0.520921057,0.794976722,0.791599386,0.794920199,0.794890721,0.648563649
2010-01-03 18:00:00+00:00,0,0,0,0.6311776,0.631205156,0.517953951,0.793738549,0.790366473,0.793682114,0.793652682,0.642863333
2010-01-03 19:00:00+00:00,0,0,0,0.624307648,0.624334904,0.514986846,0.792500376,0.78913356,0.792444028,0.792414643,0.637163017
2010-01-03 20:00:00+00:00,0,0,0,0.617437695,0.617464652,0.51201974,0.791262203,0.787900647,0.791205943,0.791176604,0.631462702
2010-01-03 21:00:00+00:00,0,0,0,0.610567743,0.6105944,0.509052634,0.790024029,0.786667734,0.789967858,0.789938564,0.625762386
2010-01-03 22:00:00+00:00,0,0,0,0.603697791,0.603724148,0.506085528,0.788785856,0.785434821,0.788729773,0.788700525,0.620062071
2010-01-03 23:00:00+00:00,0,0,0,0.596827839,0.596853895,0.503118423,0.787547683,0.784201908,0.787491688,0.787462486,0.614361755
2010-01-04 00:00:00+00:00,0,0,0,0.589957886,0.589983643,0.500151317,0.78630951,0.782968995,0.786253603,0.786224447,0.60866144
2010-01-04 01:00:00+00:00,0,0,0,0.590660918,0.590686706,0.497316276,0.783196658,0.779869368,0.783140972,0.783111932,0.608484857
2010-01-04 02:00:00+00:00,0,0,0,0.59136395,0.591389768,0.494481236,0.780083806,0.77676974,0.780028342,0.779999416,0.608308274
2010-01-04 03:00:00+00:00,0,0,0,0.592066981,0.59209283,0.491646195,0.776970954,0.773670113,0.776915711,0.776886901,0.608131691
2010-01-04 04:00:00+00:00,0,0,0,0.592770013,0.592795893,0.488811154,0.773858102,0.770570485,0.77380308,0.773774386,0.607955109
2010-01-04 05:00:00+00:00,0,0,0,0.593473045,0.593498955,0.485976113,0.77074525,0.767470858,0.77069045,0.770661871,0.607778526
2010-01-04 06:00:00+00:00,0,0,0,0.594176076,0.594202017,0.483141073,0.767632398,0.76437123,0.767577819,0.767549355,0.607601943
2010-01-04 07:00:00+00:00,0,0,0,0.594879108,0.59490508,0.480306032,0.764519546,0.761271602,0.764465188,0.76443684,0.60742536
2010-01-04 08:00:00+00:00,0,0,0,0.59558214,0.595608142,0.477470991,0.761406694,0.758171975,0.761352558,0.761324325,0.607248778
2010-01-04 09:00:00+00:00,0,0,0,0.596285172,0.596311205,0.47463595,0.758293842,0.755072347,0.758239927,0.75821181,0.607072195
2010-01-04 10:00:00+00:00,0,0,0,0.596988203,0.597014267,0.47180091,0.75518099,0.75197272,0.755127296,0.755099294,0.606895612
2010-01-04 11:00:00+00:00,0,0,0,0.597691235,0.597717329,0.468965869,0.752068138,0.748873092,0.752014665,0.751986779,0.606719029
2010-01-04 12:00:00+00:00,0,0,0,0.598394267,0.598420392,0.466130828,0.748955286,0.745773465,0.748902035,0.748874264,0.606542447
2010-01-04 13:00:00+00:00,0,0,0,0.599097298,0.599123454,0.463295787,0.745842434,0.742673837,0.745789404,0.745761748,0.606365864
2010-01-04 14:00:00+00:00,0,0,0,0.59980033,0.599826517,0.460460747,0.742729582,0.73957421,0.742676773,0.742649233,0.606189281
2010-01-04 15:00:00+00:00,0,0,0,0.600503362,0.600529579,0.457625706,0.73961673,0.736474582,0.739564143,0.739536718,0.606012698
2010-01-04 16:00:00+00:00,0,0,0,0.601206393,0.601232641,0.454790665,0.736503878,0.733374954,0.736451512,0.736424203,0.605836116
2010-01-04 17:00:00+00:00,0,0,0,0.601909425,0.601935704,0.451955624,0.733391026,0.730275327,0.733338881,0.733311687,0.605659533
2010-01-04 18:00:00+00:00,0,0,0,0.602612457,0.602638766,0.449120584,0.730278174,0.727175699,0.73022625,0.730199172,0.60548295
2010-01-04 19:00:00+00:00,0,0,0,0.603315489,0.603341829,0.446285543,0.727165322,0.724076072,0.72711362,0.727086657,0.605306367
2010-01-04 20:00:00+00:00,0,0,0,0.60401852,0.604044891,0.443450502,0.72405247,0.720976444,0.724000989,0.723974141,0.605129785
2010-01-04 21:00:00+00:00,0,0,0,0.604721552,0.604747953,0.440615461,0.720939618,0.717876817,0.720888358,0.720861626,0.604953202
2010-01-04 22:00:00+00:00,0,0,0,0.605424584,0.605451016,0.437780421,0.717826766,0.714777189,0.717775728,0.717749111,0.604776619
2010-01-04 23:00:00+00:00,0,0,0,0.606127615,0.606154078,0.43494538,0.714713914,0.711677562,0.714663097,0.714636596,0.604600036
2010-01-05 00:00:00+00:00,0,0,0,0.606830647,0.60685714,0.432110339,0.711601061,0.708577934,0.711550466,0.71152408,0.604423454
2010-01-05 01:00:00+00:00,0,0,0,0.613559,0.613585788,0.431752922,0.710069792,0.707053169,0.710019305,0.709992976,0.609303574
2010-01-05 02:00:00+00:00,0,0,0,0.620287354,0.620314435,0.431395505,0.708538522,0.705528405,0.708488144,0.708461872,0.614183694
2010-01-05 03:00:00+00:00,0,0,0,0.627015707,0.627043082,0.431038087,0.707007252,0.70400364,0.706956983,0.706930768,0.619063814
2010-01-05 04:00:00+00:00,0,0,0,0.63374406,0.633771729,0.43068067,0.705475982,0.702478876,0.705425822,0.705399663,0.623943934
2010-01-05 05:00:00+00:00,0,0,0,0.640472414,0.640500376,0.430323253,0.703944712,0.700954111,0.703894661,0.703868559,0.628824054
2010-01-05 06:00:00+00:00,0,0,0,0.647200767,0.647229023,0.429965836,0.702413442,0.699429347,0.7023635,0.702337455,0.633704174
2010-01-05 07:00:00+00:00,0,0,0,0.65392912,0.65395767,0.429608419,0.700882172,0.697904582,0.700832339,0.700806351,0.638584294
2010-01-05 08:00:00+00:00,0,0,0,0.660657474,0.660686317,0.429251001,0.699350902,0.696379818,0.699301178,0.699275246,0.643464414
2010-01-05 09:00:00+00:00,0,0,0,0.667385827,0.667414964,0.428893584,0.697819633,0.694855053,0.697770017,0.697744142,0.648344534
2010-01-05 10:00:00+00:00,0,0,0,0.67411418,0.674143611,0.428536167,0.696288363,0.693330289,0.696238856,0.696213038,0.653224654
2010-01-05 11:00:00+00:00,0,0,0,0.680842534,0.680872258,0.42817875,0.694757093,0.691805524,0.694707695,0.694681934,0.658104774
2010-01-05 12:00:00+00:00,0,0,0,0.687570887,0.687600906,0.427821332,0.693225823,0.69028076,0.693176534,0.69315083,0.662984893
2010-01-05 13:00:00+00:00,0,0,0,0.69429924,0.694329553,0.427463915,0.691694553,0.688755995,0.691645373,0.691619725,0.667865013
2010-01-05 14:00:00+00:00,0,0,0,0.701027594,0.7010582,0.427106498,0.690163283,0.687231231,0.690114212,0.690088621,0.672745133
2010-01-05 15:00:00+00:00,0,0,0,0.707755947,0.707786847,0.426749081,0.688632013,0.685706466,0.688583051,0.688557517,0.677625253
2010-01-05 16:00:00+00:00,0,0,0,0.7144843,0.714515494,0.426391664,0.687100743,0.684181702,0.68705189,0.687026413,0.682505373
2010-01-05 17:00:00+00:00,0,0,0,0.721212654,0.721244141,0.426034246,0.685569474,0.682656937,0.685520729,0.685495308,0.687385493
2010-01-05 18:00:00+00:00,0,0,0,0.727941007,0.727972788,0.425676829,0.684038204,0.681132173,0.683989568,0.683964204,0.692265613
2010-01-05 19:00:00+00:00,0,0,0,0.73466936,0.734701435,0.425319412,0.682506934,0.679607408,0.682458407,0.6824331,0.697145733
2010-01-05 20:00:00+00:00,0,0,0,0.741397714,0.741430082,0.424961995,0.680975664,0.678082644,0.680927246,0.680901996,0.702025853
2010-01-05 21:00:00+00:00,0,0,0,0.748126067,0.748158729,0.424604577,0.679444394,0.676557879,0.679396085,0.679370892,0.706905973
2010-01-05 22:00:00+00:00,0,0,0,0.75485442,0.754887376,0.42424716,0.677913124,0.675033115,0.677864924,0.677839787,0.711786093
2010-01-05 23:00:00+00:00,0,0,0,0.761582774,0.761616024,0.423889743,0.676381854,0.67350835,0.676333763,0.676308683,0.716666213
2010-01-06 00:00:00+00:00,0,0,0,0.768311127,0.768344671,0.423532326,0.674850584,0.671983586,0.674802602,0.674777579,0.721546333
2010-01-06 01:00:00+00:00,0,0,0,0.767090014,0.767123504,0.423556924,0.6776556,0.674776684,0.677607418,0.677582291,0.72101051
2010-01-06 02:00:00+00:00,0,0,0,0.765868901,0.765902338,0.423581523,0.680460615,0.677569783,0.680412234,0.680387003,0.720474686
2010-01-06 03:00:00+00:00,0,0,0,0.764647788,0.764681172,0.423606121,0.683265631,0.680362882,0.68321705,0.683191715,0.719938863
2010-01-06 04:00:00+00:00,0,0,0,0.763426675,0.763460006,0.423630719,0.686070646,0.683155981,0.686021866,0.685996427,0.719403039
2010-01-06 05:00:00+00:00,0,0,0,0.762205562,0.762238839,0.423655318,0.688875662,0.68594908,0.688826682,0.688801139,0.718867216
2010-01-06 06:00:00+00:00,0,0,0,0.760984449,0.761017673,0.423679916,0.691680677,0.688742179,0.691631499,0.691605851,0.718331392
2010-01-06 07:00:00+00:00,0,0,0,0.759763336,0.759796507,0.423704515,0.694485693,0.691535277,0.694436315,0.694410563,0.717795569
2010-01-06 08:00:00+00:00,0,0,0,0.758542223,0.75857534,0.423729113,0.697290708,0.694328376,0.697241131,0.697215275,0.717259745
2010-01-06 09:00:00+00:00,0,0,0,0.757321111,0.757354174,0.423753711,0.700095724,0.697121475,0.700045947,0.700019987,0.716723922
2010-01-06 10:00:00+00:00,0,0,0,0.756099998,0.756133008,0.42377831,0.702900739,0.699914574,0.702850763,0.702824699,0.716188098
2010-01-06 11:00:00+00:00,0,0,0,0.754878885,0.754911842,0.423802908,0.705705755,0.702707673,0.705655579,0.705629412,0.715652275
2010-01-06 12:00:00+00:00,0,0,0,0.753657772,0.753690675,0.423827507,0.70851077,0.705500772,0.708460395,0.708434124,0.715116451
2010-01-06 13:00:00+00:00,0,0,0,0.752436659,0.752469509,0.423852105,0.711315786,0.70829387,0.711265211,0.711238836,0.714580628
2010-01-06 14:00:00+00:00,0,0,0,0.751215546,0.751248343,0.423876704,0.714120802,0.711086969,0.714070027,0.714043548,0.714044804
2010-01-06 15:00:00+00:00,0,0,0,0.749994433,0.750027177,0.423901302,0.716925817,0.713880068,0.716874843,0.71684826,0.713508981
2010-01-06 16:00:00+00:00,0,0,0,0.74877332,0.74880601,0.4239259,0.719730833,0.716673167,0.719679659,0.719652972,0.712973157
2010-01-06 17:00:00+00:00,0,0,0,0.747552207,0.747584844,0.423950499,0.722535848,0.719466266,0.722484475,0.722457684,0.712437334
2010-01-06 18:00:00+00:00,0,0,0,0.746331094,0.746363678,0.423975097,0.725340864,0.722259365,0.725289291,0.725262396,0.71190151
2010-01-06 19:00:00+00:00,0,0,0,0.745109981,0.745142511,0.423999696,0.728145879,0.725052463,0.728094108,0.728067108,0.711365687
2010-01-06 20:00:00+00:00,0,0,0,0.743888868,0.743921345,0.424024294,0.730950895,0.727845562,0.730898924,0.73087182,0.710829863
2010-01-06 21:00:00+00:00,0,0,0,0.742667755,0.742700179,0.424048892,0.73375591,0.730638661,0.73370374,0.733676532,0.71029404
2010-01-06 22:00:00+00:00,0,0,0,0.741446642,0.741479013,0.424073491,0.736560926,0.73343176,0.736508556,0.736481244,0.709758216
2010-01-06 23:00:00+00:00,0,0,0,0.740225529,0.740257846,0.424098089,0.739365941,0.736224859,0.739313372,0.739285956,0.709222393
2010-01-07 00:00:00+00:00,0,0,0,0.739004416,0.73903668,0.424122688,0.742170957,0.739017958,0.742118188,0.742090668,0.708686569
2010-01-07 01:00:00+00:00,0,0,0,0.736213134,0.736245276,0.424008805,0.743540394,0.740381577,0.743487528,0.743459958,0.706739226
2010-01-07 02:00:00+00:00,0,0,0,0.733421852,0.733453872,0.423894923,0.744909832,0.741745197,0.744856868,0.744829247,0.704791883
2010-01-07 03:00:00+00:00,0,0,0,0.73063057,0.730662468,0.423781041,0.746279269,0.743108817,0.746226208,0.746198537,0.70284454
2010-01-07 04:00:00+00:00,0,0,0,0.727839288,0.727871065,0.423667158,0.747648707,0.744472436,0.747595549,0.747567826,0.700897198
2010-01-07 05:00:00+00:00,0,0,0,0.725048006,0.725079661,0.423553276,0.749018144,0.745836056,0.748964889,0.748937115,0.698949855
2010-01-07 06:00:00+00:00,0,0,0,0.722256724,0.722288257,0.423439394,0.750387582,0.747199676,0.750334229,0.750306405,0.697002512
2010-01-07 07:00:00+00:00,0,0,0,0.719465442,0.719496853,0.423325511,0.751757019,0.748563296,0.751703569,0.751675694,0.695055169
2010-01-07 08:00:00+00:00,0,0,0,0.71667416,0.716705449,0.423211629,0.753126457,0.749926915,0.753072909,0.753044984,0.693107826
2010-01-07 09:00:00+00:00,0,0,0,0.713882878,0.713914045,0.423097747,0.754495894,0.751290535,0.754442249,0.754414273,0.691160483
2010-01-07 10:00:00+00:00,0,0,0,0.711091596,0.711122641,0.422983865,0.755865332,0.752654155,0.75581159,0.755783562,0.68921314
2010-01-07 11:00:00+00:00,0,0,0,0.708300314,0.708331237,0.422869982,0.75723477,0.754017774,0.75718093,0.757152852,0.687265797
2010-01-07 12:00:00+00:00,0,0,0,0.705509032,0.705539833,0.4227561,0.758604207,0.755381394,0.75855027,0.758522141,0.685318454
2010-01-07 13:00:00+00:00,0,0,0,0.70271775,0.702748429,0.422642218,0.759973645,0.756745014,0.75991961,0.75989143,0.683371111
2010-01-07 14:00:00+00:00,0,0,0,0.699926468,0.699957026,0.422528335,0.761343082,0.758108633,0.76128895,0.76126072,0.681423768
2010-01-07 15:00:00+00:00,0,0,0,0.697135186,0.697165622,0.422414453,0.76271252,0.759472253,0.76265829,0.762630009,0.679476425
2010-01-07 16:00:00+00:00,0,0,0,0.694343904,0.694374218,0.422300571,0.764081957,0.760835873,0.764027631,0.763999299,0.677529082
2010-01-07 17:00:00+00:00,0,0,0,0.691552622,0.691582814,0.422186688,0.765451395,0.762199492,0.765396971,0.765368588,0.675581739
2010-01-07 18:00:00+00:00,0,0,0,0.68876134,0.68879141,0.422072806,0.766820832,0.763563112,0.766766311,0.766737877,0.673634396
2010-01-07 19:00:00+00:00,0,0,0,0.685970057,0.686000006,0.421958924,0.76819027,0.764926732,0.768135651,0.768107167,0.671687054
2010-01-07 20:00:00+00:00,0,0,0,0.683178775,0.683208602,0.421845041,0.769559707,0.766290352,0.769504991,0.769476456,0.669739711
2010-01-07 21:00:00+00:00,0,0,0,0.680387493,0.680417198,0.421731159,0.770929145,0.767653971,0.770874331,0.770845746,0.667792368
2010-01-07 22:00:00+00:00,0,0,0,0.677596211,0.677625794,0.421617277,0.772298582,0.769017591,0.772243672,0.772215035,0.665845025
2010-01-07 23:00:00+00:00,0,0,0,0.674804929,0.67483439,0.421503395,0.77366802,0.770381211,0.773613012,0.773584324,0.663897682
2010-01-08 00:00:00+00:00,0,0,0,0.672013647,0.672042987,0.421389512,0.775037458,0.77174483,0.774982352,0.774953614,0.661950339
2010-01-08 01:00:00+00:00,0,0,0,0.683168945,0.683198772,0.426092983,0.775438446,0.772144115,0.775383312,0.775354559,0.670969899
2010-01-08 02:00:00+00:00,0,0,0,0.694324243,0.694354556,0.430796454,0.775839435,0.772543401,0.775784272,0.775755504,0.679989459
2010-01-08 03:00:00+00:00,0,0,0,0.705479541,0.705510341,0.435499925,0.776240424,0.772942686,0.776185233,0.77615645,0.68900902
2010-01-08 04:00:00+00:00,0,0,0,0.716634839,0.716666126,0.440203396,0.776641412,0.773341971,0.776586193,0.776557395,0.69802858
2010-01-08 05:00:00+00:00,0,0,0,0.727790137,0.727821911,0.444906867,0.777042401,0.773741256,0.776987153,0.77695834,0.70704814
2010-01-08 06:00:00+00:00,0,0,0,0.738945435,0.738977696,0.449610338,0.77744339,0.774140541,0.777388113,0.777359286,0.716067701
2010-01-08 07:00:00+00:00,0,0,0,0.750100733,0.750133481,0.454313809,0.777844378,0.774539826,0.777789073,0.777760231,0.725087261
2010-01-08 08:00:00+00:00,0,0,0,0.76125603,0.761289266,0.45901728,0.778245367,0.774939112,0.778190034,0.778161176,0.734106821
2010-01-08 09:00:00+00:00,0,0,0,0.772411328,0.772445051,0.463720751,0.778646356,0.775338397,0.778590994,0.778562122,0.743126382
2010-01-08 10:00:00+00:00,0,0,0,0.783566626,0.783600836,0.468424222,0.779047345,0.775737682,0.778991954,0.778963067,0.752145942
2010-01-08 11:00:00+00:00,0,0,0,0.794721924,0.794756621,0.473127693,0.779448333,0.776136967,0.779392914,0.779364012,0.761165502
2010-01-08 12:00:00+00:00,0,0,0,0.805877222,0.805912406,0.477831164,0.779849322,0.776536252,0.779793874,0.779764958,0.770185063
2010-01-08 13:00:00+00:00,0,0,0,0.81703252,0.817068191,0.482534635,0.780250311,0.776935538,0.780194835,0.780165903,0.779204623
2010-01-08 14:00:00+00:00,0,0,0,0.828187818,0.828223975,0.487238106,0.780651299,0.777334823,0.780595795,0.780566848,0.788224183
2010-01-08 15:00:00+00:00,0,0,0,0.839343116,0.83937976,0.491941577,0.781052288,0.777734108,0.780996755,0.780967794,0.797243744
2010-01-08 16:00:00+00:00,0,0,0,0.850498414,0.850535545,0.496645048,0.781453277,0.778133393,0.781397715,0.781368739,0.806263304
2010-01-08 17:00:00+00:00,0,0,0,0.861653711,0.86169133,0.501348519,0.781854266,0.778532678,0.781798675,0.781769684,0.815282864
2010-01-08 18:00:00+00:00,0,0,0,0.872809009,0.872847115,0.50605199,0.782255254,0.778931963,0.782199636,0.78217063,0.824302425
2010-01-08 19:00:00+00:00,0,0,0,0.883964307,0.8840029,0.510755461,0.782656243,0.779331249,0.782600596,0.782571575,0.833321985
2010-01-08 20:00:00+00:00,0,0,0,0.895119605,0.895158685,0.515458932,0.783057232,0.779730534,0.783001556,0.78297252,0.842341545
2010-01-08 21:00:00+00:00,0,0,0,0.906274903,0.90631447,0.520162403,0.78345822,0.780129819,0.783402516,0.783373466,0.851361106
2010-01-08 22:00:00+00:00,0,0,0,0.917430201,0.917470255,0.524865874,0.783859209,0.780529104,0.783803476,0.783774411,0.860380666
2010-01-08 23:00:00+00:00,0,0,0,0.928585499,0.92862604,0.529569345,0.784260198,0.780928389,0.784204437,0.784175356,0.869400226
2010-01-09 00:00:00+00:00,0,0,0,0.939740797,0.939781825,0.534272816,0.784661187,0.781327674,0.784605397,0.784576302,0.878419787
