,PHOT,WTOF,WTON,HE Glava Zete,HE Slap Zete,HE Muskovica Rijeka,HE Savnik,HE Lijeva Rijeka,HE Podgor,HE Rijeka Crnojevica,HROR
2015-03-01 02:00:00+00:00,0,0,0,0.645619728,0.644329569,0.914012934,1,1,1,1,0.7212653
2015-03-01 03:00:00+00:00,0,0,0,0.65459827,0.653290168,0.927304052,1,1,1,1,0.729405
2015-03-01 04:00:00+00:00,0,0,0,0.663576812,0.662250768,0.94059517,1,1,1,1,0.7375448
2015-03-01 05:00:00+00:00,0,0,0,0.672555353,0.671211367,0.953886288,1,1,1,1,0.7456845
2015-03-01 06:00:00+00:00,0,0,0,0.681533895,0.680171967,0.967177406,1,1,1,1,0.7538242
2015-03-01 07:00:00+00:00,0,0,0,0.690512436,0.689132566,0.980468524,1,1,1,1,0.7619639
2015-03-01 08:00:00+00:00,0,0,0,0.699490978,0.698093166,0.993759643,1,1,1,1,0.7701036
2015-03-01 09:00:00+00:00,0,0,0,0.70846952,0.707053765,1,1,1,1,1,0.777555
2015-03-01 10:00:00+00:00,0,0,0,0.717448061,0.716014365,1,1,1,1,1,0.7843973
2015-03-01 11:00:00+00:00,0,0,0,0.726426603,0.724974964,1,1,1,1,1,0.7912396
2015-03-01 12:00:00+00:00,0,0,0,0.735405144,0.733935564,1,1,1,1,1,0.7980818
2015-03-01 13:00:00+00:00,0,0,0,0.744383686,0.742896163,1,1,1,1,1,0.8049241
2015-03-01 14:00:00+00:00,0,0,0,0.753362227,0.751856763,1,1,1,1,1,0.8117664
2015-03-01 15:00:00+00:00,0,0,0,0.762340769,0.760817362,1,1,1,1,1,0.8186086
2015-03-01 16:00:00+00:00,0,0,0,0.771319311,0.769777962,1,1,1,1,1,0.8254509
2015-03-01 17:00:00+00:00,0,0,0,0.780297852,0.778738561,1,1,1,1,1,0.8322932
2015-03-01 18:00:00+00:00,0,0,0,0.789276394,0.787699161,1,1,1,1,1,0.8391354
2015-03-01 19:00:00+00:00,0,0,0,0.798254935,0.796659761,1,1,1,1,1,0.8459777
2015-03-01 20:00:00+00:00,0,0,0,0.807233477,0.80562036,1,1,1,1,1,0.85282
2015-03-01 21:00:00+00:00,0,0,0,0.816212019,0.81458096,1,1,1,1,1,0.8596622
2015-03-01 22:00:00+00:00,0,0,0,0.82519056,0.823541559,1,1,1,1,1,0.8665045
2015-03-01 23:00:00+00:00,0,0,0,0.834169102,0.832502159,1,1,1,1,1,0.8733468
2015-03-02 00:00:00+00:00,0,0,0,0.843147643,0.841462758,1,1,1,1,1,0.880189
2015-03-02 01:00:00+00:00,0,0,0,0.846813288,0.845121078,1,1,1,1,1,0.8829825
2015-03-02 02:00:00+00:00,0,0,0,0.850478933,0.848779398,1,1,1,1,1,0.885776
2015-03-02 03:00:00+00:00,0,0,0,0.854144578,0.852437718,1,1,1,1,1,0.8885695
2015-03-02 04:00:00+00:00,0,0,0,0.857810224,0.856096038,1,1,1,1,1,0.8913629
2015-03-02 05:00:00+00:00,0,0,0,0.861475869,0.859754358,1,1,1,1,1,0.8941564
2015-03-02 06:00:00+00:00,0,0,0,0.865141514,0.863412677,1,1,1,1,1,0.8969499
2015-03-02 07:00:00+00:00,0,0,0,0.868807159,0.867070997,1,1,1,1,1,0.8997434
2015-03-02 08:00:00+00:00,0,0,0,0.872472804,0.870729317,1,1,1,1,1,0.9025368
2015-03-02 09:00:00+00:00,0,0,0,0.876138449,0.874387637,1,1,1,1,1,0.9053303
2015-03-02 10:00:00+00:00,0,0,0,0.879804094,0.878045957,1,1,1,1,1,0.9081238
2015-03-02 11:00:00+00:00,0,0,0,0.883469739,0.881704277,1,1,1,1,1,0.9109172
2015-03-02 12:00:00+00:00,0,0,0,0.887135384,0.885362597,1,1,1,1,1,0.9137107
2015-03-02 13:00:00+00:00,0,0,0,0.890801029,0.889020917,1,1,1,1,1,0.9165042
2015-03-02 14:00:00+00:00,0,0,0,0.894466674,0.892679237,1,1,1,1,1,0.9192977
2015-03-02 15:00:00+00:00,0,0,0,0.898132319,0.896337556,1,1,1,1,1,0.9220911
2015-03-02 16:00:00+00:00,0,0,0,0.901797964,0.899995876,1,1,1,1,1,0.9248846
2015-03-02 17:00:00+00:00,0,0,0,0.905463609,0.903654196,1,1,1,1,1,0.9276781
2015-03-02 18:00:00+00:00,0,0,0,0.909129254,0.907312516,1,1,1,1,1,0.9304716
2015-03-02 19:00:00+00:00,0,0,0,0.912794899,0.910970836,1,1,1,1,1,0.933265
2015-03-02 20:00:00+00:00,0,0,0,0.916460544,0.914629156,1,1,1,1,1,0.9360585
2015-03-02 21:00:00+00:00,0,0,0,0.920126189,0.918287476,1,1,1,1,1,0.938852
2015-03-02 22:00:00+00:00,0,0,0,0.923791834,0.921945796,1,1,1,1,1,0.9416455
2015-03-02 23:00:00+00:00,0,0,0,0.92745748,0.925604116,1,1,1,1,1,0.9444389
2015-03-03 00:00:00+00:00,0,0,0,0.931123125,0.929262436,1,1,1,1,1,0.9472324
2015-03-03 01:00:00+00:00,0,0,0,0.928960555,0.927104187,1,1,1,1,1,0.9455844
2015-03-03 02:00:00+00:00,0,0,0,0.926797985,0.924945939,1,1,1,1,1,0.9439364
2015-03-03 03:00:00+00:00,0,0,0,0.924635415,0.922787691,1,1,1,1,1,0.9422883
2015-03-03 04:00:00+00:00,0,0,0,0.922472845,0.920629442,1,1,1,1,1,0.9406403
2015-03-03 05:00:00+00:00,0,0,0,0.920310276,0.918471194,1,1,1,1,1,0.9389923
2015-03-03 06:00:00+00:00,0,0,0,0.918147706,0.916312946,1,1,1,1,1,0.9373442
2015-03-03 07:00:00+00:00,0,0,0,0.915985136,0.914154698,1,1,1,1,1,0.9356962
2015-03-03 08:00:00+00:00,0,0,0,0.913822566,0.911996449,1,1,1,1,1,0.9340482
2015-03-03 09:00:00+00:00,0,0,0,0.911659996,0.909838201,1,1,1,1,1,0.9324002
2015-03-03 10:00:00+00:00,0,0,0,0.909497426,0.907679953,1,1,1,1,1,0.9307521
2015-03-03 11:00:00+00:00,0,0,0,0.907334857,0.905521704,1,1,1,1,1,0.9291041
2015-03-03 12:00:00+00:00,0,0,0,0.905172287,0.903363456,1,1,1,1,1,0.9274561
2015-03-03 13:00:00+00:00,0,0,0,0.903009717,0.901205208,1,1,1,1,1,0.9258081
2015-03-03 14:00:00+00:00,0,0,0,0.900847147,0.89904696,1,1,1,1,1,0.92416
2015-03-03 15:00:00+00:00,0,0,0,0.898684577,0.896888711,1,1,1,1,1,0.922512
2015-03-03 16:00:00+00:00,0,0,0,0.896522008,0.894730463,1,1,1,1,1,0.920864
2015-03-03 17:00:00+00:00,0,0,0,0.894359438,0.892572215,1,1,1,1,1,0.9192159
2015-03-03 18:00:00+00:00,0,0,0,0.892196868,0.890413966,1,1,1,1,1,0.9175679
2015-03-03 19:00:00+00:00,0,0,0,0.890034298,0.888255718,1,1,1,1,1,0.9159199
2015-03-03 20:00:00+00:00,0,0,0,0.887871728,0.88609747,1,1,1,1,1,0.9142719
2015-03-03 21:00:00+00:00,0,0,0,0.885709159,0.883939222,1,1,1,1,1,0.9126238
2015-03-03 22:00:00+00:00,0,0,0,0.883546589,0.881780973,1,1,1,1,1,0.9109758
2015-03-03 23:00:00+00:00,0,0,0,0.881384019,0.879622725,1,1,1,1,1,0.9093278
2015-03-04 00:00:00+00:00,0,0,0,0.879221449,0.877464477,1,1,1,1,1,0.9076798
2015-03-04 01:00:00+00:00,0,0,0,0.875280134,0.873531038,1,1,1,1,1,0.9046762
2015-03-04 02:00:00+00:00,0,0,0,0.871338819,0.869597599,1,1,1,1,1,0.9016727
2015-03-04 03:00:00+00:00,0,0,0,0.867397505,0.86566416,1,1,1,1,1,0.8986691
2015-03-04 04:00:00+00:00,0,0,0,0.86345619,0.861730721,1,1,1,1,1,0.8956655
2015-03-04 05:00:00+00:00,0,0,0,0.859514875,0.857797282,1,1,1,1,1,0.892662
2015-03-04 06:00:00+00:00,0,0,0,0.85557356,0.853863844,1,1,1,1,1,0.8896584
2015-03-04 07:00:00+00:00,0,0,0,0.851632245,0.849930405,1,1,1,1,1,0.8866549
2015-03-04 08:00:00+00:00,0,0,0,0.84769093,0.845996966,1,1,1,1,1,0.8836513
2015-03-04 09:00:00+00:00,0,0,0,0.843749615,0.842063527,1,1,1,1,1,0.8806478
2015-03-04 10:00:00+00:00,0,0,0,0.8398083,0.838130088,1,1,1,1,1,0.8776442
2015-03-04 11:00:00+00:00,0,0,0,0.835866985,0.834196649,1,1,1,1,1,0.8746407
2015-03-04 12:00:00+00:00,0,0,0,0.831925671,0.830263211,1,1,1,1,1,0.8716371
2015-03-04 13:00:00+00:00,0,0,0,0.827984356,0.826329772,1,1,1,1,1,0.8686336
2015-03-04 14:00:00+00:00,0,0,0,0.824043041,0.822396333,1,1,1,1,1,0.86563
2015-03-04 15:00:00+00:00,0,0,0,0.820101726,0.818462894,1,1,1,1,1,0.8626265
2015-03-04 16:00:00+00:00,0,0,0,0.816160411,0.814529455,1,1,1,1,1,0.8596229
2015-03-04 17:00:00+00:00,0,0,0,0.812219096,0.810596016,1,1,1,1,1,0.8566194
2015-03-04 18:00:00+00:00,0,0,0,0.808277781,0.806662577,1,1,1,1,1,0.8536158
2015-03-04 19:00:00+00:00,0,0,0,0.804336466,0.802729139,1,1,1,1,1,0.8506123
2015-03-04 20:00:00+00:00,0,0,0,0.800395152,0.7987957,1,1,1,1,1,0.8476087
2015-03-04 21:00:00+00:00,0,0,0,0.796453837,0.794862261,1,1,1,1,1,0.8446051
2015-03-04 22:00:00+00:00,0,0,0,0.792512522,0.790928822,1,1,1,1,1,0.8416016
2015-03-04 23:00:00+00:00,0,0,0,0.788571207,0.786995383,1,1,1,1,1,0.838598
2015-03-05 00:00:00+00:00,0,0,0,0.784629892,0.783061944,1,1,1,1,1,0.8355945
2015-03-05 01:00:00+00:00,0,0,0,0.783896586,0.782330104,1,1,1,1,1,0.8350357
2015-03-05 02:00:00+00:00,0,0,0,0.78316328,0.781598263,1,1,1,1,1,0.8344768
2015-03-05 03:00:00+00:00,0,0,0,0.782429974,0.780866423,1,1,1,1,1,0.833918
2015-03-05 04:00:00+00:00,0,0,0,0.781696668,0.780134582,1,1,1,1,1,0.8333592
2015-03-05 05:00:00+00:00,0,0,0,0.780963363,0.779402742,1,1,1,1,1,0.8328003
2015-03-05 06:00:00+00:00,0,0,0,0.780230057,0.778670901,1,1,1,1,1,0.8322415
2015-03-05 07:00:00+00:00,0,0,0,0.779496751,0.777939061,1,1,1,1,1,0.8316827
2015-03-05 08:00:00+00:00,0,0,0,0.778763445,0.77720722,1,1,1,1,1,0.8311239
2015-03-05 09:00:00+00:00,0,0,0,0.778030139,0.77647538,1,1,1,1,1,0.830565
2015-03-05 10:00:00+00:00,0,0,0,0.777296833,0.77574354,1,1,1,1,1,0.8300062
2015-03-05 11:00:00+00:00,0,0,0,0.776563527,0.775011699,1,1,1,1,1,0.8294474
2015-03-05 12:00:00+00:00,0,0,0,0.775830221,0.774279859,1,1,1,1,1,0.8288885
2015-03-05 13:00:00+00:00,0,0,0,0.775096916,0.773548018,1,1,1,1,1,0.8283297
2015-03-05 14:00:00+00:00,0,0,0,0.77436361,0.772816178,1,1,1,1,1,0.8277709
2015-03-05 15:00:00+00:00,0,0,0,0.773630304,0.772084337,1,1,1,1,1,0.827212
2015-03-05 16:00:00+00:00,0,0,0,0.772896998,0.771352497,1,1,1,1,1,0.8266532
2015-03-05 17:00:00+00:00,0,0,0,0.772163692,0.770620656,1,1,1,1,1,0.8260944
2015-03-05 18:00:00+00:00,0,0,0,0.771430386,0.769888816,1,1,1,1,1,0.8255356
2015-03-05 19:00:00+00:00,0,0,0,0.77069708,0.769156975,1,1,1,1,1,0.8249767
2015-03-05 20:00:00+00:00,0,0,0,0.769963774,0.768425135,1,1,1,1,1,0.8244179
2015-03-05 21:00:00+00:00,0,0,0,0.769230469,0.767693294,1,1,1,1,1,0.8238591
2015-03-05 22:00:00+00:00,0,0,0,0.768497163,0.766961454,1,1,1,1,1,0.8233002
2015-03-05 23:00:00+00:00,0,0,0,0.767763857,0.766229613,1,1,1,1,1,0.8227414
2015-03-06 00:00:00+00:00,0,0,0,0.767030551,0.765497773,1,1,1,1,1,0.8221826
2015-03-06 01:00:00+00:00,0,0,0,0.763677555,0.762151477,1,1,1,1,1,0.8196274
2015-03-06 02:00:00+00:00,0,0,0,0.760324559,0.758805182,1,1,1,1,1,0.8170722
2015-03-06 03:00:00+00:00,0,0,0,0.756971563,0.755458886,1,1,1,1,1,0.8145169
2015-03-06 04:00:00+00:00,0,0,0,0.753618568,0.752112591,1,1,1,1,1,0.8119617
2015-03-06 05:00:00+00:00,0,0,0,0.750265572,0.748766295,1,1,1,1,1,0.8094065
2015-03-06 06:00:00+00:00,0,0,0,0.746912576,0.74542,1,1,1,1,1,0.8068513
2015-03-06 07:00:00+00:00,0,0,0,0.74355958,0.742073704,1,1,1,1,1,0.8042961
2015-03-06 08:00:00+00:00,0,0,0,0.740206584,0.738727409,1,1,1,1,1,0.8017409
2015-03-06 09:00:00+00:00,0,0,0,0.736853588,0.735381113,1,1,1,1,1,0.7991857
2015-03-06 10:00:00+00:00,0,0,0,0.733500592,0.732034818,1,1,1,1,1,0.7966304
2015-03-06 11:00:00+00:00,0,0,0,0.730147596,0.728688522,1,1,1,1,1,0.7940752
2015-03-06 12:00:00+00:00,0,0,0,0.726794601,0.725342227,1,1,1,1,1,0.79152
2015-03-06 13:00:00+00:00,0,0,0,0.723441605,0.721995931,1,1,1,1,1,0.7889648
2015-03-06 14:00:00+00:00,0,0,0,0.720088609,0.718649636,1,1,1,1,1,0.7864096
2015-03-06 15:00:00+00:00,0,0,0,0.716735613,0.71530334,1,1,1,1,1,0.7838544
2015-03-06 16:00:00+00:00,0,0,0,0.713382617,0.711957045,1,1,1,1,1,0.7812992
2015-03-06 17:00:00+00:00,0,0,0,0.710029621,0.708610749,1,1,1,1,1,0.7787439
2015-03-06 18:00:00+00:00,0,0,0,0.706676625,0.705264454,1,1,1,1,1,0.7761887
2015-03-06 19:00:00+00:00,0,0,0,0.703323629,0.701918158,1,1,1,1,1,0.7736335
2015-03-06 20:00:00+00:00,0,0,0,0.699970634,0.698571863,1,1,1,1,1,0.7710783
2015-03-06 21:00:00+00:00,0,0,0,0.696617638,0.695225567,1,1,1,1,1,0.7685231
2015-03-06 22:00:00+00:00,0,0,0,0.693264642,0.691879272,1,1,1,1,1,0.7659679
2015-03-06 23:00:00+00:00,0,0,0,0.689911646,0.688532976,1,1,1,1,1,0.7634127
2015-03-07 00:00:00+00:00,0,0,0,0.68655865,0.685186681,1,1,1,1,1,0.7608575
2015-03-07 01:00:00+00:00,0,0,0,0.682392823,0.681029179,1,1,1,1,1,0.7576828
2015-03-07 02:00:00+00:00,0,0,0,0.678226997,0.676871677,1,1,1,1,1,0.7545082
2015-03-07 03:00:00+00:00,0,0,0,0.67406117,0.672714175,1,1,1,1,1,0.7513335
2015-03-07 04:00:00+00:00,0,0,0,0.669895343,0.668556673,1,1,1,1,1,0.7481589
2015-03-07 05:00:00+00:00,0,0,0,0.665729516,0.664399171,1,1,1,1,1,0.7449842
2015-03-07 06:00:00+00:00,0,0,0,0.66156369,0.660241669,1,1,1,1,1,0.7418096
2015-03-07 07:00:00+00:00,0,0,0,0.657397863,0.656084167,1,1,1,1,1,0.7386349
2015-03-07 08:00:00+00:00,0,0,0,0.653232036,0.651926664,1,1,1,1,1,0.7354603
2015-03-07 09:00:00+00:00,0,0,0,0.649066209,0.647769162,1,1,1,1,1,0.7322856
2015-03-07 10:00:00+00:00,0,0,0,0.644900383,0.64361166,1,1,1,1,1,0.729111
2015-03-07 11:00:00+00:00,0,0,0,0.640734556,0.639454158,1,1,1,1,1,0.7259363
2015-03-07 12:00:00+00:00,0,0,0,0.636568729,0.635296656,1,1,1,1,1,0.7227617
2015-03-07 13:00:00+00:00,0,0,0,0.632402902,0.631139154,1,1,1,1,1,0.719587
2015-03-07 14:00:00+00:00,0,0,0,0.628237076,0.626981652,1,1,1,1,1,0.7164124
2015-03-07 15:00:00+00:00,0,0,0,0.624071249,0.62282415,1,1,1,1,1,0.7132378
2015-03-07 16:00:00+00:00,0,0,0,0.619905422,0.618666648,1,1,1,1,1,0.7100631
2015-03-07 17:00:00+00:00,0,0,0,0.615739595,0.614509146,1,1,1,1,1,0.7068885
2015-03-07 18:00:00+00:00,0,0,0,0.611573769,0.610351644,1,1,1,1,1,0.7037138
2015-03-07 19:00:00+00:00,0,0,0,0.607407942,0.606194142,1,1,1,1,1,0.7005392
2015-03-07 20:00:00+00:00,0,0,0,0.603242115,0.60203664,1,1,1,1,1,0.6973645
2015-03-07 21:00:00+00:00,0,0,0,0.599076288,0.597879138,1,1,1,1,1,0.6941899
2015-03-07 22:00:00+00:00,0,0,0,0.594910462,0.593721636,1,1,1,1,1,0.6910152
2015-03-07 23:00:00+00:00,0,0,0,0.590744635,0.589564133,1,1,1,1,1,0.6878406
2015-03-08 00:00:00+00:00,0,0,0,0.586578808,0.585406631,1,1,1,1,1,0.6846659
2015-03-08 01:00:00+00:00,0,0,0,0.583292689,0.582127079,1,1,1,1,1,0.6821617
2015-03-08 02:00:00+00:00,0,0,0,0.58000657,0.578847527,1,1,1,1,1,0.6796574
2015-03-08 03:00:00+00:00,0,0,0,0.576720451,0.575567974,1,1,1,1,1,0.6771532
2015-03-08 04:00:00+00:00,0,0,0,0.573434332,0.572288422,1,1,1,1,1,0.6746489
2015-03-08 05:00:00+00:00,0,0,0,0.570148212,0.56900887,1,1,1,1,1,0.6721447
2015-03-08 06:00:00+00:00,0,0,0,0.566862093,0.565729317,1,1,1,1,1,0.6696404
2015-03-08 07:00:00+00:00,0,0,0,0.563575974,0.562449765,1,1,1,1,1,0.6671362
2015-03-08 08:00:00+00:00,0,0,0,0.560289855,0.559170212,1,1,1,1,1,0.6646319
2015-03-08 09:00:00+00:00,0,0,0,0.557003736,0.55589066,1,1,1,1,1,0.6621277
2015-03-08 10:00:00+00:00,0,0,0,0.553717617,0.552611108,1,1,1,1,1,0.6596234
2015-03-08 11:00:00+00:00,0,0,0,0.550431498,0.549331555,1,1,1,1,1,0.6571192
2015-03-08 12:00:00+00:00,0,0,0,0.547145379,0.546052003,1,1,1,1,1,0.6546149
2015-03-08 13:00:00+00:00,0,0,0,0.54385926,0.542772451,1,1,1,1,1,0.6521107
2015-03-08 14:00:00+00:00,0,0,0,0.540573141,0.539492898,1,1,1,1,1,0.6496065
2015-03-08 15:00:00+00:00,0,0,0,0.537287021,0.536213346,1,1,1,1,1,0.6471022
2015-03-08 16:00:00+00:00,0,0,0,0.534000902,0.532933794,1,1,1,1,1,0.644598
2015-03-08 17:00:00+00:00,0,0,0,0.530714783,0.529654241,1,1,1,1,1,0.6420937
2015-03-08 18:00:00+00:00,0,0,0,0.527428664,0.526374689,1,1,1,1,1,0.6395895
2015-03-08 19:00:00+00:00,0,0,0,0.524142545,0.523095136,1,1,1,1,1,0.6370852
2015-03-08 20:00:00+00:00,0,0,0,0.520856426,0.519815584,1,1,1,1,1,0.634581
2015-03-08 21:00:00+00:00,0,0,0,0.517570307,0.516536032,1,1,1,1,1,0.6320767
2015-03-08 22:00:00+00:00,0,0,0,0.514284188,0.513256479,1,1,1,1,1,0.6295725
2015-03-08 23:00:00+00:00,0,0,0,0.510998069,0.509976927,1,1,1,1,1,0.6270682
2015-03-09 00:00:00+00:00,0,0,0,0.507711949,0.506697375,1,1,1,1,1,0.624564
2015-03-09 01:00:00+00:00,0,0,0,0.506882953,0.505870035,1,1,1,1,1,0.6239322
2015-03-09 02:00:00+00:00,0,0,0,0.506053956,0.505042694,1,1,1,1,1,0.6233005
2015-03-09 03:00:00+00:00,0,0,0,0.505224959,0.504215354,1,1,1,1,1,0.6226687
2015-03-09 04:00:00+00:00,0,0,0,0.504395962,0.503388014,1,1,1,1,1,0.622037
2015-03-09 05:00:00+00:00,0,0,0,0.503566966,0.502560674,1,1,1,1,1,0.6214052
2015-03-09 06:00:00+00:00,0,0,0,0.502737969,0.501733334,1,1,1,1,1,0.6207734
2015-03-09 07:00:00+00:00,0,0,0,0.501908972,0.500905994,1,1,1,1,1,0.6201417
2015-03-09 08:00:00+00:00,0,0,0,0.501079975,0.500078653,1,1,1,1,1,0.6195099
2015-03-09 09:00:00+00:00,0,0,0,0.500250979,0.499251313,1,1,1,1,1,0.6188782
2015-03-09 10:00:00+00:00,0,0,0,0.499421982,0.498423973,1,1,1,1,1,0.6182464
2015-03-09 11:00:00+00:00,0,0,0,0.498592985,0.497596633,1,1,1,1,1,0.6176147
2015-03-09 12:00:00+00:00,0,0,0,0.497763988,0.496769293,1,1,1,1,1,0.6169829
2015-03-09 13:00:00+00:00,0,0,0,0.496934992,0.495941953,1,1,1,1,1,0.6163512
2015-03-09 14:00:00+00:00,0,0,0,0.496105995,0.495114613,1,1,1,1,1,0.6157194
2015-03-09 15:00:00+00:00,0,0,0,0.495276998,0.494287272,1,1,1,1,1,0.6150877
2015-03-09 16:00:00+00:00,0,0,0,0.494448001,0.493459932,1,1,1,1,1,0.6144559
2015-03-09 17:00:00+00:00,0,0,0,0.493619005,0.492632592,1,1,1,1,1,0.6138242
2015-03-09 18:00:00+00:00,0,0,0,0.492790008,0.491805252,1,1,1,1,1,0.6131924
2015-03-09 19:00:00+00:00,0,0,0,0.491961011,0.490977912,1,1,1,1,1,0.6125607
2015-03-09 20:00:00+00:00,0,0,0,0.491132014,0.490150572,1,1,1,1,1,0.6119289
2015-03-09 21:00:00+00:00,0,0,0,0.490303017,0.489323231,1,1,1,1,1,0.6112972
2015-03-09 22:00:00+00:00,0,0,0,0.489474021,0.488495891,1,1,1,1,1,0.6106654
2015-03-09 23:00:00+00:00,0,0,0,0.488645024,0.487668551,1,1,1,1,1,0.6100337
2015-03-10 00:00:00+00:00,0,0,0,0.487816027,0.486841211,1,1,1,1,1,0.6094019
2015-03-10 01:00:00+00:00,0,0,0,0.487430128,0.486456083,1,1,1,1,1,0.6091078
2015-03-10 02:00:00+00:00,0,0,0,0.487044229,0.486070955,1,1,1,1,1,0.6088137
2015-03-10 03:00:00+00:00,0,0,0,0.48665833,0.485685827,0.998912433,1,1,1,1,0.6084135
2015-03-10 04:00:00+00:00,0,0,0,0.48627243,0.485300699,0.994471423,1,1,1,1,0.6076859
2015-03-10 05:00:00+00:00,0,0,0,0.485886531,0.484915571,0.990030413,1,1,1,1,0.6069583
2015-03-10 06:00:00+00:00,0,0,0,0.485500632,0.484530443,0.985589403,1,1,1,1,0.6062307
2015-03-10 07:00:00+00:00,0,0,0,0.485114733,0.484145315,0.981148393,1,1,1,1,0.6055031
2015-03-10 08:00:00+00:00,0,0,0,0.484728834,0.483760187,0.976707383,1,1,1,1,0.6047755
2015-03-10 09:00:00+00:00,0,0,0,0.484342934,0.483375059,0.972266373,1,1,1,1,0.6040479
2015-03-10 10:00:00+00:00,0,0,0,0.483957035,0.482989931,0.967825363,1,1,1,1,0.6033203
2015-03-10 11:00:00+00:00,0,0,0,0.483571136,0.482604802,0.963384353,1,1,1,1,0.6025927
2015-03-10 12:00:00+00:00,0,0,0,0.483185237,0.482219674,0.958943343,1,1,1,1,0.6018651
2015-03-10 13:00:00+00:00,0,0,0,0.482799338,0.481834546,0.954502334,1,1,1,1,0.6011375
2015-03-10 14:00:00+00:00,0,0,0,0.482413438,0.481449418,0.950061324,1,1,1,1,0.6004099
2015-03-10 15:00:00+00:00,0,0,0,0.482027539,0.48106429,0.945620314,1,1,1,1,0.5996823
2015-03-10 16:00:00+00:00,0,0,0,0.48164164,0.480679162,0.941179304,1,1,1,1,0.5989547
2015-03-10 17:00:00+00:00,0,0,0,0.481255741,0.480294034,0.936738294,1,1,1,1,0.5982271
2015-03-10 18:00:00+00:00,0,0,0,0.480869842,0.479908906,0.932297284,1,1,1,1,0.5974994
2015-03-10 19:00:00+00:00,0,0,0,0.480483942,0.479523778,0.927856274,1,1,1,1,0.5967718
2015-03-10 20:00:00+00:00,0,0,0,0.480098043,0.47913865,0.923415264,1,1,1,1,0.5960442
2015-03-10 21:00:00+00:00,0,0,0,0.479712144,0.478753522,0.918974254,1,1,1,1,0.5953166
2015-03-10 22:00:00+00:00,0,0,0,0.479326245,0.478368394,0.914533245,1,1,1,1,0.594589
2015-03-10 23:00:00+00:00,0,0,0,0.478940346,0.477983266,0.910092235,1,1,1,1,0.5938614
2015-03-11 00:00:00+00:00,0,0,0,0.478554446,0.477598138,0.905651225,1,1,1,1,0.5931338
2015-03-11 01:00:00+00:00,0,0,0,0.477270941,0.476317197,0.902030884,1,1,1,1,0.5918023
2015-03-11 02:00:00+00:00,0,0,0,0.475987435,0.475036256,0.898410544,1,1,1,1,0.5904708
2015-03-11 03:00:00+00:00,0,0,0,0.474703929,0.473755315,0.894790204,1,1,1,1,0.5891392
2015-03-11 04:00:00+00:00,0,0,0,0.473420423,0.472474374,0.891169863,1,1,1,1,0.5878077
2015-03-11 05:00:00+00:00,0,0,0,0.472136918,0.471193433,0.887549523,1,1,1,1,0.5864762
2015-03-11 06:00:00+00:00,0,0,0,0.470853412,0.469912493,0.883929183,1,1,1,1,0.5851447
2015-03-11 07:00:00+00:00,0,0,0,0.469569906,0.468631552,0.880308842,1,1,1,1,0.5838131
2015-03-11 08:00:00+00:00,0,0,0,0.4682864,0.467350611,0.876688502,1,1,1,1,0.5824816
2015-03-11 09:00:00+00:00,0,0,0,0.467002895,0.46606967,0.873068162,1,1,1,1,0.5811501
2015-03-11 10:00:00+00:00,0,0,0,0.465719389,0.464788729,0.869447821,1,1,1,1,0.5798185
2015-03-11 11:00:00+00:00,0,0,0,0.464435883,0.463507788,0.865827481,1,1,1,1,0.578487
2015-03-11 12:00:00+00:00,0,0,0,0.463152377,0.462226847,0.86220714,1,1,1,1,0.5771555
2015-03-11 13:00:00+00:00,0,0,0,0.461868872,0.460945906,0.8585868,1,1,1,1,0.575824
2015-03-11 14:00:00+00:00,0,0,0,0.460585366,0.459664966,0.85496646,1,1,1,1,0.5744924
2015-03-11 15:00:00+00:00,0,0,0,0.45930186,0.458384025,0.851346119,1,1,1,1,0.5731609
2015-03-11 16:00:00+00:00,0,0,0,0.458018355,0.457103084,0.847725779,1,1,1,1,0.5718294
2015-03-11 17:00:00+00:00,0,0,0,0.456734849,0.455822143,0.844105439,1,1,1,1,0.5704978
2015-03-11 18:00:00+00:00,0,0,0,0.455451343,0.454541202,0.840485098,1,1,1,1,0.5691663
2015-03-11 19:00:00+00:00,0,0,0,0.454167837,0.453260261,0.836864758,1,1,1,1,0.5678348
2015-03-11 20:00:00+00:00,0,0,0,0.452884332,0.45197932,0.833244418,1,1,1,1,0.5665033
2015-03-11 21:00:00+00:00,0,0,0,0.451600826,0.450698379,0.829624077,1,1,1,1,0.5651717
2015-03-11 22:00:00+00:00,0,0,0,0.45031732,0.449417438,0.826003737,1,1,1,1,0.5638402
2015-03-11 23:00:00+00:00,0,0,0,0.449033814,0.448136498,0.822383397,1,1,1,1,0.5625087
2015-03-12 00:00:00+00:00,0,0,0,0.447750309,0.446855557,0.818763056,1,1,1,1,0.5611771
2015-03-12 01:00:00+00:00,0,0,0,0.448496847,0.447600604,0.815662988,1,1,1,1,0.5614434
2015-03-12 02:00:00+00:00,0,0,0,0.449243386,0.448345651,0.812562921,1,1,1,1,0.5617097
2015-03-12 03:00:00+00:00,0,0,0,0.449989925,0.449090698,0.809462853,1,1,1,1,0.561976
2015-03-12 04:00:00+00:00,0,0,0,0.450736464,0.449835744,0.806362785,1,1,1,1,0.5622423
2015-03-12 05:00:00+00:00,0,0,0,0.451483002,0.450580791,0.803262717,1,1,1,1,0.5625086
