,SK_P2HT_OTH,SK_STUR_BIO_CHP,SK_COMC_GAS_CHP
2016-01-03 17:00:00,2570.3853690313936,1207.8703373403919,1033.4093808498587
2016-01-03 18:00:00,2573.6742479484606,1209.4158407247842,1034.7316566324423
2016-01-03 19:00:00,2532.9427475140064,1190.2753757334647,1018.3557796327544
2016-01-03 20:00:00,2384.184224188174,1120.371068808647,958.5482288512862
2016-01-03 21:00:00,2138.024286779951,1004.6960847306744,859.5809722009997
2016-01-03 22:00:00,1832.664528864509,861.2020397336415,736.8127514642104
2016-01-03 23:00:00,1852.6507930528437,870.5939449157174,744.8481196814483
2016-01-04 00:00:00,1838.7363053267877,864.0552767509812,739.2538759859029
2016-01-04 01:00:00,1845.5670538468516,867.2651683954881,742.0001410728071
2016-01-04 02:00:00,1890.5993959420869,888.4266762740893,760.105147942027
2016-01-04 03:00:00,1998.1204374616086,938.9527484561432,803.3333946803332
2016-01-04 04:00:00,2652.354351272158,1246.3890370744753,1066.3645618927087
2016-01-04 05:00:00,3119.6281481817036,1465.969402533895,1254.2294365413002
2016-01-04 06:00:00,2886.370735755823,1356.3575471177687,1160.44956949961
2016-01-04 07:00:00,2783.1505358970817,1307.852517822997,1118.9504526308363
2016-01-04 08:00:00,2679.677345352413,1259.228603652503,1077.349622240325
2016-01-04 09:00:00,2572.1563038328914,1208.7025314704492,1034.1213755020192
2016-01-04 10:00:00,2571.397331775106,1208.3458768432815,1033.8162349368074
2016-01-04 11:00:00,2464.635262313369,1158.1764592883956,990.8931287637131
2016-01-04 12:00:00,2440.0951657783257,1146.644626343315,981.0269171552055
2016-01-04 13:00:00,2432.252454514548,1142.9591951959178,977.8737979813524
2016-01-04 14:00:00,2510.4265764663887,1179.694621794164,1009.3032761981444
2016-01-04 15:00:00,2611.6228508377035,1227.2485720831558,1049.9886848930207
2016-01-04 16:00:00,2697.386693367393,1267.5505449530765,1084.4695687619285
2016-01-04 17:00:00,2661.715006651504,1250.7877774762069,1070.1279621969845
2016-01-04 18:00:00,2662.220988023361,1251.025547227652,1070.331389240459
2016-01-04 19:00:00,2625.7903292496876,1233.9061251236149,1055.6846421103035
2016-01-04 20:00:00,2511.6915298960303,1180.2890461727766,1009.8118438068306
2016-01-04 21:00:00,2194.6942004278876,1031.3262968925098,882.3648010701304
2016-01-04 22:00:00,1932.5958498061823,908.161565644021,776.9895925504007
2016-01-04 23:00:00,1724.131524601274,810.2004280486979,693.1776506389555
2016-01-05 00:00:00,1738.2990030132578,816.8579810891566,698.8736078562381
2016-01-05 01:00:00,1768.404894638724,831.0052813001317,710.9775169429638
2016-01-05 02:00:00,1874.913973414533,881.0558139792957,753.7989095943212
2016-01-05 03:00:00,2005.710158039457,942.5192947278175,806.3848003324488
2016-01-05 04:00:00,2537.7495705466445,1192.5341883721921,1020.2883365457612
2016-01-05 05:00:00,3147.2041329478866,1478.927853987645,1265.3162104106539
2016-01-05 06:00:00,3028.0455198756636,1422.933077522357,1217.4091416724368
2016-01-05 07:00:00,2984.0251405241415,1402.2471091466457,1199.7109888901657
2016-01-05 08:00:00,2866.1314808815605,1346.8467570599705,1152.312487760635
2016-01-05 09:00:00,2731.79342665364,1283.7188880513336,1098.3026077181864
2016-01-05 10:00:00,2637.9338821742454,1239.6125991582937,1060.5668911536886
2016-01-05 11:00:00,2550.9050862149147,1198.716201909761,1025.577439676095
2016-01-05 12:00:00,2513.2094740116,1181.0023554271115,1010.4221249372537
2016-01-05 13:00:00,2493.729191195122,1171.8482199964806,1002.5901837634899
2016-01-05 14:00:00,2535.4726543732895,1191.4642244906897,1019.3729148501264
2016-01-05 15:00:00,2615.417711126628,1229.031845218993,1051.5143877190787
2016-01-05 16:00:00,2691.82089827697,1264.9350776871818,1082.2318712837102
2016-01-05 17:00:00,2655.1372488173693,1247.6967707074225,1067.4834106318176
2016-01-05 18:00:00,2620.7305155311215,1231.528427609165,1053.6503716755594
2016-01-05 19:00:00,2515.2333994990267,1181.953434432891,1011.2358331111509
2016-01-05 20:00:00,2358.126183537561,1108.1259266092313,948.0717361123556
2016-01-05 21:00:00,2095.5218515439988,984.7234256092978,842.4931005491517
2016-01-05 22:00:00,1792.944991173768,842.5371142452123,720.8437285514714
2016-01-05 23:00:00,1793.4509725456246,842.7748839966572,721.0471555949457
2016-01-06 00:00:00,1803.0646186108997,847.2925092741115,724.912269420959
2016-01-06 01:00:00,1830.3876126911543,860.1320758521392,735.8973297685756
2016-01-06 02:00:00,1940.1855703840304,911.7281119156953,780.0409982025163
2016-01-06 03:00:00,2051.501472192477,964.0374572335862,824.7949477668803
2016-01-06 04:00:00,2598.9733165412895,1221.3043282970318,1044.903008806161
2016-01-06 05:00:00,3261.8089136734006,1532.7827026899286,1311.3924357576013
2016-01-06 06:00:00,3120.640110925416,1466.4449420367848,1254.6362906282488
2016-01-06 07:00:00,3090.7872099858787,1452.4165267015323,1242.6340950632605
2016-01-06 08:00:00,2924.3193386450657,1374.1902784761407,1175.7065977601887
2016-01-06 09:00:00,2793.2701633342135,1312.6079128518963,1123.0189935003239
2016-01-06 10:00:00,2700.928562970389,1269.2149332131912,1085.8935580662492
2016-01-06 11:00:00,2605.551074375425,1224.3953350658164,1047.5475603713282
2016-01-06 12:00:00,2557.735834734978,1201.9260935542677,1028.3237047629991
2016-01-06 13:00:00,2560.7717229661184,1203.3527120629374,1029.5442670238454
2016-01-06 14:00:00,2628.3202361089707,1235.0949738808395,1056.7017773276752
2016-01-06 15:00:00,2700.1695909126042,1268.8582785860237,1085.5884175010376
2016-01-06 16:00:00,2760.1283834776077,1297.0339941322516,1109.694522152752
2016-01-06 17:00:00,2694.85678650811,1266.3616961958517,1083.4524335445567
2016-01-06 18:00:00,2683.9781870131937,1261.2496465397853,1079.0787521098575
2016-01-06 19:00:00,2598.4673351694328,1221.066558545587,1044.6995817626869
2016-01-06 20:00:00,2414.0371251277115,1134.3994841438996,970.5504244162748
2016-01-06 21:00:00,2145.6140073578,1008.2626310023488,862.6323778531154
2016-01-06 22:00:00,1854.9277092261982,871.6639087972197,745.7635413770831
2016-01-06 23:00:00,1844.3021004172097,866.6707440168756,741.4915734641211
2016-01-07 00:00:00,1850.3738768794888,869.523981034215,743.9326979858135
2016-01-07 01:00:00,1876.4319175301025,881.7691232336305,754.4091907247443
2016-01-07 02:00:00,1985.4709031651942,933.0085046700191,798.2477185934735
2016-01-07 03:00:00,2088.9440937098634,981.6324188405133,839.8485489839846
2016-01-07 04:00:00,2638.6928542320306,1239.9692537854614,1060.8720317189004
2016-01-07 05:00:00,3333.1522871051775,1566.3082376436676,1340.075648887489
2016-01-07 06:00:00,3180.5989034904205,1494.6206575830124,1278.742395279963
2016-01-07 07:00:00,3140.373384427823,1475.717962343138,1262.5699453237496
2016-01-07 08:00:00,2967.580745938803,1394.5195922246846,1193.0996099772483
2016-01-07 09:00:00,2835.0136265123815,1332.2239173461055,1139.8017245869605
2016-01-07 10:00:00,2741.913054090771,1288.474283080233,1102.371148587674
2016-01-07 11:00:00,2644.7646306943093,1242.822490802801,1063.3131562405931
2016-01-07 12:00:00,2595.1784562523653,1219.521055161195,1043.3773059801035
2016-01-07 13:00:00,2595.431446938293,1219.6399400369173,1043.4790195018406
2016-01-07 14:00:00,2673.352578204206,1256.256481759441,1074.8067841968955
2016-01-07 15:00:00,2744.189970264126,1289.544246961735,1103.2865702833087
2016-01-07 16:00:00,2806.678669688413,1318.9088112651875,1128.4098101523948
2016-01-07 17:00:00,2738.3711844877753,1286.8098948201182,1100.9471592833534
2016-01-07 18:00:00,2730.27548253807,1283.0055787969989,1097.6923265877633
2016-01-07 19:00:00,2646.7885561817357,1243.7735698085808,1064.1268644144905
2016-01-07 20:00:00,2470.2010574037913,1160.79192655429,993.1308262419312
2016-01-07 21:00:00,2204.3078464931623,1035.8439221699641,886.2299148961437
2016-01-07 22:00:00,1909.0677160148518,897.1052722018303,767.530235028842
2016-01-07 23:00:00,1844.8080817890666,866.9085137683206,741.6950005075955
2016-01-08 00:00:00,1848.3499513920626,868.5729020284352,743.1189898119161
2016-01-08 01:00:00,1874.1550013567478,880.6991593521283,753.4937690291097
2016-01-08 02:00:00,1984.9649217933375,932.7707349185742,798.0442915499991
2016-01-08 03:00:00,2085.6552147927955,980.086915456121,838.5262732014011
2016-01-08 04:00:00,2633.3800498275364,1237.4726713952894,1058.7360477624193
2016-01-08 05:00:00,3340.9949983689544,1569.9936687910645,1343.228768061342
2016-01-08 06:00:00,3178.8279686889223,1493.788463452955,1278.0304006278027
2016-01-08 07:00:00,3135.566561395185,1473.459149704411,1260.637388410743
2016-01-08 08:00:00,2962.7739229061654,1392.2607795859574,1191.1670530642416
2016-01-08 09:00:00,2831.2187662234564,1330.4406442102681,1138.2760217609025
2016-01-08 10:00:00,2739.3831472314887,1287.285434323008,1101.3540133703023
2016-01-08 11:00:00,2639.451826289815,1240.3259084126287,1061.1771722841117
2016-01-08 12:00:00,2592.142568021226,1218.094436652525,1042.156743719257
2016-01-08 13:00:00,2592.395558707154,1218.2133215282474,1042.2584572409942
2016-01-08 14:00:00,2669.8107086012096,1254.5920934993264,1073.3827948925748
2016-01-08 15:00:00,2744.189970264126,1289.544246961735,1103.2865702833087
2016-01-08 16:00:00,2807.4376417461976,1319.2654658923552,1128.7149507176066
2016-01-08 17:00:00,2734.323333512923,1284.9077368085586,1099.3197429355585
2016-01-08 18:00:00,2729.0105291084287,1282.4111544183863,1097.1837589790773
2016-01-08 19:00:00,2646.0295841239504,1243.416915181413,1063.8217238492787
2016-01-08 20:00:00,2467.41815985858,1159.4841929213426,992.0119775028221
2016-01-08 21:00:00,2212.4035484428673,1039.6482381930834,889.4847475917338
2016-01-08 22:00:00,1910.3326694444927,897.6996965804427,768.0388026375279
2016-01-08 23:00:00,1959.9188438864371,921.0011322220487,787.9746528980172
2016-01-09 00:00:00,1935.3787473513935,909.4692992769683,778.1084412895099
2016-01-09 01:00:00,1959.4128625145804,920.7633624706039,787.7712258545429
2016-01-09 02:00:00,2044.9237143583414,960.9464504648018,822.1503962017134
2016-01-09 03:00:00,2118.0380225916165,995.3041795485984,851.5456039837616
2016-01-09 04:00:00,2670.3166899730663,1254.829863250771,1073.586221936049
2016-01-09 05:00:00,3479.633894257656,1635.1425806869834,1398.9677779733227
2016-01-09 06:00:00,3292.4207866707234,1547.1677726523483,1323.6997718878013
2016-01-09 07:00:00,3219.559469123377,1512.928928444274,1294.4062776274902
2016-01-09 08:00:00,3065.4881413930502,1440.528039129284,1232.462742889541
2016-01-09 09:00:00,2924.572329330994,1374.3091633518632,1175.8083112819259
2016-01-09 10:00:00,2826.411943190819,1328.1818315715411,1136.343464847896
2016-01-09 11:00:00,2704.2174418874565,1270.7604365975835,1087.2158338488327
2016-01-09 12:00:00,2668.29276448564,1253.8787842449915,1072.7725137621517
2016-01-09 13:00:00,2698.145665425178,1267.907199580244,1084.77470932714
2016-01-09 14:00:00,2755.827541816827,1295.0129512449694,1107.9653922832197
2016-01-09 15:00:00,2837.796524057592,1333.5316509790523,1140.9205733260692
2016-01-09 16:00:00,2879.2869965498307,1353.0287705975393,1157.6015908909687
2016-01-09 17:00:00,2849.1811049243647,1338.8814703865642,1145.497681804243
2016-01-09 18:00:00,2827.6768966204604,1328.7762559501534,1136.8520324565818
2016-01-09 19:00:00,2745.2019330078388,1290.019786464625,1103.6934243702574
2016-01-09 20:00:00,2592.142568021226,1218.094436652525,1042.156743719257
2016-01-09 21:00:00,2319.924589962389,1090.1743103751369,932.7129943300397
2016-01-09 22:00:00,2011.0229624439507,945.0158771179895,808.5207842889298
2016-01-09 23:00:00,1889.0814518265165,887.7133670197545,759.4948668116039
2016-01-10 00:00:00,1886.551544967234,886.5245182625298,758.477731594232
2016-01-10 01:00:00,1900.2130420073618,892.9443015515436,763.9702617680402
2016-01-10 02:00:00,1969.0265085798555,925.280987748058,791.6363396805561
2016-01-10 03:00:00,2056.055304539186,966.177384996591,826.6257911581498
2016-01-10 04:00:00,2702.952488457815,1270.1660122189712,1086.707266240147
2016-01-10 05:00:00,3469.2612761345963,1630.2683007823614,1394.7975235820977
2016-01-10 06:00:00,3160.612639302086,1485.2287524009364,1270.7070270627248
2016-01-10 07:00:00,3070.0419737397588,1442.6679668922889,1234.2935862808106
2016-01-10 08:00:00,2952.654295469034,1387.5053845570583,1187.098512194754
2016-01-10 09:00:00,2790.740256474931,1311.4190640946715,1122.001858282952
2016-01-10 10:00:00,2757.851467304253,1295.9640302507494,1108.7791004571172
2016-01-10 11:00:00,2657.414164990723,1248.7667345889247,1068.3988323274523
2016-01-10 12:00:00,2607.8279905487793,1225.4652989473186,1048.462982066963
2016-01-10 13:00:00,2555.964899933481,1201.0938994242106,1027.6117101108389
2016-01-10 14:00:00,2628.0672454230426,1234.9760890051173,1056.6000638059384
2016-01-10 15:00:00,2714.08407863866,1275.3969467507602,1091.1826611965832
2016-01-10 16:00:00,2800.8598839120623,1316.1744591235708,1126.0703991524397
2016-01-10 17:00:00,2748.996793296763,1291.8030596004623,1105.2191271963154
2016-01-10 18:00:00,2756.8395045605403,1295.4884907478593,1108.3722463701683
2016-01-10 19:00:00,2721.673799216508,1278.9634930224345,1094.2340668486988
2016-01-10 20:00:00,2570.638359717321,1207.9892222161143,1033.5110943715958
2016-01-10 21:00:00,2323.972440937242,1092.076468386697,934.3404106778349
2016-01-10 22:00:00,1990.783707569688,935.5050870601912,800.3837025499545
2016-01-10 23:00:00,1965.2316482909314,923.4977146122208,790.1106368544982
2016-01-11 00:00:00,1943.4744493010985,913.2736153000876,781.3632739850999
2016-01-11 01:00:00,1951.5701512508035,917.0779313232069,784.61810668069
2016-01-11 02:00:00,1992.0486609993295,936.0995114388037,800.8922701586405
2016-01-11 03:00:00,2088.185121652078,981.2757642133457,839.543408418773
2016-01-11 04:00:00,2765.188197196174,1299.411691646701,1111.7287925874957
2016-01-11 05:00:00,3286.3490102084443,1544.3145356350085,1321.2586473661086
2016-01-11 06:00:00,3030.06944536309,1423.8841565281368,1218.2228498463344
2016-01-11 07:00:00,2908.1279347456557,1366.581646429902,1169.1969323690087
2016-01-11 08:00:00,2798.3299770527797,1314.985610366346,1125.053263935068
2016-01-11 09:00:00,2686.00211250062,1262.2007255455649,1079.8924602837549
2016-01-11 10:00:00,2689.2909914176876,1263.7462289299572,1081.2147360663384
2016-01-11 11:00:00,2575.19219206403,1210.1291499791187,1035.3419377628652
2016-01-11 12:00:00,2551.6640582727,1199.0728565369284,1025.8825802413066
2016-01-11 13:00:00,2541.0384494637115,1194.079691756584,1021.6106123283445
2016-01-11 14:00:00,2627.5612640511854,1234.738319253672,1056.3966367624637
2016-01-11 15:00:00,2735.335296256636,1285.3832763114488,1099.7265970225073
2016-01-11 16:00:00,2825.6529711330345,1327.8251769443737,1136.0383242826842
2016-01-11 17:00:00,2786.43941481415,1309.3980212073895,1120.2727284134198
2016-01-11 18:00:00,2793.0171726482854,1312.489027976174,1122.9172799785867
2016-01-11 19:00:00,2759.1164207338948,1296.5584546293614,1109.287668065803
2016-01-11 20:00:00,2649.824444412875,1245.2001883172502,1065.3474266753365
2016-01-11 21:00:00,2324.4784223090983,1092.3142381381417,934.5438377213093
2016-01-11 22:00:00,2053.525397679903,964.9885362393661,825.6086559407778
2016-01-11 23:00:00,1918.1753807082698,901.3851277278396,771.1919218113808
2016-01-12 00:00:00,1915.6454738489867,900.1962789706147,770.1747865940088
2016-01-12 01:00:00,1944.4864120448115,913.7491548029775,781.7701280720486
2016-01-12 02:00:00,2057.573248654756,966.8906942509259,827.2360722885729
2016-01-12 03:00:00,2162.5643833149948,1016.2279176757547,869.447183809507
2016-01-12 04:00:00,2716.866976183871,1276.7046803837075,1092.3015099356921
2016-01-12 05:00:00,3463.948471730102,1627.7717183921895,1392.6615396256168
2016-01-12 06:00:00,3285.0840567788027,1543.7201112563962,1320.7500797574226
2016-01-12 07:00:00,3211.2107764877433,1509.0057275454324,1291.049731410163
2016-01-12 08:00:00,3063.97019727748,1439.8147298749493,1231.852461759118
2016-01-12 09:00:00,2923.81335727321,1373.9525087246957,1175.5031707167143
2016-01-12 10:00:00,2838.555496115377,1333.88830560622,1141.225713891281
2016-01-12 11:00:00,2728.7575384225,1282.292269542664,1097.0820454573402
2016-01-12 12:00:00,2691.314916905114,1264.697307935737,1082.0284442402358
2016-01-12 13:00:00,2664.750894882644,1252.2143959848768,1071.348524457831
2016-01-12 14:00:00,2738.1181938018467,1286.6910099443955,1100.845445761616
2016-01-12 15:00:00,2825.905961818962,1327.9440618200958,1136.1400378044214
2016-01-12 16:00:00,2911.163822976795,1368.0082649385715,1170.4174946298547
2016-01-12 17:00:00,2849.94007698215,1339.2381250137316,1145.8028223694546
2016-01-12 18:00:00,2822.617082901895,1326.3985584357042,1134.8177620218382
2016-01-12 19:00:00,2723.4447340180063,1279.795687152492,1094.9460615008593
2016-01-12 20:00:00,2576.9631268655285,1210.9613441091763,1036.0539324150257
2016-01-12 21:00:00,2345.9826306130026,1102.4194525745527,943.1894870689706
2016-01-12 22:00:00,1999.8913722631066,939.7849425862005,804.0453893324934
2016-01-12 23:00:00,1912.8625763037758,898.8885453376676,769.0559378548999
2016-01-13 00:00:00,1911.0916415022778,898.0563512076102,768.3439432027394
2016-01-13 01:00:00,1936.137719409178,909.8259539041356,778.4135818547213
2016-01-13 02:00:00,2048.7185746472655,962.729723600639,823.6760990277712
2016-01-13 03:00:00,2141.0601750110905,1006.122703239344,860.8015344618458
2016-01-13 04:00:00,2695.8687492518234,1266.8372356987418,1083.8592876315056
2016-01-13 05:00:00,3452.0579094914724,1622.1841292332329,1387.8810041039687
2016-01-13 06:00:00,3269.145643565321,1536.23036408588,1314.3421278879796
2016-01-13 07:00:00,3212.9817112892415,1509.8379216754897,1291.7617260623235
2016-01-13 08:00:00,3032.0933708505163,1424.835235533917,1219.0365580202322
2016-01-13 09:00:00,2899.0202700522377,1362.3017909038927,1165.5352455864695
2016-01-13 10:00:00,2806.172688316556,1318.6710415137427,1128.2063831089206
2016-01-13 11:00:00,2701.181553656317,1269.3338180889136,1085.9952715879863
2016-01-13 12:00:00,2653.366314015871,1246.8645765773651,1066.7714159796574
2016-01-13 13:00:00,2651.0893978425165,1245.7946126958627,1065.8559942840225
2016-01-13 14:00:00,2738.1181938018467,1286.6910099443955,1100.845445761616
2016-01-13 15:00:00,2815.5333436959027,1323.0697819154746,1131.9697834131966
2016-01-13 16:00:00,2882.575875466899,1354.5742739819314,1158.923866673552
2016-01-13 17:00:00,2801.8718466557752,1316.6499986264605,1126.4772532393883
2016-01-13 18:00:00,2801.3658652839185,1316.4122288750154,1126.273826195914
2016-01-13 19:00:00,2719.649873729082,1278.012414016655,1093.4203586748015
2016-01-13 20:00:00,2544.327328380779,1195.6251951409765,1022.9328881109282
2016-01-13 21:00:00,2298.420381658485,1080.0690959387264,924.0673449823786
2016-01-13 22:00:00,1982.4350149340546,931.5818861613494,797.0271563326273
2016-01-13 23:00:00,1768.9108760105805,831.2430510515767,711.1809439864381
2016-01-14 00:00:00,1776.500596588429,834.8095973232511,714.2323496385538
2016-01-14 01:00:00,1803.0646186108997,847.2925092741115,724.912269420959
2016-01-14 02:00:00,1909.573697386708,897.3430419532752,767.7336620723163
2016-01-14 03:00:00,2016.335766848445,947.5124595081617,810.6567682454108
2016-01-14 04:00:00,2555.2059278756956,1200.7372447970429,1027.306569545627
2016-01-14 05:00:00,3215.0056367766674,1510.7890006812697,1292.575434236221
2016-01-14 06:00:00,3072.0658992271856,1443.6190458980684,1235.107294454708
2016-01-14 07:00:00,3038.92411937058,1428.0451271784239,1221.7828231071362
2016-01-14 08:00:00,2873.46821077348,1350.2944184559224,1155.2621798910134
2016-01-14 09:00:00,2744.6959516359825,1289.7820167131802,1103.4899973267832
2016-01-14 10:00:00,2654.1252860736554,1247.2212312045326,1067.076556544869
2016-01-14 11:00:00,2562.2896670816876,1204.0660213172723,1030.1545481542685
2016-01-14 12:00:00,2512.703492639743,1180.7645856756665,1010.2186978937792
2016-01-14 13:00:00,2515.2333994990267,1181.953434432891,1011.2358331111509
2016-01-14 14:00:00,2586.8297636167313,1215.597854262353,1040.0207597627762
2016-01-14 15:00:00,2654.3782767595844,1247.340116080255,1067.178270066606
2016-01-14 16:00:00,2715.3490320683013,1275.9913711293725,1091.691228805269
2016-01-14 17:00:00,2651.5953792143728,1246.0323824473078,1066.0594213274971
2016-01-14 18:00:00,2642.2347238350267,1241.6336420455762,1062.296021023221
2016-01-14 19:00:00,2557.988825420907,1202.0449784299904,1028.4254182847365
2016-01-14 20:00:00,2380.38936389925,1118.5877956728098,957.0225260252286
2016-01-14 21:00:00,2117.53204121976,995.0664097971535,851.3421769402872
2016-01-14 22:00:00,1831.1465847489392,860.4887304793067,736.2024703337871
2016-01-14 23:00:00,1550.3269233685407,728.5265184273543,623.3004612055053
2016-01-15 00:00:00,1578.4088895065806,741.7227396325496,634.5906621183335
2016-01-15 01:00:00,1609.0207625039036,756.1078095949696,646.8979982485336
2016-01-15 02:00:00,1711.7349809907878,804.3750691382963,688.1936880738331
2016-01-15 03:00:00,1851.8918209950587,870.23729028855,744.5429791162368
2016-01-15 04:00:00,2374.0645967510422,1115.6156737797476,954.4796879817985
2016-01-15 05:00:00,2865.119518137847,1346.3712175570806,1151.9056336736862
2016-01-15 06:00:00,2797.0650236231377,1314.3911859877335,1124.5446963263817
2016-01-15 07:00:00,2812.497455464763,1321.6431634068047,1130.7492211523504
2016-01-15 08:00:00,2674.870522319776,1256.969791013776,1075.4170653273188
2016-01-15 09:00:00,2549.3871420993455,1198.0028926554262,1024.967158545672
2016-01-15 10:00:00,2460.840402024445,1156.3931861525582,989.3674259376552
2016-01-15 11:00:00,2383.6782428163174,1120.133299057202,958.344801807812
2016-01-15 12:00:00,2337.1279566055127,1098.2584819242657,939.6295138081688
2016-01-15 13:00:00,2349.018518844142,1103.8460710832221,944.4100493298167
2016-01-15 14:00:00,2382.6662800726044,1119.6577595543122,957.9379477208632
2016-01-15 15:00:00,2443.3840446953927,1148.1901297277072,982.349192937789
2016-01-15 16:00:00,2490.1873215921264,1170.1838317363658,1001.1661944591693
2016-01-15 17:00:00,2452.238718702883,1152.3511003779936,985.9091661985905
2016-01-15 18:00:00,2424.4097432507715,1139.2737640485211,974.7206788074997
2016-01-15 19:00:00,2334.3450590603015,1096.9507482913182,938.5106650690595
2016-01-15 20:00:00,2138.530268151808,1004.9338544821192,859.7843992444739
2016-01-15 21:00:00,1838.4833146408596,863.9363918752586,739.1521624641656
2016-01-15 22:00:00,1597.3831909512023,750.6391053117355,642.2191762486227
2016-01-15 23:00:00,1408.6521392487002,661.9509880227658,566.3408890326784
