,PHOT,HROR,WTOF,WTON,BEVS
1/1/2016 0:00,0.0,0.30261848415669534,0.269537,0.30656500000000003,0.0473178827931
1/1/2016 1:00,0.0,0.3024727492713298,0.259861,0.297985,0.0621013539853
1/1/2016 2:00,0.0,0.3023270143859642,0.253587,0.291652,0.0620443571341
1/1/2016 3:00,0.0,0.3021812795005986,0.255,0.284275,0.06630373809159999
1/1/2016 4:00,0.0,0.302035544615233,0.253129,0.28212600000000004,0.070558914827
1/1/2016 5:00,0.0,0.3018898089137227,0.23422,0.277198,0.0672115591225
1/1/2016 6:00,0.0,0.30174407402835707,0.223337,0.280869,0.0656323843219
1/1/2016 7:00,0.0,0.30159833914299156,0.21583400000000005,0.288812,0.06498523415509999
1/1/2016 8:00,0.002333799511586386,0.30145260425762593,0.21276,0.287797,0.0707688593325
1/1/2016 9:00,0.008168298290552349,0.30130686937226037,0.211995,0.290606,0.08787071034779999
1/1/2016 10:00,0.014002797069518314,0.30116113367075004,0.226228,0.291558,0.0990429508967
1/1/2016 11:00,0.015169696825311507,0.30101539878538447,0.227327,0.287604,0.124575814118
1/1/2016 12:00,0.009335198046345543,0.30086966390001885,0.220474,0.290593,0.175027999043
1/1/2016 13:00,0.001166899755793193,0.3007239290146533,0.224037,0.294165,0.222498624401
1/1/2016 14:00,0.0,0.30057819331314295,0.233338,0.294125,0.254710456498
1/1/2016 15:00,0.0,0.3004324584277774,0.238413,0.289896,0.266540267148
1/1/2016 16:00,0.0,0.30028672354241176,0.247333,0.292023,0.289300079267
1/1/2016 17:00,0.0,0.3001409886570462,0.2622,0.297945,0.302155142463
1/1/2016 18:00,0.0,0.2999952537716806,0.311725,0.314784,0.320629178505
1/1/2016 19:00,0.0,0.2998495180701703,0.392444,0.334035,0.35327390321
1/1/2016 20:00,0.0,0.29970378318480473,0.486873,0.355087,0.380395027825
1/1/2016 21:00,0.0,0.2995580482994391,0.596216,0.361434,0.382444084956
1/1/2016 22:00,0.0,0.29941231341407354,0.697096,0.357141,0.414676389317
1/1/2016 23:00,0.0,0.29926657852870797,0.766878,0.367574,0.424925654657
1/2/2016 0:00,0.0,0.29912084282719764,0.817811,0.362151,0.42239515962
1/2/2016 1:00,0.0,0.2990539295684601,0.855952,0.370214,0.41788664563
1/2/2016 2:00,0.0,0.2989870154935778,0.872552,0.370652,0.409747883773
1/2/2016 3:00,0.0,0.2989201022348403,0.8894540000000001,0.39611,0.393684596119
1/2/2016 4:00,0.0,0.298853188159958,0.898159,0.428011,0.373880242642
1/2/2016 5:00,0.0,0.29878627490122045,0.895867,0.4480270000000001,0.35117312108300003
1/2/2016 6:00,0.0,0.2987193608263382,0.8788360000000001,0.463038,0.325563438819
1/2/2016 7:00,0.0,0.2986524467514559,0.867834,0.489066,0.317124372241
1/2/2016 8:00,0.007001398534759157,0.2985855334927184,0.8396040000000001,0.500003,0.307279174098
1/2/2016 9:00,0.03150629340641621,0.2985186194178361,0.8506309999999999,0.490774,0.31174579165
1/2/2016 10:00,0.05017668949910729,0.29845170615909855,0.8662040000000001,0.48188,0.303492784798
1/2/2016 11:00,0.04550909047593452,0.2983847920842163,0.88802,0.471184,0.286187726436
1/2/2016 12:00,0.025671794627450242,0.2983178788254788,0.8880879999999999,0.45137,0.278346332596
1/2/2016 13:00,0.007001398534759157,0.2982509647505965,0.8871889999999999,0.432032,0.235401719197
1/2/2016 14:00,0.0,0.29818405149185895,0.897489,0.424859,0.248890154221
1/2/2016 15:00,0.0,0.29811713741697665,0.898689,0.424596,0.316638085059
1/2/2016 16:00,0.0,0.2980502233420944,0.8929440000000001,0.426198,0.368709823465
1/2/2016 17:00,0.0,0.2979833100833569,0.89099,0.427507,0.352598230832
1/2/2016 18:00,0.0,0.2979163960084746,0.8655290000000001,0.430919,0.381325743744
1/2/2016 19:00,0.0,0.29784948274973705,0.861043,0.415826,0.419056912153
1/2/2016 20:00,0.0,0.29778256867485486,0.859318,0.392509,0.472726207268
1/2/2016 21:00,0.0,0.2977156554161172,0.871647,0.383887,0.532906342937
1/2/2016 22:00,0.0,0.297648741341235,0.8628030000000001,0.378109,0.546209851039
1/2/2016 23:00,0.0,0.2975818272663527,0.850809,0.364845,0.5631794017890001
1/3/2016 0:00,0.0,0.29751491400761515,0.823235,0.347644,0.557312381558
1/3/2016 1:00,0.0,0.2975321534329425,0.794396,0.335696,0.572098940354
1/3/2016 2:00,0.0,0.2975493928582698,0.767633,0.319409,0.564190661179
1/3/2016 3:00,0.0,0.2975666322835972,0.741246,0.302688,0.548786645219
1/3/2016 4:00,0.0,0.29758387170892453,0.71615,0.287468,0.52293451273
1/3/2016 5:00,0.0,0.29760111113425186,0.704091,0.274827,0.486651329996
1/3/2016 6:00,0.0,0.2976183505595792,0.691601,0.26760300000000004,0.449835716461
1/3/2016 7:00,0.0,0.2976355899849066,0.679662,0.25827,0.418696564162
1/3/2016 8:00,0.011668997557931928,0.2976528294102339,0.664168,0.251033,0.381083585904
1/3/2016 9:00,0.044342190720141325,0.29767006883556124,0.635754,0.243199,0.339117096561
1/3/2016 10:00,0.07234778485917795,0.2976873082608886,0.6071,0.234005,0.33035665389
1/3/2016 11:00,0.07118088510338476,0.2977045468700712,0.592324,0.229422,0.32362989910900003
1/3/2016 12:00,0.044342190720141325,0.2977217862953985,0.5836100000000001,0.221083,0.353047995259
1/3/2016 13:00,0.014002797069518314,0.29773902572072586,0.57549,0.215658,0.377262821481
1/3/2016 14:00,0.0,0.29775626514605325,0.568879,0.212288,0.400828311315
