,SE_P2HT_OTH,SE_STUR_BIO_CHP,SE_COMC_GAS_CHP,SE_GTUR_GAS_CHP
2016-02-18 11:00:00,8469.530227183783,7040.359763197293,632.4131401190828,671.3765209671874
2016-02-18 12:00:00,8382.732967169428,6968.208897615693,625.932057191575,664.4961343465826
2016-02-18 13:00:00,8409.399595246128,6990.375729812449,627.9232332717129,666.6099880673708
2016-02-18 14:00:00,8497.765480441465,7063.830526699741,634.5214442039345,673.6147190244924
2016-02-18 15:00:00,8809.921891456943,7323.3128565323605,657.829917142019,698.3592419913655
2016-02-18 16:00:00,9057.24179499182,7528.899359063063,676.2970992185917,717.9641990488713
2016-02-18 17:00:00,9070.313671500006,7539.76545327716,677.2731659245418,719.0004018531793
2016-02-18 18:00:00,8943.25503184044,7434.147017516143,667.7857975427083,708.9285105953062
2016-02-18 19:00:00,8561.556237801411,7116.857066464531,639.2846497289703,678.6713887095151
2016-02-18 20:00:00,7832.14552864464,6510.5290093179565,584.8201275369638,620.8512722291332
2016-02-18 21:00:00,6457.506995043816,5367.850541763586,482.1769527392685,511.88418532811227
2016-02-18 22:00:00,5417.508500052547,4503.344086090082,404.5210856138915,429.44389021737413
2016-02-18 23:00:00,5564.436392004557,4625.478985056525,415.49207538876885,441.0908097377952
2016-02-19 00:00:00,5694.109406965761,4733.270639660362,425.17465711179227,451.36994155652985
2016-02-19 01:00:00,5821.168046625327,4838.889075421377,434.6620254936256,461.44183281440274
2016-02-19 02:00:00,6193.4550895784605,5148.35543863884,462.46040527907974,490.95288868109225
2016-02-19 03:00:00,6887.310294632966,5725.127719523074,514.2700260309024,545.9545335337567
2016-02-19 04:00:00,8981.947786304669,7466.310656389868,670.6749549923201,711.9956708960577
2016-02-19 05:00:00,10711.618485867823,8904.112242799094,799.8281015236157,849.1060259620816
2016-02-19 06:00:00,10347.174568819599,8601.16553611009,772.6153617617315,820.2166917779768
2016-02-19 07:00:00,10351.35756930222,8604.642686258601,772.9277031076355,820.5482766753554
2016-02-19 08:00:00,9919.462769471758,8245.626933424859,740.6784591430496,786.3121360210217
2016-02-19 09:00:00,9497.502595787519,7894.869412193829,709.1710258749856,752.8635094979621
2016-02-19 10:00:00,9138.810304402898,7596.703786959026,682.3877554637195,724.4301045477529
2016-02-19 11:00:00,8901.947902074571,7399.810159799598,664.7014267519064,705.6541097336932
2016-02-19 12:00:00,8756.588635303544,7278.979192138849,653.8475649817433,694.1315345497892
2016-02-19 13:00:00,8837.111394593969,7345.914332497682,659.8601358903949,700.514543824326
2016-02-19 14:00:00,8961.032783891571,7448.924905647315,669.1132482628003,710.3377464091651
2016-02-19 15:00:00,9259.07156827821,7696.6718537287115,691.3675691584589,733.9631703473857
2016-02-19 16:00:00,9433.711838427571,7841.842872429038,704.4078203499499,747.8068398129394
2016-02-19 17:00:00,9370.96683118828,7789.685620201375,699.7227001613902,742.8330663522613
2016-02-19 18:00:00,9254.365692735262,7692.760059811638,691.0161851443169,733.5901373378349
2016-02-19 19:00:00,8910.836778100138,7407.199103865185,665.3651521119525,706.3587276406226
2016-02-19 20:00:00,8092.014433627374,6726.546962294193,604.2243336512487,641.4509839787747
2016-02-19 21:00:00,6753.977154249471,5614.293558539292,504.3141456302131,535.3852649298159
2016-02-19 22:00:00,5755.285789024071,4784.123960582332,429.74264929563793,456.2193706806909
2016-02-19 23:00:00,5910.056806880992,4912.778516077233,441.2992790940852,468.4880118836967
2016-02-20 00:00:00,6027.703695454665,5010.573364004099,450.0838794476346,477.81383712246793
2016-02-20 01:00:00,6159.468210657177,5120.10359368219,459.92263184360996,488.25876138989173
2016-02-20 02:00:00,6549.533005661444,5444.347845030824,489.04846234915595,519.17905307044
2016-02-20 03:00:00,7240.250960353985,6018.512263303675,540.6238270915508,573.9320092500706
2016-02-20 04:00:00,9397.11058420465,7811.417808629569,701.6748335732902,744.9054719608773
2016-02-20 05:00:00,11239.199421738203,9342.667805280022,839.222153775755,890.9271711439492
2016-02-20 06:00:00,10845.997376371972,9015.815691320005,809.862067260781,859.758190790367
2016-02-20 07:00:00,10858.023502759503,9025.812497996974,810.760048630255,860.7114973703303
2016-02-20 08:00:00,10395.279074369724,8641.152762817965,776.2072872396272,824.02991809783
2016-02-20 09:00:00,9963.384274539265,8282.137009984222,743.9580432750414,789.7937774434963
2016-02-20 10:00:00,9591.620106646456,7973.105290535323,716.1987061578252,760.3241696889792
2016-02-20 11:00:00,9346.39170335289,7769.257363078875,697.8876947542044,740.8850050801626
2016-02-20 12:00:00,9184.823309711712,7634.952438592645,685.8235102686633,728.0775384189168
2016-02-20 13:00:00,9265.346069002138,7701.887578951478,691.8360811773148,734.4605476934535
2016-02-20 14:00:00,9401.293584687272,7814.89495877808,701.9871749191942,745.2370568582559
2016-02-20 15:00:00,9701.42386931522,8064.380481933732,724.3976664878048,769.0282732451658
2016-02-20 16:00:00,9888.613140912441,8219.98295107959,738.3749417170077,783.8666974028549
2016-02-20 17:00:00,9812.796257164962,8156.959604637832,732.7137548224981,777.8567211378692
2016-02-20 18:00:00,9692.534993289652,8056.991537868145,723.7339411277587,768.3236553382362
2016-02-20 19:00:00,9330.705451543066,7756.218050021959,696.7164147070645,739.641561714993
2016-02-20 20:00:00,8483.647853812623,7052.095144948517,633.4672921615087,672.4956199958399
2016-02-20 21:00:00,7130.97007274555,5927.671715673829,532.4639094298092,565.2693538060563
2016-02-20 22:00:00,6099.337578719522,5070.119560297347,455.4327249962402,483.4922284900753
2016-02-20 23:00:00,6342.997356832107,5272.663556448102,473.62660839514706,502.8070487623749
2016-02-21 00:00:00,6455.938369862833,5366.5466104578945,482.05982473455447,511.7598409915953
2016-02-21 01:00:00,6590.840135427311,5478.684702747369,492.1328331399578,522.4534539320531
2016-02-21 02:00:00,6988.225181276161,5809.013966855897,521.8052610008359,553.9540191830138
2016-02-21 03:00:00,7687.832011994269,6390.567329194332,574.0443511032764,609.4115932695737
2016-02-21 04:00:00,9961.81564935828,8280.83307867853,743.8409152703274,789.6694331069795
2016-02-21 05:00:00,12062.72764175391,10027.231740768091,900.7143562506011,956.2079478153481
2016-02-21 06:00:00,11568.087834684158,9616.058735706685,863.7799920974554,916.9980337003365
2016-02-21 07:00:00,11543.512706848769,9595.630478584186,861.9449866902696,915.0499724282377
2016-02-21 08:00:00,11037.892523512139,9175.32995438294,824.1907265041261,874.9696479576073
2016-02-21 09:00:00,10577.762470423999,8792.843438046748,789.8331784546883,838.4953092459685
2016-02-21 10:00:00,10184.560425057767,8465.991324086732,760.4730919397143,807.3263288923863
2016-02-21 11:00:00,9906.390892963573,8234.760839210761,739.7023924370997,785.2759332167138
2016-02-21 12:00:00,9737.502248477813,8094.370901964638,727.0916105962266,771.8881929850555
2016-02-21 13:00:00,9806.521756441034,8151.743879415067,732.2452428036422,777.3593437918014
2016-02-21 14:00:00,9976.979026107778,8293.437747966882,744.9731526492293,790.8714283599766
2016-02-21 15:00:00,10311.096189657008,8571.175116079183,769.9214176533096,817.3567720380869
2016-02-21 16:00:00,10512.925962943396,8738.947610744832,784.9918875931768,833.3557433366014
2016-02-21 17:00:00,10407.305200757255,8651.149569494932,777.1052686091011,824.9832246777931
2016-02-21 18:00:00,10300.638688450457,8562.482240707906,769.1405642885497,816.5278097946407
2016-02-21 19:00:00,9928.874520557652,8253.450521259007,741.3812271713334,787.0582020401233
2016-02-21 20:00:00,9054.627419690181,7526.726140220245,676.1018858774017,717.7569584880098
2016-02-21 21:00:00,7667.962759701825,6374.050865988906,572.5607297102325,607.8365650070257
2016-02-21 22:00:00,6547.441505420134,5442.609269956569,488.8922916762041,519.0132606217508
2016-02-21 23:00:00,6621.689763986628,5504.328685092636,494.43635056599965,524.8988925502198
2016-02-22 00:00:00,6647.833517003001,5526.060873520829,496.3884839778995,526.9712981588356
2016-02-22 01:00:00,6787.964033170753,5642.545403495941,506.85191906568286,538.0793922210165
2016-02-22 02:00:00,7127.309947323259,5924.629209293881,532.1906107521431,564.97921702085
2016-02-22 03:00:00,7750.57701923356,6442.724581421994,578.7294712918361,614.3853667302517
2016-02-22 04:00:00,10026.652156838882,8334.728905980446,748.682206131839,794.8089990163465
2016-02-22 05:00:00,12571.485075452507,10450.140127580722,938.7028724461727,996.5369609590125
2016-02-22 06:00:00,11904.296498474698,9895.534678893244,888.8844277744879,943.6491698271362
2016-02-22 07:00:00,11788.21823508201,9799.04376227207,880.2169554256525,934.447688924882
2016-02-22 08:00:00,11288.349677408984,9383.524319525026,842.8921645901269,894.823293688147
2016-02-22 09:00:00,10830.833999622477,9003.211022031654,808.7298298818791,858.55619553737
2016-02-22 10:00:00,10428.74307823068,8668.969964006052,778.7060180068592,826.6825972768584
2016-02-22 11:00:00,10104.56054082767,8399.49082749646,754.4995636993007,800.9847677300218
2016-02-22 12:00:00,9925.737270195687,8250.842658647623,741.1469711619055,786.8095133670895
2016-02-22 13:00:00,10020.900531175279,8329.947824526245,748.2527367812211,794.3530697824511
2016-02-22 14:00:00,10203.383927229554,8481.638499755029,761.8786279962821,808.8184609305897
2016-02-22 15:00:00,10572.533719820723,8788.497000361109,789.4427517723083,838.0808281242453
2016-02-22 16:00:00,10736.19361370321,8924.540499921597,801.6631069308017,851.0540872341807
2016-02-22 17:00:00,10688.089108153088,8884.553273213722,798.0711814529059,847.2408609143274
2016-02-22 18:00:00,10558.416093191881,8776.761618609886,788.3885997298825,836.9617290955929
2016-02-22 19:00:00,10195.017926264316,8474.684199458008,761.2539453044742,808.1552911358326
2016-02-22 20:00:00,9374.626956610571,7792.728126581323,699.9959988390563,743.1232031374676
2016-02-22 21:00:00,8020.380550362517,6667.000766000943,598.8754881026429,635.7725926111672
2016-02-22 22:00:00,6840.774414263824,5686.44442412089,510.79522855772063,542.2656515504206
2016-02-22 23:00:00,6185.611963673549,5141.835782110383,461.8747652555098,490.33116699850757
2016-02-23 00:00:00,6269.271973325939,5211.378785080599,468.1215921735894,496.96286494607824
2016-02-23 01:00:00,6393.716237683869,5314.824001998796,477.4137472142328,506.8275156430896
2016-02-23 02:00:00,6711.624274362948,5579.087413285619,501.15168950293526,532.0279678438583
2016-02-23 03:00:00,7483.387863406241,6220.621615685867,558.7786678222195,593.2053814101979
2016-02-23 04:00:00,9868.743888619998,8203.466487874164,736.8913203239639,782.291669140307
2016-02-23 05:00:00,11866.126619070797,9863.805683788083,886.0343129931141,940.6234576385572
2016-02-23 06:00:00,11232.402045953946,9337.017436288692,838.7145990886611,890.388345685709
2016-02-23 07:00:00,10968.350140488592,9117.522333163946,818.9980516284724,869.4570490386891
2016-02-23 08:00:00,10637.893102361651,8842.827471431592,794.3230853020581,843.261842145785
2016-02-23 09:00:00,10192.40355096268,8472.510980615189,761.0587319632841,807.9480505749709
2016-02-23 10:00:00,9917.894144290776,8244.323002119167,740.5613311383357,786.1877916845049
2016-02-23 11:00:00,9657.502364247712,8027.870405374368,721.1180823558129,765.546631822691
2016-02-23 12:00:00,9473.973218072784,7875.310442608456,707.4141058042759,750.9983444502079
2016-02-23 13:00:00,9450.44384035805,7855.7514730230805,705.6571857335657,749.1331794024535
2016-02-23 14:00:00,9517.894723140289,7911.820519167819,710.6936899362676,754.4799858726825
2016-02-23 15:00:00,9938.286271643545,8261.274109093156,742.0839951996174,787.8042680592251
2016-02-23 16:00:00,10176.194424092528,8459.03702378971,759.8484092479063,806.6631590976292
2016-02-23 17:00:00,10136.455919507644,8426.004097378856,756.8811664618186,803.5131025725332
2016-02-23 18:00:00,10036.586782985103,8342.98713758316,749.424016828361,795.5965131476207
2016-02-23 19:00:00,9753.188500287635,8107.410215021552,728.2628906433664,773.131636350225
2016-02-23 20:00:00,8938.026281237166,7429.800579830505,667.3953708603284,708.5140294735832
2016-02-23 21:00:00,7580.119749566817,6301.030712870179,566.001561446249,600.8732821620764
2016-02-23 22:00:00,6441.297868173665,5354.376584938107,480.9666300238906,510.5992938507705
2016-02-23 23:00:00,5948.749561345221,4944.942154950957,444.188436543697,471.55517218444805
2016-02-24 00:00:00,6086.265702211337,5059.253466083251,454.4566582902903,482.4560256857674
2016-02-24 01:00:00,6148.487834390302,5110.976074542349,459.102735810612,487.3883510342731
2016-02-24 02:00:00,6522.866377584744,5422.181012834068,487.05728626901816,517.0651993496518
2016-02-24 03:00:00,7401.296478934833,6152.382544021341,552.6489689088539,586.6980277991441
2016-02-24 04:00:00,9869.78963874065,8204.335775411293,736.96940566044,782.3745653646517
2016-02-24 05:00:00,10987.69651772071,9133.60415260081,820.4426303532784,870.990629189065
2016-02-24 06:00:00,10396.847699550708,8642.456694123655,776.3244152443413,824.154262434347
2016-02-24 07:00:00,10310.573314596679,8570.74047231062,769.8823749850717,817.3153239259146
2016-02-24 08:00:00,9974.364650806137,8291.264529124062,744.7779393080393,790.664187799115
2016-02-24 09:00:00,9620.378234964466,7997.010697806333,718.346052910915,762.6038158584565
2016-02-24 10:00:00,9401.293584687272,7814.89495877808,701.9871749191942,745.2370568582559
2016-02-24 11:00:00,9137.764554282245,7595.834499421898,682.3096701272435,724.3472083234083
2016-02-24 12:00:00,9012.797414863986,7491.954638735136,672.978472418362,714.4411095142243
2016-02-24 13:00:00,9094.888799335395,7560.193710399662,679.1081713317277,720.9484631252782
2016-02-24 14:00:00,9262.7316937005,7699.714360108657,691.6408678361247,734.2533071325918
2016-02-24 15:00:00,9627.69848580905,8003.095710566227,718.892650266247,763.184089428869
2016-02-24 16:00:00,9891.750391274405,8222.590813690973,738.6091977264357,784.1153860758889
2016-02-24 17:00:00,9866.652388378687,8201.727912799908,736.7351496510117,782.1258766916177
2016-02-24 18:00:00,9731.75062281421,8089.589820510434,726.6621412456085,771.43226375116
2016-02-24 19:00:00,9447.829465056415,7853.578254180262,705.4619723923759,748.9259388415919
2016-02-24 20:00:00,8690.706377702287,7224.214077299804,648.9281887837557,688.9090724160773
2016-02-24 21:00:00,7254.368586982826,6030.2476450548975,541.6779791339766,575.0511082787231
2016-02-24 22:00:00,6142.7362087267,5106.1949930881465,458.673266459994,486.9324218003776
2016-02-24 23:00:00,5777.769416618151,4802.813642630578,431.42148402987186,458.0016395041006
2016-02-25 00:00:00,5931.494684354417,4930.598910588351,442.9000284918431,470.1873844827617
2016-02-25 01:00:00,6071.625200522169,5047.083440563462,453.36346357962634,481.2954785449425
2016-02-25 02:00:00,6466.395871069382,5375.239485829173,482.8406780993145,512.5888032350417
2016-02-25 03:00:00,7271.100588913302,6044.156245648941,542.9273445175925,576.3774478682371
2016-02-25 04:00:00,9467.698717348856,7870.094717385688,706.9455937854198,750.50096710414
2016-02-25 05:00:00,11171.748538955962,9286.598759135286,834.1856495730535,885.5803646737204
2016-02-25 06:00:00,10840.24575070837,9011.034609865803,809.432597910163,859.3022615564715
2016-02-25 07:00:00,10770.180492624495,8952.792344878248,804.2008803662715,853.7482145253812
2016-02-25 08:00:00,10455.932581367708,8691.57143997137,780.7362367552349,828.8378991098187
2016-02-25 09:00:00,10006.78290454644,8318.212442775022,747.1985847387951,793.2339707537986
2016-02-25 10:00:00,9578.025355077943,7961.804552552661,715.1835967836372,759.2465187724988
2016-02-25 11:00:00,9372.012581308934,7790.554907738504,699.8007854978663,742.9159625766061
2016-02-25 12:00:00,9241.293816227075,7681.89396559754,690.0401184383668,732.5539345335268
2016-02-25 13:00:00,9271.620569726068,7707.103304174245,692.3045931961708,734.9579250395213
2016-02-25 14:00:00,9322.862325638156,7749.698393493501,696.1307746834945,739.0198400324082
2016-02-25 15:00:00,9659.070989428696,8029.17433668006,721.2352103605269,765.6709761592081
2016-02-25 16:00:00,9903.776517661938,8232.587620367942,739.5071790959097,785.0686926558523
2016-02-25 17:00:00,9926.783020316343,8251.71194618475,741.2250564983815,786.8924095914341
2016-02-25 18:00:00,9769.397627157785,8120.884171847032,729.4732133587444,774.4165278275668
2016-02-25 19:00:00,9332.274076724048,7757.52198132765,696.8335427117784,739.7659060515099
2016-02-25 20:00:00,8525.477858638818,7086.866646433627,636.5907056205484,675.8114689696253
2016-02-25 21:00:00,7093.323068401974,5896.3773643372315,529.6528373166734,562.2850897296495
2016-02-25 22:00:00,6004.1743177399285,4991.014394418725,448.32695937692466,475.94867207471356
2016-02-25 23:00:00,5735.939411791956,4768.042141145469,428.298070570832,454.68579053031516
2016-02-26 00:00:00,5891.756179769532,4897.565984177497,439.93278570575524,467.0373279576655
2016-02-26 01:00:00,6028.749445575319,5011.442651541227,450.16196478411064,477.8967333468126
2016-02-26 02:00:00,6426.134491424168,5341.771915649754,479.8343926449886,509.3972985977733
2016-02-26 03:00:00,7194.760830105497,5980.6982554386195,537.2271149548449,570.326023491079
2016-02-26 04:00:00,9423.77721228135,7833.584640826325,703.6660096534281,747.0193256816655
2016-02-26 05:00:00,11150.310661482541,9268.778364624168,832.5849001752956,883.8809920746554
2016-02-26 06:00:00,10816.193497933307,8991.040996511865,807.6366351712152,857.395648396545
2016-02-26 07:00:00,10818.807873234948,8993.214215354685,807.8318485124051,857.6028889574065
2016-02-26 08:00:00,10378.547072439243,8627.24416222392,774.9579218560114,822.7035785083159
2016-02-26 09:00:00,9933.057521040271,8256.927671407519,741.6935685172375,787.389786937502
2016-02-26 10:00:00,9551.881602061572,7940.0723641244695,713.2314633717375,757.1741131638831
2016-02-26 11:00:00,9309.790449129969,7738.8322992794065,695.1547079775447,737.9836372281004
2016-02-26 12:00:00,9159.725306815995,7614.089537701579,683.9494621932392,726.0880290346454
2016-02-26 13:00:00,9251.228442373298,7690.152197200254,690.7819291348889,733.341448664801
2016-02-26 14:00:00,9365.738080585004,7785.339182515737,699.3322734790103,742.4185852305383
2016-02-26 15:00:00,9673.711491117863,8041.344362199846,722.3284050711907,766.8315233000327
2016-02-26 16:00:00,9853.057636810172,8190.427174817248,735.7200402768239,781.0482257751374
2016-02-26 17:00:00,9807.044631501361,8152.178523183628,732.28428547188,777.4007919039735
2016-02-26 18:00:00,9677.371616540157,8044.386868579794,722.6017037488568,767.1216600852391
2016-02-26 19:00:00,9315.542074793571,7743.613380733606,695.5841773281625,738.4395664619957
2016-02-26 20:00:00,8439.203473684793,7015.1504246205905,630.1486653612789,668.972530461193
2016-02-26 21:00:00,6984.565055853869,5805.97146047595,521.53196232317,553.6638823978077
2016-02-26 22:00:00,5940.90643544031,4938.422498422499,443.60279652012696,470.93345050186326
2016-02-26 23:00:00,5293.064235694619,4399.898869171885,395.22893057324814,419.5792395203628
2016-02-27 00:00:00,5430.057501500406,4513.775536535615,405.45810965160354,430.43864490950983
2016-02-27 01:00:00,5558.161891280628,4620.26325983376,415.02356336991295,440.5934323917275
2016-02-27 02:00:00,5933.586184595725,4932.337485662605,443.05619916479503,470.3531769314509
2016-02-27 03:00:00,6641.559016279071,5520.845148298063,495.9199719590436,526.4739208127678
2016-02-27 04:00:00,8703.778254210472,7235.0801715139,649.9042554897055,689.9452752203853
2016-02-27 05:00:00,10292.795562545547,8555.96258417945,768.5549242649798,815.9060881120561
2016-02-27 06:00:00,9989.005152495309,8303.43455464385,745.8711340187033,791.8247349399398
2016-02-27 07:00:00,9991.619527796944,8305.60777348667,746.0663473598934,792.0319755008015
2016-02-27 08:00:00,9583.776980741546,7966.585634006864,715.6130661342553,759.7024480063944
2016-02-27 09:00:00,9175.934433686147,7627.5634945270585,685.1597849086172,727.3729205119872
2016-02-27 10:00:00,8823.516643025456,7334.613594515023,658.845026516207,699.4368929078458
2016-02-27 11:00:00,8606.52349298957,7154.236430561024,642.642319197438,682.2359263563344
2016-02-27 12:00:00,8470.05310224411,7040.794406965856,632.4521827873206,671.4179690793595
2016-02-27 13:00:00,8554.758862017154,7111.206697473201,638.7770950418762,678.1325632512749
2016-02-27 14:00:00,8661.425374323951,7199.874026260227,646.7417993624277,686.5879781344275
2016-02-27 15:00:00,8943.777906900765,7434.5816612847075,667.8248402109463,708.9699587074786
2016-02-27 16:00:00,9115.280926688165,7577.144817373652,680.6308353930095,722.5649394999984
2016-02-27 17:00:00,9074.496671982626,7543.242603425671,677.5855072704458,719.3319867505578
2016-02-27 18:00:00,8952.143907866004,7441.535961581729,668.4495229027542,709.6331285022356
2016-02-27 19:00:00,8615.935244075465,7162.060018395173,643.3450872257221,682.9819923754361
2016-02-27 20:00:00,7801.818775145648,6485.319670741253,582.5556527791599,618.4472817231388
2016-02-27 21:00:00,6453.846869621522,5364.8080353836385,481.9036540616025,511.594048542906
2016-02-27 22:00:00,5484.43650777446,4558.978488466256,409.51854714835525,434.7492485754308
2016-02-27 23:00:00,5007.574452755839,4162.58337153602,373.9116337153015,396.9485702742778
2016-02-28 00:00:00,5168.61997133669,4296.453652253688,385.9367755326047,409.7145888233514
2016-02-28 01:00:00,5289.926985332654,4397.291006560502,394.9946745638202,419.33055084732894
2016-02-28 02:00:00,5659.5996529841495,4704.584150935146,422.59784100808434,448.63436615315686
2016-02-28 03:00:00,6399.46786334747,5319.605083452999,477.84321656485076,507.28344487698513
2016-02-28 04:00:00,8478.941978269675,7048.183351031443,633.1159081473667,672.122586986289
2016-02-28 05:00:00,10026.129281778554,8334.294262211883,748.643163463601,794.7675509041743
2016-02-28 06:00:00,9748.482624744689,8103.4984211044775,727.9115066292244,772.7586033406741
2016-02-28 07:00:00,9668.48274051459,8036.997924514208,721.9379783888107,766.4170421783097
2016-02-28 08:00:00,9285.738196354907,7718.838685925468,693.3587452385967,736.0770240681738
2016-02-28 09:00:00,8874.235523877216,7376.774040065717,662.6321653352928,703.4573597885606
2016-02-28 10:00:00,8519.20335791489,7081.650921210859,636.1221936016924,675.3140916235574
2016-02-28 11:00:00,8296.98145727573,6896.92731957122,619.5290596005434,657.6986439503227
2016-02-28 12:00:00,8192.92932027057,6810.433209627015,611.759568621182,649.4504696280317
2016-02-28 13:00:00,8269.269079078374,6873.891199837338,617.4597981839297,655.50189400519
2016-02-28 14:00:00,8383.778717290084,6969.078185152822,626.0101425280511,664.5790305709274
2016-02-28 15:00:00,8680.248876495738,7215.521201928525,648.1473354189956,688.080110172631
2016-02-28 16:00:00,8852.797646403791,7358.953645554597,661.0314159375347,701.7579871894955
2016-02-28 17:00:00,8824.56239314611,7335.48288205215,658.923111852683,699.5197891321905
2016-02-28 18:00:00,8712.144255175712,7242.03447181092,650.5289381815134,690.6084450151421
2016-02-28 19:00:00,8410.96822042711,6991.679661118142,628.040361276427,666.7343324038878
2016-02-28 20:00:00,7620.381129212028,6334.498283049595,569.0078469005747,604.0647867993447
2016-02-28 21:00:00,6211.755716689921,5163.5679705385755,463.82689866740975,492.40357260712346
2016-02-28 22:00:00,5224.567602791725,4342.960535490021,390.11434103407055,414.14953682578937
2016-02-28 23:00:00,4549.535899909007,3781.835430274086,339.7102563388158,360.6400240113283
2016-02-29 00:00:00,4948.489570938839,4113.468625688307,369.4998122044079,392.2649335988061
2016-02-29 01:00:00,5073.718147887259,4217.565808259348,378.8505312474082,402.19175646407587
2016-02-29 02:00:00,5419.600000293857,4505.082661164337,404.6772562868435,429.6096826660634
2016-02-29 03:00:00,6179.33746294962,5136.620056887617,461.4062532366539,489.8337896524398
2016-02-29 04:00:00,8269.269079078374,6873.891199837338,617.4597981839297,655.50189400519
2016-02-29 05:00:00,9867.959576029507,8202.814522221319,736.8327563216068,782.2294969720485
2016-02-29 06:00:00,9597.633169840223,7978.103693873805,716.6476968425621,760.8008229789607
2016-02-29 07:00:00,9434.234713487898,7842.277516197603,704.4468630181881,747.8482879251119
2016-02-29 08:00:00,9061.163357944275,7532.159187327293,676.5899192303767,718.2750598901637
2016-02-29 09:00:00,8666.392687397063,7204.003142061584,647.1127047106887,686.9817352000646
2016-02-29 10:00:00,8312.40627155539,6909.749310743855,620.6808183135644,658.9213632594061
2016-02-29 11:00:00,8076.328181817552,6713.507649237275,603.0530536041085,640.207540613605
2016-02-29 12:00:00,7980.642045777631,6633.967839590091,595.908245316555,632.6225360860711
2016-02-29 13:00:00,8053.844554223472,6694.817967189028,601.3742188698747,638.4252717901953
2016-02-29 14:00:00,8173.321505508293,6794.134068305872,610.2954685622572,647.8961654215699
2016-02-29 15:00:00,8477.896228149022,7047.314063494314,633.0378228108906,672.0396907619443
2016-02-29 16:00:00,8651.752185707894,7191.833116541797,646.0195100000249,685.8211880592398
2016-02-29 17:00:00,8648.092060285602,7188.79061016185,645.7462113223589,685.5310512740335
2016-02-29 18:00:00,8545.085673401098,7103.165787754769,638.0548056794732,677.365773176087
2016-02-29 19:00:00,8258.811577871826,6865.1983244660605,616.6789448191697,654.6729317617437
2016-02-29 20:00:00,7491.230989311153,6227.141272214323,559.3643078457894,593.8271030927825
2016-02-29 21:00:00,6051.233073169398,5030.132333589472,451.8407995183445,479.6790021702222
2016-02-29 22:00:00,5031.626705530901,4182.576984889959,375.7075964542494,398.85518343420443
2016-02-29 23:00:00,4669.797163784317,3881.803497043772,348.6900700335552,370.1730898109612
2016-03-01 00:00:00,4728.359170540989,3930.483599122924,353.0628488762109,374.8152783742607
2016-03-01 01:00:00,4857.509310441867,4037.8406099581953,362.7063879309963,385.0529620808229
2016-03-01 02:00:00,5179.600347603564,4305.581171393529,386.7566715656027,410.58499917897
2016-03-01 03:00:00,5959.207062551771,4953.635030322234,444.9692899084569,472.3841344278944
2016-03-01 04:00:00,8059.596179887074,6699.599048643232,601.8036882204926,638.881201024091
2016-03-01 05:00:00,9709.789870280456,8071.334782230752,725.0223491796127,769.6914430399227
2016-03-01 06:00:00,9446.783714935758,7852.708966643135,705.3838870558999,748.8430426172473
2016-03-01 07:00:00,9199.98668646121,7647.557107880996,686.9557476475651,729.2795336719139
2016-03-01 08:00:00,8836.58851953364,7345.479688729119,659.821093222157,700.4730957121537
2016-03-01 09:00:00,8458.549850916907,7031.232244057451,631.5932440860846,670.5061106115685
2016-03-01 10:00:00,8105.609185195888,6737.84770027685,605.2394430254363,642.5286348952548
2016-03-01 11:00:00,7855.674906359373,6530.087978903329,586.5770476076736,622.7164372768874
2016-03-01 12:00:00,7768.354771284694,6457.5024695531665,580.0569220119281,615.7946025441106
2016-03-01 13:00:00,7838.42002936857,6515.744734540722,585.2886395558197,621.3486495752009
2016-03-01 14:00:00,7962.864293726499,6619.1899514589195,594.5807945964631,631.2133002722123
2016-03-01 15:00:00,8275.543579802305,6879.106925060103,617.9283102027856,655.9992713512578
2016-03-01 16:00:00,8450.706725011994,7024.712587528994,631.0076040625147,669.8843889289839
2016-03-01 17:00:00,8471.621727425092,7042.0983382715485,632.5693107920347,671.5423134158766
2016-03-01 18:00:00,8378.027091626482,6964.297103698618,625.580673177433,664.1231013370318
2016-03-01 19:00:00,8106.654935316543,6738.716987813979,605.3175283619124,642.6115311195995
2016-03-01 20:00:00,7362.080849410277,6119.784261379052,549.720768791004,583.5894193862202
2016-03-01 21:00:00,5890.710429648877,4896.696696640369,439.8547003692792,466.95443173332086
2016-03-01 22:00:00,4838.685808270078,4022.193434289897,361.3008518744284,383.56083004261956
2016-03-01 23:00:00,4790.058427659626,3981.7715638134587,357.6698837282946,379.70615561059407
2016-03-02 00:00:00,4859.077935622848,4039.1445412638873,362.8235159357103,385.1773064173399
2016-03-02 01:00:00,5024.306454686318,4176.491972130065,375.1609990989175,398.274909863792
2016-03-02 02:00:00,5335.417115581141,4435.105014425558,398.39138670052597,422.9365366063205
2016-03-02 03:00:00,6098.814703659195,5069.684916528783,455.3936823280022,483.450780377903
2016-03-02 04:00:00,8279.726580284925,6882.584075208614,618.2406515486896,656.3308562486363
2016-03-02 05:00:00,9855.67201211181,8192.600393660068,735.9152536180139,781.2554663359991
2016-03-02 06:00:00,9382.470082515485,7799.247783109782,700.5816388626263,743.7449248200525
2016-03-02 07:00:00,9139.333179463227,7597.138430727591,682.4267981319575,724.4715526599252
2016-03-02 08:00:00,8797.895765069412,7313.316049855392,656.931935772545,697.4059354114021
