,LV_P2HT_OTH,LV_STUR_BIO_CHP,LV_COMC_GAS_CHP
2016-01-02 04:00:00,1189.3004007029851,1142.9808752494318,523.757254619448
2016-01-02 05:00:00,1132.9286604808715,1088.8046377401197,498.9316446394942
2016-01-02 06:00:00,1117.6414088952135,1074.1127767206451,492.19927583137115
2016-01-02 07:00:00,1076.7957835647837,1034.8579605592365,474.2112279221674
2016-01-02 08:00:00,1034.0392517861465,993.7666617703936,455.38163391194814
2016-01-02 09:00:00,996.0599861280274,957.2665695501366,438.65590515426743
2016-01-02 10:00:00,973.3679720555665,935.4583383493542,428.66254520470983
2016-01-02 11:00:00,948.5261882288721,911.5840641927081,417.7224458915099
2016-01-02 12:00:00,959.9916269181156,922.602959957314,422.7717224976022
2016-01-02 13:00:00,968.8295692410741,931.0966921091976,426.6638732147983
2016-01-02 14:00:00,1006.8088348991932,967.5967843294546,443.389601972479
2016-01-02 15:00:00,1025.9178993812654,985.9616106037979,451.8050629826328
2016-01-02 16:00:00,1028.0676691354988,988.0276535596615,452.75180234627516
2016-01-02 17:00:00,1014.4524606920221,974.9427148391919,446.7557863765405
2016-01-02 18:00:00,979.100691400188,940.9677862316572,431.187183507756
2016-01-02 19:00:00,886.1828653561106,851.6688184726635,390.26700434588304
2016-01-02 20:00:00,731.3994430513237,702.9137256504841,322.1017701636372
2016-01-02 21:00:00,611.0123368142672,587.2153201221222,269.08436579966815
2016-01-02 22:00:00,619.6114158311998,595.4794919455766,272.8713232542374
2016-01-02 23:00:00,628.4493581541583,603.9732240974603,276.7634739714335
2016-01-03 00:00:00,639.4370702313499,614.5329992052077,281.602364052272
2016-01-03 01:00:00,674.0722496051062,647.8192468274545,296.8553871331757
2016-01-03 02:00:00,764.3625792828987,734.593050973726,336.6184404061525
2016-01-03 03:00:00,1029.5008489716542,989.405015530237,453.3829619220366
2016-01-03 04:00:00,1253.0769034119023,1204.2734829400522,551.8438557408363
2016-01-03 05:00:00,1177.3572354016899,1131.5028588279672,518.4975914881018
2016-01-03 06:00:00,1138.6613798254932,1094.3140856224225,501.4562829425403
2016-01-03 07:00:00,1103.5484738396851,1060.568717343317,485.99287333638273
2016-01-03 08:00:00,1059.8364888369442,1018.559177240757,466.74250627565584
2016-01-03 09:00:00,1027.1122159113952,987.1094122459443,452.33102929576745
2016-01-03 10:00:00,1002.2704320847008,963.2351380892982,441.39092998256746
2016-01-03 11:00:00,978.8618280941621,940.7382259032278,431.081990245129
2016-01-03 12:00:00,981.4893244604472,943.26338951595,432.2391161340252
2016-01-03 13:00:00,988.6552236412242,950.1501993688287,435.3949140128329
2016-01-03 14:00:00,1035.7112949283278,995.3735840693986,456.11798675033657
2016-01-03 15:00:00,1062.941711815281,1021.5434615103376,468.11001868980577
2016-01-03 16:00:00,1059.8364888369442,1018.559177240757,466.74250627565584
2016-01-03 17:00:00,1052.1928630441153,1011.2132467310196,463.37632187159426
2016-01-03 18:00:00,1024.0069929330584,984.1251279763636,450.96351688161747
2016-01-03 19:00:00,934.4332531733437,898.04000481538,411.51604339652147
2016-01-03 20:00:00,779.6498308685566,749.2849119932004,343.3508092142755
2016-01-03 21:00:00,648.7527391663604,623.4858520139499,285.70490129472194
2016-01-03 22:00:00,744.5369248827485,715.5395437140949,327.8873996081179
2016-01-03 23:00:00,739.9985220682563,711.1778974739385,325.8887276182064
2016-01-04 00:00:00,747.1644212490335,718.064707326817,329.044525497014
2016-01-04 01:00:00,771.0507518516241,741.0207401697461,339.5638517597063
2016-01-04 02:00:00,833.1552114183596,800.7064255613614,366.91410004270625
2016-01-04 03:00:00,1115.0139125289286,1071.5876131079228,491.04214994247496
2016-01-04 04:00:00,1406.6660091865597,1351.880774120085,619.4831236099475
2016-01-04 05:00:00,1279.1130037687258,1229.2955587388446,563.3099213671709
2016-01-04 06:00:00,1216.0530909778868,1168.691632033512,535.5389000336631
2016-01-04 07:00:00,1167.8027031606537,1122.3204456907956,514.2898609830248
2016-01-04 08:00:00,1125.0461713820166,1081.2291469019528,495.4602669728057
2016-01-04 09:00:00,1100.9209774734,1058.0435537305948,484.83574744748654
2016-01-04 10:00:00,1062.4639852032292,1021.0843408534789,467.8996321645519
2016-01-04 11:00:00,1048.1321868416749,1007.3107211477217,461.58803640693657
2016-01-04 12:00:00,1040.9662876608977,1000.4239112948432,458.432238528129
2016-01-04 13:00:00,1076.7957835647837,1034.8579605592365,474.2112279221674
2016-01-04 14:00:00,1135.5561568471564,1091.3298013528415,500.0887705283903
2016-01-04 15:00:00,1174.490875729379,1128.748134886816,517.2352723365788
2016-01-04 16:00:00,1156.814991083462,1111.7606705830485,509.45097090218644
2016-01-04 17:00:00,1161.1145305919283,1115.8927564947755,511.344449629471
2016-01-04 18:00:00,1143.6775092520375,1099.1348525194376,503.6653414577058
2016-01-04 19:00:00,1075.362603728628,1033.4805985886608,473.5800683464058
2016-01-04 20:00:00,920.818044729867,884.9550660949105,405.52002742678684
2016-01-04 21:00:00,777.0223345022717,746.7597483804783,342.19368332537937
2016-01-04 22:00:00,791.3541328638261,760.5333680862357,348.5052790829948
2016-01-04 23:00:00,790.3986796397224,759.6151267725186,348.08450603248707
2016-01-05 00:00:00,801.1475284108881,769.9453415518366,352.81820285069864
2016-01-05 01:00:00,838.6490674569553,805.9863131152348,369.3335450831254
2016-01-05 02:00:00,902.6644334718981,867.5084811342845,397.52533946714067
2016-01-05 03:00:00,1174.9686023414308,1129.2072555436746,517.4456588618326
2016-01-05 04:00:00,1535.6521944405486,1475.843351471901,676.2874854284856
2016-01-05 05:00:00,1420.758944242088,1365.4248334974131,625.689526104936
2016-01-05 06:00:00,1364.1483407139485,1311.0190356596715,600.7587228623553
2016-01-05 07:00:00,1303.715924289394,1252.9402725670614,574.1448274177438
2016-01-05 08:00:00,1251.4048602697208,1202.6665606410472,551.1075029024479
2016-01-05 09:00:00,1207.2151486549283,1160.1978998816285,531.6467493164671
2016-01-05 10:00:00,1166.1306600184723,1120.7135233917907,513.5535081446363
2016-01-05 11:00:00,1148.2159120665297,1103.496498759594,505.6640134476172
2016-01-05 12:00:00,1136.750473377286,1092.477602994988,500.61473684152486
2016-01-05 13:00:00,1173.2965591992495,1127.6003332446694,516.7093060234441
2016-01-05 14:00:00,1230.623752645467,1182.6948120676989,541.9556890539055
2016-01-05 15:00:00,1268.8418816096116,1219.424464616385,558.786611074213
2016-01-05 16:00:00,1243.7612344768918,1195.3206301313096,547.7413184983861
2016-01-05 17:00:00,1241.1337381106068,1192.7954665185875,546.5841926094902
2016-01-05 18:00:00,1212.2312780814723,1165.0186667786436,533.8558078316325
2016-01-05 19:00:00,1132.6897971748454,1088.5750774116902,498.8264513768672
2016-01-05 20:00:00,989.3718135593019,950.8388803541164,435.7104938007136
2016-01-05 21:00:00,824.0784057893752,791.9831330810483,362.91675606288317
2016-01-05 22:00:00,718.7396878319506,690.7470282437317,316.52652724441026
2016-01-05 23:00:00,718.2619612198989,690.2879075868731,316.3161407191564
2016-01-06 00:00:00,727.5776301549092,699.2407603956154,320.4186779616064
2016-01-06 01:00:00,762.4516728346914,732.7565683462916,335.7768943051371
2016-01-06 02:00:00,822.6452259532198,790.6057711104726,362.2855964871216
2016-01-06 03:00:00,1080.1398698491462,1038.0718051572464,475.6839335989442
2016-01-06 04:00:00,1417.4148579577252,1362.2109888994032,624.216820428159
2016-01-06 05:00:00,1305.3879674315754,1254.5471948660663,574.8811802561322
2016-01-06 06:00:00,1257.1375796143425,1208.1760085233498,553.6321412054939
2016-01-06 07:00:00,1195.7497099656846,1149.1790041170225,526.5974727103747
2016-01-06 08:00:00,1148.9325019846071,1104.185179744882,505.979593235498
2016-01-06 09:00:00,1106.414833511996,1063.3234412844683,487.25519248790573
2016-01-06 10:00:00,1069.8687476900323,1028.200711034787,471.1606233059865
2016-01-06 11:00:00,1049.8042299838562,1008.9176434467266,462.324389245325
2016-01-06 12:00:00,1043.8326473332086,1003.1786352359944,459.69455767965195
2016-01-06 13:00:00,1078.7066900129907,1036.6944431866707,475.05277402318274
2016-01-06 14:00:00,1129.5845741965088,1085.5907931421095,497.45893896271724
2016-01-06 15:00:00,1163.2643003461615,1117.9587994506392,512.2911889931133
2016-01-06 16:00:00,1137.4670632953637,1093.166283980276,500.9303166294057
2016-01-06 17:00:00,1140.3334229676746,1095.9210079214274,502.1926357809288
2016-01-06 18:00:00,1114.5361859168765,1071.1284924510642,490.8317634172211
2016-01-06 19:00:00,1032.606071949991,992.3892997998179,454.7504743361866
2016-01-06 20:00:00,896.9317141272766,861.9990332519815,395.00070116409455
2016-01-06 21:00:00,746.9255579430077,717.8351469983879,328.93933223438717
2016-01-06 22:00:00,628.6882214601841,604.2027844258896,276.8686672340604
2016-01-06 23:00:00,639.9147968434017,614.9921198620663,281.8127505775258
2016-01-07 00:00:00,652.8134153688006,627.3883775972478,287.49318675937957
2016-01-07 01:00:00,692.942450781153,665.9545127733685,305.1656548807026
2016-01-07 02:00:00,778.4555143384272,748.137110351054,342.8248429011409
2016-01-07 03:00:00,1037.3833380705091,996.9805063684037,456.85433958872505
2016-01-07 04:00:00,1266.6921118553787,1217.3584216605216,557.8398717105708
2016-01-07 05:00:00,1201.2435660042804,1154.458891670896,529.0169177507939
2016-01-07 06:00:00,1179.268141849897,1133.3393414554014,519.3391375891171
2016-01-07 07:00:00,1131.495480644716,1087.4272757695437,498.3004850637326
2016-01-07 08:00:00,1086.1114524997938,1043.8108133679789,478.31376516461734
2016-01-07 09:00:00,1045.7435537814158,1005.0151178634289,460.5361037806674
2016-01-07 10:00:00,1020.1851800366439,980.4521627214948,449.28042467958664
2016-01-07 11:00:00,997.2543026581569,958.4143711922832,439.1818714674021
2016-01-07 12:00:00,1004.1813385329082,965.0716207167326,442.23247608358287
2016-01-07 13:00:00,1019.4685901185662,979.7634817362069,448.96484489170587
2016-01-07 14:00:00,1059.8364888369442,1018.559177240757,466.74250627565584
2016-01-07 15:00:00,1086.1114524997938,1043.8108133679789,478.31376516461734
2016-01-07 16:00:00,1078.228963400939,1036.235322529812,474.8423874979288
2016-01-07 17:00:00,1070.1076109960582,1028.4302713632164,471.26581656861356
2016-01-07 18:00:00,1035.9501582343537,995.6031443978278,456.2231800129635
2016-01-07 19:00:00,941.5991523541209,904.9268146682587,414.6718412753291
2016-01-07 20:00:00,784.9048236011267,754.3352392186449,345.6650609920679
2016-01-07 21:00:00,655.4409117350857,629.91354120997,288.65031264827576
2016-01-07 22:00:00,654.485458510982,628.9952998962528,288.22953959776805
2016-01-07 23:00:00,664.5177173640701,638.6368336902831,292.64765662809884
2016-01-08 00:00:00,676.9386092774172,650.5739707686062,298.11770628469884
2016-01-08 01:00:00,716.5899180777176,688.6809852878682,315.57978788076804
2016-01-08 02:00:00,800.1920751867846,769.0271002381195,352.39742980019093
2016-01-08 03:00:00,1062.941711815281,1021.5434615103376,468.11001868980577
2016-01-08 04:00:00,1313.0315932244043,1261.8931253758035,578.2473646601937
2016-01-08 05:00:00,1238.9839683563737,1190.729423562724,545.6374532458478
2016-01-08 06:00:00,1213.4255946116018,1166.16646842079,534.3817741447671
2016-01-08 07:00:00,1162.7865737341094,1117.4996787937805,512.0808024678595
2016-01-08 08:00:00,1115.9693657530322,1072.5058544216402,491.4629229929827
2016-01-08 09:00:00,1074.6460138105506,1032.791917603373,473.26448855852504
2016-01-08 10:00:00,1046.2212803934676,1005.4742385202876,460.74649030592127
2016-01-08 11:00:00,1023.7681296270325,983.8955676479344,450.85832361899054
2016-01-08 12:00:00,1029.0231223596022,988.9458948733786,453.1725753967828
2016-01-08 13:00:00,1047.4155969235974,1006.6220401624339,461.27245661905584
2016-01-08 14:00:00,1090.41099200826,1047.9428992797061,480.207243891902
2016-01-08 15:00:00,1117.6414088952135,1074.1127767206451,492.19927583137115
2016-01-08 16:00:00,1106.8925601240478,1063.782561941327,487.46557901315964
2016-01-08 17:00:00,1100.4432508613481,1057.5844330737361,484.6253609222327
2016-01-08 18:00:00,1067.0023880177214,1025.4459870936355,469.89830415446346
2016-01-08 19:00:00,972.4125188314626,934.540097035637,428.2417721542021
2016-01-08 20:00:00,816.4347799965462,784.6372025713111,359.5505716588217
2016-01-08 21:00:00,681.4770120919095,654.9356170087625,300.1163782746103
2016-01-08 22:00:00,518.3333740762156,498.1459126915579,228.26937990042214
2016-01-08 23:00:00,529.0822228473814,508.476127470876,233.0030767186337
2016-01-09 00:00:00,542.6974312908582,521.5610661913455,238.99909268836828
2016-01-09 01:00:00,576.8548840525626,554.3881931567338,254.04172924401817
2016-01-09 02:00:00,660.9347677736815,635.1934287638437,291.069757688695
2016-01-09 03:00:00,891.1989947826546,856.4895853696786,392.47606286104843
2016-01-09 04:00:00,1073.9294238924726,1032.1032366180848,472.9489087706442
2016-01-09 05:00:00,1026.6344892993434,986.6502915890858,452.1206427705136
2016-01-09 06:00:00,1011.3472377136852,971.9584305696112,445.38827396239054
2016-01-09 07:00:00,975.0400151977477,937.0652606483592,429.39889804309826
2016-01-09 08:00:00,935.8664330094991,899.4173667859558,412.14720297228297
2016-01-09 09:00:00,901.4701169417688,866.360679492138,396.9993731540061
2016-01-09 10:00:00,881.4055992355927,847.0776119040777,388.16313909334457
2016-01-09 11:00:00,858.7135851631315,825.2693807032953,378.16977914378697
2016-01-09 12:00:00,869.7012972403231,835.8291558110426,383.0086692246254
2016-01-09 13:00:00,876.3894698090486,842.2568450070627,385.95408057817923
2016-01-09 14:00:00,911.024649182805,875.5430926293096,401.207103659083
2016-01-09 15:00:00,929.1782604407738,892.9896775899357,409.20179161872915
2016-01-09 16:00:00,932.0446201130846,895.744401531087,410.46411077025215
2016-01-09 17:00:00,919.6237281997375,883.8072644527641,404.99406111365226
2016-01-09 18:00:00,887.616045192266,853.0461804432392,390.8981639216446
2016-01-09 19:00:00,801.3863917169142,770.1749018802658,352.9233961133255
2016-01-09 20:00:00,656.1575016531634,630.6022221952578,288.96589243615654
2016-01-09 21:00:00,545.563790963169,524.3157901324969,240.26141183989134
2016-01-09 22:00:00,508.0622519171017,488.27481856909844,223.74606960746448
2016-01-09 23:00:00,518.0945107701898,497.9163523631286,228.16418663779524
2016-01-10 00:00:00,529.3210861534074,508.70568779930517,233.10826998126058
2016-01-10 01:00:00,561.3287691608787,539.46677180883,247.20416717326822
2016-01-10 02:00:00,648.0361492482825,622.7971710286622,285.3893215068412
2016-01-10 03:00:00,881.1667359295666,846.8480515756484,388.0579458307176
2016-01-10 04:00:00,1048.609913453727,1007.7698418045803,461.7984229321904
2016-01-10 05:00:00,996.2988494340533,957.496129878566,438.7610984168944
2016-01-10 06:00:00,964.5300297326078,926.9646061974705,424.7703944875137
2016-01-10 07:00:00,936.8218862336028,900.335608099673,412.5679760227907
2016-01-10 08:00:00,899.5592104935614,864.5241968647036,396.1578270529907
2016-01-10 09:00:00,872.3287936066081,838.3543194237647,384.1657951135215
2016-01-10 10:00:00,852.264275900432,819.0712518357044,375.32956105286
2016-01-10 11:00:00,831.2443049701521,798.8699429339271,366.0725539416909
2016-01-10 12:00:00,835.7827077846446,803.2315891740834,368.0712259316023
2016-01-10 13:00:00,837.2158876208,804.6089511446592,368.7023855073639
2016-01-10 14:00:00,877.1060597271263,842.9455259923506,386.26966036606
2016-01-10 15:00:00,900.7535270236909,865.6719985068502,396.6837933661253
2016-01-10 16:00:00,902.1867068598465,867.0493604774259,397.3149529418869
2016-01-10 17:00:00,893.3487645368878,858.5556283255421,393.42280222469066
2016-01-10 18:00:00,867.3126641800642,833.5335525267496,381.95673659835614
2016-01-10 19:00:00,786.8157300493338,756.1717218460792,346.50660709308323
2016-01-10 20:00:00,645.4086528819976,620.2720074159398,284.23219561794497
2016-01-10 21:00:00,534.5760788859773,513.7560150247497,235.42252175905293
2016-01-10 22:00:00,441.18052622984817,423.9979266088975,194.29195607192617
2016-01-10 23:00:00,456.46777781550605,438.68978762837196,201.0243248800492
2016-01-11 00:00:00,459.5730007938429,441.67407189795284,202.39183729419923
2016-01-11 01:00:00,500.8963527363245,481.38800871621976,220.59027172865677
2016-01-11 02:00:00,607.6682505299044,584.0014755241122,267.61166012289124
2016-01-11 03:00:00,854.4140456546652,821.137294791568,376.2763004165023
2016-01-11 04:00:00,967.3963894049186,929.719330138622,426.0327136390368
2016-01-11 05:00:00,913.8910088551158,878.2978165704611,402.4694228106061
2016-01-11 06:00:00,879.7335560934112,845.4706896050727,387.42678625495614
2016-01-11 07:00:00,846.7704198618362,813.7913642818309,372.9101160124408
2016-01-11 08:00:00,808.7911542037173,777.2912720615737,356.18438725476005
2016-01-11 09:00:00,787.0545933553598,756.4012821745084,346.6118003557101
2016-01-11 10:00:00,765.7957591190541,735.9704129443015,337.24959998191395
2016-01-11 11:00:00,753.8525938177588,724.4923965228371,331.98993685056786
2016-01-11 12:00:00,766.03462242508,736.199973272731,337.35479324454093
2016-01-11 13:00:00,778.4555143384272,748.137110351054,342.8248429011409
2016-01-11 14:00:00,808.7911542037173,777.2912720615737,356.18438725476005
2016-01-11 15:00:00,847.248146473888,814.2504849386895,373.12050253769473
2016-01-11 16:00:00,854.8917722667171,821.5964154484267,376.4866869417562
2016-01-11 17:00:00,849.875642840173,816.7756485514117,374.27762842659087
2016-01-11 18:00:00,829.3333985219451,797.0334603064927,365.2310078406755
2016-01-11 19:00:00,753.8525938177588,724.4923965228371,331.98993685056786
2016-01-11 20:00:00,593.575315474376,570.4574161467841,261.4052576279028
2016-01-11 21:00:00,483.2204680904075,464.4005444124524,212.80597029426454
2016-01-11 22:00:00,395.79649808492593,380.38146420733244,174.30523617281082
2016-01-11 23:00:00,410.6060230585321,394.61420456994847,180.82721845568005
2016-01-12 00:00:00,419.9216919935425,403.5670573786907,184.92975569813004
2016-01-12 01:00:00,455.99005120345424,438.23066697151336,200.8139383547953
2016-01-12 02:00:00,538.6367550884177,517.6585406080475,237.21080722371056
2016-01-12 03:00:00,761.7350829166138,732.0678873610038,335.46131451725637
2016-01-12 04:00:00,910.7857858767791,875.3135323008803,401.10191039645605
2016-01-12 05:00:00,874.0008367487895,839.9612417227698,384.90214795191
2016-01-12 06:00:00,838.8879307629813,806.2158734436642,369.43873834575237
2016-01-12 07:00:00,807.5968376735877,776.1434704194273,355.6584209416255
2016-01-12 08:00:00,771.7673417697017,741.709421155034,339.8794315475871
2016-01-12 09:00:00,741.4317019044117,712.5552594445143,326.519887193968
2016-01-12 10:00:00,720.650594280158,692.583510871166,317.3680733454256
2016-01-12 11:00:00,712.5292418752772,684.7784597045701,313.79150241611023
2016-01-12 12:00:00,717.0676446897694,689.1401059447267,315.79017440602183
2016-01-12 13:00:00,725.9055870127279,697.6338380966102,319.6823251232179
2016-01-12 14:00:00,756.2412268780179,726.7879998071302,333.0418694768372
2016-01-12 15:00:00,786.0991401312563,755.4830408607914,346.1910273052025
2016-01-12 16:00:00,790.8764062517744,760.074247429377,348.29489255774087
2016-01-12 17:00:00,786.338003437282,755.7126011892207,346.29622056782944
2016-01-12 18:00:00,759.1075865503287,729.5427237482817,334.30418862836024
2016-01-12 19:00:00,687.9263213546087,661.1337458763534,302.9565963655372
2016-01-12 20:00:00,537.681301864314,516.7402992943304,236.7900341732029
2016-01-12 21:00:00,429.2373609285528,412.51991018743297,189.03229294058
2016-01-12 22:00:00,410.3671597525062,394.38464424151914,180.72202519305313
2016-01-12 23:00:00,428.0430443984233,411.3721085452865,188.5063266274454
2016-01-13 00:00:00,437.1198500274077,420.09540102559953,192.50367060726845
2016-01-13 01:00:00,471.9938927071899,453.6112089762758,207.86188695079917
2016-01-13 02:00:00,556.3126397343348,534.646004911815,244.99510865810288
2016-01-13 03:00:00,783.9493703770229,753.4169979049276,345.2442879415601
2016-01-13 04:00:00,937.0607495396287,900.5651684281022,412.67316928541754
2016-01-13 05:00:00,903.381023389976,868.1971621195723,397.84091925502145
2016-01-13 06:00:00,867.3126641800642,833.5335525267496,381.95673659835614
2016-01-13 07:00:00,834.827254560541,802.3133478603663,367.6504528810947
2016-01-13 08:00:00,795.6536723722925,764.6654539979628,350.39875781027933
2016-01-13 09:00:00,764.3625792828987,734.593050973726,336.6184404061525
2016-01-13 10:00:00,744.7757881887744,715.7691040425243,327.99259287074483
2016-01-13 11:00:00,734.0269394176087,705.4388892632062,323.2588960525333
2016-01-13 12:00:00,739.7596587622304,710.9483371455091,325.78353435557943
2016-01-13 13:00:00,749.3141910032666,720.1307502826807,329.9912648606563
2016-01-13 14:00:00,781.79960062279,751.350954949064,344.2975485779178
2016-01-13 15:00:00,806.4025211434582,774.995668777281,355.1324546284909
2016-01-13 16:00:00,808.3134275916655,776.8321514047151,355.9740007295062
2016-01-13 17:00:00,803.5361614711472,772.2409448361293,353.8701354769678
2016-01-13 18:00:00,781.79960062279,751.350954949064,344.2975485779178
2016-01-13 19:00:00,705.6022060005259,678.1212101801208,310.7408977999295
2016-01-13 20:00:00,552.4908268379202,530.9730396569462,243.31201645607206
2016-01-13 21:00:00,442.3748427599777,425.14572825104386,194.81792238506074
2016-01-13 22:00:00,408.456253304299,392.54816161408485,179.88047909203775
2016-01-13 23:00:00,425.8932746441901,409.30606558942293,187.55958726380308
2016-01-14 00:00:00,435.4478068852263,418.48847872659445,191.76731776888
2016-01-14 01:00:00,470.0829862589827,451.77472634884145,207.0203408497838
2016-01-14 02:00:00,554.8794598981792,533.2686429412391,244.36394908234132
2016-01-14 03:00:00,782.0384639288159,751.5805152774934,344.40274184054476
2016-01-14 04:00:00,935.1498430914214,898.7286858006679,411.83162318440225
2016-01-14 05:00:00,901.2312536357429,866.1311191637086,396.8941798913791
2016-01-14 06:00:00,865.1628944258309,831.467509570886,381.00999723471386
2016-01-14 07:00:00,831.9608948882301,799.5586239192149,366.3881337295717
2016-01-14 08:00:00,793.5039026180591,762.5994110420992,349.452018446637
2016-01-14 09:00:00,761.9739462226397,732.297447689433,335.5665077798833
2016-01-14 10:00:00,742.8648817405672,713.9326214150899,327.1510467697294
2016-01-14 11:00:00,732.1160329694014,703.6024066357718,322.4173499515179
2016-01-14 12:00:00,737.3710257019715,708.6527338612162,324.7316017293102
2016-01-14 13:00:00,746.9255579430077,717.8351469983879,328.93933223438717
2016-01-14 14:00:00,780.1275574806085,749.744032650059,343.56119573952935
2016-01-14 15:00:00,804.252751389225,772.9296258214174,354.1857152648486
2016-01-14 16:00:00,806.6413844494841,775.2252291057101,355.2376478911178
2016-01-14 17:00:00,801.6252550229401,770.4044622086952,353.0285893759525
2016-01-14 18:00:00,780.1275574806085,749.744032650059,343.56119573952935
2016-01-14 19:00:00,704.1690261643705,676.743848209545,310.109738224168
2016-01-14 20:00:00,551.0576470017648,529.5956776863705,242.68085688031056
2016-01-14 21:00:00,440.94166292382215,423.7683662804682,194.18676280929924
2016-01-14 22:00:00,432.58144721291546,415.733754785443,190.50499861735693
2016-01-14 23:00:00,450.97392177691023,433.40990007449824,198.60487983962994
2016-01-15 00:00:00,460.7673173239724,442.8218735400992,202.9178036073338
2016-01-15 01:00:00,496.8356765338842,477.48548313292196,218.80198626399914
2016-01-15 02:00:00,584.9762364574435,562.1932443233296,257.6183001733336
2016-01-15 03:00:00,821.928636035142,789.9170901251847,361.97001669924083
2016-01-15 04:00:00,982.2059143785248,943.9520705012378,432.55469592190593
2016-01-15 05:00:00,946.8541450866908,909.9771418937029,416.98609305312135
2016-01-15 06:00:00,910.0691959587011,874.6248513155924,400.7863306085753
2016-01-15 07:00:00,875.9117431969967,841.7977243502041,385.7436940529254
2016-01-15 08:00:00,835.3049811725928,802.772468517225,367.86083940634853
2016-01-15 09:00:00,802.1029816349918,770.8635828655537,353.2389759012063
2016-01-15 10:00:00,781.79960062279,751.350954949064,344.2975485779178
2016-01-15 11:00:00,770.3341619335463,740.3320591844582,339.2482719718256
2016-01-15 12:00:00,776.3057445841939,746.0710673951903,341.8781035374986
2016-01-15 13:00:00,786.576866743308,755.9421615176499,346.4014138304563
2016-01-15 14:00:00,820.2565928929607,788.3101678261796,361.2336638608524
2016-01-15 15:00:00,845.5761033317067,812.6435626396843,372.3841496993062
2016-01-15 16:00:00,847.4870097799139,814.4800452671187,373.2256958003216
2016-01-15 17:00:00,842.232017047344,809.4297180416742,370.9114440225292
2016-01-15 18:00:00,819.3011396688571,787.3919265124625,360.8128908103447
2016-01-15 19:00:00,739.5207954562045,710.7187768170799,325.67834109295256
2016-01-15 20:00:00,580.1989703369253,557.602037754744,255.51443492079514
2016-01-15 21:00:00,465.5445834444905,447.41308010868494,205.02166885987225
2016-01-15 22:00:00,516.1836043219826,496.07986973569433,227.32264053677986
2016-01-15 23:00:00,526.6935897871223,506.18052418658306,231.95114409236444
2016-01-16 00:00:00,540.0699349245731,519.0359025786232,237.8419667994721
2016-01-16 01:00:00,573.9885243802518,551.6334692155823,252.7794100924951
2016-01-16 02:00:00,657.3518181832928,631.7500238374042,289.4918587492911
2016-01-16 03:00:00,885.4662754380331,850.9801374873756,389.95142455800226
2016-01-16 04:00:00,1066.7635247116955,1025.2164267652063,469.79311089183653
2016-01-16 05:00:00,1019.2297268125403,979.5339214077777,448.85965162907894
2016-01-16 06:00:00,1005.1367917570118,965.9898620304497,442.6532491340905
2016-01-16 07:00:00,968.8295692410741,931.0966921091976,426.6638732147983
2016-01-16 08:00:00,930.1337136648772,893.9079189036528,409.6225646692368
2016-01-16 09:00:00,896.2151242091987,861.3103522666938,394.68512137621383
2016-01-16 10:00:00,876.3894698090486,842.2568450070627,385.95408057817923
2016-01-16 11:00:00,853.4585924305616,820.2190534778509,375.85552736599465
2016-01-16 12:00:00,864.4463045077532,830.7788285855981,380.6944174468331
2016-01-16 13:00:00,871.1344770764786,837.2065177816183,383.6398288003869
