,FR_P2HT_OTH,FR_STUR_BIO_CHP,FR_COMC_GAS_CHP,FR_GTUR_GAS_CHP
2016-01-02 06:00:00,89620.84794053058,1972.968118741149,128.62400899698258,171.66722387762354
2016-01-02 07:00:00,88546.79211379905,1949.3231973575034,127.08252206067898,169.60988804225028
2016-01-02 08:00:00,84823.24767760647,1867.3508144784798,121.73848410447368,162.47750142646746
2016-01-02 09:00:00,81065.74994868266,1784.6309630625653,116.3457163188805,155.28007785066225
2016-01-02 10:00:00,77544.79349245313,1707.1184757869898,111.29243301135628,148.535745096346
2016-01-02 11:00:00,75650.76564626217,1665.4221892374314,108.57412069533513,144.90776667643334
2016-01-02 12:00:00,75620.77357101622,1664.761925363178,108.53107601270916,144.85031736174693
2016-01-02 13:00:00,76471.30355393379,1683.4860122122925,109.75175823887581,146.47949321030646
2016-01-02 14:00:00,78180.8518429517,1721.1210530447438,112.20530514855609,149.7541041474311
2016-01-02 15:00:00,81256.45427618979,1788.829244678102,116.61941552727582,155.64536877612105
2016-01-02 16:00:00,83062.20356127952,1828.5821130317436,119.21103028688843,159.10425109997558
2016-01-02 17:00:00,83320.81447424913,1834.275331721062,119.58218915405953,159.59961594547906
2016-01-02 18:00:00,82396.15313553505,1813.9192718997358,118.25511346706264,157.8284427342041
2016-01-02 19:00:00,79483.52650740689,1749.7989292434538,114.07490626940479,152.24935551362137
2016-01-02 20:00:00,71824.79544366368,1581.194942938787,103.08308108714304,137.57918523124977
2016-01-02 21:00:00,57138.298672766105,1257.877427306674,82.00499338541111,109.4474481735883
2016-01-02 22:00:00,47245.44094730734,1040.0900112745926,67.80674542942614,90.49784592174697
2016-01-02 23:00:00,42958.837739988376,945.7221084921299,61.65460446920501,82.28692971892704
2016-01-03 00:00:00,44636.69628912379,982.6595120234833,64.06267020478992,85.50083949336415
2016-01-03 01:00:00,45752.62784355719,1007.226311269294,65.66425726400523,87.63838757943158
2016-01-03 02:00:00,49323.382462459194,1085.8350857323094,70.78901098796504,94.47810787511395
2016-01-03 03:00:00,56791.409198695284,1250.2407904214397,81.50713696183149,108.78298723202676
2016-01-03 04:00:00,75843.73352661805,1669.670302088761,108.85106855902298,145.27739339922695
2016-01-03 05:00:00,89571.0497778581,1971.8718315537092,128.552538580547,171.57183633625743
2016-01-03 06:00:00,86804.42230847428,1910.9656036060576,124.58186964925707,166.27240804377072
2016-01-03 07:00:00,85605.30518684935,1884.5675064448642,122.86089450804141,163.97551940564858
2016-01-03 08:00:00,81953.62855360456,1804.1772653022595,117.62000135737384,156.98079435524633
2016-01-03 09:00:00,78212.54158283418,1721.818690345842,112.25078632265146,149.8148053101186
2016-01-03 10:00:00,74783.259016979,1646.3243681198717,107.32907355447453,143.24607234786265
2016-01-03 11:00:00,72903.94426430491,1604.9519846029661,104.6318774978548,139.64627661062633
2016-01-03 12:00:00,72952.04476234084,1606.0108983635616,104.70091142282101,139.73841230399134
2016-01-03 13:00:00,73805.40418631931,1624.7972742574168,105.92565446810329,141.37300789921937
2016-01-03 14:00:00,75495.14638791064,1661.9962917766818,108.35077564397395,144.60968060966428
2016-01-03 15:00:00,78475.11371328909,1727.5991136977975,112.62763033658447,150.317757800958
2016-01-03 16:00:00,80315.38217932227,1768.1119083972785,115.26878708940812,153.8427610341686
2016-01-03 17:00:00,80596.62862077936,1774.303439444524,115.67243250950447,154.3814838530203
2016-01-03 18:00:00,79750.05985534712,1755.6665572580466,114.45743543009975,152.7598956497967
2016-01-03 19:00:00,76972.68050993174,1694.5236309403797,110.47133538617031,147.43987231996962
2016-01-03 20:00:00,69549.92483067064,1531.1145509671037,99.81818251815439,133.22170890975323
2016-01-03 21:00:00,55083.55857431394,1212.6431230158328,79.05602654362062,105.51162814290326
2016-01-03 22:00:00,45398.94771094011,999.4401806766817,65.15665487454805,86.9609192458656
2016-01-03 23:00:00,35917.49071574152,790.7095917499272,51.5488500179797,68.79934815962824
2016-01-04 00:00:00,37473.11741104448,824.9561085484737,53.781488367768205,71.77912487798493
2016-01-04 01:00:00,38468.51477628197,846.8693944883222,55.210084532656516,73.68579175597309
2016-01-04 02:00:00,41570.71395549287,915.1631031422444,59.66236661106342,79.62800200334719
2016-01-04 03:00:00,48722.975069328444,1072.6173504382903,69.9273051716225,93.32803763205229
2016-01-04 04:00:00,65147.880428065466,1434.2052551592124,93.50036013801441,124.78966704285737
2016-01-04 05:00:00,78196.69671289292,1721.4698716952928,112.22804573560376,149.78445472877482
2016-01-04 06:00:00,75701.12969714683,1666.5309342338196,108.64640327559384,145.00423816713314
2016-01-04 07:00:00,74380.34660990164,1637.4544081487675,106.7508129124049,142.47430042226426
2016-01-04 08:00:00,70577.57782400282,1553.7379320169985,101.29307202096118,135.19016089976262
2016-01-04 09:00:00,67284.1084290726,1481.2334839385915,96.56627857033584,128.88157577759603
2016-01-04 10:00:00,64236.234518231686,1414.1357249436944,92.19196421894956,123.04342466625765
2016-01-04 11:00:00,62501.221259665355,1375.940082708575,89.70186993722837,119.72003600911627
2016-01-04 12:00:00,62322.96647282636,1372.0158728898982,89.44603833294195,119.37859196899902
2016-01-04 13:00:00,63245.93014690388,1392.3345592843796,90.77067752846942,121.14651333227283
2016-01-04 14:00:00,64774.394208021826,1425.9831012534137,92.96433201474763,124.07426048261168
2016-01-04 15:00:00,67370.68932553727,1483.139528707663,96.69053963527496,129.04742002565297
2016-01-04 16:00:00,69106.26847231577,1521.3476287517308,99.18144608081928,132.37189263212804
2016-01-04 17:00:00,69897.94608116584,1538.7761034702344,100.31766326938025,133.88833774998218
2016-01-04 18:00:00,69306.5928994301,1525.7576931193864,99.46895207420783,132.75561069625985
2016-01-04 19:00:00,66790.65390804526,1470.3702745357787,95.85807171656518,127.93637195860474
2016-01-04 20:00:00,60295.38900855918,1327.3795434285696,86.53605535466177,115.49480150633184
2016-01-04 21:00:00,47477.455114304146,1045.1977129433465,68.13973259691006,90.94226514856626
2016-01-04 22:00:00,38626.397587482235,850.3451231848644,55.43667823931021,73.98821362007695
2016-01-04 23:00:00,27924.3197185956,614.7430403568859,40.077036016247206,53.488563821036614
2016-01-05 00:00:00,29258.684122933304,644.1185538566941,41.992118311191284,56.04451634991442
2016-01-05 01:00:00,30116.004764397105,662.9921344131868,43.22254650323552,57.68669959047841
2016-01-05 02:00:00,33457.00876915105,736.5430384432409,48.01756171500392,64.08633645667628
2016-01-05 03:00:00,41159.87911344488,906.1187338458659,59.07273567546995,78.84105478707693
2016-01-05 04:00:00,56466.58936489976,1243.0900080851843,81.04095492735401,108.16080031447974
2016-01-05 05:00:00,66602.21313338687,1466.2218241560347,95.58762116346237,127.57541683048076
2016-01-05 06:00:00,63842.37632254932,1405.4650899157614,91.62669819805004,122.28899592999856
2016-01-05 07:00:00,61723.69085611998,1358.8230532137757,88.58595684424569,118.23068962460478
2016-01-05 08:00:00,57659.48171619064,1269.3510693479475,82.75299626651521,110.44576550993114
2016-01-05 09:00:00,53813.70542616559,1184.6877997361169,77.23353092451352,103.07924583806788
2016-01-05 10:00:00,52037.38232810958,1145.5827374477801,74.68414868370373,99.67672887956599
2016-01-05 11:00:00,50506.088825930696,1111.8719064340055,72.48643337830988,96.74356198255865
2016-01-05 12:00:00,49299.04926933513,1085.2993999475377,70.75408794357038,94.4314980537646
2016-01-05 13:00:00,49125.88747640581,1081.4873104093945,70.50556581369214,94.09980955765067
2016-01-05 14:00:00,51217.410308650164,1127.5313722818676,73.50732330398618,98.10608629502659
2016-01-05 15:00:00,53976.681231275536,1188.2756487131926,77.46743410557538,103.39142324617508
2016-01-05 16:00:00,56910.245723254615,1252.8569303005575,81.67769136468911,109.01061659210492
2016-01-05 17:00:00,58531.5154511713,1288.5485529370928,84.00454071796086,112.11613143317147
2016-01-05 18:00:00,58328.92747120824,1284.0886573336443,83.71378606927979,111.72807757170487
2016-01-05 19:00:00,56644.844151738755,1247.014217903861,81.29678653164044,108.502244354597
2016-01-05 20:00:00,51013.124664050534,1123.0341032515746,73.21413216383571,97.71478058555887
2016-01-05 21:00:00,39822.68526804624,876.6809313013167,57.15359256141021,76.2796825115306
2016-01-05 22:00:00,31163.46384515583,686.0515387762678,44.725861739851936,59.693089807167475
2016-01-05 23:00:00,25064.320694200873,551.7812739327846,35.97236005414058,48.0102838884885
2016-01-06 00:00:00,27238.463205424563,599.644175911692,39.09269346261182,52.174817228585425
2016-01-06 01:00:00,26583.164655711647,585.2180331496995,38.15220775542554,50.919603900154335
2016-01-06 02:00:00,29727.805450836593,654.4460774747354,42.665402120567315,56.94311034755637
2016-01-06 03:00:00,37623.6436754863,828.2698857286897,53.997523944721195,72.06745540075063
2016-01-06 04:00:00,52569.88313577786,1157.3055356680175,75.44839484127047,100.69672520258297
2016-01-06 05:00:00,58234.99002798514,1282.0206610482467,83.57896687463996,111.54814198230974
2016-01-06 06:00:00,55054.1323872802,1211.9953169505272,79.01379402481777,105.45526277755056
2016-01-06 07:00:00,52629.301398057534,1158.6136056075763,75.53367204269928,100.81053988262205
2016-01-06 08:00:00,49474.4746151132,1089.1613207214732,71.00585872874115,94.76752234721333
2016-01-06 09:00:00,46403.3992875726,1021.5527915597008,66.59824566060647,88.88492931319303
2016-01-06 10:00:00,44597.650002482864,981.7999232060588,64.00663090099384,85.42604698933845
2016-01-06 11:00:00,43353.827712095124,954.4176591379593,62.22149481775079,83.04352635385354
2016-01-06 12:00:00,43131.999532917696,949.5341980302728,61.903126599083244,82.61861821504095
2016-01-06 13:00:00,44187.94693685924,972.7804695275765,63.41862429304663,84.64126767173559
2016-01-06 14:00:00,45432.33511545916,1000.1751914046241,65.2045725401128,87.0248722565542
2016-01-06 15:00:00,47994.67694024336,1056.5841503219829,68.88205033125226,91.93299483957318
2016-01-06 16:00:00,50553.05754754223,1112.9059045767042,72.55384297562978,96.8335297772562
2016-01-06 17:00:00,51869.313529089944,1141.8827681901707,74.44293602823367,99.35479592745544
2016-01-06 18:00:00,52263.17172477233,1150.553403218104,75.0082020491332,100.10922466371454
2016-01-06 19:00:00,51156.86026994611,1126.1983867244123,73.42042177491112,97.99010371632009
2016-01-06 20:00:00,45947.85927676181,1011.524255356416,65.9444537829856,88.01235009956001
2016-01-06 21:00:00,36089.52073224648,794.496765670174,51.79574782021168,69.12886875707474
2016-01-06 22:00:00,27959.404787751213,615.5154245116731,40.127390173281356,53.55576867972636
2016-01-06 23:00:00,21558.077331488224,474.59268968986186,30.94019300601778,41.29413381684859
2016-01-07 00:00:00,22929.224469618104,504.77796077130176,32.90806594946541,43.92054305241726
2016-01-07 01:00:00,23540.383738780416,518.232394435336,33.785202878447436,45.091208332819306
2016-01-07 02:00:00,26492.622541761677,583.2247837179908,38.0222615437245,50.74617200676144
2016-01-07 03:00:00,32918.283191148716,724.6832043245736,47.24438175538272,63.05441669098854
2016-01-07 04:00:00,44431.84475631197,978.1497851842421,63.76866690081631,85.1084498345627
2016-01-07 05:00:00,52951.29179079211,1165.7020988990905,75.9957932580611,101.42730705350053
2016-01-07 06:00:00,51567.12922378192,1135.2302982118426,74.00924054668144,98.77596698325664
2016-01-07 07:00:00,49682.72147719814,1093.7457944144037,71.30473501565355,95.16641570201699
2016-01-07 08:00:00,46139.12949248112,1015.7349947809009,66.21896515520406,88.37872497435252
2016-01-07 09:00:00,43191.41779519736,950.8422679698317,61.98840380051205,82.73243289508004
2016-01-07 10:00:00,40513.63477512695,891.8919160270444,58.145244589453775,77.60318464798513
2016-01-07 11:00:00,39593.50054211037,871.6355186773038,56.824666213041944,75.84068303137981
2016-01-07 12:00:00,39497.29954603853,869.5176911561132,56.68659836310959,75.65641164464986
2016-01-07 13:00:00,39831.173591229046,876.8677984355394,57.165775018757174,76.29594175153616
2016-01-07 14:00:00,41220.42915214892,907.4517194033212,59.159637204545035,78.95703736578344
2016-01-07 15:00:00,43239.51829323329,951.901181730427,62.05743772547822,82.824568588445
2016-01-07 16:00:00,45095.6316292077,992.7627950804571,64.72133506534956,86.37992240299937
2016-01-07 17:00:00,46714.07191606345,1028.3921286722516,67.04412359950565,89.4800174973974
2016-01-07 18:00:00,47152.63528050862,1038.046930607091,67.67355056243258,90.32007823101925
2016-01-07 19:00:00,45514.388906226326,1001.9815737021104,65.32233629446688,87.18204490994154
2016-01-07 20:00:00,41028.02716000524,903.2160643609401,58.88350150468032,78.58849459232353
2016-01-07 21:00:00,31239.292865588934,687.7208851753238,44.83469169215155,59.838339017884024
2016-01-07 22:00:00,24047.419576900254,529.3945912529053,34.51290166397327,46.06242693581953
2016-01-07 23:00:00,25866.750179082497,569.4464470213038,37.124008355341054,49.54732404368305
2016-01-08 00:00:00,27352.20673607422,602.1481955102761,39.25593839106126,52.39269104466025
2016-01-08 01:00:00,27995.055745119014,616.3002664754084,40.17855649413864,53.624057487749816
2016-01-08 02:00:00,31267.021387986115,688.3313178137847,44.874487719484996,59.8914525352356
2016-01-08 03:00:00,38347.98058708607,844.2158811823599,55.03709363832951,73.45491054789379
2016-01-08 04:00:00,51379.82022554791,1131.106763449995,73.74041432122492,98.41717975380008
2016-01-08 05:00:00,61057.640430375504,1344.160212081768,87.6300400244199,116.95488125883327
2016-01-08 06:00:00,59404.680962576334,1307.7709521441343,85.25770949705277,113.78866525507922
2016-01-08 07:00:00,58056.73524114613,1278.09645122957,83.32313527035353,111.20669794219249
2016-01-08 08:00:00,53795.5970033756,1184.2891498497752,77.20754168217331,103.0445594593893
2016-01-08 09:00:00,50435.35279940728,1110.3146803154827,72.38491290041844,96.60806831584544
2016-01-08 10:00:00,47792.08896028029,1052.1242547185343,68.59129568257119,91.54494097810657
2016-01-08 11:00:00,46623.52980211347,1026.398879240543,66.91417738780463,89.30658560400451
2016-01-08 12:00:00,46775.18784297968,1029.7375720386551,67.13183729240386,89.5970840254376
2016-01-08 13:00:00,47426.52517520728,1044.07651013801,68.06663785282822,90.84470970853273
2016-01-08 14:00:00,48928.958378564625,1077.151992895428,70.22293280324239,93.72259518952114
2016-01-08 15:00:00,51077.63592023989,1124.454293471667,73.3067188396727,97.8383508096013
2016-01-08 16:00:00,53198.584939517976,1171.1461614094453,76.35070884876957,101.90099291232988
2016-01-08 17:00:00,54150.40891241705,1192.100196060284,77.71676839927676,103.72419569162271
2016-01-08 18:00:00,54328.66369925605,1196.0244058789606,77.97260000356319,104.06563973173998
2016-01-08 19:00:00,52494.62000355694,1155.6486470779096,75.34037705279398,100.55255994120013
2016-01-08 20:00:00,47165.65070938893,1038.3334602128991,67.69223033036461,90.34500906569447
2016-01-08 21:00:00,35942.38979707777,791.257735343647,51.58458522619748,68.84704193031128
2016-01-08 22:00:00,28332.32511958266,623.7251206085236,40.66260613272502,54.27009129063835
2016-01-08 23:00:00,26017.842331736512,572.7726820104679,37.340856096117164,49.83673851578244
2016-01-09 00:00:00,27493.11290090886,605.2501899383728,39.458167183021,52.662594428752946
2016-01-09 01:00:00,28155.20210916802,619.8258264077433,40.40839885608485,53.93081514918849
2016-01-09 02:00:00,31411.88877030607,691.5205169045187,45.082401658206656,60.168943564664225
2016-01-09 03:00:00,38449.274577067605,846.4458289840841,55.182470962670045,73.64893747862709
2016-01-09 04:00:00,51593.72596975472,1135.815815232407,74.04741224636862,98.82691260194079
2016-01-09 05:00:00,61343.4139775301,1350.4514056005987,88.04018275510131,117.50227567235461
2016-01-09 06:00:00,59675.17552800187,1313.7257848213644,85.64592380450964,114.3067930365905
2016-01-09 07:00:00,58292.144737416056,1283.2788997520126,83.66099542077623,111.65762086501401
2016-01-09 08:00:00,54066.65745701332,1190.2564403359534,77.5965681534533,103.56377119023429
2016-01-09 09:00:00,50711.50624695469,1116.3940910821946,72.7812488461066,97.13703559069377
2016-01-09 10:00:00,48047.304543976774,1057.7427265541637,68.9575815668035,92.03380212760781
2016-01-09 11:00:00,46886.66782078058,1032.1917604014466,67.29183356556076,89.8106220441776
2016-01-09 12:00:00,46999.84546321805,1034.6833221910827,67.45426633018708,90.02741191091873
2016-01-09 13:00:00,47650.61690723346,1049.0098024814895,68.3882547267883,91.27395364468018
2016-01-09 14:00:00,49149.08889310549,1081.9980805762698,70.53886453044052,94.1442514803326
2016-01-09 15:00:00,51296.634658356386,1129.2754655346127,73.62102623922459,98.25783920174537
2016-01-09 16:00:00,53392.68459629822,1175.419189878671,76.62928104010368,102.2727875337909
2016-01-09 17:00:00,54348.46978668261,1196.460429192147,78.0010257373728,104.10357795841969
2016-01-09 18:00:00,54534.64700849223,1200.5590483360982,78.26822763518305,104.46019728920882
2016-01-09 19:00:00,52689.28554854938,1159.9341333560835,75.61976140795122,100.92543851199486
2016-01-09 20:00:00,47384.08355929324,1043.1421744668967,68.00572556609337,90.76341350850484
2016-01-09 21:00:00,36113.28803715834,795.0199936459974,51.82985870078319,69.17439462909036
2016-01-09 22:00:00,28478.32427832699,626.939235317154,40.872144399092946,54.549750218734395
2016-01-09 23:00:00,25261.81568025425,556.1290492556994,36.25580522841348,48.38858220595176
2016-01-10 00:00:00,26723.504932334105,588.3075697688481,38.35362438356215,51.188423334913324
2016-01-10 01:00:00,27367.485717803276,602.4845563518768,39.2778668142858,52.421957676670296
2016-01-10 02:00:00,30616.815832182878,674.0172953323261,43.94131148670691,58.64599475080787
2016-01-10 03:00:00,37712.48812479971,830.2257617335539,54.12503366495284,72.2376354461424
2016-01-10 04:00:00,50682.64594813314,1115.7587428258375,72.73982849112691,97.0817541746748
2016-01-10 05:00:00,60314.063319561355,1327.7906511238593,86.5628567608251,115.53057183434412
2016-01-10 06:00:00,58706.94079694938,1292.4104737110285,84.25631150313163,112.45215572662022
2016-01-10 07:00:00,57246.94920950607,1260.2693266247243,82.16092883945235,109.65556644565976
2016-01-10 08:00:00,52968.26843715773,1166.075833167536,76.02015817275506,101.45982553351172
2016-01-10 09:00:00,49592.17936324817,1091.7525449826949,71.17478880395251,94.99298380862412
2016-01-10 10:00:00,46937.59775987744,1033.3129632067828,67.36492830964261,89.90817748421112
2016-01-10 11:00:00,45759.98439031562,1007.3882627856204,65.67481539370596,87.65247892076977
2016-01-10 12:00:00,45885.61157342121,1010.1538963721163,65.85511576244114,87.8931156728524
2016-01-10 13:00:00,46485.45307833977,1023.3591738571871,66.71600941496054,89.04210196658035
2016-01-10 14:00:00,47964.68486499743,1055.9238864477293,68.8390056486263,91.87554552488679
2016-01-10 15:00:00,50071.48667897083,1102.3043091618033,71.86269156214489,95.91108889427275
2016-01-10 16:00:00,52188.4744807636,1148.9089724369444,74.90099642447984,99.96614335166541
2016-01-10 17:00:00,53209.33681554954,1171.382859779461,76.36613996140908,101.92158794967031
2016-01-10 18:00:00,53494.544474491944,1177.6615954893434,76.77547052826736,102.46789841385794
2016-01-10 19:00:00,51706.33772398,1138.294919213095,74.2090328471718,99.04261851934822
2016-01-10 20:00:00,46487.15074297633,1023.3965472840315,66.71844590642993,89.04535381458145
2016-01-10 21:00:00,35370.27681455639,778.6628904970372,50.76348760101153,67.75116915393491
2016-01-10 22:00:00,27734.18127930066,610.5572165502974,39.80414897167502,53.12435684491153
2016-01-10 23:00:00,21709.16948414224,477.91892467902596,31.157040746793893,41.58354828894799
2016-01-11 00:00:00,23052.02221166276,507.4813053130569,33.084305499084955,44.15576005783139
2016-01-11 01:00:00,23566.98048475322,518.8179114559006,33.82337457813462,45.14215395150348
2016-01-11 02:00:00,26326.81729559079,579.574645696174,37.78429754354696,50.4285748519857
2016-01-11 03:00:00,32681.176030242234,719.4633823752863,46.90408511349062,62.6002419201659
2016-01-11 04:00:00,44088.91649972646,970.6003529616451,63.27649562399862,84.45157653833712
2016-01-11 05:00:00,53502.46690946256,1177.8360048146178,76.78684082179119,102.4830737045298
2016-01-11 06:00:00,52023.2351228049,1145.2712922240758,74.66384458812544,99.64963014622336
2016-01-11 07:00:00,50573.995411393174,1113.3668435077868,72.58389303708566,96.87363590260331
2016-01-11 08:00:00,46678.42095869564,1027.6072867085163,66.99295727864838,89.41172868937396
2016-01-11 09:00:00,43766.360218779686,963.4994018611826,62.81356224481367,83.83372541812493
2016-01-11 10:00:00,41348.885776315445,910.2796420345579,59.343998392395875,79.2030938645346
2016-01-11 11:00:00,40231.25655724548,885.6754693619025,57.73997484171115,77.06229393046603
2016-01-11 12:00:00,40152.59809575145,883.9438339181055,57.62708407029587,76.91162497308095
2016-01-11 13:00:00,40804.50131619124,898.2952298264089,58.56269679454336,78.1603346055098
2016-01-11 14:00:00,42116.23019204146,927.1724309682899,60.44529253656219,80.67292916103938
2016-01-11 15:00:00,43903.30516612902,966.5141916266423,63.0101058900115,84.0960411568817
2016-01-11 16:00:00,45660.388064970655,1005.1956884107407,65.53187456083481,87.46170383803758
2016-01-11 17:00:00,46940.42720093838,1033.3752522515238,67.36898912875827,89.91359723087965
2016-01-11 18:00:00,47184.8909086033,1038.7570257171374,67.71984390035108,90.38186334304048
2016-01-11 19:00:00,45583.99315632536,1003.5138842027364,65.42223244471205,87.31537067798732
2016-01-11 20:00:00,41031.98837749055,903.3032690235772,58.88918665144223,78.59608223765946
2016-01-11 21:00:00,31243.254083074244,687.8080898379611,44.84037683891347,59.84592666321996
2016-01-11 22:00:00,24311.689371991735,535.2123880317054,34.89218216937568,46.568631274660056
2016-01-11 23:00:00,25116.382409722108,552.9273923560171,36.04707912586868,48.11000722718941
2016-01-12 00:00:00,26461.498690091372,582.5396042258409,37.97759253345227,50.68655479340764
2016-01-12 01:00:00,27192.060372025204,598.6226355779412,39.02609602911504,52.085933383221565
2016-01-12 02:00:00,30413.09607579544,669.5324841109813,43.64893251037956,58.255772990673854
2016-01-12 03:00:00,37804.162015174064,832.243926783159,54.25660420430013,72.4132352382027
2016-01-12 04:00:00,51846.67800060246,1141.3844558322435,74.41044947530841,99.31143795410722
2016-01-12 05:00:00,61067.26052998268,1344.3719948338871,87.64384680941315,116.97330839750629
2016-01-12 06:00:00,58596.59259557284,1289.9812009661337,84.09793955762099,112.24078560654763
2016-01-12 07:00:00,56584.29411303473,1245.6812323464057,81.20988500256536,108.3862617758905
2016-01-12 08:00:00,52637.22383302815,1158.788014932851,75.54504233622312,100.82571517329394
2016-01-12 09:00:00,48926.69482571588,1077.102161659635,70.21968414794983,93.7182593921863
2016-01-12 10:00:00,47291.277892494516,1041.0990937993952,67.8725306990998,90.58564581777712
2016-01-12 11:00:00,45948.9910531862,1011.5491709743126,65.94607811063187,88.01451799822743
2016-01-12 12:00:00,44749.87393156125,985.1510738131192,64.22510296941621,85.71762936010525
2016-01-12 13:00:00,44548.98361623475,980.7285516365154,63.93678481220453,85.33282734663977
2016-01-12 14:00:00,46603.72371468692,1025.9628559273567,66.88575165399503,89.26864737732481
2016-01-12 15:00:00,49177.949191927044,1082.633428832627,70.58028488542024,94.1995328963516
2016-01-12 16:00:00,51998.90192968084,1144.7356064393039,74.62892154373078,99.60302032487402
2016-01-12 17:00:00,53655.25672675314,1181.1996132306263,77.00612505403669,102.7757400246303
2016-01-12 18:00:00,53538.11786683036,1178.6208467783533,76.83800714264848,102.55136251255325
2016-01-12 19:00:00,52052.09542162646,1145.9066404804328,74.70526494310515,99.70491156224234
2016-01-12 20:00:00,46745.19576773375,1029.0773081644015,67.0887926097779,89.53963471075122
2016-01-12 21:00:00,36400.193360737314,801.3361027827247,52.24162575911087,69.72395694127911
2016-01-12 22:00:00,28268.37975160549,622.3173881973793,40.570831620711154,54.147605015929614
2016-01-12 23:00:00,29336.776696215158,645.837731491543,42.10419691878344,56.19410135796579
2016-01-13 00:00:00,31539.779506260402,694.3359817268074,45.26595068223438,60.4139161140817
2016-01-13 01:00:00,30915.60480821778,680.5950184569649,44.37013398532034,59.21831999900442
2016-01-13 02:00:00,34256.60881297173,754.1459224870192,49.16514919708874,65.6179568652023
2016-01-13 03:00:00,42567.24309715475,937.1013046999894,61.09258710359801,81.53683678000276
2016-01-13 04:00:00,58861.9941670887,1295.82391336283,84.47884439066968,112.74915784405556
2016-01-13 05:00:00,65303.49968641698,1437.6311526199618,93.72370518937558,125.08775310962642
2016-01-13 06:00:00,61557.885609949095,1355.172915191959,88.34799284406814,117.91309246982902
2016-01-13 07:00:00,59437.502478883194,1308.4935050631286,85.3048149987944,113.85153431643414
2016-01-13 08:00:00,56265.13316136107,1238.655028099632,80.75182460631919,107.77491435168054
2016-01-13 09:00:00,53041.83390474209,1167.6953483307996,76.12573946976215,101.60073894689344
2016-01-13 10:00:00,51197.60422122359,1127.095348968681,73.47889757017657,98.06814806834687
2016-01-13 11:00:00,49816.83698348653,1096.6982951351222,71.4972178417357,95.42331169410522
2016-01-13 12:00:00,49661.21772513502,1093.2723976743725,71.27387279037453,95.12522562733616
2016-01-13 13:00:00,50910.133009432444,1120.7667820230058,73.06631834802577,97.51750180682446
2016-01-13 14:00:00,52320.32643420324,1151.8116419218702,75.09023059526947,100.2187035464188
2016-01-13 15:00:00,55029.79919415615,1211.4596311657556,78.97887098042312,105.40865295620122
2016-01-13 16:00:00,57845.093049788076,1273.4372306829507,83.01938600050235,110.80130089138659
